gene	baseMean	log2FoldChange	pvalue	padj
TNFSF10	56.1	4.2	6.467e-20	5.628e-18
RAB33A	34.1	7.2	8.036e-20	5.628e-18
DOCK10	114.1	7.4	6.378e-20	6.145e-18
RASGRP2	135.7	7.7	7.792e-20	7.242e-18
ETV6	271.1	3.6	8.379e-20	9.756e-18
RUSC2	92.4	6.1	1.176e-19	9.762e-18
NCF1	136.1	9.3	1.177e-19	9.974e-18
FMNL1	91.4	7.3	1.098e-19	9.989e-18
SLC16A3	146.1	4.3	1.054e-19	1.013e-17
MYO15B	297.1	5.8	1.256e-19	1.016e-17
FNDC3B	404.7	4	1.280e-19	1.035e-17
TYROBP	248.9	8.8	1.323e-19	1.360e-17
INPP4B	25.6	6	1.867e-19	1.494e-17
AIFM2	534.7	-3.5	2.102e-19	1.674e-17
DAB2	24.7	7.3	2.138e-19	1.694e-17
PFKM	1624.2	-2.6	3.810e-19	1.810e-17
CD70	247	-3.6	2.137e-19	1.858e-17
ATP1B2	1179.8	-5.2	3.000e-19	1.974e-17
AP1S2	196.1	3.5	2.657e-19	2.064e-17
LPCAT2	240.3	6.3	2.042e-19	2.203e-17
CCNA1	293.5	8.1	2.966e-19	2.345e-17
PTPLAD2	231.9	2.2	3.050e-19	2.397e-17
SLC9A9	22.5	4.5	3.335e-19	2.539e-17
TNFSF14	22.7	6.5	3.383e-19	2.565e-17
ICAM3	275.2	3.5	3.052e-19	2.943e-17
RP11-191G24.1	64.4	-3.6	3.830e-19	2.952e-17
ZYX	113.7	5.9	3.696e-19	3.051e-17
SLC2A3	269.5	5.4	3.210e-19	3.051e-17
TMEM156	17	5.9	4.061e-19	3.168e-17
C1orf162	125.4	7.9	3.903e-19	3.187e-17
SPI1	72.2	8.1	4.473e-19	3.280e-17
ADAM28	68.9	6.9	4.106e-19	3.425e-17
PHOSPHO1	5135.4	-4.7	5.709e-19	3.721e-17
LEPROT	2572.5	-1.3	4.800e-19	3.795e-17
SEPT6	291.6	4.4	5.472e-19	3.923e-17
SNX8	1644.9	-1.9	5.887e-19	3.933e-17
FAM101B	665.7	6.2	5.761e-19	4.111e-17
GYPC	25713.8	-2.3	6.142e-19	4.162e-17
ITPR2	595.7	3	6.442e-19	4.191e-17
PLEK	869.5	6.2	6.024e-19	4.240e-17
PDE4D	55.4	5.1	6.907e-19	4.840e-17
RNASE6	33	5.1	5.122e-19	5.098e-17
VAV1	88	3.9	6.656e-19	5.442e-17
CLIC2	9423.7	-3	7.926e-19	5.834e-17
TPGS2	6069.4	-1.8	1.007e-18	6.191e-17
DUSP6	176.1	5	8.186e-19	7.172e-17
FPR1	50.2	8.1	1.173e-18	8.010e-17
ELF4	445.8	3.2	1.183e-18	8.030e-17
ADAM8	318.8	4.7	1.175e-18	8.030e-17
GATA2	1232.4	5.2	1.910e-18	8.249e-17
ST3GAL6	98.6	7.6	1.326e-18	9.861e-17
ARRB1	130.1	3.7	1.723e-18	1.152e-16
ANTXR2	58	8	1.792e-18	1.224e-16
CDH1	3252.4	-4.8	1.756e-18	1.266e-16
CLC	16420.4	8.9	1.753e-18	1.266e-16
GPR174	26.3	4.4	2.201e-18	1.446e-16
SLC6A9	4749.9	-4.2	2.367e-18	1.477e-16
TSKU	733.9	-4.1	2.582e-18	1.548e-16
IL3RA	102.4	6.1	2.169e-18	1.656e-16
CAP1	2244	1.7	2.705e-18	1.668e-16
U2SURP	2588.6	-1.1	2.930e-18	1.692e-16
TMEM63B	1745.1	-2.3	4.273e-18	1.756e-16
IL16	246.7	6.6	2.682e-18	1.757e-16
SCAMP2	1387.2	1	4.424e-18	2.006e-16
ARL11	44.9	5.6	3.425e-18	2.227e-16
MYO1D	736.9	-2.2	3.794e-18	2.231e-16
HBM	25525	-5.8	4.023e-18	2.251e-16
ARHGAP27	640.6	8.4	3.823e-18	2.251e-16
NKG7	82	8.8	4.036e-18	2.787e-16
EVI2B	112.3	7	4.194e-18	2.975e-16
CSF2RB	2665.2	6.6	5.318e-18	3.137e-16
FECH	35356.1	-3.4	6.023e-18	3.328e-16
PLCB2	328.7	7.3	5.944e-18	3.684e-16
DENND1C	75.9	7.6	7.190e-18	4.395e-16
CA2	8402.7	-4.4	8.126e-18	4.438e-16
ADAMTSL4	73.2	7.2	6.270e-18	4.458e-16
SLC22A4	2867.3	-2.5	7.729e-18	4.458e-16
KLHDC8A	1648.1	-3.6	1.105e-17	4.740e-16
CHAC2	562.6	-2	8.312e-18	4.983e-16
TPM4	2116.2	6.6	8.967e-18	5.854e-16
PSMB9	66.3	5.1	7.369e-18	6.255e-16
FAM65A	722.5	-2.4	1.264e-17	6.985e-16
FAM83D	2210.6	-2.1	1.389e-17	8.732e-16
SLC41A1	628.1	-2.3	1.698e-17	9.312e-16
SORT1	126	5.5	1.441e-17	9.359e-16
PTAFR	118.5	5.9	1.559e-17	1.009e-15
EMB	176.8	4	1.915e-17	1.144e-15
LIF	233.2	5.5	1.978e-17	1.177e-15
ABR	139	3.1	2.309e-17	1.334e-15
PLD3	1036.7	2.3	3.642e-17	1.343e-15
PRAM1	68.1	9.4	2.473e-17	1.456e-15
ATG16L2	188.5	4.7	2.645e-17	1.511e-15
PTPN6	878.1	4.9	2.960e-17	1.685e-15
GAPT	111.4	9.4	2.905e-17	1.691e-15
FYB	121.1	7.2	3.126e-17	1.814e-15
CIITA	41.3	5.4	3.161e-17	1.828e-15
AK1	1137.4	-2.5	3.503e-17	1.832e-15
SSR4	2090.1	1.5	3.272e-17	2.000e-15
AKNA	149.1	6.6	4.119e-17	2.295e-15
ABCA2	144.8	5.5	4.332e-17	2.469e-15
NOTCH1	181.7	3.8	4.506e-17	2.559e-15
CTDSP2	1028.8	2.1	5.603e-17	2.603e-15
C10orf11	29.1	5.3	3.726e-17	2.921e-15
DDAH1	29.9	5.7	6.346e-17	3.567e-15
SPATA9	162.6	-2.8	6.700e-17	3.655e-15
PIK3CD	189	4.5	6.660e-17	3.717e-15
CR1	289	6.2	7.052e-17	3.821e-15
RAP1GAP	10780.6	-3.6	8.744e-17	5.026e-15
TRAF3IP3	180	4	9.616e-17	5.175e-15
ARHGAP4	456.8	3.2	9.699e-17	5.346e-15
CYTIP	38.2	7.8	9.832e-17	5.394e-15
CMTM6	445.6	2.5	1.032e-16	5.552e-15
PLEKHG2	79.2	5.4	9.734e-17	5.727e-15
TRIM10	5395.7	-6.1	1.060e-16	5.968e-15
ALOX5AP	1468.5	9	1.270e-16	6.243e-15
CDC42EP3	51.3	3.7	8.951e-17	6.712e-15
GALNT5	3243.9	-3.4	1.198e-16	6.860e-15
AE000661.50	66.8	8.1	1.331e-16	7.133e-15
FAM118A	940.3	-2.1	1.491e-16	7.235e-15
SLC25A42	608.3	-2	1.442e-16	7.481e-15
PDLIM7	501.4	1.9	1.466e-16	7.544e-15
GRHL1	217.2	-2.8	1.069e-16	7.686e-15
AIF1	80.1	7.2	1.273e-16	7.694e-15
HAGH	5024.2	-1.7	1.819e-16	8.882e-15
GYPA	14109.7	-5.9	1.781e-16	9.675e-15
SLC22A23	1694.7	-2	3.260e-16	9.992e-15
RAP1GAP2	22	4.6	2.003e-16	1.015e-14
CLCN3	7183	-2.8	2.151e-16	1.157e-14
RCSD1	109.6	8.7	2.319e-16	1.168e-14
EPAS1	205.5	5	1.731e-16	1.213e-14
MAP4K1	35.5	4.3	2.974e-16	1.224e-14
DOK2	136.1	3	2.231e-16	1.272e-14
TMEM154	119.8	9.1	2.315e-16	1.273e-14
TPST1	34.1	6.7	2.501e-16	1.273e-14
IL17RA	301	5.1	2.678e-16	1.337e-14
OBSL1	48	7.9	2.744e-16	1.352e-14
PSMB8	385.8	2.5	2.894e-16	1.415e-14
HEBP1	3217.3	-3.1	3.140e-16	1.467e-14
NAALADL1	51	6.6	3.100e-16	1.513e-14
AIP	391.5	1.8	3.380e-16	1.638e-14
TMEM14C	3383.8	-2.1	3.807e-16	1.652e-14
CARD9	99.3	4.3	3.077e-16	1.652e-14
SPTBN2	113.7	-2.6	3.226e-16	1.777e-14
GALM	83.4	3.7	3.466e-16	1.846e-14
CELF2	525.9	5.2	4.228e-16	1.940e-14
BATF	52.3	3.2	3.278e-16	2.234e-14
SLC24A3	47.6	7.5	5.043e-16	2.402e-14
PBX1	77.8	4.7	4.723e-16	2.563e-14
LINC01021	652.8	-3.4	5.624e-16	2.663e-14
VAMP8	1092.9	2.5	6.800e-16	2.697e-14
TANGO2	2825.1	-2.1	6.398e-16	2.697e-14
FCHO2	1868.2	-2.1	9.297e-16	2.797e-14
RAB37	288.6	4.1	6.727e-16	3.179e-14
CTD-2562J17.7	54.9	6.3	6.925e-16	3.317e-14
STAP1	84.4	5.9	7.369e-16	3.518e-14
SATB1	438.4	2.6	8.205e-16	3.911e-14
RGS2	77.9	3.3	8.583e-16	4.074e-14
CD99	1024.5	2.4	1.325e-15	4.348e-14
SLC37A2	53.1	5.6	9.458e-16	4.348e-14
DBN1	49.4	4.7	1.136e-15	5.193e-14
FKBP2	535.4	2.1	1.207e-15	5.193e-14
DBI	750.1	2.6	1.238e-15	5.261e-14
ADPRH	43.1	4	8.225e-16	5.332e-14
SH2D2A	42.2	6.7	8.296e-16	5.362e-14
AHRR	86.3	4.1	1.128e-15	5.646e-14
C9orf89	120.7	2.7	1.287e-15	5.797e-14
ANXA1	1977.5	5.2	1.426e-15	6.819e-14
CR1L	2068.2	-2.8	1.624e-15	6.940e-14
MORC3	4798.2	-1.8	1.778e-15	7.091e-14
FLI1	120.7	7.7	1.358e-15	7.117e-14
GAS2L3	312.4	-2.2	1.622e-15	7.490e-14
CNR2	51.6	8.4	1.908e-15	8.449e-14
MOB3A	706.2	1.7	2.156e-15	8.879e-14
HLA-A	7871.4	3.7	2.128e-15	8.942e-14
JAK3	41.9	9.3	2.093e-15	9.436e-14
HBB	4178049.6	-4.4	2.420e-15	9.466e-14
DPY30	681	-0.9	2.223e-15	9.711e-14
HCLS1	859.8	2	2.613e-15	1.047e-13
ENPP2	93.9	10.2	2.117e-15	1.051e-13
RALGAPA2	226.1	3.7	2.603e-15	1.128e-13
CD276	41.2	8.7	2.684e-15	1.190e-13
SEC24D	174.2	3.7	1.980e-15	1.190e-13
SLC9A3R1	592.9	1.6	2.986e-15	1.207e-13
BIN2	448.1	3.1	2.815e-15	1.254e-13
MYL4	2920	-3.5	2.792e-15	1.304e-13
CPA3	2238	8.7	3.477e-15	1.323e-13
SLC2A14	277.5	-3.9	2.611e-15	1.418e-13
ARID5B	76.4	5.8	2.850e-15	1.422e-13
ATP10D	197.7	4.7	3.606e-15	1.524e-13
CD52	855.6	7.1	3.753e-15	1.582e-13
MKL1	470.4	2.8	3.790e-15	1.594e-13
MAML3	99.3	3.7	3.261e-15	1.609e-13
PTGDR2	39.3	7.2	3.788e-15	1.627e-13
NPDC1	35.9	10.5	4.291e-15	1.838e-13
RUNX2	75.7	8.4	3.940e-15	1.873e-13
CYBA	51.4	7.8	4.434e-15	1.889e-13
STX3	44	8	4.934e-15	2.097e-13
REXO2	6926.9	-2.8	5.877e-15	2.176e-13
TBXAS1	187.1	3.3	5.491e-15	2.261e-13
ARHGAP25	120.2	4.2	4.993e-15	2.272e-13
PLEKHH3	96.7	-3.7	4.889e-15	2.357e-13
ELMO1	417	2.6	6.107e-15	2.594e-13
FAM105A	14.6	5.2	6.292e-15	2.702e-13
ART4	1560.2	-5	7.209e-15	2.731e-13
ARRDC1	349.3	2.1	6.824e-15	2.754e-13
FAM122C	276.5	-1.7	6.693e-15	2.778e-13
BOLA3	572.8	-2	7.430e-15	2.793e-13
FCGR2B	62.3	5	5.253e-15	3.014e-13
RGS14	109.7	3.8	7.595e-15	3.482e-13
C1orf186	378.3	8.4	9.141e-15	3.695e-13
RNASET2	78.2	6.6	8.214e-15	3.859e-13
HPSE	50.6	4.6	1.004e-14	3.996e-13
MRC2	51.2	5.8	1.258e-14	4.108e-13
FAM13A	1344.5	-2.1	1.776e-14	4.241e-13
ADRB2	79.9	5	1.078e-14	4.722e-13
CTSG	198.7	9.4	1.218e-14	4.801e-13
ANKRD18B	163	-3.2	1.245e-14	4.895e-13
SWAP70	302.7	3.3	1.294e-14	5.052e-13
PILRA	50.8	8.7	1.272e-14	5.109e-13
CTSL	4095.8	-2.3	1.250e-14	5.192e-13
CERK	62.3	5.2	1.655e-14	5.299e-13
CACNB3	19.8	4.8	1.344e-14	5.500e-13
TMEM123	510.1	2.4	1.399e-14	5.636e-13
NFIB	22.6	4.7	1.474e-14	5.698e-13
RASAL3	55.1	5.8	1.906e-14	6.043e-13
STAMBPL1	30.7	5.7	1.988e-14	6.289e-13
MGST3	5574.7	-2.5	1.665e-14	6.801e-13
SIGLEC14	26.6	6.7	2.162e-14	6.805e-13
BHLHE40	220.9	4.1	1.305e-14	6.953e-13
IL9R	309	3.2	1.866e-14	7.106e-13
DCUN1D1	9708.7	-1.4	2.002e-14	7.255e-13
RCAN3	20.7	5.8	1.997e-14	7.575e-13
RFTN1	180.6	3.2	2.112e-14	7.985e-13
IGLL1	258.3	4.8	1.987e-14	8.305e-13
VWF	37.8	5.9	2.343e-14	9.055e-13
SEMA4D	458.6	3.3	2.357e-14	9.097e-13
TLR4	77.3	7.6	2.217e-14	9.488e-13
SPINK2	35.3	10.5	1.800e-14	9.595e-13
CTSD	3770.5	1.9	2.882e-14	9.596e-13
PPAP2A	93.1	7.1	2.633e-14	9.791e-13
FBXO41	43	6.3	2.622e-14	9.984e-13
RTKN2	12	6.2	2.743e-14	1.016e-12
WAS	48.7	4.7	3.357e-14	1.020e-12
SLC2A1	41223.5	-2.2	2.539e-14	1.022e-12
ERN1	439	3.9	2.846e-14	1.057e-12
SEC14L4	355.5	-4.5	3.001e-14	1.096e-12
TET2	898	2.6	3.039e-14	1.112e-12
TRIM16	56.7	2.7	3.010e-14	1.128e-12
PLCG2	94.3	3.6	2.871e-14	1.194e-12
AC016629.3	211.9	-4.8	3.204e-14	1.195e-12
RAB44	87.4	9.8	2.922e-14	1.210e-12
MADD	812.2	2.6	3.720e-14	1.238e-12
RHAG	23030.5	-4.2	3.843e-14	1.244e-12
SYT11	48.8	4.4	3.473e-14	1.283e-12
ERMAP	6046.6	-3.1	4.170e-14	1.338e-12
SLC2A4	3229.9	-3.7	3.926e-14	1.342e-12
PROM1	33.4	10.5	3.672e-14	1.345e-12
CYLD	1199.3	1.7	4.470e-14	1.345e-12
ABCC5	2404.3	-1.5	3.986e-14	1.354e-12
DPF3	129.4	-4.2	3.838e-14	1.399e-12
SH2D3C	76.6	5.1	3.956e-14	1.402e-12
CLEC11A	155.5	5.3	3.139e-14	1.418e-12
CKAP4	289.3	11.3	4.025e-14	1.420e-12
AREL1	1800.1	-1	6.675e-14	1.506e-12
OPTN	14737.2	-2.2	3.936e-14	1.511e-12
NGFRAP1	171.8	3.4	4.350e-14	1.562e-12
MOSPD1	4786.9	-2.5	4.198e-14	1.562e-12
DOCK11	470.3	3.1	4.454e-14	1.597e-12
ACP6	34.1	2.6	3.248e-14	1.613e-12
STAT4	32.2	7	4.714e-14	1.677e-12
ADRBK2	128.6	3.3	4.705e-14	1.677e-12
LIN7A	72.6	9	4.367e-14	1.725e-12
PPFIBP1	34.6	3.1	5.045e-14	1.787e-12
B2M	21273.2	1.8	5.465e-14	1.795e-12
CREB3L2	980.3	2.6	5.644e-14	1.806e-12
SAT1	13709.7	2.2	5.875e-14	1.806e-12
KCNQ5	19.9	5.6	5.332e-14	1.823e-12
GIT2	387	1.4	5.380e-14	1.855e-12
CYB5A	857.9	-2.1	5.926e-14	1.857e-12
TNFRSF1A	179.3	2.8	4.948e-14	1.863e-12
HIGD1A	2617.2	-1.9	5.808e-14	1.879e-12
GCNT1	133	3.5	5.187e-14	1.945e-12
FXYD5	736.3	2.7	6.082e-14	1.966e-12
FZD5	777.3	-2.6	6.472e-14	2.052e-12
MMRN1	74.6	5.3	6.256e-14	2.159e-12
RPS6KA5	149.3	1.9	7.132e-14	2.393e-12
B3GNT8	154.7	5.7	5.130e-14	2.397e-12
SPIRE1	78.9	7.2	6.612e-14	2.448e-12
RMDN3	2557	-2.1	6.920e-14	2.521e-12
ITGAX	152.5	10.4	7.517e-14	2.567e-12
SYTL3	28.2	3.7	8.075e-14	2.681e-12
CHPF	50.3	7	1.073e-13	2.924e-12
SELENBP1	15553.5	-4.7	9.401e-14	2.964e-12
UTRN	153.3	4.4	6.729e-14	3.098e-12
ADAP1	31.2	6.5	1.075e-13	3.633e-12
GPR65	73.7	7.2	9.527e-14	3.684e-12
DUSP10	93.2	2.9	1.020e-13	3.707e-12
SELP	58.5	5.4	8.386e-14	3.914e-12
RHBDD1	1372.7	-1.9	2.047e-13	4.027e-12
HIVEP3	22.9	7	1.236e-13	4.029e-12
C19orf77	322	6.7	1.208e-13	4.037e-12
UCP2	28065.8	-2.4	1.448e-13	4.196e-12
SLC2A6	69.8	7.6	1.168e-13	4.319e-12
TRIO	86.1	5.8	1.328e-13	4.404e-12
RCL1	5886.6	-2.4	1.617e-13	4.678e-12
CBFB	168.3	4.3	1.441e-13	4.761e-12
TRERF1	69.9	7.9	1.455e-13	4.794e-12
CTD-2369P2.2	19.5	4.2	1.497e-13	4.794e-12
KIAA1586	1587.4	-1.7	2.106e-13	4.803e-12
DCAF6	3336.1	-2.2	1.789e-13	5.099e-12
HDAC5	2641.7	2.4	1.683e-13	5.114e-12
TES	199.1	3.1	1.169e-13	5.186e-12
CSF3R	309.6	10.4	1.655e-13	5.252e-12
