gene	baseMean	log2FoldChange	pvalue	padj
CCS	5907.9	-4.7	2.578e-88	9.679e-86
RAB3IL1	1325.7	-7.4	7.655e-88	2.104e-85
TBC1D22B	3136.1	-5.2	5.073e-88	2.527e-85
SDE2	7126	-5.7	2.697e-87	1.325e-84
RFFL	2661.1	-3.7	3.161e-86	1.009e-83
BNIP3L	45320	-6.2	3.987e-85	1.256e-82
SLC6A8	1068.7	-6.6	1.438e-84	6.260e-82
GYPC	25713.8	-4.8	1.824e-84	8.486e-82
MSN	3712.2	6	3.426e-84	1.037e-81
BSDC1	9863	-3.8	2.836e-84	1.286e-81
TXNIP	17597.1	-3.7	7.340e-84	2.453e-81
XPO7	33970	-7.2	6.438e-84	2.816e-81
MARCH3	3782.7	-5.9	7.105e-84	3.102e-81
GCNT2	2813.2	-5.1	1.473e-83	4.186e-81
FBXO30	9303.7	-7.2	1.916e-83	5.380e-81
TNXB	2411.1	-7.5	1.403e-83	5.843e-81
FBXO9	2111.6	-3.3	2.150e-83	5.894e-81
RANBP10	7024.5	-6.4	2.045e-83	8.321e-81
NDEL1	3989.3	-3.6	4.414e-83	1.775e-80
ITSN1	1173.7	-5.3	9.197e-83	2.010e-80
OSBP2	10144.9	-7.5	7.249e-83	2.110e-80
RSAD2	10196.2	-8.4	1.157e-82	3.330e-80
TCP11L2	15354.7	-9.6	1.531e-82	3.920e-80
ALAS2	134100.6	-10	3.686e-82	1.038e-79
LEPROT	2572.5	-2.5	3.995e-82	1.503e-79
KIDINS220	3645.6	-3.9	2.099e-81	7.894e-79
ARHGEF37	561.1	-6.5	6.795e-81	2.010e-78
RUNDC3A	3593.7	-10.4	1.022e-80	3.724e-78
YIPF6	2016.1	-3.6	8.219e-79	2.237e-76
ATG13	5092.7	-3	1.599e-78	4.308e-76
ARPC1B	814.6	5.7	4.130e-78	9.253e-76
ARHGDIB	2010.6	6.1	4.915e-78	1.720e-75
TSPAN5	1802.7	-7.3	1.143e-77	2.067e-75
FAM214B	5742.8	-5.7	1.596e-77	3.611e-75
ZNF24	2411	-2.7	1.590e-77	3.611e-75
FOXO3	10380.9	-6.1	5.674e-77	1.911e-74
SNX22	895.2	-4.9	7.100e-77	1.911e-74
C7orf73	6939.9	-3.1	9.280e-77	2.040e-74
HDAC6	2355.3	-2.2	2.106e-76	5.099e-74
GAPVD1	8040	-4.2	3.026e-76	7.397e-74
WASF2	10683.5	-3.2	3.425e-76	1.111e-73
RP11-20D14.6	5111.4	-10.9	1.119e-75	2.685e-73
EPB42	33840.9	-9	1.174e-75	3.739e-73
HPS1	25197	-4.6	2.316e-75	4.819e-73
MFSD2B	2577.2	-4.4	2.659e-75	6.213e-73
RMND5A	3672.4	-2.8	2.228e-75	6.838e-73
BSG	79544.1	-5.2	3.180e-75	7.163e-73
WBP2	9732	-4	3.472e-75	7.752e-73
IBA57	1129.2	-4.2	9.158e-75	1.430e-72
FAM46C	42890.7	-6.7	1.333e-74	2.926e-72
TNRC6B	5374.6	-3.3	1.509e-74	3.347e-72
SLC25A42	608.3	-4.2	1.589e-74	3.721e-72
KIAA0232	3373.5	-5.2	1.718e-74	5.020e-72
CCDC176	895.8	-7.1	2.271e-74	5.491e-72
INPP5K	4014.4	-4	3.864e-74	8.295e-72
GUK1	12315.9	-4	8.050e-74	1.682e-71
LBH	6609.7	-4.9	1.318e-73	3.689e-71
SLC6A9	4749.9	-8.2	1.841e-73	3.858e-71
YPEL5	5619.9	-4.6	3.220e-73	6.694e-71
POLL	1880.4	-3.3	1.936e-72	2.910e-70
CLU	818.5	8	3.836e-72	5.720e-70
DCAF8	6505.5	-4.1	3.924e-72	7.970e-70
PPOX	3294	-3.3	5.174e-72	1.043e-69
USP9X	12475.6	-4.2	5.938e-72	1.165e-69
PRR5	1004.6	-4.5	4.644e-71	6.378e-69
FHDC1	6915.9	-8.1	3.440e-71	6.649e-69
DEDD2	5693.4	-4.7	6.076e-71	1.188e-68
TUFT1	5528.3	-7.5	5.433e-71	1.412e-68
IL15RA	570.3	-4	8.159e-71	1.757e-68
GCLC	5373.5	-5.8	1.886e-70	3.608e-68
STAG2	4432.8	-2.9	3.247e-70	8.259e-68
SELENBP1	15553.5	-10.5	4.512e-70	8.510e-68
HBB	4178049.6	-9.2	6.177e-70	1.533e-67
FAM13A	1344.5	-4.5	1.595e-69	2.160e-67
TMEM56	3040.4	-6.6	1.772e-69	2.888e-67
SEC62	14965.7	-5.1	1.567e-69	3.807e-67
RFX3	707.6	-2.9	2.913e-69	4.227e-67
FGFR1OP2	5030.3	-4.3	2.496e-69	4.514e-67
CCNDBP1	27066.4	-6	1.940e-69	4.617e-67
CLCN3	7183	-5.5	3.397e-69	8.031e-67
SPTA1	21834.6	-6.4	1.008e-68	1.753e-66
DDI2	3264.2	-4.4	1.206e-68	2.842e-66
EZH1	2585.6	-3.9	3.537e-68	8.197e-66
FGD6	2497.8	-7.5	6.569e-68	1.141e-65
IRF9	258.8	-4.1	1.122e-67	1.319e-65
STOM	42001.3	-5.5	1.241e-67	2.127e-65
ENTPD5	1590.8	-3.2	1.152e-67	2.427e-65
PPP1R15A	21268.6	-4.7	1.525e-67	2.533e-65
CTSL	4095.8	-4.9	1.615e-67	2.717e-65
DYRK1B	560.7	-4.4	2.324e-67	3.095e-65
ATG9A	14115	-4.9	2.785e-67	4.082e-65
SNCA	19193.5	-6.7	3.366e-67	4.902e-65
FECH	35356.1	-6.4	6.593e-67	9.544e-65
ARG2	1045.5	-5.4	1.690e-66	1.834e-64
ATP5G2	2717.7	3.6	2.327e-66	3.769e-64
PTPLAD2	231.9	5.2	5.044e-66	5.825e-64
CYSTM1	3137.2	-5.7	2.817e-66	5.975e-64
ATG14	6298.3	-6.1	5.131e-66	8.006e-64
KPNA6	7029.8	-3.4	3.810e-66	8.067e-64
MAP2K3	32141	-5.8	5.836e-66	8.096e-64
KCNAB2	907.5	4.1	7.007e-66	1.165e-63
TBC1D17	846.3	-4.1	1.115e-65	1.261e-63
MAST3	6505.5	-5.9	1.126e-65	2.304e-63
WNK1	32593.1	-5.4	1.313e-65	2.700e-63
CEP76	820.2	-3	3.037e-65	3.376e-63
CD63	2649.3	7	1.759e-65	3.574e-63
TMC5	1274.6	-9.7	3.847e-65	3.864e-63
GUCD1	4918	-3.1	3.505e-65	4.641e-63
RFESD	1676.4	-4.8	5.072e-65	5.235e-63
FXYD5	736.3	6.1	4.418e-65	6.974e-63
TANGO2	2825.1	-4.2	4.326e-65	8.457e-63
SERPINB1	872.4	4	7.986e-65	9.335e-63
USP15	24007.4	-4.4	7.295e-65	9.392e-63
DOCK2	373.8	6.4	6.058e-65	9.657e-63
ATG4A	1599.9	-4.3	1.407e-64	1.351e-62
ART4	1560.2	-10.5	1.696e-64	1.620e-62
SMOX	3874.6	-5.3	1.479e-64	2.111e-62
CCDC132	1655.2	-4.2	2.303e-64	2.291e-62
DCTN4	4026.2	-2.8	3.658e-64	6.845e-62
NAPB	1175.5	-3.8	1.405e-63	1.365e-61
KLF3	5841.2	-5.3	1.203e-63	1.680e-61
GALNT5	3243.9	-6.4	1.490e-63	1.828e-61
E2F4	3887.2	-3.5	1.065e-63	1.952e-61
PCMTD2	4187	-5	1.136e-63	2.093e-61
CNPPD1	17880.9	-5.6	2.994e-63	3.615e-61
EMC3	7979.1	-4.5	2.780e-63	3.712e-61
WDR45	2406.9	-4.2	2.820e-63	5.114e-61
FAM131A	969.9	-4.2	6.100e-63	5.760e-61
CLN8	2359.1	-4.9	4.755e-63	6.373e-61
SLC7A5	15329.1	-4.6	8.536e-63	1.524e-60
RP11-506K6.4	371.7	-7.4	3.700e-62	3.344e-60
ALS2CR12	315.9	-6.1	4.502e-62	4.049e-60
CHMP1B	650.3	-2.4	4.253e-62	5.946e-60
DNAJC6	2678.3	-4.8	5.239e-62	6.045e-60
ACHE	3182	-7.5	6.542e-62	7.511e-60
LRRC2	648.6	-7.7	5.900e-62	8.533e-60
ZNFX1	6655.9	-4.4	7.443e-62	9.404e-60
CHMP2A	3562.5	-2.8	8.167e-62	1.047e-59
ZNF23	462.4	-6.1	2.220e-61	1.929e-59
ADIPOR1	32325.5	-5.3	1.562e-61	1.983e-59
SLFN14	2392.8	-7.1	1.736e-61	2.152e-59
KIAA0513	2358	-4.9	2.530e-61	4.216e-59
DYRK3	618	-5.7	4.486e-61	4.473e-59
CRIPT	1397.9	-3.8	6.348e-61	5.469e-59
PCNT	3229.1	-3.5	4.458e-61	7.401e-59
OFD1	1993	-3.8	6.883e-61	1.137e-58
NARF	28690.9	-5.8	8.211e-61	1.350e-58
RP11-620J15.3	423.6	3.6	1.838e-60	1.530e-58
GTPBP1	3872	-2.8	2.173e-60	3.505e-58
HERC1	10899.8	-4	2.905e-60	4.711e-58
ATP7A	2739.6	-4.3	5.206e-60	5.540e-58
KEL	3675.5	-4.7	6.251e-60	6.616e-58
FAS	2450	-5.2	4.135e-60	6.616e-58
ANKRA2	856.3	-2.7	9.218e-60	7.987e-58
MCOLN1	2240.8	-3.8	7.066e-60	8.207e-58
MYNN	1166.3	-3.2	1.322e-59	1.927e-57
RHCE	7813.1	-7.3	2.747e-59	3.224e-57
GABARAPL2	10882.6	-5.2	3.918e-59	4.040e-57
AHSP	59630.8	-7.6	2.722e-59	4.239e-57
CREB3L1	484	-7.4	6.075e-59	4.793e-57
PLEK2	4053.7	-7.6	4.503e-59	5.093e-57
ABCG2	3362.6	-8.2	4.549e-59	5.222e-57
SGMS1	2760.4	-4.1	7.466e-59	8.371e-57
NFIA	4157	-3.5	5.818e-59	8.867e-57
TCEANC	2799.7	-6.2	9.352e-59	9.354e-57
SPECC1	4243.5	-4.2	2.649e-58	2.638e-56
C18orf8	3534.3	-4.1	1.894e-58	2.821e-56
AGPAT2	143.6	7.1	5.662e-58	5.001e-56
HBM	25525	-10	5.269e-58	7.779e-56
MIR22HG	4577.4	-7.5	2.698e-57	2.993e-55
SLC6A19	5849.1	-8.3	4.334e-57	4.788e-55
UBA7	473.6	3.5	4.389e-57	6.820e-55
PTPN7	2836.4	4	7.953e-57	7.691e-55
GABARAPL1	10151.5	-6.5	8.964e-57	9.780e-55
NBR1	6594.5	-4	9.641e-57	1.028e-54
MTHFR	2537.1	-3.7	1.362e-56	1.301e-54
YIPF4	2456.1	-2.7	9.611e-57	1.387e-54
ADRBK1	481.6	4.1	1.054e-56	1.598e-54
S100A11	848.5	7.6	2.204e-56	2.633e-54
OSBPL2	1901.1	-3.1	3.789e-56	2.828e-54
UCP2	28065.8	-4.9	4.445e-56	4.713e-54
FZD5	777.3	-5.1	1.123e-55	9.968e-54
NSMAF	310.2	5.5	1.256e-55	1.452e-53
NSUN3	3585.9	-5.4	1.194e-55	1.658e-53
UBR2	11072.7	-4.8	2.101e-55	2.193e-53
QSOX1	468.5	5.6	2.141e-55	2.487e-53
CCDC28A	1762.6	-3.4	4.862e-55	3.529e-53
FBXL20	1424.9	-3.9	5.597e-55	4.205e-53
TAC3	185	-6.7	5.932e-55	4.371e-53
RP11-379K17.4	391.6	-8.7	3.599e-55	5.202e-53
NAPG	2525.7	-3.8	8.803e-55	7.921e-53
CCRL2	2054.3	-4.2	1.376e-54	1.234e-52
PCM1	4985.4	-2	9.509e-55	1.288e-52
ZNF451	6334.6	-3.4	1.301e-54	1.311e-52
ANKRD13C	1011.4	-2.2	2.780e-54	1.956e-52
SPTB	17075.2	-6.2	2.227e-54	1.966e-52
PDZK1IP1	1498.9	-9	3.911e-54	2.731e-52
ABCB6	320.3	-5.8	2.586e-54	2.868e-52
DBI	750.1	5	3.792e-54	2.988e-52
USP33	4285.3	-2.9	3.187e-54	3.080e-52
CLK3	8742.9	-4.4	2.537e-54	3.300e-52
GPR146	535.3	-6.5	5.078e-54	3.618e-52
TSKU	733.9	-6.9	3.578e-54	3.710e-52
C9orf78	9726	-3.6	4.469e-54	3.829e-52
PI4K2A	1325.1	-5	5.817e-54	3.943e-52
REEP4	7049.4	-3.8	4.416e-54	4.174e-52
UBAC1	9133.3	-4.3	4.585e-54	4.318e-52
NFE2	16381.1	-2.9	3.725e-54	4.723e-52
ST3GAL4	387.4	5	7.743e-54	5.028e-52
PCGF5	5306.7	-4.5	9.466e-54	8.819e-52
PGM2L1	957	-5.2	1.471e-53	9.758e-52
NOTCH2	577.5	5.1	1.100e-53	1.159e-51
KIAA0355	784.5	-4.3	1.361e-53	1.361e-51
CD37	276.8	5.5	2.608e-53	1.822e-51
FAM104A	5394.7	-5.2	3.187e-53	2.624e-51
SWT1	692.4	-4.4	2.601e-53	2.702e-51
IFIT3	6371.3	-6.6	4.105e-53	3.731e-51
GM2A	447.6	6.6	4.015e-53	4.206e-51
FAM83D	2210.6	-3.6	5.238e-53	4.254e-51
MRPL11	683	3.4	7.196e-53	5.257e-51
OSER1-AS1	322.5	-4.7	8.456e-53	8.766e-51
TMEM140	5277	-6.1	1.218e-52	9.787e-51
RP11-690G19.3	714.3	-3.1	1.370e-52	9.905e-51
TAL1	8204.4	-4.4	1.303e-52	1.040e-50
ACSL6	1772.4	-11.3	2.019e-52	1.326e-50
B4GALT3	11218.1	-5	1.881e-52	2.262e-50
USP38	3347	-3.9	2.886e-52	2.583e-50
DNAJA4	3820.7	-4	4.066e-52	4.807e-50
TBC1D15	3007.4	-3.5	7.016e-52	6.119e-50
RNF130	1140.8	7	1.515e-51	8.936e-50
ATP6V1D	3431.2	-4.1	1.057e-51	9.160e-50
NONO	4125.9	2.2	1.220e-51	1.054e-49
TAX1BP1	8207.6	-3.3	1.730e-51	2.010e-49
FBXO34	5223.5	-4.6	2.344e-51	2.010e-49
LINC01021	652.8	-5.9	3.605e-51	2.639e-49
TMUB2	3465.7	-3.2	3.502e-51	2.684e-49
RHBDD1	1372.7	-3.6	2.556e-51	2.737e-49
DNAJC10	594.6	4	3.828e-51	2.775e-49
MAT2B	18115.5	-4.7	3.648e-51	3.078e-49
MFSD10	613.7	5.2	3.357e-51	3.216e-49
GGCT	616	4	4.951e-51	3.372e-49
C1GALT1	1744.8	-3.3	7.962e-51	4.753e-49
EAF1	1019.7	-2.5	8.773e-51	4.958e-49
DDX52	3776.5	-3.6	7.056e-51	5.971e-49
DCAF12	45031	-6.5	8.285e-51	6.856e-49
TTC39A	178.9	-7.2	1.945e-50	1.114e-48
HIST1H2AC	2792.2	-5.1	1.027e-50	1.140e-48
MARCH6	10782.4	-2.9	2.764e-50	2.310e-48
MAP4K2	190.7	5.2	4.884e-50	3.035e-48
SP100	2723.9	-2.1	4.044e-50	3.287e-48
MXI1	4102.3	-7.2	4.500e-50	3.287e-48
REXO2	6926.9	-5	6.033e-50	4.394e-48
DARC	1005.1	-6.6	1.046e-49	5.727e-48
RNF123	6037.2	-4.5	5.721e-50	6.217e-48
VPS26A	5154.8	-3.2	5.797e-50	6.281e-48
MANBA	292	4.2	6.428e-50	7.398e-48
CORO1A	693.7	6.6	1.351e-49	9.221e-48
PLSCR4	620.1	-4.7	1.708e-49	1.008e-47
IP6K1	3946.7	-3.9	1.127e-49	1.219e-47
RCL1	5886.6	-4.5	1.367e-49	1.474e-47
LRRC8A	2865.5	-5.4	1.436e-49	1.527e-47
ERMAP	6046.6	-5.7	2.364e-49	1.669e-47
FUCA2	524.5	5	1.977e-49	1.679e-47
UIMC1	5192.6	-4.2	3.130e-49	2.197e-47
IFIT1B	22416.6	-17.4	2.119e-49	2.250e-47
ICAM3	275.2	6.2	5.575e-49	2.543e-47
STRADB	10762.9	-6	3.880e-49	2.699e-47
DNAJB4	2135.4	-5.1	3.555e-49	2.741e-47
FAM45A	278.6	5.2	5.110e-49	2.872e-47
UBXN1	3935.4	-1.9	4.064e-49	3.175e-47
CD53	469.7	5.5	6.072e-49	3.222e-47
WWC3	2357.8	-4.8	4.253e-49	3.240e-47
CISD2	2542.1	-3.7	3.520e-49	3.650e-47
SLC2A1-AS1	197.3	-5.6	8.748e-49	3.897e-47
DCAF11	12550.9	-4.6	6.431e-49	4.370e-47
GFOD2	2026.1	-4.3	5.785e-49	4.440e-47
C20orf196	494.6	-3	5.305e-49	4.461e-47
CTD-2139B15.2	196.5	-4.7	9.655e-49	5.019e-47
LGALS3	30532.4	-7	5.483e-49	5.587e-47
WDR81	2977.2	-4.2	6.306e-49	6.341e-47
IQGAP1	606.6	5.1	8.597e-49	7.267e-47
NCOA2	3035.8	-3.2	1.084e-48	8.176e-47
BEST3	480.5	-7.7	9.947e-49	8.358e-47
IL6ST	5142.1	-6.7	1.144e-48	8.418e-47
TXNDC15	183.2	4.1	3.482e-48	1.868e-46
DCAF6	3336.1	-4	2.352e-48	2.325e-46
CD97	313.2	4.1	4.851e-48	2.458e-46
SNX14	452.8	3.6	4.065e-48	3.313e-46
STAM	4605.8	-3.6	5.435e-48	3.943e-46
SSR1	2038.2	2.8	4.858e-48	4.798e-46
FKBP8	4842.3	-4	7.203e-48	5.197e-46
MED25	1614	-3.9	9.894e-48	5.286e-46
FAM132B	1985.3	-5.8	5.493e-48	5.381e-46
SRRD	542.8	-3.9	1.098e-47	5.836e-46
SAMD9	1757	-4.1	7.156e-48	6.436e-46
UBE4B	2081.4	-2.2	9.973e-48	9.688e-46
WIPI1	1018.4	-2.7	1.913e-47	9.699e-46
CNOT4	1420.7	-2.9	2.032e-47	1.014e-45
ARHGAP4	456.8	5.6	1.936e-47	1.556e-45
TSC1	4677	-3.8	1.641e-47	1.577e-45
TEX264	366.1	4.1	1.580e-47	1.597e-45
HEPACAM2	978	-11.7	2.044e-47	1.804e-45
CSTB	5822.8	-3.3	3.853e-47	2.742e-45
SPATA9	162.6	-4.6	5.583e-47	2.842e-45
RP11-343N15.5	162.2	-3	6.870e-47	3.313e-45
MED29	1858.7	-2.4	1.006e-46	5.176e-45
MTMR3	5914	-3.6	8.755e-47	5.441e-45
FAM20B	2867.4	-3.1	6.405e-47	6.023e-45
CNPY3	544.2	4.8	1.043e-46	6.137e-45
ARF4	8886.6	-3.3	9.903e-47	6.917e-45
ASCC2	8528	-3.7	1.170e-46	7.997e-45
ISCA1	3214.1	-4.6	1.298e-46	9.018e-45
C1D	1106.2	-3.2	1.975e-46	9.469e-45
HIST1H1C	8884.9	-5.5	1.479e-46	1.023e-44
ALAS1	1346.2	4.3	1.428e-46	1.217e-44
MAP1LC3B	13875.2	-4.3	3.129e-46	1.899e-44
LAMTOR3	2363.7	-3.1	3.535e-46	2.140e-44
UBAP1	13992	-5.3	2.587e-46	2.370e-44
DSTYK	1105.9	-2.4	7.728e-46	3.696e-44
NEK1	738.4	-2.4	6.545e-46	3.741e-44
FOXO4	655.2	-5	8.054e-46	4.356e-44
UBE2H	4999.6	-5.8	6.909e-46	4.589e-44
NRM	229.1	3.6	9.668e-46	4.683e-44
OTUD7B	475.2	-3.6	7.500e-46	5.551e-44
ZFYVE1	2273.1	-3.8	6.324e-46	5.630e-44
NR3C1	2904.5	-3.9	8.228e-46	7.384e-44
ARHGEF6	959.1	5.8	1.604e-45	7.516e-44
PMS1	298	4	1.803e-45	8.191e-44
CTC-756D1.3	166.5	-7.5	2.215e-45	8.500e-44
BIRC2	3653.6	-3.7	1.827e-45	1.070e-43
SERINC1	11151.6	-4.4	1.853e-45	1.082e-43
MGST3	5574.7	-4.4	1.824e-45	1.596e-43
S100A4	2549.2	5.7	3.637e-45	2.350e-43
APPL2	460.4	-3.7	3.508e-45	2.574e-43
AMBRA1	2404.4	-3.1	4.970e-45	4.360e-43
GPCPD1	5972	-5.1	5.050e-45	4.420e-43
FBXO8	577.9	-3.3	1.348e-44	7.005e-43
CASC7	3892	-2.8	8.243e-45	7.179e-43
PIK3IP1	3784	-7	1.278e-44	7.315e-43
DOK3	630.5	3.8	1.123e-44	7.734e-43
CNN2	459.8	4.4	1.303e-44	9.395e-43
NUB1	2629.4	-3.2	2.371e-44	1.348e-42
E2F2	5017.7	-4.9	1.673e-44	1.439e-42
CPEB4	12658.4	-7.6	1.713e-44	1.470e-42
NUCB2	2094.4	4.5	2.699e-44	2.287e-42
TULP3	881.4	-3.2	3.397e-44	2.305e-42
ATG2B	2468	-3.9	2.839e-44	2.394e-42
IFITM2	1359.4	7.8	3.439e-44	2.700e-42
HECTD1	1859.3	-1.6	7.020e-44	3.075e-42
CD2AP	981.8	-3.2	4.045e-44	3.159e-42
XRN1	2491.8	-3.6	6.108e-44	3.397e-42
TWF2	100.2	5.6	8.226e-44	3.453e-42
RGCC	747.5	-6.1	1.103e-43	5.041e-42
ATG2A	1793	-3.9	1.270e-43	5.288e-42
NDST1	256.8	5.9	1.350e-43	6.286e-42
HPD	146.7	-6.4	1.259e-43	6.326e-42
TMEM115	2156.6	-3.2	1.063e-43	6.478e-42
JAZF1	3309.2	-5.4	7.828e-44	6.498e-42
COLGALT1	1009.6	4.9	9.092e-44	6.952e-42
PCMTD1	2713.6	-4.5	9.648e-44	7.870e-42
FPGS	915.3	3.7	1.520e-43	7.870e-42
VAT1	1643.6	5.6	1.921e-43	8.592e-42
RGAG1	306.4	-7.4	1.141e-43	9.850e-42
AP2A1	2636.9	-3	1.642e-43	9.850e-42
USP7	4871.3	-3.7	1.506e-43	1.230e-41
STX18	2555	-4.4	2.922e-43	1.778e-41
NPRL3	2562.4	-3.9	3.688e-43	2.196e-41
MCTP2	272	4.8	4.605e-43	2.344e-41
NFXL1	138.9	4.3	4.352e-43	2.760e-41
COQ10B	2135.7	-4	4.683e-43	2.769e-41
DCPS	245.7	4	8.040e-43	3.294e-41
RBX1	2435.6	-3.1	7.453e-43	4.387e-41
GMFG	452.3	5.4	5.458e-43	4.615e-41
ENPP3	348.3	6.7	1.258e-42	5.119e-41
UBE2K	2101.4	-2.1	6.989e-43	5.579e-41
DUSP23	220.5	4.7	1.447e-42	6.174e-41
TRIM58	4117.3	-7.4	1.043e-42	6.187e-41
STAT5A	962.2	5.9	1.626e-42	6.407e-41
ASF1A	2472.7	-3.2	1.525e-42	7.952e-41
AK1	1137.4	-3.9	1.990e-42	8.213e-41
HBA1	33647.7	-9.8	1.054e-42	8.213e-41
CIR1	1786.7	-3.6	2.182e-42	8.521e-41
TOX4	3861.8	-2.4	1.725e-42	9.909e-41
NCOA4	84010.5	-4.9	2.212e-42	1.289e-40
ARRDC2	11394.4	-6.6	2.505e-42	1.289e-40
ZC3HAV1	12620.3	-3.4	2.656e-42	1.515e-40
BCL6	1687.5	-6.1	4.088e-42	1.579e-40
FAXDC2	6447.2	-5.5	3.004e-42	1.706e-40
TSPAN7	198.9	-7.2	5.321e-42	1.774e-40
HLA-DRB1	144.5	7.2	5.863e-42	2.257e-40
MKRN1	6953.3	-4.9	3.073e-42	2.342e-40
MEF2A	594.4	-2.3	5.783e-42	2.645e-40
IL9R	309	7.2	3.932e-42	3.181e-40
PTPRH	321.9	-9.2	8.251e-42	3.212e-40
GOLGA7	2481.4	-2.9	5.662e-42	3.229e-40
HECTD4	13481.1	-5	4.399e-42	3.317e-40
MGST2	354.4	5	5.397e-42	3.477e-40
ZMAT2	3612.8	-3.2	8.982e-42	5.089e-40
PAPOLG	659.9	-2	8.648e-42	5.204e-40
FANK1	540.9	-5.8	1.333e-41	5.476e-40
DOCK5	385.5	5.6	8.690e-42	5.551e-40
COLQ	660.1	-4.4	1.259e-41	5.940e-40
MYL4	2920	-5.6	8.616e-42	6.468e-40
KCNK5	364.4	5	1.077e-41	6.730e-40
TBPL1	3651	-3.7	1.231e-41	6.871e-40
TBCEL	5563.9	-7.4	1.425e-41	7.008e-40
ASB8	2207.5	-2.4	1.409e-41	7.681e-40
UBQLN1	4767.8	-3.3	1.327e-41	9.756e-40
HECTD3	2986.1	-3.5	1.894e-41	1.049e-39
APOL3	5550.3	-6.5	1.574e-41	1.165e-39
