gene	baseMean	log2FoldChange	pvalue	padj
SFT2D2	1455.9	3.5	7.286e-66	1.276e-63
SLC7A5	15329.1	-4.7	7.125e-66	1.340e-63
SP100	2723.9	-2.4	1.135e-65	1.893e-63
SAT1	13709.7	-4.8	1.130e-65	1.938e-63
ZC3HAV1	12620.3	-4.2	2.558e-65	4.207e-63
TSC1	4677	-4.5	2.744e-65	4.640e-63
CHP1	10003.2	-3.3	5.762e-65	9.426e-63
PPM1A	3013.3	-5.2	5.719e-65	1.032e-62
DCTN4	4026.2	-2.8	6.729e-65	1.115e-62
USP33	4285.3	-3.2	1.483e-64	2.377e-62
FBXL20	1424.9	-4.2	1.858e-64	3.396e-62
GABARAPL2	10882.6	-5.4	2.259e-64	3.668e-62
BSDC1	9863	-3.3	2.478e-64	3.861e-62
MSRB1	2670.3	-5	2.292e-64	3.974e-62
SRSF7	2218.7	3.9	4.147e-64	7.142e-62
UBAP1	13992	-6.2	8.783e-64	1.503e-61
PPP1R15A	21268.6	-4.5	1.085e-63	1.661e-61
TCEANC	2799.7	-6.3	1.306e-63	1.987e-61
NR3C1	2904.5	-4.7	1.185e-63	1.990e-61
HIST2H2BE	463.5	-6.6	2.293e-63	3.127e-61
KANSL3	3259.7	-4.1	2.496e-63	3.694e-61
SEPT11	827	4	2.924e-63	4.300e-61
AKIRIN2	965.9	-2.8	3.976e-63	6.729e-61
TRIB3	6103.4	-7.7	4.160e-63	6.769e-61
PCMTD1	2713.6	-5.4	4.723e-63	7.061e-61
MKRN1	6953.3	-6.1	5.419e-63	8.711e-61
CLIC2	9423.7	-5.1	5.368e-63	8.867e-61
TNRC6B	5374.6	-3	7.390e-63	1.057e-60
PLEKHM3	612	-4.9	9.741e-63	1.373e-60
MEF2A	594.4	-2.8	1.396e-62	1.941e-60
DAZAP2	8849.6	-2.6	1.447e-62	2.016e-60
STAG2	4432.8	-2.7	1.582e-62	2.269e-60
XPO7	33970	-6.2	1.818e-62	2.503e-60
RANBP1	835.4	4.7	1.640e-62	2.537e-60
MAX	2536.3	-4.4	1.668e-62	2.629e-60
VEZF1	1844.2	-2.9	3.399e-62	4.600e-60
BSG	79544.1	-4.7	5.064e-62	7.890e-60
ATG9A	14115	-4.7	6.490e-62	8.990e-60
PHF8	866.1	-2.2	1.217e-61	1.606e-59
SPATA2	344.4	-3.2	1.488e-61	1.815e-59
DNAJC10	594.6	5.1	1.410e-61	1.840e-59
SCYL1	2900	-3.8	1.975e-61	2.584e-59
ARRDC2	11394.4	-8	2.028e-61	2.661e-59
MYLIP	599.9	-5.5	3.023e-61	3.613e-59
ADIPOR1	32325.5	-5.2	3.021e-61	4.502e-59
CHMP2A	3562.5	-2.7	3.278e-61	4.858e-59
RIT1	2574.3	-4.7	5.995e-61	7.698e-59
HIST1H3H	1338.5	-7	2.165e-60	2.839e-58
ZCCHC6	2562.6	-4	2.326e-60	3.033e-58
RELA	1865.2	-3.8	2.998e-60	4.349e-58
TBCEL	5563.9	-9	3.408e-60	4.757e-58
ULK1	3687.9	-6.4	4.044e-60	5.191e-58
CENPU	2095.4	3.2	1.109e-59	1.368e-57
STX5	447.7	-3.7	1.544e-59	1.695e-57
CNOT4	1420.7	-3.3	1.713e-59	2.091e-57
HERC1	10899.8	-4	1.609e-59	2.262e-57
GID8	1225.9	-2.8	2.316e-59	3.134e-57
OFD1	1993	-3.7	4.500e-59	5.456e-57
STAT6	5613.2	-4.5	4.620e-59	6.399e-57
CEP76	820.2	-2.8	6.699e-59	7.972e-57
C1orf116	695.2	-8.1	7.410e-59	8.702e-57
ARHGEF2	2416.1	-2.7	2.218e-58	2.613e-56
ATG2A	1793	-4.5	2.374e-58	2.783e-56
YY1AP1	3043.5	-3.3	3.802e-58	4.967e-56
PER1	2006.6	-6.5	4.319e-58	5.013e-56
SYF2	2083.3	-2.9	6.185e-58	7.206e-56
FGFR1OP2	5030.3	-3.9	8.947e-58	1.152e-55
BPGM	17869	-6.2	8.998e-58	1.153e-55
RP11-486A14.2	594.8	-7.7	1.286e-57	1.310e-55
PIM1	48766.6	-4.7	1.599e-57	1.812e-55
CIR1	1786.7	-4.2	3.899e-57	4.553e-55
BAZ2A	4243.7	-3.9	4.580e-57	5.952e-55
NKIRAS2	1283.3	-2.4	5.372e-57	6.052e-55
PNKD	4735.3	-5.2	5.823e-57	6.703e-55
HMOX1	11266.3	-10.3	6.082e-57	7.792e-55
IRF3	2183.9	-4.1	6.544e-57	8.345e-55
HDAC6	2355.3	-1.9	8.333e-57	9.136e-55
PCGF5	5306.7	-4.6	9.442e-57	1.067e-54
ATP5G2	2717.7	3.4	9.662e-57	1.215e-54
MMAB	338	4.6	1.819e-56	1.801e-54
GPR146	535.3	-6	1.756e-56	2.136e-54
TSPAN31	505.5	-2.7	2.292e-56	2.249e-54
DCAF12	45031	-6.9	2.494e-56	2.684e-54
S100A4	2549.2	6.6	2.922e-56	3.103e-54
PTPN7	2836.4	4.2	3.948e-56	4.675e-54
SERTAD2	2617.4	-5.4	4.016e-56	4.894e-54
PCMTD2	4187	-4.6	4.311e-56	5.059e-54
CBFA2T2	2775.6	-7.5	5.091e-56	5.311e-54
SDE2	7126	-4.5	6.288e-56	6.587e-54
APOA1BP	481.2	4.8	7.038e-56	6.714e-54
VCPIP1	4468	-5.1	6.995e-56	8.067e-54
ARF4	8886.6	-3.6	8.295e-56	8.504e-54
LRRC8A	2865.5	-5.7	1.150e-55	1.184e-53
IFRD1	1260.7	-2.5	1.194e-55	1.214e-53
RSAD2	10196.2	-6.8	1.210e-55	1.267e-53
C6orf106	3266.8	-3.2	1.315e-55	1.325e-53
R3HDM4	5958.7	-6.9	2.994e-55	3.110e-53
STK40	2323.3	-5	4.907e-55	5.077e-53
GGCT	616	4.4	5.692e-55	5.230e-53
KLHDC8A	1648.1	-5.2	5.198e-55	5.768e-53
HECTD1	1859.3	-1.8	6.076e-55	5.995e-53
TTC17	2225.5	-2.3	5.486e-55	6.037e-53
CCS	5907.9	-3.6	1.001e-54	1.097e-52
FAM65A	722.5	4.5	1.515e-54	1.321e-52
CREBRF	2037.9	-8.1	1.178e-54	1.324e-52
IQCB1	312.7	4.1	1.668e-54	1.489e-52
METTL9	2175.7	-4.9	1.853e-54	1.784e-52
PHF3	2642.3	-2.2	2.018e-54	2.167e-52
MED29	1858.7	-2.6	2.257e-54	2.174e-52
MAFK	269.6	-6.2	2.690e-54	2.360e-52
TBC1D22B	3136.1	-4	2.426e-54	2.574e-52
KIAA0430	5551.2	-5.2	2.813e-54	2.748e-52
MRPL11	683	3.5	3.144e-54	2.930e-52
RP5-1198O20.4	161.6	-4.9	3.524e-54	3.046e-52
PTK2B	9007	-5.3	3.054e-54	3.189e-52
SFXN1	1626.1	4.5	3.013e-54	3.240e-52
TMC5	1274.6	-7.3	4.201e-54	3.920e-52
TYMS	1120.1	5	4.480e-54	4.128e-52
HBA2	781957.4	-6.2	5.261e-54	4.829e-52
KPNA6	7029.8	-3.1	4.759e-54	4.873e-52
DCUN1D1	9708.7	-2.7	7.582e-54	7.997e-52
TESPA1	1256.9	-4.7	9.628e-54	9.785e-52
HLTF	1302.9	4	1.291e-53	1.167e-51
DNAJC19	585	3.3	1.433e-53	1.291e-51
NPEPPS	2385	-4.1	1.650e-53	1.532e-51
MAP1LC3B	13875.2	-4.7	2.004e-53	1.854e-51
FASTKD1	578.8	3.7	2.584e-53	2.059e-51
EMC3	7979.1	-4.1	2.766e-53	2.475e-51
SPATA5	422.7	3.3	9.163e-53	7.870e-51
CHEK1	665.3	5.1	9.098e-53	7.945e-51
MIAT	2405.5	-10.1	1.034e-52	9.144e-51
TRIM52-AS1	313.3	-3.7	1.208e-52	9.446e-51
FZR1	2793	-6.1	1.260e-52	1.107e-50
PIAS4	655.7	-3.7	1.513e-52	1.175e-50
XRN1	2491.8	-3.9	1.443e-52	1.248e-50
RABAC1	735.2	-3.3	2.580e-52	2.222e-50
NCOA4	84010.5	-5.5	2.923e-52	2.530e-50
FBXO48	265.8	-4	3.285e-52	2.572e-50
RARRES3	287.9	-4.4	3.617e-52	2.757e-50
CHIC2	1741.7	-4.6	6.771e-52	5.951e-50
DCP1A	1761.2	-2.3	6.428e-52	6.089e-50
PLCL2	522.8	-7.6	9.641e-52	7.270e-50
ZFAND2B	1011.7	-4.1	1.486e-51	1.398e-49
CHMP1B	650.3	-2.1	2.229e-51	1.866e-49
FCHO2	1868.2	-3.6	2.504e-51	2.106e-49
AMBRA1	2404.4	-3.3	2.227e-51	2.143e-49
SERTAD3	583	-4.3	3.459e-51	2.563e-49
TST	321.7	3.9	3.732e-51	2.819e-49
KDM3A	1885.9	-3.3	4.369e-51	3.624e-49
EZH1	2585.6	-3.3	4.705e-51	3.889e-49
TBC1D15	3007.4	-3.4	7.443e-51	6.078e-49
TMEM209	754.4	4	1.091e-50	8.875e-49
CGRRF1	464.3	-3.3	1.358e-50	1.016e-48
ZFYVE1	2273.1	-4	1.337e-50	1.090e-48
UBE2B	8299.9	-5.6	1.513e-50	1.218e-48
HUWE1	6607.7	-2	1.690e-50	1.368e-48
TFE3	1490	-5.8	1.536e-50	1.376e-48
RAB9A	1726.2	-4.9	1.678e-50	1.385e-48
HECA	1389.5	-6.7	2.042e-50	1.637e-48
TWISTNB	628.2	3.9	2.818e-50	1.997e-48
TMEM167B	1301.8	-3.5	3.735e-50	3.052e-48
HEPACAM2	978	-7.2	4.022e-50	3.190e-48
IVD	929.7	3.7	3.514e-50	3.190e-48
ZMAT2	3612.8	-3.6	4.820e-50	3.767e-48
SESN2	2971	-4.7	4.644e-50	4.052e-48
USP15	24007.4	-3.8	4.734e-50	4.117e-48
IFT20	467.6	-4.1	6.088e-50	4.347e-48
CSTB	5822.8	-3.4	5.776e-50	4.493e-48
GCLC	5373.5	-4.8	5.072e-50	4.515e-48
NFKBIB	466.8	-3.5	7.658e-50	5.252e-48
CDK2	687.7	4.6	8.560e-50	5.851e-48
C1orf52	900.7	-2.8	8.442e-50	5.936e-48
IFIT3	6371.3	-6.3	1.050e-49	8.042e-48
PMS1	298	4.8	1.332e-49	9.295e-48
FOXRED2	454.2	4	1.650e-49	1.210e-47
SEL1L	2554.1	-3.7	1.783e-49	1.340e-47
FAM131A	969.9	-3.6	2.105e-49	1.591e-47
GAPVD1	8040	-3.4	2.264e-49	1.691e-47
POLR1D	6065.3	-3.6	2.088e-49	1.742e-47
BACH1	4111.6	-4.1	2.626e-49	2.018e-47
CALCOCO2	4874.8	-3.3	2.561e-49	2.194e-47
YIPF4	2456.1	-2.5	3.321e-49	2.537e-47
DHX40	1418.2	-4.3	3.829e-49	2.816e-47
MAP2K3	32141	-5	3.909e-49	3.210e-47
VPS45	392.4	4.7	4.797e-49	3.235e-47
EIF1	28164.1	-3.1	4.494e-49	3.791e-47
BOLA3	572.8	4.1	6.300e-49	5.155e-47
METTL17	876.1	4.6	7.164e-49	5.155e-47
CCNDBP1	27066.4	-5	6.195e-49	5.179e-47
UQCC2	776.5	4.6	8.975e-49	6.460e-47
CDKL1	242.4	-4.6	1.083e-48	7.105e-47
GNPTG	966.8	-3.1	9.592e-49	7.105e-47
MRFAP1L1	2629.2	-2.7	9.861e-49	8.144e-47
CD55	5776.5	-4.6	1.169e-48	8.313e-47
ARRB2	3615.7	-6.1	1.192e-48	9.786e-47
AFF1	8737.2	-4.4	1.528e-48	1.089e-46
INTS6-AS1	125.6	-5.3	2.716e-48	1.278e-46
MSN	3712.2	4.5	1.871e-48	1.315e-46
CTD-2139B15.2	196.5	-4.1	2.269e-48	1.468e-46
NFE2L2	2484.1	-3.5	2.590e-48	1.825e-46
MTX2	521.3	3.7	3.594e-48	2.829e-46
MARCH6	10782.4	-2.9	3.831e-48	3.081e-46
RP11-379K17.4	391.6	-6.4	5.681e-48	3.520e-46
RP11-24F11.2	452.9	-7.7	7.633e-48	4.825e-46
MOB2	356.4	-4	7.813e-48	5.228e-46
RANBP10	7024.5	-4.8	7.393e-48	5.684e-46
USP9X	12475.6	-3.4	1.185e-47	8.112e-46
SLC25A53	205.5	-3.3	1.359e-47	8.563e-46
ANP32A	799.7	3.7	1.481e-47	9.020e-46
ADH5	878.9	5.5	1.653e-47	1.003e-45
MOSPD1	4786.9	-4.4	1.531e-47	1.036e-45
YIPF2	712.4	-2.8	1.569e-47	1.050e-45
UBQLN1	4767.8	-3.5	1.754e-47	1.221e-45
IL6ST	5142.1	-6.6	1.628e-47	1.223e-45
TTC39A	178.9	-5.2	2.038e-47	1.248e-45
ARL13B	507.3	-2.7	2.065e-47	1.271e-45
CHD1L	1199.9	5	1.802e-47	1.343e-45
ZNF394	1291.3	-3.5	1.868e-47	1.434e-45
RAB5B	2617.5	-3.4	2.939e-47	1.961e-45
TMX3	651.8	4.6	3.467e-47	2.046e-45
GTF3C6	1071.8	3.4	3.042e-47	2.317e-45
ARID4B	2056.7	-3.5	3.445e-47	2.531e-45
UBALD1	267.6	-6.6	5.265e-47	3.153e-45
RNGTT	497.8	4.8	5.680e-47	3.392e-45
CCDC176	895.8	-5.1	5.627e-47	4.137e-45
EHD1	2897.6	-3.4	6.212e-47	4.514e-45
BTG2	8282.4	-3.5	7.226e-47	4.715e-45
RCOR3	1715.5	-2.9	6.991e-47	5.223e-45
UCK2	547	5.4	9.067e-47	5.787e-45
CTD-2336O2.1	529.6	-4.7	1.097e-46	6.504e-45
MARCH3	3782.7	-4.3	1.041e-46	6.897e-45
TALDO1	18569.1	-2.9	1.503e-46	1.074e-44
RMDN1	424.5	4.8	2.103e-46	1.225e-44
ANP32B	20361.9	-3	2.011e-46	1.277e-44
SLC2A4	3229.9	-6	1.856e-46	1.316e-44
MAD2L1	1244.1	4.8	1.985e-46	1.452e-44
SMIM5	2302.1	-3.9	2.264e-46	1.597e-44
BCAS3	583	-3.3	2.611e-46	1.640e-44
GDF15	24091.5	-4.4	2.944e-46	2.135e-44
NDUFS5	2271.6	4.1	3.649e-46	2.300e-44
ANKRA2	856.3	-2.3	4.576e-46	2.634e-44
NCBP1	1644	2.4	3.799e-46	2.644e-44
KAT6B	581	-3	4.696e-46	2.688e-44
DYNC1LI2	1079.8	-2.2	4.999e-46	3.201e-44
MBD1	1918.3	-1.6	6.023e-46	4.301e-44
DAPK1	9178.2	-4.9	8.148e-46	5.012e-44
SH3GLB1	2067	-3.1	8.524e-46	5.229e-44
TNK2-AS1	505.7	-8.4	8.929e-46	5.311e-44
ATF3	548.7	-6.2	9.433e-46	6.506e-44
MAP1LC3A	208	-3.8	1.252e-45	6.838e-44
UBE4B	2081.4	-2.2	1.297e-45	7.941e-44
STOM	42001.3	-4.5	1.333e-45	8.146e-44
TULP3	881.4	-3.2	1.508e-45	8.149e-44
PPP1R3B	2936.1	-7.3	1.254e-45	8.750e-44
POP1	252.6	4.3	1.659e-45	9.128e-44
NFYB	537.5	3.5	1.466e-45	9.935e-44
SRPK1	1590	3.5	1.494e-45	1.001e-43
PBXIP1	703.7	-2.4	1.949e-45	1.153e-43
RP11-620J15.3	423.6	3.2	2.160e-45	1.176e-43
ZFAND2A	569.1	-3.9	2.211e-45	1.312e-43
UBXN1	3935.4	-1.8	2.376e-45	1.419e-43
VPS26A	5154.8	-3	2.424e-45	1.482e-43
WWC3	2357.8	-4.6	2.649e-45	1.574e-43
HDDC2	511.9	3.7	3.178e-45	1.723e-43
DSTYK	1105.9	-2.3	2.652e-45	1.800e-43
MKS1	397.2	5.5	4.395e-45	2.353e-43
SH3BGRL3	17916.8	-6.1	4.200e-45	2.536e-43
SMOX	3874.6	-4.4	3.911e-45	2.635e-43
FAM65C	14857.4	-4.1	4.657e-45	2.799e-43
RSBN1L-AS1	248	-3.9	5.750e-45	2.987e-43
TNIP1	1678.2	-4.9	6.500e-45	3.754e-43
MYBBP1A	610.3	5.3	6.891e-45	3.936e-43
ENOSF1	1057.7	3.7	6.613e-45	3.936e-43
PDZK1IP1	1498.9	-7.5	6.000e-45	3.983e-43
TMEM63B	1745.1	-3.3	6.108e-45	4.046e-43
DDX52	3776.5	-3.4	6.951e-45	4.107e-43
PNN	1500.5	3.9	7.650e-45	4.355e-43
TSPO2	1800.8	-4.4	6.990e-45	4.446e-43
RNF181	1459.2	-2.3	7.367e-45	4.674e-43
ZC3HC1	439.9	4.6	1.065e-44	5.551e-43
ABCB8	559.9	2.6	9.925e-45	5.551e-43
FAM214A	489.1	-4.4	1.097e-44	5.699e-43
CDKN1B	1585.7	-4.3	1.123e-44	6.528e-43
BRD8	7408.8	-3.3	1.067e-44	6.689e-43
MCCC2	634.1	5.7	1.518e-44	7.584e-43
MIS18A	485.2	3.9	1.518e-44	7.746e-43
FANK1	540.9	-5.9	1.777e-44	8.838e-43
C16orf45	267.6	-4.5	1.796e-44	9.190e-43
EIF1B	3925.8	-3	1.748e-44	1.083e-42
ASCC2	8528	-3.6	1.980e-44	1.266e-42
CLK1	6323.8	-4.4	2.207e-44	1.408e-42
FOXJ3	1243.6	-1.7	2.576e-44	1.427e-42
SLC35C2	1933.5	-3.3	2.439e-44	1.548e-42
HS1BP3	807.3	-3	3.277e-44	1.655e-42
PRDX5	3448.8	-2.7	3.233e-44	1.764e-42
XPR1	1750.5	-3	3.302e-44	1.813e-42
CISD2	2542.1	-3.5	4.484e-44	2.522e-42
PSME4	4101.5	-3.7	4.028e-44	2.527e-42
SRRD	542.8	-3.7	8.119e-44	3.928e-42
HSPA13	2754.7	-3.9	8.572e-44	4.664e-42
CEBPG	1803.6	-3.6	8.260e-44	4.979e-42
R3HDM1	716.8	3.3	8.365e-44	5.076e-42
MBNL1	9330.6	-2.7	1.021e-43	5.473e-42
PHF21A	1318.9	-4	1.070e-43	6.408e-42
MICALCL	653.5	-7.9	1.310e-43	6.453e-42
SNRK	1096.2	-3.4	1.264e-43	6.727e-42
SSR1	2038.2	2.7	1.232e-43	6.771e-42
AGL	276.4	5.4	1.625e-43	7.724e-42
KLC4	206.5	-2.7	1.596e-43	7.785e-42
FPGS	915.3	3.6	1.532e-43	8.078e-42
ZNF185	274.7	-4.8	1.752e-43	8.274e-42
CBX7	851.6	-5	1.898e-43	9.967e-42
KLHDC2	2725.3	-4.7	1.909e-43	1.007e-41
PCNT	3229.1	-2.9	1.910e-43	1.007e-41
MAU2	1826.1	-2.3	1.794e-43	1.084e-41
CTSD	3770.5	-3.2	1.887e-43	1.100e-41
FTO	392.6	3.7	2.397e-43	1.210e-41
NCOA7	947.1	-2.5	2.464e-43	1.430e-41
UQCRH	3028.8	3.4	2.721e-43	1.629e-41
VPS37A	1593.9	-3	3.270e-43	1.747e-41
ARHGEF12	4893.7	-5.6	4.314e-43	2.240e-41
NF2	1495.1	4.8	4.503e-43	2.333e-41
XRCC2	245.8	4.9	5.955e-43	2.819e-41
RP11-574F21.2	65.3	-4.2	9.239e-43	3.004e-41
CHPF2	1101.6	-3.2	8.369e-43	4.308e-41
HIST1H2BD	337.7	-4.7	9.531e-43	4.718e-41
RASD1	166.7	-5.8	1.058e-42	4.964e-41
CLK3	8742.9	-3.9	9.891e-43	5.059e-41
RASGEF1B	1406.3	-7.4	9.166e-43	5.195e-41
RNF10	24735.1	-6	9.422e-43	5.509e-41
B2M	21273.2	-3	1.120e-42	5.843e-41
MRPL35	553.7	4.2	1.280e-42	5.941e-41
SERPINF2	174.2	-8.6	1.490e-42	6.700e-41
RBM39	7762	-2.3	1.418e-42	8.221e-41
LENG1	252.1	-2.6	2.196e-42	9.843e-41
FOXO4	655.2	-4.7	2.017e-42	1.006e-40
EXOSC2	427.9	5.3	2.398e-42	1.092e-40
