gene	baseMean	log2FoldChange	pvalue	padj
TTK	913.4	2.4	3.758e-13	5.301e-11
BOLA3	572.8	2	3.618e-13	5.756e-11
CASC7	3892	1.3	5.081e-13	7.228e-11
DGKA	293.8	2.2	4.257e-13	7.843e-11
USP31	250.2	2.2	3.583e-13	7.892e-11
DDIT3	3088	-2.1	6.343e-13	8.408e-11
DDX55	322.5	-1.6	5.213e-13	9.214e-11
CENPF	3874.1	2.4	7.758e-13	1.030e-10
ASPM	1713.2	2.9	8.754e-13	1.049e-10
TBCD	444	1.8	4.405e-13	1.049e-10
COL4A3BP	581.5	-0.9	8.194e-13	1.153e-10
SNX4	775.5	1.8	8.403e-13	1.226e-10
YY1AP1	3043.5	-1.3	1.051e-12	1.308e-10
TFDP1	2062.4	1.7	1.074e-12	1.352e-10
RBM12B	417.6	1.6	6.431e-13	1.425e-10
UBA7	473.6	1.9	1.298e-12	1.555e-10
KIF18B	1331	2.9	1.492e-12	1.555e-10
AP1G2	377.7	1.9	7.548e-13	1.613e-10
SLC35C1	303.8	-1.4	1.084e-12	1.649e-10
CKAP2L	1081.2	2.3	1.606e-12	1.713e-10
LINC00667	377.2	1.9	8.218e-13	1.713e-10
AKAP7	139.3	2.6	9.437e-13	1.743e-10
SPATA5	422.7	1.5	1.421e-12	1.892e-10
SPTA1	21834.6	2.4	2.443e-12	1.968e-10
RAD54L2	895.4	1.6	1.633e-12	1.968e-10
CENPE	1488.8	2.3	1.983e-12	1.968e-10
CHEK2	468.2	3	1.548e-12	1.973e-10
SNX22	895.2	1.6	1.548e-12	2.132e-10
RBCK1	2147.2	-1.5	2.231e-12	2.249e-10
AP4B1	548.7	1.6	1.995e-12	2.258e-10
TMEM138	772.7	1.5	2.058e-12	2.420e-10
TRIAP1	1275.3	-2.1	3.049e-12	2.664e-10
KIF23	2361.9	2.7	3.593e-12	2.664e-10
PDZD11	383.1	1.4	2.812e-12	2.802e-10
CNPY4	225.7	1.6	2.905e-12	3.209e-10
TANC2	133.2	2.7	1.975e-12	3.519e-10
PRR11	540.2	2.4	3.632e-12	3.834e-10
SLC5A4	58	3.8	2.691e-12	4.002e-10
FOSL1	531.5	-2.2	3.879e-12	4.742e-10
TYMS	1120.1	2.1	5.801e-12	4.742e-10
LANCL3	325.6	2.8	5.012e-12	4.853e-10
TRAPPC1	542.8	1	4.574e-12	4.853e-10
KIF20B	1216	2.2	6.130e-12	5.052e-10
STX8	261.6	2.1	4.441e-12	5.097e-10
PTP4A1	4857.5	-2	5.726e-12	5.215e-10
TIA1	810.2	1.5	6.521e-12	5.535e-10
ATF3	548.7	-2.7	8.488e-12	7.141e-10
TRIM52-AS1	313.3	-1.5	8.428e-12	7.311e-10
IFT20	467.6	-1.7	4.661e-12	7.311e-10
ZC3HC1	439.9	2.2	7.259e-12	7.435e-10
RPL41	4517.2	-1	9.043e-12	7.817e-10
ITSN1	1173.7	1.7	1.038e-11	7.906e-10
C8orf88	326.4	2	5.548e-12	8.398e-10
CEBPG	1803.6	-1.6	1.172e-11	8.937e-10
CENPW	1102	2.5	1.230e-11	9.137e-10
PKP4	566.3	2.2	9.864e-12	9.162e-10
PIP5K1B	1216.3	1.5	1.300e-11	9.162e-10
NFIA	4157	1.3	1.196e-11	9.258e-10
TXNDC12	797	-1.5	1.078e-11	9.865e-10
RELA	1865.2	-1.4	1.436e-11	1.017e-09
VPS33B	386.6	1.9	1.080e-11	1.017e-09
TROAP	1721.3	2.7	1.480e-11	1.040e-09
SHFM1	1232.4	2	1.638e-11	1.183e-09
TMEM194B	105.1	2.3	8.848e-12	1.284e-09
ISG20L2	626.9	-1.2	1.305e-11	1.293e-09
EXOC6	898.5	1.9	1.844e-11	1.330e-09
RPS6KA1	1851.8	2	2.066e-11	1.411e-09
IQSEC1	1383.6	2.8	2.156e-11	1.448e-09
RIMKLB	1585.2	1.9	2.785e-11	1.787e-09
PSMB3	2339.4	1.5	2.763e-11	2.008e-09
WHSC1	1464.2	2.3	3.149e-11	2.068e-09
ENO2	525.8	2.1	2.760e-11	2.180e-09
EMD	1703.6	-1	3.315e-11	2.207e-09
GAS2L3	312.4	1.9	3.086e-11	2.207e-09
ZNF641	104.1	2.6	1.867e-11	2.301e-09
MAD2L1	1244.1	2.1	3.728e-11	2.385e-09
AASDH	278.9	1.2	2.172e-11	2.392e-09
SPHK1	190.6	2.8	2.691e-11	2.716e-09
CISH	3422.5	1.8	3.601e-11	3.007e-09
C5orf42	1495.2	2.6	5.065e-11	3.007e-09
VKORC1L1	299.6	2.9	2.537e-11	3.113e-09
TMPO	4891.5	2.4	4.826e-11	3.134e-09
C9orf3	116.9	2.3	2.527e-11	3.202e-09
ZSCAN2	133.4	2.2	2.621e-11	3.300e-09
TUBA1B	3927.1	2.6	7.160e-11	3.493e-09
DNM2	1380	1.6	6.478e-11	3.696e-09
SP2	1226.4	-0.7	6.088e-11	3.711e-09
FN3K	116.9	3.5	3.332e-11	3.761e-09
ARHGAP15	599.8	2	6.346e-11	3.902e-09
MMAB	338	1.9	5.859e-11	3.939e-09
UBIAD1	879.6	-1.4	5.415e-11	3.950e-09
DLGAP5	2900.5	2.8	9.211e-11	4.296e-09
SPATA9	162.6	1.7	4.797e-11	4.387e-09
ZADH2	187.6	2.7	6.527e-11	4.568e-09
UBLCP1	926.2	1.2	8.283e-11	4.690e-09
NAP1L1	4299.1	1.3	7.481e-11	4.690e-09
UBE2I	1000.7	-1	8.432e-11	4.745e-09
RSRC1	565.8	1.4	7.740e-11	5.406e-09
TMEM167B	1301.8	-1.4	1.073e-10	5.644e-09
ZNF302	231.6	2.2	8.382e-11	5.656e-09
UGGT1	2890.9	0.9	7.994e-11	5.791e-09
FICD	253.6	-1.8	6.145e-11	5.791e-09
TMEM134	312.2	-2	8.018e-11	6.169e-09
PRR3	254.6	-1.2	7.269e-11	6.703e-09
CDC25B	1126.5	2.2	1.260e-10	6.703e-09
TSPAN18	82.6	3	7.077e-11	6.725e-09
DBF4B	210.9	2.8	1.171e-10	7.583e-09
LINC01004	71.5	-2.3	7.553e-11	7.923e-09
PIBF1	422.3	1.9	1.396e-10	7.981e-09
RMND5B	1128.1	1	1.546e-10	7.994e-09
CCNF	2777.2	2.9	1.427e-10	8.175e-09
STK25	854.2	1.3	1.358e-10	8.330e-09
RAD9A	210.4	-2.2	9.292e-11	8.386e-09
MYBL2	1161	2.5	1.669e-10	8.655e-09
BTK	2083.7	2.3	1.601e-10	8.758e-09
RCOR3	1715.5	-1.2	1.768e-10	8.840e-09
ARPC5	1419.6	1.6	1.914e-10	9.601e-09
RASSF1	978.3	2.3	2.196e-10	1.086e-08
ARHGAP11B	652.1	2.2	1.762e-10	1.092e-08
CENPU	2095.4	1.2	2.227e-10	1.152e-08
CD58	1970	1.7	1.800e-10	1.172e-08
NDUFAF6	423.6	-1.1	2.244e-10	1.195e-08
NIPSNAP3A	1057.9	1.9	2.863e-10	1.415e-08
PPIP5K1	213.3	2.8	1.698e-10	1.444e-08
EXOC5	1361.5	1.9	3.155e-10	1.490e-08
ZNF510	319.9	-1.8	2.834e-10	1.550e-08
GTF2H5	291.8	1.4	2.316e-10	1.561e-08
TOP2A	9907.3	2.4	3.010e-10	1.569e-08
KDELR1	967.1	-1.1	3.277e-10	1.569e-08
BORA	647	2.4	2.710e-10	1.584e-08
PCBD2	280.8	1.4	2.187e-10	1.616e-08
CDKN3	2201.1	2.4	3.394e-10	1.642e-08
H3F3B	7889.4	-1.4	4.427e-10	1.642e-08
DCP1A	1761.2	-0.9	3.700e-10	1.699e-08
SPSB2	250.3	-1.6	3.054e-10	1.704e-08
FBXO25	272.5	1.4	3.107e-10	1.725e-08
RDX	698.2	2	2.797e-10	1.793e-08
ZNF324	425	-1.2	2.933e-10	1.872e-08
CENPL	763.1	2.3	4.025e-10	1.874e-08
EXOSC9	791	1	3.194e-10	2.018e-08
TMUB2	3465.7	-1.2	3.559e-10	2.095e-08
EXOC4	1041.9	1.5	5.033e-10	2.102e-08
MLF2	3285.7	-1	4.364e-10	2.120e-08
DVL2	926.6	-1.4	4.930e-10	2.138e-08
RP5-864K19.4	98.7	-2.1	2.446e-10	2.201e-08
THAP9-AS1	332.9	-2.1	3.621e-10	2.224e-08
SSBP2	861.8	1.6	4.383e-10	2.359e-08
CLASRP	381.4	-1.3	2.881e-10	2.434e-08
CEP72	223.8	3.1	3.406e-10	2.489e-08
NFYB	537.5	1.5	4.683e-10	2.489e-08
HMMR	1412.1	1.7	5.831e-10	2.511e-08
TEX261	972.3	-1	6.063e-10	2.533e-08
FAM172A	240.2	1.6	5.066e-10	2.595e-08
SKAP2	528.1	1.9	4.465e-10	2.643e-08
KANSL3	3259.7	-1.4	6.081e-10	2.651e-08
TRIB3	6103.4	-2.6	8.527e-10	2.835e-08
TMEM209	754.4	1.6	6.761e-10	2.895e-08
KEL	3675.5	1.6	6.810e-10	2.929e-08
C6orf1	536.3	-1.6	5.937e-10	3.027e-08
TOP3B	392.3	1.7	3.790e-10	3.033e-08
SLC22A16	1340.4	2.7	7.934e-10	3.037e-08
IPO9	1507	1.8	8.093e-10	3.204e-08
ECT2	1281.1	2.3	8.253e-10	3.253e-08
DRAP1	658.9	-1.2	5.883e-10	3.331e-08
HINT1	4622.4	1.5	7.775e-10	3.337e-08
INTS6-AS1	125.6	-1.9	4.666e-10	3.504e-08
UQCRH	3028.8	1.4	8.513e-10	3.520e-08
ANAPC16	1351.4	-1	8.914e-10	3.561e-08
MANF	355.6	-2.3	6.546e-10	3.628e-08
CLEC16A	1176.6	1.1	9.618e-10	3.679e-08
ABI2	661	1.8	8.056e-10	3.716e-08
DPH6	372.8	2	7.488e-10	3.755e-08
ZFAND2A	569.1	-1.6	7.070e-10	3.853e-08
METTL5	833.1	1.6	8.132e-10	3.889e-08
SLC11A2	2740.2	1.6	9.877e-10	3.949e-08
MRPL55	1098.8	-1	1.101e-09	4.180e-08
FBXO42	859.3	-1.4	9.008e-10	4.255e-08
NEK2	938.9	2.3	1.226e-09	4.369e-08
STX5	447.7	-1.3	8.312e-10	4.419e-08
COX6C	2454	1.1	1.140e-09	4.465e-08
NCBP1	1644	1	1.235e-09	4.539e-08
BRCA2	671.6	2.2	1.027e-09	4.539e-08
TANC1	428.4	2.5	1.078e-09	4.550e-08
TTN	228.8	2.2	7.832e-10	4.566e-08
MAPKAPK5-AS1	176.2	-2.2	8.028e-10	4.661e-08
SH3GLB1	2067	-1.2	9.665e-10	4.677e-08
TMX3	651.8	1.9	1.047e-09	4.728e-08
TST	321.7	1.6	9.193e-10	4.728e-08
CEP250	477.2	1.8	1.193e-09	4.920e-08
RP11-509J21.1	119.8	1.8	6.985e-10	4.989e-08
PIF1	217	4	1.157e-09	5.052e-08
DHFR	374.4	2	1.144e-09	5.295e-08
KIFC1	1363.5	2.4	1.561e-09	5.539e-08
PPP4R1	1076.9	1.9	1.588e-09	5.711e-08
NAA38	852	1.7	1.332e-09	5.861e-08
RAD52	276.3	1.2	9.913e-10	6.123e-08
CTNND1	1335.6	1.5	1.731e-09	6.156e-08
TBC1D24	278.2	2.2	1.475e-09	6.272e-08
EXOC2	696.7	1.4	1.533e-09	6.327e-08
ZNF518B	410.5	1	1.689e-09	6.366e-08
DCTN3	1754.3	1.5	1.886e-09	6.606e-08
OIP5	619.2	2.3	1.421e-09	6.909e-08
PLSCR1	748.4	1.8	1.707e-09	6.917e-08
KRIT1	638.5	1	1.954e-09	6.917e-08
NOL6	1464.2	-1.4	2.078e-09	7.171e-08
VPS29	1347.4	0.9	2.379e-09	7.605e-08
EAF1	1019.7	-0.9	2.362e-09	8.061e-08
CCDC167	323.6	1.8	2.095e-09	8.061e-08
SLC41A3	217.5	2.5	1.752e-09	8.088e-08
DZIP3	221.6	2.9	2.000e-09	8.137e-08
PSRC1	170	3	1.791e-09	8.206e-08
BARD1	680.8	1.7	2.104e-09	8.260e-08
RCE1	489.4	-1.5	2.191e-09	8.260e-08
AP5M1	801.8	1.7	1.822e-09	8.479e-08
SEL1L	2554.1	-1.4	2.558e-09	8.778e-08
SLC25A36	860.2	-1.5	2.654e-09	8.962e-08
NAPEPLD	717	1.7	1.945e-09	8.962e-08
HPS5	415.2	-1.4	2.170e-09	9.126e-08
CDC25C	492.7	2.4	2.307e-09	9.666e-08
DEPDC1	815.4	1.9	2.576e-09	9.769e-08
VPS45	392.4	1.9	2.340e-09	9.769e-08
AGPAT1	460.5	0.9	2.364e-09	9.769e-08
ZNF33A	753.3	1.1	2.453e-09	9.769e-08
BCL11A	2381	1.7	2.951e-09	9.813e-08
ADAL	331.4	1.8	2.435e-09	9.995e-08
TNFRSF12A	102.3	-2.3	1.569e-09	1.021e-07
MRPL35	553.7	1.8	2.307e-09	1.026e-07
UFL1	470	1.7	2.602e-09	1.057e-07
CDC7	810.7	2.5	2.884e-09	1.070e-07
GTF3C6	1071.8	1.3	3.576e-09	1.091e-07
ZFAND2B	1011.7	-1.5	3.470e-09	1.093e-07
LTBP1	661.5	2.3	2.515e-09	1.100e-07
ELOVL1	3184.5	2.1	3.332e-09	1.106e-07
FLOT2	2264.2	1.1	4.612e-09	1.136e-07
NONO	4125.9	0.8	4.681e-09	1.149e-07
RSBN1L-AS1	248	-1.5	2.257e-09	1.210e-07
ZNF234	167.9	2.1	2.900e-09	1.215e-07
DARC	1005.1	2.3	4.066e-09	1.251e-07
CA5B	122.9	-1.6	2.349e-09	1.262e-07
JADE2	112.3	-2.3	2.372e-09	1.270e-07
NBAS	2283.4	1.4	4.002e-09	1.293e-07
TRAPPC2L	666.8	-1.7	3.468e-09	1.293e-07
UCKL1	405.5	-1.4	3.395e-09	1.313e-07
JADE1	1376.2	1.5	4.628e-09	1.362e-07
CLCF1	36.1	-3.5	2.709e-09	1.397e-07
NUSAP1	6334.5	2.4	3.599e-09	1.408e-07
AQP1	1602.8	3	4.790e-09	1.408e-07
TACC3	2916.4	1.7	4.407e-09	1.425e-07
CARD8	933.8	1.3	4.923e-09	1.425e-07
SEPHS2	338.6	-2.3	4.525e-09	1.436e-07
MYO18A	229.1	2.1	3.605e-09	1.444e-07
DHPS	1487.4	-1.4	5.397e-09	1.477e-07
URGCP	329.7	2.6	4.596e-09	1.516e-07
SEC14L4	355.5	3	4.897e-09	1.535e-07
TRIM21	985.9	1.6	5.499e-09	1.558e-07
MAP1LC3A	208	-1.4	3.169e-09	1.558e-07
NDUFS5	2271.6	1.6	5.120e-09	1.572e-07
CRADD	456.1	1.2	2.813e-09	1.572e-07
EPM2A	266.6	-2.5	4.573e-09	1.581e-07
TNFRSF10B	910.4	-1.5	5.578e-09	1.636e-07
HMG20A	645.5	1.5	4.751e-09	1.668e-07
RBBP8	682.1	1.6	5.997e-09	1.748e-07
XPOT	4150.6	-1.7	8.204e-09	1.842e-07
KNSTRN	1002.3	2.7	6.494e-09	1.842e-07
MIPOL1	58.8	4.4	3.993e-09	1.878e-07
HIST1H2AC	2792.2	-1.8	6.523e-09	1.896e-07
SPATA2	344.4	-1	6.044e-09	1.904e-07
OSM	555.8	2	4.871e-09	1.904e-07
CELSR2	40.5	-2.8	3.338e-09	1.949e-07
TMEM161B	149.2	2.5	4.124e-09	2.006e-07
PCIF1	2700.6	-1.2	9.119e-09	2.006e-07
BAX	616.9	-1.4	5.979e-09	2.033e-07
PRELID2	416	2.1	6.955e-09	2.058e-07
BTG3	1179.6	1.4	7.783e-09	2.069e-07
CENPM	1132.2	2.3	7.586e-09	2.082e-07
PYGB	465.9	-1.9	3.986e-09	2.111e-07
SPTY2D1	828.2	-1.2	6.334e-09	2.120e-07
ESPL1	1624.1	2.2	8.050e-09	2.135e-07
TMEM60	316.3	1.1	5.873e-09	2.220e-07
FAT1	90.9	3.2	4.057e-09	2.223e-07
RP11-382A20.4	123.3	2.8	4.235e-09	2.234e-07
TXNRD2	384.8	1.8	7.523e-09	2.275e-07
BRD2	2497.9	-1.3	8.311e-09	2.298e-07
HAUS5	686.3	2	7.418e-09	2.320e-07
RNF7	729.2	-1	7.723e-09	2.409e-07
CABIN1	669	2.3	7.790e-09	2.541e-07
KIF2C	2442.2	2.2	9.051e-09	2.546e-07
C6orf48	965.9	-1.4	1.008e-08	2.560e-07
RHBDD2	1141.1	-1.4	9.719e-09	2.560e-07
ZNF81	177.1	1.6	7.149e-09	2.560e-07
NCAPG	1911.7	2.4	9.944e-09	2.560e-07
CD36	12856	2.3	9.231e-09	2.560e-07
PHKB	1527.8	1.5	1.006e-08	2.579e-07
PDXDC1	1337	1.1	1.089e-08	2.634e-07
NCAPH	1538	2.3	1.070e-08	2.704e-07
ZNF226	284.3	1.4	8.094e-09	2.841e-07
FAM135A	54.9	-2.3	6.620e-09	2.842e-07
CDCA2	1198.2	2.5	1.231e-08	2.943e-07
GOT1	1528.4	-1.7	1.150e-08	2.951e-07
TMEM179B	753.6	-0.8	9.556e-09	3.000e-07
KIAA1467	583.9	2.1	9.601e-09	3.000e-07
HDAC5	2641.7	-1.6	9.042e-09	3.000e-07
MKS1	397.2	2.3	6.184e-09	3.036e-07
CDKL3	67.5	-2.1	7.234e-09	3.047e-07
KIF5A	121.4	-3.3	6.970e-09	3.080e-07
NEURL1B	287.7	3.3	1.117e-08	3.159e-07
UHRF1BP1L	844.6	-1.2	1.031e-08	3.177e-07
ESCO2	1088.4	2	1.317e-08	3.296e-07
GFOD1	334.7	2.2	1.200e-08	3.369e-07
SAYSD1	190.7	2.2	1.132e-08	3.385e-07
CRNDE	97.6	2.5	7.813e-09	3.398e-07
SNTB2	96.6	2.3	7.065e-09	3.544e-07
MAD2L2	623.8	1.7	1.444e-08	3.634e-07
RAD51AP1	816.6	2.2	1.258e-08	3.634e-07
ANKRD52	1559.7	1.3	1.499e-08	3.684e-07
PKMYT1	1233.1	2.1	1.623e-08	3.700e-07
DAXX	2161.8	-0.9	1.477e-08	3.721e-07
CGGBP1	3719.2	-0.8	1.937e-08	3.723e-07
NFKBIA	698.6	-1.6	1.099e-08	3.723e-07
PHYKPL	525.9	1.5	1.311e-08	3.901e-07
SMARCE1	762	1.3	1.224e-08	4.125e-07
CEP76	820.2	-0.9	1.692e-08	4.171e-07
CEP89	185.8	1.7	1.053e-08	4.282e-07
RTN3	4226.4	-1.8	1.683e-08	4.286e-07
TRAPPC11	814.6	1.6	1.761e-08	4.300e-07
CDKN2AIPNL	327.7	-1.3	1.410e-08	4.300e-07
KIF4A	1259.6	2.5	1.943e-08	4.305e-07
ILF3	6197.3	-0.6	1.672e-08	4.316e-07
TRMT2B	260	2.2	1.212e-08	4.479e-07
GPSM2	235.2	1.5	1.150e-08	4.701e-07
SLC2A14	277.5	2.5	1.180e-08	4.701e-07
LANCL1	956	2	2.082e-08	4.731e-07
ATG7	553.2	1.6	1.738e-08	4.770e-07
RAB39B	272.8	-2	1.219e-08	4.938e-07
SUPT5H	3017.1	-0.9	2.043e-08	5.184e-07
NUDT9	289.1	-1.3	2.095e-08	5.230e-07
PHF13	757.5	-1.7	1.973e-08	5.349e-07
ALG2	719.5	-1.1	1.881e-08	5.349e-07
NUCKS1	1700.8	1.9	2.401e-08	5.392e-07
C1orf116	695.2	-2.4	2.299e-08	5.392e-07
MCPH1	400.9	1.1	2.083e-08	5.392e-07
KLHL28	719.9	-1	1.682e-08	5.392e-07
MGST3	5574.7	1.6	2.289e-08	5.401e-07
UAP1	281	-2.4	1.403e-08	5.547e-07
RNF144A	506.9	1.8	1.933e-08	5.621e-07
TNFAIP3	204.1	-2.6	2.093e-08	5.711e-07
METTL21B	51.1	-2.6	1.212e-08	5.711e-07
FANCA	871	2.5	2.098e-08	5.821e-07
AMDHD2	604.7	-1.2	2.567e-08	5.918e-07
ZZZ3	574.2	-1.4	1.909e-08	5.987e-07
ATP1B2	1179.8	2.6	2.875e-08	6.235e-07
DENND2D	442.6	-1.9	1.462e-08	6.339e-07
GAB1	1977.4	0.9	2.642e-08	6.417e-07
ATP1B3	2596	1.8	2.212e-08	6.422e-07
DYNC1LI2	1079.8	-0.8	3.105e-08	6.422e-07
GTSE1	881.9	2.7	2.369e-08	6.451e-07
CCDC14	1066.5	1.8	3.093e-08	6.614e-07
LMNB2	540.1	1.7	2.490e-08	6.753e-07
IBTK	478.6	1.7	2.431e-08	6.839e-07
SFMBT1	199.4	2.8	2.019e-08	6.918e-07
LTBP3	170.4	-2.3	1.832e-08	6.954e-07
KIF5B	2338.5	-0.9	2.955e-08	7.026e-07
TOMM7	1478.9	1.3	3.262e-08	7.122e-07
SGOL1	521.4	2.1	2.708e-08	7.241e-07
CUL9	317.9	1.8	2.681e-08	7.436e-07
ZNF83	446.9	1.8	1.781e-08	7.470e-07
DNAJC19	585	1.2	2.480e-08	7.474e-07
ANKRD42	140.8	-1.3	1.901e-08	7.630e-07
DUT	1801.7	1.3	3.604e-08	7.630e-07
CBY1	162.6	1.3	2.113e-08	7.668e-07
HIST1H2BN	148.9	-1.6	1.924e-08	7.685e-07
EDEM1	347.6	-1.7	1.941e-08	8.021e-07
NDC80	1566.5	2.3	3.893e-08	8.021e-07
LTBP4	207.4	-1.8	2.831e-08	8.176e-07
MEAF6	651.9	1	3.146e-08	8.197e-07
TSHZ1	70.4	4.7	2.216e-08	8.207e-07
RBL1	602.2	1.8	3.792e-08	8.207e-07
NDUFB11	1170.7	1.1	3.921e-08	8.271e-07
MPV17L2	376	-1.6	2.849e-08	8.357e-07
TMEM217	107.7	2.3	2.148e-08	8.407e-07
WDR74	709.9	-1.6	3.300e-08	8.490e-07
TMEM115	2156.6	-1.2	3.949e-08	8.511e-07
TUBB6	1139.2	1.8	4.156e-08	8.525e-07
MDH1	2159.6	1.6	5.282e-08	8.679e-07
MTMR12	341.3	1.4	2.999e-08	8.679e-07
RP1-90G24.10	103.5	2.1	2.112e-08	8.864e-07
RP11-874J12.4	108.3	-2.9	2.319e-08	9.375e-07
ZNF79	497.3	-1.3	2.355e-08	9.404e-07
PTPN7	2836.4	1.4	3.598e-08	9.660e-07
PIGL	208.9	1.3	3.959e-08	9.762e-07
MBOAT2	3015.1	1.5	6.053e-08	9.800e-07
MOB3B	255.5	-6.7	2.790e-08	9.873e-07
CDKN1A	3115	-1.6	3.731e-08	9.932e-07
ATXN7L3	821.3	-1.4	3.983e-08	9.951e-07
PGS1	420.1	1.2	3.516e-08	9.956e-07
C19orf10	1155.5	-1.8	5.073e-08	1.003e-06
AGPAT4	1443.3	2	5.206e-08	1.053e-06
C5AR1	43	-3.2	2.603e-08	1.098e-06
RAB9A	1726.2	-1.6	5.665e-08	1.102e-06
SYS1	400.9	-1.2	5.143e-08	1.106e-06
NFKBIB	466.8	-1.2	4.311e-08	1.106e-06
ULBP1	202.7	-2.1	4.714e-08	1.132e-06
ANLN	1333.8	2.3	5.667e-08	1.132e-06
SRPK1	1590	1.3	5.828e-08	1.132e-06
GPANK1	956.7	-1.1	5.714e-08	1.134e-06
ZNHIT2	454.1	-1.5	5.083e-08	1.134e-06
TMEM222	1010.4	-1	5.834e-08	1.155e-06
SFT2D1	1025.1	1.4	6.584e-08	1.210e-06
SLC35E3	65	-2.4	3.584e-08	1.211e-06
RPS6KB1	835.7	-1.1	6.042e-08	1.215e-06
SLC35C2	1933.5	-1.2	7.877e-08	1.222e-06
PIK3AP1	448	1.9	3.295e-08	1.249e-06
UBAC1	9133.3	1.4	4.908e-08	1.252e-06
DNAJC27	139	-1.3	3.177e-08	1.260e-06
PIAS4	655.7	-1.2	5.336e-08	1.275e-06
RBM22	1190	-0.9	6.822e-08	1.280e-06
LINC00116	320.7	1.9	5.027e-08	1.359e-06
RFX5	1135.2	1.8	7.363e-08	1.376e-06
C4orf36	78.3	-1.8	3.647e-08	1.377e-06
ZBTB2	234.4	-1.7	4.591e-08	1.379e-06
SMIM12	1555.4	-0.9	7.628e-08	1.413e-06
PRAF2	196.9	-1.5	4.365e-08	1.413e-06
SPC24	1159.2	2.3	7.483e-08	1.413e-06
CANT1	607.7	-1	7.260e-08	1.418e-06
P4HA2	53.8	3.3	3.623e-08	1.436e-06
