gene	baseMean	log2FoldChange	pvalue	padj
TAL1	8204.4	-3.8	9.697e-40	7.967e-38
S100A4	2549.2	5.2	9.746e-40	7.978e-38
ABCG2	3362.6	-6.7	1.353e-39	1.060e-37
ANXA11	233.8	6.4	1.573e-39	1.315e-37
SNX14	452.8	3	2.089e-39	1.358e-37
DOCK5	385.5	5.1	1.987e-39	1.521e-37
RP11-343N15.5	162.2	-2.7	1.969e-39	1.573e-37
ATG4A	1599.9	-3.4	2.655e-39	1.706e-37
UBA7	473.6	2.8	2.884e-39	1.846e-37
RIOK3	40720.1	-4.1	5.339e-39	4.074e-37
GTPBP1	3872	-2.2	4.280e-39	4.897e-37
GCLC	5373.5	-4.2	6.876e-39	5.209e-37
TMEM216	200.8	4.8	8.841e-39	6.935e-37
STOM	42001.3	-4.1	6.464e-39	7.316e-37
HDAC6	2355.3	-1.6	1.075e-38	8.054e-37
ETV6	271.1	4.9	1.141e-38	8.900e-37
SGMS1	2760.4	-3.3	1.288e-38	9.945e-37
NDEL1	3989.3	-2.4	1.340e-38	9.945e-37
HMOX2	285.8	4.2	1.997e-38	1.212e-36
PIP5K1B	1216.3	-3	2.153e-38	1.325e-36
GUCD1	4918	-2.4	1.962e-38	1.442e-36
ERMAP	6046.6	-5	2.245e-38	1.641e-36
PRKACB	583.4	5.3	3.412e-38	1.985e-36
TTC39A	178.9	-6.2	2.826e-38	2.131e-36
BCR	160.7	4.4	2.854e-38	2.212e-36
MBOAT2	3015.1	-3.7	2.118e-38	2.298e-36
TBC1D10C	109.2	6.2	3.333e-38	3.328e-36
PLD3	1036.7	3.3	5.756e-38	3.445e-36
BNIP3L	45320	-4.1	3.394e-38	3.639e-36
FAM214B	5742.8	-3.9	6.228e-38	3.639e-36
AQP1	1602.8	-7.2	7.255e-38	4.509e-36
DOK3	630.5	3.3	1.163e-37	6.866e-36
TMSB10	1032.8	7	1.223e-37	7.196e-36
LINC01021	652.8	-5	1.112e-37	7.710e-36
GCNT1	133	6.6	1.274e-37	7.970e-36
CCDC176	895.8	-5	1.332e-37	9.171e-36
ADORA2B	116.8	5.5	9.628e-38	9.310e-36
LGALS1	903.3	10.3	1.656e-37	9.583e-36
KIAA0141	560.1	1.9	1.746e-37	9.987e-36
CMTM6	445.6	3.7	2.018e-37	9.989e-36
PDIA5	113.5	7.2	1.243e-37	1.184e-35
LTBR	176.8	7.2	1.769e-37	1.263e-35
PLEK	869.5	8.5	2.598e-37	1.478e-35
RGS19	101.9	7.8	2.447e-37	1.486e-35
AK7	242.1	-4.1	2.689e-37	1.627e-35
FGFR1OP2	5030.3	-3.1	2.693e-37	1.816e-35
SWAP70	302.7	5.2	3.289e-37	1.832e-35
B3GNTL1	157.2	5.9	3.391e-37	2.032e-35
MIR451B	310.6	-8.1	4.251e-37	2.043e-35
ERGIC1	205.9	3.2	3.378e-37	2.402e-35
NOTCH1	181.7	5.6	3.374e-37	2.402e-35
CLK3	8742.9	-3.6	3.513e-37	2.419e-35
TSKU	733.9	-5.6	6.869e-37	3.755e-35
USP9X	12475.6	-3	8.034e-37	4.339e-35
FZD3	217.2	4.9	7.423e-37	5.212e-35
ARHGAP1	558.8	2.6	1.040e-36	5.423e-35
GRHL1	217.2	-4	8.232e-37	5.548e-35
ATP7A	2739.6	-3.3	1.198e-36	6.388e-35
XPO7	33970	-4.7	1.234e-36	6.562e-35
ANXA4	379.7	4.5	1.253e-36	6.642e-35
PPP1R15A	21268.6	-3.4	9.993e-37	6.690e-35
CST7	321.5	7.4	1.354e-36	7.134e-35
CMAS	4902.9	-3.3	7.575e-37	7.285e-35
GAB2	251.3	5.2	1.125e-36	7.491e-35
IMPDH1	426	6.9	1.794e-36	8.204e-35
RALB	296.5	7.2	2.151e-36	9.804e-35
MACF1	799.9	4.6	1.932e-36	9.992e-35
TCP11L2	15354.7	-6.3	1.525e-36	9.992e-35
HSH2D	412.7	6.7	1.797e-36	1.115e-34
MBOAT7	542	4.1	2.553e-36	1.313e-34
SH3KBP1	208.7	5.9	2.034e-36	1.319e-34
ZNF23	462.4	-4.6	3.291e-36	1.473e-34
SLC2A1-AS1	197.3	-4.8	2.681e-36	1.782e-34
NEK1	738.4	-2.1	3.548e-36	1.833e-34
CAPG	698.9	8.2	4.178e-36	2.135e-34
GYPB	9515.1	-7.9	3.533e-36	2.175e-34
CERCAM	121.6	8.1	4.296e-36	2.355e-34
LIF	233.2	8.4	5.387e-36	2.944e-34
MCCC2	634.1	4.3	6.340e-36	3.202e-34
IGLL1	258.3	9.4	5.958e-36	3.878e-34
PIK3CD	189	6.7	7.521e-36	4.733e-34
PTPRH	321.9	-8.5	1.126e-35	4.894e-34
PDZK1IP1	1498.9	-7.3	1.028e-35	5.131e-34
RASSF5	178.7	5.2	9.474e-36	5.910e-34
CTC-756D1.3	166.5	-6.6	1.056e-35	6.777e-34
PLD1	396.2	5	1.205e-35	7.110e-34
NFXL1	138.9	2.8	8.817e-36	7.274e-34
SLC17A9	331	6.1	1.508e-35	7.419e-34
ANKRA2	856.3	-2.1	1.978e-35	9.350e-34
AIP	391.5	2.6	1.610e-35	9.393e-34
LAT2	262.6	5.8	1.542e-35	9.725e-34
GPLD1	150.4	-3.9	1.896e-35	9.951e-34
HK2	181.6	8.3	2.051e-35	1.074e-33
PLEK2	4053.7	-5.8	2.322e-35	1.113e-33
MST4	447.5	2.8	2.719e-35	1.139e-33
WDR54	86.9	6.4	1.725e-35	1.394e-33
FBXO30	9303.7	-4.6	2.465e-35	1.427e-33
POGK	200.4	6.1	2.458e-35	1.482e-33
USP32	1540	-2.2	3.217e-35	1.535e-33
LY9	95.4	-5.8	2.998e-35	1.535e-33
SPECC1	4243.5	-3.3	3.262e-35	1.535e-33
VAV1	88	7.8	2.101e-35	1.667e-33
RHBDD1	1372.7	-3	3.988e-35	2.063e-33
EIF5A2	628.2	-3.1	4.455e-35	2.097e-33
SEC14L1	12265.6	-3.1	4.543e-35	2.113e-33
NAAA	60.5	7.6	4.417e-35	2.274e-33
DYRK1B	560.7	-3.1	4.150e-35	2.309e-33
PTPN22	152.5	6	4.170e-35	2.447e-33
KIAA0232	3373.5	-3.6	3.111e-35	2.622e-33
PLCG2	94.3	6.3	3.714e-35	2.884e-33
KIAA1586	1587.4	-2.7	6.516e-35	3.184e-33
NFKB1	156.1	5	7.546e-35	3.750e-33
EXTL2	152.6	6.6	7.127e-35	4.103e-33
FAS	2450	-3.9	6.305e-35	5.239e-33
PRSS21	137.7	7.6	6.826e-35	5.239e-33
AHNAK	665.9	6.8	1.192e-34	5.433e-33
FBXO8	577.9	-2.9	1.283e-34	5.830e-33
BIN2	448.1	4.6	1.499e-34	5.900e-33
SLC9A3R1	592.9	2.4	1.468e-34	6.396e-33
NFE2	16381.1	-2.3	1.467e-34	6.558e-33
TAGAP	91.9	5.4	9.495e-35	7.160e-33
PYGL	582.6	5.1	1.737e-34	7.724e-33
CHMP2A	3562.5	-2	1.831e-34	8.122e-33
STRADB	10762.9	-5	1.457e-34	8.164e-33
FAM212A	103.4	6.8	1.104e-34	8.256e-33
ARF3	288.2	5.6	1.604e-34	8.489e-33
RHAG	23030.5	-6.3	1.972e-34	1.054e-32
PYCARD	106.3	7.4	1.761e-34	1.304e-32
CAP1	2244	2.3	2.494e-34	1.325e-32
PPP1R26	67.9	7.6	2.795e-34	1.326e-32
FAM131A	969.9	-3	3.385e-34	1.570e-32
BSG	79544.1	-3.5	3.348e-34	1.766e-32
NRROS	101.5	7.7	2.849e-34	2.087e-32
ARHGAP25	120.2	6.9	4.261e-34	3.099e-32
KLHL6	235.7	4.4	5.939e-34	3.230e-32
TRIM16	56.7	4.9	9.646e-34	3.485e-32
E2F2	5017.7	-4.2	8.281e-34	4.313e-32
MCTP2	272	3.6	8.136e-34	4.392e-32
BRPF3	848.8	-2.4	9.306e-34	4.766e-32
GRAMD1A	74.5	6.9	1.062e-33	4.912e-32
FKTN	78.9	3.2	1.113e-33	5.133e-32
PPME1	5278.6	-3.9	1.294e-33	5.471e-32
HEPACAM2	978	-9.8	1.297e-33	6.048e-32
WNK1	32593.1	-3.8	1.609e-33	6.767e-32
C6orf25	171	9.8	1.352e-33	7.173e-32
FAM217B	247.5	4.5	1.631e-33	7.430e-32
DCAF11	12550.9	-3.7	1.447e-33	7.656e-32
FHL3	176.9	4.6	1.569e-33	8.523e-32
ZNF496	150.2	5.3	2.010e-33	1.056e-31
FKBP9	48.4	5.1	3.290e-33	1.144e-31
RXRA	1053.8	-3	3.070e-33	1.281e-31
CPOX	2961.8	-5.1	3.051e-33	1.535e-31
MAP2K3	32141	-4.1	2.963e-33	1.545e-31
TCEAL4	161.8	4.4	3.773e-33	1.686e-31
TBC1D17	846.3	-2.9	4.148e-33	1.714e-31
ANXA6	89.6	7.3	2.651e-33	1.821e-31
ZNF451	6334.6	-2.6	3.535e-33	1.821e-31
BTG3	1179.6	-3.1	4.437e-33	1.821e-31
GALM	83.4	6.1	2.707e-33	1.853e-31
ALS2CR12	315.9	-4.4	5.863e-33	2.079e-31
GYPA	14109.7	-8	5.115e-33	2.617e-31
TFDP1	2062.4	-3	6.691e-33	2.695e-31
LPIN2	26918.4	-3.8	5.822e-33	2.847e-31
KHNYN	3207.6	-2.6	5.920e-33	2.894e-31
HEMGN	15316.5	-7.1	6.266e-33	3.050e-31
ACAP1	445.1	3.7	8.596e-33	3.430e-31
SEC62	14965.7	-3.4	8.984e-33	3.577e-31
ETHE1	115.7	4.6	9.541e-33	4.126e-31
USP6NL	624	-2.5	1.395e-32	5.375e-31
ERO1L	203.2	6.8	1.125e-32	5.802e-31
ITGA2B	1319.1	5.4	1.572e-32	6.202e-31
HBD	113754.7	-5.1	1.513e-32	7.261e-31
LRRN2	287.8	-8.1	1.678e-32	7.925e-31
C6orf89	3498.8	-2.1	1.769e-32	8.434e-31
CMPK2	479.6	-3.5	2.218e-32	8.745e-31
MYO1D	736.9	-2.8	2.560e-32	9.981e-31
KCTD15	126	5.4	1.522e-32	1.001e-30
COLQ	660.1	-3.9	3.106e-32	1.172e-30
COMMD7	334.6	4.9	3.743e-32	1.270e-30
TNFSF10	56.1	6	3.317e-32	1.284e-30
FBXO18	728.1	-2.1	3.299e-32	1.284e-30
TNRC6B	5374.6	-2.1	3.807e-32	1.465e-30
WIPF1	206.7	7.1	3.642e-32	1.778e-30
AMPD2	463.9	4.3	4.571e-32	1.781e-30
LGALS3	30532.4	-5.6	5.086e-32	1.944e-30
RAB34	121.2	8.1	3.040e-32	1.961e-30
LCP1	3838.2	6.3	4.258e-32	1.971e-30
TMEM206	107.2	4.3	3.519e-32	2.251e-30
MLKL	55.6	7.1	7.392e-32	2.357e-30
CCDC132	1655.2	-2.9	6.134e-32	2.358e-30
JUP	265.2	4.1	5.294e-32	2.539e-30
CTSC	903.5	4.8	6.861e-32	2.602e-30
SLC7A6	187.6	2.9	5.481e-32	2.602e-30
CDC42EP3	51.3	6.1	7.165e-32	2.922e-30
ADPGK	775.1	2.6	6.819e-32	3.065e-30
ANO6	194.1	5.4	7.332e-32	3.445e-30
OSBPL2	1901.1	-2.3	9.462e-32	3.553e-30
ADARB1	132.4	5.3	5.660e-32	3.555e-30
EMB	176.8	5.4	7.373e-32	3.563e-30
ABRACL	262.4	4.8	8.115e-32	3.913e-30
THEM4	163.4	4.4	1.041e-31	4.858e-30
ADRBK2	128.6	5.1	7.979e-32	4.978e-30
CCNDBP1	27066.4	-4	1.432e-31	5.261e-30
CHMP1B	650.3	-1.7	1.510e-31	6.659e-30
FBXO9	2111.6	-2	1.625e-31	7.235e-30
FAM136A	637.9	4.5	2.034e-31	7.491e-30
AGPAT9	226.2	7.5	1.684e-31	7.783e-30
RAD21	3461.5	-1.6	1.689e-31	7.783e-30
FAHD1	853.6	-2.2	2.340e-31	8.487e-30
RFFL	2661.1	-2.2	2.828e-31	1.024e-29
FAM46C	42890.7	-4.3	2.527e-31	1.111e-29
IFNGR2	184.3	3.7	2.915e-31	1.336e-29
DPF3	129.4	-6.1	2.471e-31	1.499e-29
MGMT	209.6	3.3	3.363e-31	1.535e-29
CD33	88.1	6.7	2.581e-31	1.558e-29
KIDINS220	3645.6	-2.4	2.516e-31	1.647e-29
FAM104A	5394.7	-3.9	3.842e-31	1.736e-29
DCTD	461.6	5.1	5.354e-31	1.939e-29
SDE2	7126	-3.3	4.597e-31	2.069e-29
PPIB	772.8	3.1	5.924e-31	2.100e-29
SLC16A3	146.1	5.3	6.076e-31	2.340e-29
ABCB6	320.3	-4.3	7.538e-31	2.707e-29
RGCC	747.5	-5.1	7.848e-31	2.812e-29
ATP5G2	2717.7	2.4	7.289e-31	3.124e-29
IFIT1B	22416.6	-13.6	1.024e-30	3.593e-29
