gene	baseMean	log2FoldChange	pvalue	padj
RABGAP1L	3589.4	-2.3	1.304e-39	1.934e-37
CERCAM	121.6	8.3	2.197e-39	2.454e-37
PTPLAD2	231.9	3.1	2.329e-39	2.486e-37
IGLL1	258.3	9.2	2.713e-39	2.879e-37
TBC1D10C	109.2	6.1	2.768e-39	3.039e-37
FZD5	777.3	-4.2	4.530e-39	3.274e-37
NRROS	101.5	6.6	2.865e-39	3.320e-37
AK1	1137.4	-3.7	5.610e-39	4.177e-37
TMEM123	510.1	3.8	4.260e-39	5.892e-37
UCP2	28065.8	-4	1.045e-38	7.236e-37
FLNB	226.4	6.4	8.391e-39	7.272e-37
SPATA9	162.6	-4.1	9.436e-39	8.174e-37
GAS2L3	312.4	-3.4	8.326e-39	1.190e-36
HYAL3	467.8	4.5	3.505e-38	2.449e-36
ABR	139	4.5	3.358e-38	3.489e-36
TMEM63B	1745.1	-3.2	5.857e-38	3.849e-36
HBB	4178049.6	-6.7	6.710e-38	4.472e-36
RGS19	101.9	6.8	6.369e-38	6.512e-36
ELMO1	417	4.1	5.008e-38	6.563e-36
VAT1	1643.6	5.1	8.913e-38	6.858e-36
PIK3CD	189	6.8	9.954e-38	8.218e-36
SLC2A4	3229.9	-6	6.936e-38	9.168e-36
RILPL2	255.6	4.2	1.056e-37	1.011e-35
FHDC1	6915.9	-5.9	6.974e-38	1.032e-35
LIF	233.2	8.4	1.318e-37	1.280e-35
TRIM10	5395.7	-8.9	1.637e-37	1.652e-35
KANK1	103	4.3	2.777e-37	2.710e-35
GALM	83.4	6.4	4.633e-37	4.801e-35
TNFSF10	56.1	6.9	8.428e-37	5.377e-35
DARC	1005.1	-5.6	7.589e-37	5.626e-35
ITGA2B	1319.1	5.7	1.083e-36	6.719e-35
CLIC2	9423.7	-3.9	1.168e-36	7.210e-35
YIPF6	2016.1	-2.4	1.319e-36	8.102e-35
PRR5	1004.6	-3.2	1.130e-36	8.102e-35
SELENBP1	15553.5	-7.5	6.818e-37	8.444e-35
LAT2	262.6	5.9	1.094e-36	9.818e-35
TMEM14B	1816.3	-2.3	1.404e-36	9.921e-35
SLC16A3	146.1	5.8	1.718e-36	1.695e-34
PDIA5	113.5	5.9	1.790e-36	1.758e-34
TTYH3	177.6	4.8	2.364e-36	1.776e-34
METTL4	614.4	-2.2	2.984e-36	1.801e-34
C6orf25	171	10.1	2.718e-36	2.013e-34
H1F0	3878.3	-4.4	3.357e-36	2.208e-34
MORC3	4798.2	-2.7	3.915e-36	2.563e-34
ETV6	271.1	4.7	3.511e-36	2.577e-34
CD84	315.1	7	3.742e-36	2.734e-34
ARHGAP25	120.2	7	3.600e-36	3.405e-34
CD33	88.1	7.8	3.642e-36	3.430e-34
RNF123	6037.2	-3.8	7.632e-36	4.347e-34
FAM83D	2210.6	-2.9	7.659e-36	4.878e-34
SOX4	72.4	6.9	5.819e-36	5.406e-34
LBH	6609.7	-3.4	6.551e-36	5.840e-34
SLC17A9	331	6	5.728e-36	6.723e-34
ANXA6	89.6	7.4	7.535e-36	6.906e-34
CASC7	3892	-2.4	1.965e-35	1.089e-33
FECH	35356.1	-4.6	2.544e-35	1.578e-33
PLSCR4	620.1	-4	3.219e-35	1.781e-33
PFKM	1624.2	-3.4	2.877e-35	1.872e-33
CARD9	99.3	7.1	2.231e-35	1.938e-33
MAP4K2	190.7	3.3	2.351e-35	1.938e-33
SNCA	19193.5	-4.8	2.177e-35	2.707e-33
CAP1	2244	2.3	5.248e-35	2.822e-33
RAB34	121.2	8.3	4.377e-35	3.857e-33
POMT1	99.5	4.2	5.187e-35	4.203e-33
MYADM	288.6	5.9	5.386e-35	4.345e-33
CBFB	168.3	8.2	5.078e-35	4.486e-33
GNA15	461	5.4	4.396e-35	4.599e-33
VIM	472.3	9.9	4.776e-35	4.975e-33
GCNT2	2813.2	-3.3	4.703e-35	5.654e-33
PSMB8	385.8	3.5	7.970e-35	6.296e-33
CMTM6	445.6	3.5	7.749e-35	8.399e-33
RP11-20D14.6	5111.4	-7.2	1.450e-34	8.399e-33
AQP1	1602.8	-6.8	2.672e-34	1.372e-32
VAV1	88	8.8	2.016e-34	1.651e-32
CDC42EP3	51.3	5.9	2.906e-34	1.952e-32
LTBR	176.8	5.8	2.665e-34	2.054e-32
PLD3	1036.7	3.1	4.229e-34	2.272e-32
ACOT11	40.2	6	3.095e-34	2.367e-32
PMP22	734	3.6	5.367e-34	2.690e-32
CEP44	663.1	-2.5	5.100e-34	2.707e-32
AMMECR1	3925.5	-3.5	2.669e-34	3.056e-32
ANPEP	260.3	7.5	5.095e-34	4.217e-32
ERMAP	6046.6	-4.7	5.550e-34	5.574e-32
NOTCH1	181.7	5.2	7.485e-34	5.589e-32
ACTN1	754.1	6.2	1.409e-33	6.898e-32
CAMLG	743	2.3	1.274e-33	7.298e-32
ZBTB16	103.3	9	1.072e-33	8.336e-32
RASSF5	178.7	4.9	1.610e-33	9.856e-32
ADORA2B	116.8	4.4	1.741e-33	1.275e-31
MST4	447.5	2.7	1.518e-33	1.529e-31
ACP6	34.1	5.7	3.291e-33	1.603e-31
IRF9	258.8	-2.8	2.531e-33	1.780e-31
SLC9A3R1	592.9	2.3	3.669e-33	1.780e-31
NSMAF	310.2	3.4	2.754e-33	2.732e-31
TSPAN17	985.7	-2.7	4.963e-33	2.742e-31
FAM216A	145.8	3.6	4.757e-33	3.574e-31
LPCAT2	240.3	8.3	5.250e-33	4.101e-31
PTPN22	152.5	5.6	7.311e-33	4.287e-31
KIAA0141	560.1	1.8	9.281e-33	5.062e-31
SRGN	16589.3	7.9	7.744e-33	5.680e-31
MACF1	799.9	4.4	1.284e-32	5.956e-31
PLXDC2	97.9	7.9	8.758e-33	6.435e-31
MOSPD1	4786.9	-3.7	7.191e-33	6.695e-31
RAB31	55.3	7.2	1.770e-32	8.213e-31
JAZF1	3309.2	-4.7	1.195e-32	8.607e-31
ALCAM	60.4	8.1	1.877e-32	1.120e-30
LAPTM5	7486.7	3.4	1.578e-32	1.128e-30
ELANE	473.6	9.1	1.214e-32	1.144e-30
AK7	242.1	-3.8	1.717e-32	1.167e-30
SEPT6	291.6	5.5	1.325e-32	1.240e-30
RRBP1	217	4.8	2.243e-32	1.514e-30
ARHGEF37	561.1	-4.1	3.031e-32	1.577e-30
TRIM16	56.7	4.4	2.989e-32	2.026e-30
TSPAN5	1802.7	-4.6	4.612e-32	2.378e-30
PYCARD	106.3	9.8	3.411e-32	2.392e-30
PGM2L1	957	-4	4.703e-32	2.409e-30
SULT1A1	144.2	4.9	3.480e-32	2.424e-30
HLA-DRA	250.6	9.5	5.542e-32	3.025e-30
GRHL1	217.2	-3.7	4.982e-32	3.190e-30
PLAUR	199.3	5.2	5.068e-32	3.234e-30
RSAD2	10196.2	-5.2	3.571e-32	3.528e-30
EIF5A2	628.2	-2.9	8.179e-32	3.571e-30
ADRBK2	128.6	5	6.646e-32	4.368e-30
NEK1	738.4	-1.9	1.162e-31	4.970e-30
ZNF124	90.3	3.3	7.159e-32	4.988e-30
GP9	37.5	6.5	7.886e-32	5.056e-30
GYPA	14109.7	-7.9	9.723e-32	6.486e-30
PSEN2	66.2	7.4	1.436e-31	7.939e-30
BIN2	448.1	4.4	1.525e-31	8.056e-30
TTC39C	64	5.7	2.302e-31	1.264e-29
ACSL6	1772.4	-8.6	2.656e-31	1.310e-29
SWAP70	302.7	4.7	2.399e-31	1.508e-29
ERO1L	203.2	6.5	2.446e-31	1.532e-29
ERGIC1	205.9	2.8	2.965e-31	1.541e-29
PLD1	396.2	4.6	3.375e-31	1.748e-29
LPIN1	321.9	3.4	2.240e-31	1.817e-29
GTPBP1	3872	-2	3.110e-31	2.007e-29
ZYX	113.7	8	3.733e-31	2.423e-29
PLEKHH3	96.7	-5.2	4.741e-31	2.912e-29
BTG3	1179.6	-3	7.033e-31	3.014e-29
FAM212A	103.4	5.6	5.990e-31	3.839e-29
GYPB	9515.1	-7.3	6.032e-31	3.839e-29
CMAS	4902.9	-3	1.102e-30	4.397e-29
P2RX1	320	7.2	1.275e-30	5.229e-29
ALPK1	82.4	4	8.785e-31	5.716e-29
HMHA1	352.7	4.3	7.278e-31	5.716e-29
MARCH8	25353.1	-3.6	1.468e-30	6.499e-29
ARHGAP1	558.8	2.3	1.627e-30	6.525e-29
EMR2	126.5	5.8	1.319e-30	8.502e-29
TMSB4X	2576.2	3.7	2.092e-30	9.174e-29
CD244	84.4	6.4	1.896e-30	1.121e-28
EPAS1	205.5	6.8	2.406e-30	1.181e-28
TPM4	2116.2	8.4	1.508e-30	1.187e-28
FBXO8	577.9	-2.7	3.192e-30	1.309e-28
LPXN	334.3	3.1	1.862e-30	1.501e-28
TNFSF13	28.8	3.9	3.180e-30	1.872e-28
B3GNTL1	157.2	4.9	4.193e-30	2.026e-28
SEMA4A	94.8	7.4	3.272e-30	2.052e-28
KCNK5	364.4	3.7	5.738e-30	2.247e-28
NCF4	452.7	8	6.049e-30	2.362e-28
BTN3A2	176.2	3	3.837e-30	2.420e-28
MYO1G	438.5	8.3	5.248e-30	2.498e-28
TMEM173	562.7	6.2	6.955e-30	2.627e-28
ARG2	1045.5	-3.5	6.682e-30	2.658e-28
KLF3	5841.2	-3.6	3.471e-30	2.981e-28
DUSP23	220.5	3.5	5.805e-30	3.199e-28
FKBP9	48.4	3.4	5.899e-30	3.323e-28
SLC6A6	345.6	5.5	4.476e-30	3.471e-28
FABP5	51.4	6.4	6.385e-30	3.576e-28
SMC4	2589.6	-1.8	4.227e-30	3.577e-28
ADPRH	43.1	6.3	9.780e-30	3.649e-28
CBL	80.3	5.9	6.485e-30	3.653e-28
RHBDD1	1372.7	-2.7	1.026e-29	4.445e-28
SLC27A5	116.7	2.8	8.686e-30	4.793e-28
SLFN14	2392.8	-4.9	1.523e-29	5.515e-28
SELPLG	3810.8	4.1	1.007e-29	7.403e-28
KIAA1586	1587.4	-2.5	2.030e-29	8.574e-28
MIR451B	310.6	-7.1	2.693e-29	9.974e-28
ITGAL	327.6	8.4	2.573e-29	1.400e-27
RAB7L1	74.2	7.9	2.785e-29	1.637e-27
E2F4	3887.2	-2.4	2.430e-29	1.756e-27
CSF2RB	2665.2	8	4.405e-29	1.756e-27
RHAG	23030.5	-5.8	2.429e-29	1.980e-27
ABHD14A	85	3.6	4.013e-29	2.152e-27
FNBP1	132.1	7.3	4.431e-29	2.567e-27
QPCTL	32.1	5.5	4.994e-29	2.693e-27
RP11-506K6.4	371.7	-5	5.132e-29	2.729e-27
BMP1	100.8	3.8	5.096e-29	2.735e-27
ALAD	5822	-4.4	6.979e-29	2.735e-27
EGFL7	698.8	4.3	6.731e-29	2.746e-27
HEMGN	15316.5	-6.7	5.050e-29	2.773e-27
OARD1	703.8	-1.2	8.666e-29	3.011e-27
ZNF496	150.2	4.7	7.666e-29	3.339e-27
ADARB1	132.4	4.9	6.582e-29	3.617e-27
ARHGAP30	301.8	5.4	7.469e-29	3.885e-27
TXNIP	17597.1	-2.1	1.356e-28	4.629e-27
KLHL6	235.7	3.9	9.051e-29	5.150e-27
SRPK2	312.3	2.7	7.340e-29	5.229e-27
RB1	2327.7	-1.9	1.881e-28	6.354e-27
ATP8B4	427.8	5.8	1.487e-28	6.354e-27
ANKRA2	856.3	-1.8	1.642e-28	6.481e-27
PRTN3	352.8	11.2	1.268e-28	6.481e-27
C1GALT1	1744.8	-2.4	1.683e-28	6.705e-27
DPF3	129.4	-5.9	1.472e-28	7.471e-27
ABCG2	3362.6	-5.6	1.218e-28	8.262e-27
BCL11A	2381	-3.4	2.480e-28	9.259e-27
THBS1	895.4	11.6	2.830e-28	9.380e-27
MEF2C	158.2	6.5	2.808e-28	1.169e-26
SNX30	34.9	4.5	3.602e-28	1.210e-26
USP6NL	624	-2.3	3.764e-28	1.264e-26
VAMP8	1092.9	3.2	3.781e-28	1.319e-26
LCP2	567	5.9	4.301e-28	1.416e-26
CMPK2	479.6	-3.2	3.508e-28	1.448e-26
GNB5	44.2	4.8	2.937e-28	1.452e-26
SAMSN1	311.2	6.2	2.948e-28	1.454e-26
C17orf103	17641.6	-4.2	2.000e-28	1.491e-26
PGM1	110.3	9.4	3.318e-28	1.764e-26
DENND3	213.5	5.8	3.755e-28	1.793e-26
C6orf89	3498.8	-2	6.052e-28	2.184e-26
PDCL	1142.1	-2	5.950e-28	2.237e-26
PHACTR1	57.6	4.3	4.721e-28	2.318e-26
BCR	160.7	3.5	5.950e-28	2.388e-26
DDI2	3264.2	-2.8	8.095e-28	2.574e-26
DOCK5	385.5	4.1	1.250e-27	4.091e-26
PPIB	772.8	2.9	1.107e-27	4.116e-26
AIFM2	534.7	-3.9	1.301e-27	4.193e-26
FGD3	214.4	4.4	1.066e-27	4.224e-26
LRRN2	287.8	-7.4	1.343e-27	4.350e-26
TNFAIP8L2	65.6	5.3	1.672e-27	5.334e-26
PAQR9	121.9	-7	1.195e-27	6.148e-26
GALNT5	3243.9	-4.2	1.973e-27	6.906e-26
TPSAB1	125.1	6.6	1.463e-27	7.015e-26
C3AR1	120.5	8.6	1.473e-27	7.028e-26
MAPK12	48.7	5.9	1.477e-27	7.028e-26
SLC6A19	5849.1	-5.7	1.152e-27	7.237e-26
GUCD1	4918	-2	2.102e-27	7.268e-26
UTRN	153.3	6.3	1.558e-27	7.992e-26
CA2	8402.7	-5.2	1.184e-27	8.350e-26
ABCA2	144.8	6.9	1.758e-27	8.601e-26
RHOC	51	4.8	3.146e-27	9.769e-26
ADAM8	318.8	5.5	1.619e-27	1.033e-25
ORAI2	208.5	5.5	2.675e-27	1.203e-25
ADPGK	775.1	2.4	4.031e-27	1.220e-25
SLC7A6	187.6	2.6	3.417e-27	1.305e-25
RGS14	109.7	5.1	2.976e-27	1.476e-25
RP1-90G24.10	103.5	-6.9	3.245e-27	1.482e-25
ANKRD28	356.1	3.4	3.351e-27	1.526e-25
AIDA	256.7	-2.7	4.306e-27	1.621e-25
CD74	726.3	8.5	5.657e-27	1.688e-25
UROS	4017.9	-3.8	2.943e-27	1.783e-25
RP11-343N15.5	162.2	-2.2	4.071e-27	1.837e-25
SSR4	2090.1	1.8	3.361e-27	2.027e-25
RASSF2	256.3	8.3	4.775e-27	2.091e-25
WIPF1	206.7	6.1	5.945e-27	2.217e-25
GPI	2226.4	5.4	3.354e-27	2.272e-25
SNX8	1644.9	-2.2	6.837e-27	2.381e-25
RIN3	198.7	4.8	6.418e-27	2.381e-25
CPOX	2961.8	-4.6	4.112e-27	2.445e-25
FNDC3B	404.7	4.5	6.789e-27	2.501e-25
AGPAT9	226.2	6.7	6.835e-27	2.501e-25
XYLT1	142.4	7.9	5.717e-27	2.655e-25
MARVELD1	58.8	5	6.826e-27	3.034e-25
NOTCH2	577.5	3.2	1.106e-26	3.396e-25
SDPR	207.8	6.7	8.489e-27	3.716e-25
ANKRD18B	163	-4.2	1.061e-26	3.839e-25
KIAA0125	197.1	4	1.399e-26	5.049e-25
ATG4A	1599.9	-2.7	1.691e-26	5.673e-25
TMEM216	200.8	3.7	1.454e-26	6.307e-25
FAM135A	54.9	3.9	2.357e-26	6.836e-25
WDR54	86.9	4.4	1.658e-26	7.266e-25
ADRBK1	481.6	2.6	1.395e-26	7.860e-25
TMEM106A	131.2	4	1.850e-26	7.953e-25
PRSS21	137.7	4.7	1.809e-26	8.403e-25
SASH3	171.6	9.1	2.762e-26	1.153e-24
DOK3	630.5	2.7	4.769e-26	1.349e-24
RFTN1	180.6	4.2	4.669e-26	1.648e-24
ULBP1	202.7	-5.3	3.943e-26	1.676e-24
ACAP1	445.1	3.2	6.508e-26	1.873e-24
ST8SIA4	72.7	5.2	4.529e-26	1.945e-24
IL1B	69.5	5.9	4.293e-26	1.963e-24
VAV3	57.4	6.3	7.505e-26	2.119e-24
MAP4K1	35.5	6.6	5.021e-26	2.134e-24
ITGAM	169.3	7	6.173e-26	2.145e-24
SYTL3	28.2	6.3	5.311e-26	2.222e-24
TBC1D22B	3136.1	-2.8	8.845e-26	2.430e-24
SEC14L4	355.5	-5.9	9.001e-26	2.545e-24
RMND5B	1128.1	-1.7	1.038e-25	2.840e-24
PTPRCAP	66.9	8.3	8.468e-26	3.050e-24
ZNF470	30.8	5.3	7.661e-26	3.171e-24
GPSM3	99.3	5.5	7.678e-26	3.218e-24
NQO1	120.4	6.3	7.998e-26	3.473e-24
C7orf73	6939.9	-1.7	6.059e-26	3.776e-24
SNX14	452.8	2.4	7.800e-26	4.185e-24
POGK	200.4	4.8	1.084e-25	4.330e-24
NEK6	98.7	4.8	1.118e-25	4.636e-24
SEMA4D	458.6	4.3	1.236e-25	5.041e-24
GPR174	26.3	5.6	1.158e-25	5.330e-24
CDKN2A	272	-3	1.426e-25	5.789e-24
MANF	355.6	4.1	1.121e-25	5.941e-24
TXNDC12	797	2.4	1.907e-25	5.961e-24
ARF3	288.2	4.6	2.222e-25	6.085e-24
SEPT9	77.1	8	1.660e-25	6.780e-24
CYSTM1	3137.2	-3.5	1.290e-25	6.942e-24
TXNDC16	964.2	-2.6	3.018e-25	7.809e-24
EPN2	378.6	-3.3	2.616e-25	8.711e-24
BRPF3	848.8	-2.1	3.220e-25	8.995e-24
RP11-620J15.3	423.6	2	1.860e-25	9.686e-24
IQGAP1	606.6	3.3	3.829e-25	1.002e-23
DPEP2	48.3	4.5	3.160e-25	1.088e-23
LY9	95.4	-4.8	2.823e-25	1.117e-23
BEST3	480.5	-5.5	4.261e-25	1.142e-23
PTRF	392.9	4.3	2.898e-25	1.142e-23
CNNM2	347.8	-2.5	4.522e-25	1.207e-23
FAXDC2	6447.2	-4.2	4.272e-25	1.240e-23
RASGRP2	135.7	8.9	3.192e-25	1.269e-23
CFH	74.9	11.9	3.058e-25	1.295e-23
SLC2A3	269.5	5.9	3.385e-25	1.321e-23
TCEAL4	161.8	3.6	4.255e-25	1.372e-23
DDIT4	2605.6	-5.4	2.420e-25	1.425e-23
SMOX	3874.6	-3.2	5.041e-25	1.445e-23
DBN1	49.4	7	4.764e-25	1.600e-23
STOM	42001.3	-3.2	6.725e-25	1.709e-23
