Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Chemical_and_Genetic_pertubation	BLALOCK_ALZHEIMERS_DISEASE_UP	1644	218	6.3011480232e-18	1.79005113426e-15	CDK11A:VAMP3:ASAP3:IL22RA1:SYF2:WASF2:KPNA6:SYNC:RRAGC:SLC2A1:PTPRF:JUN:USP33:GBP1:GBP2:CSDE1:TXNIP:ITGA10:HIST2H2BE:MTMR11:PI4KB:KCNN3:SHC1:RGS16:NEK7:BTG2:ARID4B:PIP4K2A:ERCC6:KAT6B:IFIT5:PI4K2A:PI4K2A:MXI1:ABLIM1:CHRNA10:HTATIP2:CD44:PHF21A:BEST1:FTH1:STX5:RARRES3:EHD1:ZFPL1:BIRC2:TAGLN:IL10RA:VPS11:FEZ1:KDM5A:WNK1:TULP3:FOXJ2:CLEC2B:DAZAP2:BAZ2A:MYO1A:STAT6:TSPAN31:CPM:BRAP:GOLGA3:ZMYM5:POLR1D:FOXO1:IRS2:CUL4A:LRP10:ARID4A:MAX:ATP6V1D:ARG2:FOXN3:EIF5:MARK3:CHD2:NPRL3:CREBBP:USP7:IGSF6:CDIPT:SLC7A5:INPP5K:CTNS:PER1:MAP2K3:NKIRAS2:AOC2:SPAG9:VEZF1:PPM1D:MED13:SIRT7:MAFG:TGIF1:RIOK3:ZNF24:MOCOS:SLC14A1:MBP:CDC34:FZR1:APBA3:PIAS4:MAP2K2:SAFB:MAP2K7:RAB11B:BRD4:AKAP8L:CYP4F3:PDE4C:JUND:FKBP8:ZFP36:SERTAD3:ITPKC:PPP1R15A:FTL:IRF3:MZF1:ODC1:HS1BP3:RASGRP3:PSME4:SERTAD2:KDM3A:TRAK2:ABCB6:DNAJB2:SP100:TRIB3:RBCK1:PSMF1:OSER1:STAU1:RBM38:DIP2A:CRKL:GAL3ST1:HMOX1:APOL2:MAFF:EP300:FBLN1:SLC22A14:SNRK:IFRD2:DCP1A:RYBP:KPNA1:HSPBAP1:ITGB5:OSBPL11:TPRA1:TIPARP:SEC62:BCL6:CCNI:AFF1:TSPAN5:MARCH6:SEPP1:IL6ST:CRHBP:TCF7:GPX3:TNIP1:FGF18:ATP6V0E1:GMPR:TRIM38:HIST1H1C:HFE:HIST1H2BD:HIST1H4H:PHF1:PIM1:ZFAND3:FBXO9:GCLC:FOXO3:TNFAIP3:UST:SOD2:GNA12:WIPI2:OGDH:TSC22D4:HBP1:IFRD1:GCC1:ZC3HAV1:MKRN1:ARHGEF10:FDFT1:CTSB:ASAH1:KIF13B:SNX16:SPAG1:RNF19A:TOPORS:BAG1:KLF9:ANP32B:C5:STOM:RC3H2:LHX3:WWC3:OFD1:GPM6B:KDM6A:SLC35A2:TFE3:WDR45:STAG2	http://www.broadinstitute.org/gsea/msigdb/cards/BLALOCK_ALZHEIMERS_DISEASE_UP
Chemical_and_Genetic_pertubation	DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP	308	68	9.0217188929e-17	2.36577228507e-14	ISG15:SYF2:RLF:JUN:GADD45A:BCL10:GBP1:HIST2H2BE:NEK7:CD55:ATF3:KLF6:IFIT2:IFIT3:IFIT1:IFIT5:SHOC2:KAT5:NECAP1:GABARAPL1:MED21:DDIT3:RAB21:BRAP:MED13L:NUPL1:DHRS2:MAP4K5:PPM1A:ATXN3:IFI27:SECISBP2L:COPS2:GNA13:ZNF24:PMAIP1:ZFP36:PPP1R15A:RSAD2:NR4A2:GULP1:STK17B:CLK1:SP100:OSER1:ZNF217:BACH1:DYRK1A:RAB5A:NR1D2:SNRK:RYBP:TIPARP:BCL6:YTHDC1:OTUD4:NR3C1:HIST1H2BJ:HIST1H2AI:HIST1H2BN:TBPL1:TNFAIP3:DNAJB9:IFRD1:UBE2H:ZC3HAV1:DNAJB6:USP9X	http://www.broadinstitute.org/gsea/msigdb/cards/DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP
Chemical_and_Genetic_pertubation	CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	233	57	1.67313278733e-16	4.07407833715e-14	CDK11A:KLHL21:UBR4:EPB41:TTC39A:JUN:GADD45A:DNAJB4:RIT1:ARHGEF2:ATF3:KLF6:ACTA2:FAS:CD44:PLA2G16:NEAT1:GABARAPL1:DDIT3:MDM2:RAB21:HSPH1:PGF:FOS:EIF5:RRAD:MAP1LC3B:SLC7A5:MIR22HG:DNAJB1:GDF15:ZFP36:BBC3:PPP1R15A:MAP2:TUBA4A:DNAJB2:PTPRN:SPATA2:HMOX1:MAFF:SNRK:TMF1:PLK2:ELL2:GPX3:SQSTM1:KIAA0319:KCTD20:STK17A:HSPB1:IFRD1:UBE2H:DNAJB6:AGTPBP1:SAT1:ZNF185	http://www.broadinstitute.org/gsea/msigdb/cards/CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP
Chemical_and_Genetic_pertubation	TIEN_INTESTINE_PROBIOTICS_24HR_DN	211	53	5.1269494476e-16	1.16518471112e-13	RNF19B:PTPRF:SH3GLB1:SARS:ARHGEF2:ELF3:CD55:LAMB3:ATF3:KAT6B:MARCH5:TTC17:FTH1:STX5:RARRES3:ALDH3B1:TSPAN31:TBC1D15:BTG1:NUDT4:UBC:HSPH1:MBNL2:SEL1L:GOLGA5:ARIH1:HERPUD1:EIF1:NBR1:LPIN2:MAP2K2:SLC35E1:GDF15:SLC1A5:PPP1R15A:FTL:AFTPH:TRIB3:HSPA13:ARF4:KLHL24:S100P:CLCN3:SQSTM1:PNRC1:DNAJB9:IFRD1:UBE2H:BNIP3L:AUH:SAT1:TFE3:WDR45	http://www.broadinstitute.org/gsea/msigdb/cards/TIEN_INTESTINE_PROBIOTICS_24HR_DN
Chemical_and_Genetic_pertubation	NUYTTEN_EZH2_TARGETS_UP	1008	147	8.76281012311e-16	1.86702623186e-13	KLHL21:ERRFI1:CLCN6:SH2D5:SYNC:STK40:RLF:SLC2A1:PTPRF:MOB3C:JUN:GADD45A:DNAJB4:BCL10:GTF2B:GBP2:HIAT1:CEPT1:TXNIP:PRKAB2:TOR1AIP2:IFRG15:PPFIA4:DYRK3:YOD1:PFKFB2:LAMB3:ATF3:WDR26:CNIH3:TRIM58:KLF6:OPTN:PIP4K2A:FAS:IFIT5:NT5C2:MXI1:FAM160B1:TMEM9B:CD44:EHD1:BIRC3:BIRC2:CLEC2B:DDIT3:USP15:TSPAN8:FGD6:NTN4:CORO1C:FOXO1:LGALS3:MAX:PLEK2:LGMN:LINC00341:SYNE3:EIF5:BMF:OAZ2:VASN:MVP:CYLD:HERPUD1:RRAD:NFAT5:KIAA0513:MIR22HG:PLD6:FLCN:NR1D1:SPAG9:GNA13:PMAIP1:ZCCHC2:GDF15:SERTAD1:BBC3:ID2:PPP1CB:RASGRP3:KDM3A:DLX2:GULP1:MAP2:SP100:PSMF1:WFDC3:SNX21:ZNFX1:BACH1:CLDN14:CCDC117:HMOX1:APOL3:APOL2:TRANK1:LZTFL1:ATP6V1A:ITGB5:XRN1:SERPINI1:PIK3CA:KLF3:CISD2:IRF2:GHR:IL6ST:PLK2:FCHO2:ARRDC3:IRF1:TCF7:TGFBI:MAT2B:KIAA1191:SQSTM1:GMPR:TMEM63B:AKIRIN2:PNRC1:MAN1A1:NCOA7:TNFAIP3:UST:RP1-111D6.3:TAB2:SOD2:ZFAND2A:NT5C3A:SAMD9:BRI3:FIS1:DNAJB9:TMEM140:ZC3HAV1:DNAJB6:CTSB:DNAJA1:CHMP5:SECISBP2:STOM:LRRC8A:SAT1:CHST7:OGT:MOSPD1:IDS:IDS:MECP2	http://www.broadinstitute.org/gsea/msigdb/cards/NUYTTEN_EZH2_TARGETS_UP
Chemical_and_Genetic_pertubation	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	762	120	1.4425586663e-15	2.89275440789e-13	PINK1:ASAP3:BSDC1:GPBP1L1:JUN:RSBN1:TXNIP:PI4KB:DCAF8:DCAF8:GLUL:PFKFB2:KLF6:WAC:ACTA2:MXI1:ABLIM1:HBB:HTATIP2:HIPK3:CD44:NEAT1:MALAT1:SIK3:SIDT2:TAGLN:CCDC91:TSPAN31:TMCC3:MED13L:MLXIP:CLIP1:FOXO1:TOX4:FBXO34:PGF:ATXN3:LGMN:MARK3:MTMR10:SERF2:SECISBP2L:HERC1:UNC45A:CHD2:GSPT1:METTL9:CYLD:RFFL:ORMDL3:FAM134C:KANSL1-AS1:PDK2:TOB1:CTD-2514K5.2:RNF213:TMEM241:MBP:KDM4B:PDE4C:JUND:MED29:DEDD2:PPP1CB:AAK1:MLTK:SLC40A1:TNS1:DNAJB2:GID8:MTMR3:PIK3IP1:FBXO7:CBX7:TNRC6B:FBLN1:NR1D2:CSRNP1:SNRK:KLHDC8B:TMF1:FOXP1:BOC:MBNL1:SEC62:TBL1XR1:KLHL24:YTHDC1:PDLIM5:TSPAN5:UBE2D3:FHDC1:SEPP1:ELL2:UBE2B:KDM3B:GPX3:CPEB4:MYLIP:FBXO9:PNRC1:SESN1:RNF146:TNFAIP3:CCDC28A:CITED2:EPM2A:FBXO30:UST:RP1-111D6.3:TAB2:UBN2:MKRN1:FDFT1:CTSB:XPO7:PPP2R2A:PCMTD1:ST3GAL1:OFD1:GPRASP1:GPRASP2	http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN
Chemical_and_Genetic_pertubation	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	499	89	3.72377055461e-15	7.05240767815e-13	TPRG1L:ERRFI1:PINK1:SESN2:EPB41:JUN:GADD45A:FNBP1L:TUFT1:S100A10:RIT1:CRABP2:IER5:ELF3:KDM5B:BTG2:NUAK2:CD55:ARID4B:KLF6:OPTN:MAP3K8:IFIT1:IFIT5:FTH1:SESN3:TAGLN:CALCOCO1:DDIT3:NTN4:APPL2:TCP11L2:TAOK3:ABHD4:BMF:CCNDBP1:KIAA0513:KDM6B:RASD1:ORMDL3:YPEL2:GDF15:YPEL5:KDM3A:STAM2:GULP1:COQ10B:CLK1:MAP2:DNAJB2:FAM65C:ZNF217:PIK3IP1:CSRNP1:XRN1:SEC62:KLHL24:KLF3:ABCG2:PDLIM5:RAPGEF2:PLK2:FCHO2:LYSMD3:GPR98:TGFBI:CREBRF:CPEB4:SQSTM1:HIST1H4H:AKIRIN2:PNRC1:NCOA7:CITED2:TAX1BP1:CLDN4:HBP1:UBE2H:CLN8:TP53INP1:RNF19A:FBXO32:ST3GAL1:CDKN2B:RAB9A:OFD1:KDM6A:TSC22D3:MOSPD1	http://www.broadinstitute.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN
Chemical_and_Genetic_pertubation	SMIRNOV_RESPONSE_TO_IR_2HR_UP	48	23	4.45451922489e-15	7.99234528297e-13	RNF19B:JUN:GADD45A:IER5:RGS16:SLC30A1:ATF3:FAS:FOSL1:MDM2:AEN:RRAD:PPM1D:PMAIP1:GDF15:BBC3:PPP1R15A:ID2:CLK1:PCIF1:PLK2:PIM1:SESN1	http://www.broadinstitute.org/gsea/msigdb/cards/SMIRNOV_RESPONSE_TO_IR_2HR_UP
Chemical_and_Genetic_pertubation	MISSIAGLIA_REGULATED_BY_METHYLATION_UP	121	37	9.16633476719e-15	1.56240176107e-12	ISG15:TMEM59:GADD45A:TXNIP:CD55:ATF3:PSAP:IFIT1:DUSP5:IGF2:PRDX5:CCS:POLD4:BIRC3:LGMN:MAP1LC3B:MIR22HG:MAP2K3:BECN1:YPEL5:RNF103:DNAJB2:RBM38:HYAL1:ARF4:S100P:ATP6V0E1:SQSTM1:HIST1H2AC:HIST1H2BK:TNFAIP3:SOD2:UBE2H:CTSB:RAB9A:SAT1:USP9X	http://www.broadinstitute.org/gsea/msigdb/cards/MISSIAGLIA_REGULATED_BY_METHYLATION_UP
Chemical_and_Genetic_pertubation	BLUM_RESPONSE_TO_SALIRASIB_UP	240	55	1.14211161589e-14	1.85402785646e-12	RRAGC:GADD45A:SARS:ARHGEF2:CD55:ATF3:ANXA7:GHITM:TSSC4:TSG101:STX5:ZFPL1:RELA:FOSL1:BIRC2:BTG1:SEL1L:GOLGA5:EIF5:STX4:MAP1LC3B:NDEL1:EIF1:MAFG:NAPG:RIOK3:APBA3:RELB:SLC1A5:PPP1R15A:LIPT1:STAM2:TRIB3:BCL2L1:HSPA13:BACH1:MAFF:RAB5A:EIF1B:ARF4:SIAH2:KPNA4:CHIC2:ELL2:RNF14:SQSTM1:FOXO3:TNFAIP3:ULBP1:DNAJB9:IFRD1:UBE2H:VPS28:SLC35A2:OGT	http://www.broadinstitute.org/gsea/msigdb/cards/BLUM_RESPONSE_TO_SALIRASIB_UP
Chemical_and_Genetic_pertubation	UDAYAKUMAR_MED1_TARGETS_DN	230	53	2.5873065589e-14	4.00914911786e-12	GADD45A:TXNIP:TUFT1:ELF3:ATF3:FAS:MGEA5:DUSP5:TTC17:EHD1:PDE2A:CLEC2B:GABARAPL1:MDM2:CPM:BTG1:ATG14:HERC1:NGRN:MAP1LC3B:SPAG9:PPM1D:RIOK3:KANK2:ID2:FOSL2:KDM3A:CNPPD1:FAM134A:DYRK1A:PCNT:HMOX1:NR1D2:RYBP:HSPBAP1:KLHL24:PLK2:FEM1C:FAM53C:HIST1H1C:HIST1H2BD:PIM1:CITED2:ARL4A:HBP1:DNAJB9:IFRD1:ST7:DNAJB6:RB1CC1:SAT1:WDR45:TSC22D3	http://www.broadinstitute.org/gsea/msigdb/cards/UDAYAKUMAR_MED1_TARGETS_DN
Chemical_and_Genetic_pertubation	SENESE_HDAC3_TARGETS_UP	485	85	4.22541884498e-14	6.26280558371e-12	VAMP3:ERRFI1:JAK1:SLC16A1:ASH1L:RGS16:BTG2:CD55:ATF3:KLF6:WAC:JMJD1C:FAS:IFIT2:IFIT3:IFIT1:MGEA5:NFKB2:ADAM12:TPP1:MICAL2:CD44:MAPK8IP1:NEAT1:MALAT1:BIRC3:BTG1:SCYL2:NUPL1:MBNL2:KLHL28:NFAT5:TOB1:GNA13:DLGAP1-AS2:SLC14A1:PMAIP1:AKT1S1:PSME4:MAP3K2:FMNL2:NR4A2:SF3B1:MAP2:BCL2L1:TOP1:SERINC3:BACH1:PIK3IP1:TMEM158:ATP6V1A:MBNL1:KLHL24:BCL6:KLF3:AP001816.1:OTUD4:IL6ST:FCHO2:EDIL3:PCDHB15:CREBRF:CPEB4:SQSTM1:NFYA:PRDM1:MAN1A1:TNFAIP3:SOD2:IGF2R:IGF2BP3:OGDH:PDK4:CTSB:SLC25A37:ASPH:RNF19A:RFX3:PAPPA:SAT1:TAB3:DDX3X:ACRC:MOSPD1:IDS:IDS	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC3_TARGETS_UP
Chemical_and_Genetic_pertubation	ENK_UV_RESPONSE_KERATINOCYTE_UP	513	88	5.61786456245e-14	7.97970845558e-12	ISG15:JUN:GADD45A:GTF2B:SARS:MEF2D:CRABP2:RGS16:ATF3:GUK1:CYP17A1:DUSP5:TALDO1:CLP1:POLD4:TAGLN:BTG1:SELPLG:ULK1:ITM2B:PNP:DHRS2:FOS:LGMN:MOAP1:EIF5:ATP6V0C:TCEB2:RRAD:GABARAPL2:MAP1LC3B:GABARAP:PER1:NDEL1:UBB:MAP2K3:EIF1:TOB1:SUPT4H1:TGIF1:PPAP2C:BSG:GPX4:OAZ1:SH3GL1:IFI30:JUND:ZFP36:PPP1R15A:ODC1:RNF103:NR4A2:STK17B:CLK1:DNAJB2:ATP6V1E1:MAFF:RAB5A:EIF1B:TMF1:KPNA4:YTHDC1:CCNI:UBE2D3:ELL2:SKP1:TAF7:ATP6V0E1:HIST1H2BC:HIST1H2BJ:HIST1H3H:HIST1H2BN:ZNF165:TNFAIP3:CITED2:CLDN4:HSPB1:HBP1:IFRD1:ST7:UBE2H:BPGM:PPP2R2A:DNAJA1:RAB9A:TIMM17B:TFE3:TKTL1	http://www.broadinstitute.org/gsea/msigdb/cards/ENK_UV_RESPONSE_KERATINOCYTE_UP
Chemical_and_Genetic_pertubation	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	884	128	1.11272077499e-13	1.51730604878e-11	ERRFI1:SESN2:BSDC1:JAK1:GADD45A:SH3GLB1:SARS:TXNIP:CRTC2:RIT1:RGS16:CD55:ATF3:FAS:IFIT3:MGEA5:DUSP5:IKZF5:PHF21A:FTH1:ATG2A:NEAT1:MALAT1:FAM76B:WNK1:FOXJ2:CREBL2:SLC38A2:MBD6:TSPAN31:BTG1:SCYL2:BRAP:CLIP1:ZMYM5:ITM2B:MBNL2:LRP10:ARID4A:SEL1L:FOXN3:EIF5:SECISBP2L:FAM214A:CHD2:MEF2A:USP7:GSPT1:CYLD:NFAT5:MAP1LC3B:INPP5K:KDM6B:EIF1:NKIRAS2:NBR1:CTD-2514K5.2:UBALD2:SEC14L1:LPIN2:TGIF1:RIOK3:PMAIP1:FZR1:SAMD4B:PPP1R15A:MZF1:ID2:FOSL2:YPEL5:YIPF4:AAK1:IL1RN:FMNL2:MFSD6:SP100:TRIB3:RBCK1:GPCPD1:RBM39:HSPA13:ASPHD2:MAFF:TNRC6B:NR1D2:IFRD2:DIRC2:OSBPL11:PIK3CA:KLHL24:BCL6:S100P:CCNI:RAPGEF2:SGTB:ARRDC3:NR3C1:CPEB4:TRIM38:HIST1H1C:RNF146:HECA:IGF2R:ARL4A:HBP1:DNAJB9:IFRD1:GCC1:UBE2H:LINC-PINT:SLC25A37:BNIP3L:PTK2B:PCMTD1:SNX16:ST3GAL1:RFX3:KLF9:ZCCHC6:ZER1:DYNLT3:USP9X:KDM6A:OTUD5:TFE3:WDR45:OGT:TSC22D3	http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP
Chemical_and_Genetic_pertubation	AMUNDSON_RESPONSE_TO_ARSENITE	210	48	5.20508667429e-13	6.82466941256e-11	DNAJB4:RIT1:ATF3:TPP1:PLA2G16:NEAT1:IL10RA:CLEC2B:DAZAP2:STAT6:DDIT3:TAOK3:ARIH1:CHD2:SLC7A5:MAFG:ZNF24:RELB:NFE2L2:CLK1:HSPA13:SOD1:DYRK1A:CDC42EP1:MAFF:ST13:TMF1:SIAH2:LAMTOR3:IL6ST:UBE2B:ATP6V0E1:CPEB4:HIST1H2BD:FOXO3:IGF2R:SLC22A1:STK17A:UBE2H:DNAJB6:ATP6V1C1:DNAJA1:ZFAND5:TSC1:KDM6A:TFE3:OGT:TSC22D3	http://www.broadinstitute.org/gsea/msigdb/cards/AMUNDSON_RESPONSE_TO_ARSENITE
Chemical_and_Genetic_pertubation	NAGASHIMA_NRG1_SIGNALING_UP	170	42	7.48370055823e-13	9.44886489e-11	JUN:GADD45A:BCL10:TUFT1:IER5:ATF3:KLF6:MAP3K8:VCL:DUSP5:FOSL1:DDIT3:IRS2:ARG2:FOS:EIF5:AEN:SPATA2L:MIR22HG:KDM6B:ALOXE3:PER1:NDEL1:MAP2K3:PMAIP1:DNAJB1:GDF15:ZFP36:SERTAD3:ITPKC:PPP1R15A:PSME4:NR4A2:DLX2:TOP1:MAFF:TIPARP:CCNL1:PDLIM5:CLDN4:IFRD1:ZFAND5	http://www.broadinstitute.org/gsea/msigdb/cards/NAGASHIMA_NRG1_SIGNALING_UP
Chemical_and_Genetic_pertubation	GARY_CD5_TARGETS_UP	459	79	8.42704046507e-13	9.94219230524e-11	PHF13:WASF2:SESN2:PKN2:SARS:PI4KB:KCNN3:RGS16:BTG2:CD55:WAC:PCGF5:NFKB2:DUSP5:TPP1:USP47:ZDHHC5:NEAT1:MALAT1:POLD4:WNK1:CLEC2B:SLC38A2:KLHDC2:FOXN3:SECISBP2L:MEF2A:METTL9:AMFR:NFAT5:MAP1LC3B:GABARAP:KDM6B:MAP2K3:GNA13:WBP2:PMAIP1:MBP:MAP2K2:UBXN6:KDM4B:RAB11B:DHPS:JUND:POU2F2:RELB:SLC1A5:DBP:NR1H2:RBM39:SERINC3:PIK3IP1:KPNA1:TPRA1:KLHL24:UBXN7:MSMO1:MARCH6:IRF1:CYSTM1:CREBRF:SQSTM1:MYLIP:ZFAND3:TNFAIP3:UST:IFRD1:MKRN1:BRAF:FDFT1:SLC25A37:BNIP3L:SDCBP:UBE2R2:AUH:MEGF9:SAT1:PIM2:RAB39B	http://www.broadinstitute.org/gsea/msigdb/cards/GARY_CD5_TARGETS_UP
Chemical_and_Genetic_pertubation	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	144	38	8.45771712678e-13	9.94219230524e-11	ERRFI1:PDZK1IP1:TMEM59:GBP2:HIST2H2BE:CREG1:ATF3:KLF6:PSAP:MXI1:NEAT1:MALAT1:BIRC3:USP15:BTG1:RGCC:MVP:SCPEP1:FOSL2:IL1RN:NFE2L2:BCL6:SEPP1:HIST1H2AC:PNRC1:TNFAIP3:CITED2:SOD2:UBE2H:BNIP3L:SDCBP:TP53INP1:FBXO32:ZCCHC6:DAPK1:STOM:SAT1:TSC22D3	http://www.broadinstitute.org/gsea/msigdb/cards/SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN
Chemical_and_Genetic_pertubation	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	314	61	1.35925227957e-12	1.54456367368e-10	ISG15:HIST2H2BE:TUFT1:S100A10:MEF2D:HMCN1:HIST3H2A:PSAP:VCL:CREB3L1:ATG2A:MALAT1:CCS:SIDT2:TAGLN:CLEC2B:MGP:BTG1:FOXO1:LRP10:ZFYVE1:FOXN3:SECISBP2L:MVP:YPEL3:FBXL20:HDAC5:YPEL2:YIPF2:FMNL2:DLX2:GULP1:SLC40A1:MFSD6:MAP2:FAM134A:MAP1LC3A:TP53INP2:SLC35C2:TNRC6B:CSRNP1:KLHDC8B:BOC:KLHL24:IGF2BP2:AFF1:SEPP1:EBF1:MYLIP:TRIM38:HIST1H2AC:HIST1H3H:AP5Z1:WIPI2:HBP1:UBE2H:TP53INP1:OSR2:FAM214B:ZBTB43:SAT1	http://www.broadinstitute.org/gsea/msigdb/cards/KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN
Chemical_and_Genetic_pertubation	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP	26	15	2.31259821471e-12	2.54311203676e-10	RIT1:KLF6:GABARAPL1:RASD1:MAFG:ZNF844:PPP1R15A:FOSL2:MAFF:CSRNP1:KIAA0232:NUP153:FBXO30:BPGM:DNAJA1	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP
Chemical_and_Genetic_pertubation	CHEN_HOXA5_TARGETS_9HR_UP	219	48	2.74392845368e-12	2.92314128081e-10	RLF:JUN:BCL10:TUFT1:YY1AP1:ATF3:ARID4B:KLF6:WAC:JMJD1C:DUSP5:BIRC3:BIRC2:CLEC4A:CRY1:NUPL1:FOS:EIF5:MARK3:ARIH1:ZNF23:CEP76:PMAIP1:RELB:FOSL2:KDM3A:DLX2:CLK1:RBM39:BACH1:MAFF:RYBP:TIPARP:CCNL1:FEM1C:FAM53C:SOX30:UIMC1:CLK4:ZNF165:FOXO3:TNFAIP3:IFRD1:CNOT4:SNX16:AGTPBP1:ZCCHC6:SAT1	http://www.broadinstitute.org/gsea/msigdb/cards/CHEN_HOXA5_TARGETS_9HR_UP
Chemical_and_Genetic_pertubation	JOHNSTONE_PARVB_TARGETS_3_UP	411	72	3.34139312159e-12	3.45176034894e-10	TPRG1L:ERRFI1:JAK1:TXNIP:CREG1:CD55:SLC30A1:KLF6:OPTN:PSAP:MGEA5:DUSP5:TPP1:MICAL2:HTATIP2:PLA2G16:PRDX5:EHD1:ATG2A:TM7SF2:SYVN1:CDC42EP2:NEAT1:RELA:POLD4:ALDH3B1:SIK3:STAT6:BTG1:LGMN:GOLGA5:ARNT2:ATP6V0C:MVP:RNASEK:GABARAP:MAP2K3:FAM134C:SLC25A39:TOB1:TGIF1:PMAIP1:PPAP2C:R3HDM4:HS1BP3:CLIP4:MFSD6:FAM134A:RBCK1:CSTB:HMOX1:IRAK2:KLHL24:ABCG2:OSMR:TGFBI:TNIP1:SQSTM1:PNRC1:CITED2:IGF2R:TAX1BP1:CLDN4:PDK4:BRI3:CTSB:ASAH1:SLC25A37:PNMA2:ST3GAL1:MEGF9:WDR45	http://www.broadinstitute.org/gsea/msigdb/cards/JOHNSTONE_PARVB_TARGETS_3_UP
Chemical_and_Genetic_pertubation	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	77	26	3.57270392984e-12	3.5821610873e-10	RRAGC:JUN:RIT1:TNFSF18:KLF6:HIPK3:CDC42EP2:GABARAPL1:FGFR1OP2:PGF:DLGAP1-AS2:ANKRD12:ZCCHC2:GDF15:ZFP36:FOSL2:GPCPD1:CCDC117:PIM3:TIPARP:RICTOR:ARRDC3:CREBRF:SQSTM1:CLDN15:CLIC2	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP
Chemical_and_Genetic_pertubation	GERY_CEBP_TARGETS	123	33	1.30695535299e-11	1.27297451381e-09	GIPC2:CRABP2:RGS16:BTG2:ATF3:ACTA2:IGF2:HTATIP2:DDIT3:HSPH1:RDH11:FOS:ADSSL1:RRAD:NR1D1:DNAJB1:DBP:PPP1R15A:ID2:DNAJB2:TRIB3:GPCPD1:HMOX1:ABHD5:SERPINI1:KNG1:HIST1H2BC:PIM1:ZFAND2A:MAFK:DNAJB9:IFRD1:SAT1	http://www.broadinstitute.org/gsea/msigdb/cards/GERY_CEBP_TARGETS
Chemical_and_Genetic_pertubation	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	802	113	1.76538342913e-11	1.67172003053e-09	PHF13:MTHFR:WASF2:LSM10:PTPRF:GADD45A:BCAR3:PRKAB2:HIST2H2BE:MTMR11:TUFT1:S100A10:CRABP2:BTG2:YOD1:PFKFB2:CD55:PLXNA2:LAMB3:ATF3:KLF6:JMJD1C:VCL:BLOC1S2:ABLIM1:DHX32:FANK1:ZNF143:CD44:ZFP91:MALAT1:FOSL1:POLD4:TSKU:FAM76B:GABARAPL1:SLC38A2:TBC1D15:BTG1:CORO1C:CLIP1:UBC:LNX2:POLR1D:MBNL2:PNP:LGALS3:ATP6V1D:PLEK2:VTI1B:RDH11:PNMA1:MARK3:DENND4A:ARID3B:AEN:FURIN:MEF2A:GSPT1:GDE1:SLC7A5:WDR81:MAP2K3:ORMDL3:SPAG9:TGIF1:RIOK3:FOSL2:SERTAD2:KDM3A:STAM2:ABCB6:DNAJB2:BACH1:ATP6V1E1:CSRNP1:KPNA1:DIRC2:SIAH2:MBNL1:TIPARP:KPNA4:TBL1XR1:EIF4A2:KLF3:FCHO2:EDIL3:ELL2:TGFBI:ARHGEF37:FGD2:PIM1:KLC4:AKIRIN2:FOXO3:MAFK:ARL4A:TAX1BP1:STK17A:CLDN4:SAMD9:IFRD1:ST7:CHPF2:NUB1:TMEM66:FAM83A:UBE2R2:UBQLN1:CTNNAL1:TXN:SAT1:IKBKG	http://www.broadinstitute.org/gsea/msigdb/cards/KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3
