gene	baseMean	log2FoldChange	pvalue	padj
ATP7A	2739.6	-4.3	5.231e-60	6.197e-58
FAS	2450	-5.2	4.142e-60	6.720e-58
KEL	3675.5	-4.7	6.272e-60	7.363e-58
MCOLN1	2240.8	-3.8	7.121e-60	8.252e-58
ANKRA2	856.3	-2.7	9.371e-60	1.202e-57
MYNN	1166.3	-3.2	1.337e-59	1.956e-57
RHCE	7813.1	-7.3	2.735e-59	3.223e-57
AHSP	59630.8	-7.6	2.708e-59	4.277e-57
CREB3L1	484	-7.4	6.073e-59	4.471e-57
GABARAPL2	10882.6	-5.2	3.923e-59	4.471e-57
PLEK2	4053.7	-7.6	4.483e-59	5.037e-57
ABCG2	3362.6	-8.2	4.518e-59	5.208e-57
SGMS1	2760.4	-4.1	7.507e-59	8.361e-57
NFIA	4157	-3.5	5.871e-59	9.033e-57
TCEANC	2799.7	-6.2	9.341e-59	1.040e-56
C18orf8	3534.3	-4.1	1.905e-58	1.759e-56
SPECC1	4243.5	-4.2	2.661e-58	2.938e-56
AGPAT2	143.6	7.1	5.721e-58	4.103e-56
HBM	25525	-10	5.224e-58	4.763e-56
MIR22HG	4577.4	-7.5	2.686e-57	2.993e-55
SLC6A19	5849.1	-8.3	4.309e-57	4.781e-55
UBA7	473.6	3.5	4.455e-57	6.951e-55
PTPN7	2836.4	4	8.002e-57	8.615e-55
GABARAPL1	10151.5	-6.5	8.940e-57	9.795e-55
YIPF4	2456.1	-2.7	9.746e-57	1.032e-54
NBR1	6594.5	-4	9.693e-57	1.418e-54
MTHFR	2537.1	-3.7	1.372e-56	1.452e-54
ADRBK1	481.6	4.1	1.062e-56	1.617e-54
S100A11	848.5	7.6	2.197e-56	2.636e-54
OSBPL2	1901.1	-3.1	3.830e-56	2.857e-54
UCP2	28065.8	-4.9	4.452e-56	4.741e-54
FZD5	777.3	-5.1	1.126e-55	1.009e-53
NSUN3	3585.9	-5.4	1.194e-55	1.028e-53
NSMAF	310.2	5.5	1.266e-55	1.125e-53
QSOX1	468.5	5.6	2.145e-55	1.832e-53
UBR2	11072.7	-4.8	2.106e-55	2.198e-53
TAC3	185	-6.7	5.952e-55	3.525e-53
CCDC28A	1762.6	-3.4	4.902e-55	3.543e-53
FBXL20	1424.9	-3.9	5.630e-55	3.918e-53
RP11-379K17.4	391.6	-8.7	3.597e-55	5.221e-53
NAPG	2525.7	-3.8	8.855e-55	8.870e-53
PCM1	4985.4	-2	9.697e-55	1.331e-52
ZNF451	6334.6	-3.4	1.311e-54	1.331e-52
CCRL2	2054.3	-4.2	1.382e-54	1.369e-52
ANKRD13C	1011.4	-2.2	2.835e-54	1.994e-52
CLK3	8742.9	-4.4	2.545e-54	2.083e-52
ABCB6	320.3	-5.8	2.591e-54	2.113e-52
SPTB	17075.2	-6.2	2.222e-54	2.168e-52
PDZK1IP1	1498.9	-9	3.892e-54	2.697e-52
TSKU	733.9	-6.9	3.570e-54	2.878e-52
NFE2	16381.1	-2.9	3.764e-54	3.023e-52
USP33	4285.3	-2.9	3.221e-54	3.069e-52
DBI	750.1	5	3.801e-54	3.139e-52
PI4K2A	1325.1	-5	5.827e-54	3.963e-52
REEP4	7049.4	-3.8	4.440e-54	4.184e-52
C9orf78	9726	-3.6	4.496e-54	4.258e-52
UBAC1	9133.3	-4.3	4.599e-54	4.302e-52
ST3GAL4	387.4	5	7.773e-54	4.727e-52
GPR146	535.3	-6.5	5.078e-54	5.242e-52
PCGF5	5306.7	-4.5	9.490e-54	8.782e-52
PGM2L1	957	-5.2	1.473e-53	9.765e-52
KIAA0355	784.5	-4.3	1.367e-53	1.055e-51
NOTCH2	577.5	5.1	1.105e-53	1.165e-51
CD37	276.8	5.5	2.621e-53	1.363e-51
SWT1	692.4	-4.4	2.612e-53	2.735e-51
FAM104A	5394.7	-5.2	3.188e-53	2.913e-51
IFIT3	6371.3	-6.6	4.093e-53	3.695e-51
GM2A	447.6	6.6	4.013e-53	4.175e-51
FAM83D	2210.6	-3.6	5.273e-53	4.767e-51
MRPL11	683	3.4	7.268e-53	5.647e-51
OSER1-AS1	322.5	-4.7	8.504e-53	8.756e-51
RP11-690G19.3	714.3	-3.1	1.385e-52	1.068e-50
TMEM140	5277	-6.1	1.215e-52	1.084e-50
TAL1	8204.4	-4.4	1.307e-52	1.161e-50
ACSL6	1772.4	-11.3	2.008e-52	1.226e-50
B4GALT3	11218.1	-5	1.882e-52	2.284e-50
USP38	3347	-3.9	2.899e-52	2.606e-50
DNAJA4	3820.7	-4	4.084e-52	2.981e-50
TBC1D15	3007.4	-3.5	7.064e-52	6.119e-50
ATP6V1D	3431.2	-4.1	1.061e-51	9.162e-50
RNF130	1140.8	7	1.510e-51	9.440e-50
NONO	4125.9	2.2	1.241e-51	1.064e-49
TAX1BP1	8207.6	-3.3	1.742e-51	1.250e-49
FBXO34	5223.5	-4.6	2.348e-51	2.000e-49
LINC01021	652.8	-5.9	3.605e-51	2.664e-49
RHBDD1	1372.7	-3.6	2.572e-51	2.773e-49
DNAJC10	594.6	4	3.866e-51	2.839e-49
TMUB2	3465.7	-3.2	3.530e-51	2.993e-49
MAT2B	18115.5	-4.7	3.652e-51	3.061e-49
MFSD10	613.7	5.2	3.362e-51	3.235e-49
GGCT	616	4	4.986e-51	3.610e-49
C1GALT1	1744.8	-3.3	8.022e-51	4.787e-49
EAF1	1019.7	-2.5	8.899e-51	5.349e-49
DDX52	3776.5	-3.6	7.094e-51	6.029e-49
DCAF12	45031	-6.5	8.259e-51	6.788e-49
HIST1H2AC	2792.2	-5.1	1.027e-50	7.067e-49
TTC39A	178.9	-7.2	1.951e-50	1.164e-48
MAP4K2	190.7	5.2	4.914e-50	2.280e-48
MARCH6	10782.4	-2.9	2.788e-50	2.332e-48
SP100	2723.9	-2.1	4.111e-50	3.326e-48
MXI1	4102.3	-7.2	4.482e-50	3.645e-48
RNF123	6037.2	-4.5	5.731e-50	3.870e-48
VPS26A	5154.8	-3.2	5.840e-50	3.931e-48
REXO2	6926.9	-5	6.035e-50	4.863e-48
DARC	1005.1	-6.6	1.044e-49	6.040e-48
MANBA	292	4.2	6.471e-50	7.479e-48
CORO1A	693.7	6.6	1.347e-49	9.281e-48
LRRC8A	2865.5	-5.4	1.435e-49	9.509e-48
IP6K1	3946.7	-3.9	1.132e-49	1.235e-47
FUCA2	524.5	5	1.984e-49	1.307e-47
PLSCR4	620.1	-4.7	1.712e-49	1.484e-47
RCL1	5886.6	-4.5	1.369e-49	1.484e-47
ERMAP	6046.6	-5.7	2.361e-49	1.850e-47
IFIT1B	22416.6	-17.4	2.112e-49	2.270e-47
FAM45A	278.6	5.2	5.137e-49	2.329e-47
UIMC1	5192.6	-4.2	3.138e-49	2.438e-47
ICAM3	275.2	6.2	5.583e-49	2.521e-47
DNAJB4	2135.4	-5.1	3.556e-49	2.723e-47
STRADB	10762.9	-6	3.871e-49	2.980e-47
CD53	469.7	5.5	6.078e-49	3.018e-47
WWC3	2357.8	-4.8	4.257e-49	3.226e-47
UBXN1	3935.4	-1.9	4.137e-49	3.226e-47
C20orf196	494.6	-3	5.362e-49	3.521e-47
CISD2	2542.1	-3.7	3.536e-49	3.690e-47
SLC2A1-AS1	197.3	-5.6	8.781e-49	3.874e-47
WDR81	2977.2	-4.2	6.326e-49	3.973e-47
GFOD2	2026.1	-4.3	5.799e-49	4.457e-47
DCAF11	12550.9	-4.6	6.440e-49	4.829e-47
CTD-2139B15.2	196.5	-4.7	9.711e-49	5.258e-47
LGALS3	30532.4	-7	5.461e-49	5.601e-47
BEST3	480.5	-7.7	9.919e-49	6.141e-47
IQGAP1	606.6	5.1	8.611e-49	7.291e-47
NCOA2	3035.8	-3.2	1.091e-48	8.244e-47
IL6ST	5142.1	-6.7	1.140e-48	8.332e-47
DCAF6	3336.1	-4	2.360e-48	1.444e-46
TXNDC15	183.2	4.1	3.517e-48	1.500e-46
CD97	313.2	4.1	4.879e-48	2.307e-46
SNX14	452.8	3.6	4.109e-48	2.585e-46
STAM	4605.8	-3.6	5.459e-48	3.934e-46
SSR1	2038.2	2.8	4.907e-48	4.893e-46
MED25	1614	-3.9	9.932e-48	4.947e-46
FKBP8	4842.3	-4	7.226e-48	5.164e-46
FAM132B	1985.3	-5.8	5.487e-48	5.425e-46
SAMD9	1757	-4.1	7.176e-48	6.497e-46
SRRD	542.8	-3.9	1.104e-47	8.694e-46
WIPI1	1018.4	-2.7	1.934e-47	9.829e-46
UBE4B	2081.4	-2.2	1.011e-47	9.887e-46
ARHGAP4	456.8	5.6	1.937e-47	1.143e-45
HEPACAM2	978	-11.7	2.040e-47	1.201e-45
TSC1	4677	-3.8	1.647e-47	1.597e-45
TEX264	366.1	4.1	1.591e-47	1.614e-45
CNOT4	1420.7	-2.9	2.050e-47	1.816e-45
SPATA9	162.6	-4.6	5.626e-47	2.290e-45
CSTB	5822.8	-3.3	3.877e-47	2.764e-45
RP11-343N15.5	162.2	-3	6.997e-47	3.524e-45
MED29	1858.7	-2.4	1.018e-46	4.868e-45
MTMR3	5914	-3.6	8.794e-47	6.085e-45
FAM20B	2867.4	-3.1	6.449e-47	6.122e-45
CNPY3	544.2	4.8	1.046e-46	6.213e-45
ARF4	8886.6	-3.3	9.960e-47	6.987e-45
ASCC2	8528	-3.7	1.175e-46	7.975e-45
ISCA1	3214.1	-4.6	1.299e-46	9.065e-45
HIST1H1C	8884.9	-5.5	1.477e-46	1.028e-44
C1D	1106.2	-3.2	1.989e-46	1.125e-44
ALAS1	1346.2	4.3	1.431e-46	1.225e-44
MAP1LC3B	13875.2	-4.3	3.135e-46	2.118e-44
LAMTOR3	2363.7	-3.1	3.560e-46	2.393e-44
UBAP1	13992	-5.3	2.585e-46	2.393e-44
ZFYVE1	2273.1	-3.8	6.347e-46	3.544e-44
DSTYK	1105.9	-2.4	7.821e-46	3.729e-44
NRM	229.1	3.6	9.774e-46	3.794e-44
NEK1	738.4	-2.4	6.631e-46	3.808e-44
OTUD7B	475.2	-3.6	7.547e-46	4.323e-44
UBE2H	4999.6	-5.8	6.895e-46	4.525e-44
FOXO4	655.2	-5	8.061e-46	4.590e-44
NR3C1	2904.5	-3.9	8.251e-46	7.474e-44
ARHGEF6	959.1	5.8	1.602e-45	7.501e-44
PMS1	298	4	1.822e-45	7.722e-44
CTC-756D1.3	166.5	-7.5	2.221e-45	8.464e-44
MGST3	5574.7	-4.4	1.827e-45	9.919e-44
BIRC2	3653.6	-3.7	1.834e-45	1.192e-43
SERINC1	11151.6	-4.4	1.856e-45	1.204e-43
APPL2	460.4	-3.7	3.527e-45	1.900e-43
S100A4	2549.2	5.7	3.631e-45	2.324e-43
AMBRA1	2404.4	-3.1	5.001e-45	4.429e-43
GPCPD1	5972	-5.1	5.047e-45	4.459e-43
DOK3	630.5	3.8	1.130e-44	6.026e-43
CNN2	459.8	4.4	1.306e-44	6.953e-43
CASC7	3892	-2.8	8.309e-45	7.287e-43
FBXO8	577.9	-3.3	1.359e-44	7.451e-43
PIK3IP1	3784	-7	1.272e-44	8.071e-43
NUCB2	2094.4	4.5	2.703e-44	1.424e-42
E2F2	5017.7	-4.9	1.673e-44	1.453e-42
CPEB4	12658.4	-7.6	1.704e-44	1.476e-42
ATG2B	2468	-3.9	2.847e-44	1.490e-42
NUB1	2629.4	-3.2	2.385e-44	1.495e-42
TULP3	881.4	-3.2	3.418e-44	1.780e-42
IFITM2	1359.4	7.8	3.423e-44	2.697e-42
CD2AP	981.8	-3.2	4.069e-44	3.198e-42
HECTD1	1859.3	-1.6	7.154e-44	3.698e-42
XRN1	2491.8	-3.6	6.132e-44	3.797e-42
TWF2	100.2	5.6	8.294e-44	4.227e-42
RGAG1	306.4	-7.4	1.139e-43	4.541e-42
NDST1	256.8	5.9	1.350e-43	4.691e-42
TMEM115	2156.6	-3.2	1.069e-43	5.460e-42
ATG2A	1793	-3.9	1.273e-43	5.555e-42
RGCC	747.5	-6.1	1.101e-43	5.799e-42
PCMTD1	2713.6	-4.5	9.656e-44	6.010e-42
HPD	146.7	-6.4	1.261e-43	6.321e-42
JAZF1	3309.2	-5.4	7.817e-44	6.519e-42
FPGS	915.3	3.7	1.528e-43	7.976e-42
VAT1	1643.6	5.6	1.918e-43	8.250e-42
USP7	4871.3	-3.7	1.511e-43	1.252e-41
AP2A1	2636.9	-3	1.653e-43	1.365e-41
STX18	2555	-4.4	2.926e-43	1.753e-41
NPRL3	2562.4	-3.9	3.698e-43	2.192e-41
MCTP2	272	4.8	4.583e-43	2.276e-41
COLGALT1	1009.6	4.9	3.190e-43	2.398e-41
COQ10B	2135.7	-4	4.694e-43	2.763e-41
NFXL1	138.9	4.3	4.386e-43	2.801e-41
DCPS	245.7	4	8.115e-43	3.473e-41
RBX1	2435.6	-3.1	7.495e-43	4.382e-41
GMFG	452.3	5.4	5.456e-43	4.633e-41
ENPP3	348.3	6.7	1.254e-42	4.762e-41
DUSP23	220.5	4.7	1.453e-42	4.952e-41
HBA1	33647.7	-9.8	1.047e-42	5.095e-41
UBE2K	2101.4	-2.1	7.074e-43	5.673e-41
TRIM58	4117.3	-7.4	1.038e-42	6.172e-41
STAT5A	962.2	5.9	1.625e-42	6.794e-41
AK1	1137.4	-3.9	1.996e-42	8.243e-41
ASF1A	2472.7	-3.2	1.533e-42	8.859e-41
CIR1	1786.7	-3.6	2.190e-42	9.096e-41
TOX4	3861.8	-2.4	1.742e-42	9.937e-41
NCOA4	84010.5	-4.9	2.211e-42	1.297e-40
ARRDC2	11394.4	-6.6	2.496e-42	1.430e-40
MKRN1	6953.3	-4.9	3.071e-42	1.461e-40
ZC3HAV1	12620.3	-3.4	2.666e-42	1.508e-40
BCL6	1687.5	-6.1	4.076e-42	1.671e-40
FAXDC2	6447.2	-5.5	2.999e-42	1.688e-40
TSPAN7	198.9	-7.2	5.318e-42	1.757e-40
HECTD4	13481.1	-5	4.395e-42	2.069e-40
HLA-DRB1	144.5	7.2	5.875e-42	2.734e-40
MEF2A	594.4	-2.3	5.859e-42	2.844e-40
PTPRH	321.9	-9.2	8.246e-42	2.996e-40
IL9R	309	7.2	3.931e-42	3.179e-40
GOLGA7	2481.4	-2.9	5.699e-42	3.257e-40
MGST2	354.4	5	5.417e-42	3.466e-40
DOCK5	385.5	5.6	8.688e-42	4.028e-40
PAPOLG	659.9	-2	8.776e-42	4.205e-40
KCNK5	364.4	5	1.080e-41	4.986e-40
ZMAT2	3612.8	-3.2	9.023e-42	5.101e-40
COLQ	660.1	-4.4	1.260e-41	6.006e-40
FANK1	540.9	-5.8	1.331e-41	6.104e-40
MYL4	2920	-5.6	8.598e-42	6.502e-40
TBPL1	3651	-3.7	1.234e-41	6.919e-40
UBQLN1	4767.8	-3.3	1.333e-41	7.297e-40
TBCEL	5563.9	-7.4	1.419e-41	7.684e-40
ASB8	2207.5	-2.4	1.422e-41	7.749e-40
HECTD3	2986.1	-3.5	1.901e-41	1.057e-39
APOL3	5550.3	-6.5	1.569e-41	1.172e-39
