gene	baseMean	log2FoldChange	pvalue	padj
IL1R1	361.3	-4.7	1.253e-21	4.760e-19
LY6E	228.3	3.9	2.625e-21	9.495e-19
RSAD2	10196.2	-4.1	2.919e-21	1.069e-18
CLK3	8742.9	-2.7	4.120e-21	1.358e-18
TRIB3	6103.4	-4.3	4.493e-21	1.522e-18
APOBEC3A	114.5	-5.1	4.604e-21	1.522e-18
EGFL7	698.8	3.6	6.960e-21	2.257e-18
WIPI1	1018.4	-1.7	7.020e-21	2.265e-18
IFITM2	1359.4	4.9	1.282e-20	4.040e-18
ADORA2B	116.8	3.4	1.462e-20	4.295e-18
MFAP3L	201.8	-3.2	1.530e-20	4.396e-18
MICAL2	11231.7	-2.3	1.553e-20	4.574e-18
CYB561	156.7	3.9	4.558e-20	1.215e-17
GNA15	461	4	4.902e-20	1.335e-17
ARG1	5418.7	-4.6	5.337e-20	1.476e-17
BRPF3	848.8	-1.8	5.730e-20	1.553e-17
FAM35A	266.3	3.7	6.698e-20	1.698e-17
TMEM14A	78.6	3.4	1.088e-19	2.700e-17
AQP1	1602.8	-5	1.136e-19	2.745e-17
HAGH	5024.2	-1.8	1.890e-19	4.385e-17
SMYD3	113.8	2.6	2.046e-19	4.662e-17
CMPK2	479.6	-2.6	1.865e-19	5.382e-17
PCDH1	40.4	-4.4	2.764e-19	6.866e-17
PIGQ	7370.2	-1.9	3.119e-19	6.891e-17
MT1G	64.4	5.9	3.507e-19	7.740e-17
CR1L	2068.2	-2.8	4.348e-19	9.286e-17
CCDC26	49.6	5.4	4.488e-19	9.492e-17
GCNT2	2813.2	-2.3	4.643e-19	1.129e-16
GPI	2226.4	4.5	5.512e-19	1.129e-16
FZD3	217.2	2.8	7.195e-19	1.464e-16
ANXA4	379.7	3	6.191e-19	1.515e-16
HK2	181.6	4.5	7.911e-19	1.515e-16
MBNL2	6149.7	-1.9	7.870e-19	1.515e-16
BCAM	541.1	-5.4	8.140e-19	1.515e-16
KCNK5	364.4	2.9	7.750e-19	1.815e-16
MSN	3712.2	2.6	1.092e-18	2.074e-16
IL2RG	361.7	4.6	1.260e-18	2.360e-16
S100A11	848.5	4.2	1.122e-18	2.519e-16
RAPGEF2	7579.3	-2	1.606e-18	2.818e-16
ARHGAP4	456.8	3.4	1.495e-18	3.221e-16
TCP11L2	15354.7	-4.5	1.564e-18	3.221e-16
DIMT1	605.9	2	1.992e-18	3.485e-16
C14orf159	414	1.8	2.048e-18	3.536e-16
PSEN2	66.2	5.6	2.051e-18	3.724e-16
SDPR	207.8	5.4	4.565e-18	7.524e-16
GUK1	12315.9	-1.9	4.620e-18	7.679e-16
FXYD5	736.3	2.9	4.976e-18	8.032e-16
SYTL1	96.4	2.7	6.716e-18	9.761e-16
FAM214B	5742.8	-2.6	5.921e-18	9.761e-16
S100A4	2549.2	3.3	8.448e-18	1.363e-15
RAP1GAP	10780.6	-3.4	7.970e-18	1.436e-15
SLC22A4	2867.3	-2.3	1.016e-17	1.809e-15
SMIM5	2302.1	-2.3	1.211e-17	1.886e-15
FLNB	226.4	4.2	1.406e-17	2.003e-15
CNN2	459.8	2.6	1.790e-17	2.520e-15
LAPTM5	7486.7	2.5	1.602e-17	2.726e-15
NRROS	101.5	4.3	3.396e-17	4.675e-15
ART4	1560.2	-4	3.501e-17	5.047e-15
HDAC5	2641.7	-2.5	3.464e-17	5.047e-15
FAM162A	456.6	2.8	2.978e-17	5.120e-15
POLR3G	134	3.1	3.904e-17	5.351e-15
BTG2	8282.4	-2	4.442e-17	5.780e-15
FBXO48	265.8	-2.2	6.240e-17	5.780e-15
KAT2B	1336.6	-2.9	4.396e-17	5.780e-15
TMEM192	233	2.2	6.076e-17	5.780e-15
JAZF1	3309.2	-3.3	4.316e-17	5.782e-15
POP1	252.6	1.6	4.516e-17	5.782e-15
UBASH3A	100.1	4.6	4.529e-17	5.782e-15
HCLS1	859.8	2	4.498e-17	5.806e-15
TTC39A	178.9	-3	6.257e-17	7.762e-15
CEBPG	1803.6	-2.1	7.541e-17	9.732e-15
DYRK1B	560.7	-2.1	9.446e-17	1.117e-14
LINC00884	37.8	3.3	9.297e-17	1.230e-14
NFE2	16381.1	-1.6	1.101e-16	1.306e-14
E2F2	5017.7	-2.9	1.192e-16	1.440e-14
SORBS1	1374.2	-2	1.230e-16	1.440e-14
RNF130	1140.8	3.6	1.234e-16	1.479e-14
FOXO3	10380.9	-2.7	1.336e-16	1.616e-14
TPTEP1	157.1	-3.3	1.427e-16	1.632e-14
RHOH	163.5	3.6	1.508e-16	1.657e-14
AMER1	77.7	2.4	1.590e-16	1.732e-14
SLC2A1	41223.5	-2.3	1.346e-16	1.777e-14
PPARGC1B	97.8	3.6	1.670e-16	1.788e-14
SEMA4C	109.4	5.2	1.648e-16	1.818e-14
RP11-379K17.4	391.6	-3.7	1.797e-16	1.975e-14
RP11-620J15.3	423.6	1.6	2.063e-16	2.330e-14
NOP2	858.2	2	2.355e-16	2.588e-14
ACSL6	1772.4	-5	2.655e-16	2.788e-14
NLN	332.7	4.6	2.928e-16	2.982e-14
SLC17A9	331	3.9	2.896e-16	3.054e-14
GRAMD1A	74.5	3.8	2.939e-16	3.061e-14
WDR91	628.4	-1.5	3.743e-16	3.884e-14
HP1BP3	2905.6	-0.8	4.241e-16	4.279e-14
PGM2L1	957	-2.7	5.600e-16	5.562e-14
TPSAB1	125.1	4.9	5.519e-16	5.562e-14
METTL4	614.4	-1.4	4.648e-16	5.777e-14
CD63	2649.3	3.2	5.387e-16	6.298e-14
SCD	2521.5	5.4	8.077e-16	7.667e-14
ISG20	3261.8	-2.9	8.910e-16	8.394e-14
QSOX1	468.5	2.9	9.889e-16	1.000e-13
HDAC6	2355.3	-1	1.194e-15	1.176e-13
GNL3	1206.3	2.5	1.393e-15	1.303e-13
GDPD1	42.2	3.8	1.373e-15	1.303e-13
FAM117B	105.5	2.4	1.550e-15	1.452e-13
CHCHD6	95.5	2.1	1.598e-15	1.483e-13
SLC7A5	15329.1	-2.2	1.637e-15	1.498e-13
FAM45A	278.6	1.9	1.769e-15	1.633e-13
FAM195A	156.9	3	2.747e-15	1.763e-13
C21orf58	1019.7	-2.1	1.860e-15	1.763e-13
ICAM2	272.4	2.5	2.818e-15	2.548e-13
SRPK2	312.3	1.9	2.641e-15	2.944e-13
MARCH8	25353.1	-2.4	3.852e-15	3.381e-13
SNX22	895.2	-1.9	4.018e-15	3.425e-13
RP11-453F18__B.1	77.4	3.7	4.516e-15	3.973e-13
FAM20B	2867.4	-1.7	4.891e-15	4.113e-13
SOX6	2724.6	-3.1	5.232e-15	4.638e-13
PTK2B	9007	-2.7	5.576e-15	4.731e-13
CBX7	851.6	-2.9	5.394e-15	4.809e-13
MCCC2	634.1	2.6	5.738e-15	4.904e-13
RAB3IP	1113.7	-2	6.290e-15	5.118e-13
TNK2-AS1	505.7	-4.6	6.382e-15	5.126e-13
AC004510.3	91.5	4.7	6.168e-15	5.126e-13
LRP10	3237.4	-2.1	6.373e-15	5.201e-13
ZBED6CL	25.7	3.6	5.667e-15	6.037e-13
CLUH	384.4	2.2	6.429e-15	6.534e-13
TST	321.7	1.5	6.984e-15	7.054e-13
JUP	265.2	2.6	8.875e-15	7.082e-13
FASN	868.9	3.4	8.620e-15	7.082e-13
DOK2	136.1	3.1	9.647e-15	7.139e-13
APOBEC3H	42	2.5	9.435e-15	7.209e-13
AP2A1	2636.9	-1.7	9.335e-15	7.249e-13
CD53	469.7	3	8.995e-15	7.299e-13
KLHDC8A	1648.1	-2.6	9.145e-15	7.299e-13
SRGAP2	1517.6	-1.8	8.046e-15	7.335e-13
CAD	958.1	2.3	1.022e-14	8.192e-13
BCL2L1	36101.3	-2.4	1.116e-14	8.898e-13
MYBBP1A	610.3	2.5	1.152e-14	8.956e-13
YPEL4	4670.4	-2.7	1.042e-14	9.277e-13
WNK1	32593.1	-2.4	1.295e-14	9.952e-13
HBA2	781957.4	-3.1	1.365e-14	1.201e-12
NABP1	304.9	1.8	1.388e-14	1.282e-12
SNCA	19193.5	-2.9	1.708e-14	1.291e-12
CDKN2C	508.4	-2.8	1.762e-14	1.349e-12
TSPAN5	1802.7	-2.9	1.823e-14	1.388e-12
AMPD2	463.9	2.7	1.840e-14	1.393e-12
TMCC2	105740.7	-4.2	2.049e-14	1.514e-12
KIF24	746.3	-1.3	2.278e-14	1.577e-12
ACTN1	754.1	3.9	2.330e-14	1.703e-12
FAM65C	14857.4	-2.2	2.493e-14	1.746e-12
SLC41A1	628.1	1.9	2.694e-14	1.835e-12
CDKN2D	912.2	-3.9	2.172e-14	1.897e-12
SCARB1	992.2	2.7	2.688e-14	1.921e-12
TBC1D22B	3136.1	-2	2.718e-14	1.969e-12
NQO1	120.4	4.5	3.657e-14	2.533e-12
TNXB	2411.1	-2.8	3.730e-14	2.624e-12
CASC7	3892	-1.5	4.132e-14	2.786e-12
BHLHE40	220.9	4.5	4.387e-14	2.990e-12
PLXND1	462.3	4.2	5.855e-14	3.821e-12
KLF10	1190.6	-2	6.078e-14	4.188e-12
HSPE1	507.4	1.7	6.702e-14	4.308e-12
TSPYL2	161	-1.8	9.160e-14	4.308e-12
KRT18	187.6	3.6	6.648e-14	4.384e-12
POLR1C	380.5	2.1	5.549e-14	4.552e-12
ZNF124	90.3	2.1	7.924e-14	4.828e-12
BCL6	1687.5	-3.6	6.546e-14	5.038e-12
SLC22A23	1694.7	-1.6	7.607e-14	5.058e-12
PPOX	3294	-1.4	7.824e-14	5.274e-12
RP11-712B9.2	189.5	-2.7	8.655e-14	5.539e-12
BSDC1	9863	-1.5	7.623e-14	5.752e-12
URB1	456.2	2.4	7.869e-14	6.233e-12
CHMP2A	3562.5	-1.2	1.025e-13	6.264e-12
LTBR	176.8	3.6	1.046e-13	6.561e-12
VAT1	1643.6	2.9	1.081e-13	6.691e-12
GM2A	447.6	2.9	1.146e-13	6.902e-12
PDCD2L	62.7	2.6	1.240e-13	7.725e-12
SULT1A1	144.2	3.1	1.323e-13	7.891e-12
NOP16	799.4	2.8	1.288e-13	8.115e-12
NGFRAP1	171.8	3.6	1.385e-13	8.477e-12
CTSH	156	2.4	1.399e-13	8.477e-12
IL7	39	5.2	1.411e-13	8.506e-12
AC104389.16	85.6	-4	1.527e-13	8.568e-12
RBM28	737.9	1.5	1.154e-13	8.631e-12
PDCD5	683.5	1.8	1.529e-13	9.551e-12
THEM4	163.4	2.5	2.524e-13	1.061e-11
EPOR	5014.2	-1.4	1.747e-13	1.061e-11
SAMHD1	88.5	2.8	1.965e-13	1.078e-11
LDLRAD3	142.3	4.5	1.881e-13	1.098e-11
FCHO1	155.2	4.3	2.096e-13	1.183e-11
ITGA2B	1319.1	3.3	2.209e-13	1.269e-11
RGS9	156.2	-4.5	3.432e-13	1.405e-11
ARPC1B	814.6	2	2.545e-13	1.413e-11
PDP2	121.4	2	2.471e-13	1.413e-11
PLD1	396.2	2.9	2.010e-13	1.426e-11
TP53RK	705.8	1.7	2.446e-13	1.426e-11
MRPL24	357.7	2.1	2.161e-13	1.525e-11
TRPV2	1527.4	3.9	2.945e-13	1.641e-11
MLKL	55.6	3.4	3.337e-13	1.810e-11
ZNF202	177.9	2	4.607e-13	1.821e-11
MANBA	292	1.9	3.193e-13	1.822e-11
ZNF667	60.8	3.1	3.232e-13	1.956e-11
SNX14	452.8	1.6	3.475e-13	2.004e-11
B3GALNT1	76.9	4	3.801e-13	2.097e-11
AF131216.5	62.1	-4.4	3.599e-13	2.150e-11
CRYZ	126.3	3.7	4.005e-13	2.191e-11
PTRH2	461.4	1.8	4.197e-13	2.296e-11
WBSCR22	1048.4	1.3	4.382e-13	2.339e-11
ARHGDIB	2010.6	2.3	4.580e-13	2.435e-11
ANKH	1032.9	-2.4	4.614e-13	2.443e-11
RALB	296.5	3.8	4.801e-13	2.476e-11
JUNB	1165.2	-2.3	4.782e-13	2.606e-11
EMR2	126.5	3.7	5.104e-13	2.693e-11
AGTRAP	946.7	1.8	6.727e-13	3.418e-11
VDR	48.3	3.3	6.531e-13	3.418e-11
SDC4	598.4	2.9	5.740e-13	3.740e-11
RNF19A	6648.3	-1.7	7.406e-13	3.811e-11
PRSS21	137.7	3.2	7.496e-13	3.868e-11
SCAMP3	595.4	2.7	7.780e-13	4.121e-11
SLC25A39	98563.2	-1.6	7.713e-13	4.147e-11
SYNJ2BP	29.2	4.3	8.669e-13	4.429e-11
UBE2D4	215.5	1.9	1.239e-12	4.473e-11
CDKN2B	153	-3.4	9.137e-13	4.665e-11
RAB11FIP4	167	-3.6	1.431e-12	5.126e-11
TET3	2738.6	-2	1.096e-12	5.323e-11
NUFIP1	146.1	1.8	1.060e-12	5.323e-11
TMEM173	562.7	3.9	1.210e-12	6.110e-11
C2CD3	927.9	-1.5	1.288e-12	6.349e-11
DBI	750.1	2.2	1.273e-12	6.485e-11
CALCOCO1	15382.8	-2	1.187e-12	6.937e-11
ZNF215	46.6	3.8	1.577e-12	7.777e-11
CTDSP2	1028.8	-1.6	1.636e-12	7.777e-11
HMOX2	285.8	2.2	1.292e-12	7.878e-11
IVD	929.7	1.6	1.587e-12	8.087e-11
PDSS1	44.7	1.8	1.849e-12	8.677e-11
SLC6A6	345.6	3.4	1.931e-12	9.762e-11
LTBP4	207.4	2	2.870e-12	9.786e-11
FABP5	51.4	4	2.268e-12	1.052e-10
HEPACAM2	978	-3.4	2.324e-12	1.075e-10
CCRL2	2054.3	-1.9	2.170e-12	1.081e-10
CYSLTR2	689	-3.1	2.359e-12	1.083e-10
NTHL1	115	3.1	2.679e-12	1.179e-10
EZH1	2585.6	-1.5	2.806e-12	1.278e-10
RRP9	441.2	2.9	2.965e-12	1.346e-10
EPHB4	162	2.5	4.402e-12	1.457e-10
DNPEP	583.2	1.1	3.327e-12	1.500e-10
CDKN2A	272	-1.9	3.488e-12	1.566e-10
TRMT1	579.4	1.4	3.442e-12	1.608e-10
LRRC61	26.6	3.6	3.470e-12	1.608e-10
CLU	818.5	2.9	3.509e-12	1.627e-10
FAM83G	90.5	4.1	3.593e-12	1.638e-10
KIAA0232	3373.5	-2	3.947e-12	1.741e-10
RFX3	707.6	-1.2	3.993e-12	1.756e-10
UBE2H	4999.6	-2.9	3.309e-12	1.772e-10
IL6ST	5142.1	-3.2	4.223e-12	1.844e-10
TAL1	8204.4	-2	4.243e-12	1.846e-10
NAAA	60.5	2.7	4.031e-12	1.975e-10
ARHGEF6	959.1	2.8	3.832e-12	2.024e-10
DHX37	331.9	1.6	4.981e-12	2.145e-10
SMC4	2589.6	-1.1	4.333e-12	2.265e-10
ZDHHC17	1588.1	-1.8	4.986e-12	2.265e-10
IRF1	2676.9	-1.8	5.200e-12	2.266e-10
PLSCR4	620.1	-2.1	5.399e-12	2.480e-10
FCGR2A	820	-2.1	5.929e-12	2.510e-10
KIAA1009	266.2	-1.5	8.171e-12	2.523e-10
CMBL	1307.2	2.8	6.394e-12	2.682e-10
KDM4C	2920.6	-1	6.401e-12	2.682e-10
IGF2	366.5	-5.8	4.991e-12	2.689e-10
MRPS6	460.6	2.4	6.528e-12	2.884e-10
POLR1B	532.3	2.5	7.678e-12	3.186e-10
FKBP9	48.4	2.1	7.518e-12	3.231e-10
GTPBP2	2269.2	-2.2	8.044e-12	3.384e-10
PLTP	176	2.5	7.984e-12	3.384e-10
SNHG8	408.4	1.8	8.758e-12	3.586e-10
MSTO1	247	1.7	8.892e-12	3.737e-10
YIPF6	2016.1	-1.3	8.682e-12	3.748e-10
TCP11L1	213.8	-1.4	9.252e-12	3.752e-10
PIP5K1B	1216.3	-1.6	9.603e-12	3.881e-10
FAM131A	969.9	-1.7	9.442e-12	3.890e-10
NOL6	1464.2	1.8	9.753e-12	3.917e-10
PLCG2	94.3	3.9	9.814e-12	4.045e-10
GPSM2	235.2	-1.6	9.815e-12	4.070e-10
MEF2C	158.2	4	1.007e-11	4.131e-10
IMPDH1	426	3.5	1.042e-11	4.133e-10
IFITM1	76.6	3.7	1.207e-11	4.594e-10
KIAA0141	560.1	1	1.134e-11	4.740e-10
TOP1	7987.8	-1.4	9.984e-12	4.793e-10
MTMR3	5914	-1.7	1.137e-11	4.813e-10
CDK6	1784.1	2.1	1.208e-11	4.822e-10
NOLC1	2358.4	1.9	1.163e-11	4.887e-10
TTC39C	64	3.4	1.223e-11	4.887e-10
CNOT7	1297.7	1.2	1.078e-11	5.097e-10
B3GNTL1	157.2	2.9	1.337e-11	5.307e-10
HEXA	348.3	1.8	1.354e-11	5.522e-10
SLC3A2	10186	-1.4	1.388e-11	5.644e-10
SLC4A1	63651.4	-3	1.407e-11	5.814e-10
UAP1	281	2.7	1.474e-11	5.832e-10
WBP2	9732	-1.5	1.596e-11	6.430e-10
SLC14A1	2798	-4.1	1.426e-11	6.600e-10
MYH11	183.3	-2.3	1.802e-11	7.001e-10
SLC12A6	690.3	1.7	2.006e-11	7.549e-10
GPCPD1	5972	-2.4	1.651e-11	7.570e-10
SMIM10	187.2	2.4	2.828e-11	7.741e-10
GCSH	55.1	2.4	2.261e-11	8.433e-10
NID1	25	8.7	1.727e-11	8.598e-10
CRNDE	97.6	-2	2.244e-11	8.598e-10
PLCL2	522.8	-3.4	2.292e-11	8.839e-10
FAM124B	99.6	3.2	2.335e-11	8.859e-10
ULBP1	202.7	-2.8	2.456e-11	9.026e-10
EPB41L4A	82.3	-2.5	2.449e-11	9.237e-10
DCAF4	121.8	3.1	2.516e-11	9.482e-10
HIST3H2A	569.1	-2	2.048e-11	9.620e-10
NTAN1	259.3	-1.7	2.648e-11	9.992e-10
VAV1	88	4.8	2.781e-11	1.004e-09
ZNF91	84	2.3	2.689e-11	1.004e-09
G6PC3	214.2	2.8	2.919e-11	1.051e-09
PCYT2	261	1.7	2.850e-11	1.063e-09
CNDP2	977.7	2.6	2.903e-11	1.063e-09
RUNDC3A	3593.7	-3.3	3.020e-11	1.102e-09
UPK1A	84.5	-3.6	3.081e-11	1.129e-09
H1F0	3878.3	-2.3	2.991e-11	1.148e-09
KLF3	5841.2	-2.1	2.668e-11	1.154e-09
QPCTL	32.1	3.3	3.177e-11	1.154e-09
CTD-2336O2.1	529.6	-2.2	2.597e-11	1.176e-09
LIG3	461.4	1.5	3.349e-11	1.176e-09
CD4	58.5	3.6	3.107e-11	1.229e-09
OPTN	14737.2	-1.8	3.585e-11	1.280e-09
NOP10	2151.9	0.9	3.478e-11	1.285e-09
ARSG	169.1	-1.8	3.720e-11	1.291e-09
TMEM216	200.8	2.3	4.065e-11	1.449e-09
LRRN2	287.8	-3.6	4.150e-11	1.495e-09
KDM7A	551.2	-2.8	4.390e-11	1.511e-09
FAM122C	276.5	-1.2	6.346e-11	1.590e-09
TRMT6	335	1.4	4.367e-11	1.590e-09
LINC00570	105.6	-4.2	4.507e-11	1.599e-09
RILPL2	255.6	2.1	6.428e-11	1.602e-09
DDIT3	3088	-2.1	4.094e-11	1.699e-09
SLC39A4	382.4	1.6	3.964e-11	1.731e-09
TRAM2	262.5	2.2	4.956e-11	1.739e-09
MARVELD2	81.8	4.4	5.052e-11	1.755e-09
DUSP14	140.2	2.1	5.770e-11	1.866e-09
FAM132B	1985.3	-2.5	5.451e-11	1.867e-09
ZNF470	30.8	3.3	5.498e-11	1.895e-09
RABEPK	189.8	2.1	5.694e-11	1.954e-09
TMEM141	244.2	1.1	8.526e-11	2.074e-09
FKTN	78.9	1.3	6.459e-11	2.141e-09
SLC39A14	208.8	4.6	6.434e-11	2.190e-09
MIR451B	310.6	-3.2	6.373e-11	2.193e-09
GRAP2	1003.8	-1.9	6.567e-11	2.209e-09
LCP2	567	3.5	6.559e-11	2.245e-09
TTC8	124.2	1.8	7.496e-11	2.361e-09
OSBPL1A	181.6	3.2	7.029e-11	2.366e-09
PAQR9	121.9	-3	7.233e-11	2.424e-09
CDKN1B	1585.7	-2	7.179e-11	2.520e-09
CBX2	142.8	2.4	7.970e-11	2.581e-09
RP11-430C7.5	44	-4	8.141e-11	2.629e-09
GPR56	381	2.5	8.183e-11	2.636e-09
WDR43	1017.3	2.2	7.780e-11	2.653e-09
SETD7	34.7	3.9	8.300e-11	2.660e-09
NOTCH2	577.5	2	7.741e-11	2.676e-09
NDEL1	3989.3	-1.2	8.258e-11	2.692e-09
RBM38	9159.5	-2.1	8.009e-11	2.703e-09
DNAH14	95.4	2.5	8.968e-11	2.739e-09
DFFA	403.1	1.4	8.228e-11	2.763e-09
STOM	42001.3	-2	9.113e-11	2.876e-09
AMT	169.1	2.2	8.821e-11	2.886e-09
CNRIP1	463.8	3.5	7.332e-11	2.970e-09
FAXDC2	6447.2	-2.6	1.031e-10	3.231e-09
MYO5B	77.3	-3.1	1.011e-10	3.283e-09
TAGLN2	4466.3	2.1	8.986e-11	3.424e-09
GSTM4	102.1	2.5	1.125e-10	3.497e-09
H2AFJ	1516.4	-1.6	1.078e-10	3.546e-09
MPI	128.7	2.5	1.103e-10	3.546e-09
SLC6A9	4749.9	-2.8	1.083e-10	3.547e-09
SH2B3	2148.9	-1.9	1.089e-10	3.557e-09
MAPK12	48.7	3.6	1.133e-10	3.582e-09
OCIAD2	345.5	1.7	1.122e-10	3.717e-09
LPP	123.3	3.7	1.186e-10	3.731e-09
SLC2A1-AS1	197.3	-2.1	1.330e-10	4.203e-09
NPM3	60.2	2.7	1.328e-10	4.203e-09
APOA1BP	481.2	1.5	1.116e-10	4.368e-09
PTRF	392.9	2.7	1.384e-10	4.370e-09
NPM1	7137.7	2.2	1.340e-10	4.375e-09
CD37	276.8	2	1.440e-10	4.508e-09
TULP4	287.8	2.1	1.224e-10	4.742e-09
TRIB2	123.3	2.9	1.583e-10	4.887e-09
SESN3	3848.8	-3.8	1.612e-10	4.929e-09
SLC29A2	59.5	3.9	1.643e-10	5.049e-09
SEC23A	184.5	4.1	1.697e-10	5.049e-09
NAPB	1175.5	-1.4	1.412e-10	5.124e-09
ATF7IP2	340.8	1.8	1.742e-10	5.160e-09
TBC1D16	29.5	3.2	1.688e-10	5.183e-09
FGFR1OP2	5030.3	-1.5	1.742e-10	5.251e-09
SAMD10	56.6	3.8	1.808e-10	5.477e-09
DNAAF2	126.5	2.3	1.818e-10	5.492e-09
NTPCR	273.8	1.5	1.847e-10	5.555e-09
ANKRD42	140.8	1.6	1.899e-10	5.555e-09
RINL	45.4	2.2	1.867e-10	5.603e-09
GAL	33.4	5.8	1.930e-10	5.612e-09
ANGEL1	339.4	1.6	1.929e-10	5.839e-09
MGST3	5574.7	-1.9	2.032e-10	5.881e-09
POGK	200.4	2.9	1.992e-10	5.922e-09
RP11-768F21.1	42	-3.1	2.006e-10	6.004e-09
EIF2AK1	7304.1	-2.4	1.722e-10	6.048e-09
GYPC	25713.8	-1.6	2.192e-10	6.286e-09
FAM13A	1344.5	-1.6	2.141e-10	6.501e-09
NOP58	1942.7	1.5	1.928e-10	6.725e-09
MAK16	362.3	1.8	2.294e-10	6.801e-09
RRP12	2020.3	2.6	2.339e-10	6.801e-09
LPIN1	321.9	1.8	2.302e-10	7.059e-09
FHL3	176.9	2.3	2.575e-10	7.283e-09
NFKB1	156.1	2.3	2.599e-10	7.334e-09
KHNYN	3207.6	-1.4	2.496e-10	7.457e-09
LAMC1	53.3	4.4	2.370e-10	7.511e-09
AK7	242.1	-1.9	2.602e-10	7.511e-09
SLC9A7	21.7	4.2	1.373e-10	7.549e-09
MIR22HG	4577.4	-3	2.230e-10	7.606e-09
SYNCRIP	1269.3	1.4	2.886e-10	8.037e-09
CCDC86	276.9	2.7	2.858e-10	8.190e-09
FAM136A	637.9	2.4	2.303e-10	8.233e-09
MAPKAPK3	665.5	2.2	3.003e-10	8.306e-09
POLR1A	686.9	2	3.019e-10	8.973e-09
TMCC1-AS1	43.4	3.4	3.162e-10	8.973e-09
IGLL1	258.3	4.5	3.159e-10	8.973e-09
FANCD2	1857.1	-0.8	3.469e-10	9.511e-09
LSS	1548.9	2.5	2.882e-10	9.638e-09
ENO1	7395.8	3	3.550e-10	9.692e-09
RB1	2327.7	-1.1	3.617e-10	9.852e-09
GCLC	5373.5	-2	3.569e-10	9.921e-09
CYTH2	354	-1	3.393e-10	9.951e-09
TNFAIP6	43.3	6.1	3.629e-10	1.013e-08
CHST2	1402.5	-2.5	3.810e-10	1.027e-08
ASTN2	49.3	2.6	3.700e-10	1.027e-08
FAHD2B	114.2	2.7	3.780e-10	1.056e-08
NEO1	16.4	7.2	2.100e-10	1.108e-08
PCNXL4	1072.1	1.3	4.095e-10	1.121e-08
LYAR	399.2	2.4	4.183e-10	1.166e-08
MRPL32	510.8	1.4	4.428e-10	1.180e-08
ZFP64	71.7	2.8	4.267e-10	1.180e-08
LDHA	4699.6	3.1	4.148e-10	1.191e-08
SLC25A42	608.3	-1.3	4.237e-10	1.191e-08
ACP6	34.1	3	4.512e-10	1.225e-08
CTSL	4095.8	-1.7	4.539e-10	1.225e-08
ALS2CR12	315.9	-2.2	3.666e-10	1.245e-08
ENDOD1	3276	-2.1	4.637e-10	1.245e-08
SURF6	608.1	1.9	4.958e-10	1.300e-08
CISD3	116.6	2.2	4.927e-10	1.339e-08
CAPN5	797.6	-1.8	4.852e-10	1.370e-08
SLC36A1	2845.6	-1.9	5.050e-10	1.390e-08
USP9X	12475.6	-1.5	5.230e-10	1.390e-08
KTN1-AS1	31	3.6	5.186e-10	1.390e-08
GTPBP1	3872	-1	5.406e-10	1.400e-08
NAT10	1360	2.2	5.116e-10	1.403e-08
MPV17L	73.7	2.7	5.645e-10	1.455e-08
CDIP1	520.7	1.6	4.399e-10	1.460e-08
DOK3	630.5	1.6	4.441e-10	1.471e-08
DSTN	1190.7	1.3	5.826e-10	1.493e-08
RBBP9	37.2	2.8	5.886e-10	1.505e-08
AMHR2	128.8	1.9	5.768e-10	1.516e-08
