gene	baseMean	log2FoldChange	pvalue	padj
EIF1	28164.1	-1.4	3.792e-13	4.071e-11
CUTA	1261.5	-1.4	3.564e-13	4.698e-11
SRA1	1933.2	-1.4	3.502e-13	4.850e-11
TTK	913.4	2.4	3.759e-13	5.343e-11
BOLA3	572.8	2	3.623e-13	5.754e-11
CASC7	3892	1.3	5.092e-13	7.123e-11
DGKA	293.8	2.2	4.263e-13	7.123e-11
USP31	250.2	2.2	3.591e-13	7.850e-11
DDIT3	3088	-2.1	6.344e-13	8.058e-11
DDX55	322.5	-1.6	5.227e-13	8.262e-11
CENPF	3874.1	2.4	7.757e-13	1.027e-10
ASPM	1713.2	2.9	8.749e-13	1.054e-10
TBCD	444	1.8	4.415e-13	1.054e-10
LINC00667	377.2	1.9	8.230e-13	1.080e-10
SNX4	775.5	1.8	8.413e-13	1.203e-10
COL4A3BP	581.5	-0.9	8.240e-13	1.203e-10
YY1AP1	3043.5	-1.3	1.053e-12	1.291e-10
TFDP1	2062.4	1.7	1.075e-12	1.335e-10
RBM12B	417.6	1.6	6.449e-13	1.419e-10
SLC35C1	303.8	-1.4	1.087e-12	1.514e-10
KIF18B	1331	2.9	1.491e-12	1.526e-10
UBA7	473.6	1.9	1.300e-12	1.547e-10
AP1G2	377.7	1.9	7.559e-13	1.586e-10
SPATA5	422.7	1.5	1.425e-12	1.692e-10
CKAP2L	1081.2	2.3	1.606e-12	1.707e-10
CHEK2	468.2	3	1.548e-12	1.797e-10
AKAP7	139.3	2.6	9.449e-13	1.813e-10
SPTA1	21834.6	2.4	2.443e-12	1.853e-10
RAD54L2	895.4	1.6	1.635e-12	1.927e-10
CENPE	1488.8	2.3	1.983e-12	1.958e-10
SNX22	895.2	1.6	1.550e-12	2.115e-10
RBCK1	2147.2	-1.5	2.234e-12	2.158e-10
AP4B1	548.7	1.6	1.999e-12	2.258e-10
TMEM138	772.7	1.5	2.063e-12	2.408e-10
KIF23	2361.9	2.7	3.591e-12	2.532e-10
TRIAP1	1275.3	-2.1	3.050e-12	2.653e-10
PDZD11	383.1	1.4	2.821e-12	2.859e-10
CNPY4	225.7	1.6	2.911e-12	3.492e-10
TANC2	133.2	2.7	1.976e-12	3.540e-10
PRR11	540.2	2.4	3.634e-12	3.828e-10
SLC5A4	58	3.8	2.693e-12	3.998e-10
FOSL1	531.5	-2.2	3.880e-12	4.720e-10
TYMS	1120.1	2.1	5.805e-12	4.720e-10
LANCL3	325.6	2.8	5.011e-12	4.818e-10
TRAPPC1	542.8	1	4.592e-12	4.818e-10
KIF20B	1216	2.2	6.132e-12	5.013e-10
PTP4A1	4857.5	-2	5.728e-12	5.252e-10
TIA1	810.2	1.5	6.533e-12	5.637e-10
STX8	261.6	2.1	4.450e-12	5.983e-10
ZC3HC1	439.9	2.2	7.265e-12	6.659e-10
ATF3	548.7	-2.7	8.484e-12	7.129e-10
IFT20	467.6	-1.7	4.667e-12	7.345e-10
TRIM52-AS1	313.3	-1.5	8.444e-12	7.386e-10
RPL41	4517.2	-1	9.068e-12	7.822e-10
ITSN1	1173.7	1.7	1.039e-11	7.852e-10
C8orf88	326.4	2	5.553e-12	8.449e-10
CEBPG	1803.6	-1.6	1.173e-11	8.995e-10
NFIA	4157	1.3	1.198e-11	9.030e-10
CENPW	1102	2.5	1.229e-11	9.030e-10
PIP5K1B	1216.3	1.5	1.301e-11	9.059e-10
VPS33B	386.6	1.9	1.081e-11	9.059e-10
PKP4	566.3	2.2	9.869e-12	9.070e-10
TXNDC12	797	-1.5	1.080e-11	9.728e-10
RELA	1865.2	-1.4	1.438e-11	1.010e-09
TROAP	1721.3	2.7	1.479e-11	1.031e-09
SHFM1	1232.4	2	1.639e-11	1.193e-09
TMEM194B	105.1	2.3	8.860e-12	1.276e-09
ISG20L2	626.9	-1.2	1.309e-11	1.285e-09
EXOC6	898.5	1.9	1.845e-11	1.341e-09
RPS6KA1	1851.8	2	2.067e-11	1.418e-09
IQSEC1	1383.6	2.8	2.155e-11	1.435e-09
RIMKLB	1585.2	1.9	2.786e-11	1.782e-09
PSMB3	2339.4	1.5	2.766e-11	2.006e-09
WHSC1	1464.2	2.3	3.148e-11	2.052e-09
ENO2	525.8	2.1	2.762e-11	2.177e-09
EMD	1703.6	-1	3.323e-11	2.243e-09
GAS2L3	312.4	1.9	3.090e-11	2.243e-09
ZNF641	104.1	2.6	1.869e-11	2.298e-09
AASDH	278.9	1.2	2.182e-11	2.384e-09
MAD2L1	1244.1	2.1	3.729e-11	2.384e-09
SPHK1	190.6	2.8	2.692e-11	2.662e-09
CISH	3422.5	1.8	3.603e-11	2.972e-09
C5orf42	1495.2	2.6	5.062e-11	2.996e-09
TMPO	4891.5	2.4	4.824e-11	3.022e-09
VKORC1L1	299.6	2.9	2.538e-11	3.111e-09
C9orf3	116.9	2.3	2.530e-11	3.182e-09
ZSCAN2	133.4	2.2	2.624e-11	3.278e-09
TUBA1B	3927.1	2.6	7.156e-11	3.286e-09
DNM2	1380	1.6	6.483e-11	3.687e-09
SP2	1226.4	-0.7	6.118e-11	3.755e-09
FN3K	116.9	3.5	3.333e-11	3.755e-09
ARHGAP15	599.8	2	6.351e-11	3.916e-09
MMAB	338	1.9	5.869e-11	3.916e-09
UBIAD1	879.6	-1.4	5.422e-11	3.926e-09
DLGAP5	2900.5	2.8	9.204e-11	4.040e-09
SPATA9	162.6	1.7	4.806e-11	4.307e-09
NAP1L1	4299.1	1.3	7.491e-11	4.736e-09
UBLCP1	926.2	1.2	8.302e-11	4.755e-09
UBE2I	1000.7	-1	8.454e-11	4.813e-09
ZADH2	187.6	2.7	6.534e-11	4.874e-09
RSRC1	565.8	1.4	7.753e-11	5.375e-09
TMEM167B	1301.8	-1.4	1.075e-10	5.619e-09
TMEM134	312.2	-2	8.021e-11	5.619e-09
UGGT1	2890.9	0.9	8.016e-11	5.728e-09
FICD	253.6	-1.8	6.151e-11	5.728e-09
ZNF302	231.6	2.2	8.395e-11	6.041e-09
PRR3	254.6	-1.2	7.294e-11	6.714e-09
CDC25B	1126.5	2.2	1.260e-10	6.735e-09
TSPAN18	82.6	3	7.078e-11	7.144e-09
LINC01004	71.5	-2.3	7.561e-11	8.018e-09
RMND5B	1128.1	1	1.550e-10	8.097e-09
PIBF1	422.3	1.9	1.397e-10	8.097e-09
DBF4B	210.9	2.8	1.171e-10	8.097e-09
CCNF	2777.2	2.9	1.426e-10	8.152e-09
STK25	854.2	1.3	1.361e-10	8.331e-09
RAD9A	210.4	-2.2	9.295e-11	8.562e-09
MYBL2	1161	2.5	1.668e-10	8.717e-09
BTK	2083.7	2.3	1.600e-10	8.733e-09
RCOR3	1715.5	-1.2	1.771e-10	8.898e-09
ARPC5	1419.6	1.6	1.916e-10	9.661e-09
RASSF1	978.3	2.3	2.196e-10	1.085e-08
ARHGAP11B	652.1	2.2	1.763e-10	1.085e-08
CENPU	2095.4	1.2	2.231e-10	1.106e-08
CD58	1970	1.7	1.801e-10	1.153e-08
NDUFAF6	423.6	-1.1	2.251e-10	1.219e-08
GTF2H5	291.8	1.4	2.320e-10	1.421e-08
NIPSNAP3A	1057.9	1.9	2.864e-10	1.421e-08
PPIP5K1	213.3	2.8	1.698e-10	1.467e-08
EXOC5	1361.5	1.9	3.156e-10	1.471e-08
ZNF510	319.9	-1.8	2.836e-10	1.531e-08
TOP2A	9907.3	2.4	3.009e-10	1.571e-08
PCBD2	280.8	1.4	2.194e-10	1.573e-08
BORA	647	2.4	2.710e-10	1.573e-08
CDKN3	2201.1	2.4	3.392e-10	1.573e-08
H3F3B	7889.4	-1.4	4.430e-10	1.573e-08
KDELR1	967.1	-1.1	3.283e-10	1.573e-08
DCP1A	1761.2	-0.9	3.710e-10	1.704e-08
ZNF324	425	-1.2	2.939e-10	1.704e-08
RDX	698.2	2	2.798e-10	1.787e-08
SPSB2	250.3	-1.6	3.058e-10	1.834e-08
FBXO25	272.5	1.4	3.114e-10	1.858e-08
CENPL	763.1	2.3	4.024e-10	1.888e-08
EXOSC9	791	1	3.202e-10	2.005e-08
THAP9-AS1	332.9	-2.1	3.622e-10	2.037e-08
TMUB2	3465.7	-1.2	3.564e-10	2.054e-08
EXOC4	1041.9	1.5	5.038e-10	2.087e-08
MLF2	3285.7	-1	4.372e-10	2.109e-08
DVL2	926.6	-1.4	4.936e-10	2.141e-08
RP5-864K19.4	98.7	-2.1	2.448e-10	2.210e-08
SSBP2	861.8	1.6	4.386e-10	2.373e-08
CLASRP	381.4	-1.3	2.886e-10	2.451e-08
CEP72	223.8	3.1	3.408e-10	2.483e-08
NFYB	537.5	1.5	4.690e-10	2.503e-08
HMMR	1412.1	1.7	5.835e-10	2.531e-08
TEX261	972.3	-1	6.076e-10	2.551e-08
KANSL3	3259.7	-1.4	6.087e-10	2.565e-08
SKAP2	528.1	1.9	4.469e-10	2.621e-08
TRIB3	6103.4	-2.6	8.521e-10	2.679e-08
FAM172A	240.2	1.6	5.073e-10	2.783e-08
KEL	3675.5	1.6	6.813e-10	2.820e-08
TMEM209	754.4	1.6	6.767e-10	2.907e-08
C6orf1	536.3	-1.6	5.941e-10	3.007e-08
SLC22A16	1340.4	2.7	7.929e-10	3.039e-08
TOP3B	392.3	1.7	3.795e-10	3.039e-08
IPO9	1507	1.8	8.096e-10	3.179e-08
ECT2	1281.1	2.3	8.251e-10	3.226e-08
MANF	355.6	-2.3	6.545e-10	3.300e-08
DRAP1	658.9	-1.2	5.893e-10	3.300e-08
HINT1	4622.4	1.5	7.780e-10	3.316e-08
DPH6	372.8	2	7.492e-10	3.345e-08
UQCRH	3028.8	1.4	8.520e-10	3.362e-08
INTS6-AS1	125.6	-1.9	4.671e-10	3.455e-08
ANAPC16	1351.4	-1	8.933e-10	3.565e-08
CLEC16A	1176.6	1.1	9.633e-10	3.640e-08
ABI2	661	1.8	8.060e-10	3.695e-08
ZFAND2A	569.1	-1.6	7.076e-10	3.806e-08
SLC11A2	2740.2	1.6	9.882e-10	3.806e-08
METTL5	833.1	1.6	8.138e-10	3.847e-08
STX5	447.7	-1.3	8.325e-10	4.008e-08
MRPL55	1098.8	-1	1.103e-09	4.195e-08
FBXO42	859.3	-1.4	9.018e-10	4.210e-08
COX6C	2454	1.1	1.142e-09	4.303e-08
NEK2	938.9	2.3	1.226e-09	4.319e-08
TST	321.7	1.6	9.220e-10	4.349e-08
TANC1	428.4	2.5	1.077e-09	4.497e-08
TTN	228.8	2.2	7.836e-10	4.497e-08
BRCA2	671.6	2.2	1.028e-09	4.497e-08
NCBP1	1644	1	1.238e-09	4.517e-08
MAPKAPK5-AS1	176.2	-2.2	8.032e-10	4.552e-08
SH3GLB1	2067	-1.2	9.677e-10	4.588e-08
DHFR	374.4	2	1.146e-09	4.694e-08
TMX3	651.8	1.9	1.047e-09	4.738e-08
CEP250	477.2	1.8	1.194e-09	4.868e-08
RP11-509J21.1	119.8	1.8	6.994e-10	5.002e-08
PIF1	217	4	1.156e-09	5.460e-08
KIFC1	1363.5	2.4	1.560e-09	5.567e-08
PPP4R1	1076.9	1.9	1.588e-09	5.755e-08
NAA38	852	1.7	1.333e-09	5.820e-08
CTNND1	1335.6	1.5	1.733e-09	6.231e-08
RAD52	276.3	1.2	9.934e-10	6.239e-08
EXOC2	696.7	1.4	1.535e-09	6.345e-08
ZNF518B	410.5	1	1.694e-09	6.517e-08
DCTN3	1754.3	1.5	1.887e-09	6.685e-08
TBC1D24	278.2	2.2	1.476e-09	6.737e-08
OIP5	619.2	2.3	1.421e-09	6.846e-08
PLSCR1	748.4	1.8	1.708e-09	6.932e-08
KRIT1	638.5	1	1.959e-09	6.986e-08
NOL6	1464.2	-1.4	2.079e-09	7.230e-08
VPS29	1347.4	0.9	2.385e-09	7.601e-08
CCDC167	323.6	1.8	2.097e-09	8.017e-08
MRPL35	553.7	1.8	2.309e-09	8.112e-08
EAF1	1019.7	-0.9	2.367e-09	8.112e-08
HPS5	415.2	-1.4	2.173e-09	8.196e-08
RCE1	489.4	-1.5	2.193e-09	8.264e-08
BARD1	680.8	1.7	2.106e-09	8.271e-08
AP5M1	801.8	1.7	1.822e-09	8.436e-08
SEL1L	2554.1	-1.4	2.560e-09	8.448e-08
VPS45	392.4	1.9	2.342e-09	8.649e-08
DZIP3	221.6	2.9	1.999e-09	8.649e-08
AGPAT1	460.5	0.9	2.372e-09	8.726e-08
NAPEPLD	717	1.7	1.946e-09	8.850e-08
ADAL	331.4	1.8	2.437e-09	8.905e-08
SLC25A36	860.2	-1.5	2.655e-09	8.942e-08
SLC41A3	217.5	2.5	1.754e-09	9.252e-08
CDC25C	492.7	2.4	2.306e-09	9.336e-08
PSRC1	170	3	1.792e-09	9.354e-08
UFL1	470	1.7	2.604e-09	9.354e-08
BCL11A	2381	1.7	2.952e-09	9.373e-08
DEPDC1	815.4	1.9	2.576e-09	9.635e-08
ZNF33A	753.3	1.1	2.457e-09	9.677e-08
TNFRSF12A	102.3	-2.3	1.570e-09	1.023e-07
CDC7	810.7	2.5	2.883e-09	1.067e-07
GTF3C6	1071.8	1.3	3.580e-09	1.082e-07
FLOT2	2264.2	1.1	4.619e-09	1.082e-07
LTBP1	661.5	2.3	2.514e-09	1.090e-07
ZFAND2B	1011.7	-1.5	3.472e-09	1.091e-07
NONO	4125.9	0.8	4.692e-09	1.091e-07
ELOVL1	3184.5	2.1	3.332e-09	1.096e-07
UCKL1	405.5	-1.4	3.399e-09	1.172e-07
RSBN1L-AS1	248	-1.5	2.260e-09	1.233e-07
DARC	1005.1	2.3	4.064e-09	1.260e-07
NBAS	2283.4	1.4	4.005e-09	1.300e-07
TRAPPC2L	666.8	-1.7	3.470e-09	1.309e-07
CA5B	122.9	-1.6	2.352e-09	1.333e-07
JADE2	112.3	-2.3	2.373e-09	1.341e-07
JADE1	1376.2	1.5	4.631e-09	1.373e-07
NUSAP1	6334.5	2.4	3.597e-09	1.393e-07
CLCF1	36.1	-3.5	2.709e-09	1.408e-07
ZNF234	167.9	2.1	2.903e-09	1.409e-07
AQP1	1602.8	3	4.786e-09	1.414e-07
TACC3	2916.4	1.7	4.408e-09	1.424e-07
CARD8	933.8	1.3	4.928e-09	1.434e-07
SEPHS2	338.6	-2.3	4.524e-09	1.460e-07
DHPS	1487.4	-1.4	5.400e-09	1.478e-07
URGCP	329.7	2.6	4.598e-09	1.510e-07
MAP1LC3A	208	-1.4	3.174e-09	1.560e-07
SEC14L4	355.5	3	4.893e-09	1.560e-07
TRIM21	985.9	1.6	5.501e-09	1.571e-07
NDUFS5	2271.6	1.6	5.122e-09	1.575e-07
CRADD	456.1	1.2	2.817e-09	1.588e-07
TNFRSF10B	910.4	-1.5	5.581e-09	1.660e-07
MYO18A	229.1	2.1	3.607e-09	1.681e-07
HMG20A	645.5	1.5	4.755e-09	1.684e-07
EPM2A	266.6	-2.5	4.571e-09	1.705e-07
XPOT	4150.6	-1.7	8.205e-09	1.741e-07
RBBP8	682.1	1.6	6.001e-09	1.757e-07
HIST1H2AC	2792.2	-1.8	6.523e-09	1.827e-07
KNSTRN	1002.3	2.7	6.490e-09	1.849e-07
MIPOL1	58.8	4.4	3.994e-09	1.869e-07
OSM	555.8	2	4.871e-09	1.890e-07
SPATA2	344.4	-1	6.057e-09	1.894e-07
PCIF1	2700.6	-1.2	9.128e-09	1.896e-07
CELSR2	40.5	-2.8	3.343e-09	1.957e-07
BAX	616.9	-1.4	5.984e-09	2.025e-07
TMEM60	316.3	1.1	5.887e-09	2.031e-07
PRELID2	416	2.1	6.956e-09	2.094e-07
CENPM	1132.2	2.3	7.584e-09	2.097e-07
BTG3	1179.6	1.4	7.789e-09	2.097e-07
TMEM161B	149.2	2.5	4.126e-09	2.100e-07
PYGB	465.9	-1.9	3.987e-09	2.116e-07
SPTY2D1	828.2	-1.2	6.341e-09	2.128e-07
ESPL1	1624.1	2.2	8.048e-09	2.139e-07
FAT1	90.9	3.2	4.056e-09	2.205e-07
BRD2	2497.9	-1.3	8.318e-09	2.216e-07
RP11-382A20.4	123.3	2.8	4.234e-09	2.238e-07
TXNRD2	384.8	1.8	7.525e-09	2.252e-07
HAUS5	686.3	2	7.420e-09	2.316e-07
RNF7	729.2	-1	7.738e-09	2.409e-07
CABIN1	669	2.3	7.789e-09	2.524e-07
KIF2C	2442.2	2.2	9.048e-09	2.538e-07
C6orf48	965.9	-1.4	1.009e-08	2.555e-07
CD36	12856	2.3	9.226e-09	2.574e-07
NCAPG	1911.7	2.4	9.939e-09	2.576e-07
RHBDD2	1141.1	-1.4	9.726e-09	2.576e-07
PHKB	1527.8	1.5	1.006e-08	2.601e-07
PDXDC1	1337	1.1	1.091e-08	2.637e-07
NCAPH	1538	2.3	1.069e-08	2.723e-07
FAM135A	54.9	-2.3	6.631e-09	2.855e-07
GOT1	1528.4	-1.7	1.151e-08	2.914e-07
CDCA2	1198.2	2.5	1.230e-08	2.940e-07
ZNF81	177.1	1.6	7.157e-09	2.976e-07
HDAC5	2641.7	-1.6	9.045e-09	2.976e-07
TMEM179B	753.6	-0.8	9.584e-09	2.987e-07
KIAA1467	583.9	2.1	9.601e-09	3.021e-07
CDKL3	67.5	-2.1	7.240e-09	3.053e-07
MKS1	397.2	2.3	6.187e-09	3.053e-07
NEURL1B	287.7	3.3	1.116e-08	3.150e-07
UHRF1BP1L	844.6	-1.2	1.032e-08	3.174e-07
KIF5A	121.4	-3.3	6.965e-09	3.260e-07
ZNF226	284.3	1.4	8.108e-09	3.294e-07
ESCO2	1088.4	2	1.317e-08	3.321e-07
GFOD1	334.7	2.2	1.200e-08	3.344e-07
SNTB2	96.6	2.3	7.068e-09	3.537e-07
CGGBP1	3719.2	-0.8	1.941e-08	3.584e-07
CRNDE	97.6	2.5	7.822e-09	3.603e-07
DAXX	2161.8	-0.9	1.479e-08	3.609e-07
RAD51AP1	816.6	2.2	1.258e-08	3.617e-07
SAYSD1	190.7	2.2	1.133e-08	3.630e-07
MAD2L2	623.8	1.7	1.445e-08	3.645e-07
PKMYT1	1233.1	2.1	1.623e-08	3.678e-07
ANKRD52	1559.7	1.3	1.500e-08	3.686e-07
NFKBIA	698.6	-1.6	1.099e-08	3.691e-07
CDKN2AIPNL	327.7	-1.3	1.412e-08	3.813e-07
PHYKPL	525.9	1.5	1.312e-08	3.915e-07
SMARCE1	762	1.3	1.225e-08	4.082e-07
CEP76	820.2	-0.9	1.695e-08	4.200e-07
CEP89	185.8	1.7	1.055e-08	4.245e-07
RTN3	4226.4	-1.8	1.683e-08	4.264e-07
KIF4A	1259.6	2.5	1.942e-08	4.300e-07
TRAPPC11	814.6	1.6	1.762e-08	4.321e-07
ILF3	6197.3	-0.6	1.677e-08	4.321e-07
GPSM2	235.2	1.5	1.152e-08	4.418e-07
SLC2A14	277.5	2.5	1.179e-08	4.676e-07
LANCL1	956	2	2.082e-08	4.705e-07
METTL21B	51.1	-2.6	1.213e-08	4.740e-07
ATG7	553.2	1.6	1.739e-08	4.761e-07
TRMT2B	260	2.2	1.213e-08	4.761e-07
RNF144A	506.9	1.8	1.933e-08	5.016e-07
RAB39B	272.8	-2	1.219e-08	5.016e-07
SUPT5H	3017.1	-0.9	2.047e-08	5.157e-07
MGST3	5574.7	1.6	2.289e-08	5.241e-07
PHF13	757.5	-1.7	1.973e-08	5.326e-07
MCPH1	400.9	1.1	2.088e-08	5.347e-07
ALG2	719.5	-1.1	1.884e-08	5.347e-07
KLHL28	719.9	-1	1.685e-08	5.347e-07
NUCKS1	1700.8	1.9	2.400e-08	5.383e-07
C1orf116	695.2	-2.4	2.298e-08	5.403e-07
FANCA	871	2.5	2.097e-08	5.577e-07
UAP1	281	-2.4	1.403e-08	5.635e-07
ZZZ3	574.2	-1.4	1.910e-08	5.980e-07
AMDHD2	604.7	-1.2	2.570e-08	5.984e-07
IBTK	478.6	1.7	2.433e-08	6.111e-07
TNFAIP3	204.1	-2.6	2.092e-08	6.139e-07
ATP1B2	1179.8	2.6	2.873e-08	6.182e-07
ATP1B3	2596	1.8	2.212e-08	6.356e-07
DENND2D	442.6	-1.9	1.462e-08	6.357e-07
GAB1	1977.4	0.9	2.647e-08	6.401e-07
DYNC1LI2	1079.8	-0.8	3.112e-08	6.415e-07
GTSE1	881.9	2.7	2.368e-08	6.482e-07
CCDC14	1066.5	1.8	3.094e-08	6.562e-07
CUL9	317.9	1.8	2.682e-08	6.593e-07
LMNB2	540.1	1.7	2.492e-08	6.693e-07
SFMBT1	199.4	2.8	2.019e-08	6.778e-07
KIF5B	2338.5	-0.9	2.960e-08	7.038e-07
LTBP3	170.4	-2.3	1.832e-08	7.081e-07
TOMM7	1478.9	1.3	3.265e-08	7.181e-07
SGOL1	521.4	2.1	2.708e-08	7.187e-07
DNAJC19	585	1.2	2.485e-08	7.457e-07
ZNF83	446.9	1.8	1.782e-08	7.514e-07
ANKRD42	140.8	-1.3	1.904e-08	7.648e-07
MPV17L2	376	-1.6	2.851e-08	7.648e-07
CBY1	162.6	1.3	2.117e-08	7.648e-07
DUT	1801.7	1.3	3.608e-08	7.661e-07
HIST1H2BN	148.9	-1.6	1.925e-08	7.675e-07
NDC80	1566.5	2.3	3.892e-08	7.973e-07
MTMR12	341.3	1.4	3.002e-08	7.980e-07
EDEM1	347.6	-1.7	1.942e-08	8.041e-07
MEAF6	651.9	1	3.151e-08	8.255e-07
TMEM115	2156.6	-1.2	3.953e-08	8.257e-07
RBL1	602.2	1.8	3.794e-08	8.257e-07
MDH1	2159.6	1.6	5.283e-08	8.285e-07
NDUFB11	1170.7	1.1	3.926e-08	8.324e-07
TMEM217	107.7	2.3	2.148e-08	8.390e-07
WDR74	709.9	-1.6	3.301e-08	8.429e-07
NUDT9	289.1	-1.3	2.097e-08	8.529e-07
TUBB6	1139.2	1.8	4.157e-08	8.571e-07
TSHZ1	70.4	4.7	2.217e-08	8.582e-07
RP1-90G24.10	103.5	2.1	2.113e-08	8.820e-07
PGS1	420.1	1.2	3.520e-08	9.091e-07
MBOAT2	3015.1	1.5	6.055e-08	9.309e-07
RP11-874J12.4	108.3	-2.9	2.318e-08	9.399e-07
ZNF79	497.3	-1.3	2.358e-08	9.419e-07
LTBP4	207.4	-1.8	2.833e-08	9.419e-07
PTPN7	2836.4	1.4	3.600e-08	9.467e-07
CDKN1A	3115	-1.6	3.732e-08	9.791e-07
NFKBIB	466.8	-1.2	4.316e-08	9.804e-07
MOB3B	255.5	-6.7	2.789e-08	1.001e-06
ATXN7L3	821.3	-1.4	3.986e-08	1.001e-06
C19orf10	1155.5	-1.8	5.073e-08	1.007e-06
PIGL	208.9	1.3	3.965e-08	1.045e-06
AGPAT4	1443.3	2	5.204e-08	1.059e-06
ANLN	1333.8	2.3	5.664e-08	1.093e-06
C5AR1	43	-3.2	2.602e-08	1.100e-06
SYS1	400.9	-1.2	5.148e-08	1.126e-06
ZNHIT2	454.1	-1.5	5.085e-08	1.136e-06
SRPK1	1590	1.3	5.833e-08	1.139e-06
RAB9A	1726.2	-1.6	5.666e-08	1.139e-06
GPANK1	956.7	-1.1	5.721e-08	1.146e-06
SLC35C2	1933.5	-1.2	7.883e-08	1.163e-06
TMEM222	1010.4	-1	5.842e-08	1.166e-06
SFT2D1	1025.1	1.4	6.588e-08	1.207e-06
ULBP1	202.7	-2.1	4.713e-08	1.211e-06
SLC35E3	65	-2.4	3.586e-08	1.219e-06
RPS6KB1	835.7	-1.1	6.048e-08	1.223e-06
LINC00116	320.7	1.9	5.029e-08	1.228e-06
UBAC1	9133.3	1.4	4.910e-08	1.232e-06
PIK3AP1	448	1.9	3.295e-08	1.251e-06
DNAJC27	139	-1.3	3.182e-08	1.269e-06
RBM22	1190	-0.9	6.832e-08	1.272e-06
PIAS4	655.7	-1.2	5.341e-08	1.278e-06
ZBTB2	234.4	-1.7	4.592e-08	1.358e-06
RFX5	1135.2	1.8	7.362e-08	1.362e-06
C4orf36	78.3	-1.8	3.651e-08	1.383e-06
SMIM12	1555.4	-0.9	7.639e-08	1.406e-06
PRAF2	196.9	-1.5	4.368e-08	1.406e-06
SPC24	1159.2	2.3	7.481e-08	1.417e-06
P4HA2	53.8	3.3	3.623e-08	1.428e-06
CANT1	607.7	-1	7.270e-08	1.428e-06
