gene	baseMean	log2FoldChange	pvalue	padj
KANSL3	3259.7	-4.1	2.513e-63	5.602e-61
AKIRIN2	965.9	-2.8	4.045e-63	6.851e-61
PCMTD1	2713.6	-5.4	4.729e-63	7.001e-61
TRIB3	6103.4	-7.7	4.141e-63	7.001e-61
CLIC2	9423.7	-5.1	5.381e-63	8.949e-61
MKRN1	6953.3	-6.1	5.413e-63	9.043e-61
TNRC6B	5374.6	-3	7.488e-63	1.066e-60
PLEKHM3	612	-4.9	9.787e-63	1.372e-60
MEF2A	594.4	-2.8	1.424e-62	1.980e-60
STAG2	4432.8	-2.7	1.608e-62	2.293e-60
RANBP1	835.4	4.7	1.654e-62	2.592e-60
MAX	2536.3	-4.4	1.676e-62	2.674e-60
DAZAP2	8849.6	-2.6	1.472e-62	3.053e-60
XPO7	33970	-6.2	1.816e-62	3.745e-60
VEZF1	1844.2	-2.9	3.450e-62	5.757e-60
BSG	79544.1	-4.7	5.081e-62	7.922e-60
ATG9A	14115	-4.7	6.512e-62	8.919e-60
PHF8	866.1	-2.2	1.247e-61	1.645e-59
SPATA2	344.4	-3.2	1.512e-61	1.849e-59
DNAJC10	594.6	5.1	1.422e-61	1.856e-59
ARRDC2	11394.4	-8	2.017e-61	2.651e-59
MYLIP	599.9	-5.5	3.030e-61	3.673e-59
SCYL1	2900	-3.8	1.991e-61	3.904e-59
ADIPOR1	32325.5	-5.2	3.024e-61	4.510e-59
CHMP2A	3562.5	-2.7	3.328e-61	4.937e-59
RIT1	2574.3	-4.7	6.016e-61	7.692e-59
HIST1H3H	1338.5	-7	2.159e-60	2.798e-58
ZCCHC6	2562.6	-4	2.340e-60	3.018e-58
RELA	1865.2	-3.8	3.022e-60	4.387e-58
TBCEL	5563.9	-9	3.385e-60	4.940e-58
ULK1	3687.9	-6.4	4.035e-60	5.122e-58
STX5	447.7	-3.7	1.560e-59	1.693e-57
CENPU	2095.4	3.2	1.124e-59	2.090e-57
HERC1	10899.8	-4	1.618e-59	2.289e-57
CNOT4	1420.7	-3.3	1.731e-59	2.592e-57
GID8	1225.9	-2.8	2.351e-59	3.326e-57
OFD1	1993	-3.7	4.536e-59	5.476e-57
STAT6	5613.2	-4.5	4.637e-59	6.426e-57
CEP76	820.2	-2.8	6.810e-59	8.060e-57
C1orf116	695.2	-8.1	7.373e-59	8.659e-57
ATG2A	1793	-4.5	2.383e-58	3.462e-56
ARHGEF2	2416.1	-2.7	2.250e-58	3.998e-56
YY1AP1	3043.5	-3.3	3.840e-58	5.245e-56
SYF2	2083.3	-2.9	6.265e-58	7.303e-56
PER1	2006.6	-6.5	4.309e-58	7.544e-56
BPGM	17869	-6.2	8.981e-58	1.206e-55
FGFR1OP2	5030.3	-3.9	9.005e-58	1.206e-55
RP11-486A14.2	594.8	-7.7	1.281e-57	1.283e-55
PIM1	48766.6	-4.7	1.603e-57	2.753e-55
CIR1	1786.7	-4.2	3.918e-57	4.523e-55
BAZ2A	4243.7	-3.9	4.606e-57	5.990e-55
NKIRAS2	1283.3	-2.4	5.470e-57	6.136e-55
PNKD	4735.3	-5.2	5.827e-57	6.631e-55
HMOX1	11266.3	-10.3	6.032e-57	7.734e-55
IRF3	2183.9	-4.1	6.576e-57	8.393e-55
PCGF5	5306.7	-4.6	9.468e-57	1.063e-54
ATP5G2	2717.7	3.4	9.755e-57	1.234e-54
HDAC6	2355.3	-1.9	8.533e-57	1.405e-54
MMAB	338	4.6	1.838e-56	1.810e-54
GPR146	535.3	-6	1.756e-56	2.138e-54
TSPAN31	505.5	-2.7	2.331e-56	2.274e-54
DCAF12	45031	-6.9	2.486e-56	2.663e-54
S100A4	2549.2	6.6	2.916e-56	4.693e-54
PTPN7	2836.4	4.2	3.971e-56	4.899e-54
SERTAD2	2617.4	-5.4	4.017e-56	4.899e-54
PCMTD2	4187	-4.6	4.322e-56	5.303e-54
SDE2	7126	-4.5	6.307e-56	6.608e-54
APOA1BP	481.2	4.8	7.090e-56	6.805e-54
CBFA2T2	2775.6	-7.5	5.068e-56	7.943e-54
VCPIP1	4468	-5.1	7.002e-56	8.441e-54
LRRC8A	2865.5	-5.7	1.149e-55	1.183e-53
IFRD1	1260.7	-2.5	1.214e-55	1.268e-53
ARF4	8886.6	-3.6	8.353e-56	1.287e-53
RSAD2	10196.2	-6.8	1.205e-55	1.849e-53
C6orf106	3266.8	-3.2	1.327e-55	2.026e-53
R3HDM4	5958.7	-6.9	2.983e-55	3.064e-53
STK40	2323.3	-5	4.913e-55	5.025e-53
GGCT	616	4.4	5.730e-55	5.312e-53
KLHDC8A	1648.1	-5.2	5.203e-55	6.037e-53
TTC17	2225.5	-2.3	5.577e-55	6.444e-53
HECTD1	1859.3	-1.8	6.223e-55	7.540e-53
CCS	5907.9	-3.6	1.007e-54	1.153e-52
FAM65A	722.5	4.5	1.522e-54	1.305e-52
CREBRF	2037.9	-8.1	1.172e-54	1.318e-52
IQCB1	312.7	4.1	1.686e-54	1.518e-52
MED29	1858.7	-2.6	2.288e-54	2.212e-52
PHF3	2642.3	-2.2	2.053e-54	2.305e-52
MAFK	269.6	-6.2	2.692e-54	2.376e-52
METTL9	2175.7	-4.9	1.856e-54	2.675e-52
TBC1D22B	3136.1	-4	2.437e-54	2.703e-52
KIAA0430	5551.2	-5.2	2.814e-54	2.717e-52
MRPL11	683	3.5	3.177e-54	2.961e-52
RP5-1198O20.4	161.6	-4.9	3.554e-54	3.099e-52
SFXN1	1626.1	4.5	3.026e-54	3.269e-52
PTK2B	9007	-5.3	3.054e-54	3.321e-52
TMC5	1274.6	-7.3	4.183e-54	3.886e-52
TYMS	1120.1	5	4.495e-54	5.108e-52
KPNA6	7029.8	-3.1	4.804e-54	5.163e-52
HBA2	781957.4	-6.2	5.249e-54	7.273e-52
DCUN1D1	9708.7	-2.7	7.674e-54	8.099e-52
TESPA1	1256.9	-4.7	9.653e-54	1.025e-51
DNAJC19	585	3.3	1.458e-53	1.311e-51
HLTF	1302.9	4	1.298e-53	1.442e-51
NPEPPS	2385	-4.1	1.656e-53	1.521e-51
MAP1LC3B	13875.2	-4.7	2.008e-53	1.837e-51
FASTKD1	578.8	3.7	2.606e-53	2.040e-51
EMC3	7979.1	-4.1	2.777e-53	2.474e-51
SPATA5	422.7	3.3	9.310e-53	7.978e-51
CHEK1	665.3	5.1	9.137e-53	7.978e-51
MIAT	2405.5	-10.1	1.027e-52	9.043e-51
TRIM52-AS1	313.3	-3.7	1.219e-52	9.366e-51
FZR1	2793	-6.1	1.258e-52	1.100e-50
PIAS4	655.7	-3.7	1.524e-52	1.163e-50
XRN1	2491.8	-3.9	1.450e-52	1.900e-50
RABAC1	735.2	-3.3	2.604e-52	2.230e-50
NCOA4	84010.5	-5.5	2.921e-52	2.517e-50
FBXO48	265.8	-4	3.313e-52	2.586e-50
RARRES3	287.9	-4.4	3.638e-52	2.726e-50
CHIC2	1741.7	-4.6	6.787e-52	5.897e-50
DCP1A	1761.2	-2.3	6.526e-52	6.463e-50
PLCL2	522.8	-7.6	9.617e-52	7.129e-50
ZFAND2B	1011.7	-4.1	1.493e-51	1.468e-49
CHMP1B	650.3	-2.1	2.276e-51	1.894e-49
FCHO2	1868.2	-3.6	2.520e-51	2.110e-49
AMBRA1	2404.4	-3.3	2.244e-51	2.160e-49
SERTAD3	583	-4.3	3.473e-51	2.529e-49
TST	321.7	3.9	3.807e-51	2.860e-49
KDM3A	1885.9	-3.3	4.403e-51	3.636e-49
EZH1	2585.6	-3.3	4.739e-51	3.900e-49
TMEM209	754.4	4	1.097e-50	8.912e-49
TBC1D15	3007.4	-3.4	7.494e-51	9.242e-49
CGRRF1	464.3	-3.3	1.372e-50	1.028e-48
ZFYVE1	2273.1	-4	1.342e-50	1.089e-48
RAB9A	1726.2	-4.9	1.680e-50	1.385e-48
HUWE1	6607.7	-2	1.718e-50	1.385e-48
TFE3	1490	-5.8	1.534e-50	1.437e-48
HECA	1389.5	-6.7	2.036e-50	1.630e-48
UBE2B	8299.9	-5.6	1.511e-50	1.819e-48
TWISTNB	628.2	3.9	2.840e-50	1.978e-48
TMEM167B	1301.8	-3.5	3.758e-50	3.036e-48
HEPACAM2	978	-7.2	4.002e-50	3.162e-48
IVD	929.7	3.7	3.538e-50	3.215e-48
SESN2	2971	-4.7	4.650e-50	4.256e-48
USP15	24007.4	-3.8	4.753e-50	4.336e-48
IFT20	467.6	-4.1	6.119e-50	4.390e-48
CSTB	5822.8	-3.4	5.814e-50	4.519e-48
GCLC	5373.5	-4.8	5.076e-50	4.537e-48
NFKBIB	466.8	-3.5	7.716e-50	5.218e-48
ZMAT2	3612.8	-3.6	4.847e-50	5.630e-48
CDK2	687.7	4.6	8.602e-50	5.779e-48
C1orf52	900.7	-2.8	8.535e-50	6.054e-48
IFIT3	6371.3	-6.3	1.047e-49	7.984e-48
PMS1	298	4.8	1.343e-49	9.390e-48
FOXRED2	454.2	4	1.667e-49	1.222e-47
FAM131A	969.9	-3.6	2.119e-49	1.599e-47
POLR1D	6065.3	-3.6	2.098e-49	1.841e-47
BACH1	4111.6	-4.1	2.634e-49	2.014e-47
SEL1L	2554.1	-3.7	1.792e-49	2.022e-47
CALCOCO2	4874.8	-3.3	2.577e-49	2.217e-47
YIPF4	2456.1	-2.5	3.362e-49	2.547e-47
GAPVD1	8040	-3.4	2.278e-49	2.547e-47
VPS45	392.4	4.7	4.826e-49	3.280e-47
MAP2K3	32141	-5	3.910e-49	3.357e-47
DHX40	1418.2	-4.3	3.838e-49	3.459e-47
EIF1	28164.1	-3.1	4.525e-49	3.821e-47
METTL17	876.1	4.6	7.193e-49	5.182e-47
BOLA3	572.8	4.1	6.341e-49	5.182e-47
CCNDBP1	27066.4	-5	6.195e-49	5.182e-47
UQCC2	776.5	4.6	9.012e-49	6.451e-47
GNPTG	966.8	-3.1	9.673e-49	7.105e-47
CDKL1	242.4	-4.6	1.088e-48	7.107e-47
MRFAP1L1	2629.2	-2.7	9.959e-49	8.231e-47
ARRB2	3615.7	-6.1	1.189e-48	9.799e-47
AFF1	8737.2	-4.4	1.531e-48	1.090e-46
CD55	5776.5	-4.6	1.170e-48	1.254e-46
INTS6-AS1	125.6	-5.3	2.728e-48	1.295e-46
CTD-2139B15.2	196.5	-4.1	2.286e-48	1.497e-46
NFE2L2	2484.1	-3.5	2.603e-48	1.832e-46
MSN	3712.2	4.5	1.875e-48	1.985e-46
MTX2	521.3	3.7	3.628e-48	2.859e-46
MARCH6	10782.4	-2.9	3.863e-48	3.109e-46
RP11-379K17.4	391.6	-6.4	5.677e-48	3.457e-46
RP11-24F11.2	452.9	-7.7	7.604e-48	4.779e-46
MOB2	356.4	-4	7.855e-48	5.257e-46
RANBP10	7024.5	-4.8	7.397e-48	5.945e-46
SLC25A53	205.5	-3.3	1.374e-47	8.759e-46
ANP32A	799.7	3.7	1.491e-47	8.950e-46
ADH5	878.9	5.5	1.654e-47	9.897e-46
YIPF2	712.4	-2.8	1.585e-47	1.067e-45
USP9X	12475.6	-3.4	1.192e-47	1.218e-45
UBQLN1	4767.8	-3.5	1.763e-47	1.218e-45
TTC39A	178.9	-5.2	2.048e-47	1.258e-45
IL6ST	5142.1	-6.6	1.623e-47	1.275e-45
ARL13B	507.3	-2.7	2.090e-47	1.292e-45
CHD1L	1199.9	5	1.805e-47	1.410e-45
ZNF394	1291.3	-3.5	1.878e-47	1.447e-45
MOSPD1	4786.9	-4.4	1.534e-47	1.542e-45
RAB5B	2617.5	-3.4	2.959e-47	1.966e-45
TMX3	651.8	4.6	3.480e-47	2.019e-45
GTF3C6	1071.8	3.4	3.066e-47	2.337e-45
ARID4B	2056.7	-3.5	3.464e-47	2.660e-45
UBALD1	267.6	-6.6	5.258e-47	3.141e-45
RNGTT	497.8	4.8	5.703e-47	3.387e-45
CCDC176	895.8	-5.1	5.627e-47	4.143e-45
BTG2	8282.4	-3.5	7.260e-47	4.731e-45
EHD1	2897.6	-3.4	6.245e-47	4.732e-45
RCOR3	1715.5	-2.9	7.048e-47	5.269e-45
UCK2	547	5.4	9.092e-47	5.803e-45
CTD-2336O2.1	529.6	-4.7	1.099e-46	6.573e-45
MARCH3	3782.7	-4.3	1.043e-46	6.833e-45
TALDO1	18569.1	-2.9	1.514e-46	1.132e-44
RMDN1	424.5	4.8	2.112e-46	1.224e-44
SLC2A4	3229.9	-6	1.850e-46	1.375e-44
MAD2L1	1244.1	4.8	1.989e-46	1.459e-44
BCAS3	583	-3.3	2.631e-46	1.652e-44
SMIM5	2302.1	-3.9	2.272e-46	1.675e-44
ANP32B	20361.9	-3	2.025e-46	1.928e-44
GDF15	24091.5	-4.4	2.947e-46	2.140e-44
NDUFS5	2271.6	4.1	3.660e-46	2.296e-44
ANKRA2	856.3	-2.3	4.638e-46	2.693e-44
KAT6B	581	-3	4.736e-46	2.742e-44
NCBP1	1644	2.4	3.849e-46	2.794e-44
DYNC1LI2	1079.8	-2.2	5.071e-46	3.209e-44
MBD1	1918.3	-1.6	6.151e-46	4.395e-44
TNK2-AS1	505.7	-8.4	8.895e-46	5.319e-44
ATF3	548.7	-6.2	9.413e-46	6.535e-44
MAP1LC3A	208	-3.8	1.261e-45	7.134e-44
DAPK1	9178.2	-4.9	8.148e-46	7.537e-44
PPP1R3B	2936.1	-7.3	1.249e-45	7.633e-44
SH3GLB1	2067	-3.1	8.578e-46	7.894e-44
UBE4B	2081.4	-2.2	1.314e-45	7.992e-44
TULP3	881.4	-3.2	1.518e-45	8.064e-44
STOM	42001.3	-4.5	1.335e-45	8.077e-44
POP1	252.6	4.3	1.675e-45	9.192e-44
NFYB	537.5	3.5	1.478e-45	1.003e-43
SRPK1	1590	3.5	1.503e-45	1.052e-43
PBXIP1	703.7	-2.4	1.973e-45	1.168e-43
RP11-620J15.3	423.6	3.2	2.180e-45	1.181e-43
ZFAND2A	569.1	-3.9	2.220e-45	1.310e-43
UBXN1	3935.4	-1.8	2.416e-45	1.436e-43
VPS26A	5154.8	-3	2.440e-45	1.475e-43
WWC3	2357.8	-4.6	2.651e-45	1.569e-43
HDDC2	511.9	3.7	3.207e-45	1.742e-43
DSTYK	1105.9	-2.3	2.685e-45	1.824e-43
MKS1	397.2	5.5	4.410e-45	2.348e-43
SH3BGRL3	17916.8	-6.1	4.188e-45	2.501e-43
SMOX	3874.6	-4.4	3.918e-45	2.641e-43
FAM65C	14857.4	-4.1	4.666e-45	2.772e-43
RSBN1L-AS1	248	-3.9	5.783e-45	2.945e-43
ENOSF1	1057.7	3.7	6.647e-45	3.930e-43
MYBBP1A	610.3	5.3	6.901e-45	3.944e-43
PDZK1IP1	1498.9	-7.5	5.972e-45	3.977e-43
TMEM63B	1745.1	-3.3	6.143e-45	4.082e-43
DDX52	3776.5	-3.4	6.985e-45	4.090e-43
TNIP1	1678.2	-4.9	6.501e-45	4.574e-43
TSPO2	1800.8	-4.4	7.001e-45	4.667e-43
RNF181	1459.2	-2.3	7.455e-45	4.957e-43
PNN	1500.5	3.9	7.682e-45	5.366e-43
ZC3HC1	439.9	4.6	1.069e-44	5.584e-43
ABCB8	559.9	2.6	1.004e-44	5.617e-43
FAM214A	489.1	-4.4	1.100e-44	5.762e-43
CDKN1B	1585.7	-4.3	1.125e-44	6.465e-43
BRD8	7408.8	-3.3	1.072e-44	7.030e-43
MCCC2	634.1	5.7	1.519e-44	7.463e-43
MIS18A	485.2	3.9	1.528e-44	7.751e-43
FANK1	540.9	-5.9	1.774e-44	8.674e-43
C16orf45	267.6	-4.5	1.802e-44	9.242e-43
EIF1B	3925.8	-3	1.759e-44	1.140e-42
ASCC2	8528	-3.6	1.988e-44	1.271e-42
CLK1	6323.8	-4.4	2.210e-44	1.410e-42
FOXJ3	1243.6	-1.7	2.625e-44	1.448e-42
SLC35C2	1933.5	-3.3	2.452e-44	1.557e-42
HS1BP3	807.3	-3	3.302e-44	1.683e-42
XPR1	1750.5	-3	3.324e-44	1.821e-42
CISD2	2542.1	-3.5	4.503e-44	2.509e-42
PSME4	4101.5	-3.7	4.046e-44	2.546e-42
PRDX5	3448.8	-2.7	3.259e-44	2.676e-42
SRRD	542.8	-3.7	8.158e-44	3.879e-42
HSPA13	2754.7	-3.9	8.596e-44	4.656e-42
R3HDM1	716.8	3.3	8.438e-44	5.139e-42
CEBPG	1803.6	-3.6	8.294e-44	5.215e-42
MICALCL	653.5	-7.9	1.304e-43	6.509e-42
PHF21A	1318.9	-4	1.073e-43	6.715e-42
SSR1	2038.2	2.7	1.243e-43	6.784e-42
AGL	276.4	5.4	1.635e-43	7.650e-42
KLC4	206.5	-2.7	1.618e-43	7.941e-42
FPGS	915.3	3.6	1.539e-43	8.111e-42
ZNF185	274.7	-4.8	1.755e-43	8.160e-42
MBNL1	9330.6	-2.7	1.029e-43	8.229e-42
SNRK	1096.2	-3.4	1.270e-43	8.243e-42
CBX7	851.6	-5	1.898e-43	9.912e-42
KLHDC2	2725.3	-4.7	1.910e-43	1.005e-41
PCNT	3229.1	-2.9	1.922e-43	1.009e-41
MAU2	1826.1	-2.3	1.814e-43	1.097e-41
CTSD	3770.5	-3.2	1.897e-43	1.156e-41
FTO	392.6	3.7	2.421e-43	1.222e-41
NCOA7	947.1	-2.5	2.488e-43	1.510e-41
UQCRH	3028.8	3.4	2.734e-43	1.638e-41
VPS37A	1593.9	-3	3.291e-43	1.738e-41
ARHGEF12	4893.7	-5.6	4.306e-43	2.226e-41
NF2	1495.1	4.8	4.506e-43	2.325e-41
XRCC2	245.8	4.9	5.998e-43	2.864e-41
RP11-574F21.2	65.3	-4.2	9.370e-43	3.126e-41
CHPF2	1101.6	-3.2	8.415e-43	4.313e-41
HIST1H2BD	337.7	-4.7	9.546e-43	4.726e-41
RASD1	166.7	-5.8	1.058e-42	5.011e-41
CLK3	8742.9	-3.9	9.914e-43	5.049e-41
RASGEF1B	1406.3	-7.4	9.128e-43	5.408e-41
RNF10	24735.1	-6	9.396e-43	5.497e-41
B2M	21273.2	-3	1.127e-42	5.810e-41
MRPL35	553.7	4.2	1.287e-42	6.028e-41
SERPINF2	174.2	-8.6	1.488e-42	6.695e-41
RBM39	7762	-2.3	1.433e-42	8.312e-41
LENG1	252.1	-2.6	2.223e-42	9.767e-41
FOXO4	655.2	-4.7	2.019e-42	1.001e-40
EXOSC2	427.9	5.3	2.406e-42	1.090e-40
