gene	baseMean	log2FoldChange	pvalue	padj
GAL	33.4	-3.8	1.930e-16	5.658e-14
ENPP3	348.3	3.9	2.039e-16	5.855e-14
AGPAT9	226.2	5.4	1.611e-16	6.497e-14
RP11-191G24.1	64.4	-3.4	2.213e-16	6.716e-14
NPDC1	35.9	5.7	3.070e-16	8.713e-14
U2SURP	2588.6	-1	5.782e-16	1.367e-13
AMMECR1	3925.5	-2.4	1.397e-15	2.027e-13
FAM64A	42.2	4.6	9.972e-16	2.641e-13
PLD3	1036.7	2.2	1.583e-15	5.685e-13
AHNAK	665.9	4.6	2.516e-15	6.030e-13
EPOR	5014.2	-1.6	2.934e-15	6.339e-13
KEL	3675.5	-2.4	3.214e-15	6.825e-13
RAB3IL1	1325.7	-3.1	3.300e-15	6.891e-13
MYO1D	736.9	-2	3.872e-15	9.368e-13
TMEM56	3040.4	-3.1	4.980e-15	1.007e-12
B3GALT4	52.8	3	4.807e-15	1.106e-12
RAB3D	201.8	3.8	5.030e-15	1.106e-12
SRGAP3	49.4	4.7	5.717e-15	1.237e-12
AZU1	185.7	6.7	5.800e-15	1.237e-12
CDH1	3252.4	-4.3	7.535e-15	1.409e-12
B2M	21273.2	1.8	7.920e-15	1.459e-12
KCNAB2	907.5	1.9	8.417e-15	1.781e-12
RARRES3	287.9	2.6	1.083e-14	2.284e-12
DPY30	681	-0.9	1.246e-14	2.398e-12
GP9	37.5	3.5	1.765e-14	3.535e-12
HIP1	76.7	3.4	1.748e-14	3.535e-12
LOXL3	44.4	2.6	1.816e-14	3.574e-12
MAX	2536.3	2.2	2.675e-14	4.469e-12
SLC41A1	628.1	-2	2.873e-14	5.579e-12
PRAM1	68.1	6.8	3.738e-14	7.164e-12
SYTL3	28.2	3.8	3.913e-14	7.307e-12
ITGB2	679.1	3.9	4.324e-14	7.702e-12
SAT1	13709.7	2.2	6.807e-14	1.066e-11
RAB33A	34.1	3.7	6.609e-14	1.204e-11
GRN	3738.3	2.5	1.872e-13	1.789e-11
PSMB9	66.3	4.3	1.760e-13	1.873e-11
ANXA6	89.6	4	1.231e-13	2.062e-11
PKM	1976.4	2.3	1.406e-13	2.072e-11
HLA-A	7871.4	3.5	1.474e-13	2.147e-11
SELP	58.5	5.4	1.374e-13	2.300e-11
C1orf228	74.7	5.8	1.482e-13	2.370e-11
SLC22A18	52.9	2.4	1.647e-13	2.604e-11
DOCK2	373.8	2.6	1.767e-13	2.764e-11
SELL	135.7	5.1	1.910e-13	2.954e-11
SPTAN1	101.8	5	2.430e-13	3.716e-11
ADRBK1	481.6	1.9	2.447e-13	3.884e-11
IL1R1	361.3	3.9	2.890e-13	4.280e-11
C10orf54	1336.2	2.3	2.876e-13	4.280e-11
FPR1	50.2	5.7	5.117e-13	4.706e-11
GAB1	1977.4	-1.3	3.666e-13	4.736e-11
IRF7	128.1	2.8	1.912e-13	4.806e-11
ANKRD44	75.3	3	3.386e-13	5.294e-11
DNAJC4	211.2	1.6	3.919e-13	5.460e-11
TSKU	733.9	-3.4	3.705e-13	5.460e-11
SPARC	45.3	4	4.289e-13	6.124e-11
C19orf77	322	6.5	4.554e-13	6.224e-11
ACTG1	6880	2.6	5.205e-13	6.271e-11
GJA4	22.3	6.5	4.197e-13	6.320e-11
ACOT11	40.2	3.1	4.789e-13	6.320e-11
HPSE	50.6	4.2	4.582e-13	6.320e-11
CXorf21	17.9	5.1	5.051e-13	6.811e-11
MFAP3L	201.8	2.8	5.462e-13	7.396e-11
NAALADL1	51	5.6	5.802e-13	8.165e-11
CLU	818.5	3	6.269e-13	8.336e-11
CAST	3075.2	-2.2	8.860e-13	9.912e-11
TNXB	2411.1	-2.9	1.042e-12	1.156e-10
SLC2A5	34.6	7.8	9.837e-13	1.257e-10
PDLIM7	501.4	1.6	1.228e-12	1.503e-10
MFSD2B	2577.2	-1.8	1.574e-12	1.700e-10
FAM132B	1985.3	-3	1.758e-12	1.883e-10
IL3RA	102.4	4.8	1.548e-12	2.030e-10
MRC2	51.2	5.2	1.713e-12	2.125e-10
HYAL3	467.8	2.6	1.129e-12	2.166e-10
TAGAP	91.9	2.9	1.164e-12	2.370e-10
CLIC2	9423.7	-2.3	2.440e-12	2.486e-10
TESPA1	1256.9	2.2	2.441e-12	2.486e-10
ANPEP	260.3	4.4	2.054e-12	2.564e-10
PLEK	869.5	4.9	2.653e-12	2.876e-10
SLC9A9	22.5	3.3	2.508e-12	2.876e-10
NT5E	18.7	7	2.253e-12	2.876e-10
ZBTB16	103.3	3.4	1.534e-12	2.953e-10
BCL6	1687.5	4.5	3.344e-12	3.248e-10
TNKS1BP1	191.6	-2.3	2.843e-12	3.385e-10
NEK6	98.7	3.3	2.091e-12	3.931e-10
UBAC1	9133.3	-2.1	4.706e-12	4.433e-10
B3GNT8	154.7	4.6	4.189e-12	4.433e-10
CAPG	698.9	4.7	4.154e-12	4.526e-10
CD70	247	-2.7	4.500e-12	4.919e-10
SMOX	3874.6	2.4	8.956e-12	5.159e-10
TNFSF10	56.1	3.1	5.909e-12	6.319e-10
RPS6KA5	149.3	1.7	5.623e-12	6.319e-10
CMTM6	445.6	2.1	3.960e-12	6.500e-10
STAR	50.1	3.5	6.514e-12	6.500e-10
CCNA1	293.5	6.1	5.838e-12	6.500e-10
LYZ	182.5	5.2	6.086e-12	6.634e-10
SNX22	895.2	-1.9	6.757e-12	6.648e-10
HSP90AA1	22287.6	-1.2	1.231e-11	6.696e-10
VWF	37.8	5.1	6.810e-12	6.840e-10
C3AR1	120.5	5.1	7.121e-12	6.866e-10
NCS1	464	-2.6	8.033e-12	7.689e-10
IL10RA	428.9	5.7	8.881e-12	9.288e-10
HBA2	781957.4	-2.9	1.232e-11	1.036e-09
PA2G4	2643.5	-1	2.067e-11	1.079e-09
REXO2	6926.9	-2.4	1.304e-11	1.082e-09
ENPP2	93.9	5.4	1.227e-11	1.135e-09
TMEM63B	1745.1	-1.8	1.757e-11	1.439e-09
IL15RA	570.3	-1.6	1.778e-11	1.446e-09
SYNE1	103.6	2.6	1.647e-11	1.496e-09
ALOX12	53	2.9	1.589e-11	1.577e-09
PTPRCAP	66.9	4.5	3.100e-11	1.743e-09
RAP1GAP2	22	3.5	2.074e-11	1.912e-09
MPL	39.7	5.7	2.135e-11	1.956e-09
GLYCTK	135	1.5	2.040e-11	1.963e-09
TPGS2	6069.4	-1.4	2.523e-11	1.963e-09
RGS19	101.9	3.4	2.292e-11	1.992e-09
ITGAM	169.3	4.5	2.406e-11	2.178e-09
LEPR	1387.8	-3	2.647e-11	2.271e-09
PRR5	1004.6	-1.8	2.006e-11	2.444e-09
SH2D3C	76.6	4.4	2.799e-11	2.489e-09
LIF	233.2	4.3	2.852e-11	2.643e-09
MSRB3	143.1	2.7	3.203e-11	2.684e-09
EPAS1	205.5	4	3.393e-11	2.810e-09
TBC1D10C	109.2	3	3.382e-11	2.810e-09
HSH2D	412.7	3.6	3.482e-11	2.865e-09
SIGLEC10	42.1	3.8	3.516e-11	3.017e-09
SSR4	2090.1	1.1	4.249e-11	3.078e-09
PES1	965	-1.5	4.480e-11	3.518e-09
DDI2	3264.2	-1.8	5.328e-11	3.795e-09
CACFD1	28.3	3.3	4.586e-11	3.795e-09
ADRB2	79.9	4.2	4.965e-11	4.140e-09
CD55	5776.5	2.2	6.357e-11	4.475e-09
ARHGAP30	301.8	3.3	6.469e-11	5.085e-09
EAF2	115.6	1.7	8.094e-11	6.636e-09
IL16	246.7	4.7	9.026e-11	7.020e-09
SPTA1	21834.6	-2.5	1.035e-10	7.125e-09
HDC	4223.4	5.1	1.254e-10	8.585e-09
STK4	966.9	1.4	1.263e-10	8.600e-09
CYP4F3	118.7	3.9	1.041e-10	8.707e-09
TRMT5	427.7	-1.5	1.118e-10	8.872e-09
DAB2	24.7	4	1.193e-10	1.017e-08
SEPT5	10.3	3.7	1.164e-10	1.017e-08
PXK	1067.4	1.4	1.375e-10	1.024e-08
GPR174	26.3	3.1	1.281e-10	1.044e-08
TXNIP	17597.1	1.3	1.626e-10	1.066e-08
CCR2	14.7	8.7	1.600e-10	1.150e-08
ATP10D	197.7	3.8	1.591e-10	1.161e-08
MMRN1	74.6	4.5	9.194e-11	1.167e-08
ZBTB20	195.5	1.6	1.653e-10	1.194e-08
AHSP	59630.8	-3.2	3.229e-10	1.291e-08
CTSD	3770.5	1.6	2.088e-10	1.328e-08
CAP1	2244	1.2	2.401e-10	1.512e-08
MRPS31	488.6	-1	1.936e-10	1.512e-08
POLD4	1939.9	1.8	3.890e-10	1.524e-08
CYSLTR2	689	3.1	2.352e-10	1.599e-08
ITGAL	327.6	4.8	2.364e-10	1.646e-08
HSPE1	507.4	-1.6	2.464e-10	1.706e-08
FAM105A	14.6	3.7	2.389e-10	1.706e-08
MFSD10	613.7	2.2	2.573e-10	1.833e-08
SLC2A14	277.5	-3.1	2.446e-10	1.838e-08
BCAR3	32	4.2	2.610e-10	1.952e-08
ZEB2	2391.6	1	3.246e-10	1.955e-08
GIT2	387	1.2	2.773e-10	2.054e-08
OSBP2	10144.9	-2.6	3.975e-10	2.372e-08
CD300A	120.4	4.8	2.048e-10	2.391e-08
TWF2	100.2	1.4	3.620e-10	2.403e-08
LTBP1	661.5	2.6	3.728e-10	2.583e-08
PTK2B	9007	2.3	7.190e-10	2.632e-08
GAR1	731.9	-1.5	4.508e-10	2.865e-08
RWDD4	178.4	-0.8	4.627e-10	3.013e-08
NOTCH1	181.7	2.8	4.430e-10	3.013e-08
SLC16A3	146.1	2.9	4.481e-10	3.034e-08
TPP1	13578	1.3	5.439e-10	3.112e-08
BOLA3	572.8	-1.6	5.481e-10	3.122e-08
TTLL12	833.2	-1.5	4.744e-10	3.168e-08
SYTL1	96.4	1.9	4.809e-10	3.197e-08
P2RX4	96.4	2.2	5.073e-10	3.203e-08
POP1	252.6	-1.2	5.099e-10	3.204e-08
BHLHE40	220.9	3.3	5.952e-10	3.724e-08
ARHGAP9	281.6	3.3	5.850e-10	3.820e-08
CBL	80.3	3.2	5.852e-10	3.990e-08
ABR	139	2.2	6.609e-10	4.278e-08
NADK2	443.7	-1.4	6.545e-10	4.424e-08
JAK3	41.9	5.1	7.051e-10	4.465e-08
SLC45A3	367.9	5.2	7.417e-10	4.520e-08
EPHB4	162	-2.5	5.267e-10	4.577e-08
BMF	48.5	4	7.606e-10	4.594e-08
NAGK	449.5	1.7	8.010e-10	4.798e-08
EDEM1	347.6	2	8.012e-10	4.798e-08
SLC22A23	1694.7	-1.5	9.674e-10	5.136e-08
OS9	1461.3	1.3	6.087e-10	5.165e-08
HPGD	276.6	5	8.780e-10	5.193e-08
HMBS	49478.2	-2	1.006e-09	5.272e-08
FCER1G	249.7	5.2	8.455e-10	5.438e-08
PTPLAD2	231.9	1.5	8.467e-10	5.438e-08
CHAC2	562.6	-1.4	9.921e-10	5.543e-08
GAB2	251.3	2.6	8.773e-10	5.543e-08
SLFN5	11.1	4.3	8.432e-10	5.543e-08
GNAZ	32.5	4.4	9.130e-10	5.543e-08
ALCAM	60.4	3.2	8.915e-10	5.609e-08
DNM3	43.2	3.4	1.125e-09	6.722e-08
IL6R	28	6	1.104e-09	6.889e-08
HLA-B	1122.1	4.2	1.437e-09	7.230e-08
TMEM141	244.2	-1.1	9.176e-10	7.399e-08
ESAM	26.1	4.5	1.160e-09	7.402e-08
MYL6	8156.5	1.1	2.394e-09	7.441e-08
CNST	672.6	1.3	1.342e-09	7.464e-08
ATP8B4	427.8	3.3	1.293e-09	7.513e-08
DENND3	213.5	3.3	1.314e-09	7.974e-08
NDST1	256.8	2.5	1.068e-09	8.407e-08
HP	19.6	4.7	1.539e-09	8.722e-08
GNB5	44.2	2.5	1.625e-09	9.171e-08
GPLD1	150.4	-2	1.655e-09	9.430e-08
SEMA7A	542.6	2.8	1.803e-09	9.477e-08
ICAM3	275.2	2.3	1.608e-09	9.538e-08
HIVEP3	22.9	5	1.683e-09	9.938e-08
HRSP12	525.8	-1.5	1.913e-09	9.938e-08
EDARADD	45.5	3.7	1.919e-09	1.023e-07
CSGALNACT2	221.9	2	1.987e-09	1.055e-07
METTL9	2175.7	2	2.299e-09	1.083e-07
S100A11	848.5	2.8	2.124e-09	1.161e-07
BEST1	160.7	3.3	2.269e-09	1.192e-07
ADAM8	318.8	3.2	1.471e-09	1.258e-07
PTPRE	105.7	3.4	2.447e-09	1.276e-07
SLC10A7	199.8	1.5	2.471e-09	1.283e-07
MOB3A	706.2	1.2	2.543e-09	1.365e-07
RAB37	288.6	3	2.731e-09	1.408e-07
ARHGDIB	2010.6	2	3.258e-09	1.490e-07
MROH1	215.2	1.6	2.825e-09	1.590e-07
PCBP3	15.5	4.9	2.932e-09	1.702e-07
AC016757.3	104.9	-2	3.072e-09	1.714e-07
ELOVL6	1683.2	-1.7	2.371e-09	1.714e-07
VIM	472.3	4.7	2.078e-09	1.714e-07
CD300LF	127.7	5	2.318e-09	2.040e-07
WSCD2	19.6	3.4	3.943e-09	2.043e-07
HLA-DRB1	144.5	2.3	2.460e-09	2.149e-07
POMGNT2	317.6	-1.9	4.372e-09	2.175e-07
RAB27A	339.4	2.1	4.742e-09	2.351e-07
ST3GAL6	98.6	4.8	2.801e-09	2.422e-07
ABHD3	314	1.1	3.046e-09	2.451e-07
ALS2	1226.8	1.7	5.084e-09	2.493e-07
LRRC8C	93.7	2	4.875e-09	2.498e-07
HEG1	54.7	6.4	4.987e-09	2.504e-07
TPST1	34.1	4.2	8.204e-09	2.504e-07
GYPC	25713.8	-1.5	9.752e-09	2.625e-07
SEMA4A	94.8	3.5	5.072e-09	2.688e-07
PLEK2	4053.7	-2.9	6.347e-09	2.714e-07
MYH10	1454.7	-2.1	6.647e-09	2.833e-07
PLXNA1	546.4	-2.2	6.697e-09	2.845e-07
TAPBP	4245.2	0.9	6.736e-09	2.851e-07
GNPDA1	1158.2	-2.1	4.245e-09	2.874e-07
CDKN2D	912.2	3.1	5.923e-09	2.902e-07
AKAP13	689.3	2.4	6.129e-09	3.025e-07
RASD1	166.7	3	4.570e-09	3.071e-07
PSMB10	140.6	1.4	4.032e-09	3.300e-07
CCDC126	77.1	2.4	6.818e-09	3.332e-07
CPM	161.9	3.9	5.136e-09	3.417e-07
ITGB8	23.5	7	7.646e-09	3.471e-07
CLCN5	248.4	-1.8	7.436e-09	3.598e-07
PPT2	502.7	-1.9	4.858e-09	3.654e-07
PBX1	77.8	3.3	4.694e-09	3.767e-07
CYP11A1	10	6	4.731e-09	3.781e-07
EMILIN2	329.5	3.6	8.616e-09	3.924e-07
FNDC3B	404.7	2.6	7.988e-09	3.989e-07
CSF3R	309.6	7.8	5.591e-09	4.138e-07
GATA2	1232.4	3.4	6.423e-09	4.140e-07
ARHGAP25	120.2	3.1	9.277e-09	4.173e-07
ANKRD18B	163	-2.4	9.855e-09	4.418e-07
KRT81	24.1	8.3	8.552e-09	4.642e-07
SLC39A13	109.6	1.5	9.973e-09	4.658e-07
ITGA6	28.2	4.1	9.612e-09	4.685e-07
RASSF2	256.3	4.5	7.390e-09	4.685e-07
PYCARD	106.3	3.1	1.063e-08	4.688e-07
SMIM10	187.2	-2.2	1.116e-08	4.907e-07
CD99	1024.5	1.7	8.102e-09	5.076e-07
CTSH	156	-1.9	1.178e-08	5.152e-07
SLC2A4	3229.9	-2.8	2.345e-08	5.688e-07
TDRD9	51.2	5.2	1.354e-08	6.166e-07
ABCA2	144.8	3.7	1.311e-08	6.243e-07
GRHL1	217.2	-1.9	1.465e-08	6.633e-07
TFRC	70844.6	-2.7	1.739e-08	6.662e-07
RAP1GAP	10780.6	-2.5	1.792e-08	6.844e-07
CSF1R	21.2	2.8	1.366e-08	7.098e-07
TUBB2A	3438.1	-3.2	3.034e-08	7.203e-07
FAHD1	853.6	-1.2	1.746e-08	7.210e-07
IGFBP4	229.4	-4.2	1.663e-08	7.391e-07
PHACTR1	57.6	2.1	1.751e-08	7.401e-07
IDNK	61.7	1.3	2.923e-08	7.728e-07
TET2	898	1.9	1.783e-08	7.856e-07
C10orf11	29.1	3.3	2.019e-08	8.753e-07
ZNF146	1894	-0.8	2.440e-08	9.073e-07
ATG16L2	188.5	3.1	2.119e-08	9.253e-07
MMP24	27.3	2.2	2.195e-08	9.431e-07
FAM83D	2210.6	-1.4	2.691e-08	9.918e-07
CTD-2369P2.2	19.5	3	2.237e-08	1.016e-06
NCF1	136.1	5	2.478e-08	1.069e-06
ANTXR2	58	4.4	2.486e-08	1.070e-06
TNFSF13	28.8	1.7	2.543e-08	1.077e-06
MRPL21	730.1	-0.9	2.663e-08	1.086e-06
SLC10A4	22.1	-3.5	2.542e-08	1.137e-06
SRGN	16589.3	3.9	3.176e-08	1.147e-06
CTNS	886.2	1.9	3.199e-08	1.152e-06
POMP	4657.1	-1	3.213e-08	1.153e-06
PLXDC2	97.9	3.3	2.968e-08	1.194e-06
GBP2	151.7	3.9	2.154e-08	1.237e-06
CD33	88.1	3	2.863e-08	1.259e-06
CR1	289	4	3.024e-08	1.326e-06
USP6NL	624	-1.2	3.212e-08	1.339e-06
TFEC	13.5	5.6	2.987e-08	1.348e-06
SEC14L2	295.4	-2	3.339e-08	1.384e-06
LRPAP1	1670.1	1.6	2.526e-08	1.423e-06
RCL1	5886.6	-1.8	4.083e-08	1.429e-06
SLC18B1	1376.4	-2.6	4.174e-08	1.453e-06
EVI2B	112.3	4.3	3.370e-08	1.453e-06
DARC	1005.1	-2.6	4.221e-08	1.465e-06
PLCL2	522.8	2.8	3.730e-08	1.504e-06
NFIB	22.6	3.2	3.220e-08	1.517e-06
EXD3	99.4	2.7	3.978e-08	1.538e-06
FAM65A	722.5	-1.5	4.656e-08	1.598e-06
ARL6IP5	1127.9	1	4.679e-08	1.602e-06
SPTBN2	113.7	-1.8	4.005e-08	1.611e-06
NAAA	60.5	1.7	4.287e-08	1.639e-06
ADPRH	43.1	2.6	6.987e-08	1.672e-06
BCCIP	1730.4	-1.3	4.496e-08	1.710e-06
GALNT5	3243.9	-2.2	5.188e-08	1.752e-06
TRAF3IP3	180	2.6	3.242e-08	1.757e-06
FAM118A	940.3	-1.4	5.493e-08	1.845e-06
PRKG2	10.8	3.7	4.265e-08	1.856e-06
CBLL1	2859.5	-1.4	5.542e-08	1.856e-06
ABCA1	36.2	3.3	4.728e-08	1.856e-06
TNFSF14	22.7	3.1	4.824e-08	1.863e-06
ARPC2	3318.3	1.2	9.138e-08	1.894e-06
PIK3AP1	448	2.2	4.647e-08	1.898e-06
NKG7	82	4.8	5.274e-08	1.954e-06
VAMP5	221.2	2.7	5.378e-08	2.083e-06
SLC1A4	194.8	2.6	5.191e-08	2.103e-06
KLF6	1267.6	1.9	5.902e-08	2.168e-06
ORC4	1367.1	-1.3	6.252e-08	2.225e-06
BYSL	489.4	-1.2	5.576e-08	2.242e-06
RUSC2	92.4	3.5	6.360e-08	2.319e-06
DUSP10	93.2	2.1	6.215e-08	2.364e-06
ZYX	113.7	3.5	6.504e-08	2.364e-06
FHL1	18.2	4.1	6.807e-08	2.415e-06
SLC25A39	98563.2	-1.3	7.649e-08	2.457e-06
HBA1	33647.7	-4.1	1.229e-07	2.462e-06
SOX4	72.4	2.6	6.805e-08	2.562e-06
MYO15B	297.1	3.4	7.978e-08	2.858e-06
CNIH4	864.1	1	8.382e-08	2.994e-06
RP11-802E16.3	12	2.4	6.949e-08	3.008e-06
PHTF1	180.3	1.2	7.704e-08	3.011e-06
IL17RA	301	3.3	8.495e-08	3.012e-06
RIPK3	24.5	3	8.580e-08	3.140e-06
FILIP1L	63	2.9	1.433e-07	3.171e-06
LRRC16A	77.2	3.1	9.054e-08	3.185e-06
IER3	100	2.5	5.443e-08	3.344e-06
NADSYN1	1447.5	0.8	9.893e-08	3.363e-06
HEBP1	3217.3	-2	1.086e-07	3.374e-06
MDM2	5683.5	-1.4	1.088e-07	3.374e-06
AP1S2	196.1	2	9.812e-08	3.409e-06
LBH	6609.7	-1.5	1.127e-07	3.471e-06
DOCK10	114.1	4.1	9.573e-08	3.471e-06
KIAA1683	710.3	4.2	9.602e-08	3.473e-06
TMEM14B	1816.3	-1	1.165e-07	3.567e-06
MICAL1	193.2	3.6	7.254e-08	3.567e-06
ARHGEF3	86.7	4.2	1.063e-07	3.642e-06
CHST11	1431.1	2.2	1.199e-07	3.646e-06
TSTD1	190.2	1.7	1.084e-07	3.686e-06
MRPL2	656.7	-1.1	1.082e-07	3.686e-06
TXNDC15	183.2	1.2	1.049e-07	3.731e-06
SDC4	598.4	-2.3	1.137e-07	3.735e-06
CMBL	1307.2	-2.4	7.809e-08	3.748e-06
SASH3	171.6	4.3	1.062e-07	3.748e-06
MYL4	2920	-2.3	2.003e-07	3.748e-06
CASK	21.3	2.9	9.958e-08	3.799e-06
GNG11	14.4	5	9.402e-08	3.818e-06
SNX8	1644.9	-1.2	1.149e-07	3.831e-06
ELF4	445.8	1.9	1.160e-07	4.049e-06
ARL11	44.9	3.2	1.228e-07	4.075e-06
HMHA1	352.7	2	1.239e-07	4.105e-06
SELENBP1	15553.5	-3.3	1.523e-07	4.480e-06
POU2F2	98	3.1	1.240e-07	4.494e-06
ARSA	371.2	1.6	1.316e-07	4.537e-06
ADAMTSL4	73.2	3.8	1.347e-07	4.633e-06
COTL1	440.3	2.9	8.656e-08	4.633e-06
ADHFE1	59.1	3	2.285e-07	4.681e-06
DOK3	630.5	1.4	1.401e-07	4.788e-06
SVIL	42.2	3	1.421e-07	4.844e-06
PPOX	3294	-1	1.687e-07	4.871e-06
HES6	556.1	-2.6	1.769e-07	5.096e-06
LYST	621.7	2	1.622e-07	5.222e-06
CDC42EP3	51.3	2.2	2.582e-07	5.222e-06
GTF2H5	291.8	-0.9	1.001e-07	5.261e-06
MFAP4	13.6	6.6	1.674e-07	5.261e-06
P2RY14	37.8	2.7	1.524e-07	5.361e-06
CD48	41.7	5.7	1.607e-07	5.377e-06
SORL1	99.3	4.7	1.726e-07	5.496e-06
HBB	4178049.6	-2.9	1.945e-07	5.502e-06
FAM101B	665.7	3.6	1.815e-07	5.586e-06
C6orf25	171	3.2	1.770e-07	5.597e-06
MYO18A	229.1	1.7	1.703e-07	5.637e-06
P2RY8	278.9	2.6	1.840e-07	5.796e-06
TAPSAR1	45.6	3	1.884e-07	6.207e-06
PTP4A3	14.6	3.1	1.824e-07	6.273e-06
AKNA	149.1	4	2.001e-07	6.273e-06
SWAP70	302.7	2.2	1.270e-07	6.481e-06
ITGB3	33.7	4	2.095e-07	6.522e-06
TCN1	113.3	7.2	2.202e-07	6.840e-06
PLB1	6.9	7.6	1.850e-07	6.968e-06
RP1-90G24.10	103.5	-3.4	2.107e-07	7.169e-06
DDX21	2480.2	-1.5	4.293e-07	7.375e-06
CAPN5	797.6	-1.9	2.782e-07	7.629e-06
MYO1F	325.9	3.9	2.548e-07	7.829e-06
GPR35	17.1	3.5	2.475e-07	7.854e-06
RHPN1	25.5	3.7	2.146e-07	7.975e-06
FECH	35356.1	-2	4.698e-07	7.984e-06
STAT4	32.2	4.2	2.505e-07	7.985e-06
ACAP1	445.1	1.7	1.607e-07	7.985e-06
MADD	812.2	1.8	2.648e-07	8.018e-06
ATP1B2	1179.8	-3	1.854e-07	8.018e-06
CD84	315.1	3	2.438e-07	8.100e-06
GUCY1B3	135.9	3	2.468e-07	8.161e-06
TPM4	2116.2	3.9	3.047e-07	8.161e-06
ARHGEF6	959.1	2.2	3.059e-07	8.171e-06
PAQR5	7.7	4.2	2.448e-07	8.515e-06
CYTIP	38.2	4	2.643e-07	8.687e-06
NLRC5	405.8	2.7	2.960e-07	8.828e-06
GMFG	452.3	2.1	2.848e-07	8.886e-06
BTN2A1	129.3	1.8	1.711e-07	8.894e-06
MRPL50	582.7	-1.2	3.490e-07	9.207e-06
LGALS1	903.3	4.1	3.587e-07	9.441e-06
ARID5B	76.4	3.7	1.863e-07	9.623e-06
SFXN3	307.6	2	2.013e-07	9.692e-06
KALRN	16.5	4.6	2.942e-07	9.841e-06
STK10	759.1	1.3	3.250e-07	9.881e-06
MYL12A	1548.3	0.9	3.793e-07	9.881e-06
RNASE6	33	2.7	3.133e-07	1.005e-05
SDK2	11.2	9.6	3.136e-07	1.005e-05
FAM46A	522.4	2.2	3.337e-07	1.017e-05
RP4-728D4.2	18.2	4	3.167e-07	1.046e-05
LINC00926	15.8	3.8	3.178e-07	1.046e-05
PI4KA	857.4	1	3.444e-07	1.046e-05
TGM2	2953.4	-3.3	4.128e-07	1.060e-05
CCDC25	703.4	-0.8	3.597e-07	1.073e-05
RFX3	707.6	0.9	4.198e-07	1.073e-05
GUF1	749.3	-1.5	3.675e-07	1.093e-05
GPT	63	-3	3.716e-07	1.115e-05
RP11-423H2.3	58.1	-2	6.232e-07	1.116e-05
FAM117B	105.5	-1.5	4.003e-07	1.141e-05
MYH11	183.3	2	4.119e-07	1.171e-05
HDAC7	592.5	-1.9	4.006e-07	1.179e-05
POMT1	99.5	1.8	2.400e-07	1.190e-05
CSF2RB	2665.2	3.8	7.718e-07	1.214e-05
CTD-2647E9.3	31.1	3.6	4.333e-07	1.222e-05
ADM	64.1	6.6	4.368e-07	1.227e-05
