gene	baseMean	log2FoldChange	pvalue	padj
SOX4	72.4	6.9	5.823e-36	5.159e-34
ANXA6	89.6	7.4	7.518e-36	6.630e-34
FAM83D	2210.6	-2.9	7.693e-36	6.972e-34
CASC7	3892	-2.4	1.977e-35	1.295e-33
SNCA	19193.5	-4.8	2.174e-35	1.397e-33
MAP4K2	190.7	3.3	2.369e-35	1.641e-33
PFKM	1624.2	-3.4	2.885e-35	1.837e-33
CARD9	99.3	7.1	2.228e-35	1.874e-33
PLSCR4	620.1	-4	3.224e-35	1.924e-33
FECH	35356.1	-4.6	2.542e-35	2.234e-33
GCNT2	2813.2	-3.3	4.716e-35	2.951e-33
CAP1	2244	2.3	5.285e-35	3.343e-33
MYADM	288.6	5.9	5.374e-35	3.613e-33
RAB34	121.2	8.3	4.363e-35	3.652e-33
CBFB	168.3	8.2	5.067e-35	3.973e-33
POMT1	99.5	4.2	5.218e-35	4.123e-33
CMTM6	445.6	3.5	7.771e-35	4.740e-33
GNA15	461	5.4	4.386e-35	4.807e-33
VIM	472.3	9.9	4.747e-35	5.180e-33
PSMB8	385.8	3.5	7.993e-35	5.219e-33
RP11-20D14.6	5111.4	-7.2	1.446e-34	1.213e-32
AQP1	1602.8	-6.8	2.662e-34	1.590e-32
VAV1	88	8.8	2.018e-34	1.593e-32
AMMECR1	3925.5	-3.5	2.674e-34	1.609e-32
LTBR	176.8	5.8	2.661e-34	1.702e-32
CDC42EP3	51.3	5.9	2.920e-34	2.278e-32
ACOT11	40.2	6	3.117e-34	2.343e-32
PLD3	1036.7	3.1	4.244e-34	2.437e-32
CEP44	663.1	-2.5	5.135e-34	2.647e-32
PMP22	734	3.6	5.378e-34	2.905e-32
ANPEP	260.3	7.5	5.078e-34	3.729e-32
ERMAP	6046.6	-4.7	5.544e-34	4.402e-32
NOTCH1	181.7	5.2	7.483e-34	4.636e-32
CAMLG	743	2.3	1.283e-33	7.309e-32
ACTN1	754.1	6.2	1.404e-33	7.436e-32
ZBTB16	103.3	9	1.072e-33	8.039e-32
MST4	447.5	2.7	1.529e-33	8.605e-32
RASSF5	178.7	4.9	1.611e-33	1.164e-31
ADORA2B	116.8	4.4	1.752e-33	1.263e-31
NSMAF	310.2	3.4	2.772e-33	1.543e-31
ACP6	34.1	5.7	3.324e-33	1.613e-31
IRF9	258.8	-2.8	2.530e-33	1.622e-31
SLC9A3R1	592.9	2.3	3.696e-33	1.785e-31
TSPAN17	985.7	-2.7	4.988e-33	2.777e-31
FAM216A	145.8	3.6	4.790e-33	3.471e-31
LPCAT2	240.3	8.3	5.223e-33	3.621e-31
PTPN22	152.5	5.6	7.306e-33	4.318e-31
SRGN	16589.3	7.9	7.707e-33	4.375e-31
KIAA0141	560.1	1.8	9.397e-33	5.055e-31
MOSPD1	4786.9	-3.7	7.200e-33	5.338e-31
PLXDC2	97.9	7.9	8.733e-33	6.189e-31
ELANE	473.6	9.1	1.207e-32	6.424e-31
MACF1	799.9	4.4	1.284e-32	6.438e-31
JAZF1	3309.2	-4.7	1.194e-32	6.629e-31
SEPT6	291.6	5.5	1.323e-32	6.961e-31
RAB31	55.3	7.2	1.771e-32	8.132e-31
LAPTM5	7486.7	3.4	1.580e-32	8.682e-31
AK7	242.1	-3.8	1.721e-32	9.713e-31
RRBP1	217	4.8	2.243e-32	1.261e-30
ALCAM	60.4	8.1	1.878e-32	1.288e-30
TRIM16	56.7	4.4	3.013e-32	1.323e-30
ARHGEF37	561.1	-4.1	3.035e-32	1.558e-30
RSAD2	10196.2	-5.2	3.564e-32	1.823e-30
PYCARD	106.3	9.8	3.408e-32	2.305e-30
SULT1A1	144.2	4.9	3.482e-32	2.347e-30
TSPAN5	1802.7	-4.6	4.609e-32	2.370e-30
PGM2L1	957	-4	4.707e-32	2.412e-30
GRHL1	217.2	-3.7	4.999e-32	2.918e-30
PLAUR	199.3	5.2	5.061e-32	2.944e-30
HLA-DRA	250.6	9.5	5.513e-32	3.002e-30
EIF5A2	628.2	-2.9	8.212e-32	3.586e-30
ZNF124	90.3	3.3	7.268e-32	4.883e-30
ADRBK2	128.6	5	6.650e-32	4.909e-30
GP9	37.5	6.5	7.916e-32	4.993e-30
GYPA	14109.7	-7.9	9.676e-32	4.993e-30
NEK1	738.4	-1.9	1.173e-31	5.427e-30
PSEN2	66.2	7.4	1.441e-31	9.326e-30
BIN2	448.1	4.4	1.525e-31	1.172e-29
SWAP70	302.7	4.7	2.398e-31	1.259e-29
ACSL6	1772.4	-8.6	2.647e-31	1.274e-29
ERO1L	203.2	6.5	2.437e-31	1.274e-29
TTC39C	64	5.7	2.308e-31	1.469e-29
GTPBP1	3872	-2	3.133e-31	1.574e-29
ERGIC1	205.9	2.8	2.988e-31	1.835e-29
LPIN1	321.9	3.4	2.246e-31	1.924e-29
ZYX	113.7	8	3.723e-31	2.339e-29
PLD1	396.2	4.6	3.373e-31	2.517e-29
PLEKHH3	96.7	-5.2	4.748e-31	2.880e-29
GYPB	9515.1	-7.3	5.999e-31	2.956e-29
BTG3	1179.6	-3	7.054e-31	3.246e-29
FAM212A	103.4	5.6	5.989e-31	3.702e-29
CMAS	4902.9	-3	1.105e-30	5.206e-29
ALPK1	82.4	4	8.852e-31	5.537e-29
P2RX1	320	7.2	1.269e-30	5.537e-29
HMHA1	352.7	4.3	7.279e-31	6.039e-29
ARHGAP1	558.8	2.3	1.637e-30	6.588e-29
EMR2	126.5	5.8	1.317e-30	8.158e-29
LPXN	334.3	3.1	1.868e-30	8.511e-29
MARCH8	25353.1	-3.6	1.470e-30	9.336e-29
TPM4	2116.2	8.4	1.501e-30	9.400e-29
CD244	84.4	6.4	1.895e-30	1.104e-28
TNFSF13	28.8	3.9	3.233e-30	1.240e-28
FBXO8	577.9	-2.7	3.209e-30	1.277e-28
TMSB4X	2576.2	3.7	2.094e-30	1.309e-28
EPAS1	205.5	6.8	2.401e-30	1.379e-28
KLF3	5841.2	-3.6	3.474e-30	1.544e-28
SMC4	2589.6	-1.8	4.262e-30	1.889e-28
SLC6A6	345.6	5.5	4.469e-30	1.974e-28
SEMA4A	94.8	7.4	3.266e-30	2.035e-28
BTN3A2	176.2	3	3.881e-30	2.172e-28
B3GNTL1	157.2	4.9	4.193e-30	2.365e-28
KCNK5	364.4	3.7	5.753e-30	2.375e-28
NCF4	452.7	8	6.024e-30	2.479e-28
TMEM173	562.7	6.2	6.920e-30	2.840e-28
ARG2	1045.5	-3.5	6.695e-30	2.852e-28
DUSP23	220.5	3.5	5.825e-30	2.918e-28
FKBP9	48.4	3.4	6.015e-30	3.322e-28
MYO1G	438.5	8.3	5.225e-30	3.533e-28
FABP5	51.4	6.4	6.416e-30	3.533e-28
CBL	80.3	5.9	6.482e-30	4.128e-28
RHBDD1	1372.7	-2.7	1.030e-29	4.377e-28
SLC27A5	116.7	2.8	8.772e-30	4.795e-28
ADPRH	43.1	6.3	9.811e-30	5.409e-28
SELPLG	3810.8	4.1	1.007e-29	5.868e-28
SLFN14	2392.8	-4.9	1.521e-29	6.485e-28
KIAA1586	1587.4	-2.5	2.039e-29	8.677e-28
RHAG	23030.5	-5.8	2.422e-29	1.012e-27
MIR451B	310.6	-7.1	2.689e-29	1.059e-27
ITGAL	327.6	8.4	2.561e-29	1.153e-27
E2F4	3887.2	-2.4	2.441e-29	1.399e-27
RAB7L1	74.2	7.9	2.784e-29	1.626e-27
ABHD14A	85	3.6	4.048e-29	2.150e-27
RP11-506K6.4	371.7	-5	5.134e-29	2.285e-27
FNBP1	132.1	7.3	4.420e-29	2.453e-27
CSF2RB	2665.2	8	4.384e-29	2.504e-27
QPCTL	32.1	5.5	5.042e-29	2.725e-27
EGFL7	698.8	4.3	6.728e-29	2.732e-27
HEMGN	15316.5	-6.7	5.032e-29	2.850e-27
SRPK2	312.3	2.7	7.382e-29	2.981e-27
BMP1	100.8	3.8	5.116e-29	3.078e-27
ARHGAP30	301.8	5.4	7.453e-29	3.244e-27
OARD1	703.8	-1.2	8.821e-29	3.341e-27
ADARB1	132.4	4.9	6.582e-29	3.489e-27
ALAD	5822	-4.4	6.971e-29	3.884e-27
ZNF496	150.2	4.7	7.669e-29	3.926e-27
KLHL6	235.7	3.9	9.068e-29	4.579e-27
PRTN3	352.8	11.2	1.262e-28	5.405e-27
TXNIP	17597.1	-2.1	1.363e-28	5.451e-27
ANKRA2	856.3	-1.8	1.654e-28	6.502e-27
ABCG2	3362.6	-5.6	1.214e-28	6.581e-27
C1GALT1	1744.8	-2.4	1.690e-28	6.604e-27
DPF3	129.4	-5.9	1.472e-28	7.400e-27
RB1	2327.7	-1.9	1.893e-28	7.472e-27
C17orf103	17641.6	-4.2	1.999e-28	7.751e-27
ATP8B4	427.8	5.8	1.483e-28	9.071e-27
THBS1	895.4	11.6	2.830e-28	1.019e-26
MEF2C	158.2	6.5	2.801e-28	1.175e-26
SAMSN1	311.2	6.2	2.940e-28	1.222e-26
USP6NL	624	-2.3	3.785e-28	1.271e-26
BCL11A	2381	-3.4	2.483e-28	1.325e-26
VAMP8	1092.9	3.2	3.787e-28	1.420e-26
GNB5	44.2	4.8	2.955e-28	1.441e-26
PHACTR1	57.6	4.3	4.740e-28	1.530e-26
LCP2	567	5.9	4.290e-28	1.532e-26
DENND3	213.5	5.8	3.748e-28	1.640e-26
PGM1	110.3	9.4	3.308e-28	1.758e-26
SNX30	34.9	4.5	3.640e-28	1.780e-26
CMPK2	479.6	-3.2	3.515e-28	2.078e-26
PDCL	1142.1	-2	5.990e-28	2.269e-26
BCR	160.7	3.5	5.974e-28	2.423e-26
DDI2	3264.2	-2.8	8.114e-28	3.056e-26
C6orf89	3498.8	-2	6.088e-28	3.151e-26
PPIB	772.8	2.9	1.110e-27	4.096e-26
AIFM2	534.7	-3.9	1.301e-27	4.205e-26
FGD3	214.4	4.4	1.066e-27	4.268e-26
DOCK5	385.5	4.1	1.250e-27	4.320e-26
CA2	8402.7	-5.2	1.181e-27	4.320e-26
LRRN2	287.8	-7.4	1.340e-27	4.606e-26
MAPK12	48.7	5.9	1.484e-27	4.606e-26
TNFAIP8L2	65.6	5.3	1.676e-27	5.321e-26
SLC6A19	5849.1	-5.7	1.149e-27	5.749e-26
PAQR9	121.9	-7	1.195e-27	5.829e-26
ADAM8	318.8	5.5	1.616e-27	5.829e-26
UTRN	153.3	6.3	1.554e-27	7.113e-26
TPSAB1	125.1	6.6	1.459e-27	7.808e-26
C3AR1	120.5	8.6	1.468e-27	7.837e-26
ABCA2	144.8	6.9	1.750e-27	8.280e-26
GALNT5	3243.9	-4.2	1.971e-27	9.803e-26
RHOC	51	4.8	3.159e-27	9.810e-26
GUCD1	4918	-2	2.113e-27	1.046e-25
ORAI2	208.5	5.5	2.670e-27	1.095e-25
ANKRD28	356.1	3.4	3.356e-27	1.182e-25
GPI	2226.4	5.4	3.345e-27	1.193e-25
ADPGK	775.1	2.4	4.050e-27	1.325e-25
UROS	4017.9	-3.8	2.942e-27	1.423e-25
CPOX	2961.8	-4.6	4.107e-27	1.454e-25
RP1-90G24.10	103.5	-6.9	3.248e-27	1.458e-25
RGS14	109.7	5.1	2.975e-27	1.461e-25
SLC7A6	187.6	2.6	3.439e-27	1.535e-25
SSR4	2090.1	1.8	3.385e-27	1.618e-25
AIDA	256.7	-2.7	4.323e-27	1.625e-25
RP11-343N15.5	162.2	-2.2	4.114e-27	1.803e-25
CD74	726.3	8.5	5.628e-27	1.803e-25
RASSF2	256.3	8.3	4.756e-27	1.890e-25
SNX8	1644.9	-2.2	6.869e-27	2.345e-25
XYLT1	142.4	7.9	5.699e-27	2.576e-25
WIPF1	206.7	6.1	5.930e-27	2.597e-25
RIN3	198.7	4.8	6.409e-27	2.800e-25
AGPAT9	226.2	6.7	6.813e-27	2.970e-25
MARVELD1	58.8	5	6.853e-27	3.069e-25
SDPR	207.8	6.7	8.460e-27	3.087e-25
NOTCH2	577.5	3.2	1.109e-26	3.305e-25
FNDC3B	404.7	4.5	6.784e-27	3.596e-25
ANKRD18B	163	-4.2	1.063e-26	3.875e-25
ADRBK1	481.6	2.6	1.401e-26	4.419e-25
TMEM216	200.8	3.7	1.459e-26	5.262e-25
ATG4A	1599.9	-2.7	1.695e-26	5.718e-25
KIAA0125	197.1	4	1.400e-26	5.913e-25
FAM135A	54.9	3.9	2.373e-26	6.869e-25
TMEM106A	131.2	4	1.853e-26	7.885e-25
PRSS21	137.7	4.7	1.809e-26	8.068e-25
WDR54	86.9	4.4	1.662e-26	8.154e-25
SASH3	171.6	9.1	2.748e-26	1.046e-24
ULBP1	202.7	-5.3	3.942e-26	1.397e-24
MAP4K1	35.5	6.6	5.033e-26	1.399e-24
DOK3	630.5	2.7	4.787e-26	1.473e-24
RFTN1	180.6	4.2	4.671e-26	1.654e-24
IL1B	69.5	5.9	4.291e-26	1.884e-24
C7orf73	6939.9	-1.7	6.096e-26	1.971e-24
ACAP1	445.1	3.2	6.517e-26	1.988e-24
VAV3	57.4	6.3	7.502e-26	2.113e-24
ZNF470	30.8	5.3	7.720e-26	2.113e-24
ITGAM	169.3	7	6.154e-26	2.151e-24
ST8SIA4	72.7	5.2	4.532e-26	2.164e-24
SYTL3	28.2	6.3	5.336e-26	2.186e-24
SEC14L4	355.5	-5.9	8.980e-26	2.703e-24
TBC1D22B	3136.1	-2.8	8.864e-26	2.858e-24
GPSM3	99.3	5.5	7.670e-26	3.135e-24
RMND5B	1128.1	-1.7	1.045e-25	3.349e-24
NQO1	120.4	6.3	7.991e-26	3.349e-24
PTPRCAP	66.9	8.3	8.448e-26	3.530e-24
POGK	200.4	4.8	1.081e-25	3.946e-24
SEMA4D	458.6	4.3	1.236e-25	4.199e-24
SNX14	452.8	2.4	7.852e-26	4.432e-24
GPR174	26.3	5.6	1.165e-25	4.827e-24
CDKN2A	272	-3	1.430e-25	4.827e-24
NEK6	98.7	4.8	1.118e-25	5.192e-24
CYSTM1	3137.2	-3.5	1.290e-25	5.537e-24
TXNDC12	797	2.4	1.914e-25	5.924e-24
MANF	355.6	4.1	1.121e-25	6.247e-24
ARF3	288.2	4.6	2.220e-25	6.471e-24
DDIT4	2605.6	-5.4	2.415e-25	7.427e-24
SEPT9	77.1	8	1.657e-25	7.598e-24
BRPF3	848.8	-2.1	3.237e-25	8.797e-24
TXNDC16	964.2	-2.6	3.027e-25	8.830e-24
PTRF	392.9	4.3	2.897e-25	9.575e-24
RP11-620J15.3	423.6	2	1.873e-25	1.029e-23
IQGAP1	606.6	3.3	3.833e-25	1.087e-23
LY9	95.4	-4.8	2.828e-25	1.106e-23
SLC2A3	269.5	5.9	3.375e-25	1.106e-23
BEST3	480.5	-5.5	4.256e-25	1.215e-23
EPN2	378.6	-3.3	2.620e-25	1.248e-23
DPEP2	48.3	4.5	3.171e-25	1.265e-23
CNNM2	347.8	-2.5	4.541e-25	1.288e-23
CFH	74.9	11.9	3.057e-25	1.294e-23
TCEAL4	161.8	3.6	4.263e-25	1.389e-23
RASGRP2	135.7	8.9	3.182e-25	1.417e-23
PPP1R15A	21268.6	-2.8	5.893e-25	1.753e-23
FAXDC2	6447.2	-4.2	4.267e-25	1.772e-23
DBN1	49.4	7	4.764e-25	1.874e-23
