gene	baseMean	log2FoldChange	pvalue	padj
EZH1	2585.6	-2.4	1.645e-27	2.505e-25
FAM214B	5742.8	-3.3	1.921e-27	2.526e-25
CTSH	156	3.5	2.886e-27	5.761e-25
CNN2	459.8	3.3	4.184e-27	5.761e-25
BRPF3	848.8	-2.1	4.567e-27	9.502e-25
DENND2D	442.6	4	6.963e-27	9.620e-25
SRGAP2	1517.6	-2.5	8.941e-27	1.177e-24
TSPAN5	1802.7	-4.1	9.109e-27	1.265e-24
SLC25A39	98563.2	-2.3	1.049e-26	1.283e-24
SDPR	207.8	6.7	8.023e-27	1.324e-24
SLC7A5	15329.1	-2.9	1.208e-26	1.405e-24
OPTN	14737.2	-2.9	1.420e-26	1.634e-24
KLF10	1190.6	-2.8	1.355e-26	1.677e-24
APOBEC3A	114.5	-6.2	1.254e-26	1.677e-24
POP1	252.6	2	1.356e-26	2.279e-24
SORBS1	1374.2	-2.6	1.905e-26	2.494e-24
ARHGDIB	2010.6	3.4	2.509e-26	2.841e-24
TTC39A	178.9	-4.3	1.949e-26	2.982e-24
PSEN2	66.2	6.7	3.100e-26	3.040e-24
KDM4C	2920.6	-1.6	2.677e-26	3.040e-24
LAPTM5	7486.7	3.1	4.118e-26	4.361e-24
FAM35A	266.3	4.3	2.882e-26	4.823e-24
C5orf42	1495.2	-4.4	6.114e-26	6.720e-24
RUNDC3A	3593.7	-5.5	6.177e-26	7.525e-24
H1F0	3878.3	-3.7	7.865e-26	9.498e-24
POLR3G	134	3.8	1.059e-25	1.330e-23
FAM65C	14857.4	-3.1	1.146e-25	1.360e-23
FXYD5	736.3	3.5	1.509e-25	1.699e-23
GRAMD1A	74.5	4.9	1.593e-25	1.951e-23
GPI	2226.4	5.2	2.168e-25	2.191e-23
RAP1GAP	10780.6	-4.1	2.260e-25	2.321e-23
SMYD3	113.8	3	4.303e-25	5.833e-23
RAB3IP	1113.7	-2.6	5.347e-25	6.042e-23
MARCH8	25353.1	-3.2	7.114e-25	7.131e-23
MICAL2	11231.7	-2.5	8.046e-25	8.001e-23
CTC-756D1.3	166.5	-3.9	5.956e-25	8.358e-23
RNF130	1140.8	4.5	9.881e-25	9.405e-23
FLNB	226.4	5	9.580e-25	1.068e-22
RNF19A	6648.3	-2.4	1.203e-24	1.160e-22
NQO1	120.4	6.1	1.002e-24	1.275e-22
DIMT1	605.9	2.4	1.361e-24	1.445e-22
TCP11L2	15354.7	-5.3	2.034e-24	1.870e-22
TMEM192	233	2.7	1.864e-24	2.159e-22
RP11-712B9.2	189.5	-3.8	2.437e-24	3.010e-22
CBX7	851.6	-3.7	3.135e-24	3.090e-22
KRT18	187.6	4.8	2.364e-24	3.264e-22
FAM132B	1985.3	-3.8	3.826e-24	3.391e-22
LTBR	176.8	4.8	3.142e-24	3.769e-22
BCL6	1687.5	-5.8	6.135e-24	5.491e-22
AP2A1	2636.9	-2.2	8.457e-24	7.113e-22
GUK1	12315.9	-2.2	9.064e-24	7.806e-22
NGFRAP1	171.8	4.9	8.518e-24	8.566e-22
NTRK1	265.8	-4.7	6.930e-24	8.573e-22
KIF24	746.3	-1.7	6.224e-24	8.573e-22
DOCK2	373.8	4.2	1.004e-23	9.212e-22
CHAC1	503.2	-5	1.035e-23	9.212e-22
ARG2	1045.5	-3	1.009e-23	9.556e-22
MGST3	5574.7	-3.1	1.865e-23	1.531e-21
RSAD2	10196.2	-4.3	2.313e-23	1.885e-21
AMER1	77.7	2.9	1.844e-23	1.895e-21
RAPGEF2	7579.3	-2.3	2.576e-23	2.010e-21
MIR451B	310.6	-5.1	2.416e-23	2.116e-21
FABP5	51.4	5.6	2.884e-23	3.122e-21
ANXA4	379.7	3.4	4.401e-23	3.805e-21
SLC36A1	2845.6	-3	5.508e-23	4.424e-21
HBM	25525	-6.1	5.030e-23	4.488e-21
S100A4	2549.2	3.8	6.117e-23	5.424e-21
TPSAB1	125.1	6	6.201e-23	5.477e-21
ARG1	5418.7	-4.9	8.743e-23	6.683e-21
TMEM14A	78.6	3.7	1.054e-22	9.617e-21
DYRK1B	560.7	-2.5	7.999e-23	9.743e-21
CCDC26	49.6	5.9	9.611e-23	9.831e-21
NRROS	101.5	4.9	1.133e-22	9.879e-21
RFX3	707.6	-1.7	8.472e-23	1.013e-20
WDR91	628.4	-1.7	1.353e-22	1.142e-20
ZNF124	90.3	2.7	1.215e-22	1.213e-20
GAB1	1977.4	-1.6	1.783e-22	1.258e-20
ADM	64.1	-6.7	1.425e-22	1.411e-20
ANKH	1032.9	-3.2	2.123e-22	1.610e-20
CHMP2A	3562.5	-1.6	2.398e-22	1.663e-20
NOP2	858.2	2.4	1.613e-22	1.872e-20
CLU	818.5	4.1	1.865e-22	2.153e-20
ICAM2	272.4	3.1	2.020e-22	2.195e-20
RILPL2	255.6	3.1	3.645e-22	2.995e-20
CEBPG	1803.6	-2.5	4.412e-22	3.447e-20
HSPE1	507.4	2.2	4.852e-22	3.569e-20
C14orf159	414	1.9	4.857e-22	3.569e-20
HMOX2	285.8	3	5.928e-22	4.113e-20
SLC3A2	10186	-1.9	6.313e-22	4.159e-20
CAPN5	797.6	-2.8	3.942e-22	4.382e-20
EPOR	5014.2	-1.8	7.873e-22	6.060e-20
SLC22A23	1694.7	-2.1	1.284e-21	9.003e-20
FAM195A	156.9	3.6	8.729e-22	9.003e-20
GTPBP2	2269.2	-3.1	1.441e-21	9.528e-20
QSOX1	468.5	3.4	1.290e-21	9.714e-20
TMOD2	39.6	-5.6	1.144e-21	1.020e-19
FAM13A	1344.5	-2.4	1.899e-21	1.303e-19
SNCA	19193.5	-3.6	2.007e-21	1.331e-19
SMC4	2589.6	-1.5	2.197e-21	1.371e-19
YIPF6	2016.1	-1.8	2.169e-21	1.389e-19
TP53RK	705.8	2.2	1.548e-21	1.610e-19
IGLL1	258.3	6.7	2.675e-21	2.151e-19
BSDC1	9863	-1.9	3.341e-21	2.158e-19
ZBED6CL	25.7	4.3	2.823e-21	2.327e-19
NLN	332.7	5.3	3.882e-21	2.352e-19
CD63	2649.3	3.8	3.920e-21	2.429e-19
PDCD5	683.5	2.3	3.433e-21	2.429e-19
MXD3	882.8	-3.8	2.679e-21	2.709e-19
FAM162A	456.6	3.2	4.653e-21	2.763e-19
TET3	2738.6	-2.7	4.957e-21	2.925e-19
MYH11	183.3	-3.3	3.647e-21	3.415e-19
WNK1	32593.1	-3	6.281e-21	3.877e-19
SCARB1	992.2	3.3	7.859e-21	4.693e-19
ARPC1B	814.6	2.6	8.166e-21	5.338e-19
SLC12A6	690.3	2.4	8.035e-21	5.464e-19
FAM45A	278.6	2.2	9.358e-21	7.017e-19
PCDH1	40.4	-6	9.029e-21	7.238e-19
CHCHD6	95.5	2.5	1.106e-20	7.776e-19
IL7	39	6.6	1.023e-20	8.146e-19
SLC17A9	331	4.5	1.493e-20	8.791e-19
PTRF	392.9	3.8	1.604e-20	8.983e-19
FOXO3	10380.9	-3	1.596e-20	9.163e-19
NFE2	16381.1	-1.7	1.414e-20	9.257e-19
FAM131A	969.9	-2.3	1.616e-20	1.033e-18
LDLRAD3	142.3	5.7	1.634e-20	1.082e-18
GNL3	1206.3	2.9	1.850e-20	1.099e-18
SRPK2	312.3	2.2	2.059e-20	1.122e-18
PLSCR4	620.1	-2.9	1.350e-20	1.240e-18
MCCC2	634.1	3.1	1.482e-20	1.346e-18
FANCD2	1857.1	-1.2	2.464e-20	1.397e-18
NAAA	60.5	3.6	2.159e-20	1.417e-18
LINC00884	37.8	3.6	2.208e-20	1.657e-18
GYPB	9515.1	-5.8	3.123e-20	1.705e-18
CDKN2D	912.2	-4.7	1.979e-20	1.735e-18
ALAD	5822	-3.6	5.226e-20	2.742e-18
SLC25A42	608.3	-2	4.830e-20	2.852e-18
GTPBP1	3872	-1.5	5.596e-20	3.076e-18
CALCOCO1	15382.8	-2.6	5.450e-20	3.334e-18
PDZK1IP1	1498.9	-5	6.878e-20	3.643e-18
HEPACAM2	978	-4.7	6.768e-20	3.779e-18
MT1G	64.4	6	8.660e-20	4.063e-18
CST7	321.5	6.9	8.630e-20	4.399e-18
TBC1D22B	3136.1	-2.4	8.045e-20	4.816e-18
FAM20B	2867.4	-1.9	1.098e-19	5.540e-18
CDKN2C	508.4	-3.3	1.062e-19	6.033e-18
GAS2L3	312.4	-2.3	1.232e-19	6.454e-18
KDM7A	551.2	-3.9	8.772e-20	7.273e-18
MEF2C	158.2	5.4	9.799e-20	7.307e-18
BHLHE40	220.9	5.4	9.872e-20	7.331e-18
UAP1	281	3.6	1.065e-19	7.339e-18
UBASH3A	100.1	5	1.062e-19	7.339e-18
CDK6	1784.1	2.8	1.317e-19	7.596e-18
LEPROT	2572.5	-1.2	1.510e-19	7.757e-18
FKBP9	48.4	2.7	1.194e-19	8.127e-18
MPV17L	73.7	3.8	1.435e-19	8.195e-18
THEM4	163.4	3.1	1.347e-19	9.093e-18
RFFL	2661.1	-1.7	1.895e-19	9.574e-18
DSTN	1190.7	1.9	1.930e-19	9.995e-18
JUNB	1165.2	-2.8	1.849e-19	1.036e-17
PPARGC1B	97.8	3.9	2.203e-19	1.290e-17
CMPK2	479.6	-2.6	3.929e-19	1.844e-17
PGM2L1	957	-2.9	3.714e-19	1.844e-17
FCHO2	1868.2	-2.1	3.708e-19	2.007e-17
CNNM2	347.8	-2.1	3.934e-19	2.067e-17
ACTN1	754.1	4.6	3.867e-19	2.116e-17
TTC39C	64	4.4	3.366e-19	2.184e-17
CDKN2B	153	-4.6	3.946e-19	2.199e-17
CTSW	161.7	4.6	3.161e-19	2.308e-17
FHDC1	6915.9	-4	5.082e-19	2.318e-17
CTSL	4095.8	-2.5	5.166e-19	2.347e-17
MLKL	55.6	4.1	4.175e-19	2.479e-17
DUSP14	140.2	2.8	4.274e-19	2.710e-17
ITGA2B	1319.1	4	7.068e-19	3.751e-17
SLC6A6	345.6	4.3	7.118e-19	3.763e-17
PDP2	121.4	2.4	7.062e-19	3.902e-17
NDST1	256.8	3.9	6.743e-19	4.500e-17
PLEKHH3	96.7	-3.5	8.737e-19	4.792e-17
CMBL	1307.2	3.7	9.760e-19	4.989e-17
MRPL24	357.7	2.5	1.022e-18	5.301e-17
DNPEP	583.2	1.4	1.053e-18	5.446e-17
VAV1	88	6.4	1.017e-18	5.803e-17
CNOT7	1297.7	1.5	1.700e-18	7.585e-17
TMEM173	562.7	4.8	1.103e-18	7.944e-17
RP11-768F21.1	42	-6.5	2.029e-18	8.031e-17
TRPV2	1527.4	4.7	1.646e-18	8.355e-17
SNX14	452.8	2	1.702e-18	8.606e-17
EPN2	378.6	-2.7	1.823e-18	9.189e-17
CLUH	384.4	2.5	2.183e-18	9.719e-17
GYPC	25713.8	-2.2	2.032e-18	1.017e-16
RP11-379K17.4	391.6	-3.8	2.200e-18	1.097e-16
FBXO48	265.8	-2.3	2.189e-18	1.116e-16
KIF26A	243.7	-5.3	1.938e-18	1.142e-16
POLR1C	380.5	2.4	2.350e-18	1.159e-16
PRSS21	137.7	3.8	2.373e-18	1.169e-16
RP11-342M1.3	122.9	-3.5	2.067e-18	1.205e-16
NOP16	799.4	3.3	1.784e-18	1.225e-16
ACHE	3182	-3.8	2.518e-18	1.225e-16
TMEM216	200.8	3	2.468e-18	1.325e-16
AC004510.3	91.5	5.3	2.993e-18	1.449e-16
TNK2-AS1	505.7	-5.3	3.274e-18	1.576e-16
HMBS	49478.2	-2.6	3.787e-18	1.586e-16
RP11-23I7.1	74.3	-7	3.656e-18	1.749e-16
ZNF667	60.8	3.7	3.074e-18	1.749e-16
WBP2	9732	-1.9	4.465e-18	1.851e-16
RBM28	737.9	1.7	4.142e-18	1.960e-16
TAL1	8204.4	-2.5	4.799e-18	2.025e-16
SETD7	34.7	5.1	3.708e-18	2.068e-16
SULT1A1	144.2	3.6	3.984e-18	2.068e-16
IFRD1	1260.7	-1.4	5.141e-18	2.081e-16
GCNT1	133	4.3	4.381e-18	2.081e-16
DFFA	403.1	1.8	4.981e-18	2.196e-16
IFITM1	76.6	4.7	4.298e-18	2.196e-16
SLC29A2	59.5	5.2	4.571e-18	2.196e-16
RP11-20D14.6	5111.4	-4.6	5.589e-18	2.241e-16
DBI	750.1	2.7	3.490e-18	2.295e-16
C2CD3	927.9	-1.9	5.840e-18	2.384e-16
AC104389.16	85.6	-5.9	5.437e-18	2.524e-16
RALB	296.5	4.5	5.602e-18	2.540e-16
TNXB	2411.1	-3.1	6.873e-18	2.712e-16
SAMHD1	88.5	3.3	5.521e-18	2.755e-16
HYLS1	496	-2.9	7.177e-18	3.002e-16
JUP	265.2	2.8	6.073e-18	3.002e-16
MAPK12	48.7	4.7	6.462e-18	3.002e-16
SYNJ2BP	29.2	5.1	9.410e-18	3.252e-16
KIAA1009	266.2	-1.9	7.475e-18	3.402e-16
TRIM10	5395.7	-5.8	8.832e-18	3.491e-16
NOP10	2151.9	1.1	8.871e-18	3.908e-16
ARSG	169.1	-2.4	9.139e-18	4.120e-16
HLA-DRB1	144.5	5.6	9.326e-18	4.284e-16
STOM	42001.3	-2.7	1.148e-17	4.376e-16
ALS2CR12	315.9	-3.2	1.171e-17	4.515e-16
CDKN1B	1585.7	-2.6	1.143e-17	4.565e-16
RARRES3	287.9	-2.6	1.286e-17	4.931e-16
RGS6	430.1	-3.3	1.489e-17	5.441e-16
PIP5K1B	1216.3	-2	1.328e-17	5.600e-16
CAD	958.1	2.5	1.433e-17	5.653e-16
GPSM2	235.2	-2	1.121e-17	5.672e-16
DNAJC2	603.2	1.2	9.279e-18	5.672e-16
PPP1R15A	21268.6	-2.3	1.531e-17	5.672e-16
FBXO8	577.9	-2	1.075e-17	6.407e-16
GCSH	55.1	3	1.392e-17	6.991e-16
PCNT	3229.1	-1.8	1.853e-17	6.991e-16
ZNF470	30.8	4.3	1.491e-17	7.470e-16
BCR	160.7	2.7	1.414e-17	7.523e-16
RP11-453F18__B.1	77.4	4	1.634e-17	7.537e-16
ICAM3	275.2	3.2	1.766e-17	7.537e-16
DCTN4	4026.2	-1.4	2.222e-17	8.041e-16
HEMGN	15316.5	-5	2.206e-17	8.128e-16
MRPS6	460.6	2.9	2.222e-17	8.128e-16
FAM117A	2725.1	-3.9	2.332e-17	8.567e-16
PTRH2	461.4	2.2	2.552e-17	8.862e-16
AMPD2	463.9	3	2.181e-17	8.908e-16
VAT1	1643.6	3.4	2.246e-17	9.146e-16
CASC7	3892	-1.7	2.651e-17	9.398e-16
AF131216.5	62.1	-6.2	3.177e-17	9.994e-16
GPCPD1	5972	-3.1	2.944e-17	1.063e-15
NTHL1	115	3.7	2.910e-17	1.174e-15
ALAS2	134100.6	-4.4	3.073e-17	1.234e-15
MYBBP1A	610.3	2.7	3.300e-17	1.321e-15
CYSLTR2	689	-3.7	3.527e-17	1.347e-15
MANBA	292	2.2	4.246e-17	1.433e-15
GDPD1	42.2	4	3.123e-17	1.480e-15
OCIAD2	345.5	2.2	4.331e-17	1.520e-15
FCHO1	155.2	4.9	3.291e-17	1.546e-15
OSBPL2	1901.1	-1.6	4.636e-17	1.679e-15
G6PC3	214.2	3.5	3.526e-17	1.760e-15
DDIT3	3088	-2.7	5.348e-17	1.772e-15
NUFIP1	146.1	2.1	4.362e-17	1.886e-15
SLC39A4	382.4	2.1	5.071e-17	1.973e-15
SYTL1	96.4	2.6	5.341e-17	2.078e-15
IMPDH1	426	4.2	5.671e-17	2.099e-15
GM2A	447.6	3.3	5.942e-17	2.141e-15
CBFB	168.3	5.6	4.174e-17	2.169e-15
TRIB2	123.3	3.8	4.815e-17	2.199e-15
HMGB2	14990.8	-2.1	7.182e-17	2.452e-15
PLTP	176	3.1	5.798e-17	2.452e-15
SELPLG	3810.8	3	7.319e-17	2.492e-15
SCD	2521.5	5.6	7.756e-17	2.571e-15
PTPN6	878.1	4.6	5.342e-17	2.905e-15
KIAA0232	3373.5	-2.4	9.097e-17	2.908e-15
DHX37	331.9	1.9	9.181e-17	2.931e-15
LIMD2	192.3	3.2	6.435e-17	3.075e-15
LCP2	567	4.5	5.797e-17	3.119e-15
SLC39A14	208.8	5.8	7.328e-17	3.258e-15
TULP4	287.8	2.7	9.450e-17	3.368e-15
NDUFAF6	423.6	1.3	1.252e-16	4.124e-15
VDR	48.3	3.8	1.605e-16	4.621e-15
TRMT1	579.4	1.6	1.334e-16	4.718e-15
BATF	52.3	6.7	1.326e-16	5.084e-15
FASN	868.9	3.6	9.894e-17	5.124e-15
WBSCR22	1048.4	1.5	1.589e-16	5.213e-15
IRF1	2676.9	-2.2	1.747e-16	5.579e-15
RP1-18D14.7	130.9	-3.2	1.668e-16	6.214e-15
FHL3	176.9	3	1.709e-16	6.382e-15
UBE2D4	215.5	2.2	1.729e-16	6.425e-15
PANK1	20.2	4.1	1.829e-16	6.425e-15
HPDL	111.3	4.1	1.510e-16	6.487e-15
SYNCRIP	1269.3	1.8	1.945e-16	7.004e-15
MARVELD1	58.8	3.8	2.569e-16	7.170e-15
RP11-620J15.3	423.6	1.6	2.108e-16	7.551e-15
ATP1B2	1179.8	-4.1	2.334e-16	7.680e-15
BTG3	1179.6	-2.1	2.554e-16	7.918e-15
BSG	79544.1	-2.3	2.275e-16	8.090e-15
PLXND1	462.3	4.6	2.772e-16	8.335e-15
LDHA	4699.6	4	2.803e-16	8.395e-15
RABEPK	189.8	2.6	2.007e-16	9.538e-15
EMR2	126.5	4.1	2.443e-16	9.538e-15
PTK2B	9007	-2.8	3.115e-16	9.549e-15
RHCE	7813.1	-3.6	3.213e-16	9.823e-15
PTPN22	152.5	3.8	2.420e-16	1.006e-14
H2AFJ	1516.4	-2	2.942e-16	1.006e-14
NSMAF	310.2	2.3	2.902e-16	1.009e-14
PRSS57	1058.3	6.1	2.960e-16	1.026e-14
TNRC6B	5374.6	-1.5	3.602e-16	1.088e-14
HECTD4	13481.1	-3	3.769e-16	1.101e-14
RBBP9	37.2	3.7	4.138e-16	1.107e-14
CRYZ	126.3	4.2	3.273e-16	1.126e-14
ZDHHC17	1588.1	-2.1	3.765e-16	1.187e-14
PDCD2L	62.7	2.9	3.150e-16	1.196e-14
NOTCH2	577.5	2.4	3.525e-16	1.199e-14
SLC35C1	303.8	1.7	3.770e-16	1.199e-14
RP1-90G24.10	103.5	-3	3.384e-16	1.204e-14
ARHGEF6	959.1	3.3	4.140e-16	1.253e-14
RXRA	1053.8	-2	3.785e-16	1.254e-14
DNAH14	95.4	3.1	4.378e-16	1.478e-14
CTD-2336O2.1	529.6	-2.7	3.148e-16	1.519e-14
ELMO1	417	2.6	5.128e-16	1.644e-14
PDIA5	113.5	3.8	4.888e-16	1.663e-14
RPL39L	102	5.5	4.764e-16	1.663e-14
CD37	276.8	2.5	4.200e-16	1.663e-14
LCOR	742.1	-1.1	5.378e-16	1.708e-14
NDE1	1125.9	-2.1	5.533e-16	1.799e-14
IGF2	366.5	-8.7	5.553e-16	1.835e-14
ANK1	27203.9	-1.9	6.527e-16	1.878e-14
LPIN1	321.9	2.3	5.751e-16	1.891e-14
FAT1	90.9	-4.5	5.636e-16	2.201e-14
FAM124B	99.6	3.9	6.606e-16	2.206e-14
MRPL32	510.8	1.8	6.755e-16	2.206e-14
THAP4	437.7	1.7	8.103e-16	2.340e-14
ERAL1	1164.4	1.8	7.579e-16	2.418e-14
BCL2L1	36101.3	-2.5	8.821e-16	2.422e-14
PARL	706	1.3	8.023e-16	2.483e-14
ACP6	34.1	3.8	7.554e-16	2.534e-14
SMARCC1	688.7	1.3	5.587e-16	2.534e-14
UCP2	28065.8	-2.5	8.911e-16	2.561e-14
TCP11L1	213.8	-1.6	6.035e-16	2.612e-14
PDSS1	44.7	2	6.852e-16	2.617e-14
BDH2	35.5	2.9	7.932e-16	2.632e-14
TMCC2	105740.7	-4.4	1.013e-15	2.730e-14
FAM136A	637.9	3	6.021e-16	2.747e-14
SLC5A4	58	-3.7	8.495e-16	2.800e-14
RP11-1299A16.3	214.7	-5.1	7.486e-16	2.818e-14
CCS	5907.9	-1.9	1.087e-15	2.995e-14
SLC2A1-AS1	197.3	-2.7	7.560e-16	3.213e-14
RAB6B	1286.1	-2.7	1.264e-15	3.550e-14
LRRC61	26.6	4.1	9.705e-16	3.632e-14
APBA2	69.1	3.2	1.000e-15	3.722e-14
PYGL	582.6	3.4	1.208e-15	3.770e-14
SMIM10	187.2	2.9	9.588e-16	3.797e-14
NOLC1	2358.4	2.2	1.390e-15	3.862e-14
SPATA9	162.6	-2.1	1.136e-15	3.899e-14
RAB7L1	74.2	5.7	1.243e-15	3.924e-14
KLF3	5841.2	-2.5	1.294e-15	3.994e-14
KIAA0513	2358	-2.4	1.506e-15	4.048e-14
TMEM79	145.8	-1.9	1.375e-15	4.432e-14
SEMA4C	109.4	5.1	1.315e-15	4.459e-14
SLC25A23	18.8	3.6	1.271e-15	4.459e-14
SLFN14	2392.8	-3.4	1.808e-15	4.936e-14
MYO1G	438.5	5.8	1.684e-15	5.128e-14
CYTH2	354	-1.2	2.065e-15	5.319e-14
SUPT3H	37.6	2.5	2.390e-15	5.632e-14
CISD3	116.6	2.8	1.766e-15	5.905e-14
URB1	456.2	2.6	2.093e-15	5.905e-14
TRAM2	262.5	2.7	1.908e-15	6.367e-14
MTMR3	5914	-2	2.508e-15	6.382e-14
SYNE3	779.8	-2.4	1.509e-15	6.452e-14
C17orf103	17641.6	-2.9	2.691e-15	7.032e-14
C16orf54	131.1	4.4	2.151e-15	7.116e-14
NPIPA1	182.4	-1.4	2.043e-15	7.248e-14
CDK5RAP2	1496.7	-1.7	2.541e-15	7.557e-14
CCDC24	212.7	-2.8	2.580e-15	7.861e-14
GSTM4	102.1	3	2.239e-15	7.877e-14
POLR1B	532.3	2.9	2.781e-15	7.877e-14
SAMD10	56.6	4.7	2.250e-15	7.898e-14
CREB1	1189	-1.4	3.078e-15	8.103e-14
POGK	200.4	3.6	2.066e-15	8.191e-14
NFKB1	156.1	2.9	2.244e-15	8.365e-14
CCRL2	2054.3	-2.1	2.920e-15	8.539e-14
OSTC	1204.2	1.5	3.229e-15	8.676e-14
LPP	123.3	4.5	2.872e-15	8.775e-14
EPB41L4A	82.3	-2.9	3.033e-15	9.000e-14
NINJ1	233.1	2.5	2.312e-15	9.054e-14
VPS37B	350.4	2.5	3.697e-15	9.071e-14
TANGO2	2825.1	-1.9	3.202e-15	9.249e-14
MGST2	354.4	2.3	3.209e-15	9.250e-14
PRC1-AS1	28.7	-3.1	2.712e-15	9.286e-14
RAB3IL1	1325.7	-2.6	3.277e-15	9.408e-14
