gene	baseMean	log2FoldChange	pvalue	padj
TMEM154	119.8	4.5	5.293e-05	1.520e-03
C6orf25	171	2.6	3.445e-05	1.527e-03
TNFRSF1A	179.3	1.6	3.465e-05	1.527e-03
GPR114	40.2	5.4	1.088e-04	1.527e-03
PHACTR1	57.6	1.6	6.092e-05	1.545e-03
SPINT1	32.8	4.2	6.198e-05	1.568e-03
ATG4A	1599.9	-1.1	2.817e-05	1.568e-03
DUSP5	424.8	6.1	1.118e-05	1.568e-03
SCUBE1	28.2	7.4	1.140e-04	1.577e-03
RNASE2	1219.8	5.6	2.830e-05	1.581e-03
RCSD1	109.6	4.3	5.706e-05	1.596e-03
DOCK10	114.1	3.3	4.746e-05	1.597e-03
PTPRCAP	66.9	3.1	6.142e-05	1.597e-03
ANKRD28	356.1	1.4	1.900e-05	1.602e-03
CDK2AP1	45.9	2.5	6.357e-05	1.645e-03
EMB	176.8	1.9	3.855e-05	1.657e-03
FAM132B	1985.3	-1.6	4.970e-05	1.693e-03
ORAI1	76	2.5	6.320e-05	1.693e-03
DAB2	24.7	3.3	6.624e-05	1.697e-03
ENPP3	348.3	2	3.999e-05	1.716e-03
ADAMTSL4	73.2	3.4	5.374e-05	1.735e-03
GDF15	24091.5	-1.3	5.597e-05	1.740e-03
DDAH1	29.9	2.6	1.311e-04	1.742e-03
PLEKHA2	100.9	2.7	6.447e-05	1.742e-03
RFPL2	52.7	-3.5	6.859e-05	1.742e-03
FBRSL1	104.3	1.6	6.506e-05	1.752e-03
CD109	41.8	3.3	7.041e-05	1.763e-03
RFFL	2661.1	-0.8	5.920e-05	1.763e-03
TRIO	86.1	3.2	5.598e-05	1.802e-03
NPW	13	3	7.209e-05	1.802e-03
DOCK1	16.3	2.5	7.241e-05	1.806e-03
RAB7L1	74.2	2.2	6.827e-05	1.807e-03
SLC22A16	1340.4	-2.1	4.508e-05	1.807e-03
PANK1	20.2	1.4	7.415e-05	1.830e-03
UTRN	153.3	2.4	4.597e-05	1.833e-03
ERMAP	6046.6	-1.6	6.295e-05	1.836e-03
ALPL	19.4	-3.5	9.002e-05	1.874e-03
TTC39C	64	1.7	8.260e-05	1.929e-03
AC074389.9	18.5	2.7	1.060e-04	1.963e-03
KREMEN1	96.1	-2.2	7.540e-05	1.963e-03
COLGALT2	33.8	4.2	8.458e-05	2.053e-03
PTGFRN	9.9	3.4	2.650e-05	2.080e-03
PFKM	1624.2	-1.2	4.049e-05	2.085e-03
CKAP4	289.3	6	5.176e-05	2.095e-03
MBNL2	6149.7	-0.9	7.446e-05	2.114e-03
TNFSF13	28.8	1.3	8.787e-05	2.114e-03
RNASE3	104.5	4.7	7.189e-05	2.220e-03
DDIT4	2605.6	-2.2	7.012e-05	2.221e-03
PPP1R15A	21268.6	-1.1	7.779e-05	2.266e-03
VAMP8	1092.9	1.3	5.795e-05	2.277e-03
PPP1R14A	12.8	2.5	1.279e-04	2.304e-03
NKG7	82	4.1	7.548e-05	2.304e-03
DEPDC1	815.4	-1.4	6.070e-05	2.369e-03
MGAT5	70.8	3	9.744e-05	2.382e-03
CCND3	6261.3	-1.4	8.537e-05	2.382e-03
KLF12	32.2	4.7	1.940e-04	2.395e-03
CLEC11A	155.5	2.8	6.243e-05	2.409e-03
PIBF1	422.3	-1.2	6.471e-05	2.445e-03
ATF7IP	2820.2	-0.6	8.904e-05	2.451e-03
GTF2E2	68.5	1.5	9.886e-05	2.457e-03
EPX	1371.2	6.4	5.077e-05	2.507e-03
RHBDD1	1372.7	-1	5.140e-05	2.510e-03
ATP2A3	573	4.5	3.352e-05	2.513e-03
PVRL1	257.3	1.4	6.596e-05	2.525e-03
SLC11A2	2740.2	-1.2	8.995e-05	2.525e-03
RPA3-AS1	371.7	-1	6.894e-05	2.557e-03
ANTXR2	58	3.5	1.121e-04	2.570e-03
CECR1	60.8	5.1	1.714e-04	2.585e-03
PILRA	50.8	4.4	1.154e-04	2.633e-03
RP11-558F24.4	5.6	3.8	3.811e-05	2.636e-03
FHDC1	6915.9	-1.9	8.773e-05	2.636e-03
BEND4	20.7	2.8	1.557e-04	2.680e-03
SEPT9	77.1	2.4	1.148e-04	2.683e-03
KIAA0947	418.6	0.6	7.232e-05	2.692e-03
GPR132	24.6	5	1.201e-04	2.696e-03
PIK3CD	189	2.1	7.282e-05	2.698e-03
GIT1	187.2	1.8	7.458e-05	2.757e-03
ZDHHC8	48.7	2.6	1.258e-04	2.815e-03
RUSC2	92.4	2.6	1.222e-04	2.824e-03
RIMKLB	1585.2	-1.3	7.681e-05	2.824e-03
RP5-1198O20.4	161.6	-1.6	7.652e-05	2.824e-03
DENND3	213.5	2.2	7.766e-05	2.835e-03
AIFM2	534.7	-1.5	4.913e-05	2.855e-03
SLC46A1	6	2.7	4.017e-05	2.867e-03
SPATA9	162.6	-1.1	7.851e-05	2.872e-03
SLA	94.5	3.5	1.235e-04	2.897e-03
YIPF4	2456.1	-0.7	1.120e-04	2.995e-03
FAM131A	969.9	-1.1	8.351e-05	3.062e-03
RAB32	53.4	7.3	2.698e-04	3.096e-03
USP53	107.6	1.6	1.385e-04	3.120e-03
FYB	121.1	3.3	1.389e-04	3.122e-03
SLC3A2	10186	-0.8	1.233e-04	3.157e-03
RUNDC3A	3593.7	-2.2	1.148e-04	3.228e-03
TMEM14C	3383.8	-1	1.264e-04	3.235e-03
IKZF2	117.3	5.4	1.463e-04	3.254e-03
STX3	44	3.9	1.585e-04	3.254e-03
KIAA0125	197.1	1.5	9.428e-05	3.270e-03
ATP1B2	1179.8	-2.1	7.458e-05	3.368e-03
MPPE1	96.6	-0.9	1.482e-04	3.383e-03
MAGEF1	37.4	3.7	1.592e-04	3.397e-03
SORT1	126	2.5	1.245e-04	3.406e-03
TMEM25	17.9	2.1	1.892e-04	3.406e-03
FAM107B	101.2	5.1	1.591e-04	3.481e-03
CDC42EP1	96.9	-5.5	1.584e-04	3.481e-03
RFTN1	180.6	1.6	1.035e-04	3.600e-03
MEX3B	26.7	2.8	3.360e-04	3.721e-03
OAF	13.1	3	1.889e-04	3.784e-03
TET1	35.9	1.5	3.487e-04	3.845e-03
SP2	1226.4	-0.5	1.138e-04	3.850e-03
ALDH3B1	1879.6	-1.2	8.745e-05	3.852e-03
ANO7	12.9	2.6	1.911e-04	3.975e-03
PLSCR4	620.1	-1.3	1.196e-04	4.004e-03
SMC4	2589.6	-0.6	1.482e-04	4.004e-03
HYLS1	496	-1.5	3.643e-05	4.004e-03
FURIN	3704.6	1	1.459e-04	4.004e-03
