gene	baseMean	log2FoldChange	pvalue	padj
SLC7A5	15329.1	-4.6	5.133e-63	1.309e-60
SEC62	14965.7	-4.8	5.484e-63	1.767e-60
PTK2B	9007	-5.7	1.126e-62	3.679e-60
HDAC6	2355.3	-2	1.679e-62	4.125e-60
KIAA0513	2358	-4.9	1.731e-62	5.197e-60
ALS2CR12	315.9	-5.7	6.522e-62	1.450e-59
SAT1	13709.7	-4.6	6.378e-62	1.511e-59
MRPL11	683	3.7	5.805e-62	2.122e-59
ISCU	18605.1	-4.4	1.499e-61	3.471e-59
FKBP8	4842.3	-4.5	1.537e-61	3.517e-59
ARG2	1045.5	-5	2.293e-61	6.034e-59
YPEL4	4670.4	-5.7	4.850e-61	1.085e-58
FAM65C	14857.4	-4.8	9.978e-61	2.207e-58
IRF1	2676.9	-4.3	9.934e-61	2.691e-58
TNRC6B	5374.6	-3	3.627e-60	7.855e-58
TMUB2	3465.7	-3.4	4.922e-60	1.349e-57
LRRC8A	2865.5	-5.9	4.365e-59	9.254e-57
ABHD4	6353.7	-5.1	5.385e-59	1.130e-56
FBXL4	1533.2	-3.8	1.317e-58	2.326e-56
PIK3IP1	3784	-8.2	8.778e-59	2.370e-56
YOD1	7112.6	-4.7	9.986e-59	2.669e-56
GAPVD1	8040	-3.7	2.127e-58	4.285e-56
ARL4A	20871	-5.7	2.359e-58	4.704e-56
KLHDC8A	1648.1	-5.4	2.611e-58	5.995e-56
C17orf103	17641.6	-6	2.625e-58	6.351e-56
NSUN3	3585.9	-5.5	5.284e-58	1.309e-55
HEPACAM2	978	-7.8	7.430e-58	1.760e-55
GCNT2	2813.2	-4.2	1.122e-57	2.132e-55
BPGM	17869	-6.2	9.223e-58	2.148e-55
IRF9	258.8	-3.5	2.523e-57	3.197e-55
HPS1	25197	-4	2.079e-57	5.048e-55
LRRC2	648.6	-6.8	2.177e-57	5.678e-55
DCUN1D1	9708.7	-2.8	3.963e-57	7.190e-55
DAPK1	9178.2	-5.5	3.732e-57	8.587e-55
RARRES3	287.9	-4.6	6.105e-57	1.009e-54
MSRB1	2670.3	-4.7	6.561e-57	1.523e-54
RP11-379K17.4	391.6	-7	1.130e-56	1.757e-54
BSG	79544.1	-4.5	1.418e-56	2.460e-54
OFD1	1993	-3.6	2.010e-56	3.460e-54
CNPPD1	17880.9	-5.2	6.438e-56	1.098e-53
CYLD	1199.3	-3.4	7.998e-56	1.665e-53
PLCL2	522.8	-7.9	1.868e-55	3.003e-53
BNIP3L	45320	-5	2.244e-55	4.779e-53
FURIN	3704.6	-4	3.516e-55	5.801e-53
MKRN1	6953.3	-5.7	3.127e-55	6.726e-53
PCNT	3229.1	-3.3	4.173e-55	6.778e-53
TPP1	13578	-3	3.470e-55	7.344e-53
OPTN	14737.2	-4.2	5.871e-55	1.223e-52
OSER1-AS1	322.5	-4.6	8.254e-55	1.223e-52
FGD6	2497.8	-6.5	6.101e-55	1.261e-52
TMEM140	5277	-6.2	1.348e-54	2.604e-52
EPB41	20751.3	-4.4	1.363e-54	2.775e-52
ZNF24	2411	-2.3	1.575e-54	3.181e-52
TBCEL	5563.9	-8.6	2.338e-54	3.566e-52
CLK3	8742.9	-4.4	3.958e-54	5.994e-52
HIST3H2A	569.1	-4.5	3.302e-54	7.440e-52
REEP4	7049.4	-3.8	1.139e-53	2.174e-51
MIR22HG	4577.4	-7.2	1.749e-53	3.402e-51
ARRDC2	11394.4	-7.4	2.005e-53	3.872e-51
NAPB	1175.5	-3.4	2.368e-53	4.251e-51
SERTAD2	2617.4	-5.2	1.329e-52	2.447e-50
FPGS	915.3	4	1.774e-52	2.447e-50
RMND5A	3672.4	-2.3	1.748e-52	2.497e-50
EAF1	1019.7	-2.5	1.486e-52	2.591e-50
PMS1	298	4.3	2.767e-52	3.614e-50
CRIPT	1397.9	-3.5	2.750e-52	4.474e-50
NCOA2	3035.8	-3.3	3.758e-52	5.219e-50
CLIC2	9423.7	-4.6	4.271e-52	7.741e-50
GGCT	616	4.1	4.388e-52	9.014e-50
TTC39A	178.9	-5.4	1.187e-51	1.256e-49
POLL	1880.4	-2.8	1.143e-51	1.908e-49
S100A4	2549.2	6.1	1.303e-51	2.239e-49
SORBS1	1374.2	-3.7	1.620e-51	2.667e-49
MIAT	2405.5	-10	1.646e-51	2.865e-49
TAX1BP1	8207.6	-3.3	2.173e-51	3.539e-49
USP7	4871.3	-4	3.041e-51	5.225e-49
IL1R1	361.3	-7.3	4.594e-51	5.507e-49
WWC3	2357.8	-4.9	6.420e-51	8.284e-49
CNOT4	1420.7	-3	7.108e-51	9.114e-49
NFE2	16381.1	-2.8	6.467e-51	1.083e-48
RIT1	2574.3	-4.3	9.191e-51	1.441e-48
FAM65A	722.5	4.2	7.744e-51	1.521e-48
TBC1D17	846.3	-3.5	8.650e-51	1.689e-48
RP11-690G19.3	714.3	-3	1.003e-50	1.775e-48
DNAJC10	594.6	3.9	2.359e-50	3.275e-48
ATP5G2	2717.7	3.1	2.672e-50	3.281e-48
BTG2	8282.4	-3.6	3.106e-50	4.852e-48
TSC1	4677	-3.9	7.323e-50	8.880e-48
DCTN4	4026.2	-2.4	6.169e-50	9.716e-48
FGFR1OP2	5030.3	-3.6	8.074e-50	9.716e-48
SAMD9	1757	-4.2	7.760e-50	1.076e-47
TSPAN5	1802.7	-5.6	1.328e-49	1.338e-47
RANBP10	7024.5	-4.9	9.495e-50	1.384e-47
STK17B	6911.7	-4.7	1.216e-49	1.423e-47
CCRL2	2054.3	-3.9	1.403e-49	2.090e-47
GCLC	5373.5	-4.8	1.498e-49	2.145e-47
TMC5	1274.6	-6.9	1.736e-49	2.323e-47
C9orf78	9726	-3.5	1.827e-49	2.675e-47
FOXP1	3370.9	-3.4	2.452e-49	2.790e-47
DEDD2	5693.4	-3.9	2.515e-49	2.846e-47
AGPAT4	1443.3	-6.1	2.889e-49	4.014e-47
MARCH3	3782.7	-4.4	9.756e-49	1.346e-46
TAOK3	4882.4	-2.8	9.451e-49	1.346e-46
PRDX5	3448.8	-2.8	1.362e-48	1.506e-46
MOSPD1	4786.9	-4.4	1.755e-48	2.472e-46
OGT	5076.2	-2.7	1.900e-48	2.732e-46
HEXIM1	2272.7	-4.6	2.701e-48	3.763e-46
ISG20	3261.8	-5.2	3.982e-48	4.310e-46
MSN	3712.2	4.5	4.620e-48	4.976e-46
HBA2	781957.4	-5.8	6.314e-48	6.765e-46
ULK1	3687.9	-5.7	7.620e-48	1.039e-45
CCDC28A	1762.6	-3.2	1.045e-47	1.362e-45
RP11-620J15.3	423.6	3.2	1.467e-47	1.374e-45
NCOA4	84010.5	-5.2	1.971e-47	2.558e-45
ATG2A	1793	-4.1	3.408e-47	3.025e-45
KIAA0430	5551.2	-4.9	2.967e-47	3.078e-45
PCMTD2	4187	-4.2	3.521e-47	4.499e-45
EZH1	2585.6	-3.2	6.473e-47	6.648e-45
KLHL24	2379.8	-4.6	4.996e-47	6.710e-45
RP11-343N15.5	162.2	-2.9	1.559e-46	1.234e-44
GPCPD1	5972	-5.2	1.584e-46	1.603e-44
SP100	2723.9	-2	1.377e-46	1.774e-44
ATP5G1	1251	4.5	2.455e-46	2.862e-44
SDE2	7126	-4.1	2.757e-46	3.401e-44
TTC17	2225.5	-2.1	3.501e-46	3.472e-44
IBA57	1129.2	-3.2	3.438e-46	4.174e-44
IP6K1	3946.7	-3.7	3.493e-46	4.246e-44
SECISBP2	1489.7	-2.3	5.038e-46	6.058e-44
USP9X	12475.6	-3.4	6.124e-46	7.828e-44
SRSF7	2218.7	3.2	1.448e-45	1.401e-43
IQCB1	312.7	3	2.177e-45	1.863e-43
SFXN1	1626.1	4	1.681e-45	1.875e-43
GABARAPL2	10882.6	-4.5	2.259e-45	2.759e-43
MIS18A	485.2	3.8	4.103e-45	3.459e-43
ABLIM1	4227.4	-7.9	5.064e-45	4.788e-43
FAM131A	969.9	-3.4	7.879e-45	6.308e-43
CYSLTR2	689	-6.2	7.234e-45	6.489e-43
CCNDBP1	27066.4	-4.8	5.478e-45	6.536e-43
CTDSP2	1028.8	-3.2	9.200e-45	7.264e-43
NFE2L2	2484.1	-3.4	6.155e-45	7.277e-43
MYBBP1A	610.3	5.1	7.064e-45	1.014e-42
HIST1H1C	8884.9	-5.3	9.295e-45	1.053e-42
FAM45A	278.6	5	1.489e-44	1.055e-42
HECTD4	13481.1	-5.1	1.070e-44	1.201e-42
KPNA6	7029.8	-2.8	2.187e-44	2.444e-42
USP33	4285.3	-2.6	2.644e-44	3.124e-42
SLC2A4	3229.9	-5.8	4.279e-44	4.901e-42
CIR1	1786.7	-3.7	7.063e-44	5.331e-42
UBAP1	13992	-5.1	5.993e-44	5.331e-42
SRGAP2	1517.6	-3.2	5.637e-44	5.792e-42
CHMP2A	3562.5	-2.3	5.497e-44	6.351e-42
TRIM38	1849.1	-3.5	8.599e-44	7.499e-42
GNA12	1885.3	-4.2	7.396e-44	7.499e-42
AMBRA1	2404.4	-3.1	6.718e-44	7.662e-42
AGL	276.4	4.2	2.683e-43	1.568e-41
YIPF2	712.4	-2.6	1.499e-43	2.014e-41
C5	926.4	-7.4	2.322e-43	2.458e-41
RAP1GAP	10780.6	-5.5	2.514e-43	2.654e-41
OSER1	8037.9	-4.8	4.112e-43	3.495e-41
TNK2-AS1	505.7	-8.1	5.652e-43	4.412e-41
CCDC176	895.8	-4.9	5.805e-43	5.496e-41
B4GALT3	11218.1	-4.5	5.639e-43	6.217e-41
CD55	5776.5	-4.3	1.139e-42	1.178e-40
DCPS	245.7	3.9	1.872e-42	1.213e-40
IL6ST	5142.1	-6.2	1.688e-42	1.398e-40
EMC3	7979.1	-3.6	1.478e-42	1.603e-40
TCEANC	2799.7	-5.1	1.547e-42	1.627e-40
FZR1	2793	-5.4	2.222e-42	1.819e-40
FAM20B	2867.4	-2.9	1.767e-42	1.893e-40
TMEM63B	1745.1	-3.2	1.988e-42	1.986e-40
NR3C1	2904.5	-3.8	2.944e-42	2.381e-40
MAX	2536.3	-3.6	2.418e-42	2.559e-40
TANK	2779.7	-3.5	2.658e-42	2.729e-40
BAZ2A	4243.7	-3.3	3.550e-42	2.837e-40
NUB1	2629.4	-3.1	3.108e-42	3.157e-40
CHMP1B	650.3	-1.9	3.543e-42	3.157e-40
BIRC2	3653.6	-3.6	3.715e-42	3.855e-40
NONO	4125.9	2	6.601e-42	5.191e-40
STOM	42001.3	-4.3	7.009e-42	6.796e-40
MAT2B	18115.5	-4.3	7.202e-42	7.386e-40
HIST2H2BE	463.5	-5.4	1.077e-41	7.762e-40
R3HDM4	5958.7	-6	8.325e-42	7.979e-40
HMOX1	11266.3	-8.8	8.947e-42	8.835e-40
FBXL20	1424.9	-3.3	9.372e-42	8.861e-40
DCAF12	45031	-5.9	1.034e-41	9.797e-40
STAT6	5613.2	-3.8	1.314e-41	1.002e-39
C20orf196	494.6	-2.7	1.803e-41	1.217e-39
XRCC2	245.8	3.5	2.575e-41	1.318e-39
XRN1	2491.8	-3.5	2.384e-41	1.798e-39
PER1	2006.6	-5.4	2.479e-41	1.863e-39
SMIM5	2302.1	-3.7	2.657e-41	1.989e-39
RANBP1	835.4	3.4	1.818e-41	2.034e-39
SH3BGRL3	17916.8	-5.8	3.614e-41	2.684e-39
UBE2O	1912.1	-3.9	4.051e-41	2.998e-39
STAT5A	962.2	5.7	4.805e-41	4.123e-39
AKIRIN2	965.9	-2.2	1.080e-40	7.933e-39
ENTPD5	1590.8	-2.4	1.358e-40	1.157e-38
FBXO34	5223.5	-4.1	1.843e-40	1.344e-38
SYNCRIP	1269.3	3.1	2.283e-40	1.659e-38
FCHO2	1868.2	-3.2	2.084e-40	1.756e-38
KLHL28	719.9	-2.5	3.593e-40	2.484e-38
ATG9A	14115	-3.8	2.737e-40	2.587e-38
HEATR2	185.9	4.7	5.037e-40	2.797e-38
EHD1	2897.6	-3.2	3.918e-40	2.797e-38
ZNF23	462.4	-4.5	4.611e-40	3.036e-38
TMA16	205.7	4.2	5.936e-40	3.272e-38
RAB5B	2617.5	-3.2	5.136e-40	3.628e-38
PAICS	3365.2	3.9	4.218e-40	3.902e-38
FOXRED2	454.2	3.2	6.083e-40	3.958e-38
STAG2	4432.8	-2.1	6.003e-40	4.181e-38
ZNF217	2063.8	-4.2	4.838e-40	4.181e-38
FAM162A	456.6	5.1	7.618e-40	4.894e-38
PCGF5	5306.7	-3.8	7.248e-40	5.014e-38
C6orf106	3266.8	-2.7	7.197e-40	6.142e-38
FOXO4	655.2	-4.5	5.780e-40	6.201e-38
ZCCHC6	2562.6	-3.2	7.835e-40	6.641e-38
PHF8	866.1	-1.8	1.275e-39	8.337e-38
PPP1R15A	21268.6	-3.5	9.331e-40	8.341e-38
CHP1	10003.2	-2.6	1.547e-39	1.048e-37
METTL9	2175.7	-4.2	1.749e-39	1.181e-37
PBXIP1	703.7	-2.3	1.501e-39	1.515e-37
ATP6V0E1	4963.1	-2.5	1.769e-39	1.520e-37
S100A10	2256.2	-4.8	2.274e-39	1.521e-37
MCCC2	634.1	4.8	2.276e-39	1.705e-37
HIST1H3H	1338.5	-5.6	2.219e-39	1.821e-37
PDZK1IP1	1498.9	-7	2.402e-39	1.957e-37
ARHGEF2	2416.1	-2.2	2.608e-39	2.204e-37
SEPT11	827	2.8	2.475e-39	2.543e-37
UCK2	547	4.4	2.762e-39	2.716e-37
AFF1	8737.2	-3.9	4.187e-39	2.737e-37
CHEK1	665.3	3.8	4.077e-39	3.785e-37
YIPF6	2016.1	-2.4	4.632e-39	3.954e-37
ADH5	878.9	4.7	4.633e-39	4.498e-37
HPD	146.7	-5.3	8.720e-39	4.770e-37
DDIT3	3088	-4.2	7.606e-39	4.894e-37
PSME4	4101.5	-3.5	6.271e-39	5.147e-37
VPS28	3826.8	-2.7	8.207e-39	5.244e-37
KIAA0355	784.5	-3.6	5.778e-39	5.521e-37
MVP	2111.4	-4.6	8.149e-39	6.406e-37
PPM1A	3013.3	-4	8.170e-39	6.798e-37
ADIPOR1	32325.5	-4.1	1.149e-38	9.283e-37
TALDO1	18569.1	-2.6	1.538e-38	9.681e-37
FUT8	312.5	4.7	1.846e-38	1.028e-36
CDKL1	242.4	-4	2.137e-38	1.041e-36
C16orf45	267.6	-4.1	3.451e-38	1.455e-36
C5orf42	1495.2	-5.5	2.171e-38	1.660e-36
ZFYVE1	2273.1	-3.4	2.557e-38	2.027e-36
ANP32A	799.7	3.2	2.487e-38	2.189e-36
CTD-2336O2.1	529.6	-4.3	2.824e-38	2.478e-36
GPR146	535.3	-4.9	2.866e-38	2.507e-36
WDR81	2977.2	-3.7	4.443e-38	2.720e-36
NAPG	2525.7	-3.1	3.679e-38	2.778e-36
MAFK	269.6	-5.1	6.970e-38	3.301e-36
UIMC1	5192.6	-3.7	6.546e-38	4.914e-36
JMJD1C	4690.4	-4.2	6.436e-38	4.981e-36
NOP56	1766.1	4.2	1.031e-37	6.217e-36
FANK1	540.9	-5.4	9.137e-38	7.825e-36
VPS26A	5154.8	-2.7	1.490e-37	8.929e-36
CEP41	254.7	4.1	1.881e-37	9.242e-36
ARHGEF12	4893.7	-5.2	1.254e-37	9.245e-36
MEF2A	594.4	-2.1	1.472e-37	9.827e-36
TREX1	201.8	3.8	2.171e-37	9.994e-36
ARPC1B	814.6	3.9	1.512e-37	1.004e-35
CLUH	384.4	4.2	2.385e-37	1.247e-35
LINC01094	182	-6.5	3.565e-37	1.415e-35
PDCD11	846.4	3.9	2.203e-37	1.449e-35
RP11-486A14.2	594.8	-6.2	1.809e-37	1.504e-35
VCPIP1	4468	-4.1	2.213e-37	1.594e-35
ANK1	27203.9	-3.1	2.429e-37	1.744e-35
BRD8	7408.8	-3	3.950e-37	2.285e-35
MYNN	1166.3	-2.5	3.231e-37	2.293e-35
CSTB	5822.8	-2.9	3.372e-37	2.401e-35
ZC3HAV1	12620.3	-3.2	4.568e-37	2.621e-35
ARID4B	2056.7	-3.1	3.655e-37	2.747e-35
RBM28	737.9	2.7	3.339e-37	2.856e-35
MYC	1666	5.6	5.196e-37	3.636e-35
PGRMC1	348	4.1	7.900e-37	4.155e-35
APOA1BP	481.2	3.2	8.460e-37	4.247e-35
PLEKHM3	612	-3.7	5.578e-37	4.483e-35
NPEPPS	2385	-3.4	8.191e-37	5.897e-35
UBE2B	8299.9	-4.8	8.958e-37	6.431e-35
KDM4C	2920.6	-1.9	1.046e-36	7.687e-35
RABAC1	735.2	-2.7	1.161e-36	9.710e-35
USP20	1942.9	-2.4	1.366e-36	9.722e-35
COLGALT1	1009.6	4.5	1.520e-36	9.810e-35
CBX7	851.6	-4.6	1.280e-36	1.106e-34
CREBRF	2037.9	-6.6	1.749e-36	1.268e-34
PIM2	6989.4	-3.6	1.808e-36	1.273e-34
SNCA	19193.5	-4.8	2.381e-36	1.307e-34
FARP2	423	3	2.775e-36	1.348e-34
HECA	1389.5	-5.6	3.189e-36	1.481e-34
BCAS3	583	-2.9	2.053e-36	1.675e-34
ACSL6	1772.4	-7.6	2.879e-36	1.922e-34
GOLGA7	2481.4	-2.7	2.784e-36	1.980e-34
HECTD1	1859.3	-1.5	3.073e-36	2.041e-34
CSRP1	1388	6.2	4.991e-36	3.126e-34
DUT	1801.7	2.8	5.052e-36	3.337e-34
SRRD	542.8	-3.3	4.304e-36	3.598e-34
ZFP36	3854.2	-6.5	6.026e-36	4.119e-34
ZNF185	274.7	-4.4	1.203e-35	4.357e-34
HS1BP3	807.3	-2.7	5.533e-36	4.589e-34
IKBKAP	909.5	2.8	6.414e-36	5.096e-34
PCMTD1	2713.6	-4	9.004e-36	6.253e-34
CR1L	2068.2	-3.9	1.291e-35	6.804e-34
DAZAP2	8849.6	-1.9	1.077e-35	7.438e-34
TMEM115	2156.6	-2.8	1.413e-35	9.484e-34
PPIH	577.1	3.8	1.951e-35	9.774e-34
PIM1	48766.6	-3.7	1.917e-35	1.237e-33
TFE3	1490	-4.8	3.468e-35	1.535e-33
KIDINS220	3645.6	-2.5	2.336e-35	1.552e-33
TIPIN	281.4	4.7	3.872e-35	1.558e-33
GPATCH4	582.8	4.6	1.948e-35	1.570e-33
EXOSC2	427.9	4.1	3.512e-35	1.605e-33
IVD	929.7	2.9	4.084e-35	1.785e-33
C14orf159	414	2.7	4.591e-35	2.170e-33
PTPRF	846.4	-8.5	3.056e-35	2.342e-33
PTRH2	461.4	3.4	5.232e-35	2.367e-33
ASCC2	8528	-3.2	5.666e-35	2.882e-33
NOP58	1942.7	3	5.453e-35	3.423e-33
GDF15	24091.5	-3.8	5.764e-35	3.609e-33
RASGEF1B	1406.3	-6.6	7.602e-35	3.835e-33
PNN	1500.5	3.4	6.882e-35	4.030e-33
SLC2A1-AS1	197.3	-4.1	1.208e-34	4.101e-33
RP11-712B9.2	189.5	-4.4	1.038e-34	4.274e-33
DYNLT3	978	-4.6	8.818e-35	4.405e-33
PTPRH	321.9	-5.4	1.043e-34	4.616e-33
CAD	958.1	3.8	8.382e-35	5.147e-33
MARCH6	10782.4	-2.4	9.256e-35	5.875e-33
SERTAD3	583	-3.5	1.009e-34	7.114e-33
ARF4	8886.6	-2.8	1.596e-34	7.873e-33
MICALCL	653.5	-7	1.200e-34	9.219e-33
RAB3IP	1113.7	-3.1	2.217e-34	9.265e-33
E2F2	5017.7	-4.2	2.946e-34	1.444e-32
DNASE1	872.6	-4.1	2.097e-34	1.460e-32
MRFAP1L1	2629.2	-2.3	3.219e-34	1.570e-32
FUCA2	524.5	4.1	3.474e-34	1.618e-32
ARRB2	3615.7	-5.1	2.782e-34	1.670e-32
C15orf26	146.5	-7.8	6.082e-34	2.288e-32
PHOSPHO1	5135.4	-5.5	3.631e-34	2.304e-32
ZBTB43	793.8	-2.9	4.340e-34	2.350e-32
RABGAP1L	3589.4	-2.1	5.467e-34	2.628e-32
FAM214A	489.1	-3.8	6.158e-34	2.738e-32
IRF3	2183.9	-3.2	5.939e-34	2.841e-32
THYN1	648.2	4	4.400e-34	3.278e-32
ABCB6	320.3	-4.1	7.839e-34	3.453e-32
SERINC1	11151.6	-3.7	5.787e-34	3.611e-32
KLF3	5841.2	-3.8	7.746e-34	3.669e-32
TAL1	8204.4	-3.5	5.926e-34	3.680e-32
PON2	393.4	5.2	8.454e-34	3.689e-32
SUDS3	681.7	-1.7	5.672e-34	3.802e-32
MED29	1858.7	-2	8.473e-34	3.976e-32
MFAP3L	201.8	-4.1	1.423e-33	4.529e-32
RP11-20D14.6	5111.4	-6.4	7.462e-34	4.581e-32
ATP6V1D	3431.2	-3.3	8.362e-34	4.989e-32
DCTPP1	591.2	6.2	8.112e-34	5.375e-32
POLR1A	686.9	4.1	8.703e-34	6.303e-32
CTC-756D1.3	166.5	-4.1	1.694e-33	6.449e-32
RP11-24F11.2	452.9	-6.4	1.605e-33	6.581e-32
MOB3C	3011.6	-4.2	1.775e-33	8.179e-32
PNKD	4735.3	-4	1.806e-33	8.302e-32
MMAB	338	2.6	2.187e-33	8.904e-32
ACD	377	3.8	2.332e-33	9.898e-32
ASB7	642.9	-3	2.474e-33	1.082e-31
TRIM58	4117.3	-6.5	1.823e-33	1.091e-31
SERPINF2	174.2	-7.6	3.203e-33	1.132e-31
MARCH2	1913.8	-5.7	3.126e-33	1.206e-31
STAM	4605.8	-3	2.090e-33	1.211e-31
RP11-1020A11.2	302.4	-5.4	2.968e-33	1.236e-31
FOXO1	380.5	-4.4	3.015e-33	1.259e-31
SUCLG2	389.5	4.6	3.216e-33	1.283e-31
RASGRP3	488.1	-5.8	3.428e-33	1.418e-31
NPM1	7137.7	4.1	2.466e-33	1.450e-31
HAGH	5024.2	-2.3	2.795e-33	1.544e-31
ASAH1	3137.8	-2.4	3.446e-33	1.900e-31
MAP2K3	32141	-4	3.413e-33	1.942e-31
QTRT1	350.4	4.6	4.955e-33	2.034e-31
STK40	2323.3	-3.9	4.698e-33	2.079e-31
MYLIP	599.9	-4	3.747e-33	2.481e-31
GFOD2	2026.1	-3.5	4.720e-33	2.733e-31
IGF2BP2	2010.2	-3.9	6.509e-33	2.862e-31
ENOPH1	597.7	3.8	4.428e-33	2.913e-31
BTBD3	168.1	3.2	9.430e-33	3.209e-31
MGST2	354.4	4.4	8.781e-33	3.404e-31
PLCXD1	194.2	4.6	1.299e-32	3.850e-31
SWT1	692.4	-3.4	9.214e-33	4.503e-31
PFAS	737.3	6.9	8.639e-33	5.622e-31
WDR41	506.3	5	1.533e-32	5.891e-31
SRSF1	3442	2.2	1.429e-32	6.178e-31
FLCN	3195.9	-3.9	1.330e-32	7.099e-31
BYSL	489.4	2.5	1.802e-32	7.153e-31
UBE4B	2081.4	-1.8	1.391e-32	7.643e-31
PDE4DIP	607.8	-5.1	1.668e-32	8.030e-31
ATG2B	2468	-3.3	2.107e-32	9.012e-31
MGMT	209.6	5.8	3.134e-32	9.089e-31
CHIC2	1741.7	-3.6	1.793e-32	9.426e-31
FBXO48	265.8	-3.1	3.907e-32	1.128e-30
ZKSCAN8	2580.8	-2.6	2.157e-32	1.132e-30
IFIT3	6371.3	-5.1	2.100e-32	1.137e-30
NOP2	858.2	3.1	3.229e-32	1.305e-30
