gene	baseMean	log2FoldChange	pvalue	padj
ACSL6	1772.4	-6.9	1.054e-29	1.418e-27
LPIN2	26918.4	-3.5	1.188e-29	1.625e-27
ANXA4	379.7	4	1.244e-29	1.643e-27
FAM136A	637.9	4.3	1.370e-29	1.794e-27
FAM65C	14857.4	-3.3	1.888e-29	2.503e-27
CBX7	851.6	-4.1	2.404e-29	3.095e-27
TNK2-AS1	505.7	-6.6	2.980e-29	3.906e-27
BTG2	8282.4	-2.7	3.257e-29	4.211e-27
PIGQ	7370.2	-2.3	3.358e-29	4.328e-27
SLC7A5	15329.1	-3	3.757e-29	4.803e-27
CD63	2649.3	4.5	3.945e-29	4.871e-27
RNF130	1140.8	5.1	3.267e-29	5.313e-27
TMA16	205.7	2.7	4.753e-29	5.899e-27
WDR36	839.7	3.3	5.272e-29	6.527e-27
VAT1	1643.6	4.5	6.555e-29	8.051e-27
HDAC6	2355.3	-1.3	7.068e-29	8.393e-27
CYSLTR2	689	-4.9	7.935e-29	9.348e-27
AMPD2	463.9	4.1	8.707e-29	1.040e-26
RPS6KL1	123.1	4.9	8.847e-29	1.040e-26
NTAN1	259.3	-2.9	9.590e-29	1.121e-26
HERC1	10899.8	-2.7	1.211e-28	1.383e-26
KCNK5	364.4	3.7	1.319e-28	1.527e-26
WBP2	9732	-2.4	1.910e-28	2.207e-26
CAD	958.1	3.3	1.509e-28	2.238e-26
PTRH2	461.4	2.9	2.304e-28	2.623e-26
SEC62	14965.7	-3.2	2.375e-28	2.685e-26
SNHG8	408.4	3	2.451e-28	2.751e-26
NOP58	1942.7	2.7	2.841e-28	3.104e-26
SLC22A4	2867.3	-2.9	2.834e-28	3.104e-26
SMIM5	2302.1	-3	2.432e-28	3.104e-26
TUFT1	5528.3	-4.6	2.945e-28	3.130e-26
TMC5	1274.6	-5.2	3.108e-28	3.280e-26
LY6E	228.3	5.8	3.341e-28	3.575e-26
IFITM2	1359.4	6	4.426e-28	4.729e-26
IQGAP1	606.6	3.7	5.408e-28	5.588e-26
RIOK3	40720.1	-3.5	5.480e-28	5.745e-26
ARPC1B	814.6	3.1	6.592e-28	6.720e-26
SEC14L1	12265.6	-2.8	6.685e-28	6.915e-26
GPCPD1	5972	-4	6.634e-28	7.890e-26
LRRC8A	2865.5	-4	7.908e-28	8.116e-26
GGCT	616	2.6	8.452e-28	8.396e-26
MTHFD1L	126	3.6	9.506e-28	9.511e-26
BRPF3	848.8	-2.2	1.121e-27	1.128e-25
ATP5G1	1251	3.3	1.210e-27	1.178e-25
WDR43	1017.3	3.7	1.508e-27	1.454e-25
FAM117B	105.5	3.9	1.497e-27	1.454e-25
KDM4C	2920.6	-1.6	1.482e-27	1.454e-25
FBXO30	9303.7	-4	1.642e-27	1.560e-25
MYC	1666	4.6	1.678e-27	1.584e-25
EZH1	2585.6	-2.4	1.743e-27	1.678e-25
NME1	664.4	5.4	1.779e-27	1.693e-25
PLCL2	522.8	-5.5	1.942e-27	1.799e-25
PLXND1	462.3	6.5	1.934e-27	1.828e-25
SLC25A39	98563.2	-2.4	1.817e-27	1.965e-25
GPATCH4	582.8	3.8	1.698e-27	2.054e-25
PEBP1	1702.9	5.3	2.401e-27	2.172e-25
ACTN1	754.1	5.9	2.826e-27	2.594e-25
PDCD5	683.5	2.7	5.365e-27	4.796e-25
ART4	1560.2	-5.2	5.751e-27	5.218e-25
PMP22	734	3.2	5.924e-27	6.958e-25
FAM20B	2867.4	-2.3	8.842e-27	7.768e-25
MGMT	209.6	3.1	9.096e-27	8.080e-25
HBA2	781957.4	-4.3	7.960e-27	8.169e-25
EXTL2	152.6	5.7	9.107e-27	8.841e-25
HSPE1	507.4	2.5	1.379e-26	1.209e-24
FXYD5	736.3	3.7	1.388e-26	1.210e-24
SLC39A4	382.4	2.7	1.712e-26	1.333e-24
METTL1	193.9	5	1.696e-26	1.462e-24
JAZF1	3309.2	-4.1	1.762e-26	1.479e-24
AMER1	77.7	3.7	1.870e-26	1.585e-24
PTPRH	321.9	-4.7	2.122e-26	1.617e-24
MIR22HG	4577.4	-5	2.013e-26	1.707e-24
MAK16	362.3	3.1	2.230e-26	1.831e-24
RP11-712B9.2	189.5	-3.8	2.242e-26	1.870e-24
CTD-2336O2.1	529.6	-3.5	1.895e-26	2.047e-24
MRPS6	460.6	3.8	3.050e-26	2.262e-24
FPGS	915.3	2.6	2.882e-26	2.366e-24
ANXA2	697.7	4.6	3.115e-26	2.558e-24
NPM1	7137.7	3.6	3.220e-26	2.563e-24
PGM2L1	957	-3.5	3.202e-26	2.587e-24
GABARAPL1	10151.5	-4.4	3.527e-26	2.776e-24
NFKB1	156.1	4.3	3.604e-26	3.174e-24
FKBP8	4842.3	-2.9	4.369e-26	3.405e-24
MIAT	2405.5	-7	4.396e-26	3.498e-24
THEM4	163.4	4	4.554e-26	3.566e-24
RRS1	222.8	4.2	4.715e-26	4.069e-24
PAICS	3365.2	3.1	5.680e-26	4.338e-24
RABAC1	735.2	-2.3	6.007e-26	4.660e-24
NOLC1	2358.4	2.9	6.595e-26	4.986e-24
SNCA	19193.5	-4	6.777e-26	5.099e-24
ADORA2B	116.8	4.5	7.013e-26	5.322e-24
GSTM4	102.1	5.6	7.819e-26	5.925e-24
NUFIP1	146.1	2.8	9.942e-26	7.481e-24
DDX31	155.5	4.3	9.954e-26	7.678e-24
XPO7	33970	-3.9	1.080e-25	8.140e-24
DCTD	461.6	4.6	1.124e-25	8.209e-24
FBXO9	2111.6	-1.8	1.130e-25	8.218e-24
APOBEC3A	114.5	-5.7	1.381e-25	9.515e-24
CCRL2	2054.3	-2.8	1.377e-25	1.013e-23
PDCD2L	62.7	4.9	1.536e-25	1.045e-23
JUP	265.2	3.6	1.519e-25	1.100e-23
FBL	1678.1	2.4	1.525e-25	1.105e-23
FAM195A	156.9	4.3	1.670e-25	1.201e-23
EPHB4	162	4	1.738e-25	1.248e-23
RB1CC1	11739.5	-2.5	1.650e-25	1.366e-23
MRPL24	357.7	3	2.152e-25	1.376e-23
TBCEL	5563.9	-5.8	2.218e-25	1.540e-23
ZDHHC17	1588.1	-2.7	2.242e-25	1.549e-23
S100A10	2256.2	-3.8	2.273e-25	1.562e-23
IVD	929.7	2.4	2.342e-25	1.604e-23
KIAA0513	2358	-3.1	2.569e-25	1.797e-23
G6PC3	214.2	5	2.572e-25	1.962e-23
NOTCH2	577.5	3.2	2.193e-25	1.969e-23
OSER1-AS1	322.5	-3.1	3.012e-25	2.079e-23
CDKN2C	508.4	-3.7	3.320e-25	2.218e-23
CASC7	3892	-2	3.330e-25	2.218e-23
ZNF124	90.3	3.5	3.835e-25	2.423e-23
ZNF202	177.9	3	3.793e-25	2.620e-23
RBM28	737.9	2.1	4.018e-25	2.643e-23
TST	321.7	2.1	4.585e-25	3.002e-23
E2F2	5017.7	-3.6	5.537e-25	3.612e-23
DCUN1D1	9708.7	-1.8	5.786e-25	3.758e-23
ZNFX1	6655.9	-2.7	5.703e-25	3.765e-23
DNAJC10	594.6	2.4	6.238e-25	4.101e-23
POP1	252.6	2	6.623e-25	4.336e-23
FAM46C	42890.7	-3.8	7.419e-25	4.862e-23
WDR77	927.4	3.8	7.691e-25	5.019e-23
DCPS	245.7	2.3	7.581e-25	5.019e-23
TRMT6	335	2.3	8.965e-25	5.654e-23
WDR45	2406.9	-2.6	1.105e-24	7.124e-23
RARRES3	287.9	-3	1.244e-24	7.773e-23
TRMT1	579.4	2.1	1.249e-24	7.986e-23
SRGAP2	1517.6	-2.4	1.291e-24	8.007e-23
TMEM261	281.4	3.8	1.472e-24	9.507e-23
RABEPK	189.8	3.5	1.599e-24	9.989e-23
ENG	1321.6	5.3	1.238e-24	1.007e-22
HIST3H2A	569.1	-3	1.695e-24	1.062e-22
POLR1A	686.9	3.3	1.951e-24	1.211e-22
DENND4A	5636.4	-2.1	1.734e-24	1.241e-22
CCDC86	276.9	4.7	2.048e-24	1.389e-22
TMEM14A	78.6	6.6	2.297e-24	1.399e-22
TNXB	2411.1	-3.7	2.729e-24	1.667e-22
HECTD4	13481.1	-3.7	3.189e-24	1.951e-22
YPEL5	5619.9	-2.5	3.357e-24	1.992e-22
HCLS1	859.8	2.4	3.407e-24	2.015e-22
BPGM	17869	-3.9	3.655e-24	2.210e-22
OFD1	1993	-2.3	3.925e-24	2.303e-22
PIK3IP1	3784	-5.2	4.319e-24	2.591e-22
IL6ST	5142.1	-4.6	3.941e-24	2.712e-22
KIT	1771.6	6.2	4.952e-24	2.872e-22
CISD1	217.4	3.7	5.314e-24	3.123e-22
SCD	2521.5	6.8	5.534e-24	3.184e-22
BST2	428.4	3	5.525e-24	3.223e-22
LTBP4	207.4	3	5.522e-24	3.223e-22
IRF1	2676.9	-2.6	5.776e-24	3.286e-22
TAL1	8204.4	-2.9	7.539e-24	4.364e-22
IMPDH1	426	5.5	7.753e-24	4.378e-22
GCLC	5373.5	-3.2	7.702e-24	4.426e-22
PCDH1	40.4	-4.9	9.304e-24	4.788e-22
S100A6	12362.1	4.7	8.673e-24	4.843e-22
APOA1BP	481.2	2.3	8.712e-24	4.847e-22
SYTL1	96.4	3.5	9.764e-24	5.497e-22
CISD3	116.6	4.1	1.053e-23	5.921e-22
OCIAD2	345.5	2.7	1.237e-23	6.790e-22
PNP	8731.6	-2.1	1.235e-23	6.790e-22
LRRC2	648.6	-4.3	1.368e-23	7.475e-22
CTPS2	106.6	2.3	1.516e-23	7.863e-22
TRIB3	6103.4	-4.6	1.453e-23	8.095e-22
ATG14	6298.3	-3.5	1.532e-23	8.283e-22
FGFR1OP2	5030.3	-2.4	1.859e-23	1.028e-21
FUT8	312.5	3.1	1.957e-23	1.051e-21
GM2A	447.6	4.1	2.096e-23	1.121e-21
FAM217B	247.5	3.7	2.131e-23	1.153e-21
TAGLN2	4466.3	3.2	1.905e-23	1.196e-21
SNX14	452.8	2.3	2.384e-23	1.263e-21
BCAM	541.1	-6.1	2.440e-23	1.287e-21
COQ4	396.1	1.9	2.567e-23	1.349e-21
ABLIM1	4227.4	-5.6	2.786e-23	1.460e-21
DBI	750.1	3.2	2.833e-23	1.480e-21
HMOX2	285.8	3.2	2.854e-23	1.485e-21
FAHD2B	114.2	4.7	2.923e-23	1.542e-21
RFFL	2661.1	-1.8	2.962e-23	1.571e-21
HIST1H2AC	2792.2	-3.4	3.070e-23	1.578e-21
POLR1C	380.5	2.8	3.011e-23	1.578e-21
CLN8	2359.1	-2.9	3.304e-23	1.690e-21
QTRTD1	193.7	6	3.508e-23	1.816e-21
MRTO4	544	4.2	2.886e-23	1.950e-21
KAT2B	1336.6	-3.4	3.822e-23	1.977e-21
NTRK1	265.8	-4.6	3.973e-23	2.036e-21
SFXN4	353.4	4.9	4.117e-23	2.127e-21
ZNF91	84	3.9	4.318e-23	2.196e-21
CBX2	142.8	3.9	4.678e-23	2.226e-21
ULK1	3687.9	-3.9	4.642e-23	2.313e-21
CAPN5	797.6	-2.8	3.557e-23	2.348e-21
EEF2K	652.1	4.4	4.777e-23	2.364e-21
AGPAT2	143.6	4.7	5.458e-23	2.563e-21
SNX22	895.2	-2.4	5.246e-23	2.579e-21
CMPK2	479.6	-2.8	5.301e-23	2.597e-21
FBXO48	265.8	-2.6	5.326e-23	2.633e-21
TNRC6B	5374.6	-1.8	5.253e-23	2.633e-21
ARRDC2	11394.4	-4.8	4.793e-23	2.750e-21
DAPK1	9178.2	-3.4	6.190e-23	3.059e-21
PRSS21	137.7	6.1	6.447e-23	3.164e-21
SLC2A1-AS1	197.3	-3.3	6.618e-23	3.328e-21
AGL	276.4	2.5	6.945e-23	3.380e-21
PDCD11	846.4	2.9	7.101e-23	3.394e-21
CNOT7	1297.7	1.7	7.335e-23	3.567e-21
NAPB	1175.5	-2.2	7.771e-23	3.768e-21
CNRIP1	463.8	5.4	8.735e-23	4.136e-21
FOXO4	655.2	-3.4	7.153e-23	4.487e-21
RALB	296.5	5.6	1.000e-22	4.831e-21
MCTP2	272	2.9	1.141e-22	6.018e-21
PUS7	349.4	6.6	1.452e-22	6.228e-21
PDZK1IP1	1498.9	-5.2	1.022e-22	6.324e-21
SWT1	692.4	-2.8	1.242e-22	7.673e-21
AMT	169.1	3.5	1.672e-22	7.908e-21
NTHL1	115	5.4	1.712e-22	8.044e-21
XYLB	121.3	3.5	1.997e-22	8.754e-21
IFNGR2	184.3	3.1	1.951e-22	9.146e-21
AQP1	1602.8	-5.3	2.043e-22	9.353e-21
RARG	178	5.4	2.105e-22	9.772e-21
AC104389.16	85.6	-5.2	2.195e-22	1.014e-20
RANBP10	7024.5	-3.2	2.258e-22	1.024e-20
YIPF6	2016.1	-1.8	2.362e-22	1.096e-20
MOB3B	255.5	7.1	2.414e-22	1.105e-20
ALKBH2	140.3	4.7	2.427e-22	1.106e-20
C17orf103	17641.6	-3.6	2.552e-22	1.144e-20
PIP5K1B	1216.3	-2.2	2.604e-22	1.194e-20
TBC1D17	846.3	-2.3	2.108e-22	1.249e-20
MAST3	6505.5	-3.3	2.465e-22	1.294e-20
PCNT	3229.1	-2.1	2.537e-22	1.328e-20
NTPCR	273.8	2.3	3.067e-22	1.378e-20
MANBA	292	2.6	3.197e-22	1.438e-20
MSTO1	247	2.4	3.345e-22	1.494e-20
BSG	79544.1	-2.7	3.348e-22	1.505e-20
CDKN2D	912.2	-4.9	3.656e-22	1.596e-20
POLB	135.3	2.1	3.893e-22	1.611e-20
PHLPP2	720.1	-3.4	3.709e-22	1.611e-20
PKM	1976.4	3.2	4.063e-22	1.758e-20
EPOR	5014.2	-1.8	4.019e-22	1.781e-20
TMEM217	107.7	-4.4	5.226e-22	2.143e-20
MRPL11	683	1.9	5.602e-22	2.468e-20
TWF2	100.2	2.8	6.088e-22	2.481e-20
WWC3	2357.8	-3.1	5.852e-22	2.499e-20
MKRN1	6953.3	-3.5	6.322e-22	2.690e-20
RPF2	702.3	2.9	5.672e-22	3.200e-20
IQCB1	312.7	1.7	8.740e-22	3.394e-20
TFAM	556.4	2.5	8.757e-22	3.794e-20
SLC41A1	628.1	2.4	9.867e-22	4.151e-20
CCNJ	117.5	3.5	1.180e-21	4.702e-20
C21orf58	1019.7	-2.5	1.122e-21	4.702e-20
NLN	332.7	5.7	1.423e-21	5.450e-20
TRIM35	178.9	2.6	1.294e-21	5.480e-20
NSMAF	310.2	2.8	1.302e-21	5.549e-20
CHMP2A	3562.5	-1.6	1.444e-21	5.975e-20
SYNCRIP	1269.3	2.1	1.465e-21	6.177e-20
DUSP3	168.3	5.9	1.486e-21	6.250e-20
HMGN3	276.9	3.5	1.516e-21	6.512e-20
SULT1A1	144.2	4.6	1.749e-21	7.263e-20
SLC25A42	608.3	-2	2.016e-21	8.454e-20
FAM124B	99.6	6.5	2.540e-21	9.852e-20
UBR2	11072.7	-2.9	2.671e-21	1.085e-19
SNHG15	305.5	3.4	2.710e-21	1.098e-19
MAP7D3	169.5	5.2	2.722e-21	1.150e-19
KANK1	103	7.3	2.906e-21	1.191e-19
CD37	276.8	3	3.228e-21	1.317e-19
C15orf26	146.5	-6.1	3.285e-21	1.335e-19
SLC2A4	3229.9	-4	2.941e-21	1.390e-19
ALDH1B1	515.9	5.9	3.786e-21	1.550e-19
CTC-756D1.3	166.5	-3.2	3.738e-21	1.555e-19
SAMD9	1757	-2.7	4.047e-21	1.639e-19
SMYD5	331	4.7	4.579e-21	1.662e-19
FAM131A	969.9	-2.3	5.319e-21	2.100e-19
ABHD14A	85	3.7	5.463e-21	2.187e-19
DCTPP1	591.2	4	5.565e-21	2.231e-19
PDSS1	44.7	2.9	6.014e-21	2.236e-19
HCN3	178.5	3.5	5.957e-21	2.362e-19
KIF24	746.3	-1.6	6.154e-21	2.397e-19
RHOH	163.5	5.3	6.283e-21	2.479e-19
RPL22L1	727.4	2.2	6.586e-21	2.621e-19
KLF3	5841.2	-2.9	7.010e-21	2.709e-19
SOX6	2724.6	-3.7	6.476e-21	2.952e-19
WDR75	737	2.3	5.893e-21	3.014e-19
TOM1L1	109.9	4.5	7.739e-21	3.021e-19
TCP11L1	213.8	-1.9	8.015e-21	3.133e-19
ARHGDIB	2010.6	3	8.438e-21	3.222e-19
PTPRF	846.4	-6.4	8.647e-21	3.294e-19
CRYZ	126.3	5.5	8.750e-21	3.374e-19
NLE1	320.8	5.1	9.794e-21	3.405e-19
ALDH3A2	195.8	4.4	8.876e-21	3.406e-19
SLC14A1	2798	-5.7	8.859e-21	3.411e-19
INPP5K	4014.4	-2.1	9.624e-21	4.278e-19
DHTKD1	401.6	2.6	1.201e-20	4.603e-19
ZDHHC9	169	5.4	1.105e-20	4.651e-19
RAB11FIP4	167	-4.7	1.319e-20	5.010e-19
SURF6	608.1	2.9	1.384e-20	5.139e-19
ECHS1	972.3	3.1	1.355e-20	5.139e-19
ZNF254	135	3.5	1.481e-20	5.225e-19
ICA1	318.4	4.1	1.708e-20	5.795e-19
DCAF4	121.8	4.7	1.827e-20	6.419e-19
ANO6	194.1	4.3	1.788e-20	6.690e-19
MCOLN1	2240.8	-2.2	1.856e-20	6.955e-19
WDR41	506.3	3.6	2.118e-20	7.115e-19
WDR91	628.4	-1.7	1.914e-20	7.140e-19
OSTC	1204.2	1.7	1.947e-20	7.284e-19
GNA12	1885.3	-2.8	1.971e-20	7.357e-19
RANBP17	111.6	2.9	2.068e-20	7.628e-19
AP2A1	2636.9	-2	2.079e-20	7.680e-19
RASGRP3	488.1	-4.5	2.153e-20	7.976e-19
SAMHD1	88.5	4	2.339e-20	8.540e-19
YOD1	7112.6	-2.7	2.379e-20	8.727e-19
STOM	42001.3	-2.9	2.772e-20	9.931e-19
OSGEPL1	72.2	3.3	2.774e-20	1.009e-18
SEMA4C	109.4	7.4	3.090e-20	1.046e-18
LYAR	399.2	3.6	2.939e-20	1.046e-18
TPST2	2491.1	-2.5	2.871e-20	1.046e-18
PPARGC1B	97.8	7.7	3.198e-20	1.150e-18
VARS	588.4	1.9	3.346e-20	1.183e-18
SCAMP3	595.4	3.6	3.407e-20	1.201e-18
MAP7	79.5	4.6	3.592e-20	1.203e-18
ATP5G2	2717.7	1.9	3.357e-20	1.209e-18
SESN3	3848.8	-5.4	2.949e-20	1.220e-18
MARCH3	3782.7	-2.8	3.046e-20	1.257e-18
PPOX	3294	-1.7	3.109e-20	1.277e-18
LINC01094	182	-4.7	3.596e-20	1.277e-18
BYSL	489.4	1.9	3.849e-20	1.335e-18
GCSH	55.1	4.4	4.313e-20	1.368e-18
ARHGAP4	456.8	3.6	4.147e-20	1.470e-18
C20orf96	78.8	3.3	4.609e-20	1.616e-18
EIF2AK1	7304.1	-3.4	4.635e-20	1.632e-18
TMEM216	200.8	3.4	4.232e-20	1.632e-18
ADH5	878.9	3.1	4.820e-20	1.684e-18
HEXA	348.3	2.5	5.092e-20	1.739e-18
CCDC169	32.7	3.8	5.930e-20	1.854e-18
FLNB	226.4	4.8	5.684e-20	2.020e-18
TMEM173	562.7	5.2	6.155e-20	2.087e-18
NDUFAF6	423.6	1.5	6.915e-20	2.339e-18
DHX37	331.9	2.1	6.979e-20	2.419e-18
ARL4A	20871	-3.2	6.125e-20	2.439e-18
BEST3	480.5	-4.2	7.491e-20	2.519e-18
RP11-468E2.4	51.8	-3.6	8.418e-20	2.576e-18
DDX21	2480.2	2.5	8.030e-20	2.686e-18
C12orf45	126.2	5.4	8.631e-20	2.740e-18
CD320	340.9	5.5	8.225e-20	2.740e-18
BPNT1	89.2	3.1	8.591e-20	2.896e-18
CCDC24	212.7	-3.2	8.707e-20	2.950e-18
RAB3IP	1113.7	-2.3	6.928e-20	3.044e-18
POLR3G	134	3.4	9.378e-20	3.138e-18
TPI1	5694.2	2.8	9.511e-20	3.138e-18
AF131216.5	62.1	-5.5	1.139e-19	3.438e-18
SH3BGRL3	17916.8	-3.9	1.075e-19	3.623e-18
NOB1	330.4	4.1	1.210e-19	3.637e-18
RGAG1	306.4	-4.4	1.123e-19	3.667e-18
CYB561	156.7	4	1.133e-19	3.863e-18
MRPL2	656.7	1.8	1.287e-19	4.277e-18
AKAP1	131.6	4.8	1.329e-19	4.381e-18
PDE4DIP	607.8	-3.9	1.500e-19	4.988e-18
BNIP3L	45320	-2.9	1.622e-19	5.354e-18
MRPS26	425.4	4	1.650e-19	5.465e-18
FAR2	140.8	3.2	1.787e-19	5.478e-18
PARL	706	1.5	1.913e-19	6.146e-18
ITFG2	384.2	2	1.943e-19	6.226e-18
ZZZ3	574.2	2.4	1.995e-19	6.384e-18
DPH2	636.3	3.9	1.772e-19	7.522e-18
B3GALNT1	76.9	5.5	2.363e-19	7.632e-18
UAP1	281	3.7	2.303e-19	7.654e-18
TIMM9	280	1.7	2.367e-19	7.668e-18
GYPC	25713.8	-2.2	2.400e-19	7.741e-18
FGD6	2497.8	-3.8	2.448e-19	7.741e-18
DCAF8	6505.5	-2.1	2.246e-19	8.369e-18
ARHGAP42	151.1	-3.9	2.635e-19	9.320e-18
SDPR	207.8	6.3	2.837e-19	1.001e-17
ZNF23	462.4	-3.1	3.231e-19	1.039e-17
USP9X	12475.6	-2.1	3.377e-19	1.055e-17
ZNF667	60.8	5.1	3.632e-19	1.076e-17
AFMID	179.8	2.9	3.358e-19	1.093e-17
ANKH	1032.9	-2.9	3.576e-19	1.111e-17
