gene	baseMean	log2FoldChange	pvalue	padj
KDM4C	2920.6	-2.7	7.074e-75	3.602e-72
DBI	750.1	5.8	6.611e-74	2.466e-71
FAM132B	1985.3	-7.2	2.064e-72	8.972e-70
MSN	3712.2	5.4	4.588e-72	1.954e-69
ISG20	3261.8	-6.6	7.877e-72	2.766e-69
S100A11	848.5	8.5	1.301e-71	4.331e-69
SMIM5	2302.1	-5	1.989e-71	6.720e-69
AGPAT2	143.6	8.4	2.568e-71	1.361e-68
DNAJA4	3820.7	-4.6	3.586e-71	1.560e-68
SLC25A42	608.3	-4.1	2.011e-70	5.980e-68
RFESD	1676.4	-5	5.394e-70	1.694e-67
TWF2	100.2	5	4.469e-70	2.206e-67
WIPI1	1018.4	-3.2	1.201e-68	3.746e-66
KEL	3675.5	-5.1	1.356e-68	4.047e-66
SPTA1	21834.6	-6.4	2.350e-68	6.670e-66
CLIC2	9423.7	-5.5	2.368e-68	7.199e-66
OSBP2	10144.9	-6.8	2.640e-68	7.503e-66
IL15RA	570.3	-3.9	1.112e-67	3.270e-65
ARHGAP4	456.8	6.8	1.163e-67	3.290e-65
ARPC1B	814.6	4.9	3.339e-67	9.523e-65
SLC6A8	1068.7	-5.8	3.620e-67	9.677e-65
MFSD10	613.7	5.9	5.279e-67	1.428e-64
ACHE	3182	-7.8	3.894e-66	1.351e-63
CD53	469.7	6.3	6.453e-66	1.596e-63
MFSD2B	2577.2	-4.1	1.681e-65	4.464e-63
RABGAP1L	3589.4	-2.9	1.165e-64	2.801e-62
HLA-E	875.6	4.3	3.264e-64	8.418e-62
SLC6A9	4749.9	-7.7	7.304e-64	1.768e-61
GM2A	447.6	6.9	7.672e-64	1.771e-61
PTPLAD2	231.9	4.2	6.355e-64	1.796e-61
MBNL2	6149.7	-3.7	1.367e-63	3.074e-61
IRF9	258.8	-3.9	1.779e-63	4.898e-61
NDST1	256.8	7.3	6.630e-63	1.453e-60
OPTN	14737.2	-4.6	6.625e-63	1.764e-60
HBM	25525	-10.4	1.484e-62	3.281e-60
CORO1A	693.7	7.4	2.322e-62	5.208e-60
ALAS2	134100.6	-8.7	5.140e-62	1.167e-59
MARCH8	25353.1	-5.1	7.953e-62	1.785e-59
MGST1	385.3	7.7	1.015e-61	2.248e-59
PHOSPHO1	5135.4	-8.3	9.581e-62	2.373e-59
SLC2A4	3229.9	-7.7	2.193e-61	5.369e-59
FCHO2	1868.2	-4.1	2.989e-61	5.657e-59
VAT1	1643.6	6.6	4.318e-61	9.135e-59
ART4	1560.2	-10.2	4.979e-61	9.214e-59
TMEM63B	1745.1	-4.1	9.262e-61	1.916e-58
EPB42	33840.9	-8	1.152e-60	2.995e-58
CTSL	4095.8	-4.7	1.610e-60	3.687e-58
BTG2	8282.4	-4	3.713e-60	6.838e-58
CNN2	459.8	5.1	1.916e-59	3.709e-57
RNF130	1140.8	7.4	3.917e-59	7.506e-57
RHCE	7813.1	-7.3	5.971e-59	1.102e-56
AHSP	59630.8	-7.6	8.507e-59	1.554e-56
MANBA	292	4.3	1.686e-58	2.947e-56
CD37	276.8	5.2	2.356e-58	5.129e-56
TSPAN5	1802.7	-6.3	1.042e-57	1.897e-55
KCNAB2	907.5	3.7	4.891e-57	9.028e-55
MOSPD1	4786.9	-4.9	8.466e-57	1.549e-54
HLA-DRB1	144.5	8	1.229e-56	2.219e-54
FAM13A	1344.5	-4.1	1.510e-56	2.646e-54
TBC1D22B	3136.1	-4.2	3.454e-56	6.142e-54
PRR5	1004.6	-4	8.612e-56	1.441e-53
ARG1	5418.7	-8.2	8.450e-56	1.872e-53
SELENBP1	15553.5	-9.3	1.198e-55	1.903e-53
RSAD2	10196.2	-6.9	1.676e-55	2.728e-53
AP2A1	2636.9	-3.4	2.151e-55	3.355e-53
IL9R	309	7.5	2.310e-55	3.794e-53
BST2	428.4	4.7	2.442e-55	4.069e-53
ANXA2	697.7	6.8	3.111e-55	4.887e-53
ICAM3	275.2	6.1	4.891e-55	9.470e-53
ACTG1	6880	5.2	5.013e-55	1.034e-52
MGST3	5574.7	-4.8	6.972e-55	1.269e-52
ENPP3	348.3	7.6	9.368e-55	1.369e-52
C17orf103	17641.6	-5.9	1.415e-54	2.130e-52
PNP	8731.6	-3.2	3.830e-54	5.525e-52
SPATA9	162.6	-4.9	4.191e-54	6.202e-52
YIPF6	2016.1	-2.9	3.651e-54	6.373e-52
SP2	1226.4	-1.9	1.330e-53	1.936e-51
TOP1	7987.8	-3.2	1.369e-53	2.351e-51
ABR	139	6.1	1.355e-53	3.132e-51
GCNT2	2813.2	-4.1	2.415e-53	3.433e-51
ARHGEF37	561.1	-5.3	2.567e-53	3.620e-51
SRPK2	312.3	3.9	2.975e-53	4.376e-51
SMYD3	113.8	5.9	5.041e-53	6.998e-51
LIMD2	192.3	6.3	4.946e-53	8.173e-51
TANGO2	2825.1	-3.8	8.794e-53	1.202e-50
SERPINB1	872.4	3.5	1.300e-52	1.812e-50
SNCA	19193.5	-5.9	1.453e-52	1.891e-50
TXNIP	17597.1	-2.9	1.151e-52	2.056e-50
C7orf73	6939.9	-2.5	1.186e-52	2.103e-50
CASC7	3892	-3	2.423e-52	3.191e-50
MORC3	4798.2	-3.3	2.575e-52	3.366e-50
TMCC2	105740.7	-8.4	2.595e-52	3.367e-50
MSRB3	143.1	7.4	2.970e-52	4.011e-50
IQGAP1	606.6	5.1	3.613e-52	4.622e-50
NSMAF	310.2	4.5	3.648e-52	4.725e-50
GNA15	461	7.6	3.631e-52	4.725e-50
ARHGEF6	959.1	6.1	4.559e-52	6.003e-50
GPI	2226.4	7.9	6.266e-52	8.202e-50
IFITM2	1359.4	8.2	1.793e-51	2.275e-49
SPTB	17075.2	-6	4.095e-51	5.022e-49
ACTN1	754.1	8.2	7.464e-51	8.457e-49
DARC	1005.1	-6.6	1.282e-50	1.499e-48
DOK2	136.1	6.4	1.044e-50	2.000e-48
UBAC1	9133.3	-4.2	1.253e-50	2.000e-48
CHAC2	562.6	-3.3	3.871e-50	4.561e-48
HBB	4178049.6	-7.7	3.237e-50	4.561e-48
STAT5A	962.2	6	3.877e-50	4.771e-48
LEPROT	2572.5	-2	1.049e-49	1.220e-47
TTYH3	177.6	6.2	1.296e-49	1.497e-47
SYTL1	96.4	5.1	1.731e-49	1.987e-47
FHDC1	6915.9	-6.7	1.849e-49	2.219e-47
RBM38	9159.5	-4.9	1.598e-49	2.420e-47
UCP2	28065.8	-4.6	1.760e-49	2.649e-47
ATP1B2	1179.8	-8	4.051e-49	4.767e-47
RAB3D	201.8	7.9	5.361e-49	5.765e-47
CTSS	108.3	8.4	3.862e-49	6.824e-47
PTPN6	878.1	8.2	1.171e-48	1.287e-46
RAPGEF2	7579.3	-3.4	1.241e-48	1.611e-46
ARRDC1	349.3	3.8	1.562e-48	1.639e-46
ALAS1	1346.2	4.3	2.440e-48	2.632e-46
P2RY8	278.9	7.6	2.905e-48	3.737e-46
DDI2	3264.2	-3.7	2.649e-48	3.774e-46
LBH	6609.7	-3.9	3.472e-48	3.872e-46
EPB41	20751.3	-4.1	3.102e-48	3.885e-46
PRSS57	1058.3	10.6	7.098e-48	7.186e-46
RB1CC1	11739.5	-3.5	9.602e-48	9.664e-46
NOTCH2	577.5	4.5	1.139e-47	1.140e-45
POMT1	99.5	5.8	6.958e-48	1.142e-45
FES	399.9	4.2	1.080e-47	1.162e-45
LY6E	228.3	7.6	9.691e-48	1.183e-45
GMFG	452.3	5.6	1.739e-47	1.807e-45
PPIP5K2	4135.1	-2.6	1.881e-47	2.251e-45
RUNDC3A	3593.7	-7.9	2.511e-47	2.429e-45
RNF19A	6648.3	-3.4	2.396e-47	2.834e-45
DUSP23	220.5	4.6	3.067e-47	3.640e-45
RP11-20D14.6	5111.4	-8.5	4.802e-47	6.314e-45
BPGM	17869	-5.6	6.806e-47	6.438e-45
MAP4K2	190.7	4	7.752e-47	7.545e-45
ARL4A	20871	-5.1	8.233e-47	7.704e-45
ARG2	1045.5	-4.5	9.416e-47	9.312e-45
CYSTM1	3137.2	-4.8	8.848e-47	1.132e-44
SLC6A19	5849.1	-7.5	1.886e-46	1.727e-44
CCS	5907.9	-3.4	1.530e-46	1.727e-44
RANBP10	7024.5	-4.7	2.466e-46	2.324e-44
FECH	35356.1	-5.3	5.157e-46	4.674e-44
RHOH	163.5	8	4.169e-46	4.727e-44
BCL2L1	36101.3	-4.4	4.860e-46	4.747e-44
FZD5	777.3	-4.6	5.518e-46	5.355e-44
FAM45A	278.6	3.7	4.862e-46	5.552e-44
PGM2L1	957	-4.8	7.208e-46	6.586e-44
ACSL6	1772.4	-10.5	8.343e-46	7.053e-44
E2F4	3887.2	-3	1.149e-45	1.005e-43
CLCN3	7183	-4.5	1.659e-45	1.571e-43
SMOX	3874.6	-4.4	1.715e-45	1.826e-43
DENND4A	5636.4	-3	1.969e-45	1.847e-43
JAZF1	3309.2	-5.5	2.579e-45	2.407e-43
CD97	313.2	3.8	3.061e-45	2.701e-43
KLF3	5841.2	-4.4	3.361e-45	3.106e-43
RAB6B	1286.1	-4.9	4.573e-45	3.716e-43
CD38	328.2	7.9	8.999e-45	7.823e-43
GALNT5	3243.9	-5.4	1.006e-44	8.660e-43
PLSCR4	620.1	-4.5	1.077e-44	8.660e-43
CALCOCO1	15382.8	-4	1.157e-44	1.044e-42
MARCH3	3782.7	-4.3	1.216e-44	1.233e-42
CTSW	161.7	8.4	1.694e-44	1.390e-42
COTL1	440.3	7.6	2.001e-44	1.628e-42
BSDC1	9863	-2.7	2.327e-44	2.327e-42
EZH1	2585.6	-3.1	2.885e-44	2.334e-42
TMC5	1274.6	-7.9	3.468e-44	2.793e-42
AK1	1137.4	-3.9	3.813e-44	3.323e-42
RNF123	6037.2	-4.2	4.551e-44	4.466e-42
ZNF124	90.3	4.7	5.549e-44	4.778e-42
RP11-506K6.4	371.7	-6.2	6.489e-44	5.129e-42
MYB	388.2	7	1.354e-43	1.159e-41
ST3GAL4	387.4	4.3	1.765e-43	1.377e-41
RILPL2	255.6	4.6	2.090e-43	1.679e-41
MYL4	2920	-5.7	1.986e-43	1.679e-41
SLFN14	2392.8	-6	2.287e-43	1.768e-41
ARHGAP9	281.6	7.4	2.288e-43	1.821e-41
EGFL7	698.8	5.5	2.392e-43	1.993e-41
C16orf54	131.1	7.3	1.639e-43	2.067e-41
PLAUR	199.3	6.4	2.393e-43	2.337e-41
SEPT6	291.6	6.7	3.817e-43	2.985e-41
PARVG	282.4	7	4.858e-43	3.657e-41
RRBP1	217	5.8	8.381e-43	7.793e-41
RAB37	288.6	6.9	1.093e-42	8.127e-41
BHLHE40	220.9	7.7	2.056e-42	1.921e-40
ARRB1	130.1	6.1	1.604e-42	1.962e-40
HMGN3	276.9	5	2.852e-42	2.607e-40
ITGB2	679.1	6.7	4.079e-42	3.180e-40
CREB3L1	484	-6.2	4.753e-42	3.592e-40
TMEM123	510.1	4	4.670e-42	3.609e-40
ABHD14A	85	5.3	5.242e-42	3.928e-40
RP11-620J15.3	423.6	2.7	5.892e-42	4.397e-40
SLC27A5	116.7	4.3	6.075e-42	7.215e-40
RIN3	198.7	6.7	1.106e-41	8.188e-40
KCNK5	364.4	4.6	1.194e-41	8.507e-40
MYADM	288.6	6.8	1.770e-41	1.299e-39
C1GALT1	1744.8	-3	1.967e-41	1.512e-39
GUK1	12315.9	-3	1.613e-41	1.569e-39
YOD1	7112.6	-4	2.586e-41	1.875e-39
BEST3	480.5	-7.1	3.459e-41	2.406e-39
TRIM10	5395.7	-9.3	6.097e-41	4.385e-39
FOXO3	10380.9	-4.4	9.144e-41	6.331e-39
FAM216A	145.8	4.6	9.257e-41	6.923e-39
FAM83D	2210.6	-3.1	1.015e-40	7.216e-39
FLNB	226.4	7	9.184e-41	7.903e-39
OSTC	1204.2	2.5	1.212e-40	8.774e-39
METTL4	614.4	-2.3	1.281e-40	8.999e-39
SWT1	692.4	-3.8	2.366e-40	1.539e-38
ALPK1	82.4	5.3	2.694e-40	1.877e-38
HP1BP3	2905.6	-1.4	3.630e-40	2.435e-38
G6PC3	214.2	6.3	3.205e-40	2.658e-38
SULT1A1	144.2	6.5	2.459e-40	2.707e-38
ANKRD44	75.3	6.8	5.229e-40	3.588e-38
TMEM173	562.7	7.5	7.445e-40	5.350e-38
RP11-379K17.4	391.6	-7.4	8.836e-40	6.325e-38
TAL1	8204.4	-3.8	9.716e-40	7.819e-38
S100A4	2549.2	5.2	9.730e-40	7.819e-38
ABCG2	3362.6	-6.7	1.347e-39	1.212e-37
ANXA11	233.8	6.4	1.570e-39	1.309e-37
SNX14	452.8	3	2.111e-39	1.358e-37
DOCK5	385.5	5.1	1.987e-39	1.359e-37
RP11-343N15.5	162.2	-2.7	2.000e-39	1.612e-37
ATG4A	1599.9	-3.4	2.666e-39	1.638e-37
UBA7	473.6	2.8	2.916e-39	1.849e-37
GTPBP1	3872	-2.2	4.320e-39	2.982e-37
STOM	42001.3	-4.1	6.470e-39	4.451e-37
RIOK3	40720.1	-4.1	5.343e-39	4.649e-37
GCLC	5373.5	-4.2	6.880e-39	5.966e-37
TMEM216	200.8	4.8	8.878e-39	6.885e-37
ETV6	271.1	4.9	1.141e-38	7.352e-37
HDAC6	2355.3	-1.6	1.092e-38	9.366e-37
SGMS1	2760.4	-3.3	1.293e-38	9.834e-37
NDEL1	3989.3	-2.4	1.350e-38	1.150e-36
HMOX2	285.8	4.2	2.003e-38	1.230e-36
GUCD1	4918	-2.4	1.978e-38	1.252e-36
PIP5K1B	1216.3	-3	2.164e-38	1.269e-36
MBOAT2	3015.1	-3.7	2.122e-38	1.404e-36
ERMAP	6046.6	-5	2.243e-38	1.877e-36
TTC39A	178.9	-6.2	2.833e-38	2.120e-36
PRKACB	583.4	5.3	3.406e-38	2.211e-36
BNIP3L	45320	-4.1	3.396e-38	2.211e-36
BCR	160.7	4.4	2.868e-38	2.211e-36
TBC1D10C	109.2	6.2	3.334e-38	3.298e-36
PLD3	1036.7	3.3	5.779e-38	3.298e-36
FAM214B	5742.8	-3.9	6.237e-38	3.685e-36
AQP1	1602.8	-7.2	7.223e-38	4.626e-36
ADORA2B	116.8	5.5	9.679e-38	5.876e-36
DOK3	630.5	3.3	1.169e-37	6.579e-36
TMSB10	1032.8	7	1.217e-37	6.827e-36
LINC01021	652.8	-5	1.112e-37	6.865e-36
GCNT1	133	6.6	1.274e-37	7.997e-36
CCDC176	895.8	-5	1.332e-37	8.167e-36
LGALS1	903.3	10.3	1.644e-37	9.098e-36
KIAA0141	560.1	1.9	1.771e-37	1.047e-35
LTBR	176.8	7.2	1.767e-37	1.047e-35
PDIA5	113.5	7.2	1.243e-37	1.181e-35
CMTM6	445.6	3.7	2.024e-37	1.249e-35
PLEK	869.5	8.5	2.583e-37	1.406e-35
RGS19	101.9	7.8	2.445e-37	1.495e-35
AK7	242.1	-4.1	2.697e-37	1.516e-35
ERGIC1	205.9	3.2	3.407e-37	1.903e-35
SWAP70	302.7	5.2	3.287e-37	1.903e-35
FGFR1OP2	5030.3	-3.1	2.704e-37	2.081e-35
NOTCH1	181.7	5.6	3.372e-37	2.399e-35
CLK3	8742.9	-3.6	3.520e-37	2.399e-35
B3GNTL1	157.2	5.9	3.391e-37	2.404e-35
MIR451B	310.6	-8.1	4.243e-37	2.536e-35
TSKU	733.9	-5.6	6.860e-37	3.887e-35
USP9X	12475.6	-3	8.067e-37	4.405e-35
CMAS	4902.9	-3.3	7.598e-37	4.504e-35
FZD3	217.2	4.9	7.451e-37	5.201e-35
GRHL1	217.2	-4	8.264e-37	5.622e-35
ARHGAP1	558.8	2.6	1.048e-36	6.144e-35
GAB2	251.3	5.2	1.125e-36	6.256e-35
ATP7A	2739.6	-3.3	1.201e-36	6.438e-35
XPO7	33970	-4.7	1.233e-36	6.569e-35
PPP1R15A	21268.6	-3.4	1.002e-36	6.569e-35
ANXA4	379.7	4.5	1.255e-36	6.663e-35
CST7	321.5	7.4	1.346e-36	7.127e-35
TCP11L2	15354.7	-6.3	1.520e-36	9.869e-35
HSH2D	412.7	6.7	1.791e-36	1.002e-34
MACF1	799.9	4.6	1.931e-36	1.013e-34
IMPDH1	426	6.9	1.787e-36	1.016e-34
RALB	296.5	7.2	2.141e-36	1.214e-34
SH3KBP1	208.7	5.9	2.032e-36	1.311e-34
MBOAT7	542	4.1	2.557e-36	1.325e-34
SLC2A1-AS1	197.3	-4.8	2.689e-36	1.782e-34
NEK1	738.4	-2.1	3.585e-36	1.782e-34
ZNF23	462.4	-4.6	3.294e-36	1.840e-34
GYPB	9515.1	-7.9	3.511e-36	1.860e-34
CAPG	698.9	8.2	4.158e-36	2.196e-34
CERCAM	121.6	8.1	4.287e-36	2.367e-34
LIF	233.2	8.4	5.361e-36	2.721e-34
MCCC2	634.1	4.3	6.347e-36	3.324e-34
IGLL1	258.3	9.4	5.936e-36	3.853e-34
PIK3CD	189	6.7	7.494e-36	4.679e-34
PDZK1IP1	1498.9	-7.3	1.025e-35	5.319e-34
RASSF5	178.7	5.2	9.478e-36	5.884e-34
PTPRH	321.9	-8.5	1.125e-35	6.106e-34
PLD1	396.2	5	1.205e-35	6.368e-34
CTC-756D1.3	166.5	-6.6	1.058e-35	6.752e-34
NFXL1	138.9	2.8	8.927e-36	7.280e-34
SLC17A9	331	6.1	1.504e-35	7.675e-34
AIP	391.5	2.6	1.623e-35	8.483e-34
WDR54	86.9	6.4	1.729e-35	8.769e-34
GPLD1	150.4	-3.9	1.905e-35	9.315e-34
LAT2	262.6	5.8	1.539e-35	9.655e-34
HK2	181.6	8.3	2.048e-35	9.959e-34
ANKRA2	856.3	-2.1	1.997e-35	1.053e-33
PLEK2	4053.7	-5.8	2.316e-35	1.120e-33
POGK	200.4	6.1	2.450e-35	1.222e-33
MST4	447.5	2.8	2.738e-35	1.432e-33
LY9	95.4	-5.8	3.006e-35	1.563e-33
SPECC1	4243.5	-3.3	3.271e-35	1.564e-33
USP32	1540	-2.2	3.243e-35	1.600e-33
KIAA0232	3373.5	-3.6	3.117e-35	1.614e-33
FBXO30	9303.7	-4.6	2.463e-35	1.615e-33
VAV1	88	7.8	2.104e-35	1.660e-33
RHBDD1	1372.7	-3	4.004e-35	2.007e-33
DYRK1B	560.7	-3.1	4.172e-35	2.030e-33
SEC14L1	12265.6	-3.1	4.557e-35	2.138e-33
NAAA	60.5	7.6	4.436e-35	2.147e-33
EIF5A2	628.2	-3.1	4.475e-35	2.160e-33
PTPN22	152.5	6	4.167e-35	2.439e-33
PLCG2	94.3	6.3	3.716e-35	2.878e-33
FAS	2450	-3.9	6.311e-35	3.181e-33
PRSS21	137.7	7.6	6.826e-35	3.260e-33
KIAA1586	1587.4	-2.7	6.549e-35	3.279e-33
NFKB1	156.1	5	7.581e-35	3.481e-33
EXTL2	152.6	6.6	7.132e-35	4.053e-33
FAM212A	103.4	6.8	1.104e-34	5.217e-33
AHNAK	665.9	6.8	1.188e-34	5.598e-33
FBXO8	577.9	-2.9	1.290e-34	6.064e-33
NFE2	16381.1	-2.3	1.477e-34	6.692e-33
TAGAP	91.9	5.4	9.519e-35	7.179e-33
SLC9A3R1	592.9	2.4	1.479e-34	7.253e-33
BIN2	448.1	4.6	1.499e-34	7.329e-33
ARF3	288.2	5.6	1.601e-34	7.631e-33
PYGL	582.6	5.1	1.734e-34	7.757e-33
STRADB	10762.9	-5	1.454e-34	7.982e-33
CHMP2A	3562.5	-2	1.847e-34	8.219e-33
RHAG	23030.5	-6.3	1.966e-34	1.206e-32
PYCARD	106.3	7.4	1.758e-34	1.298e-32
NRROS	101.5	7.7	2.851e-34	1.302e-32
PPP1R26	67.9	7.6	2.814e-34	1.344e-32
CAP1	2244	2.3	2.511e-34	1.525e-32
FAM131A	969.9	-3	3.400e-34	1.620e-32
BSG	79544.1	-3.5	3.354e-34	2.027e-32
ARHGAP25	120.2	6.9	4.252e-34	3.057e-32
KLHL6	235.7	4.4	5.951e-34	3.212e-32
TRIM16	56.7	4.9	9.714e-34	3.501e-32
BRPF3	848.8	-2.4	9.372e-34	4.310e-32
MCTP2	272	3.6	8.095e-34	4.336e-32
E2F2	5017.7	-4.2	8.281e-34	4.929e-32
GRAMD1A	74.5	6.9	1.066e-33	4.966e-32
FKTN	78.9	3.2	1.130e-33	5.250e-32
HEPACAM2	978	-9.8	1.295e-33	5.535e-32
PPME1	5278.6	-3.9	1.295e-33	6.793e-32
WNK1	32593.1	-3.8	1.610e-33	6.847e-32
FAM217B	247.5	4.5	1.634e-33	6.933e-32
C6orf25	171	9.8	1.347e-33	7.073e-32
DCAF11	12550.9	-3.7	1.448e-33	7.523e-32
FHL3	176.9	4.6	1.572e-33	8.518e-32
ZNF496	150.2	5.3	2.010e-33	1.048e-31
FKBP9	48.4	5.1	3.325e-33	1.224e-31
CPOX	2961.8	-5.1	3.046e-33	1.318e-31
RXRA	1053.8	-3	3.081e-33	1.330e-31
MAP2K3	32141	-4.1	2.964e-33	1.517e-31
TCEAL4	161.8	4.4	3.782e-33	1.570e-31
TBC1D17	846.3	-2.9	4.166e-33	1.785e-31
ANXA6	89.6	7.3	2.646e-33	1.801e-31
ZNF451	6334.6	-2.6	3.551e-33	1.801e-31
GALM	83.4	6.1	2.712e-33	1.839e-31
BTG3	1179.6	-3.1	4.451e-33	1.889e-31
KHNYN	3207.6	-2.6	5.948e-33	2.518e-31
GYPA	14109.7	-8	5.089e-33	2.556e-31
ALS2CR12	315.9	-4.4	5.875e-33	2.603e-31
TFDP1	2062.4	-3	6.714e-33	2.728e-31
LPIN2	26918.4	-3.8	5.826e-33	3.265e-31
HEMGN	15316.5	-7.1	6.241e-33	3.481e-31
ACAP1	445.1	3.7	8.611e-33	3.481e-31
SEC62	14965.7	-3.4	8.998e-33	3.622e-31
ETHE1	115.7	4.6	9.569e-33	4.168e-31
ERO1L	203.2	6.8	1.121e-32	5.780e-31
USP6NL	624	-2.5	1.404e-32	6.107e-31
HBD	113754.7	-5.1	1.510e-32	6.232e-31
ITGA2B	1319.1	5.4	1.568e-32	6.242e-31
LRRN2	287.8	-8.1	1.673e-32	7.060e-31
CMPK2	479.6	-3.5	2.223e-32	9.109e-31
C6orf89	3498.8	-2.1	1.781e-32	9.732e-31
KCTD15	126	5.4	1.523e-32	1.002e-30
MYO1D	736.9	-2.8	2.571e-32	1.012e-30
TNFSF10	56.1	6	3.329e-32	1.309e-30
COLQ	660.1	-3.9	3.109e-32	1.324e-30
FBXO18	728.1	-2.1	3.327e-32	1.345e-30
WIPF1	206.7	7.1	3.633e-32	1.465e-30
TNRC6B	5374.6	-2.1	3.832e-32	1.491e-30
COMMD7	334.6	4.9	3.738e-32	1.578e-30
AMPD2	463.9	4.3	4.574e-32	1.765e-30
RAB34	121.2	8.1	3.031e-32	1.954e-30
LGALS3	30532.4	-5.6	5.073e-32	1.956e-30
JUP	265.2	4.1	5.304e-32	2.111e-30
TMEM206	107.2	4.3	3.539e-32	2.243e-30
LCP1	3838.2	6.3	4.237e-32	2.243e-30
CCDC132	1655.2	-2.9	6.155e-32	2.263e-30
MLKL	55.6	7.1	7.428e-32	2.353e-30
SLC7A6	187.6	2.9	5.522e-32	2.607e-30
ADPGK	775.1	2.6	6.855e-32	2.692e-30
CTSC	903.5	4.8	6.853e-32	2.759e-30
CDC42EP3	51.3	6.1	7.194e-32	2.894e-30
ADRBK2	128.6	5.1	7.984e-32	3.115e-30
ANO6	194.1	5.4	7.326e-32	3.467e-30
ADARB1	132.4	5.3	5.661e-32	3.547e-30
EMB	176.8	5.4	7.363e-32	3.549e-30
OSBPL2	1901.1	-2.3	9.519e-32	3.682e-30
ABRACL	262.4	4.8	8.114e-32	3.894e-30
THEM4	163.4	4.4	1.045e-31	4.826e-30
CCNDBP1	27066.4	-4	1.432e-31	5.320e-30
CHMP1B	650.3	-1.7	1.528e-31	6.020e-30
AGPAT9	226.2	7.5	1.678e-31	6.421e-30
FAM136A	637.9	4.5	2.033e-31	7.748e-30
RAD21	3461.5	-1.6	1.707e-31	7.748e-30
FBXO9	2111.6	-2	1.637e-31	8.319e-30
FAHD1	853.6	-2.2	2.356e-31	8.641e-30
FAM46C	42890.7	-4.3	2.525e-31	1.006e-29
RFFL	2661.1	-2.2	2.846e-31	1.039e-29
IFNGR2	184.3	3.7	2.929e-31	1.104e-29
KIDINS220	3645.6	-2.4	2.529e-31	1.271e-29
MGMT	209.6	3.3	3.388e-31	1.272e-29
DPF3	129.4	-6.1	2.471e-31	1.476e-29
CD33	88.1	6.7	2.575e-31	1.539e-29
FAM104A	5394.7	-3.9	3.843e-31	1.705e-29
DCTD	461.6	5.1	5.343e-31	1.916e-29
SDE2	7126	-3.3	4.605e-31	2.034e-29
PPIB	772.8	3.1	5.940e-31	2.129e-29
BMP1	100.8	4	6.255e-31	2.314e-29
SLC16A3	146.1	5.3	6.073e-31	2.351e-29
ABCB6	320.3	-4.3	7.547e-31	2.679e-29
RGCC	747.5	-5.1	7.838e-31	2.681e-29
ATP5G2	2717.7	2.4	7.329e-31	2.689e-29
