gene	baseMean	log2FoldChange	pvalue	padj
BEST3	480.5	-7.2	8.528e-30	1.138e-27
ARG2	1045.5	-3.5	1.008e-29	1.337e-27
AMER1	77.7	3.3	1.164e-29	1.760e-27
POP1	252.6	2.1	1.501e-29	1.960e-27
HMBS	49478.2	-3.4	1.645e-29	2.324e-27
CTSL	4095.8	-3.2	2.501e-29	3.503e-27
HLA-DRB1	144.5	7.3	3.235e-29	3.912e-27
FBXO8	577.9	-2.6	3.142e-29	4.737e-27
FAM65C	14857.4	-3.3	3.377e-29	4.840e-27
PSEN2	66.2	7.1	4.332e-29	5.003e-27
HDAC5	2641.7	-3.4	3.936e-29	5.424e-27
PGM2L1	957	-3.7	5.906e-29	5.694e-27
QSOX1	468.5	4	6.098e-29	7.069e-27
MSN	3712.2	3.3	5.198e-29	7.149e-27
ULBP1	202.7	-6.9	7.115e-29	8.472e-27
RILPL2	255.6	3.6	7.432e-29	8.780e-27
PLEKHH3	96.7	-4.7	6.709e-29	1.109e-26
KCNK5	364.4	3.6	9.834e-29	1.500e-26
SMYD3	113.8	3.2	1.848e-28	1.929e-26
CNN2	459.8	3.4	1.284e-28	1.929e-26
RHOH	163.5	4.8	1.864e-28	2.013e-26
FAM214B	5742.8	-3.4	1.761e-28	2.274e-26
LRRN2	287.8	-8.4	2.200e-28	2.358e-26
SORBS1	1374.2	-2.7	3.836e-28	3.368e-26
RNF130	1140.8	4.8	4.472e-28	3.897e-26
RSAD2	10196.2	-4.8	3.211e-28	3.936e-26
MARCH8	25353.1	-3.4	3.653e-28	4.133e-26
SRGAP2	1517.6	-2.6	6.843e-28	5.833e-26
PRSS57	1058.3	8.2	5.386e-28	6.006e-26
SMC4	2589.6	-1.8	5.365e-28	6.535e-26
SDPR	207.8	6.8	1.141e-27	1.037e-25
FAM131A	969.9	-2.7	1.083e-27	1.133e-25
MPV17L	73.7	4.6	9.137e-28	1.341e-25
PLSCR4	620.1	-3.4	1.204e-27	1.527e-25
CST7	321.5	8.3	1.329e-27	1.631e-25
FAM132B	1985.3	-4.1	1.577e-27	1.755e-25
RAB3IP	1113.7	-2.8	1.756e-27	1.775e-25
IGLL1	258.3	7.6	1.878e-27	1.879e-25
FAM13A	1344.5	-2.7	3.060e-27	1.934e-25
SLC3A2	10186	-2.2	1.815e-27	1.966e-25
PTRF	392.9	4.5	1.530e-27	1.976e-25
FLNB	226.4	5.3	2.387e-27	2.338e-25
GPI	2226.4	5.4	2.267e-27	2.471e-25
BCAM	541.1	-9.7	3.487e-27	4.414e-25
MFAP3L	201.8	-3.9	7.581e-27	7.280e-25
PMP22	734	3.2	7.618e-27	7.934e-25
KRT18	187.6	5.1	9.017e-27	8.126e-25
RNF19A	6648.3	-2.5	8.110e-27	8.753e-25
MARVELD1	58.8	5	9.736e-27	9.461e-25
NAAA	60.5	4.1	9.845e-27	9.506e-25
EPB42	33840.9	-5.2	1.097e-26	1.144e-24
GTPBP1	3872	-1.8	1.191e-26	1.144e-24
RAPGEF2	7579.3	-2.5	1.256e-26	1.314e-24
TRIM10	5395.7	-7.2	2.309e-26	2.183e-24
NRROS	101.5	5.4	1.965e-26	2.499e-24
CDK6	1784.1	3.3	2.861e-26	2.800e-24
SLC36A1	2845.6	-3.2	2.800e-26	2.859e-24
SPTB	17075.2	-4.2	3.180e-26	3.197e-24
RP11-712B9.2	189.5	-4.3	4.210e-26	3.384e-24
SULT1A1	144.2	4.4	4.496e-26	4.520e-24
C16orf54	131.1	5.8	5.891e-26	5.102e-24
CBFB	168.3	7	6.953e-26	5.987e-24
ITPR2	595.7	3.4	5.824e-26	5.990e-24
CYSTM1	3137.2	-3.5	7.582e-26	7.358e-24
ZNF124	90.3	2.9	8.024e-26	7.836e-24
PAQR9	121.9	-8.1	9.657e-26	8.127e-24
EIF5A2	628.2	-2.6	1.113e-25	1.119e-23
DBI	750.1	3.3	1.200e-25	1.199e-23
PMM1	464.8	-2.7	1.263e-25	1.255e-23
S100A4	2549.2	4	1.552e-25	1.337e-23
CD38	328.2	5.8	1.862e-25	1.467e-23
C21orf58	1019.7	-2.8	2.359e-25	1.525e-23
BST2	428.4	3.1	1.663e-25	1.774e-23
RFFL	2661.1	-1.9	2.165e-25	1.824e-23
SNCA	19193.5	-4	2.823e-25	2.365e-23
CTSH	156	3.3	3.851e-25	2.812e-23
RHCE	7813.1	-4.6	3.586e-25	3.116e-23
PPP1R15A	21268.6	-2.8	4.027e-25	3.320e-23
HYLS1	496	-3.6	3.595e-25	3.384e-23
CTC-756D1.3	166.5	-4.4	4.723e-25	3.517e-23
CD63	2649.3	4.1	4.168e-25	3.721e-23
ICAM2	272.4	3.3	4.862e-25	3.751e-23
SYNE3	779.8	-3.2	4.194e-25	3.866e-23
BSDC1	9863	-2	4.675e-25	4.069e-23
TTC39C	64	5	6.320e-25	4.398e-23
EPN2	378.6	-3.2	7.088e-25	5.156e-23
HSPE1	507.4	2.4	5.866e-25	5.813e-23
UCP2	28065.8	-3.2	8.143e-25	6.375e-23
SCARB1	992.2	3.6	1.450e-24	6.860e-23
SLC17A9	331	4.9	8.720e-25	8.511e-23
FAM195A	156.9	3.9	1.315e-24	8.884e-23
MLKL	55.6	4.7	1.506e-24	1.012e-22
TTC39A	178.9	-4.7	1.660e-24	1.048e-22
SLC7A5	15329.1	-2.8	1.404e-24	1.162e-22
MICAL2	11231.7	-2.5	1.708e-24	1.354e-22
SRPK2	312.3	2.4	2.402e-24	1.663e-22
PDCD5	683.5	2.5	1.926e-24	1.814e-22
ARG1	5418.7	-5.3	2.336e-24	1.915e-22
RUNDC3A	3593.7	-5.5	2.981e-24	2.408e-22
FAM35A	266.3	4.1	4.121e-24	2.776e-22
P2RY8	278.9	5.2	4.851e-24	2.945e-22
TBC1D22B	3136.1	-2.7	4.083e-24	2.971e-22
EPOR	5014.2	-1.9	3.787e-24	2.971e-22
CBX7	851.6	-3.8	4.225e-24	3.060e-22
BTG3	1179.6	-2.6	4.552e-24	3.282e-22
CLUH	384.4	2.9	4.209e-24	3.467e-22
TMEM56	3040.4	-3.6	6.334e-24	4.851e-22
SLFN14	2392.8	-4.3	6.822e-24	4.851e-22
GUK1	12315.9	-2.2	6.877e-24	4.868e-22
C14orf159	414	2	8.071e-24	5.231e-22
CALCOCO1	15382.8	-2.9	7.361e-24	5.625e-22
HMOX2	285.8	3.1	7.009e-24	6.164e-22
RAB3IL1	1325.7	-3.3	1.267e-23	6.682e-22
GCNT1	133	5	1.144e-23	6.933e-22
WBP2	9732	-2.2	9.721e-24	7.296e-22
RP11-20D14.6	5111.4	-5.4	1.130e-23	7.751e-22
PHOSPHO1	5135.4	-4.6	1.153e-23	8.252e-22
MEF2C	158.2	5.9	1.303e-23	8.428e-22
PTPN6	878.1	5.6	9.889e-24	8.428e-22
VAV1	88	7.2	1.150e-23	8.543e-22
TNXB	2411.1	-3.7	1.653e-23	1.163e-21
APOBEC3A	114.5	-7.7	1.605e-23	1.182e-21
CTSS	108.3	5.9	1.660e-23	1.217e-21
ZNF470	30.8	5	2.036e-23	1.266e-21
FHDC1	6915.9	-4.5	1.788e-23	1.285e-21
MXD3	882.8	-4	1.745e-23	1.315e-21
MAPK12	48.7	5.4	2.353e-23	1.348e-21
SLC29A2	59.5	6	2.443e-23	1.393e-21
MIR451B	310.6	-5.3	1.878e-23	1.398e-21
IFRD1	1260.7	-1.6	3.395e-23	1.664e-21
FKBP9	48.4	2.9	3.018e-23	1.699e-21
LDLRAD3	142.3	6.1	3.549e-23	2.075e-21
LAPTM5	7486.7	2.9	3.066e-23	2.131e-21
GYPA	14109.7	-6.6	3.440e-23	2.185e-21
BCR	160.7	3.2	4.474e-23	2.339e-21
TRIB2	123.3	4.5	5.242e-23	3.015e-21
IL1R1	361.3	-5	3.868e-23	3.053e-21
THEM4	163.4	3.4	5.517e-23	3.311e-21
STOM	42001.3	-3.1	4.914e-23	3.365e-21
OSBPL2	1901.1	-1.9	5.856e-23	3.631e-21
NFIA	4157	-2.1	6.611e-23	4.083e-21
DIMT1	605.9	2.3	6.574e-23	4.641e-21
ACP6	34.1	4.7	8.082e-23	4.647e-21
TSPAN5	1802.7	-3.8	8.180e-23	5.232e-21
DNAJA4	3820.7	-2.5	8.185e-23	5.420e-21
PDSS1	44.7	2.4	1.036e-22	5.609e-21
ARPC1B	814.6	2.7	7.407e-23	5.620e-21
ALAD	5822	-3.9	9.102e-23	5.957e-21
IL15RA	570.3	-2.1	8.102e-23	6.100e-21
CEP44	663.1	-2	8.942e-23	6.706e-21
LINC00884	37.8	3.8	1.278e-22	7.567e-21
SETD7	34.7	5.8	1.304e-22	7.687e-21
DCTN4	4026.2	-1.6	1.228e-22	7.963e-21
HEPACAM2	978	-5.8	1.507e-22	8.481e-21
NDUFAF6	423.6	1.5	1.311e-22	8.802e-21
DNAJC2	603.2	1.4	1.510e-22	9.220e-21
KIF24	746.3	-1.7	1.726e-22	1.050e-20
FAM162A	456.6	3.3	1.802e-22	1.196e-20
ANKRA2	856.3	-1.6	2.021e-22	1.220e-20
DCUN1D1	9708.7	-1.7	2.036e-22	1.225e-20
NFE2	16381.1	-1.8	2.130e-22	1.277e-20
TRIB3	6103.4	-4.5	2.198e-22	1.365e-20
TPSAB1	125.1	5.9	2.800e-22	1.451e-20
GYPC	25713.8	-2.4	2.447e-22	1.451e-20
CHCHD6	95.5	2.6	1.988e-22	1.517e-20
LY9	95.4	-7.2	2.497e-22	1.546e-20
SLC39A4	382.4	2.4	3.476e-22	1.789e-20
SLC22A23	1694.7	-2.1	3.443e-22	1.840e-20
PDZK1IP1	1498.9	-5.7	3.172e-22	1.847e-20
UAP1	281	3.8	3.592e-22	1.910e-20
MFSD10	613.7	3.3	3.040e-22	1.975e-20
SMARCC1	688.7	1.6	3.252e-22	2.249e-20
KIF26A	243.7	-6.4	5.007e-22	2.267e-20
NOP2	858.2	2.4	4.295e-22	2.344e-20
IL7	39	6.8	4.341e-22	2.354e-20
TANGO2	2825.1	-2.4	4.432e-22	2.517e-20
PDIA5	113.5	4.6	5.344e-22	2.635e-20
FAM45A	278.6	2.3	5.364e-22	2.635e-20
AK1	1137.4	-2.7	4.796e-22	2.696e-20
ARRB1	130.1	4.1	6.570e-22	3.872e-20
NPM3	60.2	4	7.486e-22	3.974e-20
POLR3G	134	3.5	1.052e-21	5.099e-20
LCP2	567	5.1	1.067e-21	5.643e-20
ARSG	169.1	-2.8	1.197e-21	6.059e-20
FANCD2	1857.1	-1.2	1.235e-21	6.221e-20
HPDL	111.3	4.8	1.097e-21	6.334e-20
C5orf42	1495.2	-4	1.288e-21	7.047e-20
BCL6	1687.5	-5.8	2.257e-21	7.132e-20
ITGA2B	1319.1	4.3	1.393e-21	7.571e-20
C17orf103	17641.6	-3.6	1.403e-21	7.599e-20
TMEM14A	78.6	3.6	1.821e-21	8.959e-20
PDCL	1142.1	-1.7	1.835e-21	9.028e-20
GM2A	447.6	3.7	1.983e-21	9.331e-20
PPARGC1B	97.8	4.2	2.274e-21	1.108e-19
CA2	8402.7	-4.5	2.253e-21	1.260e-19
MCCC2	634.1	3.2	2.146e-21	1.367e-19
TCP11L2	15354.7	-4.9	3.065e-21	1.622e-19
ATF7IP	2820.2	-1.2	3.231e-21	1.626e-19
TMEM123	510.1	2.8	3.951e-21	1.818e-19
RAB34	121.2	6.4	4.153e-21	1.818e-19
TMEM192	233	2.5	4.288e-21	1.951e-19
RP11-453F18__B.1	77.4	4.4	5.587e-21	2.533e-19
PTPN22	152.5	4.4	6.235e-21	2.950e-19
LPIN1	321.9	2.7	6.935e-21	3.149e-19
TMEM173	562.7	5.1	6.539e-21	3.693e-19
TXNDC17	728.4	1.8	8.016e-21	3.932e-19
DENND2D	442.6	3.5	6.733e-21	4.128e-19
ELMO1	417	3	6.708e-21	4.128e-19
TCEAL4	161.8	3.3	1.054e-20	4.233e-19
MBOAT2	3015.1	-2.7	8.814e-21	4.593e-19
QPCTL	32.1	4.6	1.117e-20	4.724e-19
RGS6	430.1	-3.6	7.987e-21	4.842e-19
ATP1B2	1179.8	-4.7	1.798e-20	5.241e-19
MRPL24	357.7	2.6	9.666e-21	5.308e-19
SLC12A6	690.3	2.4	1.226e-20	5.848e-19
ZNF667	60.8	3.9	1.469e-20	6.245e-19
CERCAM	121.6	5.9	1.410e-20	6.384e-19
CEBPG	1803.6	-2.4	1.471e-20	6.954e-19
CLCN3	7183	-2.9	1.477e-20	7.485e-19
FHL3	176.9	3.4	1.823e-20	7.506e-19
BATF	52.3	7.5	2.020e-20	8.455e-19
KIAA0513	2358	-2.8	2.153e-20	1.095e-18
ICAM3	275.2	3.5	2.700e-20	1.147e-18
RAB7L1	74.2	6.5	2.637e-20	1.168e-18
ACTN1	754.1	4.7	2.143e-20	1.168e-18
GCSH	55.1	3.3	3.080e-20	1.416e-18
SLC6A6	345.6	4.5	3.587e-20	1.518e-18
BSG	79544.1	-2.6	3.389e-20	1.710e-18
PANK1	20.2	4.6	4.185e-20	1.747e-18
NTHL1	115	4.1	4.059e-20	1.768e-18
MYH11	183.3	-3.3	4.763e-20	1.789e-18
PRSS21	137.7	4	4.143e-20	1.794e-18
MOSPD1	4786.9	-2.8	3.711e-20	1.845e-18
AK7	242.1	-2.8	4.871e-20	1.923e-18
SPATA9	162.6	-2.5	4.519e-20	1.950e-18
RIMKLB	1585.2	-2.8	7.574e-20	2.061e-18
SLC25A23	18.8	4.2	5.593e-20	2.187e-18
PLCG2	94.3	5.1	4.943e-20	2.421e-18
GMFG	452.3	3.5	5.921e-20	2.421e-18
HDAC7	592.5	3.2	5.315e-20	2.467e-18
SELPLG	3810.8	3.3	5.134e-20	2.494e-18
AMPD2	463.9	3.2	5.451e-20	2.755e-18
NLN	332.7	5.2	5.354e-20	2.961e-18
GAL	33.4	8.3	7.615e-20	2.981e-18
PRR3	254.6	1.6	7.490e-20	3.141e-18
GNL3	1206.3	2.9	7.543e-20	3.284e-18
MYO1G	438.5	6.7	6.724e-20	3.343e-18
TMEM216	200.8	3.2	9.342e-20	3.343e-18
MAP4K2	190.7	2.4	8.308e-20	3.427e-18
ATG4A	1599.9	-2.3	7.859e-20	3.547e-18
CNOT7	1297.7	1.6	8.898e-20	4.004e-18
GALM	83.4	4.6	9.893e-20	4.048e-18
APBA2	69.1	3.7	1.053e-19	4.296e-18
NSMAF	310.2	2.6	8.514e-20	4.561e-18
LDHA	4699.6	4.5	1.001e-19	4.630e-18
RB1	2327.7	-1.6	1.165e-19	5.172e-18
POGK	200.4	4.1	1.493e-19	5.524e-18
IMPDH1	426	4.6	1.044e-19	5.529e-18
DUSP14	140.2	2.8	1.615e-19	5.938e-18
ZBED6CL	25.7	4.1	1.838e-19	6.739e-18
THAP4	437.7	2	1.851e-19	7.390e-18
WDR91	628.4	-1.6	1.609e-19	7.696e-18
ANXA1	1977.5	5.7	1.705e-19	7.794e-18
RXRA	1053.8	-2.2	3.583e-19	9.020e-18
IFITM1	76.6	4.8	2.541e-19	9.193e-18
PNPLA8	2327.8	-2.7	2.242e-19	9.241e-18
PPP1R15B	2753.7	-1.5	2.139e-19	9.580e-18
G6PC3	214.2	3.8	2.436e-19	9.593e-18
TET3	2738.6	-2.6	2.312e-19	9.913e-18
MRPS6	460.6	3.1	2.036e-19	1.046e-17
RFX3	707.6	-1.5	2.158e-19	1.101e-17
VDR	48.3	4.1	2.887e-19	1.101e-17
MGST2	354.4	2.7	2.193e-19	1.118e-17
PPIP5K2	4135.1	-1.6	2.528e-19	1.123e-17
CMAS	4902.9	-2.3	2.948e-19	1.187e-17
GDPD1	42.2	4.3	3.219e-19	1.289e-17
BHLHE40	220.9	5.3	3.731e-19	1.310e-17
FAM20B	2867.4	-1.9	4.059e-19	1.622e-17
DNMT3B	127.2	3.8	4.545e-19	1.653e-17
DSTN	1190.7	1.9	4.859e-19	1.931e-17
PIP5K1B	1216.3	-2.1	4.936e-19	2.051e-17
EBPL	54.3	5.2	5.903e-19	2.130e-17
ERO1L	203.2	4.9	5.698e-19	2.158e-17
DYRK1B	560.7	-2.3	5.302e-19	2.186e-17
PYGL	582.6	3.7	5.679e-19	2.229e-17
SLC22A16	1340.4	-4.2	6.286e-19	2.358e-17
SYNJ2BP	29.2	5.3	6.232e-19	2.425e-17
GTPBP2	2269.2	-2.9	6.715e-19	2.849e-17
TMOD2	39.6	-5.2	8.254e-19	2.927e-17
SLC6A19	5849.1	-4.6	7.350e-19	2.985e-17
LYN	133	5	8.356e-19	3.086e-17
CCS	5907.9	-2.1	7.677e-19	3.184e-17
CDKN1B	1585.7	-2.7	8.313e-19	3.197e-17
KDM7A	551.2	-3.8	8.349e-19	3.203e-17
NOP16	799.4	3.3	7.205e-19	3.248e-17
SLC39A14	208.8	6.2	9.830e-19	3.289e-17
RP1-90G24.10	103.5	-3.4	9.907e-19	3.444e-17
TRIM15	149.9	-4.7	1.116e-18	4.050e-17
CORO1A	693.7	3.9	1.075e-18	4.073e-17
RP11-379K17.4	391.6	-4.1	8.865e-19	4.221e-17
CARD9	99.3	5.1	8.403e-19	4.291e-17
CAD	958.1	2.6	1.254e-18	4.523e-17
OSBP2	10144.9	-3.4	1.198e-18	4.837e-17
DCK	2925.7	-2.8	1.206e-18	4.857e-17
NEFH	49.2	3.8	1.445e-18	5.065e-17
TP53RK	705.8	2.1	1.186e-18	5.207e-17
KIAA0125	197.1	3.3	1.484e-18	5.271e-17
TNRC6B	5374.6	-1.6	1.444e-18	5.834e-17
BPGM	17869	-3.4	1.434e-18	5.838e-17
RABEPK	189.8	2.8	1.651e-18	5.852e-17
PRKCQ	273.6	2.2	1.779e-18	5.978e-17
LCOR	742.1	-1.3	1.334e-18	6.163e-17
RABGAP1L	3589.4	-1.5	1.620e-18	6.531e-17
SPTA1	21834.6	-3.2	1.670e-18	6.568e-17
SLC2A1-AS1	197.3	-3.1	2.096e-18	6.978e-17
SEC14L1	12265.6	-2.2	2.130e-18	7.749e-17
MYBBP1A	610.3	2.8	2.142e-18	7.777e-17
ABHD14A	85	2.8	2.331e-18	8.066e-17
UBASH3A	100.1	4.8	2.459e-18	8.109e-17
RNF123	6037.2	-2.6	2.381e-18	8.582e-17
CYSLTR2	689	-4	2.044e-18	8.661e-17
RP11-342M1.3	122.9	-3.7	2.775e-18	8.716e-17
GTF2H5	291.8	1.5	2.090e-18	9.398e-17
SEPT9	77.1	6.7	2.883e-18	9.398e-17
MT1G	64.4	5.8	3.058e-18	1.023e-16
GPSM2	235.2	-2.1	3.027e-18	1.028e-16
RBBP9	37.2	3.9	3.249e-18	1.052e-16
FOXO3	10380.9	-2.8	2.731e-18	1.052e-16
LRRC61	26.6	4.4	3.333e-18	1.052e-16
EMR2	126.5	4.4	3.388e-18	1.089e-16
RAB6B	1286.1	-2.9	5.442e-18	1.162e-16
CMBL	1307.2	3.6	3.794e-18	1.275e-16
DPF3	129.4	-3.8	4.474e-18	1.429e-16
RBM28	737.9	1.7	3.303e-18	1.447e-16
GRAMD4	295.6	4	4.510e-18	1.447e-16
PTRH2	461.4	2.2	4.405e-18	1.463e-16
MANBA	292	2.2	4.567e-18	1.513e-16
POLR1C	380.5	2.4	3.650e-18	1.590e-16
VPS37B	350.4	2.8	3.680e-18	1.598e-16
SLC26A2	751.5	2.8	4.043e-18	1.640e-16
DFFA	403.1	1.9	3.928e-18	1.700e-16
NOTCH2	577.5	2.6	4.013e-18	1.731e-16
COTL1	440.3	4.6	5.668e-18	1.784e-16
C6orf25	171	6.9	7.056e-18	2.111e-16
ARHGEF6	959.1	3.5	6.120e-18	2.181e-16
PDP2	121.4	2.3	7.328e-18	2.181e-16
MRPL21	730.1	1.3	5.226e-18	2.230e-16
ZNF215	46.6	4.6	7.850e-18	2.425e-16
VAT1	1643.6	3.4	7.370e-18	2.489e-16
SAMHD1	88.5	3.3	8.393e-18	2.582e-16
CASC7	3892	-1.7	7.411e-18	2.680e-16
PLTP	176	3.1	1.005e-17	2.786e-16
HMGN3	276.9	3	9.556e-18	3.072e-16
GORAB	38.3	4.2	1.102e-17	3.224e-16
ARF3	288.2	3.8	1.023e-17	3.258e-16
MORC3	4798.2	-1.8	9.581e-18	3.340e-16
ARHGAP22	29.7	6.5	1.100e-17	3.426e-16
TGIF2	80.2	5.1	1.119e-17	3.543e-16
JUNB	1165.2	-2.7	1.135e-17	3.594e-16
FASN	868.9	3.8	1.065e-17	3.680e-16
CCDC26	49.6	5.2	1.162e-17	3.811e-16
LPP	123.3	4.8	1.292e-17	3.872e-16
ANXA4	379.7	2.9	1.047e-17	3.940e-16
TULP4	287.8	2.8	9.613e-18	3.954e-16
RAB38	52.6	6.5	1.530e-17	4.372e-16
HLA-E	875.6	2.2	1.096e-17	4.489e-16
WIPF1	206.7	4.8	1.628e-17	4.635e-16
TRPV2	1527.4	4.6	1.460e-17	4.734e-16
YPEL5	5619.9	-2.2	1.445e-17	5.095e-16
GPCPD1	5972	-3.1	1.696e-17	5.478e-16
MSRB3	143.1	3.6	1.973e-17	5.566e-16
FGFR1OP2	5030.3	-2.1	1.665e-17	5.614e-16
TWF2	100.2	2	2.003e-17	5.627e-16
ENPP3	348.3	4.2	1.564e-17	5.751e-16
RGS9	156.2	-5.5	2.088e-17	6.092e-16
SWT1	692.4	-2.4	1.949e-17	6.216e-16
OCIAD2	345.5	2.2	1.561e-17	6.252e-16
RP11-506K6.4	371.7	-3.2	2.186e-17	6.385e-16
C1GALT1	1744.8	-1.8	2.314e-17	7.334e-16
