gene	baseMean	log2FoldChange	pvalue	padj
RGS19	101.9	5	1.116e-22	1.364e-20
SRGN	16589.3	6.9	1.230e-22	1.415e-20
HPGDS	111.5	8.4	1.165e-22	1.642e-20
C3AR1	120.5	7.7	1.388e-22	1.692e-20
AZU1	185.7	10.7	1.403e-22	1.697e-20
ZNF521	64	7.2	1.697e-22	2.134e-20
NAAA	60.5	3.1	1.855e-22	2.219e-20
IL1B	69.5	5.7	2.025e-22	2.748e-20
FNBP1	132.1	6.5	2.039e-22	2.748e-20
CERCAM	121.6	5.4	2.550e-22	3.116e-20
PBXIP1	703.7	1.8	3.356e-22	3.553e-20
NEK6	98.7	4.7	2.694e-22	3.553e-20
CD97	313.2	2.7	3.462e-22	3.854e-20
CST7	321.5	5.8	3.601e-22	3.980e-20
SEMA4A	94.8	6.1	3.197e-22	4.108e-20
ALAS2	134100.6	-5.4	4.658e-22	5.446e-20
PTK7	35.1	7.1	5.992e-22	6.655e-20
PPIP5K2	4135.1	-1.9	6.298e-22	7.214e-20
CPXM1	103	7.8	5.738e-22	7.214e-20
TNS1	26244.5	-2.6	9.001e-22	7.569e-20
CD300LF	127.7	10.1	7.634e-22	8.252e-20
RHCE	7813.1	-4.6	1.050e-21	9.794e-20
HMHA1	352.7	3.7	9.198e-22	9.794e-20
PPP1R26	67.9	2.3	1.006e-21	1.222e-19
SPTB	17075.2	-4.1	1.524e-21	1.491e-19
CBL	80.3	5.1	2.063e-21	2.158e-19
LYZ	182.5	7.5	1.884e-21	2.439e-19
SRGAP3	49.4	5.9	4.056e-21	4.203e-19
HLA-DRA	250.6	7.3	4.425e-21	4.452e-19
LBH	6609.7	-2.7	4.228e-21	4.480e-19
PHACTR1	57.6	3.7	4.610e-21	4.580e-19
C1orf228	74.7	8.4	4.975e-21	4.912e-19
AGPAT9	226.2	6.2	5.071e-21	5.316e-19
MYCT1	36.3	6.6	6.716e-21	5.371e-19
ACOT11	40.2	4.2	5.616e-21	5.572e-19
OSBP2	10144.9	-3.9	8.728e-21	6.628e-19
SPTA1	21834.6	-3.6	1.102e-20	9.407e-19
CD84	315.1	5.4	1.074e-20	1.028e-18
RAB34	121.2	5.6	9.298e-21	1.029e-18
SLC45A3	367.9	8.1	1.165e-20	1.089e-18
MFSD2B	2577.2	-2.4	1.540e-20	1.129e-18
TNXB	2411.1	-3.8	1.136e-20	1.129e-18
UBA7	473.6	2.1	1.466e-20	1.346e-18
STAB1	64.7	8.5	1.608e-20	1.477e-18
C6orf25	171	5.7	1.617e-20	1.477e-18
MATK	27.2	6.5	1.623e-20	1.575e-18
FCER1G	249.7	8.1	1.463e-20	1.667e-18
STAR	50.1	5	2.320e-20	1.709e-18
RABGAP1L	3589.4	-1.7	2.306e-20	2.196e-18
PLAC8	94.1	6.9	2.181e-20	2.243e-18
SASH3	171.6	7.9	2.377e-20	2.243e-18
TNFSF13	28.8	3	2.710e-20	2.380e-18
B3GALT4	52.8	3.7	2.808e-20	2.502e-18
ANKRD28	356.1	3.1	3.325e-20	2.870e-18
C6orf89	3498.8	-1.8	4.232e-20	3.466e-18
TNFSF10	56.1	4.2	6.485e-20	5.653e-18
RAB33A	34.1	7.2	8.047e-20	5.653e-18
DOCK10	114.1	7.4	6.355e-20	5.771e-18
ETV6	271.1	3.6	8.381e-20	7.571e-18
RASGRP2	135.7	7.7	7.769e-20	7.607e-18
NCF1	136.1	9.3	1.174e-19	9.824e-18
RUSC2	92.4	6.1	1.174e-19	9.969e-18
SLC16A3	146.1	4.3	1.054e-19	1.020e-17
MYO15B	297.1	5.8	1.253e-19	1.026e-17
FNDC3B	404.7	4	1.279e-19	1.040e-17
FMNL1	91.4	7.3	1.096e-19	1.040e-17
TYROBP	248.9	8.8	1.318e-19	1.358e-17
INPP4B	25.6	6	1.873e-19	1.498e-17
AIFM2	534.7	-3.5	2.103e-19	1.545e-17
DAB2	24.7	7.3	2.143e-19	1.712e-17
LPCAT2	240.3	6.3	2.035e-19	1.728e-17
ATP1B2	1179.8	-5.2	2.995e-19	1.982e-17
AP1S2	196.1	3.5	2.658e-19	2.092e-17
CD70	247	-3.6	2.138e-19	2.113e-17
PFKM	1624.2	-2.6	3.816e-19	2.342e-17
CCNA1	293.5	8.1	2.955e-19	2.342e-17
ICAM3	275.2	3.5	3.054e-19	2.404e-17
SLC9A9	22.5	4.5	3.376e-19	2.569e-17
TNFSF14	22.7	6.5	3.394e-19	2.594e-17
RP11-191G24.1	64.4	-3.6	3.841e-19	2.974e-17
PTPLAD2	231.9	2.2	3.094e-19	2.974e-17
SLC2A3	269.5	5.4	3.203e-19	3.065e-17
ZYX	113.7	5.9	3.689e-19	3.220e-17
TMEM156	17	5.9	4.083e-19	3.252e-17
ADAM28	68.9	6.9	4.098e-19	3.252e-17
SPI1	72.2	8.1	4.462e-19	3.299e-17
C1orf162	125.4	7.9	3.894e-19	3.336e-17
PHOSPHO1	5135.4	-4.7	5.701e-19	3.725e-17
LEPROT	2572.5	-1.3	4.832e-19	3.758e-17
FAM101B	665.7	6.2	5.747e-19	3.819e-17
PLEK	869.5	6.2	6.007e-19	3.920e-17
SNX8	1644.9	-1.9	5.906e-19	3.920e-17
SEPT6	291.6	4.4	5.466e-19	3.920e-17
RNASE6	33	5.1	5.141e-19	3.920e-17
GYPC	25713.8	-2.3	6.153e-19	4.139e-17
ITPR2	595.7	3	6.446e-19	4.525e-17
PDE4D	55.4	5.1	6.908e-19	4.859e-17
VAV1	88	3.9	6.666e-19	5.461e-17
TPGS2	6069.4	-1.8	1.010e-18	5.552e-17
CLIC2	9423.7	-3	7.931e-19	5.835e-17
DUSP6	176.1	5	8.176e-19	7.177e-17
ELF4	445.8	3.2	1.184e-18	8.053e-17
ADAM8	318.8	4.7	1.173e-18	8.053e-17
FPR1	50.2	8.1	1.171e-18	8.053e-17
GATA2	1232.4	5.2	1.906e-18	8.249e-17
ST3GAL6	98.6	7.6	1.323e-18	1.042e-16
ARRB1	130.1	3.7	1.725e-18	1.162e-16
ANTXR2	58	8	1.788e-18	1.227e-16
CDH1	3252.4	-4.8	1.753e-18	1.243e-16
CLC	16420.4	8.9	1.753e-18	1.243e-16
GPR174	26.3	4.4	2.213e-18	1.466e-16
SLC6A9	4749.9	-4.2	2.364e-18	1.478e-16
IL3RA	102.4	6.1	2.165e-18	1.664e-16
CAP1	2244	1.7	2.715e-18	1.677e-16
TSKU	733.9	-4.1	2.580e-18	1.677e-16
U2SURP	2588.6	-1.1	2.953e-18	1.709e-16
TMEM63B	1745.1	-2.3	4.282e-18	1.756e-16
IL16	246.7	6.6	2.675e-18	1.756e-16
SCAMP2	1387.2	1	4.462e-18	1.757e-16
ARHGAP27	640.6	8.4	3.812e-18	1.989e-16
HBM	25525	-5.8	4.013e-18	2.011e-16
ARL11	44.9	5.6	3.440e-18	2.227e-16
MYO1D	736.9	-2.2	3.804e-18	2.227e-16
EVI2B	112.3	7	4.186e-18	2.810e-16
NKG7	82	8.8	4.027e-18	2.934e-16
CSF2RB	2665.2	6.6	5.303e-18	3.134e-16
FECH	35356.1	-3.4	6.021e-18	3.334e-16
PLCB2	328.7	7.3	5.927e-18	3.689e-16
KLHDC8A	1648.1	-3.6	1.105e-17	4.182e-16
DENND1C	75.9	7.6	7.169e-18	4.400e-16
CA2	8402.7	-4.4	8.115e-18	4.425e-16
ADAMTSL4	73.2	7.2	6.263e-18	4.452e-16
SLC22A4	2867.3	-2.5	7.740e-18	4.452e-16
CHAC2	562.6	-2	8.339e-18	4.614e-16
PSMB9	66.3	5.1	7.366e-18	4.738e-16
TPM4	2116.2	6.6	8.943e-18	5.722e-16
FAM65A	722.5	-2.4	1.266e-17	7.024e-16
FAM83D	2210.6	-2.1	1.392e-17	8.785e-16
SLC41A1	628.1	-2.3	1.701e-17	9.366e-16
SORT1	126	5.5	1.439e-17	9.899e-16
PTAFR	118.5	5.9	1.557e-17	1.067e-15
EMB	176.8	4	1.913e-17	1.145e-15
LIF	233.2	5.5	1.973e-17	1.176e-15
ABR	139	3.1	2.314e-17	1.347e-15
PLD3	1036.7	2.3	3.648e-17	1.348e-15
PRAM1	68.1	9.4	2.469e-17	1.456e-15
ATG16L2	188.5	4.7	2.642e-17	1.522e-15
PTPN6	878.1	4.9	2.953e-17	1.551e-15
GAPT	111.4	9.4	2.895e-17	1.689e-15
FYB	121.1	7.2	3.119e-17	1.812e-15
CIITA	41.3	5.4	3.161e-17	1.837e-15
AK1	1137.4	-2.5	3.507e-17	1.841e-15
SSR4	2090.1	1.5	3.286e-17	1.976e-15
C10orf11	29.1	5.3	3.730e-17	2.239e-15
AKNA	149.1	6.6	4.110e-17	2.300e-15
ABCA2	144.8	5.5	4.320e-17	2.458e-15
NOTCH1	181.7	3.8	4.505e-17	2.554e-15
CTDSP2	1028.8	2.1	5.616e-17	2.603e-15
DDAH1	29.9	5.7	6.351e-17	3.576e-15
SPATA9	162.6	-2.8	6.718e-17	3.695e-15
PIK3CD	189	4.5	6.648e-17	3.717e-15
CR1	289	6.2	7.037e-17	3.822e-15
ALOX5AP	1468.5	9	1.270e-16	4.404e-15
RAP1GAP	10780.6	-3.6	8.738e-17	5.025e-15
TRAF3IP3	180	4	9.608e-17	5.177e-15
CDC42EP3	51.3	3.7	8.980e-17	5.177e-15
ARHGAP4	456.8	3.2	9.700e-17	5.323e-15
CYTIP	38.2	7.8	9.802e-17	5.351e-15
CMTM6	445.6	2.5	1.033e-16	5.545e-15
TRIM10	5395.7	-6.1	1.057e-16	5.955e-15
PLEKHG2	79.2	5.4	9.725e-17	5.999e-15
GRHL1	217.2	-2.8	1.071e-16	6.040e-15
GALNT5	3243.9	-3.4	1.198e-16	6.724e-15
AIF1	80.1	7.2	1.267e-16	6.782e-15
SLC25A42	608.3	-2	1.446e-16	6.922e-15
AE000661.50	66.8	8.1	1.325e-16	7.068e-15
FAM118A	940.3	-2.1	1.494e-16	7.205e-15
PDLIM7	501.4	1.9	1.470e-16	7.561e-15
HAGH	5024.2	-1.7	1.824e-16	8.924e-15
EPAS1	205.5	5	1.729e-16	9.500e-15
GYPA	14109.7	-5.9	1.777e-16	9.658e-15
RAP1GAP2	22	4.6	2.011e-16	1.019e-14
CLCN3	7183	-2.8	2.152e-16	1.162e-14
RCSD1	109.6	8.7	2.313e-16	1.175e-14
DOK2	136.1	3	2.235e-16	1.209e-14
MAP4K1	35.5	4.3	2.981e-16	1.234e-14
TPST1	34.1	6.7	2.499e-16	1.287e-14
SLC22A23	1694.7	-2	3.267e-16	1.291e-14
TMEM154	119.8	9.1	2.309e-16	1.340e-14
IL17RA	301	5.1	2.673e-16	1.340e-14
OBSL1	48	7.9	2.738e-16	1.360e-14
PSMB8	385.8	2.5	2.897e-16	1.426e-14
HEBP1	3217.3	-3.1	3.140e-16	1.469e-14
NAALADL1	51	6.6	3.094e-16	1.522e-14
AIP	391.5	1.8	3.392e-16	1.654e-14
TMEM14C	3383.8	-2.1	3.813e-16	1.663e-14
SPTBN2	113.7	-2.6	3.234e-16	1.684e-14
BATF	52.3	3.2	3.300e-16	1.714e-14
CARD9	99.3	4.3	3.075e-16	1.735e-14
CELF2	525.9	5.2	4.220e-16	1.904e-14
GALM	83.4	3.7	3.469e-16	1.945e-14
PBX1	77.8	4.7	4.721e-16	2.411e-14
SLC24A3	47.6	7.5	5.033e-16	2.411e-14
TANGO2	2825.1	-2.1	6.408e-16	2.411e-14
LINC01021	652.8	-3.4	5.624e-16	2.450e-14
VAMP8	1092.9	2.5	6.807e-16	2.703e-14
FCHO2	1868.2	-2.1	9.313e-16	2.807e-14
RAB37	288.6	4.1	6.719e-16	3.189e-14
CTD-2562J17.7	54.9	6.3	6.913e-16	3.328e-14
STAP1	84.4	5.9	7.348e-16	3.515e-14
CD99	1024.5	2.4	1.326e-15	3.810e-14
SATB1	438.4	2.6	8.214e-16	3.913e-14
RGS2	77.9	3.3	8.594e-16	4.074e-14
ADPRH	43.1	4	8.243e-16	4.081e-14
SH2D2A	42.2	6.7	8.278e-16	4.086e-14
SLC37A2	53.1	5.6	9.446e-16	4.352e-14
FKBP2	535.4	2.1	1.210e-15	4.542e-14
DBN1	49.4	4.7	1.136e-15	5.204e-14
DBI	750.1	2.6	1.239e-15	5.255e-14
C9orf89	120.7	2.7	1.289e-15	5.871e-14
AHRR	86.3	4.1	1.128e-15	5.963e-14
MORC3	4798.2	-1.8	1.781e-15	6.359e-14
ANXA1	1977.5	5.2	1.423e-15	6.814e-14
FLI1	120.7	7.7	1.354e-15	7.133e-14
GAS2L3	312.4	-2.2	1.626e-15	7.460e-14
CR1L	2068.2	-2.8	1.625e-15	7.759e-14
CNR2	51.6	8.4	1.905e-15	8.483e-14
HBB	4178049.6	-4.4	2.416e-15	8.483e-14
MOB3A	706.2	1.7	2.163e-15	8.914e-14
HLA-A	7871.4	3.7	2.126e-15	8.924e-14
DPY30	681	-0.9	2.241e-15	9.060e-14
SEC24D	174.2	3.7	1.979e-15	9.310e-14
JAK3	41.9	9.3	2.090e-15	9.362e-14
ENPP2	93.9	10.2	2.115e-15	9.896e-14
SLC9A3R1	592.9	1.6	2.995e-15	1.069e-13
HCLS1	859.8	2	2.619e-15	1.130e-13
RALGAPA2	226.1	3.7	2.602e-15	1.130e-13
CD276	41.2	8.7	2.677e-15	1.183e-13
CPA3	2238	8.7	3.477e-15	1.184e-13
BIN2	448.1	3.1	2.814e-15	1.230e-13
MYL4	2920	-3.5	2.790e-15	1.279e-13
SLC2A14	277.5	-3.9	2.609e-15	1.420e-13
ARID5B	76.4	5.8	2.843e-15	1.421e-13
CD52	855.6	7.1	3.743e-15	1.460e-13
ATP10D	197.7	4.7	3.600e-15	1.530e-13
MKL1	470.4	2.8	3.791e-15	1.598e-13
MAML3	99.3	3.7	3.261e-15	1.613e-13
PTGDR2	39.3	7.2	3.784e-15	1.633e-13
RUNX2	75.7	8.4	3.930e-15	1.766e-13
NPDC1	35.9	10.5	4.291e-15	1.836e-13
CYBA	51.4	7.8	4.423e-15	1.894e-13
STX3	44	8	4.929e-15	2.105e-13
REXO2	6926.9	-2.8	5.877e-15	2.181e-13
TBXAS1	187.1	3.3	5.492e-15	2.279e-13
FCGR2B	62.3	5	5.248e-15	2.321e-13
PLEKHH3	96.7	-3.7	4.892e-15	2.363e-13
ARHGAP25	120.2	4.2	4.987e-15	2.391e-13
ELMO1	417	2.6	6.113e-15	2.547e-13
ART4	1560.2	-5	7.202e-15	2.739e-13
FAM105A	14.6	5.2	6.318e-15	2.758e-13
ARRDC1	349.3	2.1	6.838e-15	2.770e-13
FAM122C	276.5	-1.7	6.717e-15	2.785e-13
BOLA3	572.8	-2	7.449e-15	2.804e-13
RGS14	109.7	3.8	7.594e-15	3.281e-13
C1orf186	378.3	8.4	9.141e-15	3.710e-13
RNASET2	78.2	6.6	8.199e-15	3.860e-13
HPSE	50.6	4.6	1.004e-14	4.029e-13
MRC2	51.2	5.8	1.257e-14	4.126e-13
CTSG	198.7	9.4	1.218e-14	4.864e-13
ANKRD18B	163	-3.2	1.246e-14	4.962e-13
ADRB2	79.9	5	1.077e-14	4.984e-13
SWAP70	302.7	3.3	1.293e-14	5.095e-13
PILRA	50.8	8.7	1.270e-14	5.124e-13
CTSL	4095.8	-2.3	1.251e-14	5.229e-13
CERK	62.3	5.2	1.653e-14	5.334e-13
BHLHE40	220.9	4.1	1.303e-14	5.463e-13
FAM13A	1344.5	-2.1	1.779e-14	5.490e-13
TMEM123	510.1	2.4	1.401e-14	5.549e-13
CACNB3	19.8	4.8	1.347e-14	5.607e-13
NFIB	22.6	4.7	1.478e-14	5.745e-13
RASAL3	55.1	5.8	1.904e-14	6.055e-13
STAMBPL1	30.7	5.7	1.988e-14	6.306e-13
MGST3	5574.7	-2.5	1.666e-14	6.814e-13
SIGLEC14	26.6	6.7	2.161e-14	6.822e-13
IL9R	309	3.2	1.865e-14	7.121e-13
DCUN1D1	9708.7	-1.4	2.008e-14	7.290e-13
SPINK2	35.3	10.5	1.799e-14	7.343e-13
RFTN1	180.6	3.2	2.112e-14	8.051e-13
CTSD	3770.5	1.9	2.887e-14	8.654e-13
RCAN3	20.7	5.8	2.000e-14	8.944e-13
TLR4	77.3	7.6	2.212e-14	8.944e-13
VWF	37.8	5.9	2.341e-14	9.047e-13
SEMA4D	458.6	3.3	2.357e-14	9.072e-13
IGLL1	258.3	4.8	1.982e-14	9.398e-13
PPAP2A	93.1	7.1	2.625e-14	9.841e-13
FBXO41	43	6.3	2.617e-14	9.985e-13
SLC2A1	41223.5	-2.2	2.541e-14	1.011e-12
WAS	48.7	4.7	3.357e-14	1.025e-12
TET2	898	2.6	3.040e-14	1.034e-12
ERN1	439	3.9	2.844e-14	1.060e-12
SEC14L4	355.5	-4.5	2.998e-14	1.101e-12
PLCG2	94.3	3.6	2.871e-14	1.131e-12
TRIM16	56.7	2.7	3.022e-14	1.134e-12
RAB44	87.4	9.8	2.916e-14	1.144e-12
RTKN2	12	6.2	2.755e-14	1.190e-12
AC016629.3	211.9	-4.8	3.201e-14	1.193e-12
ERMAP	6046.6	-3.1	4.168e-14	1.198e-12
ACP6	34.1	2.6	3.274e-14	1.272e-12
SYT11	48.8	4.4	3.473e-14	1.286e-12
MADD	812.2	2.6	3.722e-14	1.339e-12
SLC2A4	3229.9	-3.7	3.923e-14	1.344e-12
PROM1	33.4	10.5	3.669e-14	1.351e-12
CYLD	1199.3	1.7	4.479e-14	1.351e-12
ABCC5	2404.3	-1.5	3.997e-14	1.360e-12
DPF3	129.4	-4.2	3.839e-14	1.374e-12
SH2D3C	76.6	5.1	3.951e-14	1.411e-12
CLEC11A	155.5	5.3	3.133e-14	1.418e-12
CKAP4	289.3	11.3	4.025e-14	1.423e-12
RHAG	23030.5	-4.2	3.838e-14	1.444e-12
OPTN	14737.2	-2.2	3.940e-14	1.488e-12
AREL1	1800.1	-1	6.709e-14	1.510e-12
NGFRAP1	171.8	3.4	4.348e-14	1.563e-12
MOSPD1	4786.9	-2.5	4.200e-14	1.565e-12
DOCK11	470.3	3.1	4.453e-14	1.597e-12
LIN7A	72.6	9	4.359e-14	1.630e-12
STAT4	32.2	7	4.709e-14	1.674e-12
ADRBK2	128.6	3.3	4.706e-14	1.674e-12
PPFIBP1	34.6	3.1	5.075e-14	1.803e-12
B2M	21273.2	1.8	5.475e-14	1.803e-12
CREB3L2	980.3	2.6	5.646e-14	1.812e-12
SAT1	13709.7	2.2	5.879e-14	1.812e-12
FZD5	777.3	-2.6	6.475e-14	1.822e-12
KCNQ5	19.9	5.6	5.343e-14	1.822e-12
GIT2	387	1.4	5.405e-14	1.867e-12
B3GNT8	154.7	5.7	5.126e-14	1.876e-12
HIGD1A	2617.2	-1.9	5.816e-14	1.885e-12
FXYD5	736.3	2.7	6.085e-14	1.939e-12
CYB5A	857.9	-2.1	5.932e-14	2.006e-12
GCNT1	133	3.5	5.186e-14	2.050e-12
TNFRSF1A	179.3	2.8	4.952e-14	2.118e-12
MMRN1	74.6	5.3	6.245e-14	2.155e-12
RPS6KA5	149.3	1.9	7.156e-14	2.415e-12
UTRN	153.3	4.4	6.722e-14	2.418e-12
RMDN3	2557	-2.1	6.928e-14	2.483e-12
ITGAX	152.5	10.4	7.517e-14	2.571e-12
SPIRE1	78.9	7.2	6.605e-14	2.573e-12
SYTL3	28.2	3.7	8.107e-14	2.707e-12
CHPF	50.3	7	1.071e-13	2.928e-12
SELENBP1	15553.5	-4.7	9.385e-14	2.959e-12
SELP	58.5	5.4	8.365e-14	2.965e-12
ADAP1	31.2	6.5	1.074e-13	3.629e-12
GPR65	73.7	7.2	9.493e-14	3.670e-12
UCP2	28065.8	-2.4	1.449e-13	3.766e-12
DUSP10	93.2	2.9	1.022e-13	3.915e-12
C19orf77	322	6.7	1.205e-13	4.045e-12
SLC2A6	69.8	7.6	1.165e-13	4.078e-12
TES	199.1	3.1	1.169e-13	4.085e-12
KIAA1586	1587.4	-1.7	2.109e-13	4.231e-12
TRIO	86.1	5.8	1.326e-13	4.405e-12
DCAF6	3336.1	-2.2	1.790e-13	4.587e-12
RCL1	5886.6	-2.4	1.618e-13	4.682e-12
HIVEP3	22.9	7	1.235e-13	4.714e-12
CBFB	168.3	4.3	1.440e-13	4.744e-12
TRERF1	69.9	7.9	1.451e-13	4.773e-12
CTD-2369P2.2	19.5	4.2	1.502e-13	4.791e-12
HDAC5	2641.7	2.4	1.684e-13	5.126e-12
RHBDD1	1372.7	-1.9	2.050e-13	5.179e-12
CSF3R	309.6	10.4	1.655e-13	5.265e-12
