gene	baseMean	log2FoldChange	pvalue	padj
ADIPOR1	32325.5	-6.4	1.853e-89	1.280e-86
ARG1	5418.7	-10.5	2.504e-89	1.721e-86
GUK1	12315.9	-4.4	1.481e-88	1.001e-85
TUFT1	5528.3	-8.3	1.948e-88	1.266e-85
HPS1	25197	-5	2.412e-88	1.635e-85
FBXO30	9303.7	-7.4	3.053e-88	1.943e-85
FGD6	2497.8	-8.6	3.456e-88	2.177e-85
FBXO9	2111.6	-3.4	4.596e-88	2.974e-85
MAP2K3	32141	-6.7	6.025e-88	3.859e-85
WDR45	2406.9	-5	6.129e-88	3.933e-85
TBC1D17	846.3	-4.8	1.697e-87	3.933e-85
DYRK1B	560.7	-5	1.290e-86	2.960e-84
ANKRA2	856.3	-3.3	1.296e-86	3.033e-84
FAM214B	5742.8	-6	3.618e-86	2.197e-83
TSPO2	1800.8	-9.9	1.792e-85	3.313e-83
C18orf8	3534.3	-5	1.464e-85	8.886e-83
OSER1-AS1	322.5	-5.9	1.361e-84	2.383e-82
BTG2	8282.4	-4.8	1.111e-84	6.493e-82
MSN	3712.2	6	1.913e-84	1.112e-81
HMBS	49478.2	-5.9	2.398e-84	1.402e-81
UIMC1	5192.6	-5.5	5.483e-84	3.129e-81
TBC1D15	3007.4	-4.4	1.150e-83	6.600e-81
RP11-20D14.6	5111.4	-11.4	1.614e-83	8.713e-81
SERPINB1	872.4	4.7	8.450e-83	1.881e-80
TCEANC	2799.7	-7.4	8.204e-83	4.501e-80
TMEM140	5277	-7.7	1.935e-82	1.047e-79
DDIT3	3088	-6.2	2.293e-82	1.229e-79
YIPF4	2456.1	-3.2	2.822e-82	1.458e-79
KIDINS220	3645.6	-3.9	3.056e-82	1.611e-79
RFX3	707.6	-3.2	8.994e-82	1.901e-79
CHMP2A	3562.5	-3.2	6.235e-82	3.142e-79
B4GALT3	11218.1	-6.3	6.083e-82	3.155e-79
FOXO3	10380.9	-6.2	8.208e-82	4.287e-79
GUCD1	4918	-3.5	1.044e-81	5.328e-79
TAX1BP1	8207.6	-4.2	1.507e-81	7.559e-79
BSG	79544.1	-5.4	1.688e-81	8.165e-79
REEP4	7049.4	-4.7	2.422e-81	1.207e-78
MARCH3	3782.7	-5.8	3.239e-81	1.601e-78
HIST1H1C	8884.9	-7.3	5.429e-81	2.652e-78
RANBP10	7024.5	-6.3	5.790e-81	2.807e-78
DCTN4	4026.2	-3.1	5.881e-81	2.840e-78
FBXL20	1424.9	-4.7	1.966e-80	2.885e-78
GABARAPL2	10882.6	-6.1	1.339e-80	6.366e-78
TXNIP	17597.1	-3.6	1.565e-80	7.319e-78
ALAS2	134100.6	-9.9	1.893e-80	8.785e-78
RAB3IL1	1325.7	-7.1	2.189e-79	3.235e-77
DSTYK	1105.9	-3.1	2.283e-79	3.350e-77
TMEM115	2156.6	-4.3	8.327e-80	3.873e-77
GABARAPL1	10151.5	-7.8	9.133e-80	4.154e-77
CCDC176	895.8	-7.3	3.183e-79	5.658e-77
FAM46C	42890.7	-6.9	4.049e-79	1.749e-76
XPO7	33970	-7	3.972e-79	1.768e-76
CAPN5	797.6	-6.5	2.199e-78	3.695e-76
FGFR1OP2	5030.3	-4.6	1.205e-78	5.095e-76
NSUN3	3585.9	-6.5	1.568e-78	6.810e-76
SESN2	2971	-6	2.559e-78	1.067e-75
MAP1LC3B	13875.2	-5.7	5.795e-78	2.491e-75
MAST3	6505.5	-6.4	6.407e-78	2.711e-75
KPNA6	7029.8	-3.7	7.517e-78	3.071e-75
BIRC2	3653.6	-4.9	1.272e-77	5.310e-75
MAT2B	18115.5	-5.9	1.290e-77	5.478e-75
TNRC6B	5374.6	-3.4	1.604e-77	6.424e-75
HBB	4178049.6	-9.7	2.444e-77	1.009e-74
CLN8	2359.1	-5.4	6.258e-77	2.558e-74
MORC3	4798.2	-4	6.622e-77	2.699e-74
USP33	4285.3	-3.5	2.115e-76	8.566e-74
CLCN3	7183	-5.8	2.509e-76	1.000e-73
EMC3	7979.1	-4.9	2.982e-76	1.192e-73
SLC6A8	1068.7	-6.2	9.401e-76	1.194e-73
ANKRD13C	1011.4	-2.6	1.400e-75	1.757e-73
KDM4C	2920.6	-2.8	5.218e-76	2.028e-73
ATG14	6298.3	-6.5	5.757e-76	2.236e-73
KCNAB2	907.5	4.5	1.921e-75	2.929e-73
BSDC1	9863	-3.6	8.077e-76	3.099e-73
DDX52	3776.5	-4.5	9.743e-76	3.785e-73
RAP1GAP	10780.6	-7.5	1.684e-75	6.173e-73
KIAA0232	3373.5	-5.3	3.352e-75	1.267e-72
TBC1D22B	3136.1	-4.8	4.728e-75	1.761e-72
IP6K1	3946.7	-4.8	4.862e-75	1.810e-72
CCDC28A	1762.6	-4	1.680e-74	1.911e-72
NBR1	6594.5	-4.6	6.583e-75	2.341e-72
ADRBK1	481.6	5.2	1.857e-74	2.683e-72
IFIT3	6371.3	-7.9	1.112e-74	4.043e-72
CCNDBP1	27066.4	-6.2	2.433e-74	8.961e-72
DYNC1LI2	1079.8	-2.9	1.139e-73	1.258e-71
USP9X	12475.6	-4.3	4.304e-74	1.538e-71
RP11-690G19.3	714.3	-3.7	1.471e-73	1.937e-71
PCMTD2	4187	-5.3	6.130e-74	2.166e-71
GPR146	535.3	-7.5	2.747e-73	3.721e-71
CISD2	2542.1	-4.6	1.079e-73	3.841e-71
UBXN1	3935.4	-2.3	1.318e-73	4.428e-71
ATP5G2	2717.7	3.8	1.501e-73	5.284e-71
ARHGEF37	561.1	-6.2	5.079e-73	6.894e-71
PCMTD1	2713.6	-5.9	2.228e-73	7.614e-71
CHMP1B	650.3	-2.6	7.135e-73	8.985e-71
TULP3	881.4	-4.1	9.272e-73	1.238e-70
EZH1	2585.6	-4	4.071e-73	1.374e-70
PCGF5	5306.7	-5.3	4.070e-73	1.387e-70
LRRC2	648.6	-8.4	1.394e-72	1.718e-70
SEC62	14965.7	-5.2	6.338e-73	2.086e-70
ISG20	3261.8	-6.7	6.702e-73	2.133e-70
EPB42	33840.9	-8.8	1.130e-72	3.713e-70
CR1L	2068.2	-5.9	1.546e-72	5.034e-70
GTPBP1	3872	-3	2.095e-72	6.751e-70
MIR22HG	4577.4	-8.5	2.110e-72	6.928e-70
RSAD2	10196.2	-7.9	2.188e-72	7.018e-70
KIAA0513	2358	-5.3	2.233e-72	7.152e-70
STOM	42001.3	-5.7	2.309e-72	7.291e-70
WNK1	32593.1	-5.7	2.640e-72	8.497e-70
ZC3HAV1	12620.3	-4.5	3.110e-72	9.773e-70
NUB1	2629.4	-4	4.432e-72	1.340e-69
FHDC1	6915.9	-8.2	8.126e-72	2.528e-69
PCM1	4985.4	-2.3	9.968e-72	3.086e-69
FAM104A	5394.7	-6	1.608e-71	4.971e-69
SCYL1	2900	-4.1	2.859e-71	8.766e-69
ARF4	8886.6	-4.1	3.917e-71	1.188e-68
GCLC	5373.5	-5.8	5.230e-71	1.594e-68
ALS2CR12	315.9	-6.5	1.745e-70	2.034e-68
MED29	1858.7	-3	2.025e-70	2.038e-68
CTD-2139B15.2	196.5	-5.6	6.571e-70	1.038e-67
HDAC6	2355.3	-2.1	4.545e-70	1.309e-67
CCS	5907.9	-4.1	4.525e-70	1.341e-67
SSR1	2038.2	3.4	5.877e-70	1.766e-67
TMC5	1274.6	-10	1.732e-69	1.959e-67
NUCB2	2094.4	5.8	8.387e-70	2.370e-67
SP100	2723.9	-2.5	8.970e-70	2.658e-67
KLF3	5841.2	-5.5	2.682e-69	7.764e-67
OSBP2	10144.9	-6.8	3.748e-69	1.044e-66
UBQLN1	4767.8	-4.3	4.972e-69	1.453e-66
MED25	1614	-4.7	2.095e-68	1.919e-66
OSER1	8037.9	-6.1	7.269e-69	2.105e-66
IKZF5	1166.7	-3.9	2.698e-68	2.555e-66
FAM131A	969.9	-4.3	3.068e-68	2.758e-66
DDI2	3264.2	-4.4	1.022e-68	2.867e-66
PPP1R15B	2753.7	-3	2.732e-68	7.628e-66
SPATA2	344.4	-3.4	7.281e-68	7.808e-66
MEF2A	594.4	-2.9	7.593e-68	8.017e-66
NR3C1	2904.5	-4.8	6.210e-68	1.743e-65
NCOA2	3035.8	-3.8	1.620e-67	4.417e-65
ARPC1B	814.6	5.2	5.464e-67	5.693e-65
NARF	28690.9	-6.1	2.758e-67	7.528e-65
RELA	1865.2	-4	1.131e-66	9.824e-65
VEZF1	1844.2	-3	1.424e-66	1.231e-64
CGGBP1	3719.2	-2.8	4.679e-67	1.280e-64
DCAF12	45031	-7.5	7.363e-67	1.957e-64
UBAP1	13992	-6.3	1.281e-66	3.297e-64
PLEK2	4053.7	-8.1	1.689e-66	4.329e-64
HBA1	33647.7	-12.4	2.529e-66	6.453e-64
MARCH6	10782.4	-3.4	3.243e-66	8.554e-64
DOCK2	373.8	6.9	1.395e-65	1.083e-63
GAPVD1	8040	-3.9	7.411e-66	1.938e-63
UBR2	11072.7	-5.3	1.107e-65	2.883e-63
C7orf73	6939.9	-2.8	1.185e-65	3.061e-63
SLC7A5	15329.1	-4.7	1.214e-65	3.136e-63
GYPC	25713.8	-4.2	1.387e-65	3.623e-63
FXYD5	736.3	6.3	6.242e-65	6.407e-63
MDM2	5683.5	-4.2	3.445e-65	8.790e-63
PIGQ	7370.2	-3.6	4.629e-65	1.172e-62
IFRD1	1260.7	-2.7	1.578e-64	1.223e-62
CYSTM1	3137.2	-5.7	5.850e-65	1.475e-62
SYF2	2083.3	-3.1	6.089e-65	1.515e-62
SFT2D2	1455.9	3.5	3.045e-64	2.421e-62
ZNFX1	6655.9	-4.5	9.585e-65	2.424e-62
HECTD1	1859.3	-2	3.790e-64	2.989e-62
C1orf52	900.7	-3.2	6.614e-64	6.278e-62
EIF1	28164.1	-3.6	2.668e-64	6.666e-62
TBPL1	3651	-4.7	3.234e-64	7.640e-62
ARL13B	507.3	-3.2	9.020e-64	1.024e-61
SORBS1	1374.2	-4.2	1.593e-63	1.232e-61
ATG4A	1599.9	-4.3	2.778e-63	2.152e-61
OFD1	1993	-3.9	1.278e-63	3.086e-61
DNAJB4	2135.4	-5.8	1.469e-63	3.521e-61
MTHFR	2537.1	-3.9	1.489e-63	3.620e-61
UBE4B	2081.4	-2.6	3.090e-63	7.348e-61
DYRK3	618	-5.8	1.349e-62	1.184e-60
MXI1	4102.3	-8.2	5.208e-63	1.188e-60
USP7	4871.3	-4.4	8.583e-63	1.951e-60
COL4A3BP	581.5	-2.1	2.253e-62	2.027e-60
REXO2	6926.9	-5.6	8.705e-63	2.027e-60
DNAJC10	594.6	5.2	2.572e-62	2.306e-60
ZMAT2	3612.8	-4	1.214e-62	2.797e-60
CREB3L1	484	-7.6	4.125e-62	2.824e-60
CALCOCO2	4874.8	-3.8	1.344e-62	2.988e-60
TSC1	4677	-4.4	1.461e-62	3.329e-60
CHIC2	1741.7	-5.1	5.055e-62	3.861e-60
KDM3B	1715.2	-2.6	5.657e-62	4.127e-60
KLHL24	2379.8	-5.3	2.693e-62	6.102e-60
PTPLAD2	231.9	5.3	9.515e-62	8.462e-60
GID8	1225.9	-2.9	1.487e-61	1.028e-59
ARHGDIB	2010.6	5.4	4.717e-62	1.057e-59
YY1AP1	3043.5	-3.4	5.816e-62	1.292e-59
PLEKHM3	612	-4.9	1.589e-61	1.364e-59
SECISBP2	1489.7	-2.6	2.068e-61	1.463e-59
BCL6	1687.5	-7.3	4.873e-61	3.603e-59
CSTB	5822.8	-3.8	2.079e-61	4.664e-59
SOX6	2724.6	-7.2	2.955e-61	6.483e-59
ABCG2	3362.6	-8.4	5.274e-61	1.147e-58
C1orf116	695.2	-8.5	2.397e-60	2.014e-58
PIK3IP1	3784	-8.3	9.506e-61	2.064e-58
FKBP8	4842.3	-4.5	1.270e-60	2.732e-58
PDZK1IP1	1498.9	-9.5	4.196e-60	2.903e-58
KLHL28	719.9	-3.1	6.364e-60	5.274e-58
RP5-1198O20.4	161.6	-5.5	8.225e-60	7.254e-58
IL15RA	570.3	-3.7	9.031e-60	7.355e-58
USP38	3347	-4.2	4.239e-60	9.018e-58
PAPOLG	659.9	-2.4	1.186e-59	1.011e-57
TOX4	3861.8	-2.8	1.345e-59	2.748e-57
TSPAN5	1802.7	-6.4	7.038e-59	4.555e-57
RBX1	2435.6	-3.7	2.829e-59	5.903e-57
ZFYVE1	2273.1	-4.3	2.956e-59	6.148e-57
STRADB	10762.9	-6.6	4.195e-59	8.697e-57
NKIRAS2	1283.3	-2.4	1.198e-58	9.587e-57
ZNF23	462.4	-6	1.163e-58	1.123e-56
VPS26A	5154.8	-3.5	6.708e-59	1.411e-56
PHF3	2642.3	-2.3	8.714e-59	1.783e-56
LBH	6609.7	-4.4	1.107e-58	2.279e-56
CHP1	10003.2	-3.1	1.138e-58	2.334e-56
ST3GAL4	387.4	5.4	5.823e-58	3.520e-56
SNX14	452.8	4.3	6.079e-58	4.876e-56
MBD1	1918.3	-1.8	8.594e-58	5.820e-56
RP11-620J15.3	423.6	3.6	1.138e-57	6.814e-56
KIF2A	330.8	4.8	1.821e-57	1.708e-55
SEC11A	987.1	3.8	2.411e-57	1.861e-55
YIPF6	2016.1	-3	9.772e-58	1.960e-55
PPM1A	3013.3	-4.9	1.057e-57	2.093e-55
ASCC2	8528	-4.1	1.606e-57	3.084e-55
FECH	35356.1	-6	1.564e-57	3.153e-55
NUPL1	3565.3	-3.8	1.684e-57	3.322e-55
SNCA	19193.5	-6.1	1.741e-57	3.404e-55
ABHD4	6353.7	-5	1.740e-57	3.423e-55
APOA1BP	481.2	4.9	4.501e-57	4.102e-55
MTMR3	5914	-4.1	2.690e-57	5.066e-55
TRIP12	6766.8	-3.3	3.143e-57	5.903e-55
DUT	1801.7	3.8	8.023e-57	5.981e-55
FBXL4	1533.2	-3.7	9.088e-57	6.755e-55
BACH1	4111.6	-4.4	4.901e-57	9.466e-55
SLC22A4	2867.3	-4.3	7.400e-57	1.446e-54
SRRD	542.8	-4.3	2.462e-56	1.860e-54
COQ10B	2135.7	-4.6	9.933e-57	1.930e-54
KDM3A	1885.9	-3.4	4.287e-56	2.614e-54
MBNL1	9330.6	-3.1	1.535e-56	2.813e-54
RANBP1	835.4	4.5	4.067e-56	2.932e-54
SLC6A9	4749.9	-7.2	1.703e-56	3.103e-54
GCNT2	2813.2	-4.2	1.669e-56	3.135e-54
DOK3	630.5	4.4	5.020e-56	3.624e-54
DCP1A	1761.2	-2.4	9.299e-56	5.569e-54
VAMP8	1092.9	4.8	1.045e-55	6.205e-54
CNOT4	1420.7	-3.2	1.055e-55	7.539e-54
HDAC5	2641.7	-4.6	4.792e-56	9.033e-54
CIR1	1786.7	-4.1	2.217e-55	1.305e-53
ABTB1	1717.3	-4.6	2.472e-55	1.459e-53
FUCA2	524.5	6	2.511e-55	1.706e-53
ASB8	2207.5	-2.8	9.417e-56	1.728e-53
VPS28	3826.8	-3.3	9.739e-56	1.766e-53
HIST3H2A	569.1	-4.5	2.910e-55	2.128e-53
PHF8	866.1	-2.1	3.089e-55	2.159e-53
OTUD7B	475.2	-4	2.638e-55	2.224e-53
ACHE	3182	-7.1	1.549e-55	2.845e-53
XRN1	2491.8	-4	1.880e-55	3.360e-53
C1D	1106.2	-3.5	9.674e-55	5.800e-53
STK17B	6911.7	-5	4.016e-55	7.176e-53
AMDHD2	604.7	-3.8	1.105e-54	7.295e-53
VCPIP1	4468	-5.1	4.265e-55	7.327e-53
MAP1LC3B2	600.1	-6.3	1.118e-54	7.965e-53
ABCB6	320.3	-5.8	1.846e-54	9.679e-53
QSOX1	468.5	5.6	1.467e-54	1.021e-52
CSNK1A1	8234.7	-2.5	5.828e-55	1.028e-52
SEPT11	827	3.7	1.928e-54	1.358e-52
ATG2A	1793	-4.4	2.491e-54	1.396e-52
FAS	2450	-4.9	1.403e-54	2.490e-52
DNAJC6	2678.3	-4.5	1.462e-54	2.540e-52
DNAJB1	6167.3	-4.1	1.846e-54	3.259e-52
RP11-506K6.4	371.7	-6.9	5.447e-54	3.487e-52
ISCA1	3214.1	-5	2.144e-54	3.674e-52
GGCT	616	4.4	6.024e-54	3.835e-52
RAC2	2592.4	4.6	2.532e-54	4.420e-52
NAPG	2525.7	-3.8	3.059e-54	5.227e-52
SELENBP1	15553.5	-9.2	3.074e-54	5.258e-52
TP53INP1	3050.2	-5.3	4.697e-54	8.132e-52
IL6ST	5142.1	-7.1	5.209e-54	8.779e-52
RSBN1	837.8	-2.8	1.322e-53	8.989e-52
CDKN1B	1585.7	-4.7	1.453e-53	9.432e-52
STAU1	4683.9	-3.2	6.455e-54	1.089e-51
ZNF805	341.8	-4.6	2.140e-53	1.384e-51
SLC39A11	383.3	6	1.858e-53	1.449e-51
APOL3	5550.3	-7.4	9.123e-54	1.527e-51
KLC4	206.5	-3.1	3.622e-53	3.180e-51
CD63	2649.3	6.2	2.104e-53	3.490e-51
OSBPL2	1901.1	-3	7.359e-53	3.884e-51
CTSL	4095.8	-4.4	2.407e-53	3.972e-51
GALNT5	3243.9	-5.9	2.656e-53	4.454e-51
ATG2B	2468	-4.3	6.084e-53	1.002e-50
LINC01021	652.8	-6	1.876e-52	1.138e-50
POLR1D	6065.3	-3.8	7.473e-53	1.225e-50
GM2A	447.6	6.9	1.846e-52	1.402e-50
TMEM56	3040.4	-5.7	1.397e-52	2.194e-50
AMBRA1	2404.4	-3.4	1.409e-52	2.325e-50
PRR5	1004.6	-3.9	4.330e-52	2.341e-50
ANP32B	20361.9	-3.2	1.534e-52	2.472e-50
CGRRF1	464.3	-3.3	7.685e-52	3.666e-50
TAOK3	4882.4	-2.9	2.723e-52	4.448e-50
PIM1	48766.6	-4.5	3.106e-52	4.941e-50
CD97	313.2	4.4	8.964e-52	5.517e-50
CPEB4	12658.4	-8.3	3.495e-52	5.666e-50
DCP1B	1749.6	-4.6	1.353e-51	6.890e-50
RP11-486A14.2	594.8	-11	1.487e-51	8.983e-50
HERC1	10899.8	-3.7	8.044e-52	1.294e-49
NRM	229.1	5.1	1.735e-51	1.443e-49
SPECC1	4243.5	-4	1.071e-51	1.673e-49
PIAS4	655.7	-3.6	3.355e-51	2.027e-49
HUWE1	6607.7	-2.1	1.382e-51	2.089e-49
PER1	2006.6	-6.1	1.648e-51	2.570e-49
DAZAP2	8849.6	-2.3	2.245e-51	3.377e-49
TSKU	733.9	-6.7	5.793e-51	3.551e-49
BCAS3	583	-3.5	8.784e-51	5.039e-49
CD37	276.8	5.5	1.072e-50	6.445e-49
ATF3	548.7	-6.7	1.247e-50	7.404e-49
ASF1A	2472.7	-3.5	5.327e-51	8.340e-49
UBXN7	993.8	-3.2	1.834e-50	9.020e-49
STK17A	1682.6	-5.4	2.155e-50	1.013e-48
AKIRIN2	965.9	-2.5	1.774e-50	1.042e-48
LYSMD3	1785.1	-4.2	2.276e-50	1.064e-48
NCOA7	947.1	-2.8	2.740e-50	1.278e-48
FOXP1	3370.9	-3.5	8.436e-51	1.301e-48
MPP1	28236.5	-5	1.164e-50	1.701e-48
LAMTOR3	2363.7	-3.2	1.442e-50	2.214e-48
AGPAT2	143.6	7.2	8.807e-50	5.452e-48
RP11-24F11.2	452.9	-8.4	7.807e-50	5.460e-48
ARHGAP15	599.8	4.8	1.001e-49	6.026e-48
ERMAP	6046.6	-5.7	5.301e-50	7.942e-48
STX18	2555	-4.7	7.232e-50	1.081e-47
UBE2H	4999.6	-6.1	8.145e-50	1.170e-47
S100A4	2549.2	6.2	1.025e-49	1.525e-47
GAB1	1977.4	-2.5	1.116e-49	1.595e-47
IFT20	467.6	-4.1	3.738e-49	2.178e-47
IFIT1B	22416.6	-17.4	1.513e-49	2.214e-47
PLD3	1036.7	3.8	4.288e-49	2.424e-47
ARRDC2	11394.4	-7.1	1.826e-49	2.675e-47
HBQ1	3999.4	-7.4	1.866e-49	2.737e-47
SLC2A1-AS1	197.3	-5.6	4.697e-49	2.819e-47
XPR1	1750.5	-3.2	6.181e-49	2.884e-47
TNXB	2411.1	-5.7	2.279e-49	3.288e-47
RIT1	2574.3	-4.2	2.549e-49	3.760e-47
MYLIP	599.9	-4.9	8.457e-49	4.814e-47
ZNF394	1291.3	-3.6	9.975e-49	4.814e-47
MKRN1	6953.3	-5.3	4.863e-49	6.952e-47
TOB1	1708.2	-3.7	2.098e-48	9.248e-47
TPP1	13578	-2.8	6.927e-49	9.949e-47
FANK1	540.9	-6.3	1.825e-48	1.048e-46
PPOX	3294	-2.7	7.862e-49	1.114e-46
FOXO4	655.2	-5.1	2.116e-48	1.148e-46
TAC3	185	-6.3	1.638e-48	1.226e-46
PCNT	3229.1	-3.1	8.993e-49	1.230e-46
PRKACB	583.4	6.9	2.346e-48	1.332e-46
GFOD2	2026.1	-4.3	1.027e-48	1.452e-46
IGF2BP2	2010.2	-4.8	1.059e-48	1.516e-46
RP11-379K17.4	391.6	-8.2	2.379e-48	1.555e-46
TMX3	651.8	4.7	3.686e-48	2.037e-46
C6orf106	3266.8	-3	1.708e-48	2.384e-46
NEK1	738.4	-2.4	4.586e-48	2.463e-46
ZCCHC6	2562.6	-3.6	2.531e-48	3.498e-46
IK	5206.7	-2.9	2.501e-48	3.533e-46
CNPY3	544.2	5	6.623e-48	3.533e-46
HECTD3	2986.1	-3.8	2.763e-48	3.793e-46
TXNDC16	964.2	-3.6	1.032e-47	4.535e-46
GOLGA7	2481.4	-3.1	3.950e-48	5.449e-46
STT3A	2483.6	2.5	4.295e-48	5.891e-46
DPH3	1046.5	-3.3	1.261e-47	6.645e-46
ANAPC16	1351.4	-2.5	1.631e-47	7.452e-46
KCTD20	5393.5	-3.6	8.741e-48	1.151e-45
PI4K2A	1325.1	-4.7	2.641e-47	1.201e-45
TTC39A	178.9	-7	2.303e-47	1.217e-45
DHX40	1418.2	-4.3	3.007e-47	1.251e-45
STX5	447.7	-3.3	2.584e-47	1.293e-45
MICALCL	653.5	-8.9	2.441e-47	1.300e-45
NECAP2	2410.2	-2.8	1.334e-47	1.735e-45
FBXO48	265.8	-3.8	3.297e-47	1.743e-45
TMEM167B	1301.8	-3.4	3.934e-47	1.763e-45
ZNF19	209.8	-3.5	3.382e-47	1.861e-45
TRIM58	4117.3	-7.9	1.434e-47	1.900e-45
ICAM3	275.2	6.3	3.665e-47	1.900e-45
PSMF1	19092	-5.1	1.519e-47	2.006e-45
MFSD2B	2577.2	-3.5	1.539e-47	2.046e-45
FBXO7	61814.2	-6	1.831e-47	2.430e-45
CCDC132	1655.2	-3.6	6.401e-47	2.695e-45
ULBP1	202.7	-7.2	6.846e-47	3.550e-45
