gene	baseMean	log2FoldChange	pvalue	padj
ETAA1	162.3	2.1	2.588e-16	2.037e-14
FOSL1	531.5	-2.6	2.078e-16	2.064e-14
DNASE2	758.4	-2.1	2.800e-16	2.111e-14
PHF8	866.1	-1	2.843e-16	2.138e-14
FBXL4	1533.2	-1.8	2.979e-16	2.227e-14
CHPF2	1101.6	-1.8	3.121e-16	2.230e-14
YY1AP1	3043.5	-1.5	3.507e-16	2.346e-14
ARL13B	507.3	-1.4	2.583e-16	2.427e-14
EPB41	20751.3	-2.1	2.898e-16	2.482e-14
SCARB1	992.2	-2.6	3.652e-16	2.489e-14
C18orf54	245.1	2.1	4.134e-16	2.671e-14
KIDINS220	3645.6	-1.5	4.211e-16	2.737e-14
TAGAP	91.9	-3.4	4.294e-16	3.052e-14
PBXIP1	703.7	-1.3	4.818e-16	3.419e-14
EXOSC9	791	1.1	5.334e-16	3.764e-14
ZMYM2	1078.6	-1.5	5.770e-16	3.894e-14
PCGF5	5306.7	-2.2	6.277e-16	3.967e-14
RANBP1	835.4	1.9	5.975e-16	4.134e-14
BCL2L13	2905.4	-1.9	6.849e-16	4.281e-14
VPS26A	5154.8	-1.6	6.498e-16	4.586e-14
MICAL2	11231.7	-1.8	5.903e-16	4.728e-14
DCP1A	1761.2	-1.2	7.408e-16	5.004e-14
HMGB2	14990.8	1.8	7.362e-16	5.004e-14
RFX3	707.6	-1.2	7.823e-16	5.256e-14
TMEM167B	1301.8	-1.8	8.581e-16	5.515e-14
TMEM241	1027	-2.7	8.601e-16	5.879e-14
MTMR4	2187.5	-1.8	1.079e-15	6.460e-14
GOLGA7	2481.4	-1.6	9.903e-16	6.515e-14
MAST3	6505.5	-2.5	1.074e-15	7.041e-14
CMBL	1307.2	-3.1	1.220e-15	7.456e-14
RPL7L1	1210.3	-1.4	1.160e-15	7.527e-14
CEP57L1	387.2	2.2	1.155e-15	7.650e-14
USP15	24007.4	-1.9	1.040e-15	7.824e-14
PRIMPOL	221.7	1.5	1.477e-15	8.431e-14
DCAF12	45031	-3.2	1.145e-15	8.523e-14
ABHD4	6353.7	-2.3	1.354e-15	8.551e-14
ASPH	1439.5	-3.5	1.581e-15	9.325e-14
STK17B	6911.7	-2.4	1.494e-15	9.560e-14
SFI1	389.7	2	1.199e-15	9.560e-14
GPX4	4686.6	-2.5	1.399e-15	1.016e-13
CCDC127	451.9	-1.6	1.783e-15	1.095e-13
GPX1	2443.6	-3.1	1.794e-15	1.102e-13
ZNHIT2	454.1	-2.2	1.792e-15	1.119e-13
METTL17	876.1	2.1	1.792e-15	1.119e-13
GAPVD1	8040	-1.7	2.151e-15	1.177e-13
ATG9A	14115	-2.1	2.135e-15	1.284e-13
GLUL	32373	-2	2.460e-15	1.334e-13
FURIN	3704.6	-1.9	2.324e-15	1.387e-13
POLR3E	1816.2	-2.5	2.411e-15	1.423e-13
DEDD2	5693.4	-1.9	2.052e-15	1.423e-13
STX18	2555	-2.3	2.887e-15	1.536e-13
NT5C2	2291.3	-2.2	2.776e-15	1.623e-13
CNOT10	1311.2	1.6	3.356e-15	1.826e-13
PCM1	4985.4	-0.9	2.683e-15	1.826e-13
MAFK	269.6	-2.7	3.560e-15	1.830e-13
CEP128	168.1	2.1	2.908e-15	1.830e-13
UBE4B	2081.4	-1.1	3.576e-15	1.851e-13
PDS5B	883	1.6	2.628e-15	1.951e-13
HIST1H2AI	134.1	-2.1	3.472e-15	1.961e-13
PCMTD1	2713.6	-2.3	3.566e-15	2.067e-13
FOXJ3	1243.6	-0.9	4.007e-15	2.112e-13
FAM149B1	572.2	1.8	3.728e-15	2.142e-13
TMEM140	5277	-2.9	3.360e-15	2.193e-13
ZBTB43	793.8	-1.7	4.706e-15	2.599e-13
ASB8	2207.5	-1.3	5.299e-15	2.647e-13
AK3	565.7	1.4	5.019e-15	2.834e-13
ATG14	6298.3	-2.5	6.306e-15	3.455e-13
C1orf52	900.7	-1.4	6.782e-15	3.692e-13
PPP5C	601.6	2.7	5.749e-15	3.971e-13
ZNF337-AS1	49.3	2.7	7.648e-15	4.112e-13
GABARAPL1	10151.5	-2.9	6.959e-15	4.388e-13
PPM1L	270.8	-2.3	8.452e-15	4.524e-13
YIPF2	712.4	-1.4	6.775e-15	4.601e-13
IRF2BPL	139.3	-4.5	8.792e-15	4.712e-13
TPM4	2116.2	-5.2	8.750e-15	4.755e-13
HIST1H1B	347.4	2.3	9.042e-15	4.893e-13
ZCCHC6	2562.6	-1.8	9.747e-15	5.252e-13
AKIRIN2	965.9	-1.2	1.020e-14	5.333e-13
TCHP	381.3	1.9	1.021e-14	5.457e-13
UBALD1	267.6	-3.1	9.872e-15	5.594e-13
SUPT5H	3017.1	-1.2	1.103e-14	5.846e-13
PRCC	850.8	-1.1	9.459e-15	6.163e-13
MT2A	1553.9	-3.4	1.199e-14	6.163e-13
NCOA2	3035.8	-1.6	1.042e-14	6.227e-13
MARCH6	10782.4	-1.4	1.256e-14	6.551e-13
VKORC1L1	299.6	2.1	1.404e-14	7.092e-13
NSG2	111.6	-6.1	1.516e-14	7.600e-13
KAT6B	581	-1.5	1.501e-14	7.737e-13
TGIF1	2285.1	-2.7	1.557e-14	7.788e-13
ZNF611	220.1	2.6	1.755e-14	7.814e-13
LRRCC1	655.3	2.3	1.554e-14	7.912e-13
KATNBL1	424.5	1.5	1.308e-14	8.259e-13
MBNL1	9330.6	-1.4	1.668e-14	8.431e-13
FAM173B	234.8	1.9	1.936e-14	8.484e-13
JADE1	1376.2	1.9	1.855e-14	8.698e-13
CDC37L1	1124.6	-2.2	1.998e-14	9.112e-13
POLQ	890.5	2.4	1.476e-14	9.321e-13
TTC17	2225.5	-1.1	1.660e-14	9.352e-13
RBBP8	682.1	1.9	1.888e-14	9.352e-13
NUPL1	3565.3	-1.7	2.066e-14	9.886e-13
ADCY3	145.3	2.1	2.111e-14	1.002e-12
CDIP1	520.7	-1.8	2.135e-14	1.011e-12
WBP2	9732	-1.5	2.145e-14	1.017e-12
PMM2	102.2	-2	2.257e-14	1.059e-12
SESTD1	87.4	3.9	2.457e-14	1.149e-12
TSPAN31	505.5	-1.2	2.586e-14	1.206e-12
HAUS1	535.1	2.5	2.600e-14	1.208e-12
GID8	1225.9	-1.2	2.805e-14	1.223e-12
BARD1	680.8	2	2.774e-14	1.280e-12
TRIM38	1849.1	-1.8	3.021e-14	1.395e-12
CXCL16	42.8	-4.8	3.069e-14	1.405e-12
RCC2	612.5	2.1	3.294e-14	1.503e-12
FBXO30	9303.7	-2.6	3.384e-14	1.543e-12
ANP32A	799.7	1.8	3.318e-14	1.550e-12
RIT1	2574.3	-2	3.834e-14	1.572e-12
TPP1	13578	-1.3	3.698e-14	1.672e-12
S100PBP	490.8	1.2	3.040e-14	1.707e-12
CLN8	2359.1	-2	3.288e-14	1.728e-12
CLIC2	9423.7	-2.1	3.766e-14	1.728e-12
MARCH8	25353.1	-2.2	4.010e-14	1.787e-12
GPX3	119.4	-3	4.212e-14	1.861e-12
THYN1	648.2	2.3	4.319e-14	1.895e-12
HEXIM1	2272.7	-2.2	4.296e-14	1.895e-12
SQSTM1	10484	-2.6	3.984e-14	2.050e-12
ZMAT2	3612.8	-1.7	5.324e-14	2.107e-12
MTMR3	5914	-1.8	4.288e-14	2.191e-12
CALCOCO1	15382.8	-2	5.159e-14	2.244e-12
FES	399.9	-2	4.530e-14	2.448e-12
TRIP12	6766.8	-1.5	5.820e-14	2.506e-12
BCAS3	583	-1.6	5.851e-14	2.506e-12
SLC6A6	345.6	-3.3	5.997e-14	2.544e-12
ARL4A	20871	-2.5	5.099e-14	2.544e-12
TADA2A	239.1	2.1	5.788e-14	2.544e-12
HSPBAP1	449.9	-2.4	6.046e-14	2.555e-12
UBXN7	993.8	-1.5	6.341e-14	2.679e-12
KPNA1	3923.3	-2.4	6.581e-14	2.776e-12
DCTN4	4026.2	-1.1	7.358e-14	2.796e-12
ZNF644	1066.6	-1.1	6.956e-14	2.978e-12
IKZF5	1166.7	-1.5	6.928e-14	2.978e-12
MED11	318.8	-1.5	5.737e-14	2.978e-12
PHYHD1	136.5	-3.2	7.359e-14	3.038e-12
SUPT4H1	1738.2	-1.8	7.587e-14	3.138e-12
FAM13B	605	-1.4	7.878e-14	3.232e-12
C6orf106	3266.8	-1.4	7.674e-14	3.236e-12
TUFT1	5528.3	-2.8	7.916e-14	3.242e-12
PPIH	577.1	2.2	6.194e-14	3.294e-12
YOD1	7112.6	-2	6.980e-14	3.326e-12
IFIT1	317.2	-3.4	8.534e-14	3.455e-12
ZNF142	425.3	1.5	7.481e-14	3.863e-12
HP1BP3	2905.6	0.7	1.067e-13	3.886e-12
HIST1H3H	1338.5	-2.9	1.039e-13	3.911e-12
YIPF4	2456.1	-1.2	9.806e-14	4.030e-12
KDM5B	2348.1	-1.7	1.012e-13	4.041e-12
ST3GAL3	287.1	1.8	8.329e-14	4.233e-12
MAP1LC3B	13875.2	-2.1	1.072e-13	4.233e-12
CEP76	820.2	-1.2	1.069e-13	4.233e-12
OPTN	14737.2	-1.9	1.210e-13	4.313e-12
ADIPOR1	32325.5	-2.2	9.686e-14	4.458e-12
TNFRSF25	38	-2.4	1.346e-13	4.685e-12
ZNF217	2063.8	-2.2	1.198e-13	4.804e-12
CBR1	1008.2	-3.2	1.371e-13	5.122e-12
MYO19	938.3	1.9	1.440e-13	5.364e-12
TAC3	185	-2.3	1.451e-13	5.604e-12
HIST1H3I	304.1	2.2	1.194e-13	5.744e-12
SLC35F6	3075.9	-2.3	1.740e-13	6.042e-12
EPS15L1	1266.9	-1.4	1.681e-13	6.042e-12
WDR46	1730.4	-2	1.670e-13	6.127e-12
UQCC2	776.5	2	1.623e-13	6.176e-12
MTHFR	2537.1	-1.6	1.809e-13	6.874e-12
JAM3	70.6	2.5	1.897e-13	7.152e-12
SYTL4	408.6	2.1	1.528e-13	7.178e-12
SOD1	16494.1	-1.9	1.852e-13	7.178e-12
SPATA13	298.4	-2.7	1.897e-13	7.312e-12
KIAA0101	2006.9	2.3	1.689e-13	7.404e-12
INIP	427.4	1.5	2.008e-13	7.460e-12
RP11-49C24.1	55.6	-2.7	2.519e-13	7.837e-12
ZNF22	377.9	2.4	1.839e-13	8.512e-12
MYL12A	1548.3	-1.1	2.305e-13	8.514e-12
LARP1B	419.5	1	2.272e-13	8.604e-12
ZNFX1	6655.9	-1.8	2.503e-13	9.207e-12
MORC2	353.6	-1.4	2.476e-13	9.321e-12
MEF2A	594.4	-1.1	1.957e-13	9.322e-12
HAUS8	736.2	2.1	1.980e-13	9.408e-12
CEP97	267.7	2.2	2.903e-13	9.430e-12
PUM1	1495.9	-1	2.609e-13	9.443e-12
MED28	2755.4	-1.2	2.903e-13	9.488e-12
TCP11L2	15354.7	-3.3	2.298e-13	9.703e-12
XPO7	33970	-2.5	2.339e-13	9.848e-12
TOB1	1708.2	-1.7	2.886e-13	9.930e-12
SF3B1	14714.7	-1.4	2.782e-13	9.945e-12
FANCB	213.8	2	2.796e-13	9.948e-12
NLN	332.7	-4.1	2.761e-13	1.007e-11
CEP41	254.7	2.3	2.933e-13	1.035e-11
TALDO1	18569.1	-1.4	2.877e-13	1.044e-11
HIST1H4F	106.9	2.6	3.861e-13	1.084e-11
RP5-1198O20.4	161.6	-2.1	2.956e-13	1.135e-11
FGD6	2497.8	-2.8	3.496e-13	1.258e-11
KLHL21	10963.5	-3.2	3.700e-13	1.294e-11
RALBP1	955.7	-1.3	4.380e-13	1.466e-11
UBL7-AS1	105.9	2.2	5.315e-13	1.471e-11
RBM39	7762	-1.1	4.448e-13	1.542e-11
MUTYH	292.3	1.5	4.363e-13	1.548e-11
MPPE1	96.6	2.6	4.527e-13	1.552e-11
CBX5	6782.5	1.9	4.619e-13	1.586e-11
DNPEP	583.2	-1.1	3.841e-13	1.675e-11
FANCC	279.2	2.5	5.091e-13	1.777e-11
SIVA1	1657.7	1.7	5.083e-13	1.777e-11
HDAC5	2641.7	-2	5.072e-13	1.777e-11
SERINC5	446.8	-1.8	4.349e-13	1.840e-11
KNTC1	1147.1	2.1	5.740e-13	1.864e-11
ZBTB11	876.1	-1.3	5.518e-13	1.911e-11
CSNK1A1	8234.7	-1.1	6.321e-13	1.923e-11
DOCK7	175.1	2.2	5.958e-13	1.985e-11
DDX24	5284.6	-1.6	6.551e-13	1.985e-11
TAF9B	539.1	2.6	6.191e-13	2.063e-11
G6PD	809.5	-1.5	6.089e-13	2.075e-11
OAZ1	24066	-2.2	5.328e-13	2.075e-11
KCTD20	5393.5	-1.7	6.150e-13	2.088e-11
C21orf33	1460.1	-1.6	6.158e-13	2.088e-11
ASAH1	3137.8	-1.3	5.446e-13	2.102e-11
TSC22D3	1811.9	-4.5	6.466e-13	2.122e-11
VPS29	1347.4	1	6.789e-13	2.136e-11
METTL9	2175.7	-2.1	6.637e-13	2.170e-11
PLEKHH3	96.7	3	6.689e-13	2.171e-11
MOSPD1	4786.9	-2	6.677e-13	2.172e-11
MAU2	1826.1	-1.1	7.385e-13	2.246e-11
TMEM60	316.3	1.1	5.622e-13	2.269e-11
PIM1	48766.6	-2	6.870e-13	2.276e-11
BTG3	1179.6	1.7	7.066e-13	2.276e-11
PCNA	3849.5	2.2	7.276e-13	2.333e-11
IPP	204.5	2.2	7.414e-13	2.363e-11
C4orf36	78.3	-2.6	9.192e-13	2.502e-11
TMEM134	312.2	-2.3	6.331e-13	2.514e-11
CCDC91	406.9	-1.3	6.340e-13	2.514e-11
REXO2	6926.9	-2.2	8.970e-13	2.571e-11
CHD1L	1199.9	2.2	8.610e-13	2.608e-11
IL1RN	551.9	-3.3	8.274e-13	2.608e-11
MPC1	572.1	1	8.395e-13	2.630e-11
FAM46C	42890.7	-2.4	7.220e-13	2.655e-11
BNIP3L	45320	-2.1	7.314e-13	2.683e-11
ABCD4	734.7	-1.6	6.658e-13	2.710e-11
ZNF530	136.4	2.5	1.043e-12	2.770e-11
NFE2L2	2484.1	-1.6	1.002e-12	2.815e-11
EIF1B	3925.8	-1.4	9.169e-13	2.839e-11
NUP85	972.3	1.8	9.495e-13	2.932e-11
CHIC2	1741.7	-2	1.013e-12	3.001e-11
HECTD1	1859.3	-0.8	9.815e-13	3.022e-11
MCM3AP-AS1	136.8	-1.5	1.050e-12	3.206e-11
CEP152	941.8	1.5	1.048e-12	3.207e-11
CNOT4	1420.7	-1.3	1.119e-12	3.207e-11
ZBTB17	638.7	-1.1	1.055e-12	3.211e-11
BET1L	799.5	-1.6	1.058e-12	3.302e-11
POLA2	823.1	2.2	8.425e-13	3.331e-11
GABARAPL2	10882.6	-2.1	1.095e-12	3.403e-11
CEP89	185.8	1.5	1.129e-12	3.403e-11
WDR62	1159.1	1.7	1.276e-12	3.604e-11
CLIP1	838.1	-2.3	1.178e-12	3.634e-11
GNAT2	148.9	-2.4	1.229e-12	3.663e-11
RAB33A	34.1	-4.4	1.238e-12	3.685e-11
ATG2A	1793	-1.8	1.211e-12	3.708e-11
IGF2BP2	2010.2	-2.1	1.396e-12	3.759e-11
MBNL2	6149.7	-1.4	1.325e-12	3.936e-11
FAM178A	554.2	1.7	1.304e-12	3.958e-11
RELB	241.5	-3.5	1.496e-12	3.958e-11
CRELD1	238.9	-1.5	1.473e-12	4.325e-11
HCLS1	859.8	-1.6	1.159e-12	4.433e-11
APOL2	1009.9	-1.8	1.573e-12	4.433e-11
FOXRED2	454.2	1.7	1.549e-12	4.516e-11
CLPX	1633.8	-1.7	1.514e-12	4.540e-11
CBR3	170.5	-5.8	1.428e-12	4.549e-11
CEP72	223.8	2.1	1.456e-12	4.629e-11
PLCXD1	194.2	2.7	1.613e-12	4.673e-11
EFCAB11	117.6	1.9	2.043e-12	4.712e-11
CBX6	1150.9	1.1	1.635e-12	4.725e-11
MAD2L1	1244.1	2	1.716e-12	4.748e-11
PYGB	465.9	-2.3	1.328e-12	4.880e-11
ZNF367	156.4	2.3	1.714e-12	5.046e-11
TXN	6133.9	-1.5	1.762e-12	5.046e-11
DPCD	1546.7	-2.3	1.870e-12	5.128e-11
NEIL2	555	-2.7	1.833e-12	5.213e-11
TADA1	604.1	1.7	1.872e-12	5.298e-11
SERTAD2	2617.4	-2.2	1.821e-12	5.304e-11
DYNLT3	978	-2.4	1.850e-12	5.375e-11
ZNF487	89.1	-1.8	1.947e-12	5.473e-11
TNRC6B	5374.6	-1.2	2.273e-12	5.790e-11
GINS1	356.4	2.1	2.044e-12	5.899e-11
WDR19	704.7	-1.6	2.136e-12	5.964e-11
UBE2T	1768	2.2	2.132e-12	5.970e-11
SLC17A9	331	-3.2	2.165e-12	6.037e-11
METTL21A	394.4	1.8	1.766e-12	6.140e-11
HMMR	1412.1	1.8	2.219e-12	6.333e-11
NNT-AS1	97.1	1.9	2.872e-12	6.347e-11
TMEM209	754.4	1.6	2.305e-12	6.372e-11
HMGXB4	621.5	1.6	1.839e-12	6.464e-11
NBR1	6594.5	-1.6	2.347e-12	6.471e-11
WDR74	709.9	-2.1	1.851e-12	6.476e-11
SLC25A18	51.6	-3.1	2.402e-12	6.563e-11
BCAP29	1342.3	1.2	2.662e-12	6.834e-11
SRSF1	3442	1.2	2.502e-12	6.838e-11
CD247	94.9	-4.8	2.495e-12	6.858e-11
MBD1	1918.3	-0.7	2.512e-12	7.017e-11
PDE6D	317.7	1.5	2.088e-12	7.070e-11
SH3GLB1	2067	-1.4	2.918e-12	7.891e-11
STAG2	4432.8	-1	2.984e-12	8.069e-11
CLSPN	618.9	2.6	3.074e-12	8.271e-11
HSPB11	599.9	1.4	2.996e-12	8.271e-11
PTMA	6030.2	1.6	3.406e-12	8.271e-11
SEPHS1	426.9	1.5	3.113e-12	8.565e-11
MMS22L	1213.7	2.3	3.238e-12	8.646e-11
HAUS5	686.3	2.1	3.312e-12	8.800e-11
SECISBP2	1489.7	-1	3.491e-12	9.546e-11
ESCO2	1088.4	2.3	3.696e-12	1.006e-10
KIF22	4887.6	1.6	4.196e-12	1.006e-10
SLC16A1	2961.9	-2.7	3.249e-12	1.007e-10
B2M	21273.2	-1.4	4.219e-12	1.007e-10
CKS2	2549.5	1.3	3.380e-12	1.044e-10
FAM53C	1997.3	-2.1	4.039e-12	1.061e-10
PAPOLG	659.9	-0.9	3.159e-12	1.080e-10
