gene	baseMean	log2FoldChange	pvalue	padj
RP11-486A14.2	594.8	-8.7	6.266e-68	7.133e-66
SEC62	14965.7	-5	4.124e-68	8.376e-66
NR3C1	2904.5	-4.8	6.368e-68	1.056e-65
TSC1	4677	-4.6	5.250e-68	1.089e-65
STX5	447.7	-3.9	9.426e-68	1.288e-65
CEP76	820.2	-2.9	2.978e-67	3.746e-65
TRIM38	1849.1	-4.3	4.396e-67	3.986e-65
HIST2H2BE	463.5	-6.8	3.744e-67	5.027e-65
RANBP1	835.4	4.9	5.289e-67	7.017e-65
FAM131A	969.9	-4.2	1.724e-66	1.712e-64
SRSF7	2218.7	4	1.179e-66	2.348e-64
ARHGEF2	2416.1	-2.9	1.385e-66	2.751e-64
FGD6	2497.8	-7.1	1.514e-66	2.990e-64
NUB1	2629.4	-3.9	1.737e-66	3.289e-64
PTPN7	2836.4	4.5	2.290e-66	4.311e-64
ATF3	548.7	-7.8	4.642e-66	5.514e-64
DUT	1801.7	4	6.162e-66	5.880e-64
SFT2D2	1455.9	3.5	6.798e-66	5.943e-64
LRRC2	648.6	-7	1.401e-65	1.931e-63
ARL4A	20871	-6	1.709e-65	3.236e-63
SDE2	7126	-4.8	1.904e-65	3.568e-63
PHF8	866.1	-2.3	3.530e-65	4.057e-63
DCUN1D1	9708.7	-3	3.377e-65	4.996e-63
KDM3B	1715.2	-2.6	6.873e-65	5.816e-63
GABARAPL2	10882.6	-5.4	3.369e-65	6.211e-63
TBC1D22B	3136.1	-4.4	5.389e-65	9.555e-63
UBAP1	13992	-6.2	5.982e-65	1.055e-62
MOSPD1	4786.9	-5.1	5.859e-65	1.057e-62
SCYL1	2900	-3.9	5.857e-65	1.057e-62
ULK1	3687.9	-6.7	7.778e-65	1.109e-62
HERC1	10899.8	-4.1	7.906e-65	1.412e-62
S100A4	2549.2	7.1	1.261e-64	2.223e-62
MAT2B	18115.5	-5.3	1.254e-64	2.223e-62
CR1L	2068.2	-5.3	1.794e-64	2.505e-62
ZC3HAV1	12620.3	-4.2	1.809e-64	3.167e-62
FAM65C	14857.4	-5	2.558e-64	4.468e-62
CNOT4	1420.7	-3.4	1.167e-63	9.714e-62
TSPAN31	505.5	-2.9	8.868e-64	1.013e-61
XPO7	33970	-6.3	6.932e-64	1.150e-61
MKRN1	6953.3	-6.1	7.434e-64	1.273e-61
CHMP1B	650.3	-2.3	1.196e-63	1.453e-61
SAT1	13709.7	-4.7	1.986e-63	2.666e-61
CLIC2	9423.7	-5.1	2.735e-63	4.578e-61
PDZK1IP1	1498.9	-9.2	6.405e-63	4.896e-61
USP33	4285.3	-3.1	3.648e-63	6.048e-61
FGFR1OP2	5030.3	-4.1	4.599e-63	6.055e-61
ATG2A	1793	-4.7	1.220e-62	9.981e-61
CALCOCO2	4874.8	-3.8	7.789e-63	1.237e-60
HEPACAM2	978	-8.5	2.000e-62	1.454e-60
ATP5G2	2717.7	3.5	1.357e-62	1.754e-60
GPR146	535.3	-6.3	2.325e-62	2.480e-60
MSN	3712.2	5.1	2.046e-62	3.298e-60
LEPROT	2572.5	-2.2	2.457e-62	3.801e-60
PCMTD2	4187	-4.9	2.373e-62	3.801e-60
ARRDC2	11394.4	-8	2.591e-62	4.120e-60
ZCCHC6	2562.6	-4.1	3.270e-62	5.174e-60
PIM1	48766.6	-4.9	4.194e-62	6.627e-60
ANKRA2	856.3	-2.7	7.346e-62	8.243e-60
BAZ2A	4243.7	-4	6.855e-62	8.498e-60
CCNDBP1	27066.4	-5.7	5.595e-62	8.722e-60
YY1AP1	3043.5	-3.4	8.276e-62	1.274e-59
TTC17	2225.5	-2.4	1.613e-61	2.485e-59
RP11-20D14.6	5111.4	-8.8	1.736e-61	2.650e-59
KANSL3	3259.7	-4	2.251e-61	2.729e-59
OFD1	1993	-3.8	2.220e-61	3.384e-59
NCOA4	84010.5	-6	2.449e-61	3.688e-59
HIST1H3H	1338.5	-7	3.732e-61	4.066e-59
PPM1A	3013.3	-5	2.710e-61	4.066e-59
CLK3	8742.9	-4.7	2.729e-61	4.089e-59
APOA1BP	481.2	5	4.313e-61	4.250e-59
DNAJC19	585	3.5	5.278e-61	4.796e-59
YIPF4	2456.1	-2.7	7.144e-61	1.057e-58
TBC1D15	3007.4	-3.7	9.270e-61	1.316e-58
TMC5	1274.6	-7.7	1.994e-60	1.401e-58
GGCT	616	4.6	2.020e-60	2.105e-58
RIT1	2574.3	-4.6	1.806e-60	2.533e-58
PCNT	3229.1	-3.5	2.003e-60	2.878e-58
XRN1	2491.8	-4.2	2.018e-60	2.888e-58
FASTKD1	578.8	3.9	7.295e-60	6.879e-58
USP15	24007.4	-4.2	4.993e-60	7.086e-58
MED29	1858.7	-2.7	1.593e-59	1.087e-57
CREBRF	2037.9	-8.5	9.780e-60	1.098e-57
SPATA2	344.4	-3.1	3.220e-59	2.314e-57
STOM	42001.3	-5.1	2.228e-59	3.136e-57
PER1	2006.6	-6.5	2.850e-59	3.162e-57
DAZAP2	8849.6	-2.5	2.494e-59	3.454e-57
RELA	1865.2	-3.7	6.604e-59	4.072e-57
MRPL11	683	3.6	5.722e-59	4.256e-57
MAX	2536.3	-4.3	4.186e-59	5.567e-57
GDF15	24091.5	-5	4.073e-59	5.579e-57
RSAD2	10196.2	-7	4.212e-59	5.748e-57
AKIRIN2	965.9	-2.7	8.276e-59	8.139e-57
HECTD1	1859.3	-1.9	1.316e-58	8.561e-57
GCLC	5373.5	-5.2	7.622e-59	1.023e-56
KIAA0430	5551.2	-5.4	9.799e-59	1.320e-56
CBX7	851.6	-5.9	2.335e-58	1.917e-56
TTC39A	178.9	-6.5	1.384e-58	2.051e-56
MAP2K3	32141	-5.4	1.571e-58	2.087e-56
ARF4	8886.6	-3.7	1.694e-58	2.230e-56
RANBP10	7024.5	-5.3	1.741e-58	2.301e-56
MSRB1	2670.3	-4.8	2.009e-58	2.646e-56
ZFYVE1	2273.1	-4.3	2.528e-58	3.196e-56
MARCH3	3782.7	-4.8	3.384e-58	3.501e-56
SYF2	2083.3	-2.9	3.543e-58	3.652e-56
DCAF12	45031	-7	3.615e-58	4.520e-56
BACH1	4111.6	-4.4	3.920e-58	4.883e-56
CDKN1B	1585.7	-4.9	5.354e-58	4.972e-56
SRGAP2	1517.6	-3.7	6.433e-58	5.953e-56
CHP1	10003.2	-3.1	7.110e-58	7.194e-56
MYLIP	599.9	-5.3	8.214e-58	7.462e-56
KPNA6	7029.8	-3.2	9.286e-58	9.326e-56
PLCL2	522.8	-8.2	1.233e-57	1.125e-55
TBCEL	5563.9	-8.8	1.226e-57	1.544e-55
AMBRA1	2404.4	-3.5	1.370e-57	1.719e-55
GTF3C6	1071.8	3.8	3.899e-57	2.162e-55
ATP6V0E1	4963.1	-3	3.656e-57	3.606e-55
EMC3	7979.1	-4.2	3.668e-57	4.517e-55
BCAS3	583	-3.6	5.570e-57	4.970e-55
NKIRAS2	1283.3	-2.4	9.408e-57	5.279e-55
STAT6	5613.2	-4.4	5.953e-57	7.254e-55
IQCB1	312.7	4.1	9.242e-57	8.696e-55
MAP1LC3A	208	-4.2	1.020e-56	8.977e-55
PTK2B	9007	-5.4	1.051e-56	1.011e-54
C6orf106	3266.8	-3.2	1.544e-56	1.481e-54
CTD-2336O2.1	529.6	-5.2	1.937e-56	1.687e-54
MFAP3L	201.8	-5.9	1.398e-56	1.864e-54
SESN2	2971	-5	2.516e-56	2.388e-54
ISG20	3261.8	-5.7	2.318e-56	2.770e-54
GAPVD1	8040	-3.6	2.493e-56	2.968e-54
RP11-343N15.5	162.2	-3.5	2.579e-56	3.418e-54
FZR1	2793	-6.3	4.476e-56	5.293e-54
WWC3	2357.8	-5.1	5.685e-56	6.646e-54
RP11-574F21.2	65.3	-5.3	1.237e-55	7.582e-54
CIR1	1786.7	-4.1	1.650e-55	9.540e-54
METTL9	2175.7	-5	1.191e-55	1.100e-53
FURIN	3704.6	-4	1.080e-55	1.211e-53
CHIC2	1741.7	-4.7	2.568e-55	1.425e-53
UBXN1	3935.4	-2	1.649e-55	1.507e-53
PHF3	2642.3	-2.2	2.417e-55	2.202e-53
FBXO48	265.8	-4	2.237e-55	2.771e-53
SERTAD2	2617.4	-5.3	2.742e-55	3.110e-53
EIF1	28164.1	-3.3	3.750e-55	4.275e-53
USP9X	12475.6	-3.7	7.176e-55	6.453e-53
HAGH	5024.2	-3	5.995e-55	6.751e-53
GID8	1225.9	-2.7	1.210e-54	6.751e-53
GTPBP1	3872	-2.6	1.246e-54	1.110e-52
TYMS	1120.1	5	1.948e-54	1.576e-52
POP1	252.6	4.7	1.464e-54	1.831e-52
TULP3	881.4	-3.5	2.441e-54	1.962e-52
TRIM52-AS1	313.3	-3.7	2.627e-54	2.243e-52
RAB5B	2617.5	-3.7	3.002e-54	3.203e-52
ULBP1	202.7	-7.4	3.419e-54	4.182e-52
SYNCRIP	1269.3	3.6	1.065e-53	5.195e-52
MBD1	1918.3	-1.7	1.108e-53	5.532e-52
MMAB	338	4.4	7.329e-54	5.780e-52
PCGF5	5306.7	-4.5	6.161e-54	6.660e-52
MAU2	1826.1	-2.6	1.249e-53	6.704e-52
IVD	929.7	3.8	1.461e-53	7.815e-52
ZFAND2B	1011.7	-4.2	1.726e-53	9.207e-52
CGRRF1	464.3	-3.3	1.059e-53	9.651e-52
CBFA2T2	2775.6	-7.3	1.001e-53	1.074e-51
E2F2	5017.7	-5.4	1.037e-53	1.106e-51
PHOSPHO1	5135.4	-7	1.223e-53	1.294e-51
ARL13B	507.3	-2.9	1.592e-53	1.301e-51
KDM3A	1885.9	-3.3	3.104e-53	1.626e-51
MOB2	356.4	-4.2	2.492e-53	1.740e-51
IRF3	2183.9	-4	1.848e-53	1.876e-51
TWISTNB	628.2	4	3.142e-53	2.354e-51
SFXN1	1626.1	4.4	5.078e-53	2.627e-51
SLC2A4	3229.9	-6.4	2.820e-53	2.838e-51
AFF1	8737.2	-4.6	4.451e-53	4.633e-51
C1orf116	695.2	-7.4	7.339e-53	5.494e-51
TSPAN5	1802.7	-5.8	1.934e-52	9.101e-51
VCPIP1	4468	-4.9	1.115e-52	9.101e-51
RCOR3	1715.5	-3.1	2.375e-52	1.083e-50
ARHGEF12	4893.7	-6.2	1.087e-52	1.115e-50
TMEM63B	1745.1	-3.6	2.518e-52	1.138e-50
MAP1LC3B	13875.2	-4.6	1.126e-52	1.138e-50
CCDC176	895.8	-5.4	1.554e-52	1.140e-50
HDDC2	511.9	3.9	2.238e-52	1.153e-50
RASD1	166.7	-6.8	1.088e-52	1.229e-50
MCCC2	634.1	6.2	2.613e-52	1.414e-50
R3HDM4	5958.7	-6.7	1.425e-52	1.427e-50
MIAT	2405.5	-9.9	1.507e-52	1.505e-50
FOXRED2	454.2	4.1	2.326e-52	1.535e-50
CHEK1	665.3	5	2.221e-52	1.578e-50
CEBPG	1803.6	-3.9	3.298e-52	1.618e-50
MAFK	269.6	-5.9	2.315e-52	1.650e-50
HSPA13	2754.7	-4.3	1.684e-52	1.650e-50
YIPF2	712.4	-2.9	3.363e-52	1.779e-50
ASCC2	8528	-3.9	2.495e-52	1.939e-50
R3HDM1	716.8	3.6	2.921e-52	2.041e-50
C5orf56	275.8	-4.8	2.081e-52	2.194e-50
GCNT2	2813.2	-4	2.447e-52	2.364e-50
RABAC1	735.2	-3.3	3.502e-52	2.453e-50
HUWE1	6607.7	-2.1	3.252e-52	2.493e-50
PMS1	298	5	4.206e-52	2.683e-50
BRD8	7408.8	-3.5	2.829e-52	2.716e-50
ANP32B	20361.9	-3.2	3.037e-52	2.908e-50
RP11-379K17.4	391.6	-6.6	6.291e-52	4.632e-50
PPP1R15B	2753.7	-2.6	7.219e-52	6.894e-50
ZMAT2	3612.8	-3.6	8.119e-52	7.671e-50
MARCH6	10782.4	-3	1.031e-51	9.761e-50
ADH5	878.9	5.8	1.919e-51	9.762e-50
DHX40	1418.2	-4.4	2.273e-51	1.028e-49
TST	321.7	4	1.588e-51	1.079e-49
VPS45	392.4	4.8	3.185e-51	1.522e-49
HMOX1	11266.3	-9.7	1.816e-51	1.641e-49
SLC25A53	205.5	-3.4	1.758e-51	1.774e-49
TP53INP2	468.1	-4.9	2.987e-51	1.839e-49
SSR1	2038.2	2.9	1.997e-51	1.842e-49
GNPTG	966.8	-3.2	5.112e-51	2.342e-49
ARRB2	3615.7	-6.3	2.698e-51	2.487e-49
STK40	2323.3	-4.9	2.925e-51	2.697e-49
TMX3	651.8	4.8	6.041e-51	2.984e-49
ANP32A	799.7	3.9	5.145e-51	3.404e-49
SRPK1	1590	3.7	9.827e-51	3.986e-49
OSBPL2	1901.1	-2.9	9.937e-51	4.480e-49
RP5-864K19.4	98.7	-5.8	5.857e-51	4.694e-49
HIST1H2AI	134.1	-4.6	4.472e-51	5.603e-49
NDUFS5	2271.6	4.3	7.594e-51	6.820e-49
TNK2-AS1	505.7	-9.1	2.070e-50	1.234e-48
IL6ST	5142.1	-6.8	1.583e-50	1.426e-48
ARID4B	2056.7	-3.6	2.753e-50	2.384e-48
HECA	1389.5	-6.6	4.707e-50	3.042e-48
DCP1A	1761.2	-2.3	7.149e-50	3.157e-48
LRRC8A	2865.5	-5.4	3.641e-50	3.236e-48
TMEM167B	1301.8	-3.5	1.186e-49	5.211e-48
NCBP1	1644	2.5	1.033e-49	6.611e-48
GPCPD1	5972	-5.4	1.069e-49	7.489e-48
IFT20	467.6	-4	1.675e-49	1.066e-47
VDAC1	1838.6	5.4	3.031e-49	1.183e-47
DDX52	3776.5	-3.6	1.505e-49	1.310e-47
NCOA7	947.1	-2.7	3.278e-49	1.418e-47
UBE2B	8299.9	-5.6	1.676e-49	1.464e-47
TMEM209	754.4	3.9	2.460e-49	1.529e-47
DYNC1LI2	1079.8	-2.3	2.892e-49	1.813e-47
LENG1	252.1	-2.8	1.940e-49	1.816e-47
KDM4C	2920.6	-2.2	2.193e-49	1.896e-47
HECTD4	13481.1	-5.4	3.075e-49	2.100e-47
MICALCL	653.5	-8.5	5.861e-49	3.311e-47
MYBBP1A	610.3	5.5	9.611e-49	5.045e-47
EIF1B	3925.8	-3.2	6.476e-49	5.345e-47
SERPINF2	174.2	-8.4	5.728e-49	5.463e-47
SERTAD3	583	-4.2	9.044e-49	5.497e-47
RMDN1	424.5	4.9	1.203e-48	7.375e-47
FOXO4	655.2	-5	2.301e-48	1.281e-46
KLC4	206.5	-2.9	1.577e-48	1.490e-46
UCK2	547	5.5	2.486e-48	1.496e-46
METTL17	876.1	4.5	3.165e-48	1.629e-46
STAT5A	962.2	6.1	4.483e-48	1.669e-46
RNGTT	497.8	4.9	2.755e-48	1.953e-46
SNX14	452.8	3.9	3.592e-48	2.541e-46
GUCD1	4918	-2.7	3.634e-48	3.005e-46
CTC-756D1.3	166.5	-5.5	3.857e-48	3.589e-46
FAM104A	5394.7	-4.9	4.459e-48	3.700e-46
UQCRH	3028.8	3.6	5.931e-48	4.894e-46
MTX2	521.3	3.7	1.106e-47	4.906e-46
PRDX5	3448.8	-2.8	6.434e-48	5.258e-46
ITSN1	1173.7	-3.9	8.967e-48	5.316e-46
CISD2	2542.1	-3.7	7.791e-48	6.337e-46
MRPL3	1998.8	4.5	8.345e-48	6.580e-46
CENPU	2095.4	2.9	9.312e-48	7.599e-46
ZNF185	274.7	-5	1.350e-47	7.926e-46
TSC22D3	1811.9	-10.1	2.400e-47	9.334e-46
RP11-24F11.2	452.9	-7.5	1.525e-47	9.500e-46
CCRL2	2054.3	-3.8	1.354e-47	1.091e-45
AGTPBP1	1965	-3.1	1.485e-47	1.194e-45
DSTYK	1105.9	-2.4	2.233e-47	1.296e-45
C5	926.4	-7.9	3.684e-47	1.311e-45
UBQLN1	4767.8	-3.5	1.912e-47	1.527e-45
BOLA3	572.8	4	3.061e-47	1.765e-45
MYH11	183.3	-5.1	2.305e-47	2.037e-45
PHF21A	1318.9	-4.2	6.042e-47	2.188e-45
ZFAND2A	569.1	-4	5.374e-47	2.290e-45
HS1BP3	807.3	-3.1	6.489e-47	2.760e-45
ASB8	2207.5	-2.5	3.527e-47	2.778e-45
DNAJB4	2135.4	-4.9	5.258e-47	3.281e-45
PIAS4	655.7	-3.4	7.275e-47	3.499e-45
TOX4	3861.8	-2.5	5.700e-47	3.541e-45
UBE4B	2081.4	-2.2	5.444e-47	4.250e-45
SEL1L	2554.1	-3.6	9.432e-47	7.368e-45
PSMG1	1058.5	5.4	2.077e-46	7.998e-45
TP53INP1	3050.2	-4.9	1.057e-46	8.151e-45
NDE1	1125.9	-3.7	2.559e-46	8.804e-45
ZNF394	1291.3	-3.5	2.694e-46	9.990e-45
PSME4	4101.5	-3.8	1.782e-46	1.090e-44
CD55	5776.5	-4.5	1.417e-46	1.092e-44
CPEB4	12658.4	-7.8	1.863e-46	1.134e-44
CHD2	3845.5	-4.2	1.717e-46	1.314e-44
UQCC2	776.5	4.5	2.381e-46	1.315e-44
DENR	875	3.2	2.414e-46	1.331e-44
CLK1	6323.8	-4.5	2.139e-46	1.617e-44
SRSF1	3442	2.7	2.322e-46	1.767e-44
PNKD	4735.3	-4.7	2.809e-46	2.126e-44
MXI1	4102.3	-6.8	3.091e-46	2.256e-44
EXOSC2	427.9	5.6	4.824e-46	2.630e-44
RSBN1	837.8	-2.6	6.578e-46	2.664e-44
PNN	1500.5	4	7.848e-46	2.828e-44
CLDN15	1071.5	-5.5	8.263e-46	3.066e-44
NECAP1	1065.2	-2.5	1.048e-45	3.754e-44
ATG2B	2468	-4	6.337e-46	3.754e-44
KLF3	5841.2	-4.4	7.393e-46	4.366e-44
SPATA5	422.7	3	1.340e-45	5.071e-44
ZNF23	462.4	-4.8	1.038e-45	5.561e-44
RBX1	2435.6	-3.2	8.924e-46	6.376e-44
GNA13	1562	-2.7	1.913e-45	6.441e-44
KAT6B	581	-3	1.342e-45	6.501e-44
CRTAP	990.5	6.1	1.936e-45	7.044e-44
MAD2L1	1244.1	4.7	2.250e-45	7.333e-44
FAM65A	722.5	4.1	1.971e-45	7.764e-44
AC116366.6	120.4	-5.8	7.875e-46	7.956e-44
PPIH	577.1	4.5	2.054e-45	8.056e-44
