gene	baseMean	log2FoldChange	pvalue	padj
HDAC6	2355.3	-2.4	2.300e-89	1.579e-86
RUNDC3A	3593.7	-10.5	2.279e-89	1.579e-86
YPEL5	5619.9	-5	1.007e-88	6.764e-86
BSDC1	9863	-3.9	2.000e-88	1.346e-85
BTG2	8282.4	-4.9	2.760e-88	1.842e-85
MTMR3	5914	-5.1	7.866e-88	4.905e-85
PNP	8731.6	-4.1	2.208e-87	1.345e-84
CCS	5907.9	-4.6	3.290e-87	2.013e-84
YPEL4	4670.4	-6.9	7.093e-87	4.243e-84
KLHDC8A	1648.1	-6.7	1.950e-86	9.771e-84
OPTN	14737.2	-5.3	5.626e-86	3.122e-83
DYRK1B	560.7	-4.9	3.339e-85	1.780e-82
WDR45	2406.9	-4.9	1.728e-84	9.234e-82
SLC7A5	15329.1	-5.3	1.972e-84	1.033e-81
RB1CC1	11739.5	-4.6	4.265e-84	2.251e-81
KIAA0232	3373.5	-5.5	4.401e-84	2.315e-81
ATG13	5092.7	-3.1	1.105e-83	5.506e-81
TOP1	7987.8	-4	1.105e-83	5.506e-81
CR1L	2068.2	-6.1	1.165e-83	5.523e-81
NDEL1	3989.3	-3.5	2.191e-83	1.021e-80
FAM65C	14857.4	-5.7	7.018e-83	3.262e-80
IRF9	258.8	-4.4	1.380e-81	3.886e-79
FBXO9	2111.6	-3.3	1.108e-81	5.054e-79
IFIT1B	22416.6	-13.7	7.340e-81	3.293e-78
FOXO3	10380.9	-6.2	2.855e-80	1.280e-77
TUFT1	5528.3	-7.9	9.227e-80	3.942e-77
INPP5K	4014.4	-4.2	1.116e-79	4.770e-77
C17orf103	17641.6	-7	4.107e-79	1.700e-76
TNRC6B	5374.6	-3.4	5.440e-79	2.192e-76
GCNT2	2813.2	-4.9	1.072e-78	4.304e-76
GABARAPL1	10151.5	-7.7	6.727e-78	2.703e-75
UBE2H	4999.6	-7.7	7.464e-78	2.875e-75
KIAA0513	2358	-5.5	1.023e-77	3.865e-75
GUK1	12315.9	-4.1	1.295e-77	5.062e-75
RARRES3	287.9	-5.6	1.654e-77	5.592e-75
TBC1D22B	3136.1	-4.8	3.357e-77	1.275e-74
WNK1	32593.1	-5.9	2.411e-76	8.749e-74
DCAF8	6505.5	-4.2	3.533e-76	1.265e-73
RP11-343N15.5	162.2	-4	1.238e-75	3.731e-73
WASF2	10683.5	-3.2	1.654e-75	5.954e-73
ALS2CR12	315.9	-6.7	2.477e-75	6.912e-73
CLK3	8742.9	-5.2	7.330e-75	2.489e-72
BCL6	1687.5	-10.5	1.099e-74	3.205e-72
ABTB1	1717.3	-5.4	1.206e-74	3.815e-72
EZH1	2585.6	-4	2.225e-74	7.395e-72
HERC1	10899.8	-4.4	2.930e-74	9.359e-72
PCNT	3229.1	-3.9	4.098e-74	1.308e-71
HBA2	781957.4	-7.3	9.877e-74	3.115e-71
HIST1H2AC	2792.2	-6.2	3.450e-73	1.063e-70
RBM38	9159.5	-6	4.748e-73	1.463e-70
HPS1	25197	-4.5	1.131e-72	3.404e-70
SLC4A1	63651.4	-8	1.535e-72	4.551e-70
BPGM	17869	-7	5.553e-72	1.653e-69
BSG	79544.1	-5.1	6.474e-72	1.876e-69
ISG20	3261.8	-6.4	1.895e-71	5.517e-69
TPP1	13578	-3.4	2.247e-71	6.371e-69
FAM46C	42890.7	-6.5	2.472e-71	6.962e-69
TSPAN5	1802.7	-6.8	8.183e-71	2.203e-68
IRF1	2676.9	-4.6	9.785e-71	2.698e-68
HEPACAM2	978	-9	1.140e-70	2.736e-68
SMIM5	2302.1	-4.8	4.494e-70	1.247e-67
ATG14	6298.3	-6.2	1.279e-69	3.513e-67
MAST3	6505.5	-6	1.851e-69	5.114e-67
DCTN4	4026.2	-2.9	5.413e-69	1.418e-66
DCUN1D1	9708.7	-3	8.155e-69	2.114e-66
ART4	1560.2	-9	8.951e-69	2.325e-66
RSAD2	10196.2	-7.6	1.651e-68	4.247e-66
SORBS1	1374.2	-4.2	3.425e-68	7.589e-66
XPO7	33970	-6.5	3.383e-68	8.814e-66
ZNFX1	6655.9	-4.6	4.545e-68	1.136e-65
FBXO30	9303.7	-6.4	1.284e-67	3.130e-65
TMUB2	3465.7	-3.6	2.219e-67	5.529e-65
MRPL11	683	3.9	4.905e-67	1.139e-64
RP11-690G19.3	714.3	-3.5	1.121e-66	2.609e-64
UBR2	11072.7	-5.3	1.581e-66	3.897e-64
EPB41	20751.3	-4.8	2.839e-66	6.637e-64
MOSPD1	4786.9	-5.2	4.616e-66	1.082e-63
CLN8	2359.1	-5	5.333e-66	1.259e-63
GAPVD1	8040	-3.9	5.767e-66	1.308e-63
LRP10	3237.4	-4.6	7.172e-66	1.613e-63
ABHD4	6353.7	-5.4	1.382e-65	3.093e-63
PTK2B	9007	-5.8	2.488e-65	5.501e-63
SEC62	14965.7	-4.9	7.917e-65	1.791e-62
PIK3IP1	3784	-8.6	5.822e-64	1.271e-61
SRGAP2	1517.6	-3.9	1.281e-63	2.678e-61
C18orf8	3534.3	-4.3	1.962e-63	4.330e-61
BNIP3L	45320	-5.3	4.338e-63	9.493e-61
TTC39A	178.9	-6.7	8.204e-63	1.098e-60
OSER1-AS1	322.5	-4.9	1.454e-62	2.461e-60
WWC3	2357.8	-5.4	3.280e-62	7.007e-60
MSN	3712.2	5.1	4.591e-62	9.731e-60
FKBP8	4842.3	-4.6	7.311e-62	1.513e-59
TBC1D17	846.3	-3.9	8.586e-62	1.844e-59
PLCL2	522.8	-8.5	1.682e-61	3.311e-59
RP11-379K17.4	391.6	-7.2	3.959e-61	6.424e-59
FAM131A	969.9	-4	3.639e-61	7.057e-59
POLL	1880.4	-3	7.040e-61	1.221e-58
RANBP10	7024.5	-5.4	1.400e-60	2.737e-58
MARCH3	3782.7	-4.9	1.823e-60	3.694e-58
KDM4C	2920.6	-2.4	2.457e-60	4.862e-58
SP100	2723.9	-2.3	5.000e-60	9.823e-58
S100A4	2549.2	6.6	6.840e-60	1.327e-57
FCHO2	1868.2	-3.9	7.290e-60	1.327e-57
NAPB	1175.5	-3.6	7.460e-60	1.364e-57
SAT1	13709.7	-4.5	9.643e-60	1.791e-57
HECTD4	13481.1	-5.9	2.041e-59	3.765e-57
ACSL6	1772.4	-10.9	3.461e-59	6.412e-57
CHMP2A	3562.5	-2.7	5.515e-59	1.015e-56
TMEM140	5277	-6.5	7.677e-59	1.386e-56
NSUN3	3585.9	-5.6	9.034e-59	1.666e-56
OFD1	1993	-3.7	1.132e-58	2.009e-56
ARG2	1045.5	-4.8	1.714e-58	2.672e-56
MIR22HG	4577.4	-7.5	1.554e-58	2.732e-56
SECISBP2	1489.7	-2.6	2.338e-58	3.944e-56
GCLC	5373.5	-5.2	2.470e-58	4.285e-56
ISCU	18605.1	-4.3	4.451e-58	7.882e-56
GPCPD1	5972	-5.8	7.485e-58	1.296e-55
BEST3	480.5	-8.6	9.543e-58	1.400e-55
GGCT	616	4.3	1.027e-57	1.528e-55
NFE2	16381.1	-3	9.994e-58	1.724e-55
DNAJC10	594.6	4.2	1.138e-57	1.855e-55
CCNDBP1	27066.4	-5.4	1.634e-57	2.697e-55
REEP4	7049.4	-3.9	1.833e-57	3.054e-55
IL1R1	361.3	-9.1	2.881e-57	4.323e-55
CNPPD1	17880.9	-5.3	2.654e-57	4.367e-55
RMND5A	3672.4	-2.4	5.371e-57	9.070e-55
AGPAT4	1443.3	-6.5	6.702e-57	1.052e-54
E2F2	5017.7	-5.5	9.223e-57	1.473e-54
YOD1	7112.6	-4.7	1.089e-56	1.805e-54
CTC-756D1.3	166.5	-6	1.982e-56	1.981e-54
PDZK1IP1	1498.9	-8.7	1.803e-56	2.763e-54
SOX6	2724.6	-6.2	2.914e-56	4.595e-54
NCOA4	84010.5	-5.7	4.374e-56	6.778e-54
MKRN1	6953.3	-5.7	4.961e-56	7.731e-54
ATP5G2	2717.7	3.3	7.206e-56	1.104e-53
YIPF6	2016.1	-2.9	8.227e-56	1.308e-53
CYLD	1199.3	-3.3	1.154e-55	1.688e-53
TMC5	1274.6	-7.4	1.528e-55	2.327e-53
CCRL2	2054.3	-4.2	2.031e-55	3.074e-53
PMS1	298	4.4	2.792e-55	3.356e-53
EAF1	1019.7	-2.5	2.757e-55	3.942e-53
STOM	42001.3	-4.9	4.170e-55	6.136e-53
SDE2	7126	-4.4	5.869e-55	8.587e-53
STAT5A	962.2	6.7	6.799e-55	8.712e-53
TCEANC	2799.7	-5.9	6.045e-55	9.136e-53
RAP1GAP	10780.6	-6.2	6.479e-55	9.431e-53
ARL4A	20871	-5.5	7.931e-55	1.167e-52
STK17B	6911.7	-5	7.930e-55	1.179e-52
CNOT4	1420.7	-3.1	1.049e-54	1.307e-52
PPP1R15A	21268.6	-4.2	9.484e-55	1.395e-52
FGFR1OP2	5030.3	-3.8	1.002e-54	1.397e-52
FPGS	915.3	4.1	2.982e-54	3.655e-52
ARRDC2	11394.4	-7.5	3.008e-54	4.353e-52
LRRC2	648.6	-6.3	3.596e-54	4.844e-52
RP11-20D14.6	5111.4	-8.2	4.424e-54	6.065e-52
OSBPL2	1901.1	-3	5.792e-54	7.992e-52
HAGH	5024.2	-3	8.088e-54	1.093e-51
PIGQ	7370.2	-3.2	8.375e-54	1.181e-51
HIST1H1C	8884.9	-5.9	8.899e-54	1.209e-51
CYSLTR2	689	-6.8	1.100e-53	1.437e-51
TAX1BP1	8207.6	-3.4	1.284e-53	1.700e-51
KLHL24	2379.8	-4.9	1.633e-53	2.256e-51
LRRC8A	2865.5	-5.6	2.009e-53	2.674e-51
CHMP1B	650.3	-2.1	2.647e-53	3.050e-51
ENTPD5	1590.8	-2.7	4.795e-53	6.320e-51
USP9X	12475.6	-3.6	5.001e-53	6.558e-51
PCMTD2	4187	-4.5	6.438e-53	8.536e-51
IBA57	1129.2	-3.4	1.474e-52	1.666e-50
ZNF24	2411	-2.2	1.440e-52	1.861e-50
OGT	5076.2	-2.8	1.670e-52	2.182e-50
PRDX5	3448.8	-3	1.763e-52	2.293e-50
DEDD2	5693.4	-4	2.158e-52	2.706e-50
CLIC2	9423.7	-4.6	2.346e-52	2.974e-50
TSC1	4677	-4	3.199e-52	3.990e-50
TTC17	2225.5	-2.2	3.711e-52	4.811e-50
NCOA2	3035.8	-3.3	4.397e-52	5.410e-50
C5	926.4	-8.3	4.944e-52	5.874e-50
ULK1	3687.9	-6	4.861e-52	5.949e-50
SYNCRIP	1269.3	3.5	6.795e-52	8.372e-50
TBCEL	5563.9	-8.3	6.723e-52	8.515e-50
SERTAD2	2617.4	-5.1	8.683e-52	1.048e-49
PHOSPHO1	5135.4	-6.9	1.625e-51	2.039e-49
TAOK3	4882.4	-2.9	2.117e-51	2.561e-49
KIAA0430	5551.2	-5.1	2.077e-51	2.583e-49
CCDC28A	1762.6	-3.3	2.506e-51	2.994e-49
MIAT	2405.5	-9.7	2.549e-51	2.994e-49
MSRB1	2670.3	-4.5	2.568e-51	3.051e-49
RABGAP1L	3589.4	-2.6	3.562e-51	4.280e-49
ATG2A	1793	-4.2	4.958e-51	5.576e-49
NONO	4125.9	2.2	7.001e-51	8.339e-49
USP7	4871.3	-4	8.099e-51	9.451e-49
FOXP1	3370.9	-3.5	8.612e-51	9.853e-49
FBXL4	1533.2	-3.5	8.832e-51	9.871e-49
SLC2A4	3229.9	-6.3	9.696e-51	1.153e-48
FAM45A	278.6	5.3	1.711e-50	1.229e-48
ANK1	27203.9	-3.6	1.710e-50	1.953e-48
CBX7	851.6	-5.5	1.977e-50	2.351e-48
MFAP3L	201.8	-5.5	3.518e-50	2.455e-48
RIT1	2574.3	-4.2	2.620e-50	2.919e-48
FAM20B	2867.4	-3.2	2.791e-50	3.133e-48
DAPK1	9178.2	-5.1	5.454e-50	6.027e-48
C20orf196	494.6	-3	6.583e-50	6.251e-48
SLC22A4	2867.3	-3.9	5.563e-50	6.266e-48
RP11-712B9.2	189.5	-5.5	1.376e-49	9.511e-48
CAPN5	797.6	-4.3	1.065e-49	1.131e-47
AMBRA1	2404.4	-3.3	1.233e-49	1.349e-47
TMEM63B	1745.1	-3.5	1.321e-49	1.391e-47
DDIT3	3088	-4.8	1.333e-49	1.494e-47
TANK	2779.7	-3.8	1.474e-49	1.619e-47
RAB3IP	1113.7	-3.7	3.298e-49	3.552e-47
FBXL20	1424.9	-3.6	5.688e-49	5.894e-47
MYBBP1A	610.3	5.3	7.001e-49	6.511e-47
VPS28	3826.8	-3.1	8.807e-49	9.520e-47
ARPC1B	814.6	4.5	1.078e-48	1.091e-46
C9orf78	9726	-3.4	1.186e-48	1.237e-46
FGD6	2497.8	-6.1	1.778e-48	1.930e-46
ZNF23	462.4	-5	2.709e-48	2.265e-46
XRN1	2491.8	-3.8	2.568e-48	2.721e-46
CCDC176	895.8	-5.2	2.832e-48	2.842e-46
YIPF2	712.4	-2.8	5.229e-48	4.712e-46
IQCB1	312.7	3.1	6.476e-48	6.050e-46
ATP5G1	1251	4.6	8.570e-48	8.501e-46
SRSF7	2218.7	3.3	9.368e-48	9.582e-46
KPNA6	7029.8	-2.9	9.670e-48	1.017e-45
RP11-620J15.3	423.6	3.2	1.374e-47	1.190e-45
TNK2-AS1	505.7	-8.8	1.517e-47	1.390e-45
HIST3H2A	569.1	-4.1	1.829e-47	1.603e-45
MCCC2	634.1	5.3	1.748e-47	1.834e-45
SAMD9	1757	-4.1	2.454e-47	2.134e-45
CRIPT	1397.9	-3.3	2.850e-47	2.472e-45
CTD-2336O2.1	529.6	-4.8	3.812e-47	3.290e-45
SNCA	19193.5	-5.5	3.688e-47	3.590e-45
ADIPOR1	32325.5	-4.6	5.270e-47	5.131e-45
ARHGEF12	4893.7	-5.8	1.294e-46	1.250e-44
HPD	146.7	-5.9	2.720e-46	1.665e-44
RP11-486A14.2	594.8	-7.1	2.040e-46	1.730e-44
RAB5B	2617.5	-3.4	1.898e-46	1.814e-44
BAZ2A	4243.7	-3.5	2.599e-46	2.513e-44
EGFL7	698.8	6.1	2.823e-46	2.844e-44
ATG9A	14115	-4	3.075e-46	2.906e-44
GDF15	24091.5	-4.4	3.347e-46	3.201e-44
GABARAPL2	10882.6	-4.5	4.683e-46	4.394e-44
ARHGEF2	2416.1	-2.4	4.976e-46	4.801e-44
EMC3	7979.1	-3.8	5.147e-46	4.814e-44
BCAS3	583	-3.2	6.770e-46	5.557e-44
PGRMC1	348	4.6	7.440e-46	5.670e-44
MGST2	354.4	5.3	7.203e-46	5.752e-44
FOXO4	655.2	-4.9	9.870e-46	8.016e-44
HEXIM1	2272.7	-4.5	9.073e-46	8.434e-44
NR3C1	2904.5	-3.9	1.038e-45	9.471e-44
FAXDC2	6447.2	-5.8	1.064e-45	9.817e-44
RANBP1	835.4	3.6	1.380e-45	1.105e-43
ARHGEF37	561.1	-4.3	1.598e-45	1.276e-43
FZR1	2793	-5.6	1.843e-45	1.684e-43
STAG2	4432.8	-2.3	1.987e-45	1.809e-43
MORC3	4798.2	-3	2.154e-45	1.924e-43
IL6ST	5142.1	-6.5	2.422e-45	2.261e-43
MYC	1666	6.2	3.232e-45	2.912e-43
TAC3	185	-4.8	4.042e-45	3.096e-43
RP11-506K6.4	371.7	-5.1	4.471e-45	3.196e-43
ZFYVE1	2273.1	-3.7	4.839e-45	4.250e-43
MEF2A	594.4	-2.3	6.757e-45	5.226e-43
IP6K1	3946.7	-3.6	6.011e-45	5.244e-43
FAM162A	456.6	5.5	7.572e-45	5.348e-43
PAICS	3365.2	4.2	6.164e-45	5.348e-43
UBAP1	13992	-5.2	6.601e-45	5.979e-43
AGL	276.4	4.3	1.571e-44	7.364e-43
HIST2H2BE	463.5	-5.5	1.522e-44	1.131e-42
STAM	4605.8	-3.5	1.424e-44	1.257e-42
BIRC2	3653.6	-3.7	1.781e-44	1.592e-42
FHDC1	6915.9	-6.3	2.210e-44	1.877e-42
SFXN1	1626.1	3.9	2.359e-44	1.938e-42
SEPT11	827	3	3.134e-44	2.339e-42
FURIN	3704.6	-3.6	3.091e-44	2.601e-42
GTPBP1	3872	-2.3	3.119e-44	2.700e-42
RBM28	737.9	3	3.816e-44	2.821e-42
BRD8	7408.8	-3.2	4.857e-44	4.245e-42
MIS18A	485.2	3.8	6.856e-44	4.619e-42
TMA16	205.7	4.4	1.220e-43	5.503e-42
SLC2A1-AS1	197.3	-4.6	1.010e-43	7.226e-42
TAL1	8204.4	-4	8.859e-44	7.404e-42
KIAA0355	784.5	-3.8	1.054e-43	7.646e-42
AQP1	1602.8	-8.3	1.609e-43	1.276e-41
LEPROT	2572.5	-1.8	1.708e-43	1.398e-41
OSER1	8037.9	-4.8	1.798e-43	1.467e-41
FBXO34	5223.5	-4.2	1.984e-43	1.632e-41
CDKN1B	1585.7	-4.2	2.164e-43	1.715e-41
TESPA1	1256.9	-4.1	2.401e-43	1.875e-41
DCAF12	45031	-6	2.743e-43	2.309e-41
ATG4A	1599.9	-3.5	3.938e-43	2.784e-41
AFF1	8737.2	-4.1	3.597e-43	3.009e-41
USP33	4285.3	-2.6	3.861e-43	3.220e-41
GPR146	535.3	-5.2	4.645e-43	3.254e-41
TRIM38	1849.1	-3.4	4.063e-43	3.262e-41
DCPS	245.7	3.9	9.190e-43	3.945e-41
ADH5	878.9	4.9	7.270e-43	5.541e-41
FOXRED2	454.2	3.3	9.599e-43	6.195e-41
B4GALT3	11218.1	-4.5	8.713e-43	6.911e-41
WDR81	2977.2	-3.9	1.065e-42	8.294e-41
PTPRF	846.4	-9.7	2.215e-42	1.521e-40
CIR1	1786.7	-3.6	1.990e-42	1.565e-40
SERINC1	11151.6	-4.2	1.999e-42	1.592e-40
SWT1	692.4	-3.8	2.501e-42	1.867e-40
PHF8	866.1	-1.8	2.490e-42	1.874e-40
PER1	2006.6	-5.5	2.778e-42	2.229e-40
CLUH	384.4	4.4	3.681e-42	2.288e-40
APOA1BP	481.2	3.4	4.987e-42	3.491e-40
C5orf42	1495.2	-5.7	4.793e-42	3.566e-40
ASCC2	8528	-3.5	5.445e-42	4.133e-40
HIST1H2AI	134.1	-4.1	1.095e-41	4.407e-40
UBE2O	1912.1	-3.9	7.774e-42	5.734e-40
SLC6A9	4749.9	-6	7.690e-42	5.854e-40
FAM65A	722.5	3.8	8.934e-42	5.905e-40
PDCD11	846.4	4.1	1.150e-41	7.570e-40
KIDINS220	3645.6	-2.7	1.159e-41	8.891e-40
UIMC1	5192.6	-3.8	1.248e-41	9.248e-40
ANP32A	799.7	3.3	1.429e-41	9.330e-40
C5orf56	275.8	-4.3	2.157e-41	1.114e-39
RP5-1198O20.4	161.6	-4.5	2.084e-41	1.326e-39
PLEKHM3	612	-3.9	2.740e-41	1.772e-39
PTRH2	461.4	3.7	2.634e-41	1.772e-39
ZCCHC6	2562.6	-3.3	2.636e-41	2.014e-39
KLF3	5841.2	-4.2	2.818e-41	2.148e-39
HEATR2	185.9	4.8	5.767e-41	2.276e-39
CSRP1	1388	6.6	3.599e-41	2.551e-39
PSME4	4101.5	-3.6	3.906e-41	2.815e-39
NOP56	1766.1	4.4	4.623e-41	3.374e-39
NPM1	7137.7	4.6	5.591e-41	4.202e-39
MYNN	1166.3	-2.6	6.737e-41	4.257e-39
MAP2K3	32141	-4.5	6.088e-41	4.477e-39
UCK2	547	4.4	6.728e-41	4.639e-39
FAM136A	637.9	5.5	8.307e-41	5.202e-39
MAT2B	18115.5	-4.2	9.330e-41	6.622e-39
CD55	5776.5	-4.2	1.017e-40	7.396e-39
C6orf106	3266.8	-2.7	1.227e-40	8.903e-39
CREBRF	2037.9	-6.9	1.249e-40	9.036e-39
IFRD1	1260.7	-2.1	1.353e-40	9.176e-39
LINC01094	182	-6.6	1.581e-40	9.555e-39
SLFN14	2392.8	-5.6	1.471e-40	1.039e-38
PPIH	577.1	4	1.567e-40	1.155e-38
NOP2	858.2	3.4	1.722e-40	1.156e-38
METTL9	2175.7	-4.2	1.802e-40	1.244e-38
GPATCH4	582.8	5	1.709e-40	1.249e-38
SUDS3	681.7	-1.8	2.452e-40	1.651e-38
HSPE1	507.4	3.3	2.999e-40	1.779e-38
COLGALT1	1009.6	4.8	3.022e-40	1.823e-38
NAPG	2525.7	-3.2	2.817e-40	1.980e-38
DCTPP1	591.2	6.7	3.718e-40	2.450e-38
RASGRP3	488.1	-6.5	6.287e-40	3.921e-38
FUT8	312.5	4.8	7.422e-40	4.132e-38
HIST1H3H	1338.5	-5.6	6.844e-40	4.475e-38
ARID4B	2056.7	-3.2	6.784e-40	4.567e-38
NUB1	2629.4	-3	6.704e-40	4.567e-38
JAZF1	3309.2	-5.1	7.141e-40	4.776e-38
MVP	2111.4	-4.6	7.652e-40	5.105e-38
STAT6	5613.2	-3.7	7.768e-40	5.169e-38
XRCC2	245.8	3.4	1.443e-39	5.218e-38
BCAM	541.1	-9.2	8.322e-40	5.345e-38
OCIAD2	345.5	3.8	1.290e-39	6.908e-38
C14orf159	414	2.9	1.180e-39	7.153e-38
PDCD5	683.5	3.4	1.146e-39	7.391e-38
PCMTD1	2713.6	-4.2	1.177e-39	7.714e-38
CALCOCO2	4874.8	-3	1.322e-39	8.779e-38
ZNF185	274.7	-4.6	2.589e-39	9.196e-38
GNA12	1885.3	-4	1.755e-39	1.009e-37
ABCB6	320.3	-4.5	1.926e-39	1.024e-37
MICALCL	653.5	-7.6	1.791e-39	1.024e-37
MAX	2536.3	-3.5	1.584e-39	1.024e-37
R3HDM4	5958.7	-5.8	1.803e-39	1.218e-37
NOTCH2	577.5	4.3	2.732e-39	1.551e-37
USP15	24007.4	-3.4	2.451e-39	1.573e-37
NARF	28690.9	-4.6	2.342e-39	1.573e-37
EXOSC2	427.9	4.3	3.613e-39	1.898e-37
CDKN2C	508.4	-4.7	3.831e-39	1.977e-37
HECTD1	1859.3	-1.5	3.732e-39	2.093e-37
CPEB4	12658.4	-7.1	3.307e-39	2.093e-37
KCNK5	364.4	4.9	3.706e-39	2.155e-37
TIPIN	281.4	4.9	4.975e-39	2.198e-37
YIPF4	2456.1	-2.2	3.724e-39	2.350e-37
ATP6V1D	3431.2	-3.6	3.599e-39	2.367e-37
GRAP2	1003.8	-3.8	4.222e-39	2.591e-37
ANKRA2	856.3	-2.1	4.387e-39	2.686e-37
CAD	958.1	4	4.660e-39	2.946e-37
PIM1	48766.6	-3.8	4.946e-39	3.084e-37
NOP58	1942.7	3.2	6.133e-39	3.921e-37
FUCA2	524.5	4.4	8.031e-39	4.871e-37
ZBTB43	793.8	-3.1	9.386e-39	5.114e-37
CHEK1	665.3	3.8	9.668e-39	5.260e-37
SNX14	452.8	3.2	1.404e-38	7.098e-37
MAU2	1826.1	-2.2	1.332e-38	7.211e-37
CYSTM1	3137.2	-4.3	1.229e-38	7.622e-37
SLC25A42	608.3	-2.8	1.318e-38	7.881e-37
RP11-1020A11.2	302.4	-5.8	1.627e-38	8.152e-37
MYH11	183.3	-4.5	2.817e-38	9.306e-37
EHD1	2897.6	-3.1	1.519e-38	9.641e-37
TRIB3	6103.4	-5.9	1.595e-38	1.010e-36
HS1BP3	807.3	-2.7	2.169e-38	1.155e-36
CCDC24	212.7	-4.6	2.892e-38	1.506e-36
NFE2L2	2484.1	-3.1	3.310e-38	1.985e-36
MARCH2	1913.8	-6.2	3.851e-38	2.235e-36
IVD	929.7	3.1	4.747e-38	2.504e-36
SERPINF2	174.2	-7.3	7.886e-38	2.558e-36
FLCN	3195.9	-4.2	5.242e-38	3.115e-36
C16orf45	267.6	-4	6.844e-38	3.515e-36
UBE3B	1669.2	-2	7.497e-38	4.302e-36
FAM13A	1344.5	-3.2	8.263e-38	4.308e-36
ATG2B	2468	-3.6	7.535e-38	4.437e-36
MED29	1858.7	-2.2	8.026e-38	4.626e-36
MARCH6	10782.4	-2.5	8.758e-38	5.214e-36
SNX29	546.4	-3.8	1.122e-37	6.437e-36
PCGF5	5306.7	-3.7	1.637e-37	9.704e-36
TP53INP2	468.1	-4.1	2.249e-37	1.079e-35
CEP41	254.7	4.1	3.491e-37	1.105e-35
C15orf26	146.5	-7.6	3.243e-37	1.196e-35
ALAS2	134100.6	-6.7	2.803e-37	1.621e-35
FZD3	217.2	6.7	4.889e-37	1.795e-35
IKBKAP	909.5	2.8	3.650e-37	1.859e-35
AKIRIN2	965.9	-2.1	3.737e-37	1.899e-35
WIPI1	1018.4	-2.3	3.411e-37	1.919e-35
NTPCR	273.8	3.4	5.336e-37	1.942e-35
HSPA13	2754.7	-3.6	3.374e-37	2.020e-35
JMJD1C	4690.4	-4.2	4.183e-37	2.392e-35
SRRD	542.8	-3.3	4.336e-37	2.418e-35
HMOX1	11266.3	-8.2	4.683e-37	2.666e-35
SRSF1	3442	2.4	4.524e-37	2.684e-35
TREX1	201.8	3.8	5.519e-37	2.700e-35
POLR1A	686.9	4.3	6.285e-37	3.131e-35
PBXIP1	703.7	-2.2	6.353e-37	3.504e-35
PGM2L1	957	-4.2	8.927e-37	5.086e-35
ZNF217	2063.8	-4	9.037e-37	5.305e-35
KDM7A	551.2	-5.4	1.111e-36	5.486e-35
ABLIM1	4227.4	-7.1	1.059e-36	5.928e-35
EPOR	5014.2	-2.4	1.228e-36	7.049e-35
ARF4	8886.6	-2.9	1.267e-36	7.059e-35
CYB5R1	1777.1	-2.7	1.434e-36	7.794e-35
ECHDC1	513.2	3.8	1.840e-36	8.246e-35
ARRB2	3615.7	-5.2	1.744e-36	1.008e-34
ACD	377	4	2.253e-36	1.022e-34
RABAC1	735.2	-2.7	1.870e-36	1.091e-34
ZC3HAV1	12620.3	-3.1	2.002e-36	1.097e-34
