gene	baseMean	log2FoldChange	pvalue	padj
MAP7	79.5	3.1	1.238e-10	2.315e-08
UBE2H	4999.6	-2.4	1.084e-10	2.611e-08
MICAL2	11231.7	-1.5	1.207e-10	2.800e-08
CDKL1	242.4	-1.8	1.229e-10	2.800e-08
NDEL1	3989.3	-1.1	1.415e-10	2.800e-08
QTRT1	350.4	2.1	1.289e-10	2.880e-08
HPS1	25197	-1.5	1.351e-10	2.964e-08
DAPK1	9178.2	-2	1.747e-10	3.163e-08
OSGEPL1	72.2	2.2	1.737e-10	3.688e-08
DYNLT3	978	-2.2	2.350e-10	4.160e-08
ISCU	18605.1	-1.6	2.025e-10	4.160e-08
UBR2	11072.7	-1.8	2.754e-10	4.668e-08
RB1CC1	11739.5	-1.4	2.333e-10	4.668e-08
RNF19A	6648.3	-1.4	2.873e-10	4.720e-08
OSGIN1	1665.7	-3.4	2.777e-10	4.720e-08
MOB3B	255.5	4.3	2.613e-10	4.960e-08
BCL2L1	36101.3	-1.8	3.471e-10	5.441e-08
HEATR2	185.9	1.5	3.008e-10	5.542e-08
HERC1	10899.8	-1.4	3.927e-10	6.080e-08
ALS2CR12	315.9	-1.8	3.587e-10	6.409e-08
NME1	664.4	2.9	3.876e-10	6.840e-08
KHNYN	3207.6	-1.2	4.292e-10	7.469e-08
PEBP1	1702.9	2.8	5.617e-10	8.219e-08
S100A4	2549.2	2.3	5.712e-10	8.245e-08
RIOK3	40720.1	-1.8	6.622e-10	1.106e-07
KIF13B	343.9	-2.6	6.823e-10	1.125e-07
RPL23	5535.5	1.2	7.459e-10	1.214e-07
DUSP5	424.8	-5.3	8.182e-10	1.384e-07
YIPF2	712.4	-1.1	1.100e-09	1.520e-07
FAM45A	278.6	1.5	1.188e-09	1.860e-07
CD44	3111.6	-1.5	1.231e-09	1.905e-07
MYC	1666	2.4	1.766e-09	2.350e-07
TOP1	7987.8	-1.2	1.982e-09	2.479e-07
ZNF217	2063.8	-1.8	1.931e-09	2.479e-07
GABARAPL1	10151.5	-2.3	2.247e-09	2.824e-07
HCN3	178.5	2.1	1.877e-09	3.038e-07
ZNFX1	6655.9	-1.4	2.643e-09	3.245e-07
ATP5G1	1251	1.7	2.729e-09	3.312e-07
ARL4A	20871	-1.9	2.539e-09	3.569e-07
PLCXD1	194.2	1.5	2.672e-09	3.688e-07
ZNF23	462.4	-1.9	2.438e-09	3.688e-07
TOM1L1	109.9	2.7	3.526e-09	3.688e-07
GSTM4	102.1	3.1	2.918e-09	3.924e-07
OSER1-AS1	322.5	-1.5	3.063e-09	4.535e-07
SATB1	438.4	-1.6	3.512e-09	4.632e-07
TWF2	100.2	1.7	6.019e-09	5.985e-07
FAM198B	41.1	3.3	4.681e-09	5.985e-07
REPS2	357.6	2.4	4.195e-09	5.985e-07
ASAH1	3137.8	-1.1	4.891e-09	6.190e-07
CTPS2	106.6	1.3	6.498e-09	6.197e-07
NSUN3	3585.9	-1.9	5.559e-09	6.896e-07
TBC1D22B	3136.1	-1.4	6.748e-09	7.066e-07
LINC01094	182	-2.4	5.898e-09	7.581e-07
C5	926.4	-2.8	7.281e-09	7.642e-07
KIT	1771.6	3.3	7.918e-09	8.054e-07
CHCHD6	95.5	1.9	6.894e-09	8.149e-07
PNP	8731.6	-1.1	7.992e-09	9.344e-07
ARRDC2	11394.4	-2.6	8.363e-09	9.702e-07
CSTB	5822.8	-1.2	8.946e-09	1.028e-06
DCTD	461.6	2.4	9.353e-09	1.064e-06
PER1	2006.6	-2.1	1.106e-08	1.064e-06
TMC5	1274.6	-2.4	9.614e-09	1.076e-06
RIT1	2574.3	-1.5	1.295e-08	1.204e-06
IRF9	258.8	-1.1	1.042e-08	1.210e-06
HEPACAM2	978	-2.4	1.129e-08	1.230e-06
S100A6	12362.1	2.5	1.156e-08	1.236e-06
WDR45	2406.9	-1.3	1.153e-08	1.236e-06
TRAK2	13529.9	-1.2	1.203e-08	1.275e-06
YPEL2	186.8	-1.8	1.165e-08	1.296e-06
SERTAD2	2617.4	-1.8	1.248e-08	1.303e-06
POLB	135.3	1.2	1.660e-08	1.308e-06
DCAF8	6505.5	-1.2	1.301e-08	1.336e-06
FAM65A	722.5	1.4	1.549e-08	1.374e-06
TTC13	160.8	1.9	1.386e-08	1.401e-06
PTPRF	846.4	-3.4	1.565e-08	1.520e-06
CNIH3	87.6	-2.5	2.030e-08	1.520e-06
KIAA0232	3373.5	-1.5	1.543e-08	1.520e-06
SAT1	13709.7	-1.5	1.518e-08	1.520e-06
STAT5A	962.2	2.2	1.558e-08	1.520e-06
MAST3	6505.5	-1.8	1.807e-08	1.742e-06
FAM217B	247.5	2	1.889e-08	1.807e-06
ZFP36	3854.2	-2.7	1.962e-08	1.859e-06
RUNDC3A	3593.7	-2.5	2.023e-08	1.903e-06
PIM2	6989.4	-1.5	2.517e-08	1.973e-06
TSC1	4677	-1.4	2.132e-08	1.978e-06
RP11-24F11.2	452.9	-2.7	2.189e-08	2.017e-06
XYLB	121.3	1.9	2.371e-08	2.153e-06
SLC22A23	1694.7	-1.1	2.779e-08	2.153e-06
RBM38	9159.5	-1.7	2.395e-08	2.157e-06
IFNGR2	184.3	1.7	2.410e-08	2.157e-06
TMEM217	107.7	-2.2	2.499e-08	2.205e-06
MARCH8	25353.1	-1.6	2.973e-08	2.205e-06
ANO6	194.1	2.4	2.503e-08	2.317e-06
TSNAXIP1	194.3	-2.5	2.557e-08	2.472e-06
FBXO9	2111.6	-0.9	3.513e-08	2.545e-06
GPATCH4	582.8	1.8	3.588e-08	2.625e-06
OFD1	1993	-1.2	3.128e-08	2.666e-06
NPEPPS	2385	-1.4	3.192e-08	2.698e-06
PIP5KL1	63.9	-2.7	3.399e-08	2.854e-06
BIRC3	184.1	-6.6	3.254e-08	2.872e-06
OR6K3	17	-4.1	1.608e-08	2.878e-06
METTL1	193.9	2.5	3.495e-08	2.881e-06
SLC16A1	2961.9	-2.2	3.520e-08	2.883e-06
TMEM140	5277	-2	3.622e-08	2.947e-06
ADAM12	86	-3.4	4.792e-08	2.949e-06
DENND4A	5636.4	-1.1	3.813e-08	3.043e-06
IQGAP1	606.6	1.7	4.464e-08	3.043e-06
WDR36	839.7	1.5	4.003e-08	3.169e-06
CTDSP2	1028.8	-1.2	4.752e-08	3.192e-06
FAM136A	637.9	2	4.156e-08	3.254e-06
CCDC169	32.7	2.3	4.275e-08	3.321e-06
ABHD4	6353.7	-1.6	5.295e-08	3.433e-06
FAM214B	5742.8	-1.5	4.905e-08	3.770e-06
BNIP3L	45320	-1.6	4.975e-08	3.801e-06
BSDC1	9863	-1	6.690e-08	4.259e-06
MTMR3	5914	-1.3	6.731e-08	4.331e-06
RPL22L1	727.4	1.2	5.785e-08	4.340e-06
FURIN	3704.6	-1.3	5.948e-08	4.436e-06
SRRD	542.8	-1.3	7.079e-08	4.572e-06
WDR19	704.7	-1.2	6.343e-08	4.668e-06
R3HDM4	5958.7	-2.2	7.781e-08	4.860e-06
RP11-379K17.4	391.6	-2	6.395e-08	4.905e-06
SEC62	14965.7	-1.4	8.562e-08	5.199e-06
MKRN1	6953.3	-1.8	7.260e-08	5.207e-06
RRS1	222.8	2	7.272e-08	5.207e-06
FPGS	915.3	1.2	8.559e-08	5.308e-06
GNL3	1206.3	1.6	8.962e-08	5.526e-06
KRT18	187.6	-2.4	8.375e-08	5.895e-06
CYP4F12	284.7	-2.9	8.059e-08	5.940e-06
CHST10	70.2	1.8	9.030e-08	6.286e-06
ITLN1	248.1	-4.7	9.388e-08	6.488e-06
FUT8	312.5	1.5	9.107e-08	6.601e-06
MRPL11	683	1	1.122e-07	6.690e-06
TIPIN	281.4	1.6	9.833e-08	6.696e-06
CLIC2	9423.7	-1.5	1.028e-07	6.930e-06
CLUH	384.4	1.5	1.029e-07	6.930e-06
SMYD3	113.8	2.1	1.037e-07	6.940e-06
STAT6	5613.2	-1.4	1.301e-07	7.268e-06
RARRES3	287.9	-1.4	1.051e-07	7.658e-06
DCTPP1	591.2	2.1	1.365e-07	7.658e-06
CTIF	154.6	-1.9	1.162e-07	7.658e-06
RAD54B	47.2	1.3	1.272e-07	8.303e-06
ALKBH2	140.3	2.4	1.703e-07	8.480e-06
ABLIM1	4227.4	-2.7	1.546e-07	8.510e-06
ITFG2	384.2	1.1	1.368e-07	8.773e-06
DYRK1B	560.7	-1.2	1.652e-07	9.001e-06
OBSCN	132.3	-2.3	1.867e-07	9.040e-06
JADE3	88.6	2.1	1.441e-07	9.119e-06
ADH5	878.9	1.6	1.833e-07	9.787e-06
KIF5A	121.4	3	1.559e-07	9.787e-06
QTRTD1	193.7	3	1.583e-07	9.819e-06
ZNF85	60.8	1.9	1.580e-07	9.819e-06
SPINK4	148.9	-4.5	2.162e-07	1.016e-05
LRRC8A	2865.5	-1.7	1.839e-07	1.129e-05
ZNF248	103.8	1.1	1.886e-07	1.151e-05
ZNF527	51.2	2	1.739e-07	1.223e-05
MTX2	521.3	1.1	2.043e-07	1.231e-05
PCGF5	5306.7	-1.4	2.041e-07	1.231e-05
CCDC69	984.3	-1.3	2.134e-07	1.271e-05
SEC14L1	12265.6	-1.2	2.498e-07	1.271e-05
CCDC112	85.5	2.1	2.210e-07	1.312e-05
GALK1	164.5	2.4	2.235e-07	1.319e-05
RP11-737O24.2	151.4	-2.6	2.188e-07	1.360e-05
TMEM14C	3383.8	1.2	2.746e-07	1.371e-05
FBXO4	172.7	1.3	2.396e-07	1.396e-05
HIST1H2AC	2792.2	-1.6	2.447e-07	1.419e-05
SERPINF2	174.2	-2.7	2.357e-07	1.431e-05
PCMTD2	4187	-1.4	2.911e-07	1.431e-05
CPQ	154	3.5	2.506e-07	1.434e-05
NFKB1	156.1	2	2.620e-07	1.492e-05
BYSL	489.4	1	2.503e-07	1.576e-05
SGIP1	146.8	-2.4	3.672e-07	1.582e-05
C7orf73	6939.9	-0.8	2.816e-07	1.582e-05
NT5C2	2291.3	-1.4	3.319e-07	1.583e-05
PBXIP1	703.7	-0.8	2.923e-07	1.621e-05
ELF3	167.1	-6.3	2.622e-07	1.621e-05
MARCH3	3782.7	-1.4	3.280e-07	1.808e-05
GAPVD1	8040	-1.1	3.924e-07	1.808e-05
BCL6	1687.5	-2.1	3.339e-07	1.824e-05
IL16	246.7	-3.3	3.357e-07	1.829e-05
PAPPA	148	-1.7	3.455e-07	1.874e-05
ITGB5	65	-4.1	3.190e-07	1.939e-05
EHD1	2897.6	-1.1	3.611e-07	1.939e-05
PTPRH	321.9	-2	3.471e-07	1.957e-05
NOP58	1942.7	1.1	4.437e-07	2.017e-05
YOD1	7112.6	-1.4	4.020e-07	2.134e-05
MCTP2	272	1.4	3.635e-07	2.135e-05
AGL	276.4	1.2	3.916e-07	2.178e-05
MAP3K15	30.4	-3.1	4.182e-07	2.185e-05
DDX31	155.5	2	3.768e-07	2.185e-05
FAM35A	266.3	2.3	4.215e-07	2.191e-05
GPI	2226.4	2.5	4.534e-07	2.347e-05
CNPPD1	17880.9	-1.5	5.672e-07	2.452e-05
POLR1B	532.3	1.8	4.852e-07	2.491e-05
S100A10	2256.2	-1.7	4.891e-07	2.497e-05
AMBRA1	2404.4	-1	4.981e-07	2.537e-05
RPL5	14991.1	0.9	5.018e-07	2.546e-05
CHP1	10003.2	-0.9	5.078e-07	2.561e-05
ENG	1321.6	2.4	5.977e-07	2.564e-05
RRP9	441.2	2	5.129e-07	2.571e-05
RANBP10	7024.5	-1.5	5.210e-07	2.601e-05
URB1	456.2	1.6	5.016e-07	2.626e-05
ACD	377	1.3	5.520e-07	2.734e-05
FLVCR1	112	1.6	7.446e-07	2.775e-05
PLCL2	522.8	-2.1	6.652e-07	2.775e-05
FBL	1678.1	1.1	5.632e-07	2.775e-05
ZNF566	87.1	1.2	5.818e-07	2.837e-05
YPEL5	5619.9	-1.2	5.945e-07	2.872e-05
SRPK2	312.3	1.2	5.338e-07	2.872e-05
SEPP1	121.2	-2.8	7.934e-07	2.932e-05
SAMD9	1757	-1.3	6.389e-07	3.067e-05
MRTO4	544	2	7.778e-07	3.240e-05
TTC39A	178.9	-1.4	7.030e-07	3.349e-05
NFXL1	138.9	1.1	7.165e-07	3.401e-05
MRPL2	656.7	0.9	8.834e-07	3.639e-05
TMCC3	257.3	-6.1	7.173e-07	3.753e-05
C17orf103	17641.6	-1.7	8.098e-07	3.794e-05
SWT1	692.4	-1.3	9.744e-07	3.883e-05
IGSF3	77.2	2.7	8.614e-07	4.006e-05
CTNS	886.2	-1.4	9.039e-07	4.188e-05
ACRC	96.8	-2.4	9.158e-07	4.227e-05
NTAN1	259.3	-1.1	9.307e-07	4.280e-05
PPARGC1B	97.8	4	1.236e-06	4.319e-05
FAM83G	90.5	-2.8	9.485e-07	4.330e-05
CRIPT	1397.9	-1	1.099e-06	4.362e-05
IQCB1	312.7	0.8	8.788e-07	4.431e-05
EXOSC5	308.5	2.5	9.363e-07	4.459e-05
RABAC1	735.2	-1	1.016e-06	4.570e-05
TFAM	556.4	1.2	1.216e-06	4.656e-05
ID2	5740.4	-1.9	1.237e-06	4.700e-05
FAM124B	99.6	3.3	1.059e-06	4.700e-05
TMEM14A	78.6	3.1	1.379e-06	4.700e-05
SLC16A9	54.9	6.2	1.077e-06	4.768e-05
ZHX3	134.4	1.3	1.420e-06	4.770e-05
COQ4	396.1	0.9	1.038e-06	4.803e-05
SLC39A8	602.5	1.2	1.304e-06	4.868e-05
C6orf106	3266.8	-0.9	1.119e-06	4.877e-05
JMJD1C	4690.4	-1.5	1.131e-06	4.920e-05
RGS16	1814.8	-2.2	1.310e-06	4.947e-05
TFE3	1490	-1.7	1.167e-06	5.044e-05
PGBD1	107.2	1.8	1.179e-06	5.053e-05
SORBS1	1374.2	-1.1	1.176e-06	5.053e-05
GNA12	1885.3	-1.4	1.222e-06	5.217e-05
PUS7	349.4	3.1	1.228e-06	5.226e-05
SMAD5	367.3	1.5	1.169e-06	5.227e-05
ZFP64	71.7	3.3	1.252e-06	5.292e-05
FOXO3	10380.9	-1.5	1.278e-06	5.392e-05
MAP7D3	169.5	2.5	1.310e-06	5.477e-05
CCNJ	117.5	1.7	1.311e-06	5.477e-05
FKBP8	4842.3	-1.2	1.318e-06	5.477e-05
PDCD2L	62.7	2.3	1.317e-06	5.477e-05
MYB	388.2	2.3	1.360e-06	5.641e-05
KIAA0513	2358	-1.3	1.639e-06	5.683e-05
WDR81	2977.2	-1.3	1.384e-06	5.695e-05
SH3BGRL3	17916.8	-1.9	1.419e-06	5.814e-05
PAICS	3365.2	1.3	1.420e-06	5.814e-05
KLHL8	235.2	1.1	1.435e-06	5.856e-05
BPGM	17869	-1.7	1.488e-06	6.043e-05
FNBP1L	950.4	-1.9	1.724e-06	6.089e-05
PTK2B	9007	-1.5	1.512e-06	6.113e-05
SERTAD3	583	-1.3	1.568e-06	6.308e-05
BCKDHB	174.6	2.2	1.596e-06	6.383e-05
APPL2	460.4	-1.1	1.594e-06	6.383e-05
RP11-85G21.3	3063.1	-1.6	1.620e-06	6.454e-05
AKAP1	131.6	2.4	1.632e-06	6.491e-05
TSPAN5	1802.7	-1.7	1.694e-06	6.688e-05
ELANE	473.6	-3.5	1.692e-06	6.688e-05
PRSS21	137.7	3	1.710e-06	6.738e-05
TMEM241	1027	-1.6	1.975e-06	6.756e-05
LMOD1	27	-3.3	1.768e-06	6.773e-05
RMND5A	3672.4	-0.7	2.039e-06	6.783e-05
KSR1	382.7	-1.7	1.680e-06	6.883e-05
PON2	393.4	1.7	1.701e-06	6.948e-05
WDR43	1017.3	1.5	1.855e-06	7.088e-05
TNFRSF21	89.6	3.1	1.839e-06	7.088e-05
YES1	471.2	-1.4	1.854e-06	7.088e-05
ZFP14	28.6	2.2	1.884e-06	7.088e-05
IFT27	184	1	1.850e-06	7.088e-05
WBSCR22	1048.4	0.8	1.866e-06	7.106e-05
SCFD2	205.4	2.2	1.807e-06	7.596e-05
LRP10	3237.4	-1.2	2.006e-06	7.596e-05
NFE2L2	2484.1	-1.1	2.043e-06	7.709e-05
TP53	1181.4	0.9	2.443e-06	7.835e-05
WDR75	737	1.1	2.094e-06	7.843e-05
DUSP3	168.3	2.8	2.123e-06	7.905e-05
BTBD3	168.1	0.9	2.119e-06	7.905e-05
FAM46C	42890.7	-1.6	2.144e-06	7.973e-05
HMGN3	276.9	1.7	1.961e-06	8.075e-05
ZKSCAN8	2580.8	-1	2.200e-06	8.132e-05
TMEM261	281.4	1.7	2.009e-06	8.222e-05
VAMP5	221.2	-2	2.262e-06	8.299e-05
VPS18	321.8	1.6	2.336e-06	8.558e-05
LINC01136	49.9	-2.7	2.101e-06	8.875e-05
MAK16	362.3	1.3	2.365e-06	9.068e-05
RBM43	100.9	1.4	2.540e-06	9.197e-05
AKAP4	57.1	-3.8	2.248e-06	9.197e-05
TNS1	26244.5	-1.1	2.603e-06	9.385e-05
SFXN2	292	2.2	2.394e-06	9.573e-05
ISG20	3261.8	-1.5	2.666e-06	9.573e-05
DTD1	288.7	2.3	2.707e-06	9.674e-05
SFXN4	353.4	2.2	2.631e-06	9.886e-05
EPCAM	175.5	5.1	2.663e-06	9.976e-05
UTP3	539.2	-0.8	3.233e-06	9.976e-05
MIR22HG	4577.4	-2	2.818e-06	9.976e-05
OGT	5076.2	-0.8	2.828e-06	9.982e-05
G6PC3	214.2	2.2	2.732e-06	1.016e-04
EPB41	20751.3	-1.2	2.925e-06	1.022e-04
CISD3	116.6	1.9	2.921e-06	1.022e-04
WBP2	9732	-0.9	2.934e-06	1.024e-04
DCAF12	45031	-1.9	3.499e-06	1.038e-04
ICA1	318.4	2	2.847e-06	1.040e-04
YEATS2	422.7	1.2	3.023e-06	1.045e-04
AAK1	1669.9	-1.8	3.590e-06	1.056e-04
IL1R1	361.3	-1.9	3.190e-06	1.092e-04
PIK3R1	559.3	-2.1	3.181e-06	1.092e-04
UBAP1	13992	-1.6	3.194e-06	1.092e-04
NIPSNAP1	376.3	2.6	3.042e-06	1.093e-04
WDR41	506.3	1.7	3.266e-06	1.112e-04
HIST1H4I	202.2	1.4	3.300e-06	1.120e-04
RPF2	702.3	1.3	3.343e-06	1.132e-04
CDCA7	699.4	2.2	3.956e-06	1.139e-04
C16orf46	44.7	-1.8	3.076e-06	1.168e-04
SLC2A1	41223.5	-1.2	3.514e-06	1.177e-04
TMEM63C	23	5.4	2.939e-06	1.177e-04
SNHG8	408.4	1.2	3.232e-06	1.198e-04
NOP16	799.4	1.7	3.596e-06	1.198e-04
RP11-737O24.5	53.3	-3.3	3.127e-06	1.202e-04
OR2W3	848.7	-2.2	3.631e-06	1.202e-04
FBXL4	1533.2	-1	3.653e-06	1.208e-04
ZNF528	49.2	1.7	3.670e-06	1.210e-04
VIL1	55.1	-2.3	3.798e-06	1.245e-04
DCUN1D1	9708.7	-0.7	4.465e-06	1.245e-04
RARG	178	2.5	3.422e-06	1.245e-04
ATP5G2	2717.7	0.9	4.614e-06	1.259e-04
CEBPE	14.3	-16.3	3.236e-06	1.259e-04
HECTD4	13481.1	-1.6	4.582e-06	1.267e-04
ACP5	898.7	-3.4	4.592e-06	1.267e-04
MIR29A	461.2	-3.8	4.034e-06	1.303e-04
NCOA4	84010.5	-1.5	4.190e-06	1.347e-04
TRANK1	1575.4	-1.2	4.222e-06	1.356e-04
MDN1	1205.1	1	4.241e-06	1.356e-04
MRPS26	425.4	1.9	4.250e-06	1.356e-04
PKLR	1027.2	3.1	4.286e-06	1.363e-04
SLC27A2	195.5	2.5	4.275e-06	1.363e-04
CTD-2555K7.4	80.5	-1.8	4.454e-06	1.411e-04
SUCLG2	389.5	1.5	4.029e-06	1.412e-04
SRFBP1	184.3	1.3	4.024e-06	1.412e-04
PFAS	737.3	2.2	5.240e-06	1.437e-04
PCTP	1213	-1.1	4.594e-06	1.440e-04
RP11-427H3.3	1780.5	-1.8	4.775e-06	1.492e-04
CYSLTR2	689	-1.8	4.773e-06	1.492e-04
PTPLAD2	231.9	1.1	4.553e-06	1.499e-04
MSN	3712.2	1.3	5.872e-06	1.531e-04
IKBKAP	909.5	0.9	5.732e-06	1.549e-04
ME2	186	1.4	5.017e-06	1.552e-04
GPCPD1	5972	-1.5	5.045e-06	1.557e-04
MRPS28	131.1	1	6.662e-06	1.561e-04
TNRC6B	5374.6	-0.8	6.178e-06	1.617e-04
C1orf116	695.2	-2.3	5.603e-06	1.712e-04
CISD1	217.4	1.6	5.601e-06	1.712e-04
MYCBP	495.7	1.1	5.670e-06	1.729e-04
TXNIP	17597.1	-0.8	6.091e-06	1.845e-04
TBC1D17	846.3	-1	6.097e-06	1.845e-04
SLC27A5	116.7	1.5	7.946e-06	1.845e-04
GNA15	461	2.2	5.569e-06	1.867e-04
GPT	63	2.4	5.432e-06	1.892e-04
TPP1	13578	-0.8	6.383e-06	1.918e-04
DNAJC10	594.6	1	6.424e-06	1.926e-04
NPM1	7137.7	1.4	6.473e-06	1.936e-04
PARP15	99.9	2.4	6.590e-06	1.958e-04
TET1	35.9	5	5.688e-06	1.958e-04
ZNF675	84.6	1.4	8.723e-06	1.971e-04
NLE1	320.8	2.3	6.033e-06	1.984e-04
ABCD4	734.7	-1	7.915e-06	1.994e-04
MTR	797.5	1	6.781e-06	1.999e-04
TRIM58	4117.3	-2.2	6.810e-06	1.999e-04
ALDH1B1	515.9	2.6	6.829e-06	1.999e-04
C18orf8	3534.3	-1	8.002e-06	1.999e-04
STK17B	6911.7	-1.3	8.056e-06	2.006e-04
PPAPDC2	94.4	1	6.957e-06	2.027e-04
DOCK7	175.1	1.1	7.046e-06	2.044e-04
RRAD	110.8	-3.3	9.182e-06	2.044e-04
WDR77	927.4	1.5	7.131e-06	2.064e-04
NOB1	330.4	1.9	7.177e-06	2.068e-04
FAM162A	456.6	1.5	6.547e-06	2.094e-04
HS1BP3	807.3	-0.9	7.312e-06	2.100e-04
ATP6V0E1	4963.1	-0.8	7.336e-06	2.100e-04
FAHD2B	114.2	2	9.785e-06	2.143e-04
CHAF1B	448.5	1.2	7.507e-06	2.143e-04
SLC39A4	382.4	1.1	7.229e-06	2.167e-04
LDHB	8534.7	2.2	7.652e-06	2.170e-04
RGAG1	306.4	-1.9	7.714e-06	2.187e-04
SIAH2	3147.6	-2.1	7.828e-06	2.214e-04
TWISTNB	628.2	1	7.874e-06	2.219e-04
MOB3C	3011.6	-1.5	7.924e-06	2.231e-04
CSGALNACT1	25.4	5.3	3.844e-06	2.238e-04
TMEM5	89.2	0.9	1.049e-05	2.238e-04
WWC3	2357.8	-1.3	8.014e-06	2.242e-04
CCDC86	276.9	2	8.167e-06	2.279e-04
HYAL3	467.8	-1.5	7.521e-06	2.315e-04
SRD5A1	135	1.5	8.360e-06	2.315e-04
SLC35C1	303.8	-0.9	8.357e-06	2.315e-04
C19orf70	432.8	1	8.554e-06	2.366e-04
LINC01133	164	2.9	8.672e-06	2.393e-04
HLTF	1302.9	1	8.814e-06	2.422e-04
TCEAL8	236.5	1.3	8.830e-06	2.422e-04
KLHDC8A	1648.1	-1.3	9.453e-06	2.592e-04
ATG13	5092.7	-0.7	1.147e-05	2.630e-04
TMEM2	260	1.3	9.768e-06	2.667e-04
DHRS3	282.1	2	9.855e-06	2.679e-04
CSRP1	1388	1.9	1.132e-05	2.679e-04
EMC3	7979.1	-1.1	1.161e-05	2.685e-04
MAP3K8	662.9	-1.8	1.168e-05	2.694e-04
NCOA2	3035.8	-0.9	1.206e-05	2.727e-04
SLC2A4	3229.9	-1.7	1.014e-05	2.727e-04
TTC27	475.5	1.8	1.021e-05	2.746e-04
TREX1	201.8	0.9	1.026e-05	2.749e-04
GLUL	32373	-1.1	1.092e-05	2.918e-04
MTHFR	2537.1	-0.9	1.304e-05	2.970e-04
VASN	131.9	-2	1.453e-05	2.970e-04
WNK1	32593.1	-1.3	1.126e-05	2.997e-04
ABHD14A	85	1.7	1.136e-05	3.003e-04
ELOF1	2663.7	-0.9	1.135e-05	3.003e-04
NFIX	678.9	-1.5	1.332e-05	3.003e-04
IRAK2	235.9	-2.2	1.084e-05	3.021e-04
CCDC127	451.9	-0.9	1.164e-05	3.059e-04
GFOD2	2026.1	-1.2	1.171e-05	3.077e-04
ULK1	3687.9	-1.6	1.182e-05	3.099e-04
TIMM9	280	0.8	1.189e-05	3.109e-04
ACSM1	63.7	2.3	1.059e-05	3.116e-04
ST7-AS2	55.3	-1.3	1.209e-05	3.143e-04
CTD-2336O2.1	529.6	-1.3	1.228e-05	3.192e-04
ARHGEF37	561.1	-1.2	1.250e-05	3.243e-04
MYLIP	599.9	-1.4	1.261e-05	3.248e-04
PHF8	866.1	-0.5	1.259e-05	3.248e-04
TECTA	207.5	-2.4	1.262e-05	3.248e-04
CLGN	50.2	2.8	1.269e-05	3.252e-04
PHYH	287.7	1.4	1.265e-05	3.252e-04
CEP41	254.7	1.1	1.277e-05	3.266e-04
LSS	1548.9	-1.6	1.293e-05	3.306e-04
