gene	baseMean	log2FoldChange	pvalue	padj
MEGF6	36.6	8	2.315e-14	1.553e-12
B3GNT8	154.7	5.1	2.728e-14	1.561e-12
SEPT5	10.3	4.6	1.879e-14	1.561e-12
REXO2	6926.9	-2.7	3.570e-14	1.768e-12
CKAP4	289.3	10.6	3.385e-14	1.861e-12
TNFSF13	28.8	2.3	2.942e-14	1.936e-12
ANKRD28	356.1	2.5	4.056e-14	2.023e-12
CD244	84.4	3.9	3.693e-14	2.085e-12
PHACTR1	57.6	2.8	3.343e-14	2.174e-12
SPTA1	21834.6	-2.9	4.493e-14	2.192e-12
RGS19	101.9	3.8	3.196e-14	2.251e-12
HMHA1	352.7	2.9	4.256e-14	2.366e-12
FCER1A	715.3	8.4	5.128e-14	2.445e-12
STAT4	32.2	6.6	3.904e-14	2.445e-12
SLC2A5	34.6	8.7	4.092e-14	2.504e-12
ACHE	3182	-3.6	5.310e-14	2.532e-12
PTPLAD2	231.9	1.8	4.896e-14	2.570e-12
RCSD1	109.6	7.5	5.707e-14	3.027e-12
SCAMP2	1387.2	0.9	5.445e-14	3.110e-12
ERN1	439	3.8	6.020e-14	3.125e-12
ADAMTSL4	73.2	5.6	4.758e-14	3.227e-12
BOLA3	572.8	-1.9	7.309e-14	3.367e-12
CYLD	1199.3	1.7	7.293e-14	3.367e-12
GJA4	22.3	6.6	3.663e-14	3.412e-12
ZYX	113.7	4.8	6.961e-14	3.584e-12
SLC25A39	98563.2	-1.8	7.848e-14	3.584e-12
SMOX	3874.6	2.6	8.801e-14	4.111e-12
CDC42EP3	51.3	3.2	7.199e-14	4.199e-12
EPHB4	162	-2.9	8.588e-14	4.314e-12
CD53	469.7	2.8	9.663e-14	4.423e-12
C6orf89	3498.8	-1.4	9.863e-14	4.460e-12
ETV6	271.1	2.9	9.263e-14	4.603e-12
C10orf54	1336.2	2.3	8.966e-14	4.866e-12
B2M	21273.2	1.7	1.166e-13	5.163e-12
TRAF3IP3	180	3.5	1.067e-13	5.245e-12
TLR4	77.3	7.2	1.038e-13	5.282e-12
HP	19.6	6.3	7.530e-14	5.840e-12
GNPDA1	1158.2	-2.7	1.350e-13	5.893e-12
GALNT5	3243.9	-3	1.491e-13	6.487e-12
CD276	41.2	6.7	1.343e-13	6.579e-12
OBSL1	48	6.4	1.206e-13	6.718e-12
TET2	898	2.5	1.798e-13	6.841e-12
ADAM8	318.8	3.9	1.621e-13	6.991e-12
CMTM6	445.6	2.2	1.579e-13	7.527e-12
SLC2A14	277.5	-3.7	1.532e-13	7.560e-12
BCL6	1687.5	4.5	1.878e-13	7.978e-12
RUSC2	92.4	4.8	1.690e-13	8.282e-12
PDLIM7	501.4	1.7	2.044e-13	8.670e-12
CTSD	3770.5	1.8	2.050e-13	8.690e-12
SPTBN2	113.7	-2.3	1.866e-13	8.835e-12
HSP90AA1	22287.6	-1.3	2.294e-13	9.680e-12
MPL	39.7	6.3	1.783e-13	9.939e-12
S100A11	848.5	3.4	2.456e-13	1.019e-11
LPCAT2	240.3	5	2.118e-13	1.023e-11
RPS6KA5	149.3	1.9	2.216e-13	1.058e-11
LIF	233.2	4.7	2.264e-13	1.071e-11
ELF4	445.8	2.7	2.744e-13	1.129e-11
GS1-421I3.2	56	7.7	2.449e-13	1.129e-11
PRSS57	1058.3	5.1	2.856e-13	1.162e-11
CECR1	60.8	8.8	2.780e-13	1.190e-11
VWF	37.8	5.5	2.341e-13	1.267e-11
MOB3A	706.2	1.5	3.610e-13	1.285e-11
PIK3R5	78.9	8.1	2.181e-13	1.314e-11
SYTL3	28.2	3.5	3.014e-13	1.364e-11
RNASET2	78.2	6	3.016e-13	1.394e-11
CCR2	14.7	10	2.024e-13	1.425e-11
NT5E	18.7	6.9	2.055e-13	1.443e-11
TMEM14B	1816.3	-1.4	3.862e-13	1.527e-11
CPM	161.9	5	3.492e-13	1.564e-11
NAAA	60.5	2.2	2.993e-13	1.574e-11
ESAM	26.1	5.5	2.278e-13	1.579e-11
MGAT4A	17.3	5	2.298e-13	1.588e-11
RTKN2	12	4.7	3.069e-13	1.885e-11
LBH	6609.7	-2.1	5.028e-13	1.971e-11
SAT1	13709.7	2.1	5.122e-13	1.997e-11
ABR	139	2.6	4.306e-13	2.183e-11
CSF2RB	2665.2	5.5	5.954e-13	2.289e-11
CERCAM	121.6	3.9	4.057e-13	2.333e-11
TPM4	2116.2	5.5	6.125e-13	2.357e-11
PES1	965	-1.6	6.181e-13	2.357e-11
FLI1	120.7	6.8	4.939e-13	2.465e-11
AKNA	149.1	5.6	5.036e-13	2.506e-11
ACVR1B	29.7	4.9	5.209e-13	2.535e-11
SORT1	126	4.5	5.533e-13	2.737e-11
NDRG1	89	5.9	7.599e-13	3.222e-11
CD38	328.2	3.9	5.520e-13	3.247e-11
HPGD	276.6	5.9	7.742e-13	3.324e-11
SLC1A4	194.8	3.4	7.706e-13	3.345e-11
CTSG	198.7	8.4	8.104e-13	3.459e-11
TNFSF14	22.7	4.2	6.065e-13	3.753e-11
RP4-728D4.2	18.2	6.2	6.372e-13	3.931e-11
S1PR1	68.9	10.8	7.326e-13	4.039e-11
ITGAX	152.5	9.1	9.854e-13	4.105e-11
PLEK2	4053.7	-3.5	1.119e-12	4.208e-11
TDRD9	51.2	7	9.051e-13	4.414e-11
WAS	48.7	4.3	9.556e-13	4.475e-11
CSF3R	309.6	9.7	1.106e-12	4.637e-11
MKL1	470.4	2.6	1.307e-12	4.811e-11
FAM65A	722.5	-2	1.391e-12	4.911e-11
ZEB2	2391.6	1.1	1.373e-12	4.929e-11
MS4A3	277.8	9	1.193e-12	4.944e-11
AP1S2	196.1	2.7	1.273e-12	5.167e-11
LINC00926	15.8	6.1	8.517e-13	5.367e-11
TRMT5	427.7	-1.7	1.576e-12	5.621e-11
HLX	27.8	5.9	1.637e-12	6.546e-11
NAGK	449.5	1.9	1.884e-12	6.778e-11
LMO4	99.6	3.2	1.488e-12	6.887e-11
HIVEP3	22.9	6	1.389e-12	6.908e-11
ERG	28.8	9.1	1.541e-12	6.956e-11
FKBP2	535.4	1.8	2.036e-12	6.968e-11
SPATS2L	25.8	7.9	1.171e-12	7.212e-11
SLCO3A1	53.5	6	1.888e-12	7.407e-11
AIF1	80.1	5.8	1.693e-12	7.702e-11
GPX3	119.4	3.3	1.979e-12	7.908e-11
BCAR3	32	4.8	1.915e-12	8.500e-11
TRO	56.6	5.2	1.956e-12	8.828e-11
CD55	5776.5	2.4	2.610e-12	9.010e-11
GUCY1B3	135.9	4.1	2.430e-12	9.375e-11
IRF7	128.1	2.6	2.249e-12	1.007e-10
FAM118A	940.3	-1.8	2.592e-12	1.075e-10
EPB42	33840.9	-3.6	3.422e-12	1.171e-10
HAL	38.7	7.4	2.613e-12	1.182e-10
ROBO3	41.5	3.7	2.737e-12	1.231e-10
HEBP1	3217.3	-2.6	3.563e-12	1.231e-10
SYNE1	103.6	2.7	3.521e-12	1.366e-10
CIITA	41.3	4.2	3.062e-12	1.370e-10
MADD	812.2	2.4	4.481e-12	1.464e-10
LINC01021	652.8	-2.9	4.547e-12	1.482e-10
LAMB2	26.5	6	4.150e-12	1.555e-10
SLC39A13	109.6	1.8	3.922e-12	1.705e-10
HPSE	50.6	4	5.226e-12	1.820e-10
DDAH1	29.9	4.4	4.203e-12	1.851e-10
FAM105A	14.6	4.1	3.468e-12	1.904e-10
MBOAT2	3015.1	-2.1	6.241e-12	2.042e-10
PIK3R6	284.6	9.5	6.370e-12	2.089e-10
SLC9A9	22.5	3.2	3.866e-12	2.107e-10
TMEM141	244.2	-1.2	5.974e-12	2.233e-10
RAB44	87.4	7.7	5.988e-12	2.245e-10
GIT2	387	1.3	6.781e-12	2.438e-10
PSMD12	2482.2	-1.9	7.570e-12	2.438e-10
SPIRE1	78.9	5.5	6.764e-12	2.456e-10
CACFD1	28.3	3.4	6.084e-12	2.514e-10
HIGD1A	2617.2	-1.8	8.288e-12	2.649e-10
RHCE	7813.1	-3.3	8.456e-12	2.696e-10
CALHM2	16.3	4.7	6.111e-12	2.754e-10
FAM83D	2210.6	-1.7	8.899e-12	2.852e-10
MDM2	5683.5	-1.8	8.964e-12	2.866e-10
GPR35	17.1	6	6.117e-12	3.037e-10
ATP10D	197.7	4	8.322e-12	3.037e-10
MAP4K1	35.5	3.5	7.355e-12	3.037e-10
APOBEC3H	42	-2.4	9.243e-12	3.057e-10
DUSP10	93.2	2.6	8.891e-12	3.139e-10
AE000661.50	66.8	6.1	8.001e-12	3.216e-10
METTL9	2175.7	2.3	1.028e-11	3.229e-10
SVIL	42.2	3.9	9.993e-12	3.273e-10
GLYCTK	135	1.5	9.792e-12	3.500e-10
HEG1	54.7	7.6	1.004e-11	3.500e-10
CASK	21.3	3.7	8.188e-12	3.572e-10
RWDD4	178.4	-0.9	1.023e-11	3.619e-10
SLC25A37	195757.6	-1.9	1.181e-11	3.635e-10
POMT1	99.5	2.3	9.032e-12	3.635e-10
FECH	35356.1	-2.7	1.182e-11	3.635e-10
PPIP5K2	4135.1	-1.3	1.230e-11	3.740e-10
RP11-802E16.3	12	3.1	8.782e-12	3.775e-10
TTLL7	60.3	7	1.031e-11	4.022e-10
TFRC	70844.6	-3.3	1.471e-11	4.442e-10
ORC4	1367.1	-1.6	1.216e-11	4.486e-10
SV2A	20.6	5.4	7.459e-12	4.549e-10
HLA-B	1122.1	4.7	1.276e-11	4.672e-10
BEST1	160.7	3.7	1.380e-11	4.818e-10
SH2D2A	42.2	5.2	1.207e-11	4.823e-10
IL1RL1	397.8	8.3	1.463e-11	4.843e-10
SDC4	598.4	-2.9	1.845e-11	4.843e-10
ICAM3	275.2	2.6	1.438e-11	4.844e-10
CTDSP2	1028.8	1.7	1.341e-11	4.854e-10
CBLL1	2859.5	-1.8	1.631e-11	4.860e-10
NADK2	443.7	-1.6	1.644e-11	4.860e-10
PCNX	193.3	3.9	1.530e-11	5.003e-10
P2RY14	37.8	3.5	1.320e-11	5.068e-10
RNASE3	104.5	7.8	1.185e-11	5.068e-10
GRAP2	1003.8	2.1	1.872e-11	5.512e-10
PLEKHG2	79.2	4.2	1.716e-11	5.636e-10
ARID5B	76.4	4.9	1.762e-11	5.916e-10
SIGLEC6	199.5	7.7	1.784e-11	6.026e-10
ITGA5	145.9	4.1	1.849e-11	6.031e-10
FBXO41	43	5.3	1.956e-11	6.355e-10
IL10RA	428.9	5.4	2.169e-11	6.355e-10
GPR65	73.7	6.3	1.689e-11	6.366e-10
TSTD1	190.2	2.2	1.975e-11	6.542e-10
CD48	41.7	7.7	1.810e-11	6.793e-10
SOCS1	57	6.7	1.868e-11	7.120e-10
PFKM	1624.2	-1.9	2.093e-11	7.264e-10
CD52	855.6	6	2.592e-11	7.349e-10
SLC2A4	3229.9	-3.3	2.658e-11	7.597e-10
CTD-2369P2.2	19.5	3.6	1.713e-11	7.628e-10
ADPRH	43.1	3.2	2.106e-11	7.645e-10
NEDD9	32.5	6.1	2.049e-11	7.707e-10
RAP1GAP	10780.6	-2.9	2.689e-11	7.757e-10
SEC24D	174.2	3.1	2.444e-11	7.869e-10
TRAK2	13529.9	-1.6	2.831e-11	7.882e-10
TMEM154	119.8	6.8	2.503e-11	7.882e-10
TIAM1	17.2	5.7	1.495e-11	8.428e-10
BMF	48.5	4.3	2.378e-11	8.500e-10
AOAH	17.9	6.6	1.806e-11	8.844e-10
GYPC	25713.8	-1.8	3.132e-11	8.883e-10
GALNT3	26.8	7.4	2.854e-11	8.883e-10
PLCB2	328.7	5.6	3.000e-11	9.188e-10
ZBTB20	195.5	1.6	3.157e-11	9.842e-10
SEPT6	291.6	3.2	3.332e-11	1.016e-09
AKAP13	689.3	2.7	3.862e-11	1.034e-09
LIMD2	192.3	2.5	3.476e-11	1.055e-09
COLGALT2	33.8	6.4	3.142e-11	1.123e-09
ITGA6	28.2	4.7	3.869e-11	1.186e-09
TMEM156	17	3.2	3.094e-11	1.186e-09
PA2G4	2643.5	-1	4.377e-11	1.216e-09
POLD4	1939.9	1.9	4.855e-11	1.319e-09
NFKBID	98.1	3.2	4.403e-11	1.371e-09
TNKS1BP1	191.6	-2.1	4.597e-11	1.375e-09
RABGAP1L	3589.4	-1.2	5.164e-11	1.397e-09
ITPR2	595.7	2.2	5.347e-11	1.429e-09
CREB3L2	980.3	2.3	5.468e-11	1.458e-09
LXN	2647.8	-2.4	5.495e-11	1.471e-09
SPTB	17075.2	-2.8	5.479e-11	1.471e-09
RCL1	5886.6	-2.1	5.665e-11	1.501e-09
LILRA2	42.2	8.7	4.459e-11	1.550e-09
GBP2	151.7	4.7	5.492e-11	1.647e-09
CELA2B	12.4	6	4.488e-11	1.674e-09
PPOX	3294	-1.3	6.449e-11	1.694e-09
SLC18B1	1376.4	-3.1	6.515e-11	1.708e-09
KCNQ1OT1	283.5	2.2	5.828e-11	1.755e-09
RASAL3	55.1	4.8	5.288e-11	1.780e-09
MICAL1	193.2	4.4	5.997e-11	1.791e-09
FAS	2450	-2.2	6.891e-11	1.791e-09
GPT2	52.8	3.8	5.151e-11	1.791e-09
PLCG2	94.3	3.1	4.641e-11	1.803e-09
CSGALNACT2	221.9	2.1	6.013e-11	1.814e-09
PTGDR2	39.3	5.3	5.488e-11	1.895e-09
TES	199.1	2.7	6.316e-11	1.897e-09
CERK	62.3	4.3	6.586e-11	1.911e-09
BMP1	100.8	2.3	5.276e-11	1.976e-09
DBI	750.1	2.1	7.858e-11	2.009e-09
SORL1	99.3	6	6.556e-11	2.199e-09
FAHD1	853.6	-1.3	9.818e-11	2.209e-09
BZRAP1	252.5	4.6	7.550e-11	2.222e-09
CTTN	2593.8	-1.6	8.704e-11	2.231e-09
FILIP1L	63	3.5	9.276e-11	2.475e-09
STX3	44	5.7	7.451e-11	2.475e-09
SLC2A6	69.8	6.3	9.014e-11	2.568e-09
MYL6	8156.5	1.2	1.030e-10	2.666e-09
BST1	40	5.7	8.161e-11	2.744e-09
ADC	14.3	5.1	5.487e-11	2.791e-09
