Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Reticulocyte count	148	36	2.41646930651e-17	2.95534196186e-14	SMIM1:RHCE:SPTA1:DSTYK:SLC30A10:HK1:CNNM2:SOX6:ARHGAP42:TMEM133:RIMKLB:SP1:SH2B3:SPTB:DNAJA4:PIGQ:CDH1:AP2B1:SLC4A1:TAC4:USP32:SLC44A2:KLF1:DAND5:MFSD2B:TMBIM1:SMOX:TUBB1:GYPB:LINC01033:VEGFA:CD2AP:SLC22A16:STX7:EIF2AK1:ANK1:CA1	www.ncbi.nlm.nih.gov/pubmed/27863252
GWAScatalog	Reticulocyte fraction of red cells	162	34	2.14822204221e-14	1.31363777881e-11	SMIM1:RHCE:SPTA1:SLC30A10:HK1:ST5:SOX6:ARHGAP42:TMEM133:RIMKLB:SPTB:DNAJA4:PIGQ:CDH1:AP2B1:SLC4A1:TAC4:USP32:SLC44A2:KLF1:MFSD2B:BCL2L11:TMBIM1:SMOX:TUBB1:GYPB:LINC01033:VEGFA:CD2AP:SLC22A16:STX7:EIF2AK1:KBTBD2:ANK1:CA1	www.ncbi.nlm.nih.gov/pubmed/27863252
GWAScatalog	High light scatter reticulocyte count	150	32	6.87642299045e-14	2.80328843911e-11	SMIM1:RAP1GAP:SPTA1:HK1:ST5:SOX6:ARHGAP42:TMEM133:RIMKLB:SPTB:CDH1:SPECC1:AP2B1:TAC4:USP32:SLC44A2:MFSD2B:BCL11A:BCL2L11:TMBIM1:SMOX:TUBB1:BSN:LINC01033:CD2AP:SLC22A16:STX7:EIF2AK1:KBTBD2:KEL:ANK1:CA1:RCL1	www.ncbi.nlm.nih.gov/pubmed/27863252
GWAScatalog	High light scatter reticulocyte percentage of red cells	153	32	1.25198031025e-13	3.82792979859e-11	SMIM1:RAP1GAP:TESK2:SPTA1:HK1:ST5:SOX6:ARHGAP42:TMEM133:RIMKLB:SPTB:CDH1:SPECC1:AP2B1:TAC4:USP32:SLC44A2:MFSD2B:BCL11A:BCL2L11:SMOX:TUBB1:LINC01033:VEGFA:CD2AP:SLC22A16:STX7:EIF2AK1:KBTBD2:KEL:ANK1:CA1:RCL1	www.ncbi.nlm.nih.gov/pubmed/27863252
GWAScatalog	Immature fraction of reticulocytes	106	24	1.4541458851e-11	3.55684083495e-09	SMIM1:RAP1GAP:TESK2:SPTA1:HK1:ST5:HBM:SPECC1:SLFN14:SLC4A1:TAC4:SLC44A2:MFSD2B:BCL11A:BCL2L11:SMOX:BSN:RP11-673E1.1:SLC22A4:CD2AP:SLC22A16:KEL:ANK1:RCL1	www.ncbi.nlm.nih.gov/pubmed/27863252
GWAScatalog	Red cell distribution width	157	29	4.14704437738e-11	8.45305878923e-09	SMIM1:E2F2:RHCE:SPTA1:DSTYK:FRMD4A:HK1:SOX6:EHBP1L1:RP11-349A22.5:SPTB:WDR20:DNAJA4:PRC1-AS1:SLC4A1:TAC4:WIPI1:BCL11A:TMBIM1:BCAS1:ITSN1:SEC14L4:TF:TUBB2A:CD2AP:STX7:ANK1:RCL1:CRAT	www.ncbi.nlm.nih.gov/pubmed/28453575
GWAScatalog	Mean corpuscular hemoglobin	242	31	1.18904644206e-07	2.07743399806e-05	E2F2:LEPROT:TRIM33:SPTA1:ZFAND4:HK1:CNNM2:SOX6:EHBP1L1:RP11-712B9.2:SH2B3:HBM:CDH1:SPECC1:SLC4A1:KAT7:TAC4:ZBTB7A:KLF1:ATAD2B:BCL11A:SMOX:ITSN1:KAT2B:CGGBP1:TF:TFDP2:GYPB:GYPA:USP49:RCL1	www.ncbi.nlm.nih.gov/pubmed/19862010
GWAScatalog	Mean corpuscular hemoglobin concentration	83	16	2.39600257298e-07	3.66288893344e-05	SMIM1:RHCE:SPTA1:HBD:EHBP1L1:SH2B3:SPTB:PIGQ:NHLRC4:SLC4A1:KLF1:FAM132B:TF:GYPB:ANK1:CA3	www.ncbi.nlm.nih.gov/pubmed/23263863
GWAScatalog	Mean corpuscular volume	260	30	1.81510742807e-06	0.000246652931614	E2F2:TAL1:LEPROT:SPTA1:ZFAND4:HK1:CNNM2:SOX6:RP11-712B9.2:SH2B3:RP11-349A22.5:HBM:CDH1:SPECC1:KAT7:TAC4:ZBTB7A:KLF1:ATAD2B:BCL11A:MYLK2:ITSN1:KAT2B:TF:TFDP2:GYPB:GYPA:USP49:ANK1:RCL1	www.ncbi.nlm.nih.gov/pubmed/23263863
Chemical_and_Genetic_pertubation	IVANOVA_HEMATOPOIESIS_MATURE_CELL	283	62	1.24774795972e-25	4.25357279469e-22	E2F2:RHD:TMEM56:SPTA1:PPOX:MGST3:SLC30A10:PRPF18:AMPD3:EHBP1L1:PC:PICALM:ENDOD1:HEBP1:CMAS:STX2:HECTD1:DAAM1:GTF2A1:EPB42:PIGQ:HAGH:ARL6IP1:SPECC1:RAB11FIP4:SLC4A1:USP32:WIPI1:SMIM5:PQLC1:EPOR:ACP1:AGFG1:SMOX:FAM210B:SYNJ1:GUCD1:PVALB:SLC25A38:TFDP2:IFT80:TRIM59:EIF5A2:ADD1:DCK:BMP2K:SNCA:GTPBP2:RHAG:C1GALT1:SNX13:HERPUD2:LMTK2:KDM7A:KEL:TCEA1:GRINA:HEMGN:STX17:UBAC1:ATG4A:LAMP2	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_MATURE_CELL
Chemical_and_Genetic_pertubation	VALK_AML_CLUSTER_8	26	15	1.62001342043e-15	2.76131287512e-12	RHD:RHCE:TAL1:SELENBP1:DCAF11:CDH1:FECH:BCAM:OSBP2:SNCA:GYPB:GYPA:FAXDC2:ANK1:SLC6A8	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_8
Chemical_and_Genetic_pertubation	CHYLA_CBFA2T3_TARGETS_DN	223	40	4.41004290019e-14	4.16834166189e-11	SMIM1:RHD:NFIA:TMEM56:DARC:MGST3:SLC30A10:H3F3A:SORBS1:AMPD3:RAB3IL1:PPP2R5B:PC:HEBP1:EMC9:EPB42:ISG20:BLVRB:BCAM:ACP1:MBOAT2:CHAC2:FAM132B:AGPAT3:LMCD1:LTF:PAQR9:AGTR1:CLCN2:RFESD:P4HA2:MXD3:TSPO2:RHAG:AGPAT4:KEL:MFHAS1:ANK1:TCEA1:UBAC1	http://www.broadinstitute.org/gsea/msigdb/cards/CHYLA_CBFA2T3_TARGETS_DN
Chemical_and_Genetic_pertubation	VALK_AML_CLUSTER_7	26	14	4.89098464287e-14	4.16834166189e-11	RAP1GAP:RHD:SLC6A9:TAL1:SELENBP1:SPTB:MYL4:OSBP2:GYPE:FAXDC2:RHAG:KEL:ANK1:SLC6A8	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_7
Chemical_and_Genetic_pertubation	PILON_KLF1_TARGETS_UP	493	55	8.61040022507e-10	5.58956574036e-07	FBXO42:GCLM:TMEM56:SPTA1:PPOX:SLC30A10:SGMS1:ST5:SUV420H1:C2CD3:PICALM:PCSK7:KMT2A:KIAA1551:HECTD1:DAAM1:EPB42:DNAJA4:IGF1R:ATP1B2:FECH:SLC44A2:KIAA0355:TMEM86B:MBOAT2:PUM2:MFSD2B:PKDCC:CHAC2:FZD5:AGFG1:RALGAPB:HNF4A:TUBB1:ITSN1:COL18A1:TANGO2:RBM5:TF:EIF5A2:TADA2B:FRYL:BMP2K:SNCA:ANKH:EIF2AK1:C1GALT1:WDR91:KEL:CA1:ASAP1:MLLT3:PTAR1:XK:SLC6A8	http://www.broadinstitute.org/gsea/msigdb/cards/PILON_KLF1_TARGETS_UP
Chemical_and_Genetic_pertubation	WELCH_GATA1_TARGETS	22	10	9.83789804699e-10	5.58956574036e-07	UROD:PPOX:ABCB10:HMBS:HEBP1:NFE2:SLC4A1:KLF1:ANK1:ALAD	http://www.broadinstitute.org/gsea/msigdb/cards/WELCH_GATA1_TARGETS
Chemical_and_Genetic_pertubation	DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	846	79	1.6851463089e-09	8.20666252434e-07	USP24:RAP1A:TRIM33:SUCO:RABGAP1L:SRGAP2:SGMS1:PPP3CB:ST5:RRAS2:C2CD3:UVRAG:PICALM:ZDHHC17:ATP2B1:CRADD:CDK17:SPG20:WBP4:RB1:STK24:STRN3:DAAM1:PPP2R5E:SYNE2:IGF1R:PHLPP2:CDC27:TLK2:HELZ:BPTF:KIAA0355:MBOAT2:PUM2:ATAD2B:CENPA:PPM1B:IL1R1:TANK:CREB1:AGFG1:ID1:ASXL1:ITSN1:MICAL3:HIRA:DDX17:GOLGA4:OXSR1:ZBTB20:TSC22D2:DLG1:ARAP2:FRYL:BMP2K:FGF2:NEK1:FAT1:NIPBL:MAN2A1:FBXW11:DUSP1:CDYL:GLTSCR1L:CD2AP:ZNF451:PHF3:FYN:QKI:SNX13:AKAP9:KLHDC10:MKLN1:TNKS:VPS13B:KLF10:CASC7:AGO2:KDM4C:MID1	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_DN
Chemical_and_Genetic_pertubation	STEINER_ERYTHROCYTE_MEMBRANE_GENES	15	8	4.04394561362e-09	1.60114442574e-06	ERMAP:SPTA1:SPTB:EPB42:SLC4A1:ADD1:ANK1:TMOD1	http://www.broadinstitute.org/gsea/msigdb/cards/STEINER_ERYTHROCYTE_MEMBRANE_GENES
Chemical_and_Genetic_pertubation	JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	223	32	4.61670262533e-09	1.60114442574e-06	RHD:SELENBP1:LY9:FCGR3B:NPL:HBD:TESC:TFDP1:RORA:ISG20:HBM:AHSP:SNTB2:SLC4A1:MYL4:KLF1:BLVRB:LBH:BCL2L11:TUBB1:LTF:SNCA:GYPA:ANKRD55:ACSL6:TUBB2A:RHAG:JAZF1:CA1:AQP3:XK:TENM1	http://www.broadinstitute.org/gsea/msigdb/cards/JAATINEN_HEMATOPOIETIC_STEM_CELL_DN
Chemical_and_Genetic_pertubation	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP	716	69	4.69681556391e-09	1.60114442574e-06	CTH:MCL1:F11R:MR1:DDX59:CR1:TATDN3:DDIT4:NUTM2A-AS1:ITPRIP:CARS:TCP11L1:SLC3A2:EHBP1L1:MED17:CACNA2D4:APOLD1:METTL7A:RAB3IP:CDK17:SH2B3:B3GALTL:RAP2A:RAB2B:CHAC1:TTBK2:ARRDC4:HAGH:PKD1:NDE1:WSB1:METTL4:CHMP1B:EPOR:KIAA0355:BLVRB:ATF5:ATAD2B:ZC3H6:TANK:RHBDD1:AGFG1:SMOX:PPDPF:SYNJ1:MAPK1:TRIOBP:KAT2B:H1FX:IFT80:NCEH1:ARAP2:CCNG2:BMP2K:SLC7A11:NEK1:ANKRA2:CCDC69:GTPBP2:VEGFA:ZNF451:FYN:SAMD9L:CCDC71L:PNPLA8:KDM7A:KLF10:PTPDC1:YIPF6	http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP
Chemical_and_Genetic_pertubation	BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP	797	73	1.52613812962e-08	4.72964080352e-06	CTH:GCLM:LRIF1:TRIM33:F11R:HSPA6:AKR1C1:SIRT1:DDIT4:SORBS1:AMPD3:RRAS2:SLC3A2:PPP2R5B:MED17:ATF7IP:KIAA1551:FRS2:ATP2B1:CDK17:SFSWAP:WBP4:IRF9:DAAM1:CHAC1:TTBK2:IGF1R:PKD1:WSB1:SP2:WIPI1:NPC1:MKNK2:CEBPG:KIAA0355:EGLN2:PRKD2:RHOB:IL1A:TANK:SMOX:RALGAPB:RAB22A:OSBPL2:MORC3:TCF20:NR2C2:SLC25A38:TFDP2:TSC22D2:EIF5A2:MXD4:CCNG2:FAM13A:FGF2:SLC7A11:PDZD2:NIPBL:P4HA2:DUSP1:TUBB2A:CDYL:GTPBP2:VEGFA:PHF3:AKAP9:RBM48:RELN:MKLN1:MFHAS1:KLF10:TSPYL2:SLC6A8	http://www.broadinstitute.org/gsea/msigdb/cards/BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP
Chemical_and_Genetic_pertubation	DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	479	50	4.17444280264e-08	1.18588962618e-05	USP24:TRIM33:SRGAP2:PPP3CB:RRAS2:C2CD3:UVRAG:PICALM:ZDHHC17:ATP2B1:CRADD:CDK17:RB1:STK24:STRN3:PPP2R5E:NPIPB3:PHLPP2:CDC27:TLK2:HELZ:BPTF:PUM2:ATAD2B:CENPA:PPM1B:CREB1:ID1:ITSN1:MICAL3:HIRA:GOLGA4:OXSR1:FRYL:FGF2:FAT1:NIPBL:MAN2A1:FBXW11:DUSP1:CDYL:CD2AP:PHF3:FYN:QKI:SNX13:AKAP9:MKLN1:KLF10:MID1	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN
Chemical_and_Genetic_pertubation	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	762	69	5.75428233167e-08	1.5089498822e-05	CROCCP2:RAP1GAP:NFIA:RAP1A:SELENBP1:EFNA1:F11R:ANGPTL1:AKR1C1:DCLRE1C:ANAPC16:PPP3CB:ST5:SOX6:CD59:FBXO3:CAT:SUV420H1:APOLD1:HEBP1:ATF7IP:METTL7A:SP1:HSD17B6:CHPT1:SUDS3:AP4S1:HECTD1:SYNE2:LTBP2:ZFYVE21:NPIPB3:ZBTB4:TOM1L2:MYL4:FAM117A:TXNL1:RFX1:BCAM:LBH:PAPOLG:BCL2L11:CYBRD1:FZD5:TMBIM1:HIRA:TPST2:KAT2B:EPM2AIP1:GOLGA4:FYCO1:ZBTB20:H1FX:AGTR1:UVSSA:ADD1:ARAP2:FAM13A-AS1:FAM13A:ALDH5A1:GLTSCR1L:SLC18B1:QKI:MLLT4:AKAP9:CASC7:AGO2:ALAD:FAM104B:FTX	http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN
Chemical_and_Genetic_pertubation	ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	112	19	2.30678216763e-07	5.26821810448e-05	RHD:RHCE:MCL1:SELENBP1:AKR1C1:MINPP1:AMPD3:HMBS:NFE2:ST3GAL2:MINK1:EPOR:JUNB:BCAM:ID1:GYPB:FAXDC2:AQP3:GATA1	http://www.broadinstitute.org/gsea/msigdb/cards/ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN
Chemical_and_Genetic_pertubation	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	884	75	2.31807778138e-07	5.26821810448e-05	CTH:MCL1:F11R:MR1:DDX59:CR1:TATDN3:ABCB10:DDIT4:NUTM2A-AS1:ITPRIP:FAM204A:CARS:TCP11L1:CD59:SLC3A2:MED17:CACNA2D4:APOLD1:METTL7A:RAB3IP:CDK17:SH2B3:B3GALTL:ABCC4:RAP2A:RAB2B:CHAC1:TTBK2:ARRDC4:HAGH:PKD1:NDE1:RPAIN:WSB1:METTL4:CHMP1B:EPOR:KIAA0355:BLVRB:ATF5:ATAD2B:BCL11A:ZC3H6:TANK:RHBDD1:AGFG1:SMOX:PPDPF:SYNJ1:MAPK1:TRIOBP:KAT2B:H1FX:IFT80:NCEH1:ARAP2:CCNG2:BMP2K:SLC7A11:NEK1:ANKRA2:CCDC69:GTPBP2:VEGFA:ZNF451:FYN:SAMD9L:CCDC71L:PNPLA8:KDM7A:KLF10:RCL1:PTPDC1:YIPF6	http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP
Chemical_and_Genetic_pertubation	KRIGE_AMINO_ACID_DEPRIVATION	29	9	4.29085392466e-07	8.87453851274e-05	CTH:DDIT4:CARS:CHAC1:ATF5:CCNG2:SLC7A11:VEGFA:FYN	http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_AMINO_ACID_DEPRIVATION
Chemical_and_Genetic_pertubation	CUI_TCF21_TARGETS_2_DN	804	69	4.42555455314e-07	8.87453851274e-05	RAP1A:MCL1:RABGAP1L:NPL:TROVE2:CDC73:B3GALT2:DSTYK:SGMS1:SORBS1:LCOR:C10orf12:ST5:ADM:RRAS2:FBXO3:CREBZF:ENDOD1:FRS2:CHPT1:SH2B3:GTF2A1:TRIP11:HAGH:ZBTB4:EPN2:SP2:MMD:CHMP1B:KIAA0355:PRX:PUM2:CHAC2:TMBIM1:COL4A4:AGFG1:TUBB1:ITSN1:ARVCF:IQSEC1:PROS1:RAB6B:PLSCR4:AGTR1:TADA2B:ARAP2:FRYL:LIN54:NEK1:MCC:PANK3:TUBB2A:CDYL:DSP:RANBP9:VEGFA:FYN:SLC2A12:QKI:USP42:SNX13:PARP12:KDM7A:KMT2C:PHF20L1:KDM4C:PTAR1:AK1:ATP7A:ATG4A	http://www.broadinstitute.org/gsea/msigdb/cards/CUI_TCF21_TARGETS_2_DN
Chemical_and_Genetic_pertubation	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN	440	44	8.0519757779e-07	0.000152495474594	IFI44L:HIPK1:LY9:FCGR3B:NPL:DDX59:IL15RA:FRMD4A:DCLRE1C:SIRT1:METTL7A:ATP2B1:LINC00936:CHPT1:CMKLR1:SDS:RB1:LPAR6:GCH1:ZFYVE26:ISG20:NTAN1:RPAIN:WSB1:BLVRB:PRKD2:LILRB3:CMPK2:DYSF:RHBDD1:B4GALT5:HIRA:APOBEC3A:RAP2B:ARAP2:DUSP1:CD2AP:QKI:SAMD9L:CYP3A4:PCM1:KLF10:CTSV:FMR1	http://www.broadinstitute.org/gsea/msigdb/cards/FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN
Chemical_and_Genetic_pertubation	PODAR_RESPONSE_TO_ADAPHOSTIN_UP	144	21	9.66025682662e-07	0.000173325344852	GCLM:HSPA6:DDIT4:CARS:SLC3A2:ACTR10:CHAC1:ISG20:CEBPG:MORC3:RAP2B:CCNG2:SLC7A11:NEK1:P4HA2:DUSP1:TUBB2A:GTPBP2:VEGFA:FYN:ASF1A	http://www.broadinstitute.org/gsea/msigdb/cards/PODAR_RESPONSE_TO_ADAPHOSTIN_UP
Chemical_and_Genetic_pertubation	DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	1370	102	1.16592345908e-06	0.0001987316536	UROD:TAL1:LEPROT:CTH:GCLM:RAP1A:SPTA1:F11R:PPOX:PRDX6:TROVE2:SIRT1:HK1:MINPP1:TM9SF3:ACTR1A:RGS10:OAT:HBD:ILK:AMPD3:RRAS2:GAS2:CD59:DDB1:PICALM:MED17:HMBS:HEBP1:CMAS:PFKM:NFE2:CRADD:CHPT1:INTS6:ABCC4:STK24:TFDP1:PPP2R5E:ZNF410:EIF3J:MAN2A2:CDH1:CDC27:MYL4:FAM117A:PCTP:TXNL1:FECH:STK11:EPOR:KLF1:BLVRB:ACP1:PUM2:FKBP1B:PPM1B:KCMF1:MAP4K4:TMBIM1:TGM2:HIRA:MAPK1:OXSR1:RBM5:CISH:CGGBP1:CPOX:TFDP2:CHST2:RAP2B:DCUN1D1:AP2M1:SNCA:ETFDH:MAN2A1:LARP1:NQO2:CDYL:RANBP9:ALDH5A1:CD2AP:RHAG:SNX3:EIF2AK1:GNB2:KEL:PCM1:TCEA1:RAD21:RCL1:MLLT3:AQP3:PIP5K1B:ALAD:SH3GLB2:UBAC1:XK:WDR13:GATA1:HDAC6:ATP7A	http://www.broadinstitute.org/gsea/msigdb/cards/DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP
Chemical_and_Genetic_pertubation	BASAKI_YBX1_TARGETS_DN	366	38	1.58760362006e-06	0.000257720987656	CASZ1:RAP1GAP:DDIT4:TM9SF3:ADM:CAT:UCP2:KIAA1551:RAB3IP:SPG20:ISG20:PCSK6:TM2D3:CDH1:WSB1:DHRS13:HELZ:BPTF:JUNB:MBOAT2:FAM228B:SLC3A1:SLC20A1:PROS1:NFKBIZ:TFDP2:FAM13A:SLC7A11:VEGFA:MLLT4:KLHDC10:MKLN1:VPS13B:TMOD1:ST6GALNAC4:YIPF6:ATP7A:LAMP2	http://www.broadinstitute.org/gsea/msigdb/cards/BASAKI_YBX1_TARGETS_DN
Chemical_and_Genetic_pertubation	SCHURINGA_STAT5A_TARGETS_UP	20	7	1.70792562897e-06	0.000264650839507	CISH:GYPB:VEGFA:RHAG:ANK1:AQP3:XK	http://www.broadinstitute.org/gsea/msigdb/cards/SCHURINGA_STAT5A_TARGETS_UP
Chemical_and_Genetic_pertubation	GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	86	15	2.08696198478e-06	0.000302796017865	SPTA1:MINPP1:HBD:PRDX2:KLF1:BLVRB:CPOX:TUBB2A:RHAG:ASF1A:CA1:CA2:AQP3:CTSL:XK	http://www.broadinstitute.org/gsea/msigdb/cards/GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP
Chemical_and_Genetic_pertubation	ROSS_AML_OF_FAB_M7_TYPE	67	13	2.13174081219e-06	0.000302796017865	UROD:TAL1:MINPP1:CMAS:ABCC4:MYL4:KLF1:PROS1:BMP2K:RHAG:KEL:ANK1:GATA1	http://www.broadinstitute.org/gsea/msigdb/cards/ROSS_AML_OF_FAB_M7_TYPE
Chemical_and_Genetic_pertubation	ZWANG_TRANSIENTLY_UP_BY_1ST_EGF_PULSE_ONLY	1635	116	2.41068204536e-06	0.000328720603705	CASZ1:WDTC1:TESK2:SSBP3:NFIA:CTH:MSH4:TMEM56:LRIF1:MAB21L3:EFNA1:SWT1:PKP1:SRGAP2:TCP11L1:CAT:MAP6:ARHGAP42:TMEM133:TMPRSS4:LAG3:ATF7IP:ENDOU:METTL7A:BLOC1S1:CTDSP2:RAB3IP:POC1B:HCFC2:CMKLR1:TESC:STX2:LPAR6:KCNRG:CKAP2:RAB2B:IRF9:AP4S1:ATP5S:GCH1:SYNE2:GSKIP:OTUD7A:EPB42:TMOD2:IGF1R:TM2D3:PDPK1:PDPK2:SNX29:TOM1L2:WIPI1:SMIM5:FECH:BLVRB:BCAM:SPDYA:ATL2:PPM1B:PAIP2B:BCL2L11:TANK:CYBRD1:ZNF385B:CREB1:FAM83D:FAM210B:RFPL2:H1F0:DDX17:KAT2B:EPM2AIP1:RBM5:PROS1:TBC1D23:H1FX:TFDP2:PAQR9:PLSCR4:IFT80:UVSSA:MXD4:TADA2B:CCNG2:FBXW7:CEP44:FAT1:ANKRD55:EPB41L4A:MCC:FNIP1:LRRTM2:FAT2:SLIT3:MXD3:TUBB2A:CDYL:LRRC16A:KIAA1586:STX7:C1GALT1:AKAP9:CCDC132:STAG3:KDM7A:MFHAS1:PCM1:CA2:NECAB1:MLLT3:CDKN2A:FAM122A:KCNT1:XG:MID1:HDAC6:ATP7A:RGAG1	http://www.broadinstitute.org/gsea/msigdb/cards/ZWANG_TRANSIENTLY_UP_BY_1ST_EGF_PULSE_ONLY
Chemical_and_Genetic_pertubation	BRUINS_UVC_RESPONSE_EARLY_LATE	295	32	3.5041135858e-06	0.000459443200538	FBXO42:RNF115:PPP1R15B:FRMD4A:SORBS1:RRAS2:CREBZF:RAB3IP:HCFC2:ZCCHC8:EMC9:TXNDC16:DDHD1:RMDN3:RORA:IGF1R:ZBTB4:EVPL:KCMF1:ZC3H6:MAPK1:CXCR6:CISH:ATG3:UVSSA:NIPBL:FBXW11:CDYL:PHF3:QKI:ASAP1:STX17	http://www.broadinstitute.org/gsea/msigdb/cards/BRUINS_UVC_RESPONSE_EARLY_LATE
Chemical_and_Genetic_pertubation	CHEN_HOXA5_TARGETS_9HR_UP	219	26	4.4033876378e-06	0.000536206946327	CROCCP2:PNRC2:CTH:LRIF1:MCL1:DCLRE1C:CARS:SUV420H1:CDK17:ZCCHC8:INTS6:STRN3:DAAM1:CHAC1:TLK2:JUNB:CEBPG:ATAD2B:TANK:MORC3:RBM5:TSC22D2:NEK1:VEGFA:ZNF451:KLF10	http://www.broadinstitute.org/gsea/msigdb/cards/CHEN_HOXA5_TARGETS_9HR_UP
Chemical_and_Genetic_pertubation	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	71	13	4.4041638302e-06	0.000536206946327	MCL1:NPL:AKR1C1:DDIT4:UCP2:SLC2A14:FECH:KLF1:CEBPG:ATF5:CPOX:GYPA:CTSL	http://www.broadinstitute.org/gsea/msigdb/cards/ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN
