gene	baseMean	log2FoldChange	pvalue	padj
PEX10	49	-0.046	9.073104444e-01	1.000e+00
PLCH2	0.7	2.4138	4.945516619e-01	1.000e+00
PANK4	165.6	-0.4498	5.528732966e-02	1.000e+00
RP3-395M20.12	1.8	0.9669	6.256860094e-01	1.000e+00
TNFRSF14	415.5	0.1023	5.796386108e-01	1.000e+00
RP3-395M20.7	0.1	-1.4549	7.708583326e-01	1.000e+00
FAM213B	87.5	-0.2385	4.533313127e-01	1.000e+00
MMEL1	0.1	0	1.000000000e+00	1.000e+00
TTC34	0.6	-1.5945	6.375738510e-01	1.000e+00
PRDM16	0.1	1.4235	7.757256670e-01	1.000e+00
MEGF6	2	0.5628	7.445847537e-01	1.000e+00
RP11-46F15.2	0.7	-1.0253	7.249446997e-01	1.000e+00
TPRG1L	334.8	-0.1003	5.977606261e-01	1.000e+00
WRAP73	111.6	0.1559	6.024862631e-01	1.000e+00
TP73	36.4	0.239	5.746084538e-01	1.000e+00
RP5-1092A11.2	0.3	0	1.000000000e+00	1.000e+00
TP73-AS1	471.9	0.2727	1.165994227e-01	1.000e+00
CCDC27	3.2	-0.2555	8.660892952e-01	1.000e+00
SMIM1	2308	-0.345	8.010247899e-02	1.000e+00
LRRC47	110.3	-0.1223	6.529472594e-01	1.000e+00
RP1-286D6.5	3.1	1.9921	2.254586309e-01	1.000e+00
CEP104	82.6	0.1979	5.154661139e-01	1.000e+00
DFFB	16	-0.064	9.227496134e-01	1.000e+00
C1orf174	293.3	0.1437	4.538527196e-01	1.000e+00
LINC01134	26.5	-0.0763	8.810469248e-01	1.000e+00
NPHP4	44.7	-0.1618	6.848197431e-01	1.000e+00
KCNAB2	51.4	-0.2051	6.020678254e-01	1.000e+00
CHD5	1.5	-0.5852	7.945897025e-01	1.000e+00
RPL22	1614.6	0.0242	8.670307595e-01	1.000e+00
RNF207	0.3	0	1.000000000e+00	1.000e+00
ICMT	44.4	0.1618	6.801627345e-01	1.000e+00
GPR153	0.4	-2.4327	5.491975502e-01	1.000e+00
ACOT7	86.2	0.036	9.120282186e-01	1.000e+00
HES2	14.7	0.206	7.608533454e-01	1.000e+00
ESPN	286.5	0.1613	4.827926675e-01	1.000e+00
RP1-202O8.2	1.4	-0.0273	9.901124240e-01	1.000e+00
TNFRSF25	39	0.0328	9.360799467e-01	1.000e+00
PLEKHG5	1.1	-2.4666	4.043211839e-01	1.000e+00
NOL9	74.8	0.1084	7.295413615e-01	1.000e+00
TAS1R1	0.4	-3.0398	4.508378540e-01	1.000e+00
ZBTB48	268.2	-0.2268	2.644249946e-01	1.000e+00
KLHL21	2246	0.3716	1.362362914e-02	1.000e+00
PHF13	148.8	0.0474	8.402292141e-01	1.000e+00
THAP3	226.2	-0.112	6.034425166e-01	1.000e+00
DNAJC11	429.9	-0.0796	6.562522988e-01	1.000e+00
RP11-242F24.1	0.3	2.4247	6.201243696e-01	1.000e+00
RP11-312B8.1	0.3	2.419	6.144867650e-01	1.000e+00
CAMTA1	89.2	0.3371	2.515897464e-01	1.000e+00
VAMP3	743	0.1473	3.075024615e-01	1.000e+00
PER3	141.2	-0.1988	4.256607401e-01	1.000e+00
RP3-467L1.4	1	-3.782	1.511211429e-01	1.000e+00
UTS2	0.7	-1.6168	5.884866257e-01	1.000e+00
TNFRSF9	5.4	-0.0215	9.839053378e-01	1.000e+00
PARK7	2227.9	-0.0852	5.586179428e-01	1.000e+00
ERRFI1	247.3	0.2637	2.746483087e-01	1.000e+00
RERE	94.6	-0.1138	6.891322115e-01	1.000e+00
RP5-1115A15.1	0.6	1.4174	6.940205008e-01	1.000e+00
RP4-633I8.4	2.6	-1.2573	4.355238584e-01	1.000e+00
ENO1	983	-0.2251	1.520825734e-01	1.000e+00
CA6	0.1	1.4171	7.767246187e-01	1.000e+00
GPR157	7.2	-0.2034	8.291663329e-01	1.000e+00
RP3-510D11.1	3.5	-0.8215	5.727162041e-01	1.000e+00
RP3-510D11.2	6.5	0.4536	6.556533274e-01	1.000e+00
H6PD	7	0.7197	4.632805850e-01	1.000e+00
SPSB1	0.3	-1.4932	7.526258057e-01	1.000e+00
RP13-392I16.1	0.1	-1.4943	7.647215341e-01	1.000e+00
SLC25A33	2.1	-0.3165	8.641036504e-01	1.000e+00
TMEM201	3.6	-0.8274	5.615818436e-01	1.000e+00
PIK3CD	0.3	-0.0467	9.923489456e-01	1.000e+00
RP11-558F24.4	0.7	-0.6414	8.311503433e-01	1.000e+00
CLSTN1	4.3	-0.1977	8.689615751e-01	1.000e+00
CTNNBIP1	0.6	-0.0153	9.966491619e-01	1.000e+00
LZIC	82.1	-0.1914	5.279999814e-01	1.000e+00
NMNAT1	20.9	0.2586	6.743289519e-01	1.000e+00
RBP7	0.2	0	1.000000000e+00	1.000e+00
UBE4B	775	-0.0694	6.515079943e-01	1.000e+00
KIF1B	8.5	-0.1453	8.730007780e-01	1.000e+00
PGD	1731.7	-0.1274	3.797787996e-01	1.000e+00
APITD1	7.7	-0.2703	7.532798669e-01	1.000e+00
CORT	1	-1.4818	6.318972784e-01	1.000e+00
DFFA	133.4	-0.2427	3.088133924e-01	1.000e+00
PEX14	81.9	-0.1299	6.945433384e-01	1.000e+00
CASZ1	4.4	0.993	4.173976264e-01	1.000e+00
RP4-734G22.3	1.4	-0.9923	6.522829564e-01	1.000e+00
TARDBP	644.3	0.0277	8.658829830e-01	1.000e+00
MASP2	2.4	-0.4164	8.204733611e-01	1.000e+00
RP4-635E18.8	17.5	0.5766	3.593982338e-01	1.000e+00
SRM	23.1	-0.1161	8.268357569e-01	1.000e+00
EXOSC10	407.1	-0.0937	5.906183640e-01	1.000e+00
RP4-635E18.7	0.9	0.9578	7.319729529e-01	1.000e+00
RP4-635E18.6	1	-0.0195	9.938554408e-01	1.000e+00
MTOR	404.7	0.094	6.357185053e-01	1.000e+00
MTOR-AS1	0.4	-0.9915	8.107347111e-01	1.000e+00
ANGPTL7	1.4	-0.4404	8.343800582e-01	1.000e+00
UBIAD1	552.7	-0.1823	2.765560744e-01	1.000e+00
PTCHD2	0.2	0	1.000000000e+00	1.000e+00
FBXO44	1.6	0.9506	6.596765282e-01	1.000e+00
FBXO6	23.5	0.4014	4.641225418e-01	1.000e+00
MAD2L2	125.7	-0.0609	8.314673930e-01	1.000e+00
DRAXIN	0.3	1.4235	7.746796542e-01	1.000e+00
AGTRAP	126.7	0.0373	8.943086214e-01	1.000e+00
C1orf167	0.4	-3.0398	4.508378540e-01	1.000e+00
MTHFR	1836.2	-0.1576	2.407657136e-01	1.000e+00
CLCN6	264.9	0.0692	7.528915431e-01	1.000e+00
NPPA-AS1	3.4	0.9865	4.721555683e-01	1.000e+00
NPPA	1.8	-0.0116	9.952358259e-01	1.000e+00
NPPB	0.1	0	1.000000000e+00	1.000e+00
KIAA2013	49.5	0.0794	8.338264916e-01	1.000e+00
PLOD1	329.1	-0.1663	4.342116479e-01	1.000e+00
MFN2	3224.2	-0.1341	3.048506872e-01	1.000e+00
MIIP	512.3	-0.1169	5.722415587e-01	1.000e+00
TNFRSF1B	14.2	0.1621	8.222760509e-01	1.000e+00
VPS13D	202.3	-0.0522	8.013763857e-01	1.000e+00
DHRS3	33.9	-0.2885	5.494909762e-01	1.000e+00
RP11-474O21.5	0.5	-2.5	5.328646156e-01	1.000e+00
HNRNPCL1	0.3	1.4171	7.760484583e-01	1.000e+00
PRDM2	175.3	0.0276	8.987273776e-01	1.000e+00
RP11-344F13.1	0.2	0	1.000000000e+00	1.000e+00
KAZN	0.3	-1.4551	7.610447700e-01	1.000e+00
EFHD2	7.6	-1.0756	2.526356704e-01	1.000e+00
CTRC	0.1	0	1.000000000e+00	1.000e+00
CELA2A	0.4	-0.9858	8.115990030e-01	1.000e+00
CELA2B	1.1	-1.3566	5.652142526e-01	1.000e+00
CASP9	75.3	-0.4022	2.075200859e-01	1.000e+00
DNAJC16	303.9	0.0427	8.440653503e-01	1.000e+00
AGMAT	1.4	-2.4425	3.350401727e-01	1.000e+00
RP4-680D5.2	0.5	1.4173	7.319103563e-01	1.000e+00
DDI2	1824.3	0.1345	3.524604581e-01	1.000e+00
PLEKHM2	389.5	-0.1508	4.354961283e-01	1.000e+00
RP11-288I21.1	4.3	-0.3562	7.817601159e-01	1.000e+00
SLC25A34	14.8	0.4002	5.541488340e-01	1.000e+00
TMEM82	0.1	1.4171	7.767246187e-01	1.000e+00
FBLIM1	0.1	1.4235	7.757256670e-01	1.000e+00
RP11-169K16.9	14.4	-0.3504	5.970216808e-01	1.000e+00
SPEN	163.3	-0.1241	5.898291325e-01	1.000e+00
ZBTB17	202.9	-0.0214	9.246409254e-01	1.000e+00
CLCNKB	0.1	1.4171	7.767246187e-01	1.000e+00
ARHGEF19	10.4	0.2325	7.716516935e-01	1.000e+00
C1orf134	9.2	-0.0225	9.780735618e-01	1.000e+00
RSG1	9.9	0.6291	4.370179130e-01	1.000e+00
FBXO42	746	-0.2069	2.326049009e-01	1.000e+00
SZRD1	199.1	-0.3439	1.359920208e-01	1.000e+00
SPATA21	1.3	-1.0512	6.534798499e-01	1.000e+00
NECAP2	1474.2	-0.1212	4.092092901e-01	1.000e+00
RP4-798A10.2	23.6	-0.2591	6.162780345e-01	1.000e+00
RP4-798A10.7	0.3	-0.053	9.913239854e-01	1.000e+00
NBPF1	22.5	0.3195	5.533388266e-01	1.000e+00
CROCCP2	459.5	0.439	9.887010240e-03	1.000e+00
CROCC	4.4	-0.43	7.317929612e-01	1.000e+00
RP11-108M9.4	0.1	0	1.000000000e+00	1.000e+00
RP11-108M9.6	0.7	-2.497	4.445393316e-01	1.000e+00
ATP13A2	15.5	-0.4992	4.604952596e-01	1.000e+00
SDHB	963.2	-0.0049	9.734327917e-01	1.000e+00
PADI3	0.3	-1.4939	7.608464417e-01	1.000e+00
PADI4	3.3	-1.2333	4.301853613e-01	1.000e+00
AC004824.2	0.1	0	1.000000000e+00	1.000e+00
RCC2	97.2	0.0136	9.621392226e-01	1.000e+00
ACTL8	0.4	-1.491	7.269250453e-01	1.000e+00
RP13-279N23.2	0.1	0	1.000000000e+00	1.000e+00
ALDH4A1	149.3	-0.2065	4.098590876e-01	1.000e+00
IFFO2	0.6	0	1.000000000e+00	1.000e+00
UBR4	3105.4	-0.1053	4.738929306e-01	1.000e+00
RP1-43E13.2	3.1	0.3836	7.888223696e-01	1.000e+00
EMC1	238.5	-0.1652	4.545229681e-01	1.000e+00
MRTO4	55.3	0.1726	6.377245148e-01	1.000e+00
AKR7A3	0.8	3.7421	1.972270430e-01	1.000e+00
AKR7A2	204	-0.1352	5.336157662e-01	1.000e+00
PQLC2	164.7	-0.3537	1.491016039e-01	1.000e+00
CAPZB	1138.4	-0.0867	5.485068596e-01	1.000e+00
MINOS1	24	0.4084	4.395096481e-01	1.000e+00
NBL1	0.7	-1.5997	5.938342091e-01	1.000e+00
TMCO4	5.4	-0.6788	5.511864764e-01	1.000e+00
OTUD3	15.2	-0.3145	6.342426459e-01	1.000e+00
PLA2G2A	1.1	2.7676	2.908878043e-01	1.000e+00
PLA2G2D	0.4	3.0098	4.976183713e-01	1.000e+00
PLA2G2F	0.3	0	1.000000000e+00	1.000e+00
RP3-340N1.2	0.1	-1.4549	7.708583326e-01	1.000e+00
PLA2G2C	0.5	-0.0111	9.974308410e-01	1.000e+00
UBXN10-AS1	6.9	-0.1473	8.808900911e-01	1.000e+00
UBXN10	608	-0.011	9.448312634e-01	1.000e+00
VWA5B1	0.1	-1.4943	7.647215341e-01	1.000e+00
MUL1	406.8	-0.1736	3.705519086e-01	1.000e+00
CDA	0.1	-1.4943	7.647215341e-01	1.000e+00
PINK1	58.4	-0.3457	3.824737631e-01	1.000e+00
PINK1-AS	5.5	0.617	5.558126001e-01	1.000e+00
DDOST	598.5	-0.1316	4.358580833e-01	1.000e+00
SH2D5	0.3	0	1.000000000e+00	1.000e+00
HP1BP3	456.3	0.2109	1.974665654e-01	1.000e+00
EIF4G3	86.9	-0.1219	6.946156979e-01	1.000e+00
ECE1	95.7	-0.158	6.242974511e-01	1.000e+00
RP3-329E20.2	2.8	-0.4432	7.577596358e-01	1.000e+00
RP5-1071N3.1	0.7	3.4163	2.696687193e-01	1.000e+00
NBPF3	75.6	-0.0103	9.742914769e-01	1.000e+00
ALPL	33.4	-0.0061	9.890626431e-01	1.000e+00
RP11-63N8.3	0.6	-2.4988	4.931239443e-01	1.000e+00
RAP1GAP	9961	-0.0125	9.308797221e-01	1.000e+00
USP48	353.3	0.3189	7.788196608e-02	1.000e+00
LDLRAD2	0.4	-1.0535	7.961872525e-01	1.000e+00
HSPG2	331.5	-0.1496	5.263380394e-01	1.000e+00
RP1-224A6.3	0.1	-1.4943	7.647215341e-01	1.000e+00
LINC00339	29.8	-0.1564	7.338145915e-01	1.000e+00
CDC42	2022.9	-8e-04	9.963226542e-01	1.000e+00
RP1-224A6.9	4	-1.1543	3.679930542e-01	1.000e+00
WNT4	1.2	-0.0558	9.815885902e-01	1.000e+00
ZBTB40	158.4	-0.2643	2.899207487e-01	1.000e+00
EPHA8	0.1	0	1.000000000e+00	1.000e+00
KDM1A	50.3	-0.0772	8.365043545e-01	1.000e+00
LUZP1	4.8	-0.5527	6.139780214e-01	1.000e+00
RP5-1057J7.6	4.9	0.8969	4.248402221e-01	1.000e+00
HNRNPR	564	0.0405	8.225895942e-01	1.000e+00
ZNF436	165	-0.0999	6.767586879e-01	1.000e+00
C1orf213	13.2	-0.529	4.441245368e-01	1.000e+00
RP5-1057J7.7	0.2	0	1.000000000e+00	1.000e+00
TCEA3	0.3	0	1.000000000e+00	1.000e+00
ASAP3	54.3	-0.2379	5.279908049e-01	1.000e+00
E2F2	1144.6	-0.0124	9.315780711e-01	1.000e+00
ID3	1.1	-0.6429	7.971640391e-01	1.000e+00
RPL11	12775	-0.1488	2.840324837e-01	1.000e+00
TCEB3	391.2	-0.0932	5.832029683e-01	1.000e+00
RP5-886K2.3	19	0.0549	9.249205193e-01	1.000e+00
PITHD1	935.9	0.3231	4.906892774e-02	1.000e+00
LYPLA2	486.7	-0.1014	5.783553386e-01	1.000e+00
GALE	464.7	0.0105	9.580785302e-01	1.000e+00
HMGCL	560.5	-0.1252	5.177279005e-01	1.000e+00
FUCA1	663.1	-0.0828	5.959558191e-01	1.000e+00
CNR2	0.1	1.4171	7.767246187e-01	1.000e+00
PNRC2	34.8	0.5673	3.105956194e-01	1.000e+00
SRSF10	19.4	-0.1967	7.498818490e-01	1.000e+00
MYOM3	0.1	0	1.000000000e+00	1.000e+00
IL22RA1	1	-1.3209	6.154916950e-01	1.000e+00
STPG1	37.9	-0.4184	3.433257245e-01	1.000e+00
NIPAL3	712.3	-0.0516	7.474151760e-01	1.000e+00
SRRM1	398	0.125	4.573635038e-01	1.000e+00
CLIC4	1894.6	0.1037	7.647909609e-01	1.000e+00
RUNX3	0.3	-0.053	9.913239854e-01	1.000e+00
RP4-706G24.1	0.6	3.0058	3.694360352e-01	1.000e+00
SYF2	1039	0.0455	7.670814917e-01	1.000e+00
C1orf63	1349.6	0.3312	4.033462165e-02	1.000e+00
RP3-465N24.6	1.4	-0.0318	9.903558120e-01	1.000e+00
RHD	3555.7	-0.0023	9.857850476e-01	1.000e+00
TMEM50A	2243.7	0.1527	2.238077138e-01	1.000e+00
RHCE	2153.8	-0.1378	3.995689564e-01	1.000e+00
TMEM57	376.7	0.1325	4.663168905e-01	1.000e+00
LDLRAP1	81	-0.0977	7.583466046e-01	1.000e+00
MAN1C1	0.9	-0.9943	7.232202646e-01	1.000e+00
SEPN1	0.3	-2.4667	6.050798987e-01	1.000e+00
MTFR1L	193.7	0.0771	7.174966487e-01	1.000e+00
AUNIP	46.8	-0.6223	1.044661915e-01	1.000e+00
RP1-125I3.2	0.1	0	1.000000000e+00	1.000e+00
PAQR7	45	-0.3642	3.507482683e-01	1.000e+00
STMN1	238.4	0.0736	7.334126289e-01	1.000e+00
PAFAH2	35.1	0.2932	5.057164365e-01	1.000e+00
EXTL1	1	1.5433	5.601930839e-01	1.000e+00
SLC30A2	1.4	0.0057	9.979916777e-01	1.000e+00
TRIM63	4.2	0.3101	7.986072371e-01	1.000e+00
PDIK1L	502.1	0.0757	7.400960199e-01	1.000e+00
FAM110D	0.7	-1.0254	7.400789540e-01	1.000e+00
ZNF593	0.3	1.4235	7.736425767e-01	1.000e+00
RP11-96L14.7	0.3	-1.4551	7.610447700e-01	1.000e+00
CNKSR1	2.4	2.3004	1.890855983e-01	1.000e+00
CEP85	234.7	-0.0765	7.125543451e-01	1.000e+00
SH3BGRL3	6696.4	-0.1565	3.421379816e-01	1.000e+00
UBXN11	87.5	0.105	7.374929654e-01	1.000e+00
CD52	37	-0.1727	6.929098068e-01	1.000e+00
AIM1L	0.5	-1.456	7.109844792e-01	1.000e+00
DHDDS	198.4	-0.0011	9.959475763e-01	1.000e+00
RP3-476K8.3	1.1	0.9683	7.118966275e-01	1.000e+00
HMGN2	564.8	-0.0625	6.853900335e-01	1.000e+00
RPS6KA1	1027.1	-0.0804	6.109850263e-01	1.000e+00
RP5-968P14.2	0.4	-3.0398	4.508378540e-01	1.000e+00
ARID1A	683.9	-0.1993	2.208014804e-01	1.000e+00
PIGV	168.4	0.1754	4.724669256e-01	1.000e+00
ZDHHC18	8	-0.022	9.797271521e-01	1.000e+00
SFN	0.5	2.419	4.618094193e-01	1.000e+00
GPN2	281.4	-0.1484	4.762378961e-01	1.000e+00
GPATCH3	294	-0.0763	7.472070575e-01	1.000e+00
NUDC	1714.3	-0.1257	4.122043903e-01	1.000e+00
NR0B2	1.3	0.38	8.534832317e-01	1.000e+00
C1orf172	0.4	-2.5002	5.434634322e-01	1.000e+00
FAM46B	3.1	-0.2259	8.792553001e-01	1.000e+00
SLC9A1	25.7	-0.4093	4.259715859e-01	1.000e+00
WDTC1	365	-0.2394	2.100079985e-01	1.000e+00
TMEM222	544.4	-0.1366	4.429527506e-01	1.000e+00
SYTL1	118	-0.0093	9.731455376e-01	1.000e+00
MAP3K6	43.8	-0.2737	4.986492296e-01	1.000e+00
GPR3	3.2	-0.5155	7.204284120e-01	1.000e+00
WASF2	4017.2	-0.0855	5.115929628e-01	1.000e+00
RP4-752I6.1	0.1	1.4235	7.757256670e-01	1.000e+00
RP1-159A19.4	8.1	0.0487	9.563580618e-01	1.000e+00
AHDC1	49.6	-0.102	7.827778682e-01	1.000e+00
IFI6	60.2	-0.9794	1.530628144e-02	1.000e+00
FAM76A	41.6	0.2137	6.647756414e-01	1.000e+00
STX12	172.1	0.0958	7.098052948e-01	1.000e+00
PPP1R8	92	0.1433	6.198014822e-01	1.000e+00
THEMIS2	359.7	-0.0415	8.327919423e-01	1.000e+00
RPA2	936	0.1285	3.673304046e-01	1.000e+00
SMPDL3B	1.9	0.5891	7.526405426e-01	1.000e+00
XKR8	5.9	-0.7478	5.026783735e-01	1.000e+00
EYA3	833.9	0.0487	7.389868149e-01	1.000e+00
PTAFR	2.9	0.6951	6.708344233e-01	1.000e+00
DNAJC8	717.1	0.101	4.996652536e-01	1.000e+00
AL353354.1	3.3	0.2241	8.731092876e-01	1.000e+00
ATPIF1	1876.7	-0.0212	8.782193082e-01	1.000e+00
RP5-1092A3.4	4.7	0.8737	4.395322047e-01	1.000e+00
RP5-1092A3.5	0.1	1.4235	7.757256670e-01	1.000e+00
SESN2	2896.4	0.0557	6.787129650e-01	1.000e+00
MED18	103.2	-0.0925	7.441344014e-01	1.000e+00
PHACTR4	99	-0.199	4.742814971e-01	1.000e+00
RCC1	134.2	0.0259	9.198809091e-01	1.000e+00
TRNAU1AP	129.8	0.2441	3.484077298e-01	1.000e+00
SNHG12	36.7	0.4828	2.469069578e-01	1.000e+00
TAF12	332.1	-6e-04	9.973899401e-01	1.000e+00
RAB42	0.3	-2.5017	6.089053805e-01	1.000e+00
RP11-442N24__B.1	1	-0.6186	7.984779888e-01	1.000e+00
RNU11	0.3	0	1.000000000e+00	1.000e+00
GMEB1	158.1	-0.1782	4.666741479e-01	1.000e+00
YTHDF2	514.8	-0.0125	9.387610503e-01	1.000e+00
RP1-212P9.2	0.2	0	1.000000000e+00	1.000e+00
RP1-212P9.3	0.4	-1.491	7.269250453e-01	1.000e+00
EPB41	5207.6	0.1183	3.236024991e-01	1.000e+00
TMEM200B	2.5	0.5516	7.427609098e-01	1.000e+00
SRSF4	1074	0.0744	5.936395974e-01	1.000e+00
MECR	156.8	-0.4137	9.946119025e-02	1.000e+00
RP11-467D18.2	0.9	1.4214	6.394527969e-01	1.000e+00
PTPRU	0.5	1.4174	6.985536727e-01	1.000e+00
MATN1	2.2	-0.7435	6.650116273e-01	1.000e+00
MATN1-AS1	19.3	0.4449	4.308035748e-01	1.000e+00
LAPTM5	8184	-0.0432	7.317751197e-01	1.000e+00
RP1-65J11.1	1	-2.3669	3.749854114e-01	1.000e+00
SDC3	8.2	0.3253	7.043275003e-01	1.000e+00
PUM1	714.5	-0.1525	3.471236904e-01	1.000e+00
NKAIN1	0.9	-3.0413	2.847450195e-01	1.000e+00
SNRNP40	258.9	-0.0761	7.015850878e-01	1.000e+00
ZCCHC17	212	0.0327	8.765822709e-01	1.000e+00
RP11-266K22.2	1.3	2.5666	2.816371031e-01	1.000e+00
FABP3	1.4	-0.0201	9.927515326e-01	1.000e+00
SERINC2	86.8	0.206	5.243312075e-01	1.000e+00
HCRTR1	0.7	1.5719	5.956985630e-01	1.000e+00
PEF1	762.3	-0.1878	2.745791601e-01	1.000e+00
RP11-73M7.6	0.1	1.4235	7.757256670e-01	1.000e+00
RP11-73M7.9	0.3	-1.4551	7.610447700e-01	1.000e+00
COL16A1	0.4	-1.456	7.104707492e-01	1.000e+00
BAI2	0.1	0	1.000000000e+00	1.000e+00
RP11-84A19.2	0.1	0	1.000000000e+00	1.000e+00
RP11-84A19.4	0.3	1.4171	7.760484583e-01	1.000e+00
PTP4A2	1115.1	0.0821	6.146786874e-01	1.000e+00
AL136115.1	4	-0.1821	8.853048965e-01	1.000e+00
RP4-534N18.2	1.7	0.7444	7.311238149e-01	1.000e+00
KHDRBS1	77.9	0.1062	7.252408498e-01	1.000e+00
RP11-277A4.4	0.6	0.9913	7.730546049e-01	1.000e+00
TMEM39B	154.5	-0.2136	3.922619027e-01	1.000e+00
KPNA6	2825.9	0.0258	8.415060191e-01	1.000e+00
TXLNA	653.4	-0.0477	7.569051597e-01	1.000e+00
CCDC28B	135	-0.142	5.795797232e-01	1.000e+00
IQCC	25.9	-0.2701	5.964598983e-01	1.000e+00
DCDC2B	3.3	-0.2183	8.688984265e-01	1.000e+00
TMEM234	51.5	-0.2365	5.371679412e-01	1.000e+00
EIF3I	1726	-0.1637	2.598687307e-01	1.000e+00
HDAC1	1133.1	0.0538	7.172394646e-01	1.000e+00
MARCKSL1	9.2	-0.5438	5.032449491e-01	1.000e+00
TSSK3	1.7	0.7224	7.020132692e-01	1.000e+00
FAM229A	10.4	0.6256	4.319527621e-01	1.000e+00
BSDC1	4684.7	-0.0222	8.772614491e-01	1.000e+00
ZBTB8B	0.1	0	1.000000000e+00	1.000e+00
ZBTB8A	0.1	0	1.000000000e+00	1.000e+00
ZBTB8OS	198.9	0.2014	3.416842432e-01	1.000e+00
