gene	baseMean	log2FoldChange	pvalue	padj
TAS1R1	0.4	-2.0244	4.707844884e-01	1.000e+00
ZBTB48	268.2	-0.0666	6.558236937e-01	1.000e+00
KLHL21	2246	0.0562	6.736858751e-01	1.000e+00
PHF13	148.8	0.0888	5.827793250e-01	1.000e+00
THAP3	226.2	-0.225	1.434598627e-01	1.000e+00
DNAJC11	429.9	-0.0758	5.499372705e-01	1.000e+00
RP11-242F24.1	0.3	-1.445	6.870716467e-01	1.000e+00
RP11-312B8.1	0.3	-1.4407	6.588686071e-01	1.000e+00
CAMTA1	89.2	0.1887	3.665400983e-01	1.000e+00
VAMP3	743	-0.0144	8.902115096e-01	1.000e+00
PER3	141.2	0.1318	4.535240599e-01	1.000e+00
RP3-467L1.4	1	-0.8864	6.385904090e-01	1.000e+00
UTS2	0.7	-1.4903	4.840238410e-01	1.000e+00
TNFRSF9	5.4	-0.3775	6.174385923e-01	1.000e+00
PARK7	2227.9	0.0334	7.514782112e-01	1.000e+00
ERRFI1	247.3	0.1341	4.550682649e-01	1.000e+00
RERE	94.6	0.1073	5.843498637e-01	1.000e+00
RP5-1115A15.1	0.6	1.7357	4.559704346e-01	1.000e+00
RP4-633I8.4	2.6	0.0667	9.513302931e-01	1.000e+00
ENO1	983	-0.1506	2.165559440e-01	1.000e+00
CA6	0.1	-0.7188	8.506272826e-01	1.000e+00
GPR157	7.2	-0.1145	8.612989144e-01	1.000e+00
RP3-510D11.1	3.5	0.7235	4.506906008e-01	1.000e+00
RP3-510D11.2	6.5	-0.7063	3.383987306e-01	1.000e+00
H6PD	7	0.5149	4.316818007e-01	1.000e+00
SPSB1	0.3	0.243	9.387006919e-01	1.000e+00
RP13-392I16.1	0.1	-0.7188	8.506272826e-01	1.000e+00
SLC25A33	2.1	-0.2128	8.685743561e-01	1.000e+00
TMEM201	3.6	0.791	3.972857517e-01	1.000e+00
PIK3CD	0.3	-1.4497	6.542306297e-01	1.000e+00
RP11-558F24.4	0.7	-2.7818	2.069734035e-01	1.000e+00
CLSTN1	4.3	0.0419	9.594053017e-01	1.000e+00
CTNNBIP1	0.6	0.3723	8.789319309e-01	1.000e+00
LZIC	82.1	0.0282	8.940764729e-01	1.000e+00
NMNAT1	20.9	-0.209	6.314325915e-01	1.000e+00
RBP7	0.2	0.9643	8.005460824e-01	1.000e+00
UBE4B	775	0.0484	6.544551363e-01	1.000e+00
KIF1B	8.5	0.8748	1.410803974e-01	1.000e+00
PGD	1731.7	-0.0538	6.145718401e-01	1.000e+00
APITD1	7.7	-0.4657	4.480433930e-01	1.000e+00
CORT	1	2.7183	1.586588601e-01	1.000e+00
DFFA	133.4	-0.214	2.129998760e-01	1.000e+00
PEX14	81.9	0.042	8.566407716e-01	1.000e+00
CASZ1	4.4	-0.0631	9.404660284e-01	1.000e+00
RP4-734G22.3	1.4	-2.6312	1.460949727e-01	1.000e+00
TARDBP	644.3	-0.0439	7.034184228e-01	1.000e+00
MASP2	2.4	0.9375	4.332763929e-01	1.000e+00
RP4-635E18.8	17.5	-0.1041	8.150873598e-01	1.000e+00
SRM	23.1	-0.0236	9.486916208e-01	1.000e+00
EXOSC10	407.1	-0.09	4.637160777e-01	1.000e+00
RP4-635E18.7	0.9	0.4163	8.213001413e-01	1.000e+00
RP4-635E18.6	1	-0.0515	9.765202673e-01	1.000e+00
MTOR	404.7	-0.1371	3.392537584e-01	1.000e+00
MTOR-AS1	0.4	-2.0062	4.770279000e-01	1.000e+00
ANGPTL7	1.4	-0.8452	5.824111593e-01	1.000e+00
UBIAD1	552.7	-0.0193	8.760122765e-01	1.000e+00
PTCHD2	0.2	0.9643	8.005460824e-01	1.000e+00
FBXO44	1.6	0.2402	8.687779963e-01	1.000e+00
FBXO6	23.5	-0.0449	9.071096070e-01	1.000e+00
MAD2L2	125.7	-0.1052	6.047513799e-01	1.000e+00
DRAXIN	0.3	0.243	9.413163037e-01	1.000e+00
AGTRAP	126.7	-0.2976	1.372744250e-01	1.000e+00
C1orf167	0.4	-2.0244	4.707844884e-01	1.000e+00
MTHFR	1836.2	-0.0627	5.334476856e-01	1.000e+00
CLCN6	264.9	-0.0327	8.346100687e-01	1.000e+00
NPPA-AS1	3.4	-1.1688	2.575919628e-01	1.000e+00
NPPA	1.8	0.6045	6.388333837e-01	1.000e+00
NPPB	0.1	0.9643	8.005460824e-01	1.000e+00
KIAA2013	49.5	0.0952	7.141296795e-01	1.000e+00
PLOD1	329.1	-0.1787	2.527935866e-01	1.000e+00
MFN2	3224.2	-0.0079	9.345636374e-01	1.000e+00
MIIP	512.3	-0.0099	9.482897409e-01	1.000e+00
TNFRSF1B	14.2	-0.1549	7.596730016e-01	1.000e+00
VPS13D	202.3	-0.387	8.153636900e-03	1.000e+00
DHRS3	33.9	-0.2315	5.002005942e-01	1.000e+00
RP11-474O21.5	0.5	-0.4967	8.595850989e-01	1.000e+00
HNRNPCL1	0.3	0.243	9.414114020e-01	1.000e+00
PRDM2	175.3	-0.1678	2.657283085e-01	1.000e+00
RP11-344F13.1	0.2	0.9643	8.005460824e-01	1.000e+00
KAZN	0.3	0.243	9.392409789e-01	1.000e+00
EFHD2	7.6	-0.7521	2.813302717e-01	1.000e+00
CTRC	0.1	0.9643	8.005460824e-01	1.000e+00
CELA2A	0.4	-2.0096	4.758877657e-01	1.000e+00
CELA2B	1.1	-2.2922	2.164596989e-01	1.000e+00
CASP9	75.3	-0.1921	4.125381635e-01	1.000e+00
DNAJC16	303.9	0.0843	5.860111278e-01	1.000e+00
AGMAT	1.4	2.4108	1.424040187e-01	1.000e+00
RP4-680D5.2	0.5	1.2815	6.388921457e-01	1.000e+00
DDI2	1824.3	0.2513	1.843723231e-02	1.000e+00
PLEKHM2	389.5	-0.0038	9.784385970e-01	1.000e+00
RP11-288I21.1	4.3	-0.1196	8.931695462e-01	1.000e+00
SLC25A34	14.8	0.2936	5.233669318e-01	1.000e+00
TMEM82	0.1	-0.7188	8.506272826e-01	1.000e+00
FBLIM1	0.1	-0.7188	8.506272826e-01	1.000e+00
RP11-169K16.9	14.4	-0.1689	7.158799770e-01	1.000e+00
SPEN	163.3	-0.0629	6.968424138e-01	1.000e+00
ZBTB17	202.9	-0.1039	5.149748206e-01	1.000e+00
CLCNKB	0.1	-0.7188	8.506272826e-01	1.000e+00
ARHGEF19	10.4	-0.3171	5.752527157e-01	1.000e+00
C1orf134	9.2	-0.2835	6.220545570e-01	1.000e+00
RSG1	9.9	-0.0828	8.835476776e-01	1.000e+00
FBXO42	746	-0.2699	4.097943190e-02	1.000e+00
SZRD1	199.1	0.0206	9.062446356e-01	1.000e+00
SPATA21	1.3	-3.6252	5.373069853e-02	1.000e+00
NECAP2	1474.2	0.0627	5.590351678e-01	1.000e+00
RP4-798A10.2	23.6	-0.5179	1.627125123e-01	1.000e+00
RP4-798A10.7	0.3	-1.4436	6.560392919e-01	1.000e+00
NBPF1	22.5	-0.1067	7.770027246e-01	1.000e+00
CROCC	4.4	0.6961	4.006484481e-01	1.000e+00
RP11-108M9.4	0.1	0.9643	8.005460824e-01	1.000e+00
RP11-108M9.6	0.7	0.9185	6.803846838e-01	1.000e+00
ATP13A2	15.5	-0.5242	2.854792639e-01	1.000e+00
SDHB	963.2	-0.0877	3.888508086e-01	1.000e+00
PADI3	0.3	0.243	9.406395357e-01	1.000e+00
PADI4	3.3	0.7534	4.615114981e-01	1.000e+00
AC004824.2	0.1	0.9643	8.005460824e-01	1.000e+00
RCC2	97.2	-0.2664	1.854857408e-01	1.000e+00
ACTL8	0.4	1.082	7.025064422e-01	1.000e+00
RP13-279N23.2	0.1	0.9643	8.005460824e-01	1.000e+00
ALDH4A1	149.3	0.1522	3.917284229e-01	1.000e+00
IFFO2	0.6	2.9571	2.176537485e-01	1.000e+00
UBR4	3105.4	-0.1697	1.169200775e-01	1.000e+00
RP1-43E13.2	3.1	-0.5266	6.084752167e-01	1.000e+00
EMC1	238.5	0.0331	8.345475944e-01	1.000e+00
MRTO4	55.3	0.4029	1.054033870e-01	1.000e+00
AKR7A3	0.8	-1.7925	4.024717050e-01	1.000e+00
AKR7A2	204	0.0152	9.207387816e-01	1.000e+00
PQLC2	164.7	-0.0822	6.564989691e-01	1.000e+00
CAPZB	1138.4	0.0128	9.010728720e-01	1.000e+00
MINOS1	24	-0.1576	6.728572710e-01	1.000e+00
NBL1	0.7	-1.4748	4.897419374e-01	1.000e+00
TMCO4	5.4	0.5585	4.630683350e-01	1.000e+00
OTUD3	15.2	-0.3022	5.185495016e-01	1.000e+00
PLA2G2A	1.1	-3.4353	7.763359225e-02	1.000e+00
PLA2G2D	0.4	-2.0206	5.129456839e-01	1.000e+00
PLA2G2F	0.3	1.9095	5.447548498e-01	1.000e+00
RP3-340N1.2	0.1	-0.7188	8.506272826e-01	1.000e+00
PLA2G2C	0.5	0.3604	8.757488201e-01	1.000e+00
UBXN10-AS1	6.9	0.3061	6.454296441e-01	1.000e+00
UBXN10	608	0.0328	7.655180143e-01	1.000e+00
VWA5B1	0.1	-0.7188	8.506272826e-01	1.000e+00
MUL1	406.8	0.0574	6.859439439e-01	1.000e+00
CDA	0.1	-0.7188	8.506272826e-01	1.000e+00
PINK1	58.4	0.1344	6.343579167e-01	1.000e+00
PINK1-AS	5.5	-0.1139	8.755896558e-01	1.000e+00
DDOST	598.5	0.0627	6.073674973e-01	1.000e+00
SH2D5	0.3	1.7652	6.281543671e-01	1.000e+00
HP1BP3	456.3	-0.0734	5.458389719e-01	1.000e+00
EIF4G3	86.9	-0.4299	5.306646335e-02	1.000e+00
ECE1	95.7	0.1533	5.010020115e-01	1.000e+00
RP3-329E20.2	2.8	-0.8329	4.315610768e-01	1.000e+00
RP5-1071N3.1	0.7	-1.4676	5.147640113e-01	1.000e+00
NBPF3	75.6	-0.1447	5.163245119e-01	1.000e+00
ALPL	33.4	-0.1293	6.731749785e-01	1.000e+00
RP11-63N8.3	0.6	0.5361	8.317863355e-01	1.000e+00
RAP1GAP	9961	0.0454	6.627120971e-01	1.000e+00
USP48	353.3	0.24	8.603417324e-02	1.000e+00
LDLRAD2	0.4	-2.0502	4.619527151e-01	1.000e+00
HSPG2	331.5	-0.201	2.498705997e-01	1.000e+00
RP1-224A6.3	0.1	-0.7188	8.506272826e-01	1.000e+00
LINC00339	29.8	-0.292	3.667813749e-01	1.000e+00
CDC42	2022.9	0.2117	7.609611691e-02	1.000e+00
RP1-224A6.9	4	-0.0131	9.880982845e-01	1.000e+00
WNT4	1.2	-3.4553	7.002425489e-02	1.000e+00
ZBTB40	158.4	-0.0249	8.911617765e-01	1.000e+00
EPHA8	0.1	0.9643	8.005460824e-01	1.000e+00
KDM1A	50.3	0.0708	7.831083797e-01	1.000e+00
LUZP1	4.8	-0.4816	5.386393566e-01	1.000e+00
RP5-1057J7.6	4.9	-0.5303	5.113075247e-01	1.000e+00
HNRNPR	564	0.1415	2.708700011e-01	1.000e+00
ZNF436	165	-0.2609	1.256902459e-01	1.000e+00
C1orf213	13.2	-0.3504	4.773962919e-01	1.000e+00
RP5-1057J7.7	0.2	0.9643	8.005460824e-01	1.000e+00
TCEA3	0.3	1.8958	5.494065598e-01	1.000e+00
ASAP3	54.3	-0.0405	8.787613052e-01	1.000e+00
E2F2	1144.6	0.139	1.656523956e-01	1.000e+00
ID3	1.1	-0.3409	8.452214626e-01	1.000e+00
RPL11	12775	-0.0036	9.726026284e-01	1.000e+00
TCEB3	391.2	0.1012	3.911734778e-01	1.000e+00
RP5-886K2.3	19	0.0114	9.773345271e-01	1.000e+00
PITHD1	935.9	0.3166	1.855062661e-02	1.000e+00
LYPLA2	486.7	-0.1835	1.636400698e-01	1.000e+00
GALE	464.7	-0.1842	2.027541163e-01	1.000e+00
HMGCL	560.5	-0.0551	6.982689291e-01	1.000e+00
FUCA1	663.1	0.0396	7.183755498e-01	1.000e+00
CNR2	0.1	-0.7188	8.506272826e-01	1.000e+00
PNRC2	34.8	0.6034	1.308565931e-01	1.000e+00
SRSF10	19.4	-0.0335	9.378797217e-01	1.000e+00
MYOM3	0.1	0.9643	8.005460824e-01	1.000e+00
IL22RA1	1	-3.2401	1.063738762e-01	1.000e+00
STPG1	37.9	0.3835	2.082427917e-01	1.000e+00
NIPAL3	712.3	-0.1468	1.961408234e-01	1.000e+00
SRRM1	398	0.0147	9.012383159e-01	1.000e+00
CLIC4	1894.6	0.0949	5.723919132e-01	1.000e+00
RUNX3	0.3	-1.4436	6.560392919e-01	1.000e+00
RP4-706G24.1	0.6	-1.0566	6.591533079e-01	1.000e+00
SYF2	1039	-0.0661	5.448160813e-01	1.000e+00
C1orf63	1349.6	0.0883	5.131109230e-01	1.000e+00
RP3-465N24.6	1.4	2.4238	1.238850755e-01	1.000e+00
RHD	3555.7	0.1388	1.263978568e-01	1.000e+00
TMEM50A	2243.7	-0.0218	8.163062360e-01	1.000e+00
RHCE	2153.8	0.0412	7.367176647e-01	1.000e+00
TMEM57	376.7	0.071	5.834041594e-01	1.000e+00
LDLRAP1	81	0.4495	3.741814146e-02	1.000e+00
MAN1C1	0.9	0.4301	8.158620166e-01	1.000e+00
SEPN1	0.3	-1.4394	6.573180193e-01	1.000e+00
MTFR1L	193.7	-0.1641	2.708225125e-01	1.000e+00
AUNIP	46.8	-0.2524	3.806331583e-01	1.000e+00
RP1-125I3.2	0.1	0.9643	8.005460824e-01	1.000e+00
PAQR7	45	0.0345	8.999119053e-01	1.000e+00
STMN1	238.4	0.1095	4.707628114e-01	1.000e+00
PAFAH2	35.1	0.057	8.521188578e-01	1.000e+00
EXTL1	1	0.0043	9.980457490e-01	1.000e+00
SLC30A2	1.4	-3.7453	4.186978881e-02	1.000e+00
TRIM63	4.2	-0.2646	7.567256724e-01	1.000e+00
PDIK1L	502.1	0.0513	7.604798271e-01	1.000e+00
FAM110D	0.7	-0.2134	9.197136963e-01	1.000e+00
ZNF593	0.3	0.243	9.410625796e-01	1.000e+00
RP11-96L14.7	0.3	0.243	9.392409789e-01	1.000e+00
CNKSR1	2.4	-0.8911	4.678689604e-01	1.000e+00
CEP85	234.7	-0.0332	8.193171802e-01	1.000e+00
SH3BGRL3	6696.4	-0.0323	7.971849809e-01	1.000e+00
UBXN11	87.5	-0.0618	7.788635984e-01	1.000e+00
CD52	37	-0.1767	5.646891151e-01	1.000e+00
AIM1L	0.5	1.6643	5.164561629e-01	1.000e+00
DHDDS	198.4	-0.2564	1.074035803e-01	1.000e+00
RP3-476K8.3	1.1	1.1288	4.955908419e-01	1.000e+00
HMGN2	564.8	-0.0064	9.525380269e-01	1.000e+00
RPS6KA1	1027.1	0.015	8.947715607e-01	1.000e+00
RP5-968P14.2	0.4	-2.0244	4.707844884e-01	1.000e+00
ARID1A	683.9	0.0213	8.614629297e-01	1.000e+00
PIGV	168.4	-0.0429	8.058405063e-01	1.000e+00
ZDHHC18	8	-0.2094	7.292942700e-01	1.000e+00
SFN	0.5	0.3582	8.764587225e-01	1.000e+00
GPN2	281.4	-0.1413	3.480046321e-01	1.000e+00
GPATCH3	294	-0.1074	5.326859189e-01	1.000e+00
NUDC	1714.3	-0.0712	5.297522986e-01	1.000e+00
NR0B2	1.3	-1.3695	3.944511148e-01	1.000e+00
C1orf172	0.4	-0.4975	8.624145174e-01	1.000e+00
FAM46B	3.1	-0.8296	4.448867095e-01	1.000e+00
SLC9A1	25.7	-0.4008	2.790879515e-01	1.000e+00
WDTC1	365	0.0529	7.106097375e-01	1.000e+00
TMEM222	544.4	-0.0115	9.293379862e-01	1.000e+00
SYTL1	118	-0.3772	5.658519222e-02	1.000e+00
MAP3K6	43.8	-0.1633	5.679240218e-01	1.000e+00
GPR3	3.2	0.1698	8.628492233e-01	1.000e+00
WASF2	4017.2	-0.0394	6.734178609e-01	1.000e+00
RP4-752I6.1	0.1	-0.7188	8.506272826e-01	1.000e+00
RP1-159A19.4	8.1	-0.4895	4.410125489e-01	1.000e+00
AHDC1	49.6	-0.4	1.266213207e-01	1.000e+00
IFI6	60.2	-0.132	6.906387299e-01	1.000e+00
FAM76A	41.6	-0.0087	9.803582499e-01	1.000e+00
STX12	172.1	0.0405	8.249356401e-01	1.000e+00
PPP1R8	92	0.0468	8.153195778e-01	1.000e+00
THEMIS2	359.7	-0.0054	9.688461497e-01	1.000e+00
RPA2	936	-0.0257	8.025503568e-01	1.000e+00
SMPDL3B	1.9	-1.2653	3.702469348e-01	1.000e+00
XKR8	5.9	-0.0399	9.591181477e-01	1.000e+00
EYA3	833.9	0.0308	7.616619132e-01	1.000e+00
PTAFR	2.9	1.0776	3.054774255e-01	1.000e+00
DNAJC8	717.1	-0.0479	6.509929516e-01	1.000e+00
AL353354.1	3.3	0.5401	5.630858458e-01	1.000e+00
ATPIF1	1876.7	-0.058	5.497062639e-01	1.000e+00
RP5-1092A3.4	4.7	-0.1924	8.073443258e-01	1.000e+00
RP5-1092A3.5	0.1	-0.7188	8.506272826e-01	1.000e+00
SESN2	2896.4	-0.0467	6.247859281e-01	1.000e+00
MED18	103.2	0.1394	4.768671565e-01	1.000e+00
PHACTR4	99	-0.1315	5.035036039e-01	1.000e+00
RCC1	134.2	0.2539	1.513250979e-01	1.000e+00
TRNAU1AP	129.8	-0.0809	6.659339346e-01	1.000e+00
SNHG12	36.7	-0.5873	5.767013537e-02	1.000e+00
TAF12	332.1	0.0312	7.968409746e-01	1.000e+00
RAB42	0.3	-1.4662	6.785142847e-01	1.000e+00
RP11-442N24__B.1	1	-0.8194	6.435084605e-01	1.000e+00
RNU11	0.3	1.8958	5.494065598e-01	1.000e+00
GMEB1	158.1	0.0553	7.502908298e-01	1.000e+00
YTHDF2	514.8	-0.0259	8.180098362e-01	1.000e+00
RP1-212P9.2	0.2	0.9643	8.005460824e-01	1.000e+00
RP1-212P9.3	0.4	1.082	7.025064422e-01	1.000e+00
EPB41	5207.6	0.0238	7.848860056e-01	1.000e+00
TMEM200B	2.5	0.0331	9.771496824e-01	1.000e+00
SRSF4	1074	0.0093	9.239507143e-01	1.000e+00
MECR	156.8	-0.0057	9.764950869e-01	1.000e+00
RP11-467D18.2	0.9	2.4754	1.900854920e-01	1.000e+00
PTPRU	0.5	1.6492	4.864796400e-01	1.000e+00
MATN1	2.2	0.3918	7.336515941e-01	1.000e+00
MATN1-AS1	19.3	-0.1508	7.040012592e-01	1.000e+00
LAPTM5	8184	0.0253	7.750554727e-01	1.000e+00
RP1-65J11.1	1	-2.0825	2.881625209e-01	1.000e+00
SDC3	8.2	-0.087	8.835288173e-01	1.000e+00
PUM1	714.5	-0.0586	6.227863894e-01	1.000e+00
NKAIN1	0.9	0.4279	8.247988195e-01	1.000e+00
SNRNP40	258.9	0.0751	5.866167411e-01	1.000e+00
ZCCHC17	212	0.0051	9.721345409e-01	1.000e+00
RP11-266K22.2	1.3	-1.4222	4.038183244e-01	1.000e+00
FABP3	1.4	0.9735	4.974836899e-01	1.000e+00
SERINC2	86.8	-0.0689	7.649813569e-01	1.000e+00
HCRTR1	0.7	-1.4689	4.873799076e-01	1.000e+00
PEF1	762.3	0.0466	7.178627105e-01	1.000e+00
RP11-73M7.6	0.1	-0.7188	8.506272826e-01	1.000e+00
RP11-73M7.9	0.3	0.243	9.392409789e-01	1.000e+00
COL16A1	0.4	1.1693	6.515343861e-01	1.000e+00
BAI2	0.1	0.9643	8.005460824e-01	1.000e+00
RP11-84A19.2	0.1	0.9643	8.005460824e-01	1.000e+00
RP11-84A19.4	0.3	0.243	9.414114020e-01	1.000e+00
PTP4A2	1115.1	0.0947	4.230826355e-01	1.000e+00
AL136115.1	4	-0.5665	5.286898344e-01	1.000e+00
RP4-534N18.2	1.7	-0.6414	6.773072182e-01	1.000e+00
KHDRBS1	77.9	0.0294	8.879494693e-01	1.000e+00
RP11-277A4.4	0.6	-1.0546	6.599003087e-01	1.000e+00
TMEM39B	154.5	-0.0633	7.247021406e-01	1.000e+00
KPNA6	2825.9	0.0577	5.194004001e-01	1.000e+00
TXLNA	653.4	-0.1565	1.464381444e-01	1.000e+00
CCDC28B	135	-0.0316	8.611360992e-01	1.000e+00
IQCC	25.9	-0.1827	6.103500255e-01	1.000e+00
DCDC2B	3.3	-0.4988	5.988496190e-01	1.000e+00
TMEM234	51.5	-0.2491	3.610922748e-01	1.000e+00
EIF3I	1726	-0.0289	7.918116335e-01	1.000e+00
