gene	baseMean	log2FoldChange	pvalue	padj
CDK11A	517.7	-0.3668	2.395204163e-02	1.000e+00
SLC35E2	42	-0.0688	8.502515022e-01	1.000e+00
NADK	192.8	-0.1383	4.827739077e-01	1.000e+00
GNB1	173.2	0.2691	2.193692024e-01	1.000e+00
RP1-140A9.1	1.4	0.0148	9.939218151e-01	1.000e+00
CALML6	0.3	-1.4265	7.511591077e-01	1.000e+00
TMEM52	3	-1.6144	2.517504711e-01	1.000e+00
C1orf222	0.7	-0.4651	8.740688973e-01	1.000e+00
PRKCZ	0.1	0.9762	8.305723142e-01	1.000e+00
RP11-181G12.2	1.2	2.0576	3.735060369e-01	1.000e+00
C1orf86	80.6	0.2426	4.006989460e-01	1.000e+00
SKI	34.4	-0.1767	6.661737753e-01	1.000e+00
MORN1	48.1	-0.0542	8.823969629e-01	1.000e+00
AL589739.1	0.5	-0.4648	8.953323954e-01	1.000e+00
RER1	1908.6	0.002	9.879563099e-01	1.000e+00
PEX10	49	0.2171	5.446984980e-01	1.000e+00
PLCH2	0.7	-0.0415	9.893023794e-01	1.000e+00
PANK4	165.6	0.0806	7.104925433e-01	1.000e+00
RP3-395M20.12	1.8	-3.472	9.314132685e-02	1.000e+00
TNFRSF14	415.5	-0.1308	4.377813047e-01	1.000e+00
RP3-395M20.7	0.1	0	1.000000000e+00	1.000e+00
FAM213B	87.5	0.2993	3.024201110e-01	1.000e+00
MMEL1	0.1	0.9762	8.305723142e-01	1.000e+00
TTC34	0.6	-1.4316	6.615995433e-01	1.000e+00
PRDM16	0.1	-1.4328	7.534227618e-01	1.000e+00
MEGF6	2	-1.0912	4.992332546e-01	1.000e+00
RP11-46F15.2	0.7	0.4678	8.649933797e-01	1.000e+00
TPRG1L	334.8	0.0597	7.310653691e-01	1.000e+00
WRAP73	111.6	-0.0549	8.399980015e-01	1.000e+00
TP73	36.4	-0.3381	3.853112085e-01	1.000e+00
RP5-1092A11.2	0.3	1.807	6.899447628e-01	1.000e+00
TP73-AS1	471.9	-0.3418	3.120554108e-02	1.000e+00
CCDC27	3.2	0.1016	9.419303439e-01	1.000e+00
SMIM1	2308	0.1783	3.220489172e-01	1.000e+00
LRRC47	110.3	0.1683	4.976136121e-01	1.000e+00
RP1-286D6.5	3.1	-0.0055	9.964949621e-01	1.000e+00
CEP104	82.6	-0.0469	8.648148390e-01	1.000e+00
DFFB	16	0.3112	6.020808379e-01	1.000e+00
C1orf174	293.3	-0.1241	4.777290904e-01	1.000e+00
LINC01134	26.5	-0.1989	6.726049474e-01	1.000e+00
NPHP4	44.7	0.1732	6.344501928e-01	1.000e+00
KCNAB2	51.4	0.0547	8.797934173e-01	1.000e+00
CHD5	1.5	0.8127	6.915024024e-01	1.000e+00
RPL22	1614.6	0.0782	5.525852010e-01	1.000e+00
RNF207	0.3	1.7759	6.951832393e-01	1.000e+00
ICMT	44.4	-0.0087	9.804915425e-01	1.000e+00
GPR153	0.4	0.9761	7.983138097e-01	1.000e+00
ACOT7	86.2	-0.117	6.945596629e-01	1.000e+00
HES2	14.7	-0.2216	7.193459898e-01	1.000e+00
ESPN	286.5	0.0855	6.818576644e-01	1.000e+00
RP1-202O8.2	1.4	1.0165	5.977396326e-01	1.000e+00
TNFRSF25	39	-0.1057	7.774602661e-01	1.000e+00
PLEKHG5	1.1	3.3493	2.102024298e-01	1.000e+00
NOL9	74.8	-0.0729	7.983394173e-01	1.000e+00
TAS1R1	0.4	0	1.000000000e+00	1.000e+00
ZBTB48	268.2	0.0513	7.831932293e-01	1.000e+00
KLHL21	2246	-0.1177	3.910897588e-01	1.000e+00
PHF13	148.8	0.0657	7.585674463e-01	1.000e+00
THAP3	226.2	-0.1677	3.979625124e-01	1.000e+00
DNAJC11	429.9	-0.0353	8.290313666e-01	1.000e+00
RP11-242F24.1	0.3	-2.4341	5.840670686e-01	1.000e+00
RP11-312B8.1	0.3	-2.4283	5.779497323e-01	1.000e+00
CAMTA1	89.2	0.0305	9.076826561e-01	1.000e+00
VAMP3	743	-0.0861	5.126186078e-01	1.000e+00
PER3	141.2	0.2343	3.039694216e-01	1.000e+00
RP3-467L1.4	1	1.8956	4.675037827e-01	1.000e+00
UTS2	0.7	-0.4692	8.728830034e-01	1.000e+00
TNFRSF9	5.4	-0.3684	7.102700376e-01	1.000e+00
PARK7	2227.9	0.0767	5.641773915e-01	1.000e+00
ERRFI1	247.3	0.0084	9.692733029e-01	1.000e+00
RERE	94.6	0.1656	5.230588157e-01	1.000e+00
RP5-1115A15.1	0.6	1.0291	7.463095663e-01	1.000e+00
RP4-633I8.4	2.6	0.8234	5.872025639e-01	1.000e+00
ENO1	983	-0.0338	8.143694898e-01	1.000e+00
CA6	0.1	-1.4265	7.545120838e-01	1.000e+00
GPR157	7.2	-0.0109	9.899965905e-01	1.000e+00
RP3-510D11.1	3.5	1.1881	3.703111386e-01	1.000e+00
RP3-510D11.2	6.5	-0.9115	3.350301966e-01	1.000e+00
H6PD	7	0.1991	8.136281925e-01	1.000e+00
SPSB1	0.3	0.9761	8.216202330e-01	1.000e+00
RP13-392I16.1	0.1	0	1.000000000e+00	1.000e+00
SLC25A33	2.1	-0.0506	9.764689263e-01	1.000e+00
TMEM201	3.6	1.2648	3.287804419e-01	1.000e+00
PIK3CD	0.3	-1.4328	7.472169186e-01	1.000e+00
RP11-558F24.4	0.7	-2.4283	4.059233454e-01	1.000e+00
CLSTN1	4.3	0.1461	8.941810342e-01	1.000e+00
CTNNBIP1	0.6	0.3754	9.092425623e-01	1.000e+00
LZIC	82.1	0.1262	6.497189990e-01	1.000e+00
NMNAT1	20.9	-0.3343	5.518966916e-01	1.000e+00
RBP7	0.2	0.9762	8.305723142e-01	1.000e+00
UBE4B	775	0.0837	5.509346370e-01	1.000e+00
KIF1B	8.5	0.9508	2.364521791e-01	1.000e+00
PGD	1731.7	0.0113	9.319522327e-01	1.000e+00
APITD1	7.7	-0.3239	6.893381269e-01	1.000e+00
CORT	1	3.4516	1.909859644e-01	1.000e+00
DFFA	133.4	-0.0878	6.906312359e-01	1.000e+00
PEX14	81.9	0.1095	7.171804308e-01	1.000e+00
CASZ1	4.4	-0.4761	6.569386741e-01	1.000e+00
RP4-734G22.3	1.4	-2.0499	3.709206251e-01	1.000e+00
TARDBP	644.3	-0.0579	6.988903606e-01	1.000e+00
MASP2	2.4	1.1621	4.785647832e-01	1.000e+00
RP4-635E18.8	17.5	-0.3652	5.178997692e-01	1.000e+00
SRM	23.1	0.0376	9.384662704e-01	1.000e+00
EXOSC10	407.1	-0.0426	7.894465640e-01	1.000e+00
RP4-635E18.7	0.9	0.0211	9.929253119e-01	1.000e+00
RP4-635E18.6	1	-0.0484	9.833688229e-01	1.000e+00
MTOR	404.7	-0.1831	3.127002311e-01	1.000e+00
MTOR-AS1	0.4	-1.4266	7.138223668e-01	1.000e+00
ANGPTL7	1.4	-0.6146	7.613865557e-01	1.000e+00
UBIAD1	552.7	0.0747	6.260628293e-01	1.000e+00
PTCHD2	0.2	0.9762	8.305723142e-01	1.000e+00
FBXO44	1.6	-0.1475	9.371927216e-01	1.000e+00
FBXO6	23.5	-0.2314	6.398095173e-01	1.000e+00
MAD2L2	125.7	-0.0745	7.763224700e-01	1.000e+00
DRAXIN	0.3	-0.471	9.173562639e-01	1.000e+00
AGTRAP	126.7	-0.3153	2.220432664e-01	1.000e+00
C1orf167	0.4	0	1.000000000e+00	1.000e+00
MTHFR	1836.2	0.0182	8.819340332e-01	1.000e+00
CLCN6	264.9	-0.0665	7.402353269e-01	1.000e+00
NPPA-AS1	3.4	-1.5783	2.199476831e-01	1.000e+00
NPPA	1.8	0.6072	7.246030786e-01	1.000e+00
NPPB	0.1	0.9762	8.305723142e-01	1.000e+00
KIAA2013	49.5	0.0571	8.678649077e-01	1.000e+00
PLOD1	329.1	-0.0932	6.332181793e-01	1.000e+00
MFN2	3224.2	0.0607	6.113894942e-01	1.000e+00
MIIP	512.3	0.0498	7.922779652e-01	1.000e+00
TNFRSF1B	14.2	-0.2351	7.214378668e-01	1.000e+00
VPS13D	202.3	-0.3604	6.059305370e-02	1.000e+00
DHRS3	33.9	-0.0806	8.567935194e-01	1.000e+00
RP11-474O21.5	0.5	0.9761	7.961527741e-01	1.000e+00
HNRNPCL1	0.3	-0.4647	9.186152820e-01	1.000e+00
PRDM2	175.3	-0.1816	3.615301618e-01	1.000e+00
RP11-344F13.1	0.2	0.9762	8.305723142e-01	1.000e+00
KAZN	0.3	0.9761	8.232396058e-01	1.000e+00
EFHD2	7.6	-0.1136	9.003343524e-01	1.000e+00
CTRC	0.1	0.9762	8.305723142e-01	1.000e+00
CELA2A	0.4	-1.4323	7.124176127e-01	1.000e+00
CELA2B	1.1	-1.4623	5.455442964e-01	1.000e+00
CASP9	75.3	0.0225	9.394717961e-01	1.000e+00
DNAJC16	303.9	0.0628	7.506622794e-01	1.000e+00
AGMAT	1.4	3.86	8.672535969e-02	1.000e+00
RP4-680D5.2	0.5	0.5841	8.751192725e-01	1.000e+00
DDI2	1824.3	0.1856	1.587511268e-01	1.000e+00
PLEKHM2	389.5	0.0736	6.771248881e-01	1.000e+00
RP11-288I21.1	4.3	0.062	9.584363464e-01	1.000e+00
SLC25A34	14.8	0.1073	8.579694855e-01	1.000e+00
TMEM82	0.1	-1.4265	7.545120838e-01	1.000e+00
FBLIM1	0.1	-1.4328	7.534227618e-01	1.000e+00
RP11-169K16.9	14.4	0.0156	9.798026195e-01	1.000e+00
SPEN	163.3	8e-04	9.969862205e-01	1.000e+00
ZBTB17	202.9	-0.093	6.539339821e-01	1.000e+00
CLCNKB	0.1	-1.4265	7.545120838e-01	1.000e+00
ARHGEF19	10.4	-0.4301	5.589315064e-01	1.000e+00
C1orf134	9.2	-0.2747	7.170501008e-01	1.000e+00
RSG1	9.9	-0.3624	6.163102424e-01	1.000e+00
FBXO42	746	-0.1628	3.060880343e-01	1.000e+00
SZRD1	199.1	0.2025	3.389842739e-01	1.000e+00
SPATA21	1.3	-3.0084	2.111167560e-01	1.000e+00
NECAP2	1474.2	0.1245	3.529424050e-01	1.000e+00
RP4-798A10.2	23.6	-0.3821	4.323287123e-01	1.000e+00
RP4-798A10.7	0.3	-1.4265	7.487028332e-01	1.000e+00
NBPF1	22.5	-0.2549	6.019202180e-01	1.000e+00
CROCC	4.4	0.9271	4.115734707e-01	1.000e+00
RP11-108M9.4	0.1	0.9762	8.305723142e-01	1.000e+00
RP11-108M9.6	0.7	2.3799	4.306543037e-01	1.000e+00
ATP13A2	15.5	-0.2548	6.896239015e-01	1.000e+00
SDHB	963.2	-0.0852	5.236422819e-01	1.000e+00
PADI3	0.3	0.9761	8.277104388e-01	1.000e+00
PADI4	3.3	1.5026	2.960252518e-01	1.000e+00
AC004824.2	0.1	0.9762	8.305723142e-01	1.000e+00
RCC2	97.2	-0.2722	3.018315530e-01	1.000e+00
ACTL8	0.4	1.811	6.392835304e-01	1.000e+00
RP13-279N23.2	0.1	0.9762	8.305723142e-01	1.000e+00
ALDH4A1	149.3	0.2589	2.574936294e-01	1.000e+00
IFFO2	0.6	2.974	3.662184548e-01	1.000e+00
UBR4	3105.4	-0.1161	3.875163729e-01	1.000e+00
RP1-43E13.2	3.1	-0.6965	5.984781177e-01	1.000e+00
EMC1	238.5	0.1178	5.598124811e-01	1.000e+00
MRTO4	55.3	0.3205	3.273006342e-01	1.000e+00
AKR7A3	0.8	-2.7896	2.826121544e-01	1.000e+00
AKR7A2	204	0.0843	6.714694119e-01	1.000e+00
PQLC2	164.7	0.1052	6.414073171e-01	1.000e+00
CAPZB	1138.4	0.0568	6.667240679e-01	1.000e+00
MINOS1	24	-0.3469	4.685919525e-01	1.000e+00
NBL1	0.7	-0.4651	8.743568783e-01	1.000e+00
TMCO4	5.4	0.9357	3.675154178e-01	1.000e+00
OTUD3	15.2	-0.1373	8.237260348e-01	1.000e+00
PLA2G2A	1.1	-4.2333	6.993818599e-02	1.000e+00
PLA2G2D	0.4	-3.0191	4.529055559e-01	1.000e+00
PLA2G2F	0.3	1.9245	6.589051047e-01	1.000e+00
RP3-340N1.2	0.1	0	1.000000000e+00	1.000e+00
PLA2G2C	0.5	0.3606	9.073263487e-01	1.000e+00
UBXN10-AS1	6.9	0.383	6.668084037e-01	1.000e+00
UBXN10	608	0.0385	7.900791922e-01	1.000e+00
VWA5B1	0.1	0	1.000000000e+00	1.000e+00
MUL1	406.8	0.1468	4.074982518e-01	1.000e+00
CDA	0.1	0	1.000000000e+00	1.000e+00
PINK1	58.4	0.3174	3.813867842e-01	1.000e+00
PINK1-AS	5.5	-0.3893	6.776243146e-01	1.000e+00
DDOST	598.5	0.1299	3.994176282e-01	1.000e+00
SH2D5	0.3	1.7759	6.951832393e-01	1.000e+00
HP1BP3	456.3	-0.1749	2.403897485e-01	1.000e+00
EIF4G3	86.9	-0.3667	2.037865298e-01	1.000e+00
ECE1	95.7	0.2343	4.257480035e-01	1.000e+00
RP3-329E20.2	2.8	-0.5983	6.655589578e-01	1.000e+00
RP5-1071N3.1	0.7	-2.4638	3.752958103e-01	1.000e+00
NBPF3	75.6	-0.1392	6.345736014e-01	1.000e+00
ALPL	33.4	-0.1252	7.574500472e-01	1.000e+00
RP11-63N8.3	0.6	2.0175	5.522252013e-01	1.000e+00
RAP1GAP	9961	0.0517	6.945586035e-01	1.000e+00
USP48	353.3	0.0896	5.822345331e-01	1.000e+00
LDLRAD2	0.4	-1.4323	7.092125205e-01	1.000e+00
HSPG2	331.5	-0.1243	5.658377484e-01	1.000e+00
RP1-224A6.3	0.1	0	1.000000000e+00	1.000e+00
LINC00339	29.8	-0.2123	6.193285576e-01	1.000e+00
CDC42	2022.9	0.212	1.568035981e-01	1.000e+00
RP1-224A6.9	4	0.6744	5.763311395e-01	1.000e+00
WNT4	1.2	-3.4283	1.586650789e-01	1.000e+00
ZBTB40	158.4	0.1126	6.234718226e-01	1.000e+00
EPHA8	0.1	0.9762	8.305723142e-01	1.000e+00
KDM1A	50.3	0.1101	7.468239762e-01	1.000e+00
LUZP1	4.8	-0.1826	8.606492905e-01	1.000e+00
RP5-1057J7.6	4.9	-0.9102	3.704016640e-01	1.000e+00
HNRNPR	564	0.1213	4.602077842e-01	1.000e+00
ZNF436	165	-0.2097	3.422752450e-01	1.000e+00
C1orf213	13.2	-0.0615	9.246422390e-01	1.000e+00
RP5-1057J7.7	0.2	0.9762	8.305723142e-01	1.000e+00
TCEA3	0.3	1.9102	6.626755980e-01	1.000e+00
ASAP3	54.3	0.0835	8.095596337e-01	1.000e+00
E2F2	1144.6	0.1454	2.684632955e-01	1.000e+00
ID3	1.1	0.0129	9.956150489e-01	1.000e+00
RPL11	12775	0.0727	5.664529190e-01	1.000e+00
TCEB3	391.2	0.1487	3.371408508e-01	1.000e+00
RP5-886K2.3	19	-0.0139	9.791477466e-01	1.000e+00
PITHD1	935.9	0.1642	2.697371924e-01	1.000e+00
LYPLA2	486.7	-0.1319	4.303718675e-01	1.000e+00
GALE	464.7	-0.1893	3.012303432e-01	1.000e+00
HMGCL	560.5	0.0089	9.598006487e-01	1.000e+00
FUCA1	663.1	0.0816	5.668908311e-01	1.000e+00
CNR2	0.1	-1.4265	7.545120838e-01	1.000e+00
PNRC2	34.8	0.3476	4.817141683e-01	1.000e+00
SRSF10	19.4	0.0681	9.043489920e-01	1.000e+00
MYOM3	0.1	0.9762	8.305723142e-01	1.000e+00
IL22RA1	1	-2.4329	3.568719389e-01	1.000e+00
STPG1	37.9	0.6074	1.307555800e-01	1.000e+00
NIPAL3	712.3	-0.1209	4.100735942e-01	1.000e+00
SRRM1	398	-0.0463	7.620324615e-01	1.000e+00
CLIC4	1894.6	0.0437	8.901774357e-01	1.000e+00
RUNX3	0.3	-1.4265	7.487028332e-01	1.000e+00
RP4-706G24.1	0.6	-2.0533	4.964407115e-01	1.000e+00
SYF2	1039	-0.0887	5.272587911e-01	1.000e+00
C1orf63	1349.6	-0.0676	6.454644659e-01	1.000e+00
RP3-465N24.6	1.4	2.4389	2.593432340e-01	1.000e+00
RHD	3555.7	0.14	2.388390521e-01	1.000e+00
TMEM50A	2243.7	-0.0961	4.013552750e-01	1.000e+00
RHCE	2153.8	0.1117	4.544006489e-01	1.000e+00
TMEM57	376.7	0.0062	9.700561406e-01	1.000e+00
LDLRAP1	81	0.4988	8.115772878e-02	1.000e+00
MAN1C1	0.9	1.0144	6.956614448e-01	1.000e+00
SEPN1	0.3	0	1.000000000e+00	1.000e+00
MTFR1L	193.7	-0.2021	3.002955061e-01	1.000e+00
AUNIP	46.8	0.0915	7.987498143e-01	1.000e+00
RP1-125I3.2	0.1	0.9762	8.305723142e-01	1.000e+00
PAQR7	45	0.2265	5.285148376e-01	1.000e+00
STMN1	238.4	0.0729	7.103874241e-01	1.000e+00
PAFAH2	35.1	-0.081	8.383234537e-01	1.000e+00
EXTL1	1	-0.5637	8.000780482e-01	1.000e+00
SLC30A2	1.4	-3.7471	1.049507732e-01	1.000e+00
TRIM63	4.2	-0.4065	7.142887240e-01	1.000e+00
PDIK1L	502.1	0.0139	9.466537778e-01	1.000e+00
FAM110D	0.7	0.3807	8.962231365e-01	1.000e+00
ZNF593	0.3	-0.471	9.169683634e-01	1.000e+00
RP11-96L14.7	0.3	0.9761	8.232396058e-01	1.000e+00
CNKSR1	2.4	-1.6256	2.682948930e-01	1.000e+00
CEP85	234.7	0.0059	9.753854356e-01	1.000e+00
SH3BGRL3	6696.4	0.0481	7.491999650e-01	1.000e+00
UBXN11	87.5	-0.1133	6.915766765e-01	1.000e+00
CD52	37	-0.0868	8.298027302e-01	1.000e+00
AIM1L	0.5	2.394	4.935175428e-01	1.000e+00
DHDDS	198.4	-0.2561	2.163195135e-01	1.000e+00
RP3-476K8.3	1.1	0.7268	7.352680449e-01	1.000e+00
HMGN2	564.8	0.0252	8.581928647e-01	1.000e+00
RPS6KA1	1027.1	0.0558	6.992211998e-01	1.000e+00
RP5-968P14.2	0.4	0	1.000000000e+00	1.000e+00
ARID1A	683.9	0.1244	4.035127271e-01	1.000e+00
PIGV	168.4	-0.1279	5.648773658e-01	1.000e+00
ZDHHC18	8	-0.1974	8.048669727e-01	1.000e+00
SFN	0.5	-0.6362	8.276046020e-01	1.000e+00
GPN2	281.4	-0.0653	7.329058666e-01	1.000e+00
GPATCH3	294	-0.0686	7.515166093e-01	1.000e+00
NUDC	1714.3	-0.007	9.601578283e-01	1.000e+00
NR0B2	1.3	-1.5409	4.444870426e-01	1.000e+00
C1orf172	0.4	0.9761	8.010038914e-01	1.000e+00
FAM46B	3.1	-0.7014	6.202719444e-01	1.000e+00
SLC9A1	25.7	-0.1834	7.037336444e-01	1.000e+00
WDTC1	365	0.1775	3.098412494e-01	1.000e+00
TMEM222	544.4	0.0585	7.195373656e-01	1.000e+00
SYTL1	118	-0.372	1.470312276e-01	1.000e+00
MAP3K6	43.8	-0.0198	9.579003211e-01	1.000e+00
GPR3	3.2	0.4518	7.332059129e-01	1.000e+00
WASF2	4017.2	0.004	9.731769360e-01	1.000e+00
RP4-752I6.1	0.1	-1.4328	7.534227618e-01	1.000e+00
RP1-159A19.4	8.1	-0.5155	5.344357100e-01	1.000e+00
AHDC1	49.6	-0.3476	3.125701301e-01	1.000e+00
IFI6	60.2	0.4375	2.450830640e-01	1.000e+00
FAM76A	41.6	-0.113	8.009445220e-01	1.000e+00
STX12	172.1	-0.0069	9.765428376e-01	1.000e+00
PPP1R8	92	-0.0236	9.282296024e-01	1.000e+00
THEMIS2	359.7	0.0156	9.308919096e-01	1.000e+00
RPA2	936	-0.0884	4.963706156e-01	1.000e+00
SMPDL3B	1.9	-1.5209	3.950683046e-01	1.000e+00
XKR8	5.9	0.3853	7.105746188e-01	1.000e+00
EYA3	833.9	0.0067	9.597203635e-01	1.000e+00
PTAFR	2.9	0.7701	5.756372054e-01	1.000e+00
DNAJC8	717.1	-0.0975	4.748653667e-01	1.000e+00
AL353354.1	3.3	0.4332	7.260881574e-01	1.000e+00
ATPIF1	1876.7	-0.0474	7.073331037e-01	1.000e+00
RP5-1092A3.4	4.7	-0.5609	5.752189625e-01	1.000e+00
RP5-1092A3.5	0.1	-1.4328	7.534227618e-01	1.000e+00
SESN2	2896.4	-0.0742	5.456069322e-01	1.000e+00
MED18	103.2	0.1858	4.714758964e-01	1.000e+00
PHACTR4	99	-0.0291	9.095925446e-01	1.000e+00
RCC1	134.2	0.2414	3.000261507e-01	1.000e+00
TRNAU1AP	129.8	-0.1976	4.037447614e-01	1.000e+00
SNHG12	36.7	-0.8079	3.588742727e-02	1.000e+00
TAF12	332.1	0.0315	8.446977982e-01	1.000e+00
RAB42	0.3	0	1.000000000e+00	1.000e+00
RP11-442N24__B.1	1	-0.4629	8.429335970e-01	1.000e+00
RNU11	0.3	1.9102	6.626755980e-01	1.000e+00
GMEB1	158.1	0.1473	5.107173118e-01	1.000e+00
YTHDF2	514.8	-0.0198	8.939240654e-01	1.000e+00
RP1-212P9.2	0.2	0.9762	8.305723142e-01	1.000e+00
RP1-212P9.3	0.4	1.811	6.392835304e-01	1.000e+00
EPB41	5207.6	-0.0341	7.553632065e-01	1.000e+00
TMEM200B	2.5	-0.2215	8.826889280e-01	1.000e+00
SRSF4	1074	-0.0273	8.296924165e-01	1.000e+00
MECR	156.8	0.2155	3.509134594e-01	1.000e+00
RP11-467D18.2	0.9	1.7652	4.951515479e-01	1.000e+00
PTPRU	0.5	0.9357	7.728706304e-01	1.000e+00
MATN1	2.2	0.8085	6.082938227e-01	1.000e+00
MATN1-AS1	19.3	-0.3561	4.852021892e-01	1.000e+00
LAPTM5	8184	0.047	6.824747350e-01	1.000e+00
RP1-65J11.1	1	-0.4652	8.635109424e-01	1.000e+00
SDC3	8.2	-0.2397	7.572688643e-01	1.000e+00
PUM1	714.5	0.0197	8.943899397e-01	1.000e+00
NKAIN1	0.9	2.4681	3.573484671e-01	1.000e+00
SNRNP40	258.9	0.1136	5.305080241e-01	1.000e+00
ZCCHC17	212	-0.0109	9.546800113e-01	1.000e+00
RP11-266K22.2	1.3	-2.2018	2.800240410e-01	1.000e+00
FABP3	1.4	0.9808	6.114636112e-01	1.000e+00
SERINC2	86.8	-0.1679	5.684608056e-01	1.000e+00
HCRTR1	0.7	-2.0532	4.409852991e-01	1.000e+00
PEF1	762.3	0.1435	3.609954785e-01	1.000e+00
RP11-73M7.6	0.1	-1.4328	7.534227618e-01	1.000e+00
RP11-73M7.9	0.3	0.9761	8.232396058e-01	1.000e+00
COL16A1	0.4	1.906	5.893529608e-01	1.000e+00
BAI2	0.1	0.9762	8.305723142e-01	1.000e+00
RP11-84A19.2	0.1	0.9762	8.305723142e-01	1.000e+00
RP11-84A19.4	0.3	-0.4647	9.186152820e-01	1.000e+00
PTP4A2	1115.1	0.0541	7.158427654e-01	1.000e+00
AL136115.1	4	-0.4804	6.859245374e-01	1.000e+00
RP4-534N18.2	1.7	-0.9723	6.242300840e-01	1.000e+00
KHDRBS1	77.9	-0.0221	9.357424979e-01	1.000e+00
RP11-277A4.4	0.6	-1.4717	6.363786267e-01	1.000e+00
TMEM39B	154.5	0.0474	8.362558014e-01	1.000e+00
KPNA6	2825.9	0.0449	7.028907614e-01	1.000e+00
TXLNA	653.4	-0.1325	3.479492848e-01	1.000e+00
CCDC28B	135	0.0416	8.594885919e-01	1.000e+00
IQCC	25.9	-0.0414	9.302993695e-01	1.000e+00
DCDC2B	3.3	-0.3865	7.564234595e-01	1.000e+00
TMEM234	51.5	-0.127	7.205815371e-01	1.000e+00
