Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_CELLULAR_RESPONSE_TO_STRESS	1550	102	5.52815802728e-06	0.00177733105459	PINK1:SYF2:RRAGC:PTPRF:GADD45A:USP33:KIAA1324:ARHGEF2:BTG2:PPP1R15B:NUAK2:YOD1:ATF3:HIST3H2A:MAP3K8:BRSK2:TPP1:MAPK8IP1:AMBRA1:SYVN1:RELA:GABARAPL1:CDKN1B:HIST4H4:STAT6:MAP1LC3B2:ULK1:RGCC:CUL4A:DHRS2:MAP4K5:ATG14:ZFYVE26:BDKRB2:RORA:VASN:USP7:KIAA0430:MYH11:AMFR:GABARAPL2:TERF2IP:MAP1LC3B:NPEPPS:PPM1D:RNF152:ARID3A:MAP2K7:CDKN2D:RELB:BRSK1:PSME4:NHEJ1:DNAJB2:SP100:SLC52A3:OSER1:UBE2V1:BACH1:MTMR3:HMOX1:EP300:IRAK2:WDR48:CCDC13:SELK:BOC:PDCD10:SEC62:BCL6:UBE2D3:RNF175:MARCH6:DAP:PLK2:FNIP1:UBE2B:SLU7:CREBRF:CPEB4:UIMC1:TDP2:HFE:HIST1H4H:PHF1:FOXO3:SESN1:ARG1:CITED2:GET4:EIF2AK1:PDK4:NEIL2:BNIP3L:PTK2B:RB1CC1:TP53INP1:UBQLN1:C5:STOM:TAB3:FOXO4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_STRESS
GO_bp	GO_REGULATION_OF_ORGANELLE_ASSEMBLY	148	19	5.60925039771e-06	0.00177733105459	PINK1:KIAA1324:STAM:PIP4K2A:AMBRA1:VPS11:TBC1D15:PAN3:PHF23:IFT20:TBC1D3:TBC1D20:MTMR3:EP300:RAB5A:STX18:PLK2:IL5:UBQLN1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_ORGANELLE_ASSEMBLY
GO_bp	GO_REGULATION_OF_VACUOLE_ORGANIZATION	41	9	6.82426039274e-06	0.00201816127348	PINK1:KIAA1324:PIP4K2A:AMBRA1:PHF23:IFT20:MTMR3:RAB5A:UBQLN1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_VACUOLE_ORGANIZATION
GO_bp	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	688	54	7.50028716267e-06	0.00207945461585	PINK1:PTPRF:GADD45A:KIAA1324:ARHGEF2:PPP1R15B:YOD1:PIP4K2A:BRSK2:SVIP:MAPK8IP1:AMBRA1:CNTF:SYVN1:ULK1:CUL4A:MAP4K5:BDKRB2:ELL3:YPEL3:TERF2IP:MAP1LC3B:SERPINF2:PHF23:PER1:NDEL1:IFT20:CDK5R1:NBR1:MAP2K7:CDKN2D:AKT1S1:ATP6V1B1:UBE2V1:MTMR3:EP300:RAB5A:PDCD10:BCL6:SFRP2:CREBRF:UIMC1:FGD2:EPM2A:EIF2AK1:CRHR2:LZTS1:BNIP3L:PTK2B:GRINA:BAG1:UBQLN1:TSC1:OGT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS
GO_bp	GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	260	27	7.97455639839e-06	0.00208089012843	NPPA:RRAGC:GADD45A:USP33:KIAA1324:NUAK2:ATF3:FOSL1:PDE2A:GABARAPL1:MAP1LC3B2:ULK1:ATG14:GABARAPL2:MAP1LC3B:PPM1D:RNF152:MTMR3:HMOX1:SFRP2:DAP:FNIP1:IRF1:CPEB4:HFE:PDK4:TSC1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS
GO_bp	GO_CELLULAR_RESPONSE_TO_NITROGEN_LEVELS	10	4	3.05727422606e-05	0.00739897881108	GABARAPL1:MAP1LC3B2:GABARAPL2:MAP1LC3B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_NITROGEN_LEVELS
GO_bp	GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	1481	95	3.16908470267e-05	0.00739897881108	PINK1:TAL1:TMEM59:TXNIP:ELF3:BTG2:CD55:ATF3:HIST3H2A:NODAL:ANXA7:SFRP5:NFKB2:RELA:PDE2A:BIRC2:CDKN1B:HIST4H4:ANKRD33:BAZ2A:STAT6:EAPP:PPM1A:CHP1:USP7:ATXN1L:SERPINF2:ARRB2:PER1:RASD1:CDK5R1:NR1D1:HDAC5:HEXIM1:SUPT4H1:TGIF1:NEDD4L:NOTCH3:ZFP36:RELB:DLX2:CIR1:SP100:SCRT2:CBFA2T2:ZNF217:BACH1:DIP2A:HMOX1:EP300:IRAK2:PDCD10:IGF2BP2:BCL6:MXD4:UBE2D3:SFRP2:IRF2:DAP:NR2F1:FNIP1:IRF1:UBE2B:PAIP2:CREBRF:CPEB4:UIMC1:HIST1H1C:HIST1H2AC:HIST1H3E:HIST1H4H:HIST1H3H:PHF1:SPDEF:UBR2:GCLC:AKIRIN2:PRDM1:FOXO3:CITED2:EIF2AK1:TAX1BP1:CRHR2:ZNF746:HR:PIWIL2:DUSP26:OSR2:MAF1:RFX3:DAPK1:TSC1:WWC3:USP9X:MECP2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION
GWAScatalog	Mean corpuscular volume	259	29	8.41986019715e-07	0.00102974890211	SYF2:TAL1:FAM46C:BTG2:TMCC2:TRIM58:MARCH8:FAM21C:NCOA4:CDC42EP2:SH2B3:IRS2:CCDC176:GLRX5:DENND4A:SPECC1:TAC4:RMND5A:ACOXL:ZNF217:MTMR3:CCDC36:CPEB4:HFE:ZKSCAN8:SESN1:CITED2:WIPI2:XPO7	www.ncbi.nlm.nih.gov/pubmed/23263863
GWAScatalog	Mean corpuscular hemoglobin	241	27	1.82782508793e-06	0.00111771504127	FAM46C:BTG2:TMCC2:TRIM58:OR2W3:MARCH8:FAM21C:NCOA4:RAPSN:SH2B3:IRS2:GLRX5:MARK3:DENND4A:SPECC1:TAC4:RMND5A:ACOXL:SLC40A1:ZNF217:CCDC36:CPEB4:HFE:CITED2:WIPI2:XPO7:ANP32B	www.ncbi.nlm.nih.gov/pubmed/19862010
GWAScatalog	High light scatter reticulocyte percentage of red cells	150	18	2.43144508791e-05	0.00991219114171	PITHD1:FAM46C:TMCC2:TRIM58:NT5C2:ARHGAP42:TMEM133:MAP4K5:SPECC1:TAC4:RIOK3:R3HDM4:RMND5A:TNS1:PNKD:HFE:FOXO3:EIF2AK1:BNIP3L	www.ncbi.nlm.nih.gov/pubmed/27863252
Chemical_and_Genetic_pertubation	BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP	804	115	1.71076242361e-31	5.83198910209e-28	SYF2:SYNC:RRAGC:RLF:GADD45A:DNAJB4:GCLM:STXBP3:TXNIP:RIT1:ARHGEF2:DYRK3:CD55:ATF3:CNIH3:ARID4B:AKR1C1:OPTN:STAM:JMJD1C:MGEA5:MXI1:DUSP5:IKZF5:STX5:GABARAPL1:BAZ2A:TBC1D15:NUDT4:FGD6:BRAP:ULK1:MBNL2:IRS2:KHNYN:MAP4K5:CGRRF1:ATG14:GOLGA5:EIF5:MARK3:ARID3B:RHBDF1:CDR2:RRAD:OSGIN1:MAP1LC3B:PER1:NDEL1:HDAC5:SP2:ANKRD12:RIOK3:AKAP8L:KIAA0355:ZFP36:RELB:RSAD2:YPEL5:RMND5A:CIR1:STK17B:COQ10B:CLK1:FAM134A:DNAJB2:CBFA2T2:OSER1:HSPA13:BACH1:CLDN14:MTMR3:HMOX1:MAFF:EP300:RAB5A:WDR48:HSPBAP1:KLHL24:MXD4:KLF3:WDR19:CHIC2:MARCH6:TRIM23:FEM1C:IRF1:CDKL3:UBE2B:FAM53C:DCTN4:CLK4:HIST1H2AC:ZNF165:PHF1:UBR2:GCLC:SERINC1:CCDC28A:HECA:CITED2:ZNF394:HBP1:GCC1:UBE2H:ZC3HAV1:MKRN1:RB1CC1:SNX16:UBAP1:MEGF9:ZBTB43:TSC1:RAB9A:KDM6A	http://www.broadinstitute.org/gsea/msigdb/cards/BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP
Chemical_and_Genetic_pertubation	IVANOVA_HEMATOPOIESIS_MATURE_CELL	289	51	1.04368731606e-18	1.77896503022e-15	TPRG1L:PITHD1:GADD45A:SLC16A1:FAM46C:ADIPOR1:TMCC2:WDR26:MARCH8:ACTA2:MXI1:HTATIP2:NXPE2:TBCEL:NUDT4:TCP11L2:KHNYN:MAP4K5:FBXO34:ANKRD9:CHP1:USP7:CDR2:MAP1LC3B:SPECC1:RFFL:RIOK3:MARCH2:ACP5:YPEL5:AAK1:ASPRV1:CIR1:SLC40A1:STK17B:GPCPD1:FAM210B:UPB1:KLF3:SERINC5:NR3C1:CPEB4:KDM7A:MKRN1:XPO7:BNIP3L:RNF19A:GRINA:DCAF12:GAPVD1:OTUD5	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_MATURE_CELL
Chemical_and_Genetic_pertubation	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	502	62	1.94370501289e-14	2.20869679631e-11	TPRG1L:PINK1:EPB41:GADD45A:TUFT1:RIT1:CRABP2:IER5:ELF3:BTG2:PPP1R15B:NUAK2:CD55:ARID4B:OPTN:MAP3K8:IFIT1:IFIT5:PGM2L1:SESN3:TAGLN:CALCOCO1:NTN4:TCP11L2:ABHD4:RASD1:NEDD4L:YPEL5:IL1R1:GULP1:COQ10B:CLK1:MAP2:DNAJB2:ZNF217:PIK3IP1:SEC62:KLHL24:KLF3:PDLIM5:RAPGEF2:PLK2:FCHO2:CMYA5:LYSMD3:CREBRF:CPEB4:HIST1H4H:AKIRIN2:CITED2:TAX1BP1:CLDN4:HBP1:UBE2H:KDM7A:CLN8:TP53INP1:RNF19A:ST3GAL1:RAB9A:OFD1:KDM6A	http://www.broadinstitute.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN
Chemical_and_Genetic_pertubation	PODAR_RESPONSE_TO_ADAPHOSTIN_UP	143	30	6.07557106869e-14	5.17790544329e-11	GADD45A:DNAJB4:GCLM:IER5:CD55:ATF3:WDR26:MXI1:DUSP5:GABARAPL1:MBNL2:MAP1LC3B:HEXIM1:YPEL5:CLK1:DNAJB2:OSER1:HSPA13:BACH1:HMOX1:MAFF:RAP2B:ZNF165:HBP1:TMEM140:RB1CC1:ZFAND5:ZBTB43:RAB9A:CLIC2	http://www.broadinstitute.org/gsea/msigdb/cards/PODAR_RESPONSE_TO_ADAPHOSTIN_UP
Chemical_and_Genetic_pertubation	MITSIADES_RESPONSE_TO_APLIDIN_UP	428	55	1.00751802573e-13	6.86925789943e-11	RNF11:GADD45A:TUFT1:YY1AP1:WDR26:ARID4B:IFIT1:DUSP5:STX5:FOSL1:GABARAPL1:IRS2:FBXO34:ARG2:RORA:DENND4A:ARID3B:TERF2IP:MAP1LC3B:NDEL1:RIOK3:AKAP8L:KIAA0355:STK17B:CLK1:OSER1:SPATA2:BACH1:POFUT2:PIK3IP1:MAFF:CIDEC:LRRC2:SEC62:RAPGEF2:FEM1C:IRF1:UBE2B:FAM53C:CLK4:TRIM38:HIST1H2BJ:ZNF165:PHF1:TSPYL1:STK17A:ZNF394:HBP1:UBE2H:KDM7A:MKRN1:ZCCHC6:STOM:RAB9A:OFD1	http://www.broadinstitute.org/gsea/msigdb/cards/MITSIADES_RESPONSE_TO_APLIDIN_UP
Chemical_and_Genetic_pertubation	ZWANG_TRANSIENTLY_UP_BY_1ST_EGF_PULSE_ONLY	1677	125	3.06111162581e-10	1.73922158873e-07	PINK1:SYNC:RRAGC:RHBDL2:CYP4Z1:FNDC7:YY1AP1:RIT1:CRABP2:CREG1:SWT1:BTG2:NUAK2:PLXNA2:MARCH8:JMJD1C:ACTA2:IFIT1:NT5C2:IKZF5:FANK1:IFITM10:MICALCL:SESN3:ARHGAP42:TMEM133:VPS11:GABARAPL1:MGP:CALCOCO1:STAT6:CPM:RAB3IP:NTN4:TCP11L2:ABHD4:LRP10:REM2:ATP5S:SYNE2:ARG2:CCDC176:ATG2B:ADSSL1:ZNF23:SLC43A2:TLCD2:ARRB2:CXCL16:TBC1D3:AOC2:TMUB2:HEXIM1:PPM1D:CPSF4L:RNF213:LPIN2:CCDC11:RNF152:CYP4F3:MAST3:RELB:CLIP4:YPEL5:MAP2:DNAJB2:NAPB:TP53INP2:SPATA2:TSHZ2:FAM210B:FAM209A:PCMTD2:MAP3K7CL:PIK3IP1:EAF1:SLC22A14:WDR48:HSPBAP1:SERPINI1:KLHL24:IGF2BP2:BCL6:MXD4:WDR19:LRIT3:MARCH6:FCHO2:ARRDC3:FNIP1:CDKL3:CREBRF:CPEB4:KIAA1191:HFE:KCTD20:YIPF3:TSPYL1:ALDH8A1:CCDC28A:TAX1BP1:PDK4:CYP3A5:CLDN15:HBP1:LSMEM1:GCC1:KDM7A:BNIP3L:PCMTD1:RB1CC1:SNX16:BAG1:AGTPBP1:DAPK1:MEGF9:C5:STOM:OR1K1:ZER1:OFD1:TM4SF2:TSPAN7:USP9X:KDM6A:PFKFB1:ACRC	http://www.broadinstitute.org/gsea/msigdb/cards/ZWANG_TRANSIENTLY_UP_BY_1ST_EGF_PULSE_ONLY
Chemical_and_Genetic_pertubation	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	76	17	2.51579368018e-09	1.22519152225e-06	RRAGC:GCLM:RIT1:TNFSF18:CDC42EP2:GABARAPL1:FGFR1OP2:RORA:ANKRD12:ZFP36:GPCPD1:CCDC117:PIM3:ARRDC3:CREBRF:CLDN15:CLIC2	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP
Chemical_and_Genetic_pertubation	HORIUCHI_WTAP_TARGETS_UP	293	36	4.45199671175e-09	1.764509078e-06	TMEM167B:OLFML3:TXNIP:PRKAB2:RIT1:CREG1:ATF3:ACTA2:IFIT2:IFIT3:PCGF5:DUSP5:TPP1:HTATIP2:TAGLN:APOLD1:KHNYN:RORA:CXCL16:PPM1D:RNF213:ANKRD12:ACP5:RSAD2:IL1R1:PTPN4:SLC40A1:CNPPD1:DNAJB2:HMOX1:NR3C1:GCNT2:HIST1H2AC:SLC2A12:ASAH1:PCMTD1	http://www.broadinstitute.org/gsea/msigdb/cards/HORIUCHI_WTAP_TARGETS_UP
Chemical_and_Genetic_pertubation	MARSON_BOUND_BY_FOXP3_UNSTIMULATED	1218	95	5.02461032363e-09	1.764509078e-06	TPRG1L:SYF2:TMEM50A:WASF2:TMEM59:DNAJB4:PKN2:TMEM167B:TXNIP:TOR1AIP2:IFRG15:WDR26:HIST3H2A:ANXA7:IFIT2:MGEA5:AMBRA1:CNTF:RBM7:IL10RA:VPS11:ARHGEF12:CDKN1B:HIST4H4:FGFR1OP2:STAT6:TBC1D15:NUDT4:FGD6:TCP11L2:ISCU:CABP1:ITM2B:LRP10:CBLN3:KHNYN:EAPP:CGRRF1:ARG2:EIF5:HERC1:ARID3B:RHBDF1:FBRS:RNASEK:PHF23:NR1D1:GNGT2:SEC14L1:CDKN2D:AKT1S1:PPP1CB:RMND5A:CLK1:SLC23A3:CNPPD1:FAM134A:UBE2V1:PIK3IP1:MYNN:UBE2D3:MARCH6:DAP:LYSMD3:CDKL3:UBE2B:SLU7:MAT2B:HIST1H2AC:HIST1H3E:HIST1H4H:HIST1H2BJ:HIST1H3H:FOXO3:SESN1:CCDC28A:CITED2:GPR146:ARL4A:TAX1BP1:ZNF394:HBP1:UBE2H:TMEM140:ZC3HAV1:VPS37A:XPO7:TP53INP1:MAF1:RFX3:ZFAND5:ZER1:PNPLA7:KDM6A:OTUD5:OGT	http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_BOUND_BY_FOXP3_UNSTIMULATED
Chemical_and_Genetic_pertubation	UDAYAKUMAR_MED1_TARGETS_DN	231	31	5.17603132297e-09	1.764509078e-06	GADD45A:TXNIP:TUFT1:ELF3:ATF3:MGEA5:DUSP5:PDE2A:GABARAPL1:CPM:ATG14:HERC1:MAP1LC3B:PPM1D:RIOK3:NEDD4L:CNPPD1:FAM134A:PCNT:HMOX1:HSPBAP1:KLHL24:PLK2:FEM1C:FAM53C:HIST1H1C:CITED2:ARL4A:HBP1:ST7:RB1CC1	http://www.broadinstitute.org/gsea/msigdb/cards/UDAYAKUMAR_MED1_TARGETS_DN
Chemical_and_Genetic_pertubation	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1136	90	6.02546090575e-09	1.86734511161e-06	SH3BGRL3:RRAGC:GADD45A:GIPC2:KIAA1324:TUFT1:CRABP2:IER5:ELF3:BTG2:TMCC2:PFKFB2:CD55:ATF3:HIST3H2A:NCOA4:IFIT3:IFIT1:PNPLA2:IFITM10:TPP1:PLA2G16:SYVN1:FOSL1:SIDT2:ULK1:RGCC:CUL4A:ABHD4:PPM1A:LTBP2:CHP1:HERC1:VASN:GDE1:CDR2:OSGIN1:ALOXE3:CDK5R1:FBXL20:HEXIM1:ARHGAP27:IFI30:ZFP36:RSAD2:YPEL5:STK17B:DNAJB2:SP100:TP53INP2:OSER1:CCDC117:GAL3ST1:HMOX1:HHATL:TMEM158:RAP2B:PDCD10:MXD4:SLC10A6:PDLIM5:USP38:PLK2:SNX2:CPEB4:FGFR4:GCNT2:COL11A2:CITED2:GPR146:ZFAND2A:MAFK:WIPI2:PDK4:ZNF394:GCC1:TMEM140:NUB1:HR:PIWIL2:SNX16:TP53INP1:GRINA:BAG1:AGTPBP1:ZCCHC6:DAPK1:LRRC8A:TM4SF2:TSPAN7:OTUD5	http://www.broadinstitute.org/gsea/msigdb/cards/GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP
Chemical_and_Genetic_pertubation	KOBAYASHI_EGFR_SIGNALING_24HR_UP	98	18	3.10927018846e-08	7.74798160113e-06	MXI1:TPP1:CALCOCO1:ABHD4:SYNE2:TJP3:ACP5:YPEL5:PIK3IP1:HMOX1:KLHL24:BCL6:S100P:EDIL3:GPX3:HIST1H1C:HIST1H2AC:HIST1H3H	http://www.broadinstitute.org/gsea/msigdb/cards/KOBAYASHI_EGFR_SIGNALING_24HR_UP
Chemical_and_Genetic_pertubation	BAKKER_FOXO3_TARGETS_UP	61	14	3.11118700266e-08	7.74798160113e-06	PINK1:PGM2L1:CDKN1B:TCP11L2:ULK1:PIK3IP1:SEPP1:CPEB4:SESN1:ARG1:CITED2:ASAH1:XPO7:TP53INP1	http://www.broadinstitute.org/gsea/msigdb/cards/BAKKER_FOXO3_TARGETS_UP
Chemical_and_Genetic_pertubation	CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	236	30	3.1819226288e-08	7.74798160113e-06	CDK11A:UBR4:EPB41:TTC39A:GADD45A:DNAJB4:GCLM:RIT1:ARHGEF2:ATF3:ACTA2:PLA2G16:GABARAPL1:EIF5:RRAD:MAP1LC3B:ZFP36:MAP2:DNAJB2:SPATA2:HMOX1:MAFF:PLK2:ELL2:GPX3:KIAA0319:KCTD20:STK17A:UBE2H:AGTPBP1	http://www.broadinstitute.org/gsea/msigdb/cards/CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP
Chemical_and_Genetic_pertubation	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	130	21	3.49506499534e-08	7.94311771274e-06	RNF11:GADD45A:IER5:PPP1R15B:MAP3K8:JMJD1C:IKZF5:RGCC:IRS2:EIF5:PER1:ZFP36:YPEL5:STK17B:CLK1:TP53INP2:MYNN:PHF1:HECA:ZFAND2A:ZFAND5	http://www.broadinstitute.org/gsea/msigdb/cards/PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN
Chemical_and_Genetic_pertubation	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP	726	63	4.11420653216e-08	8.76583129258e-06	GADD45A:TXNIP:RIT1:CD55:ATF3:IFIT3:MGEA5:DUSP5:WNK1:FOXJ2:APOLD1:BAZ2A:MBD6:RAB3IP:SH2B3:BRAP:ITM2B:MBNL2:LRP10:EIF5:NDE1:MAP1LC3B:NBR1:SEC14L1:LPIN2:TGIF1:RIOK3:KIAA0355:YPEL5:AAK1:SP100:GPCPD1:HSPA13:MAFF:KLHL24:BCL6:S100P:RAPGEF2:SGTB:ARRDC3:NR3C1:CPEB4:TRIM38:HECA:SAMD9L:HBP1:GCC1:UBE2H:KDM7A:BNIP3L:PTK2B:PCMTD1:SNX16:ST3GAL1:RFX3:ZCCHC6:ZER1:DYNLT3:USP9X:KDM6A:OTUD5:TFE3:OGT	http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP
Chemical_and_Genetic_pertubation	BLUM_RESPONSE_TO_SALIRASIB_UP	245	30	7.6010043362e-08	1.52422492836e-05	RRAGC:GADD45A:ARHGEF2:CD55:ATF3:ANXA7:STX5:ZFPL1:RELA:FOSL1:BIRC2:GOLGA5:EIF5:STX4:MAP1LC3B:NDEL1:NAPG:RIOK3:RELB:LIPT1:HSPA13:BACH1:MAFF:RAB5A:SIAH2:CHIC2:ELL2:FOXO3:UBE2H:OGT	http://www.broadinstitute.org/gsea/msigdb/cards/BLUM_RESPONSE_TO_SALIRASIB_UP
