Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Chemical_and_Genetic_pertubation	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN	53	16	0.000396466581867	0.0039986821822	FAM111A:TMEM223:POLR3B:ZNF174:PRMT7:ENOSF1:NR2F6:GEMIN6:SGOL2:BARD1:KIF15:TACC3:NEIL3:SKP2:EXOSC2:PLCXD1	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN
Chemical_and_Genetic_pertubation	SUNG_METASTASIS_STROMA_DN	53	16	0.000396466581867	0.0039986821822	HELLS:NOLC1:DERA:PARP2:POLE2:UBR7:MT1X:MCM6:NOP56:PCNA:E2F1:LYAR:CENPU:DEK:MCM3:ZNF367	http://www.broadinstitute.org/gsea/msigdb/cards/SUNG_METASTASIS_STROMA_DN
Chemical_and_Genetic_pertubation	KAAB_HEART_ATRIUM_VS_VENTRICLE_DN	260	54	0.000399734601728	0.00401975002151	IPO13:IVNS1ABP:PARP1:FH:PFKP:ATP5C1:PHYH:UBE2D1:PRDX3:BNIP3:ECHS1:HRAS:PDHX:NDUFS3:SDHD:SDHD:NDUFA9:LDHB:SLC25A3:UNG:OXA1L:PPP2R5C:NDUFAF1:COX5A:ECI1:GOT2:ENO3:AFG3L2:ATP5A1:ACAA2:ECH1:BCAT2:GYS1:NDUFS1:ACSL3:CXADR:UBE2L3:POLR2F:MLH1:SLC25A20:TWF2:OPA1:BDH1:METAP1:ADH5:HADH:ZNF330:CKMT2:SLC22A5:VDAC1:COA1:AZGP1:DLD:AIFM1:FAM127A	http://www.broadinstitute.org/gsea/msigdb/cards/KAAB_HEART_ATRIUM_VS_VENTRICLE_DN
Chemical_and_Genetic_pertubation	WHITFIELD_CELL_CYCLE_LITERATURE	44	14	0.000412414171406	0.00412293228834	NASP:CENPF:BRCA2:CDC6:TOP2A:BRCA1:TYMS:MSH2:MCM6:PCNA:E2F1:CDC25A:SLBP:DHFR	http://www.broadinstitute.org/gsea/msigdb/cards/WHITFIELD_CELL_CYCLE_LITERATURE
Chemical_and_Genetic_pertubation	FAELT_B_CLL_WITH_VH3_21_UP	44	14	0.000412414171406	0.00412293228834	DVL1:SLC7A6:CLUH:TYMS:PRKCSH:ARHGEF1:TOMM40:PPP5C:PTPN1:MLH1:VDAC1:HMGA1:YKT6:CDK16	http://www.broadinstitute.org/gsea/msigdb/cards/FAELT_B_CLL_WITH_VH3_21_UP
Chemical_and_Genetic_pertubation	FERRANDO_HOX11_NEIGHBORS	23	9	0.000416543424157	0.00413993158295	STMN1:UNG:MTHFD1:TOP2A:TYMS:ERCC1:ADA:MCM4:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/FERRANDO_HOX11_NEIGHBORS
Chemical_and_Genetic_pertubation	WU_HBX_TARGETS_2_UP	23	9	0.000416543424157	0.00413993158295	UCK2:YWHAE:CSNK1G2:PPP5C:STK25:ATP5J:GLRX:CCNG1:SLC25A5	http://www.broadinstitute.org/gsea/msigdb/cards/WU_HBX_TARGETS_2_UP
Chemical_and_Genetic_pertubation	TIEN_INTESTINE_PROBIOTICS_6HR_DN	163	37	0.000437870688726	0.00433924761008	RBM15:ANP32E:SLC19A2:MRPS14:KIN:UBE2D1:FAM35A:NDUFA9:DERA:RECQL:ASUN:YEATS4:RNF34:TSC22D1:SUCLA2:SNX6:AREL1:EMP2:LCMT1:SLC7A6:TRIM37:ACAA2:DDX1:LRPPRC:SEC23B:APMAP:ADSL:SAMM50:LARS2:RNF7:MOCS2:DHX29:ETF1:RWDD1:MAP3K4:HDHD1:ARMCX6	http://www.broadinstitute.org/gsea/msigdb/cards/TIEN_INTESTINE_PROBIOTICS_6HR_DN
Chemical_and_Genetic_pertubation	ZHAN_MULTIPLE_MYELOMA_UP	63	18	0.000447338998079	0.00442022795493	TROVE2:SMPD1:SSRP1:SNX1:PHB:ICT1:DNMT1:ILF3:ZNF136:COX6B1:ECH1:GART:USP4:CD47:ALG3:HIST1H2BE:KIAA0020:ABL1	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_UP
Chemical_and_Genetic_pertubation	SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	83	22	0.000464506303635	0.0045765953442	HNRNPR:CUL2:UBE2D1:PRDX3:UBE2N:HSP90AA1:USP8:PIGB:NAE1:MPHOSPH6:SRSF1:USP14:HAT1:CENPB:PCNA:CSE1L:UBE2L3:HSPA4:TCP1:CBX3:CUL1:MYC	http://www.broadinstitute.org/gsea/msigdb/cards/SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP
Chemical_and_Genetic_pertubation	ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	40	13	0.000469822868258	0.00461563734263	WDR77:SLC25A44:CHUK:CCDC86:SOCS2:AREL1:IDH3A:POLR3K:SLC5A6:GYG1:LSG1:HSPA4:TAF9B	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP
Chemical_and_Genetic_pertubation	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	358	70	0.000474724285226	0.00465038818487	ENO1:NCDN:ERI3:SSX2IP:TRIM45:SCCPDH:UBE2D1:ADK:MRPL23:ARL2:CORO1B:ACRV1:DDX11:METTL1:RNASEH2B:SLC7A8:IPO4:DAAM1:SORD:TBC1D10B:SLC7A6:PIEZO1:CLUH:PFAS:TMEM97:LGALS3BP:RBBP8:GNA11:TRIP10:PGLS:FXYD3:ARHGEF1:PRMT1:CAD:FKBP1A:CD40:IFNGR2:H1F0:IMPDH2:TKT:PAICS:AGA:DHFR:CKMT2:COMMD10:SLC22A5:BPHL:ZSCAN12:HSD17B8:PRIM2:LSM5:POLD2:PSPH:EPHB4:CBLL1:EIF4EBP1:RNF170:MCM4:MRPL15:MTFR1:RMDN1:WDYHV1:MTSS1:PTK2:SCRIB:CPSF1:MTAP:GRHPR:CLCN5:HMGN5	http://www.broadinstitute.org/gsea/msigdb/cards/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP
Chemical_and_Genetic_pertubation	RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	120	29	0.00049515542009	0.00483663274237	PAFAH2:GPR161:NAT10:LPCAT3:IRAK4:KNTC1:HEATR5A:FANCI:SNRPA1:FUS:ZNF286A:ZNF286A:VAT1:NSF:SRSF2:OCEL1:PGLS:SNRPA:PRMT1:CHCHD10:GLB1:ABHD14A:GLT8D1:CHMP2B:GALNT10:SRSF3:IMPDH1:RAB11FIP1:ECM2:SYTL4	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP
Chemical_and_Genetic_pertubation	MOOTHA_TCA	16	7	0.000506112798597	0.00492953865833	SDHC:FH:SDHD:SDHD:SUCLA2:IDH3A:SUCLG1:MDH2	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_TCA
Chemical_and_Genetic_pertubation	FOSTER_KDM1A_TARGETS_DN	210	45	0.000521884238869	0.00506867057067	NADK:PLOD1:LRRC40:PIAS3:VPS45:SLC25A44:ECHS1:RPS6KA4:POLA2:B3GNT1:SPRYD4:UBR7:VRK1:PPP2R5C:IDH3A:PEX11A:EIF3C:ENO3:ITGB4:ELAC1:GNA11:PGLS:HAUS5:RBKS:TIA1:MRPL35:MZT2B:CWC22:FAM110A:LZTR1:RPUSD3:MYD88:CELSR3:QARS:RASSF1:NISCH:SUB1:GFM2:PHYKPL:CUL7:RARS2:ANKMY2:YKT6:TBC1D2:CIZ1	http://www.broadinstitute.org/gsea/msigdb/cards/FOSTER_KDM1A_TARGETS_DN
Chemical_and_Genetic_pertubation	OSMAN_BLADDER_CANCER_DN	378	73	0.000541057884266	0.00523715864389	SRSF4:GLMN:DPH5:MRPS14:TMEM63A:NUDT5:CDC123:CSTF2T:PPIF:PRDX3:TMEM41B:RPS3:CEP57:DGKA:SART3:RPLP0:SUPT20H:TUBGCP3:HNRNPC:PABPN1:PPP2R5C:AKT1:KATNBL1:RPS17:RPS17L:SLC7A6:DDX19A:RPL13:RPL23A:TEFM:MLX:RPL36:HNRNPM:RPS16:ZNF230:ZNF544:RPS5:SNRNP200:WDR33:DIS3L2:MTERFD2:GART:MRPS6:PRMT2:SF3A1:SFI1:RPL3:RPL32:MRPS25:EPM2AIP1:RPSA:SCAP:RPL29:NISCH:CD47:MAP3K13:OCIAD2:SCFD2:RPL34:PDCD6:MRPS30:FAM174A:EFHC1:ELOVL5:QRSL1:CCAR2:TMEM261:KLHL9:FKBP15:RPL35:TTF1:TRAPPC2:FUNDC1:SSR4	http://www.broadinstitute.org/gsea/msigdb/cards/OSMAN_BLADDER_CANCER_DN
Chemical_and_Genetic_pertubation	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN	45	14	0.00054230478184	0.00523715864389	DFFA:RCC1:ALDH18A1:BNIP3:UNG:FUS:FLOT2:RPS5:TP53I3:GAS2L1:BDH1:CKMT2:GNB2L1:CSTF2	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN
Chemical_and_Genetic_pertubation	NING_CHRONIC_OBSTRUCTIVE_PULMONARY_DISEASE_UP	154	35	0.000578175138958	0.0055677939229	PGD:RABGGTB:CLCC1:EPRS:SSRP1:LPCAT3:ATP5B:MRP63:OXA1L:RPLP1:CSK:FHOD1:RPL13:RPL23A:FASN:PTBP1:MRPL4:ILF3:PGLS:COX6B1:EIF3K:MAT2A:VAMP8:NCKAP1:THOC5:SNX4:RPS23:G3BP1:RARS:GNB2L1:PGM3:NUP43:SEPT7:BLVRA:EGFL7	http://www.broadinstitute.org/gsea/msigdb/cards/NING_CHRONIC_OBSTRUCTIVE_PULMONARY_DISEASE_UP
Chemical_and_Genetic_pertubation	SPIRA_SMOKERS_LUNG_CANCER_DN	20	8	0.000597860361502	0.00574114358411	GTF2H3:SPN:TSR1:PRR11:ZNF611:MZT2B:ZC3H7B:ZNF721	http://www.broadinstitute.org/gsea/msigdb/cards/SPIRA_SMOKERS_LUNG_CANCER_DN
Chemical_and_Genetic_pertubation	YANG_BREAST_CANCER_ESR1_LASER_DN	50	15	0.00059976014903	0.00574320884282	AK2:ANP32E:KIF14:HSPA14:GSTP1:TTLL4:PRNP:IFNAR2:AP000295.9:RRP1B:PLD1:MCCC1:HDAC2:TCP1:FSCN1:ACOT9	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_BREAST_CANCER_ESR1_LASER_DN
Chemical_and_Genetic_pertubation	LUI_THYROID_CANCER_CLUSTER_3	28	10	0.000616292298761	0.00588498724503	EIF3F:TMBIM6:ATP5A1:RPL17:EIF3G:EIF3K:RPL18:RPS5:ATXN10:HINT1	http://www.broadinstitute.org/gsea/msigdb/cards/LUI_THYROID_CANCER_CLUSTER_3
Chemical_and_Genetic_pertubation	FU_INTERACT_WITH_ALKBH8	13	6	0.000653750489084	0.00622523859577	HSP90AA1:CCT4:CCT8:CCT5:TCP1:CCT6A	http://www.broadinstitute.org/gsea/msigdb/cards/FU_INTERACT_WITH_ALKBH8
Chemical_and_Genetic_pertubation	PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	144	33	0.000669853996883	0.00636081413753	RABGGTB:BCAS2:IVNS1ABP:TROVE2:PRPF18:FAM35A:NOC3L:SLC29A2:DHCR7:EXOSC8:ERI2:NAE1:APRT:NOL11:THOC1:AFG3L2:GAMT:ZNF226:TP53I3:MTIF2:HAT1:MFF:CHMP2B:GTPBP8:AIMP1:ZNF330:TNFAIP8:EEF1E1:ELOVL5:ECHDC1:NAA38:POT1:UGCG	http://www.broadinstitute.org/gsea/msigdb/cards/PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN
Chemical_and_Genetic_pertubation	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_DN	7	4	0.000735302068687	0.00696290208932	YWHAE:CAST:TLE1:PTGR1	http://www.broadinstitute.org/gsea/msigdb/cards/SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_DN
Chemical_and_Genetic_pertubation	DITTMER_PTHLH_TARGETS_UP	112	27	0.000749477665912	0.00707747746009	SRSF10:OSBPL9:GNAI3:PHYH:LRP5:POLD3:TPI1:RFC5:TSC22D1:RNPS1:SF3B3:TYMS:ATP5A1:LTBP1:VAMP8:IMMT:ATP5J:H1F0:RFC4:H2AFZ:HNRNPH1:SRSF3:CYCS:LSM5:GRB10:RHEB:GRHPR	http://www.broadinstitute.org/gsea/msigdb/cards/DITTMER_PTHLH_TARGETS_UP
Chemical_and_Genetic_pertubation	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15	10	5	0.000770357319739	0.00725455277069	DEK:HIST1H4I:HMGA1:FANCE:SRSF3	http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15
Chemical_and_Genetic_pertubation	JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN	91	23	0.000773414026026	0.00726327386976	TNFRSF1B:NASP:COA7:DDX21:NOLC1:FADS2:TPI1:EIF3C:NIP7:SRSF2:RPL18:IMP4:HSPE1:IMPDH2:FAM162A:ERCC8:GNB2L1:TCP1:TOMM7:MYC:OGN:RBBP7:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN
Chemical_and_Genetic_pertubation	MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	86	22	0.000800075054251	0.00749301060424	STMN1:HMGN2:RBBP4:ANP32E:DTL:IDE:ANAPC5:RAN:HMGB1:PPP2R5C:DUT:TOP2A:SMARCA4:MCM6:SMC4:SLBP:MCM3:PPIA:FANCC:SMC2:PRDX4:HMGB3	http://www.broadinstitute.org/gsea/msigdb/cards/MORI_LARGE_PRE_BII_LYMPHOCYTE_UP
Chemical_and_Genetic_pertubation	LY_AGING_OLD_DN	56	16	0.000808141156506	0.00754781699323	HMGN2:NASP:KIF14:CENPF:PARP1:KIF11:CKAP5:NAE1:TYMS:BARD1:PCNA:CSE1L:RANBP1:H2AFZ:PSMC2:UGCG	http://www.broadinstitute.org/gsea/msigdb/cards/LY_AGING_OLD_DN
Chemical_and_Genetic_pertubation	JIANG_HYPOXIA_CANCER	81	21	0.000822275703132	0.00765884664475	MRTO4:PPT1:ARPC5:CENPF:WSB2:SQRDL:UBE2I:GOT2:ITGAE:TRAPPC1:TIMM21:TMEM205:COLGALT1:SUMO1:RPN2:SUCLG2:SERP1:DHFR:PGM3:KDELR2:PPIA	http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_HYPOXIA_CANCER
Chemical_and_Genetic_pertubation	ODONNELL_TFRC_TARGETS_DN	129	30	0.00082774405036	0.00768877239149	ASPM:KIF14:CENPF:DNA2:KIF11:HELLS:SCD:CD151:MAP4K2:BRCA2:POLE2:ARHGAP11A:FUS:GINS3:CDC6:TOP2A:CHAF1A:SGOL2:SNX5:RANBP1:SAMM50:TACC3:WHSC1:PLK4:MND1:RAD1:G3BP1:HIST1H3F:ANLN:ERCC6L	http://www.broadinstitute.org/gsea/msigdb/cards/ODONNELL_TFRC_TARGETS_DN
Chemical_and_Genetic_pertubation	LIN_MELANOMA_COPY_NUMBER_UP	71	19	0.000847327999632	0.00784929660529	TARS2:ARNT:SETDB1:MRPL9:CCND1:MRPS35:DDX11:DNM1L:YARS2:POLG:MITF:ECI2:LYRM4:FARS2:CEP41:NDUFB2:TBC1D31:WDYHV1:MYC	http://www.broadinstitute.org/gsea/msigdb/cards/LIN_MELANOMA_COPY_NUMBER_UP
Chemical_and_Genetic_pertubation	FORTSCHEGGER_PHF8_TARGETS_DN	761	132	0.000855138778708	0.00790018454367	HNRNPR:TCEB3:HMGN2:NFIA:PIGK:DPH5:PIAS3:S100A4:MUC1:PEX19:NME7:SOAT1:CSTF2T:UBE2D1:TSPAN14:SCD:NSMCE4A:SLC22A18:RPL27A:FAM111A:ASRGL1:ROM1:SSH3:AASDHPPT:DPAGT1:IFFO1:ARL1:FBXO21:CLN5:GGACT:ATP11A:SPTSSA:GMFB:TRMT5:EFCAB11:ITPK1:TMEM251:IFI27L1:UBR1:SQRDL:RAB8B:PTPLAD1:IDH3A:SNRPA1:PRSS21:DCTN5:IL4R:USB1:SLC12A4:SLC7A6:SF3B3:ANKFY1:DHRS11:DHX58:NSF:SRSF1:SKA2:GRB2:ITGB4:FN3KRP:USP14:VAPA:SEH1L:FSTL3:SIN3B:OCEL1:SPINT2:OPA3:SLC5A6:MTA3:FANCL:TEX261:STAMBP:VAMP8:TMEM177:GCA:PHOSPHO2:MAPRE1:FITM2:CXADR:CHCHD10:NF2:DUSP18:TST:RAC2:H1F0:TMEM184B:POLR3H:HEMK1:CD47:ANAPC13:PLS1:PGM2:RFC1:RAP1GDS1:ELMOD2:TMA16:DCTD:RWDD4:NUP155:OXCT1:MRPS27:GFM2:FAM172A:GLRX:CAST:FAM174A:MFAP3:SIRT5:EFHC1:MMS22L:ACAT2:HEATR2:OSBPL3:ZMIZ2:FIGNL1:TMEM60:TRIM4:TMEM55A:SQLE:RRAGA:KLHL9:MOB3B:PTGR1:SLC31A1:POLE3:DENND1A:REPS2:SMC1A:TSPAN6:NXT2:FAM127A	http://www.broadinstitute.org/gsea/msigdb/cards/FORTSCHEGGER_PHF8_TARGETS_DN
Chemical_and_Genetic_pertubation	WANG_LMO4_TARGETS_UP	347	67	0.000862354850043	0.00794531806432	TMEM201:AKR7A3:AKR7A2:HNRNPR:SRSF4:NFIA:FUBP1:PIGM:SOAT1:CDC123:HELLS:CD151:TSPAN32:APIP:EED:PHB2:TUBA1B:NAA25:HMGB1:TSC22D1:TM9SF2:AKT1:PTPLAD1:EMP2:NUDT21:MT1X:RPL13:TMEM97:RAD51D:PRR11:GDPD1:CYB561:PRKCSH:MRI1:RPL18:LTBP1:VRK2:KIAA1715:NABP1:SUMO1:RPE:RPL37A:CTDSP1:DSTN:AHCY:SLC2A4RG:CRYZL1:ATXN10:EPM2AIP1:NT5DC2:CD47:CCDC14:GFM1:WHSC1:SUB1:SKP2:NNT:FAM174A:SFXN1:SLC35A1:CBX3:LSM5:CPSF4:AGPAT5:AK3:SLC25A6:ZBED1	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LMO4_TARGETS_UP
Chemical_and_Genetic_pertubation	GROSS_HIF1A_TARGETS_DN	25	9	0.000921479299741	0.00844441648607	ENO1:RPS6KC1:BNIP3:GAPDH:TPI1:LDHB:RPL27:FAM162A:PGK1	http://www.broadinstitute.org/gsea/msigdb/cards/GROSS_HIF1A_TARGETS_DN
Chemical_and_Genetic_pertubation	XU_CREBBP_TARGETS_UP	25	9	0.000921479299741	0.00844441648607	NVL:NME4:PRMT1:RRP1B:ADSL:GNL3:HLTF:ALG3:RAD1	http://www.broadinstitute.org/gsea/msigdb/cards/XU_CREBBP_TARGETS_UP
Chemical_and_Genetic_pertubation	GRADE_COLON_VS_RECTAL_CANCER_UP	38	12	0.000951401288417	0.00869524662792	CTPS1:DDX50:ALG5:RNASEH2B:HNRNPC:ZWILCH:INSIG2:RAD18:UMPS:FOCAD:TEX10:ENOX2	http://www.broadinstitute.org/gsea/msigdb/cards/GRADE_COLON_VS_RECTAL_CANCER_UP
Chemical_and_Genetic_pertubation	LEE_EARLY_T_LYMPHOCYTE_UP	103	25	0.000975226321012	0.00888916184045	ASPM:KIF14:DTL:KIF11:RAD51AP1:CASC5:FANCI:TOP2A:PRR11:TYMS:SGOL2:GINS1:ADA:KIF15:CDC25A:CEP70:LETM1:WHSC1:NEIL3:CENPU:MCM4:GGH:DSCC1:ATAD2:HMGB3	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_EARLY_T_LYMPHOCYTE_UP
Chemical_and_Genetic_pertubation	PENG_GLUCOSE_DEPRIVATION_DN	164	36	0.000991533565731	0.00901370113487	HNRNPR:RBBP4:SF3A3:FUBP1:CDC7:ANP32E:ARPC5:KIF11:NUP98:LPCAT3:TMBIM6:ITGB7:UBE2N:NFYB:RNF6:FANCI:SH2B1:SLC12A4:PHB:SRSF1:MSH2:CCT4:XRCC5:E2F1:ZMYND8:ATP5J:CD47:SMC4:MAD2L1:G3BP1:CCNG1:DEK:EIF4H:SSBP1:PGK1:SLC25A5	http://www.broadinstitute.org/gsea/msigdb/cards/PENG_GLUCOSE_DEPRIVATION_DN
Chemical_and_Genetic_pertubation	MARZEC_IL2_SIGNALING_UP	114	27	0.00100788519693	0.00913798041578	TNFRSF1B:CTPS1:UCK2:PDCD11:BCCIP:CCND1:SOCS2:POLE2:POLR3K:CDC6:PTRH2:PDCD2L:DUSP2:POLR1B:POLR2D:HSPD1:GART:CDC25A:GNL3:UMPS:PPAT:TNFAIP8:EEF1E1:POLR1C:PINX1:MYC:DKC1	http://www.broadinstitute.org/gsea/msigdb/cards/MARZEC_IL2_SIGNALING_UP
Chemical_and_Genetic_pertubation	SESTO_RESPONSE_TO_UV_C8	72	19	0.00102678260342	0.0092846204113	ALDH9A1:EPRS:PFKP:ITPK1:IL4R:MYH10:CYB561:FASN:LTBP1:ATP5O:GLB1:FGFR3:RFC1:MRPS27:SEPT8:PON2:MYC:BRD3:HDHD1	http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C8
Chemical_and_Genetic_pertubation	VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	67	18	0.00103455276998	0.00933013331445	ANP32E:ISG20L2:ZDHHC6:FBXO21:TIMM9:UBR7:TMEM231:RAD51C:RNF138:SMARCA4:TRMT61B:BCS1L:CSE1L:U2AF1:TNFAIP8:SRSF3:TRAPPC2:RBBP7	http://www.broadinstitute.org/gsea/msigdb/cards/VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP
Chemical_and_Genetic_pertubation	WOOD_EBV_EBNA1_TARGETS_UP	109	26	0.00107163406296	0.00963905150562	PGD:S100A4:UCK2:AKR1C3:SLC29A2:DPAGT1:TUBGCP4:SORD:EMP2:DUSP14:LGALS3BP:FASN:PTBP1:ILF3:PRKCSH:ATP5G3:MTX2:NCKAP1:STAT1:GTF3C3:HSPD1:HSPE1:SLCO4A1:FGFR3:SKP2:MYC	http://www.broadinstitute.org/gsea/msigdb/cards/WOOD_EBV_EBNA1_TARGETS_UP
Chemical_and_Genetic_pertubation	LUI_TARGETS_OF_PAX8_PPARG_FUSION	34	11	0.00108413039771	0.00972579085735	TMBIM6:RAN:ATP5A1:RPL17:EIF3G:EIF3K:RPL18:RPS5:ATXN10:HINT1:SRSF3	http://www.broadinstitute.org/gsea/msigdb/cards/LUI_TARGETS_OF_PAX8_PPARG_FUSION
Chemical_and_Genetic_pertubation	MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	188	40	0.00111276650403	0.00995648559643	FAM213B:RBBP4:BPNT1:ADCK3:NID1:CISD1:PPA1:SCD:GPAM:TMEM109:LRP5:PPP6R3:DLAT:LETMD1:COQ5:AKT1:ECI1:PAQR4:MBTPS1:SLC25A35:ACLY:MLX:ACSF2:CYTH1:SEH1L:ACAA2:REEP6:DNM2:ECH1:BCAT2:GYS1:SUCLG1:IMMT:SFXN1:UHRF1BP1:FSCN1:YKT6:GRB10:WBSCR16:NIPSNAP3A	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_BREAST_4_5WK_DN
