Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	262	58	1.93525606934e-10	1.3207378344e-08	ATPIF1:PSMB2:CDC20:PCSK9:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:USP5:ESPL1:CHFR:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:BUB1B:FBXO22:AXIN1:STUB1:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMA8:SGTA:PSMD8:PSMC4:APOE:HSPBP1:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:RHBDD3:GGA1:PSMD6:CCNB1:SKP1:NDFIP1:UQCC2:FBXO5:PSMB1:UBE2V2:NSMCE2:VCP:PSMD5:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GO_bp	GO_PROTEIN_COMPLEX_BIOGENESIS	1116	168	2.55509517231e-10	1.7173336643e-08	ATPIF1:BCL10:CAPZA1:CCT3:NDUFS2:CENPL:KLHL12:RBBP5:NEK2:SNAP47:CDK1:MICU1:TUBGCP2:PSMD13:TSPAN4:RRM1:TRIM21:IMMP1L:FERMT3:NDUFV1:NDUFS8:TCIRG1:ACAT1:PPP2R1B:TRAPPC4:H2AFX:FOXRED1:VAMP1:RACGAP1:COX14:CCT2:PRKAB1:TMEM120B:POMP:HAUS4:SRP54:TRAPPC6B:NDUFB1:RAD51:GCHFR:OIP5:SNAP23:KIF23:AXIN1:NDUFB10:CORO7:NDUFAB1:ALDOA:TRADD:COG4:CENPN:TRAPPC2L:FANCA:DVL2:AURKB:SCO1:ATPAF2:TNFAIP1:PSMD11:MED24:TUBG1:COA3:GOSR2:TK1:BIRC5:CHMP6:STRA13:DCXR:GPS1:PSMG2:NDUFS7:LONP1:CLPP:ECSIT:CALR:ASF1B:NDUFB7:HAUS8:SDHAF1:PSMD8:SHKBP1:NUP62:PPP6R1:RRM2:CENPO:PREB:ADD2:CHCHD5:NDUFB3:ATG16L1:NDUFA10:MKKS:HM13:TPX2:UQCC1:NFS1:MYBL2:UBE2C:AURKA:PFKL:P2RX6:IL2RB:XRCC6:CENPM:NDUFA6:SCO2:ARPC4:RAF1:HACL1:NDUFAF3:ZMYND10:KCTD6:MCM2:ACAD9:ECT2:HES1:CENPE:NDUFC1:HMGB2:NDUFS6:CENPK:CCNB1:TBCA:SAR1B:CTNNA1:HDAC3:KIF4B:GMNN:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H4F:HIST1H3G:TRIM27:PFDN6:DAXX:KIFC1:UQCC2:AARS2:CENPQ:ME1:CENPW:FBXO5:DBNL:ASL:CAPZA2:NDUFA5:TMEM70:DECR1:GPAA1:NDUFB6:VCP:STOML2:CENPP:PSMD5:NDUFA8:TOR2A:TRAF2:MID1IP1:NDUFB11:HSD17B10:KIF4A:CENPI:PSMD10:NDUFA1:HAUS7:IRAK1:VBP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_COMPLEX_BIOGENESIS
GO_bp	GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	391	76	3.40033651084e-10	2.21772153242e-08	PARK7:MAD2L2:ATPIF1:PSMB2:CDC20:PCSK9:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:USP5:ESPL1:OS9:CHFR:UBAC2:PCID2:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:XRCC3:BUB1B:FBXO22:AXIN1:STUB1:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMG2:PSMA8:SGTA:PIN1:PSMD8:PSMC4:APOE:HSPBP1:GEN1:BUB1:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:KLHL22:DERL3:RHBDD3:GGA1:PSMD6:LAMP3:CCNB1:SKP1:NDFIP1:UQCC2:TTK:FBXO5:PSMB1:MAD1L1:PBK:UBE2V2:NSMCE2:VCP:PSMD5:ARAF:TIMP1:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GO_bp	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS	56	22	3.43905469979e-10	2.21772153242e-08	NDUFS2:NDUFV1:NDUFS8:FOXRED1:NDUFB1:NDUFB10:NDUFAB1:NDUFS7:ECSIT:NDUFB7:NDUFB3:NDUFA10:NDUFA6:NDUFAF3:ACAD9:NDUFC1:NDUFS6:NDUFA5:NDUFB6:NDUFA8:NDUFB11:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS
GO_bp	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	90	29	3.44966641112e-10	2.21772153242e-08	PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:CALR:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:SAR1B:PSMB1:PSMD5:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I
GO_bp	GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	106	32	3.53754443862e-10	2.21772153242e-08	PSMB2:BCL10:PSMA5:PSMB4:BTRC:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:ICAM2:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:RAF1:PSMD6:SKP1:MAP3K7:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	117	34	3.54955430122e-10	2.21772153242e-08	TNFRSF14:PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:RELT:PSMB5:PSME2:PSMC6:PSMA3:TNFRSF12A:TRADD:PSMB10:PSMD7:TXNDC17:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:PSMB1:TNFRSF10B:PSMD5:TRAF2:EDA2R:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GO_bp	GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	214	50	3.98404904887e-10	2.45461688622e-08	SDHB:LEPR:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:COX6A1:NFATC4:NDUFB1:ETFA:IDH2:NDUFB10:NDUFAB1:PHKG2:COQ9:ACADVL:POLG2:NDUFS7:NDUFB7:UQCRFS1:CALM3:ETFB:COX7A2L:CALM2:COX5B:CHCHD5:NDUFB3:NDUFA10:IDH3B:FASTKD5:ACO2:NDUFA6:SCO2:UQCRC1:NDUFC1:SDHA:NDUFS6:UQCRQ:TBRG4:NDUFA5:COX6C:CYC1:NDUFB6:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1:IDH3G	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS
GO_bp	GO_FC_RECEPTOR_SIGNALING_PATHWAY	184	45	5.39391781599e-10	3.2611541677e-08	PSMB2:BCL10:PSMA5:PSMB4:FCGR2A:FCGR3A:BTRC:PPAPDC1A:PSMD13:PSMA1:PSMA1:PSMC3:ARPC3:PSMB5:PSME2:PSMC6:PSMA3:LAT:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:BAIAP2:PSMA8:NFATC1:PSMD8:PSMC4:CALM3:CALM2:ACTR3:PSMD14:PSMD1:PSMA7:ARPC4:NCKIPSD:PSMD6:SKP1:MAP3K7:PSMB1:ARPC1A:PSMD5:VAV2:BTK:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FC_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	289	61	5.4401579894e-10	3.2611541677e-08	SDHB:ATPIF1:LEPR:PKLR:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:ENO2:COX6A1:NFATC4:NDUFB1:ETFA:IDH2:NDUFB10:NDUFAB1:ALDOA:PHKG2:COQ9:ACADVL:SCO1:ALDOC:POLG2:GALK1:NDUFS7:NDUFB7:UQCRFS1:CALM3:ETFB:COX7A2L:CALM2:COX5B:CHCHD5:NDUFB3:NDUFA10:IDH3B:FASTKD5:PFKL:ACO2:NDUFA6:SCO2:PFKFB4:UQCRC1:COX17:NDUFC1:SDHA:NDUFS6:UQCRQ:PPARD:TBRG4:NDUFA5:COX6C:CYC1:NDUFB6:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1:IDH3G	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GO_bp	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	530	94	6.27356954935e-10	3.71060726946e-08	PANK4:PPCS:CMPK1:FLAD1:PKLR:NDUFS2:MPC2:LHPP:RRM1:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:NADSYN1:ATP5L:HSPA8:ENO2:SMUG1:TDG:TXNRD1:COX6A1:ERH:NDUFB1:PPCDC:NEIL1:HDDC3:MPG:NME3:NDUFB10:NDUFAB1:ALDOA:ADCY7:COQ9:DHODH:NUDT7:ALDOC:CNP:COASY:ATP5H:NT5C:GALK1:TK1:DCXR:NDUFS7:PDE4A:QTRT1:NDUFB7:UQCRFS1:PNKP:RRM2:COX7A2L:DGUOK:COX5B:TXNDC9:NDUFB3:NDUFA10:DTYMK:IDH3B:ITPA:NFS1:UCKL1:PFKL:APOBEC3C:APOBEC3H:NDUFA6:OGG1:PFKFB4:UQCRC1:NUDT16:ATP5I:SLC26A1:NDUFC1:NDUFS6:UQCRQ:ME1:NUDT1:GARS:NDUFA5:COX6C:NAPRT1:CYC1:NDUFB6:VCP:STOML2:RFK:NDUFA8:SLC25A25:AK8:NDUFB11:COX7B:NDUFA1:IDH3G:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
GO_bp	GO_MACROMOLECULE_CATABOLIC_PROCESS	914	142	7.41507223099e-10	4.32806058114e-08	AGRN:UBE2J2:LYPLA2:SDC3:PSMB2:CDC20:MAGOH:PCSK9:USP1:PSMA5:CHI3L2:PSMB4:SMG5:BCAN:CDK1:EXOSC1:BTRC:FBXL15:BUB3:PSMD13:RNH1:PSMA1:PSMA1:PSMC3:TNKS1BP1:UBE2L6:FEN1:TUT1:FAU:CAPN1:RNASEH2C:MUS81:TCIRG1:RNF121:USP5:MAGOHB:WIBG:OS9:CHFR:UCHL3:PSMB5:PSME2:NEDD8:PSMC6:PSMA3:BUB1B:EDC3:FBXO22:CTSH:KLHL25:AXIN1:STUB1:CCNF:PLK1:PHKG2:PSMB10:VPS4A:PSMD7:EIF4A1:AURKB:COPS3:TNFAIP1:PSMD11:PSMB3:PSMD3:VPS25:SPOP:PSMD12:EIF4A3:NPLOC4:ANAPC11:PSMA8:RNF126:LSM7:LONP1:CLPP:RPS28:LDLR:RNASEH2A:MVB12A:LSM4:PSMD8:PSMC4:EXOSC5:SMG9:APOE:CALM3:SDC1:CALM2:AUP1:HTRA2:PSMD14:RQCD1:PSMD1:NSFL1C:HM13:TRPC4AP:SDC4:UBE2C:CTSA:AURKA:PSMA7:RPS21:USP18:UFD1L:SDF2L1:DERL3:RNF185:GTSE1:CNOT10:CSPG5:PSMD6:PIK3R4:NUDT16:SPATA18:EIF4E:FGF2:HMGB2:PELO:CCNB1:HEXB:DCP2:SKP1:NDFIP1:CNOT8:PTTG1:HMMR:PSMB1:KLHL7:ERI1:TCEB1:EXOSC4:VCP:EXOSC3:OMD:SEC61B:PSMD5:LRSAM1:TRAF2:FBXW5:MAN1B1:PSMD10:DNASE1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MACROMOLECULE_CATABOLIC_PROCESS
GO_bp	GO_POSITIVE_REGULATION_OF_PROTEOLYSIS	362	71	8.09560223353e-10	4.66390798804e-08	AURKAIP1:CASP9:ATPIF1:PSMB2:CDC20:BCL10:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PIDD:PSMA1:PSMA1:PSMC3:USP5:SLC11A2:ESPL1:CHFR:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:APOPT1:BUB1B:FBXO22:CTSH:AXIN1:STUB1:DNAJA3:PLK1:TRADD:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMA8:SGTA:C3:PSMD8:PSMC4:APOE:NLRP2:HSPBP1:HTRA2:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:TBC1D10A:PSMD6:CCNB1:SKP1:PRELID1:BAK1:PERP:FBXO5:PSMB1:TNFRSF10B:UBE2V2:NSMCE2:VCP:PSMD5:TRAF2:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEOLYSIS
GO_bp	GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	238	53	8.45096290992e-10	4.80621429082e-08	CMPK1:PKLR:NDUFS2:LHPP:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:ATP5L:HSPA8:ENO2:COX6A1:NDUFB1:NDUFB10:NDUFAB1:ALDOA:COQ9:DHODH:ALDOC:ATP5H:GALK1:TK1:NDUFS7:NDUFB7:UQCRFS1:COX7A2L:DGUOK:COX5B:NDUFB3:NDUFA10:DTYMK:UCKL1:PFKL:NDUFA6:PFKFB4:UQCRC1:ATP5I:NDUFC1:NDUFS6:UQCRQ:NDUFA5:COX6C:CYC1:NDUFB6:VCP:STOML2:RFK:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
GO_bp	GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	110	32	1.03582385044e-09	5.81634759564e-08	ARHGEF19:PSMB2:CELSR2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PFN1:DVL2:PSMD11:PSMB3:PSMD3:MKS1:CLTC:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY
GO_bp	GO_TRNA_METABOLIC_PROCESS	175	43	1.04929658278e-09	5.81834955152e-08	PUSL1:ZBTB8OS:YARS:RPP38:TRPT1:MARS:WARS:TRMT61A:RPUSD2:LCMT2:RPUSD1:DUS2:AARS:ADAT1:CTU2:ELAC2:AARSD1:POLG2:NARS:DUS3L:QTRT1:FARSA:TRMT1:GTPBP3:SARS2:WDR4:RTCB:TRMU:DALRD3:SEPSECS:TARS:HARS:HARS2:AARS2:AIMP2:GARS:PTCD1:EXOSC3:IARS:URM1:GTF3C5:HSD17B10:LAGE3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRNA_METABOLIC_PROCESS
GO_bp	GO_CATABOLIC_PROCESS	1750	238	1.20122570806e-09	6.57856449501e-08	AGRN:UBE2J2:PARK7:ALDH4A1:ECE1:LYPLA2:GALE:ATPIF1:SDC3:ZCCHC17:PSMB2:CDC20:MAGOH:PCSK9:USP1:PSMA5:CHI3L2:PSMB4:ADAM15:PKLR:SMG5:BCAN:CDK1:ADAMTS14:EXOSC1:BTRC:FBXL15:GSTO1:XPNPEP1:BUB3:PSMD13:RNH1:PDDC1:PSMA1:PSMA1:PSMC3:TNKS1BP1:UBE2L6:FEN1:TUT1:BSCL2:COX8A:FAU:CAPN1:RNASEH2C:MUS81:TCIRG1:RNF121:ACAT1:PAFAH1B2:SLC37A4:USP5:ENO2:MAGOHB:SMUG1:WIBG:OS9:TDG:ACAD10:CHFR:UCHL3:PSMB5:PSME2:NEDD8:SLC25A21:PSMC6:PSMA3:EIF2S1:GSTZ1:BUB1B:EDC3:NEIL1:MAN2C1:FBXO22:ETFA:CTSH:MTHFS:FAH:KLHL25:MPG:AXIN1:STUB1:CCNF:PLK1:ALDOA:PHKG2:BCKDK:PSMB10:PLA2G15:VPS4A:PSMD7:NUDT7:ACADVL:EIF4A1:AURKB:COPS3:TNFAIP1:ALDOC:PSMD11:PSMB3:PSMD3:CNP:VPS25:PLCD3:PNPO:SPOP:PSMD12:NT5C:GALK1:SPHK1:EIF4A3:NPLOC4:ANAPC11:DCXR:PSMA8:RNF126:LSM7:LONP1:CLPP:RPS28:CDC37:PDE4A:LDLR:RNASEH2A:MVB12A:LSM4:PSMD8:PSMC4:PLD3:BCKDHA:EXOSC5:SMG9:APOE:CALM3:FUT1:ETFB:SDC1:KHK:SNX17:CYP1B1:CALM2:NAGK:AUP1:HTRA2:SMPD4:PSMD14:GAD1:RQCD1:PSMD1:RNPEPL1:NSFL1C:SNRPB:ITPA:HM13:TRPC4AP:LPIN3:SDC4:UBE2C:ACOT8:CTSA:AURKA:PSMA7:RPS21:CBS:PFKL:USP18:UFD1L:COMT:SDF2L1:DERL3:GGT1:RNF185:MPST:PDXP:GCAT:APOBEC3C:APOBEC3H:NAGA:GTSE1:OGG1:HACL1:CNOT10:ACAA1:CSPG5:PFKFB4:GLYCTK:PSMD6:ACAD9:COL6A5:PIK3R4:NUDT16:PCCB:SPATA18:ADAMTS3:EIF4E:FGF2:HMGB2:PELO:CCNB1:HEXB:DCP2:SKP1:NDFIP1:CNOT8:PTTG1:HMMR:MGAT1:PPARD:MUT:ATG5:PSMB1:NUDT1:DAGLB:KLHL7:ASL:POR:NAPEPLD:ERI1:PHYHIP:TCEB1:DECR1:EXOSC4:GPT:GALT:GALT:VCP:GBA2:EXOSC3:OMD:IPPK:SEC61B:PSMD5:LRSAM1:CCBL1:TRAF2:FBXW5:MAN1B1:HSD17B10:PSMD10:DNASE1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CATABOLIC_PROCESS
GO_bp	GO_CELLULAR_PROTEIN_COMPLEX_ASSEMBLY	344	68	1.25394451997e-09	6.78353401291e-08	NDUFS2:SNAP47:TUBGCP2:PSMD13:IMMP1L:NDUFV1:NDUFS8:TCIRG1:FOXRED1:VAMP1:COX14:CCT2:POMP:SRP54:NDUFB1:SNAP23:AXIN1:NDUFB10:CORO7:NDUFAB1:COG4:SCO1:ATPAF2:PSMD11:TUBG1:COA3:STRA13:GPS1:PSMG2:NDUFS7:LONP1:ECSIT:CALR:NDUFB7:SDHAF1:PSMD8:CHCHD5:NDUFB3:NDUFA10:MKKS:UQCC1:UBE2C:NDUFA6:SCO2:ARPC4:NDUFAF3:ZMYND10:ACAD9:CENPE:NDUFC1:NDUFS6:TBCA:PFDN6:UQCC2:AARS2:CENPW:FBXO5:NDUFA5:TMEM70:NDUFB6:PSMD5:NDUFA8:TRAF2:MID1IP1:NDUFB11:PSMD10:NDUFA1:VBP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_PROTEIN_COMPLEX_ASSEMBLY
GO_bp	GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	216	49	1.71836362227e-09	9.18392894987e-08	AUNIP:STIL:PSRC1:CAPZA1:NEK2:TUBGCP2:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:MTRF1:BORA:HAUS4:KNSTRN:KIF23:PRC1:PLK1:KATNB1:EIF5A:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:HAUS8:WDR62:ADD2:SPC25:TPX2:MYBL2:AURKA:PDXP:WDR1:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:CAPZA2:HRSP12:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY
GO_bp	GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	384	73	2.04487533179e-09	1.07988892522e-07	NOC2L:AURKAIP1:MAD2L2:AUNIP:STIL:CAPZA1:NEK2:BUB3:TUBGCP2:OTUB1:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:SIRT4:TRIAP1:HAUS4:TINF2:BUB1B:KNSTRN:PIF1:KIF23:BBS4:PRC1:CCNF:PLK1:KATNB1:PFN1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:PSMG2:EVI5L:HAUS8:ANKRD27:WDR62:EML2:ADD2:BUB1:SPC25:MKKS:TPX2:MYBL2:AURKA:RTEL1:KLHL22:OSM:TSPO:CTBP1:CEP72:CCNB1:HDAC3:KIF4B:PTTG1:PRELID1:TBC1D7:KIFC1:TTK:ATG5:FBXO5:MAD1L1:CAPZA2:PPP2R4:NTMT1:MID1IP1:GNL3L:KIF4A:PSMD10:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION
GO_bp	GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	445	81	2.52545224658e-09	1.31798896069e-07	RPS6KA1:TRNAU1AP:EIF3I:PSMB2:SNIP1:MAGOH:PSMA5:PSMB4:EXOSC1:MTG1:PSMD13:PSMA1:PSMA1:PSMC3:CELF1:HSPA8:CAPRIN2:TARBP2:WIBG:CDK4:MTRF1:PCID2:PSMB5:NGDN:PSME2:PSMC6:PSMA3:EIF2S1:EIF2B2:IMP3:KLHL25:TRAP1:PSMB10:AARS:PSMD7:C1QBP:EIF5A:EIF4A1:PSMD11:PSMB3:PSMD3:COA3:AARSD1:PSMD12:EIF4A3:PSMA8:CDC37:CALR:MPV17L2:WTIP:PSMD8:PSMC4:EXOSC5:EIF2B4:PSMD14:SLC11A1:RQCD1:MRPL44:PSMD1:EIF4E2:PASK:UQCC1:PSMA7:ATF4:POLDIP3:CNOT10:PSMD6:SELT:SEPSECS:EIF4E:DCP2:CNOT8:UQCC2:PSMB1:SRRT:HRSP12:ZNF706:EXOSC4:EXOSC3:IARS:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION
GO_bp	GO_ORGANOPHOSPHATE_METABOLIC_PROCESS	876	135	3.27715395148e-09	1.6904017359e-07	PANK4:PIGV:PPCS:CMPK1:PCSK9:FLAD1:DPM3:PKLR:FDPS:NDUFS2:MPC2:PPAPDC1A:LHPP:RRM1:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:NADSYN1:ATP5L:HSPA8:ENO2:ETNK1:SMUG1:PIP4K2C:KITLG:TDG:MVK:COX6A1:MTMR6:PIGH:ERH:NDUFB1:PPCDC:NEIL1:HDDC3:MPG:NME3:NDUFB10:NDUFAB1:ALDOA:ADCY7:COQ9:LCAT:PLA2G15:DHODH:NUDT7:MVD:PIGL:PIGS:ALDOC:CNP:COASY:PLCD3:PNPO:ATP5H:NT5C:GALK1:TK1:PCYT2:DCXR:ABHD3:NDUFS7:PDE4A:NDUFB7:UQCRFS1:CALM3:PNKP:MBOAT2:RRM2:KHK:COX7A2L:PIGF:CALM2:DGUOK:COX5B:SMPD4:NDUFB3:NDUFA10:DTYMK:IDH3B:ITPA:NFS1:LPIN3:DPM1:UCKL1:PDXK:AGPAT3:PFKL:PISD:PDXP:NDUFA6:OGG1:PFKFB4:UQCRC1:GLYCTK:CD80:PIK3R4:NUDT16:ATP5I:SLC26A1:FGF2:NDUFC1:NDUFS6:HEXB:UQCRQ:PDGFRB:PPARD:ME1:NUDT1:GARS:NAPEPLD:NDUFA5:COX6C:NAPRT1:GPAA1:CYC1:PLAA:NDUFB6:VCP:STOML2:RFK:IPPK:NDUFA8:SLC25A25:DOLK:DOLPP1:AK8:PIGA:NDUFB11:COX7B:NDUFA1:IDH3G:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ORGANOPHOSPHATE_METABOLIC_PROCESS
GO_bp	GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	169	41	3.63754194941e-09	1.85472828593e-07	AUNIP:STIL:CAPZA1:NEK2:TUBGCP2:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:HAUS4:KNSTRN:KIF23:PRC1:KATNB1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:HAUS8:WDR62:ADD2:SPC25:TPX2:MYBL2:AURKA:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:CAPZA2:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY
GO_bp	GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	434	79	3.88990494448e-09	1.96086571974e-07	NOC2L:MRPL20:EIF3I:PRPF3:RPP38:EXOSC1:MTG1:RRP8:CELF1:WDR74:FAU:ORAOV1:NOP2:EMG1:STRAP:DDX23:TARBP2:NOC4L:PRMT5:NGDN:GEMIN2:NOP10:EDC3:IMP3:FAM103A1:TBL3:CD2BP2:DDX28:RNMTL1:C1QBP:ERAL1:MRM1:MRPS7:EIF4A3:WDR18:SF3A2:RPS28:MPV17L2:LSM4:DDX49:EXOSC5:GEMIN7:PRPF31:SNRPG:USP39:MRPS9:SNRPB:EIF6:DDX27:RPS21:SETD4:RRP1:PWP2:PES1:NHP2L1:RRP7A:DHX30:RBM5:MRPL36:ZNF622:SMN1:WDR55:NHP2:ABT1:SNRPC:BYSL:DDX56:NSUN5:WBSCR22:ERI1:RRS1:EXOSC4:BOP1:NOL6:EXOSC3:SURF6:GNL3L:PIN4:MCTS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS
