chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr2	268426	268676	70.7	-4	5.531e-23	5.155e-20
chr6	37271823	37272073	46.4	-3.3	5.439e-23	5.155e-20
chr17	15862255	15862505	28.1	4.6	4.845e-23	5.575e-20
chr3	10176206	10176456	29.5	4.7	5.357e-23	5.859e-20
chr22	25550219	25550469	27.3	4.3	5.837e-23	6.153e-20
chr8	21998345	21998595	89.3	-2.9	6.790e-23	6.383e-20
chr14	105198867	105199117	74	-3.5	8.854e-23	7.873e-20
chr15	78281694	78281944	77.4	-3	9.438e-23	8.751e-20
chr3	152747196	152747446	63.9	-3.8	1.450e-22	1.237e-19
chr9	111772998	111773248	44.5	-3.2	1.508e-22	1.279e-19
chr11	75491084	75491334	131.2	-3.6	1.304e-22	1.289e-19
chr11	61637316	61637566	53.6	3.1	1.539e-22	1.400e-19
chr3	126630341	126630591	43	4.5	1.813e-22	1.465e-19
chr6	135644392	135644642	40.2	3.9	1.521e-22	1.480e-19
chr11	119565054	119565304	26.9	3.8	1.516e-22	1.510e-19
chr14	102974809	102975059	78.4	-2.9	1.839e-22	1.521e-19
chr3	195638815	195639065	38.4	-2.9	1.866e-22	1.611e-19
chr1	53791818	53792068	112.8	2.6	2.067e-22	1.876e-19
chr14	24640930	24641180	31.5	3.4	2.202e-22	1.876e-19
chr5	64396762	64397012	118.7	-3.6	2.286e-22	1.888e-19
chr15	76239568	76239818	46.9	-4.2	2.544e-22	1.907e-19
chr7	51444257	51444507	39.6	5.5	2.579e-22	2.147e-19
chr6	3433357	3433607	35.1	-4.3	2.472e-22	2.173e-19
chr11	61595247	61595497	44.1	2.7	3.006e-22	2.173e-19
chr18	29598463	29598713	29.5	3.5	2.691e-22	2.173e-19
chr3	150444703	150444953	43.1	-3.6	3.385e-22	2.411e-19
chr3	193973341	193973591	60.8	3.3	3.520e-22	2.468e-19
chr19	18110459	18110709	155.2	-2.6	3.275e-22	2.506e-19
chr12	57068547	57068797	35.9	-4.5	3.487e-22	2.659e-19
chr6	150284859	150285109	73	-2.9	4.280e-22	3.266e-19
chr1	203661760	203662010	174.9	-3.1	4.474e-22	3.581e-19
chr1	95635209	95635459	71.6	-2.8	5.413e-22	3.678e-19
chr17	56406231	56406481	33.3	3.4	4.799e-22	3.909e-19
chr1	22118207	22118457	37.1	4.4	3.982e-22	3.970e-19
chr1	181110635	181110885	49.8	-3.4	6.468e-22	4.225e-19
chr6	119651978	119652228	100.5	-2.8	6.614e-22	4.437e-19
chr5	173209109	173209359	51.9	-3.6	8.498e-22	5.451e-19
chr10	80853496	80853746	35.1	3.4	9.942e-22	6.973e-19
chr9	132891469	132891719	35.4	3.4	9.243e-22	7.000e-19
chr5	10762931	10763181	71.7	-3.2	1.539e-21	1.056e-18
chr5	53309505	53309755	34.3	-3.9	1.591e-21	1.097e-18
chr5	37672377	37672627	30	3.9	1.529e-21	1.140e-18
chr22	18348229	18348479	45.4	-4.6	1.852e-21	1.140e-18
chr19	28284172	28284422	26.6	4.3	1.225e-21	1.272e-18
chr2	11538932	11539182	130.4	-3.2	1.807e-21	1.274e-18
chr9	132949524	132949774	99.1	-2.3	2.451e-21	1.553e-18
chr8	21818013	21818263	96.6	-2.5	2.836e-21	1.730e-18
chr5	118395619	118395869	24.3	3.9	2.485e-21	1.851e-18
chr21	43648162	43648412	44.2	4.3	3.125e-21	1.987e-18
chr7	73208060	73208310	30.3	4.2	3.241e-21	2.071e-18
chr4	55437479	55437729	66.6	3.3	3.845e-21	2.179e-18
chr8	21823545	21823795	67.7	-2.6	3.822e-21	2.185e-18
chr18	2982902	2983152	115.5	-3	3.563e-21	2.187e-18
chr5	169705625	169705875	44.9	3.8	4.066e-21	2.288e-18
chr1	156430355	156430605	47	3.4	4.166e-21	2.326e-18
chr14	56273805	56274055	36.3	4.1	3.890e-21	2.350e-18
chr17	4409601	4409851	26	3.7	2.874e-21	2.689e-18
chr9	80524292	80524542	36.3	4	5.106e-21	3.372e-18
chr2	89034653	89034903	61	-3.7	6.230e-21	3.374e-18
chr3	195634626	195634876	276.4	-2.5	5.831e-21	3.396e-18
chr6	37019765	37020015	74.1	-3	5.899e-21	3.412e-18
chr8	27219296	27219546	108.3	-3.4	6.321e-21	3.430e-18
chr12	53614069	53614319	24.5	3.6	5.703e-21	3.841e-18
chr6	41196501	41196751	41.7	-4	6.676e-21	3.866e-18
chr7	44665223	44665473	64.1	-3.8	7.711e-21	3.919e-18
chr10	73526937	73527187	68.2	-2.9	6.913e-21	3.919e-18
chr12	122884477	122884727	36.4	-2.9	7.412e-21	4.499e-18
chr2	182170494	182170744	40.8	4.4	6.463e-21	4.901e-18
chr20	61062572	61062822	43.9	3.2	9.120e-21	4.988e-18
chr2	43154667	43154917	41.3	3.1	9.042e-21	5.003e-18
chr6	160107843	160108093	32.1	4	8.244e-21	5.003e-18
chr8	8611904	8612154	36.3	-5.5	8.529e-21	5.003e-18
chr1	227975674	227975924	49.4	2.8	1.083e-20	5.247e-18
chr4	174382382	174382632	27	3.7	6.383e-21	5.285e-18
chr15	62386624	62386874	28.7	4.6	9.729e-21	5.438e-18
chr21	15646174	15646424	55.4	-4.5	1.198e-20	5.612e-18
chr8	74432887	74433137	37.5	4.7	9.773e-21	5.642e-18
chr10	32261475	32261725	47.9	4.3	1.204e-20	5.704e-18
chr13	52761625	52761875	39.4	3.8	1.113e-20	5.814e-18
chr5	138568001	138568251	27.3	6	1.096e-20	5.928e-18
chr10	111981071	111981321	55.1	-3.7	1.307e-20	6.073e-18
chr17	40464799	40465049	74	2.6	1.319e-20	6.611e-18
chr2	70026256	70026506	69.6	4.4	1.466e-20	6.615e-18
chr16	85415654	85415904	39.8	3.1	1.378e-20	7.604e-18
chr18	13310298	13310548	47.4	4.8	1.858e-20	8.321e-18
chr16	84986341	84986591	56.7	4.3	1.951e-20	8.782e-18
chr3	9291254	9291504	23.7	4	1.487e-20	8.824e-18
chr11	5173025	5173275	30.7	3.8	1.780e-20	8.824e-18
chr10	100208236	100208486	34	-4.6	1.635e-20	8.888e-18
chr5	85822667	85822917	70.9	4.1	1.896e-20	9.029e-18
chr15	64303048	64303298	56.2	4.2	2.217e-20	9.519e-18
chr14	93016269	93016519	39.2	2.9	2.024e-20	9.578e-18
chrX	53285058	53285308	23.3	3.7	1.378e-20	1.011e-17
chr6	146166148	146166398	39.3	-4.5	2.056e-20	1.047e-17
chr11	66675796	66676046	76.4	-3.7	2.432e-20	1.094e-17
chr1	28499231	28499481	23.7	4	2.024e-20	1.099e-17
chr17	79702841	79703091	35.2	3.1	1.756e-20	1.106e-17
chr3	196949761	196950011	49.9	-4.9	2.750e-20	1.138e-17
chr19	10727773	10728023	50.5	4.3	2.882e-20	1.171e-17
chr4	68417977	68418227	27	4.6	2.826e-20	1.220e-17
chr12	122087817	122088067	44	3.8	3.124e-20	1.271e-17
chr15	31246275	31246525	57.3	-3.2	3.152e-20	1.422e-17
chr16	167894	168144	61.4	-2.8	3.217e-20	1.439e-17
chr17	32198826	32199076	244.4	-2.8	3.300e-20	1.439e-17
chr9	127888378	127888628	32.8	4.6	2.974e-20	1.460e-17
chr15	68996871	68997121	43.2	5	3.712e-20	1.460e-17
chr19	41328866	41329116	24.7	3.6	3.155e-20	1.460e-17
chr9	139870319	139870569	44.3	3.2	4.163e-20	1.629e-17
chr10	104522927	104523177	38.4	4.2	3.753e-20	1.639e-17
chr5	179434682	179434932	26.6	4.4	3.421e-20	1.647e-17
chr9	34158425	34158675	36	-3.3	3.550e-20	1.673e-17
chr17	72283250	72283500	73.1	-2.8	4.099e-20	1.724e-17
chr8	95956697	95956947	34.5	-3.6	3.965e-20	1.800e-17
chr21	15643432	15643682	116.3	-3.9	4.326e-20	1.800e-17
chr17	14204160	14204410	62.9	3.6	4.515e-20	1.866e-17
chr1	116958406	116958656	52.9	3.2	5.148e-20	1.903e-17
chr12	69259639	69259889	96.9	-3	4.924e-20	1.903e-17
chr7	108245215	108245465	64.7	-4.3	4.954e-20	2.048e-17
chr6	37102398	37102648	32.7	-4.8	5.163e-20	2.332e-17
chr14	105541730	105541980	31.3	3.3	5.378e-20	2.365e-17
chr16	17476424	17476674	26.2	4.5	6.258e-20	2.410e-17
chr1	23445747	23445997	36.3	-3.3	5.966e-20	2.433e-17
chr9	98225014	98225264	34	4.7	6.216e-20	2.750e-17
chr3	126793854	126794104	22	4.7	5.750e-20	2.792e-17
chr19	18132247	18132497	51.2	-3.4	8.109e-20	2.864e-17
chr19	46712362	46712612	36.7	-3.3	7.610e-20	2.989e-17
chr7	6218189	6218439	76.3	-3.5	8.147e-20	2.991e-17
chr6	2543113	2543363	41	4.3	7.567e-20	3.206e-17
chr2	43232696	43232946	49.5	3.3	8.484e-20	3.269e-17
chr14	81889945	81890195	23.8	3.8	7.190e-20	3.389e-17
chr2	97018753	97019003	41.6	-3.1	9.020e-20	3.499e-17
chr7	129649772	129650022	89.3	-2.7	9.687e-20	3.499e-17
chr1	111704550	111704800	33.8	-3.2	8.386e-20	3.590e-17
chr12	127354286	127354536	93.8	-3.9	9.824e-20	3.591e-17
chr7	72176043	72176293	27.4	4.4	9.527e-20	4.206e-17
chr15	45341357	45341607	27.4	4.8	1.197e-19	4.281e-17
chr4	124521198	124521448	26.4	4	1.042e-19	4.549e-17
chr6	33253039	33253289	31.8	-3.3	1.217e-19	4.549e-17
chr18	21013387	21013637	41.7	-3.4	1.144e-19	4.596e-17
chr2	137080055	137080305	30.6	4.1	1.183e-19	4.718e-17
chr6	2858161	2858411	30.6	3.1	1.221e-19	4.835e-17
chr9	19748759	19749009	27.5	4.5	8.522e-20	4.835e-17
chr2	99351444	99351694	32.3	5.4	1.209e-19	4.938e-17
chr7	50564764	50565014	36	3.8	1.023e-19	5.052e-17
chr17	18753269	18753519	34.4	-4.6	1.404e-19	5.469e-17
chr9	90340842	90341092	108.5	-3.1	1.666e-19	5.623e-17
chr1	32774335	32774585	50.3	-3	1.736e-19	5.657e-17
chr2	43952289	43952539	25	4.2	1.461e-19	5.807e-17
chr20	43104943	43105193	145.1	-2.7	1.541e-19	5.807e-17
chr8	11641033	11641283	81.3	-2.4	1.809e-19	5.998e-17
chr1	151512110	151512360	95.2	-3.1	1.802e-19	6.022e-17
chr15	82310554	82310804	24.5	4.1	1.538e-19	6.542e-17
chr19	704094	704344	30	3.2	1.912e-19	6.731e-17
chr2	234126559	234126809	120.8	-3	2.028e-19	6.906e-17
chr11	85845760	85846010	31.3	3.1	1.836e-19	6.988e-17
chr2	8944209	8944459	58.4	-3.1	2.352e-19	7.244e-17
chr7	1573551	1573801	52.4	-3.4	2.715e-19	8.371e-17
chr16	31484214	31484464	73.5	-2.7	2.751e-19	8.398e-17
chr8	11665777	11666027	49.3	-2.4	2.942e-19	9.093e-17
chr10	134148978	134149228	30.8	3.5	2.506e-19	9.337e-17
chr2	150076415	150076665	23.1	4.5	1.805e-19	9.390e-17
chr10	4983841	4984091	64.1	-2.8	2.792e-19	9.390e-17
chr19	6238221	6238471	27.2	4.6	2.801e-19	9.842e-17
chr1	207242573	207242823	30.8	-4.6	2.654e-19	9.881e-17
chr5	77917079	77917329	46.3	-5.2	3.389e-19	1.021e-16
chr16	29674697	29674947	50.8	2.4	3.616e-19	1.073e-16
chr2	143452994	143453244	31.6	4.3	3.192e-19	1.174e-16
chr6	108899863	108900113	102.8	-2.4	4.017e-19	1.225e-16
chr5	169760156	169760406	39.3	2.9	3.805e-19	1.230e-16
chr14	106374450	106374700	33.3	2.8	3.817e-19	1.250e-16
chr11	59333599	59333849	44	2.6	4.385e-19	1.274e-16
chr15	69407007	69407257	53	3.9	4.638e-19	1.343e-16
chr8	126346323	126346573	23.8	4.1	3.624e-19	1.354e-16
chr2	202022975	202023225	39.9	2.7	3.927e-19	1.380e-16
chr17	64459151	64459401	24	-4	2.834e-19	1.395e-16
chr6	10587876	10588126	69	-3.6	5.258e-19	1.515e-16
chr1	111757220	111757470	28.4	3.9	3.135e-19	1.531e-16
chr12	89888252	89888502	31.2	-5.6	4.666e-19	1.571e-16
chr12	125352020	125352270	38.5	-3.1	4.980e-19	1.571e-16
chr16	67228289	67228539	88.3	-2.7	5.360e-19	1.571e-16
chr17	33212141	33212391	31.5	4.1	5.189e-19	1.613e-16
chr19	962276	962526	85.7	-2.4	5.683e-19	1.648e-16
chr4	6771090	6771340	56.1	-2.9	6.132e-19	1.690e-16
chr18	20960228	20960478	82.6	-3.6	5.988e-19	1.723e-16
chr19	12163629	12163879	30.7	2.9	5.624e-19	1.729e-16
chr21	47862989	47863239	49.8	-3.6	6.293e-19	1.729e-16
chr1	205126352	205126602	55.9	3.9	5.814e-19	1.733e-16
chr7	104584047	104584297	27.7	5	3.700e-19	1.733e-16
chr17	63224886	63225136	31.1	3.8	5.948e-19	1.807e-16
chr8	21916379	21916629	64.1	-2.5	6.558e-19	1.943e-16
chr8	33371058	33371308	38	2.9	6.162e-19	1.990e-16
chr10	96059294	96059544	31.7	4.9	6.792e-19	2.023e-16
chr2	145606094	145606344	21.1	4.6	5.487e-19	2.029e-16
chr14	93035112	93035362	44.3	3	7.726e-19	2.029e-16
chr5	67752554	67752804	75.5	-3.1	7.424e-19	2.054e-16
chr22	27054912	27055162	52.7	-2.7	7.140e-19	2.068e-16
chr4	3081485	3081735	36.2	3.2	6.542e-19	2.104e-16
chr13	34401324	34401574	37	-5.2	6.791e-19	2.137e-16
chr6	37079878	37080128	39.6	-5.6	6.966e-19	2.224e-16
chr20	5765487	5765737	50.2	-2.7	8.098e-19	2.312e-16
chr9	100723143	100723393	110.7	-2.7	8.786e-19	2.372e-16
chr7	43623014	43623264	106.4	-2.1	8.852e-19	2.387e-16
chr1	27113413	27113663	48.7	2.3	9.434e-19	2.453e-16
chr22	38567917	38568167	63.3	-3.1	9.722e-19	2.735e-16
chr11	2323297	2323547	49.9	2.3	1.075e-18	2.743e-16
chr3	107725032	107725282	31.4	3.2	8.874e-19	2.808e-16
chr21	42485308	42485558	28.7	5.4	9.512e-19	2.819e-16
chr16	71514932	71515182	32.6	-5.1	9.260e-19	2.862e-16
chr6	36203148	36203398	35.2	-3.2	1.061e-18	2.996e-16
chr1	54598265	54598515	55	4	1.213e-18	3.001e-16
chr14	69445996	69446246	36.1	3	1.115e-18	3.072e-16
chr17	16302050	16302300	60.7	-3	1.155e-18	3.158e-16
chr10	110171077	110171327	29.9	3.5	1.094e-18	3.321e-16
chr15	64142185	64142435	32.1	-4.2	1.080e-18	3.321e-16
chr5	140058695	140058945	59.9	3.4	1.368e-18	3.352e-16
chr6	2124592	2124842	25.3	4	1.088e-18	3.463e-16
chr16	193087	193337	67.2	-2.4	1.432e-18	3.544e-16
chr1	41099709	41099959	63.8	4.2	1.365e-18	3.649e-16
chr6	4911427	4911677	132.6	-2.5	1.272e-18	3.649e-16
chr8	37870750	37871000	22.9	4.1	1.165e-18	3.655e-16
chr5	173116910	173117160	98.3	-2.8	1.522e-18	3.922e-16
chr10	48432677	48432927	24	3.7	1.326e-18	4.133e-16
chr19	1632962	1633212	129.3	-2.1	1.559e-18	4.404e-16
chr4	35762552	35762802	54.9	4.6	1.988e-18	4.690e-16
chr16	75109169	75109419	61.1	2.9	1.953e-18	4.704e-16
chr4	140762713	140762963	35.9	5	1.679e-18	4.879e-16
chr1	208108513	208108763	28.3	4.4	1.792e-18	4.959e-16
chr8	123580167	123580417	28.9	4.8	1.736e-18	5.011e-16
chr11	68463104	68463354	22.9	5.2	1.763e-18	5.288e-16
chr15	50295946	50296196	64.1	-2.4	2.095e-18	5.390e-16
chr11	62608965	62609215	178.9	2.2	2.150e-18	5.496e-16
chr1	224688097	224688347	47.1	-4.4	2.413e-18	5.542e-16
chr9	35110465	35110715	90.5	-3.2	2.277e-18	5.577e-16
chr5	177876186	177876436	22.3	3.9	1.907e-18	5.712e-16
chr9	123529027	123529277	31.4	3	2.096e-18	5.788e-16
chr10	120850578	120850828	60.8	3.7	2.741e-18	6.249e-16
chr21	43823846	43824096	26.4	3.9	2.106e-18	6.249e-16
chr7	73702697	73702947	42.6	4.1	2.252e-18	6.292e-16
chr12	122442130	122442380	26.4	4.2	2.202e-18	6.493e-16
chr19	1245142	1245392	74.3	-2.5	2.775e-18	6.901e-16
chr3	47446573	47446823	39.2	2.6	2.043e-18	6.983e-16
chr17	43242758	43243008	32.7	3.4	2.798e-18	7.015e-16
chr18	13309778	13310028	29.7	5.6	2.657e-18	7.307e-16
chr1	146555993	146556243	21.5	4.9	2.290e-18	7.380e-16
chr2	103276677	103276927	32.1	3.7	2.971e-18	7.380e-16
chr2	8365078	8365328	28.7	-4.4	1.968e-18	7.537e-16
chr6	74132251	74132501	45.7	3	3.406e-18	7.556e-16
chr16	169942	170192	83.2	-2.4	3.496e-18	8.063e-16
chr19	11009999	11010249	295.5	-2.4	3.378e-18	8.162e-16
chr12	106695573	106695823	214.5	-2.3	3.407e-18	8.162e-16
chr3	167659522	167659772	35.7	4.3	3.386e-18	8.183e-16
chr9	126068199	126068449	33	-3.7	3.131e-18	8.194e-16
chr19	57078754	57079004	29.4	3.9	3.072e-18	8.325e-16
chr15	65510382	65510632	68.7	-3	3.543e-18	8.435e-16
chr19	3950887	3951137	33.7	2.7	3.274e-18	8.492e-16
chr2	16620278	16620528	21.2	5.1	3.128e-18	8.518e-16
chr22	24830548	24830798	24.6	3.7	3.205e-18	8.802e-16
chr17	1742887	1743137	111.5	-2.9	4.022e-18	8.941e-16
chr8	81777044	81777294	29	5.1	3.494e-18	9.286e-16
chr16	68798757	68799007	48.2	-4.1	4.356e-18	9.286e-16
chr10	61787915	61788165	25	5.2	2.551e-18	9.304e-16
chr15	78286783	78287033	40.9	-3.4	3.977e-18	9.304e-16
chr14	77647195	77647445	39.9	4.8	4.102e-18	9.729e-16
chr1	228608857	228609107	26.6	4.8	3.851e-18	1.045e-15
chr2	86161315	86161565	27.1	4.7	4.724e-18	1.045e-15
chr17	65213626	65213876	40.5	2.7	3.293e-18	1.045e-15
chr19	35494268	35494518	28.4	3.5	4.083e-18	1.105e-15
chr1	110407074	110407324	31.5	4	5.044e-18	1.179e-15
chr4	170929668	170929918	45.4	-2.7	5.795e-18	1.188e-15
chr12	98833872	98834122	33.3	3.7	4.872e-18	1.235e-15
chr17	42360791	42361041	124.5	-2.4	5.134e-18	1.250e-15
chr1	145382800	145383050	37.3	3.3	5.232e-18	1.294e-15
chr3	196359244	196359494	116.4	2.6	5.913e-18	1.329e-15
chr9	100721245	100721495	47.1	-3.8	6.494e-18	1.329e-15
chr18	21033724	21033974	33.8	-3.5	5.348e-18	1.358e-15
chr1	108559068	108559318	29.1	5.6	6.049e-18	1.381e-15
chr4	84195140	84195390	31.2	-4.8	6.050e-18	1.502e-15
chr1	114922697	114922947	25.8	4	5.786e-18	1.517e-15
chr1	178506141	178506391	42.7	-3.4	6.853e-18	1.525e-15
chr11	59474387	59474637	26.5	3.8	7.223e-18	1.532e-15
chr1	44692963	44693213	100.1	-3	7.776e-18	1.630e-15
chr6	33928744	33928994	45.4	3.2	8.692e-18	1.759e-15
chr8	21366836	21367086	24.3	3.9	6.302e-18	1.811e-15
chr19	23578217	23578467	25.1	4.1	8.829e-18	1.852e-15
chr9	99814155	99814405	23.5	6	7.430e-18	1.881e-15
chr18	55298973	55299223	25.2	-3.9	5.557e-18	1.886e-15
chr20	15509060	15509310	22.9	5.3	7.378e-18	1.886e-15
chr9	86958139	86958389	33	4.7	7.970e-18	1.951e-15
chr2	148967262	148967512	46.7	-3.5	1.011e-17	2.007e-15
chr16	22227762	22228012	62.6	3.7	9.359e-18	2.041e-15
chr7	47306518	47306768	55.8	-3	1.047e-17	2.067e-15
chr1	24137676	24137926	29.3	-3.5	8.544e-18	2.068e-15
chr11	47347297	47347547	36.1	2.9	8.896e-18	2.113e-15
chr20	3440713	3440963	26.9	3.8	6.353e-18	2.116e-15
chr13	110352523	110352773	26.8	3.3	9.680e-18	2.185e-15
chr10	112618088	112618338	31.1	3.8	1.060e-17	2.290e-15
chr6	35265432	35265682	35.9	2.7	8.385e-18	2.434e-15
chr9	127420519	127420769	35.6	3.4	1.160e-17	2.449e-15
chr8	101428398	101428648	28.8	-3.2	7.548e-18	2.480e-15
chr16	1772197	1772447	22.7	3.3	1.077e-17	2.617e-15
chr5	179220819	179221069	28.6	3.3	1.113e-17	2.629e-15
chr17	33213926	33214176	18.5	4	1.284e-17	2.633e-15
chr2	8738475	8738725	67.7	-3.9	1.316e-17	2.730e-15
chr4	123206521	123206771	71.4	-4.1	1.477e-17	2.815e-15
chr1	157244668	157244918	73.6	-3.7	1.500e-17	2.851e-15
chr3	72319270	72319520	74.4	-3	1.565e-17	2.917e-15
chr12	133047763	133048013	32.7	4.6	1.296e-17	3.014e-15
chr12	106696309	106696559	55	-2.2	1.709e-17	3.185e-15
chr10	91137560	91137810	107.6	-3.3	1.739e-17	3.414e-15
chr7	134832654	134832904	48.2	-3.7	1.915e-17	3.551e-15
chr22	25472447	25472697	21	4.3	1.309e-17	3.598e-15
chr1	12145800	12146050	14.3	4.3	1.702e-17	3.651e-15
chr21	47767922	47768172	34.3	-3.9	1.660e-17	3.801e-15
chr6	43940273	43940523	47	-2.7	2.100e-17	3.805e-15
chr8	108764002	108764252	30.5	4.6	1.730e-17	3.876e-15
chr1	26396974	26397224	56.1	4.4	1.956e-17	3.922e-15
chr3	4061204	4061454	18	4.5	2.011e-17	3.930e-15
chr19	49866810	49867060	32.3	3.5	1.944e-17	3.963e-15
chr13	41818803	41819053	37.3	-4	1.802e-17	3.996e-15
chr2	47306211	47306461	24.6	3.7	1.554e-17	4.047e-15
chr5	14861527	14861777	67	-2.4	2.057e-17	4.134e-15
chr18	3512097	3512347	34.8	4.2	1.558e-17	4.235e-15
chr5	111093686	111093936	28.6	3.3	1.374e-17	4.240e-15
chr4	153877840	153878090	25.9	-5.1	1.842e-17	4.271e-15
chr12	54202826	54203076	30.3	4.3	2.153e-17	4.275e-15
chr17	42077607	42077857	54	3.3	2.515e-17	4.419e-15
chr5	137824211	137824461	25.6	3.8	2.144e-17	4.737e-15
chr22	18435214	18435464	74	-3.2	2.464e-17	4.786e-15
chr10	120458051	120458301	19.5	3.8	2.150e-17	4.899e-15
chr11	113551999	113552249	80.8	-4.1	2.665e-17	4.899e-15
chr22	43119008	43119258	34.1	4.7	2.273e-17	4.899e-15
chr11	127909593	127909843	24.7	3.8	2.714e-17	5.020e-15
chr14	64805479	64805729	24.5	3.9	2.293e-17	5.121e-15
chr16	50297291	50297541	49.4	2.8	2.946e-17	5.200e-15
chr17	55442871	55443121	83.8	-3.4	2.829e-17	5.259e-15
chr2	2617186	2617436	33	3	2.825e-17	5.459e-15
