chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr5	140058695	140058945	59.9	4.4	7.999e-23	1.407e-19
chr12	89888252	89888502	31.2	-5	8.998e-23	1.506e-19
chr12	106696309	106696559	55	-2.5	1.028e-22	1.506e-19
chr7	44120856	44121106	70.8	3.8	1.141e-22	1.597e-19
chr17	42077607	42077857	54	5	9.175e-23	1.671e-19
chr2	127402908	127403158	87.3	3.1	1.369e-22	1.764e-19
chr19	12606122	12606372	65.4	3	1.456e-22	2.042e-19
chr5	176075636	176075886	60.1	3.4	1.644e-22	2.102e-19
chr16	29674697	29674947	50.8	3.2	1.876e-22	2.377e-19
chr1	16212821	16213071	53.3	-3.4	1.814e-22	2.508e-19
chr1	156430355	156430605	47	4.6	2.106e-22	2.508e-19
chr20	31230240	31230490	75.8	3.7	2.102e-22	2.508e-19
chr1	23445747	23445997	36.3	-3.5	2.013e-22	2.709e-19
chr3	193973341	193973591	60.8	3.7	2.377e-22	2.885e-19
chr11	65255077	65255327	41.5	-3.6	2.349e-22	3.770e-19
chr15	78540286	78540536	89.8	4.7	3.658e-22	3.793e-19
chr8	141703715	141703965	114.3	4	3.581e-22	3.825e-19
chr1	11358859	11359109	78.9	3.7	4.958e-22	3.925e-19
chr22	38598449	38598699	53.4	-2.8	3.489e-22	3.925e-19
chr12	106697046	106697296	40.8	-3.2	3.913e-22	4.002e-19
chr17	57367810	57368060	55.5	5.1	3.954e-22	4.002e-19
chr19	909256	909506	88	-3	4.251e-22	4.159e-19
chr4	84195140	84195390	31.2	-4.9	4.729e-22	5.190e-19
chr20	641172	641422	49.7	-5.2	5.348e-22	5.190e-19
chr2	70026256	70026506	69.6	5.4	4.942e-22	5.395e-19
chr15	69407007	69407257	53	5.2	5.870e-22	5.395e-19
chr5	126113976	126114226	72.9	3.5	5.688e-22	5.530e-19
chr7	1573551	1573801	52.4	-3.6	6.282e-22	6.015e-19
chr11	61637316	61637566	53.6	3.4	6.836e-22	6.075e-19
chr18	2980427	2980677	32.1	-4.2	7.268e-22	7.337e-19
chr16	50297291	50297541	49.4	3.5	7.449e-22	7.408e-19
chr6	33928744	33928994	45.4	4.7	8.352e-22	7.434e-19
chr8	37749338	37749588	68.8	3.4	7.589e-22	7.434e-19
chr17	80696164	80696414	52.6	3.1	8.952e-22	7.857e-19
chr1	234679949	234680199	34.2	-3.8	8.768e-22	8.012e-19
chr1	147806570	147806820	43.9	3.9	1.112e-21	9.498e-19
chr1	19536169	19536419	48.1	-2.4	1.831e-21	1.454e-18
chr11	3899935	3900185	61.2	4	1.859e-21	1.692e-18
chr9	135674575	135674825	70	4.3	3.132e-21	2.393e-18
chr1	54598265	54598515	55	4.8	2.978e-21	2.413e-18
chr7	134832654	134832904	48.2	-4	2.723e-21	2.700e-18
chr22	44442454	44442704	152.1	3.6	4.061e-21	3.047e-18
chr16	89789113	89789363	55.4	3.1	3.489e-21	3.374e-18
chr16	84047615	84047865	66.7	4.5	4.498e-21	3.429e-18
chr18	2996269	2996519	37.6	-4.3	4.718e-21	3.429e-18
chr1	53791818	53792068	112.8	2.7	4.570e-21	3.625e-18
chr8	8611904	8612154	36.3	-5.2	4.472e-21	3.625e-18
chr1	43918760	43919010	41.9	4.2	4.598e-21	3.670e-18
chr9	34158425	34158675	36	-3.1	5.668e-21	4.472e-18
chrX	15598065	15598315	73.5	3.6	6.777e-21	4.867e-18
chr1	41099709	41099959	63.8	4.7	7.523e-21	5.342e-18
chr10	63525397	63525647	58.8	4.6	7.395e-21	5.638e-18
chr14	23067810	23068060	27.1	-3.5	5.889e-21	5.915e-18
chr1	116958406	116958656	52.9	3.3	8.015e-21	5.978e-18
chr17	31187222	31187472	44.5	4.1	1.016e-20	6.423e-18
chr2	232100005	232100255	95.4	4	1.145e-20	7.149e-18
chr1	23840628	23840878	97.1	-2.8	1.401e-20	8.362e-18
chr2	43232696	43232946	49.5	3.9	1.060e-20	8.649e-18
chr8	8932450	8932700	44.8	-3.6	1.442e-20	8.808e-18
chr14	106326083	106326333	40.2	3.3	1.258e-20	8.808e-18
chr8	21998345	21998595	89.3	-2.7	2.009e-20	9.206e-18
chr2	10169212	10169462	57.1	3.6	1.789e-20	1.053e-17
chr1	65946736	65946986	57.5	3.7	1.909e-20	1.160e-17
chr5	177962257	177962507	63.1	3	1.730e-20	1.160e-17
chr9	132891469	132891719	35.4	3.2	1.743e-20	1.160e-17
chr17	74351005	74351255	72.4	3	1.860e-20	1.160e-17
chr10	32261475	32261725	47.9	5.4	2.280e-20	1.277e-17
chr17	40464799	40465049	74	2.8	2.375e-20	1.416e-17
chr10	121416323	121416573	58.2	4.1	2.434e-20	1.436e-17
chr14	93035112	93035362	44.3	3.3	2.708e-20	1.493e-17
chr16	19492701	19492951	23.9	-4.2	2.763e-20	1.745e-17
chr16	1696044	1696294	53.5	-3.3	2.558e-20	1.821e-17
chr12	32200870	32201120	43.2	4.6	3.531e-20	1.871e-17
chr12	125399748	125399998	29.6	-3	2.403e-20	1.961e-17
chr4	331330	331580	49.4	4.1	3.972e-20	2.222e-17
chr18	9117362	9117612	28.9	-4.4	4.216e-20	2.517e-17
chr7	129649772	129650022	89.3	-2.7	5.727e-20	2.788e-17
chr21	33032111	33032361	50.6	-2.3	5.579e-20	2.829e-17
chr2	9067794	9068044	63	4.5	4.915e-20	2.882e-17
chr1	94344071	94344321	47.5	-2.5	5.874e-20	2.964e-17
chr19	12895421	12895671	76.5	3.1	8.073e-20	3.061e-17
chr2	26995286	26995536	78.5	-2.8	6.642e-20	3.249e-17
chr6	53174335	53174585	41.1	3.5	7.634e-20	3.712e-17
chr9	123529027	123529277	31.4	3.7	5.038e-20	3.712e-17
chr9	132949524	132949774	99.1	-2.1	7.955e-20	3.712e-17
chr17	56708929	56709179	66.4	3.9	7.889e-20	3.712e-17
chr20	44844597	44844847	62.6	4.2	7.348e-20	3.712e-17
chr1	156227014	156227264	35.3	3.8	8.006e-20	3.783e-17
chr6	112164877	112165127	48.3	3.7	8.065e-20	4.013e-17
chr6	84684385	84684635	60.6	3.9	7.652e-20	4.102e-17
chr6	41196501	41196751	41.7	-3.9	6.832e-20	4.505e-17
chr10	112618088	112618338	31.1	4	8.606e-20	4.505e-17
chr9	100721245	100721495	47.1	-4	9.958e-20	4.526e-17
chr12	281480	281730	128.1	3.2	1.091e-19	4.851e-17
chr19	39373471	39373721	62.9	4.2	1.004e-19	5.181e-17
chr9	139870319	139870569	44.3	3.9	1.024e-19	5.244e-17
chr1	181110635	181110885	49.8	-2.8	1.220e-19	5.381e-17
chr17	26854405	26854655	68.1	4.2	1.197e-19	5.556e-17
chr1	160793142	160793392	98.5	2.8	1.366e-19	5.855e-17
chr1	29298950	29299200	33	-5.4	1.247e-19	6.150e-17
chr19	10727773	10728023	50.5	4.7	1.104e-19	6.222e-17
chr8	37531144	37531394	47.5	4	1.225e-19	6.853e-17
chr14	65308537	65308787	54.9	3.2	1.546e-19	6.929e-17
chr11	71749551	71749801	27	-3.8	1.117e-19	7.122e-17
chr17	17939078	17939328	41.8	4.9	1.504e-19	7.221e-17
chr8	11665777	11666027	49.3	-2.2	1.895e-19	7.834e-17
chr1	160016369	160016619	74	3.7	1.805e-19	7.866e-17
chr3	195774694	195774944	43.2	3.9	2.176e-19	8.766e-17
chr4	87932844	87933094	23.8	-4	1.894e-19	9.149e-17
chr19	24269782	24270032	45	3.6	2.374e-19	9.435e-17
chr6	4177145	4177395	53.8	3.8	2.113e-19	9.729e-17
chr17	34838436	34838686	39.1	3.3	2.268e-19	1.076e-16
chr17	75134080	75134330	30.9	-3.6	2.388e-19	1.076e-16
chr13	44972094	44972344	82.8	3.6	2.995e-19	1.117e-16
chr15	70740376	70740626	52.6	3.6	2.938e-19	1.143e-16
chr22	29591603	29591853	50.1	3.3	2.806e-19	1.151e-16
chr13	34401324	34401574	37	-4.8	2.293e-19	1.254e-16
chr20	51792024	51792274	55	3.9	3.285e-19	1.254e-16
chr1	198048725	198048975	86.4	3.8	4.719e-19	1.363e-16
chr8	145538708	145538958	70	2.5	3.138e-19	1.363e-16
chr15	50552742	50552992	58.2	4.4	3.293e-19	1.421e-16
chr2	209436513	209436763	40	5	3.771e-19	1.422e-16
chr1	120279907	120280157	45.7	3.6	3.871e-19	1.520e-16
chr18	46131780	46132030	60	3.9	4.449e-19	1.735e-16
chr1	28975438	28975688	44.6	4.4	5.405e-19	1.974e-16
chr19	12551819	12552069	64.4	4.3	6.043e-19	2.326e-16
chr1	248022432	248022682	28.9	-3.5	5.992e-19	2.422e-16
chr4	89739792	89740042	22.7	-4	5.826e-19	2.493e-16
chr3	73193089	73193339	55.8	4.9	6.938e-19	2.625e-16
chr15	68996871	68997121	43.2	5	6.773e-19	2.766e-16
chr1	2517204	2517454	57.9	3.2	8.154e-19	2.838e-16
chr9	130646808	130647058	84.3	3	1.102e-18	2.941e-16
chr19	10305537	10305787	75.2	3.5	8.023e-19	2.965e-16
chr14	56273805	56274055	36.3	4.2	7.998e-19	3.192e-16
chr19	12405582	12405832	64.6	3.3	8.945e-19	3.576e-16
chr22	41935940	41936190	62.5	3.2	9.036e-19	3.592e-16
chr5	154220399	154220649	52.2	3	1.153e-18	3.874e-16
chr1	213034120	213034370	49.1	3.7	1.170e-18	3.901e-16
chr19	1245142	1245392	74.3	-2.5	1.174e-18	3.901e-16
chr17	26295236	26295486	134.8	2.8	1.039e-18	3.937e-16
chr5	72251637	72251887	88.6	-1.9	1.265e-18	3.962e-16
chr9	124409312	124409562	33.8	4.2	1.073e-18	3.962e-16
chr11	13789088	13789338	37.3	4.5	1.188e-18	3.962e-16
chr17	40792275	40792525	59.4	3.9	1.364e-18	4.409e-16
chr11	65153877	65154127	59.8	-2.6	1.183e-18	4.471e-16
chr1	51701812	51702062	97.9	-2.1	1.465e-18	4.489e-16
chr4	1884607	1884857	49.6	5.8	1.412e-18	4.489e-16
chr1	153316345	153316595	53.6	4.5	1.230e-18	4.537e-16
chr1	39381201	39381451	59.9	4.3	1.251e-18	4.627e-16
chr15	75455659	75455909	71.2	3.8	1.272e-18	4.680e-16
chr1	181121097	181121347	35.6	-3.5	1.533e-18	4.889e-16
chr10	104522927	104523177	38.4	4.5	1.303e-18	4.889e-16
chr11	5173025	5173275	30.7	3.7	1.425e-18	4.977e-16
chr1	70005840	70006090	56	4.3	1.658e-18	5.458e-16
chr22	36764537	36764787	104.4	2.6	2.362e-18	5.523e-16
chr10	120850578	120850828	60.8	4	1.565e-18	5.537e-16
chr18	13310298	13310548	47.4	5	1.819e-18	5.554e-16
chr9	19385879	19386129	49.2	3.7	1.609e-18	6.428e-16
chr5	173205797	173206047	25.3	-3.7	1.471e-18	6.702e-16
chr12	53191006	53191256	94.8	2.9	2.951e-18	6.724e-16
chr11	78377710	78377960	45	4.2	1.953e-18	6.733e-16
chr3	53163464	53163714	103.2	3.4	2.558e-18	7.090e-16
chr8	33371058	33371308	38	3.5	2.363e-18	7.090e-16
chr18	2982902	2983152	115.5	-2.7	2.124e-18	7.090e-16
chr9	3548719	3548969	54.6	-3.9	2.455e-18	7.201e-16
chr22	35767554	35767804	37.8	-3.2	2.220e-18	7.471e-16
chr1	27113413	27113663	48.7	2.6	2.547e-18	7.851e-16
chr1	151512110	151512360	95.2	-2.9	3.583e-18	7.889e-16
chr7	47608176	47608426	96.2	3.6	2.917e-18	7.889e-16
chr14	52329198	52329448	63.3	4.5	2.629e-18	7.977e-16
chr3	128735528	128735778	42.4	4.2	2.064e-18	8.369e-16
chr3	143002294	143002544	141	3.2	2.994e-18	8.369e-16
chr10	82257443	82257693	111.4	3.1	4.059e-18	8.728e-16
chr17	21181906	21182156	80.2	-3.2	4.333e-18	9.222e-16
chr12	125353728	125353978	80.1	-1.9	3.712e-18	1.023e-15
chr10	100208236	100208486	34	-3.7	3.201e-18	1.027e-15
chr13	46917831	46918081	37.6	4	3.151e-18	1.045e-15
chr15	65588441	65588691	48.5	3.8	3.063e-18	1.111e-15
chr11	65201540	65201790	28.6	-4	2.687e-18	1.121e-15
chr7	12770963	12771213	54.8	-3.4	3.228e-18	1.160e-15
chr1	55013667	55013917	45.6	3.4	4.259e-18	1.229e-15
chr22	47000362	47000612	52	4.1	4.349e-18	1.249e-15
chr1	175379120	175379370	88	3.8	6.304e-18	1.287e-15
chr6	32099371	32099621	45.9	3.2	3.771e-18	1.330e-15
chr4	35762552	35762802	54.9	5.1	4.347e-18	1.337e-15
chr18	9191665	9191915	42.8	3.3	5.260e-18	1.398e-15
chr20	43172976	43173226	94.1	3.7	5.815e-18	1.465e-15
chr7	132174597	132174847	56.5	4	5.377e-18	1.502e-15
chr19	14253592	14253842	41.5	4.6	5.658e-18	1.504e-15
chr14	105147271	105147521	86.4	-2.6	7.719e-18	1.536e-15
chr8	21828654	21828904	25.2	-3	3.635e-18	1.592e-15
chr14	95997879	95998129	21.4	-4.1	6.438e-18	1.641e-15
chr20	32277852	32278102	49.1	3.4	5.700e-18	1.693e-15
chr16	22227762	22228012	62.6	4	6.845e-18	1.736e-15
chr3	195908752	195909002	41.1	3.4	6.819e-18	1.766e-15
chr5	96077663	96077913	67.2	3.2	6.589e-18	1.780e-15
chr7	129588758	129589008	42	-2.4	7.087e-18	1.796e-15
chr8	49379216	49379466	105.4	3.2	9.470e-18	1.821e-15
chr4	2796202	2796452	64.4	2.7	6.943e-18	1.849e-15
chr7	51444257	51444507	39.6	5	7.379e-18	1.871e-15
chr1	70687273	70687523	36.7	-2.7	5.332e-18	1.898e-15
chr3	47446573	47446823	39.2	3	6.725e-18	1.906e-15
chr7	150657473	150657723	67.4	3.5	7.337e-18	1.906e-15
chr10	11220605	11220855	85	4.1	8.171e-18	1.906e-15
chr10	115933942	115934192	156.9	-2.3	7.670e-18	1.906e-15
chr16	22293651	22293901	47.3	3.4	6.061e-18	1.946e-15
chr15	51944408	51944658	96.2	3.8	1.192e-17	2.195e-15
chr1	227975674	227975924	49.4	3	9.378e-18	2.261e-15
chr16	11327001	11327251	55.8	2.7	8.138e-18	2.261e-15
chr14	23366630	23366880	82.7	2.4	9.576e-18	2.267e-15
chr1	204953674	204953924	119.1	3.4	8.378e-18	2.268e-15
chr13	51187534	51187784	90.3	4.1	9.811e-18	2.304e-15
chr21	43967275	43967525	39.8	4.1	9.813e-18	2.328e-15
chr1	145382800	145383050	37.3	4.3	1.036e-17	2.439e-15
chr9	35798762	35799012	30.3	-3.9	9.040e-18	2.439e-15
chr14	31528854	31529104	143.6	3.2	9.597e-18	2.485e-15
chr17	77776962	77777212	29.6	3.6	9.692e-18	2.586e-15
chr10	96059294	96059544	31.7	4.4	1.018e-17	2.638e-15
chr11	118933631	118933881	18.5	-3.4	6.898e-18	2.676e-15
chr16	68002510	68002760	42.7	2.8	1.149e-17	2.686e-15
chr1	45187238	45187488	51.1	6.1	1.199e-17	2.722e-15
chr13	28195786	28196036	67.5	-2.4	1.193e-17	2.900e-15
chr6	160107843	160108093	32.1	4.1	1.152e-17	2.945e-15
chr17	17207862	17208112	57.2	3.6	1.385e-17	3.109e-15
chr8	123580167	123580417	28.9	4.9	9.063e-18	3.138e-15
chr22	43119008	43119258	34.1	4.8	1.203e-17	3.138e-15
chr19	7588331	7588581	28.7	-2.9	9.905e-18	3.417e-15
chr12	57271864	57272114	100.8	4.3	2.047e-17	3.473e-15
chr6	30687887	30688137	62.9	3.2	1.354e-17	3.473e-15
chr22	35767904	35768154	38.9	-2.9	1.356e-17	3.473e-15
chr4	139592771	139593021	48.6	3.5	1.538e-17	3.613e-15
chr3	39194276	39194526	45.6	-2.8	1.448e-17	3.680e-15
chr6	37151044	37151294	72.9	3.2	1.582e-17	3.684e-15
chr11	119508258	119508508	77.1	3.5	1.855e-17	3.819e-15
chr1	26396974	26397224	56.1	4.9	1.524e-17	3.831e-15
chr12	122510495	122510745	26	-3.3	1.162e-17	3.840e-15
chr8	125928665	125928915	125.7	4.1	1.570e-17	3.841e-15
chr17	4152882	4153132	64.1	4	1.686e-17	3.841e-15
chr22	43011378	43011628	114.7	2.6	1.573e-17	3.841e-15
chr1	236063839	236064089	41.4	3.7	1.572e-17	4.018e-15
chr17	15135880	15136130	38.2	4.3	1.573e-17	4.018e-15
chr2	150076415	150076665	23.1	4.1	1.585e-17	4.021e-15
chr6	146166148	146166398	39.3	-3.9	1.883e-17	4.043e-15
chr11	65260069	65260319	29.1	-2.6	1.729e-17	4.068e-15
chrX	154356316	154356566	28	5.1	1.271e-17	4.106e-15
chr3	142750778	142751028	16.5	-4.7	2.244e-17	4.231e-15
chr9	135869952	135870202	50.7	3.2	1.791e-17	4.312e-15
chr8	128972501	128972751	91.1	2.8	2.211e-17	4.329e-15
chr11	85845760	85846010	31.3	3.7	1.400e-17	4.460e-15
chr9	138842236	138842486	43.5	2.9	2.097e-17	4.601e-15
chr1	110336988	110337238	49.6	5.3	1.944e-17	4.615e-15
chr16	50915428	50915678	87.9	3.5	3.063e-17	4.792e-15
chr1	228368363	228368613	31	-3.3	1.564e-17	4.880e-15
chr8	99466503	99466753	37.5	3.6	2.004e-17	4.880e-15
chr11	72853379	72853629	60.2	2.7	2.250e-17	4.880e-15
chr17	35994749	35994999	35.9	-4.5	1.719e-17	4.974e-15
chr10	91087605	91087855	24.3	-3	1.671e-17	5.178e-15
chr12	112279718	112279968	89.7	-2	2.740e-17	5.182e-15
chr2	44314462	44314712	34.1	-3	2.331e-17	5.384e-15
chr6	3455408	3455658	52.1	-2.9	2.338e-17	5.384e-15
chr2	30848682	30848932	30.7	4.3	2.511e-17	5.591e-15
chr17	3868507	3868757	46.1	3.9	2.444e-17	5.591e-15
chr1	113684297	113684547	48.2	3.5	2.235e-17	5.815e-15
chr10	19024748	19024998	40.3	5.2	2.591e-17	5.889e-15
chr1	207226446	207226696	85.3	-2.3	3.245e-17	6.071e-15
chr2	99351444	99351694	32.3	5.3	2.844e-17	6.366e-15
chr1	31971675	31971925	32.8	4.2	3.055e-17	6.645e-15
chr15	22833297	22833547	64.3	3.2	3.465e-17	6.661e-15
chr1	31883050	31883300	65.5	3.3	3.085e-17	6.895e-15
chr3	107725032	107725282	31.4	3.4	2.376e-17	7.051e-15
chr1	205200208	205200458	17.8	-5.4	3.307e-17	7.571e-15
chr3	15094276	15094526	67	2.9	3.415e-17	7.571e-15
chr7	4589353	4589603	33.2	4.6	3.551e-17	7.571e-15
chr17	25783286	25783536	46.3	-2.4	3.728e-17	7.571e-15
chr16	71514932	71515182	32.6	-3.9	3.639e-17	7.912e-15
chrX	52089974	52090224	21.1	-4	4.922e-17	7.915e-15
chr2	103276677	103276927	32.1	4.5	3.837e-17	8.126e-15
chr9	127736228	127736478	37.3	5.1	4.337e-17	8.171e-15
chr22	32333424	32333674	38.7	3.6	3.644e-17	8.193e-15
chr11	120906630	120906880	23.7	-3.1	2.891e-17	8.228e-15
chr17	26313913	26314163	37.9	5	3.106e-17	8.283e-15
chr9	98225014	98225264	34	4.4	3.866e-17	8.294e-15
chr17	35989300	35989550	29.9	-5	4.051e-17	8.372e-15
chr17	33212141	33212391	31.5	5.6	3.955e-17	8.430e-15
chr2	86416572	86416822	82.4	3.5	4.773e-17	8.676e-15
chr1	231120896	231121146	27.1	3.3	3.145e-17	8.874e-15
chr20	5761572	5761822	23.4	-3.6	3.372e-17	9.485e-15
chr9	86958139	86958389	33	3.9	4.673e-17	9.562e-15
chr2	121832672	121832922	29.8	4.4	4.749e-17	9.605e-15
chr14	55221461	55221711	36.8	4.4	5.208e-17	9.605e-15
chr12	7176232	7176482	34.3	3.8	5.036e-17	1.016e-14
chr1	68215549	68215799	18.8	-3.4	4.723e-17	1.017e-14
chr20	3823141	3823391	30.4	4.4	5.080e-17	1.024e-14
chr6	164463370	164463620	38.6	4.3	5.901e-17	1.058e-14
chr6	17962721	17962971	44.5	3.3	5.167e-17	1.065e-14
chr2	208282076	208282326	47.3	4	4.621e-17	1.084e-14
chr1	95581277	95581527	37.8	4	4.421e-17	1.121e-14
chr1	236670678	236670928	30.1	4.6	5.551e-17	1.121e-14
chr22	31686658	31686908	104	-2.2	6.750e-17	1.121e-14
chr12	108959840	108960090	39.1	-2.9	4.529e-17	1.140e-14
chr11	65238916	65239166	51.8	-2.2	6.742e-17	1.170e-14
chr20	49990580	49990830	35.9	3.9	6.592e-17	1.170e-14
chr6	149531029	149531279	40.6	4.4	6.749e-17	1.178e-14
chr21	25644833	25645083	37.7	3.4	5.866e-17	1.223e-14
chr20	58777144	58777394	49.9	4	6.745e-17	1.243e-14
chr12	95856925	95857175	85.5	3.3	9.615e-17	1.264e-14
chr20	60849662	60849912	69.7	2.6	6.902e-17	1.264e-14
chr9	32943193	32943443	62.8	4.1	7.668e-17	1.304e-14
chr1	50724006	50724256	67.1	4.1	7.252e-17	1.315e-14
chr9	124044220	124044470	20.4	-3.5	6.539e-17	1.315e-14
chr2	149208653	149208903	25	4	4.935e-17	1.418e-14
chr22	35776987	35777237	36.1	-2.4	7.237e-17	1.419e-14
chr7	5570603	5570853	62.9	-3.7	7.907e-17	1.424e-14
chr6	28869729	28869979	40.8	3.8	7.291e-17	1.476e-14
chr2	219181372	219181622	35.8	-4.4	6.137e-17	1.479e-14
chr1	86094894	86095144	39.5	3.3	6.411e-17	1.541e-14
chr17	21176312	21176562	111.3	-2	9.943e-17	1.588e-14
chr5	178054086	178054336	67.2	-2.1	9.039e-17	1.596e-14
chr17	65213626	65213876	40.5	3.5	9.467e-17	1.596e-14
chr19	39166918	39167168	46.3	4	9.562e-17	1.596e-14
chr7	130080855	130081105	57	3.1	9.892e-17	1.621e-14
chr2	182232198	182232448	25.4	3.3	6.533e-17	1.659e-14
chr7	100399852	100400102	35.6	2.7	1.019e-16	1.703e-14
chr1	22118207	22118457	37.1	4.5	1.041e-16	1.721e-14
chr1	150254718	150254968	55.9	-2.4	9.964e-17	1.721e-14
chr1	205126352	205126602	55.9	3.8	9.981e-17	1.721e-14
chr18	21033724	21033974	33.8	-3.1	9.395e-17	1.721e-14
chr19	1872418	1872668	52.1	2.3	9.162e-17	1.721e-14
chr10	103872137	103872387	46.9	3.3	8.089e-17	1.726e-14
chr21	31014345	31014595	41.8	3.7	1.054e-16	1.728e-14
chr3	156807283	156807533	51.5	3	1.097e-16	1.769e-14
chr1	208046787	208047037	66.7	2.7	1.050e-16	1.786e-14
chr6	74132251	74132501	45.7	3.9	9.634e-17	1.786e-14
chr4	140762713	140762963	35.9	5	7.900e-17	1.807e-14
chr5	131720350	131720600	32	3.2	9.940e-17	1.829e-14
chr15	99395573	99395823	80.3	-2.5	1.514e-16	1.836e-14
chr16	75599011	75599261	21.4	-3.6	7.855e-17	1.896e-14
chr1	154293406	154293656	36.1	4	8.658e-17	1.959e-14
chr12	89787505	89787755	70.8	4.3	1.077e-16	1.961e-14
chr11	1771859	1772109	74.1	2.1	1.193e-16	1.992e-14
chr14	55239980	55240230	26.5	4	8.435e-17	2.034e-14
chr22	38044041	38044291	45.9	3.3	1.009e-16	2.079e-14
chr14	93016269	93016519	39.2	3	9.412e-17	2.102e-14
chr22	38092773	38093023	51.4	3.6	1.055e-16	2.164e-14
chr10	97424302	97424552	107.8	3.2	1.936e-16	2.293e-14
chr19	11849678	11849928	78	2.7	1.949e-16	2.303e-14
chr7	150691695	150691945	55.8	2.7	1.406e-16	2.307e-14
chr2	149403188	149403438	31.4	-2.6	1.305e-16	2.321e-14
chr10	65248614	65248864	23.9	-4.7	1.383e-16	2.493e-14
chr18	12302518	12302768	38.8	3.1	1.406e-16	2.493e-14
chr3	152049027	152049277	29.1	-5.5	1.474e-16	2.528e-14
chr17	14204160	14204410	62.9	3.7	1.705e-16	2.572e-14
chr7	30174263	30174513	55.9	-1.9	1.613e-16	2.600e-14
chr20	31127640	31127890	59.9	3.5	1.486e-16	2.600e-14
chr17	80696544	80696794	55.2	3.7	1.514e-16	2.643e-14
chr7	30936823	30937073	123.7	3.1	1.812e-16	2.700e-14
chr1	43432810	43433060	49	-2.6	1.741e-16	2.786e-14
chr7	100130955	100131205	44	2.7	1.418e-16	2.804e-14
chr2	97163933	97164183	122.1	3.7	1.732e-16	2.941e-14
chr9	123446798	123447048	27.2	-3	1.297e-16	2.949e-14
chr20	32142831	32143081	71.1	-2.2	1.794e-16	3.085e-14
chr6	90507094	90507344	37.8	3.6	2.051e-16	3.086e-14
chr19	14008141	14008391	68.5	3.1	2.102e-16	3.086e-14
chr22	43403683	43403933	116.5	3.3	1.974e-16	3.229e-14
chr2	88315802	88316052	33.9	3.2	1.427e-16	3.236e-14
chr12	122087817	122088067	44	4.2	1.906e-16	3.238e-14
chr15	62386624	62386874	28.7	4.7	1.360e-16	3.257e-14
chr3	52033909	52034159	76.7	3.3	2.266e-16	3.276e-14
chr7	127525997	127526247	40.6	2.9	2.232e-16	3.309e-14
chr16	83987131	83987381	25.6	-3	1.563e-16	3.468e-14
chr12	118802557	118802807	22	-4	1.594e-16	3.563e-14
chr19	53030451	53030701	34.3	3.5	2.222e-16	3.616e-14
chr15	82338433	82338683	75.4	3	3.329e-16	3.648e-14
chr21	47862989	47863239	49.8	-3.2	2.379e-16	3.648e-14
