chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr7	132141201	132141451	20	2.9	3.160e-12	1.514e-09
chr10	79954734	79954984	13.3	3	3.594e-12	1.572e-09
chr3	4061204	4061454	18	3.7	3.099e-12	1.594e-09
chr3	39681442	39681692	23.7	2.2	3.399e-12	1.624e-09
chr15	64731236	64731486	14.6	3.1	4.448e-12	1.647e-09
chr3	11426824	11427074	14.9	3.2	4.819e-12	1.774e-09
chr17	75033185	75033435	22.1	2.9	3.859e-12	1.814e-09
chr2	137080055	137080305	30.6	2.5	3.429e-12	1.862e-09
chr11	128756438	128756688	20.5	2.4	4.120e-12	1.881e-09
chr5	171155775	171156025	11.6	4.1	4.559e-12	1.905e-09
chr11	68463104	68463354	22.9	3.2	4.054e-12	2.039e-09
chr6	2124592	2124842	25.3	2.5	4.452e-12	2.054e-09
chr7	90743622	90743872	9.5	3.6	4.910e-12	2.054e-09
chr12	41906418	41906668	22.7	-2.8	4.821e-12	2.172e-09
chr1	8064845	8065095	37.6	2.6	4.940e-12	2.257e-09
chr5	139058730	139058980	20.7	2.5	5.409e-12	2.358e-09
chr10	112534041	112534291	20.8	3.1	5.314e-12	2.358e-09
chr9	126964826	126965076	37.9	1.9	5.293e-12	2.365e-09
chr17	4409601	4409851	26	2.2	5.288e-12	2.365e-09
chr19	4145827	4146077	20.4	3.6	5.640e-12	2.414e-09
chr17	33212141	33212391	31.5	2.3	4.739e-12	2.445e-09
chr16	10451186	10451436	10.7	3.3	7.092e-12	2.769e-09
chr2	208014062	208014312	21.6	2.5	6.767e-12	2.921e-09
chr7	100154237	100154487	42.4	2.3	5.732e-12	2.921e-09
chr14	103183636	103183886	17.2	2.8	6.789e-12	2.921e-09
chr15	76239568	76239818	46.9	-2.6	1.092e-11	2.976e-09
chr19	23578217	23578467	25.1	2.4	6.755e-12	3.068e-09
chr6	27560395	27560645	15.9	3.1	9.441e-12	3.071e-09
chr18	13309778	13310028	29.7	2.6	6.381e-12	3.082e-09
chr11	67913640	67913890	23.5	2.4	7.367e-12	3.086e-09
chr1	93010337	93010587	21.2	3.8	7.928e-12	3.185e-09
chr5	115827765	115828015	23.4	3.1	7.141e-12	3.185e-09
chr10	103877514	103877764	36.5	1.7	6.577e-12	3.185e-09
chr11	121459590	121459840	17.4	2.9	8.799e-12	3.495e-09
chr9	32882736	32882986	11.7	2.9	1.009e-11	3.591e-09
chr6	135439275	135439525	18.4	2.4	9.663e-12	4.122e-09
chr3	126793854	126794104	22	3.6	1.040e-11	4.201e-09
chr6	160107843	160108093	32.1	2.1	8.906e-12	4.201e-09
chr1	147735812	147736062	25	2.4	1.003e-11	4.221e-09
chr2	74413143	74413393	36.8	2.2	9.946e-12	4.551e-09
chr7	70034527	70034777	25	2.9	1.174e-11	4.963e-09
chr1	227975674	227975924	49.4	1.8	2.094e-11	5.058e-09
chr8	81777044	81777294	29	3.4	1.142e-11	5.136e-09
chr14	56273805	56274055	36.3	2.2	1.157e-11	5.190e-09
chr18	21656208	21656458	30.6	2.6	1.072e-11	5.190e-09
chr9	35311976	35312226	20.4	2.8	1.480e-11	5.538e-09
chr18	731267	731517	10.9	3.3	2.389e-11	5.555e-09
chr2	47306211	47306461	24.6	2.2	1.363e-11	5.641e-09
chr1	55614407	55614657	26.4	-2.6	1.502e-11	5.742e-09
chr12	50262922	50263172	26.7	2.1	1.542e-11	6.151e-09
chr3	10176206	10176456	29.5	2	1.472e-11	6.372e-09
chr6	80506009	80506259	13.3	2.8	1.494e-11	6.448e-09
chr2	134876036	134876286	18.2	2.6	1.860e-11	6.734e-09
chr7	80211210	80211460	18.4	2.6	1.902e-11	7.047e-09
chr17	56406963	56407213	75.7	1.6	2.972e-11	7.047e-09
chr1	204146305	204146555	23.3	3	1.990e-11	7.174e-09
chr9	136544271	136544521	10.1	3.8	2.561e-11	7.174e-09
chr13	28242155	28242405	16.3	2.7	2.807e-11	7.174e-09
chr11	60631481	60631731	16.8	3.1	2.030e-11	7.285e-09
chr11	59333599	59333849	44	1.8	2.930e-11	7.311e-09
chr3	49503134	49503384	23.8	2.5	2.089e-11	7.418e-09
chr8	111784863	111785113	9.6	3.4	2.717e-11	7.427e-09
chr4	4325934	4326184	15.8	3.1	2.731e-11	7.465e-09
chr7	520310	520560	16.2	2.9	2.798e-11	7.465e-09
chr10	86053457	86053707	24.4	3.1	2.160e-11	7.544e-09
chr3	49062920	49063170	43.8	2.1	3.480e-11	7.811e-09
chr1	210547201	210547451	14.1	4.7	2.987e-11	8.011e-09
chr2	18697561	18697811	16	2.4	2.990e-11	8.011e-09
chr9	19901638	19901888	14.8	2.6	2.976e-11	8.011e-09
chr15	44063994	44064244	19.8	-2.8	2.482e-11	8.337e-09
chr1	224249135	224249385	15.5	2.8	3.224e-11	8.345e-09
chr12	122442130	122442380	26.4	2.3	2.367e-11	8.546e-09
chr6	106968767	106969017	17.4	2.7	2.783e-11	9.213e-09
chr2	218247601	218247851	12.2	3.5	3.090e-11	9.373e-09
chr2	182232198	182232448	25.4	2.1	2.648e-11	9.441e-09
chr2	121364543	121364793	13	3	3.371e-11	9.985e-09
chr16	134821	135071	32.7	1.9	2.605e-11	1.004e-08
chr1	26880435	26880685	60.5	-1.6	4.268e-11	1.011e-08
chr4	89219308	89219558	13.2	2.8	4.108e-11	1.044e-08
chr6	37250238	37250488	29.9	-2.9	2.562e-11	1.060e-08
chr11	67874056	67874306	13.1	2.8	3.338e-11	1.060e-08
chr21	37947739	37947989	22.1	2.5	3.310e-11	1.074e-08
chr22	41079136	41079386	26.2	2.6	3.116e-11	1.105e-08
chr7	29790653	29790903	14.1	3	4.576e-11	1.121e-08
chr2	143452994	143453244	31.6	2.5	2.831e-11	1.148e-08
chr3	72751607	72751857	18.6	3	3.458e-11	1.177e-08
chr11	93530066	93530316	31.2	-3	3.233e-11	1.192e-08
chr12	51235895	51236145	20.6	2.7	3.750e-11	1.192e-08
chr18	55298973	55299223	25.2	-2.9	3.507e-11	1.198e-08
chr2	150394782	150395032	8.5	3.9	3.336e-11	1.202e-08
chr6	111738336	111738586	14.2	2.8	3.942e-11	1.202e-08
chr1	22118207	22118457	37.1	2.3	3.871e-11	1.231e-08
chr1	87230849	87231099	19.7	2.3	3.736e-11	1.231e-08
chr19	3503053	3503303	153.4	-1.5	5.654e-11	1.231e-08
chr1	12145800	12146050	14.3	3.2	5.154e-11	1.238e-08
chr1	236063839	236064089	41.4	2.2	3.502e-11	1.250e-08
chr6	92192359	92192609	19	2.7	4.291e-11	1.288e-08
chr18	8730473	8730723	19.7	2.6	4.189e-11	1.294e-08
chr12	49409019	49409269	19.8	3	4.524e-11	1.350e-08
chr5	123679273	123679523	17.7	4.8	4.796e-11	1.451e-08
chr1	158645682	158645932	19.5	2.4	5.206e-11	1.542e-08
chr4	5824443	5824693	15.5	4	6.808e-11	1.588e-08
chr7	38380978	38381228	26.9	2.6	5.224e-11	1.588e-08
chr14	55221461	55221711	36.8	2.6	5.246e-11	1.592e-08
chr9	6779893	6780143	15	3	7.076e-11	1.625e-08
chr10	71882599	71882849	18.9	3.9	5.598e-11	1.625e-08
chr12	85850801	85851051	13.3	2.9	4.748e-11	1.629e-08
chr3	105718789	105719039	10.1	3.4	5.981e-11	1.671e-08
chr6	112155774	112156024	30.6	-2.4	4.915e-11	1.671e-08
chr5	141566578	141566828	19.2	3	6.052e-11	1.725e-08
chr7	22390462	22390712	14.6	2.6	7.820e-11	1.725e-08
chr17	57442897	57443147	17.7	3.4	5.885e-11	1.725e-08
chr13	29958651	29958901	18.3	2.7	6.187e-11	1.749e-08
chr1	58902616	58902866	14.5	2.7	8.115e-11	1.772e-08
chr1	45187238	45187488	51.1	2.2	9.248e-11	1.848e-08
chr12	95010216	95010466	21.1	2.4	6.930e-11	1.941e-08
chr5	123991758	123992008	12.9	3.6	7.782e-11	1.965e-08
chr3	151149740	151149990	29.1	3.1	6.067e-11	2.000e-08
chr2	190386431	190386681	18.5	3.1	8.060e-11	2.227e-08
chr8	29694039	29694289	14.4	2.7	1.018e-10	2.227e-08
chr15	73024898	73025148	14.5	3.2	1.030e-10	2.245e-08
chr2	102952411	102952661	27.5	2.9	8.050e-11	2.271e-08
chr7	128725343	128725593	14.3	2.8	1.055e-10	2.271e-08
chr18	53415532	53415782	20	2.9	8.161e-11	2.271e-08
chrX	16789667	16789917	13.1	3.4	7.117e-11	2.288e-08
chr1	153498757	153499007	12.7	3	9.429e-11	2.307e-08
chr17	63224886	63225136	31.1	2.1	6.732e-11	2.331e-08
chr11	59534773	59535023	17.9	2.9	8.382e-11	2.446e-08
chr6	40758893	40759143	17.5	-3.7	9.779e-11	2.612e-08
chr14	56266332	56266582	28	2.6	9.327e-11	2.737e-08
chr5	64056184	64056434	19.2	2.6	1.083e-10	2.879e-08
chr8	33371058	33371308	38	1.8	9.418e-11	2.961e-08
chr11	2323297	2323547	49.9	1.5	1.837e-10	2.973e-08
chr17	42345485	42345735	119.2	-1.9	1.643e-10	2.977e-08
chr17	15554987	15555237	48.6	2.2	2.042e-10	3.077e-08
chr12	2071279	2071529	23.4	-2.5	1.212e-10	3.212e-08
chr1	149291175	149291425	21.7	2.6	1.232e-10	3.225e-08
chr4	55408805	55409055	18.2	2.6	1.147e-10	3.225e-08
chr6	86290606	86290856	14.2	2.7	1.583e-10	3.225e-08
chr7	2376578	2376828	11.1	2.9	1.588e-10	3.225e-08
chr16	71498179	71498429	64.7	-2.6	1.743e-10	3.267e-08
chr9	134226318	134226568	23	3.1	1.271e-10	3.302e-08
chr17	79702841	79703091	35.2	1.9	1.075e-10	3.320e-08
chr2	129252153	129252403	13.9	4.2	1.712e-10	3.444e-08
chr7	66019280	66019530	22.8	-3	1.317e-10	3.444e-08
chr12	31142731	31142981	13.5	2.5	1.753e-10	3.502e-08
chr6	74169342	74169592	12.8	2.5	1.554e-10	3.542e-08
chr6	30126532	30126782	19.1	-3.3	1.437e-10	3.602e-08
chr15	65510382	65510632	68.7	-2.1	2.353e-10	3.611e-08
chr3	48701099	48701349	34.2	2.3	1.177e-10	3.852e-08
chr11	68823611	68823861	18.6	2.8	1.441e-10	3.880e-08
chr17	56406231	56406481	33.3	1.9	1.300e-10	3.898e-08
chr5	33213091	33213341	12.8	3	1.611e-10	3.943e-08
chr1	146849657	146849907	16.9	3.5	1.487e-10	3.966e-08
chrX	42836045	42836295	10.9	3.3	2.616e-10	4.003e-08
chr21	43823846	43824096	26.4	2.2	1.512e-10	4.012e-08
chr18	33442089	33442339	26.1	2.5	1.498e-10	4.030e-08
chr5	137824211	137824461	25.6	2.3	1.549e-10	4.082e-08
chr14	23615728	23615978	25.2	2.5	1.530e-10	4.082e-08
chr16	1772197	1772447	22.7	2.3	1.567e-10	4.222e-08
chr7	129764636	129764886	16.3	-3.6	2.383e-10	4.546e-08
chr12	699451	699701	44	-2.3	2.995e-10	4.546e-08
chr5	31898231	31898481	18.4	2.3	1.879e-10	4.627e-08
chr5	66502844	66503094	17	2.5	1.784e-10	4.627e-08
chr20	44507049	44507299	35.7	-1.9	1.875e-10	4.627e-08
chr22	37948813	37949063	79.4	-1.9	2.858e-10	4.947e-08
chr20	11562695	11562945	14.7	2.7	2.665e-10	4.995e-08
chr9	19216540	19216790	12.5	2.6	2.377e-10	5.150e-08
chr17	78193282	78193532	15	2.7	2.841e-10	5.279e-08
chr17	40464799	40465049	74	1.6	3.191e-10	5.304e-08
chr22	26896631	26896881	13.2	3.3	2.291e-10	5.304e-08
chr18	2996269	2996519	37.6	-2.9	1.938e-10	5.362e-08
chr3	66615780	66616030	19.2	2.8	2.307e-10	5.452e-08
chr5	52549454	52549704	22.7	2.2	2.403e-10	5.741e-08
chr3	160787517	160787767	20.9	2.6	2.448e-10	5.752e-08
chr7	100108419	100108669	23.1	2.3	2.506e-10	5.863e-08
chr19	1897594	1897844	46.2	1.6	3.624e-10	5.914e-08
chr2	202649388	202649638	14.4	3.1	2.638e-10	5.981e-08
chr7	147850803	147851053	11.4	2.7	2.860e-10	6.009e-08
chr20	32331557	32331807	17.3	2.2	2.655e-10	6.032e-08
chr18	46131780	46132030	60	2.2	4.400e-10	6.122e-08
chr3	47446573	47446823	39.2	1.7	2.282e-10	6.247e-08
chr20	685438	685688	14.1	3	3.683e-10	6.428e-08
chr1	224688097	224688347	47.1	-2.8	5.025e-10	6.496e-08
chr1	52130561	52130811	19.5	2.7	2.867e-10	6.541e-08
chr5	159775216	159775466	15.2	2.4	4.067e-10	6.552e-08
chr2	69409028	69409278	24.5	3.3	2.921e-10	6.608e-08
chr7	92849231	92849481	21.3	-2.4	3.043e-10	6.765e-08
chr1	182750977	182751227	27.8	2.5	2.772e-10	6.852e-08
chr17	65427733	65427983	17.6	3.4	2.986e-10	7.177e-08
chr10	111981071	111981321	55.1	-2.1	4.719e-10	7.373e-08
chr13	39949766	39950016	10	2.8	4.262e-10	7.373e-08
chr8	28419372	28419622	21.3	2.6	3.136e-10	7.422e-08
chr18	24210607	24210857	9.1	3.8	3.629e-10	7.422e-08
chr8	61139648	61139898	19.1	-3.4	3.323e-10	7.469e-08
chr15	89545523	89545773	17.2	3	3.392e-10	7.502e-08
chr1	39633605	39633855	18.4	2.5	3.191e-10	7.520e-08
chr9	111885377	111885627	36.7	-2.6	2.948e-10	7.537e-08
chr13	52761625	52761875	39.4	2.1	3.374e-10	7.539e-08
chr3	10595341	10595591	11.6	3	3.913e-10	7.558e-08
chr4	123039503	123039753	10.1	3	3.888e-10	7.793e-08
chr3	37550662	37550912	11.9	3.5	4.777e-10	8.022e-08
chr12	52586000	52586250	16.8	3.5	3.480e-10	8.036e-08
chr13	100339476	100339726	20.2	-2.6	3.797e-10	8.036e-08
chr20	31065725	31065975	28.5	1.9	3.390e-10	8.036e-08
chr7	4589353	4589603	33.2	2.5	3.339e-10	8.350e-08
chr17	4794843	4795093	30	-2.1	3.356e-10	8.386e-08
chr5	65285113	65285363	18.2	2.1	3.808e-10	8.705e-08
chr2	70237506	70237756	21.3	2.6	3.926e-10	8.917e-08
chr6	44026299	44026549	38.9	2.1	3.531e-10	8.935e-08
chr22	24830548	24830798	24.6	2.3	4.230e-10	9.099e-08
chrX	67000602	67000852	14.6	3.6	5.570e-10	9.158e-08
chr1	95221336	95221586	21.1	2.6	4.439e-10	9.211e-08
chr5	179434682	179434932	26.6	2	4.086e-10	9.303e-08
chr8	28347710	28347960	14.1	2.9	5.752e-10	9.382e-08
chr15	80346639	80346889	17.3	2.8	4.310e-10	9.606e-08
chr3	13343681	13343931	21.4	2	4.699e-10	9.647e-08
chr15	82579684	82579934	10.9	3	5.123e-10	9.656e-08
chr15	70925962	70926212	21.7	2.2	4.719e-10	9.804e-08
chr7	30944258	30944508	46.9	-2.1	7.705e-10	9.901e-08
chr7	37213396	37213646	14.1	3.1	6.167e-10	9.901e-08
chr21	34673616	34673866	12.8	2.7	5.489e-10	1.006e-07
chr18	57590444	57590694	14.5	2.7	6.285e-10	1.006e-07
chr11	93811063	93811313	11.1	2.8	5.432e-10	1.007e-07
chr18	21013387	21013637	41.7	-2.1	4.234e-10	1.007e-07
chr7	73172983	73173233	17.9	2.4	4.671e-10	1.014e-07
chr3	141172900	141173150	15.2	2.3	6.512e-10	1.032e-07
chr6	28948837	28949087	42	1.7	5.034e-10	1.041e-07
chr5	118395619	118395869	24.3	2.1	4.813e-10	1.068e-07
chr20	35580051	35580301	30.8	1.8	4.129e-10	1.074e-07
chr11	45114883	45115133	22	2.5	5.339e-10	1.090e-07
chr2	240216486	240216736	16.9	2	5.215e-10	1.119e-07
chr12	6454665	6454915	33.1	2.2	4.438e-10	1.123e-07
chr4	78137718	78137968	12	-4	6.250e-10	1.128e-07
chr9	107877664	107877914	18.4	2.8	5.331e-10	1.136e-07
chr7	72176043	72176293	27.4	2	5.513e-10	1.168e-07
chr6	37635376	37635626	15.4	2.2	7.882e-10	1.186e-07
chr18	14471298	14471548	11	4.7	6.632e-10	1.186e-07
chr5	169173361	169173611	15.4	3.2	7.850e-10	1.208e-07
chr10	99057720	99057970	25.9	2.5	5.760e-10	1.208e-07
chr5	180634728	180634978	21.8	2.1	6.222e-10	1.220e-07
chr2	217164358	217164608	12.6	3.3	8.113e-10	1.227e-07
chr8	126553349	126553599	12.8	2.9	8.372e-10	1.263e-07
chr17	2688671	2688921	11.1	2.6	7.240e-10	1.274e-07
chr14	77647195	77647445	39.9	2.7	6.038e-10	1.365e-07
chr3	61333691	61333941	11.1	3.4	7.800e-10	1.366e-07
chr9	107884235	107884485	9.1	3.7	7.403e-10	1.368e-07
chr4	145568239	145568489	12	2.8	8.031e-10	1.400e-07
chr20	44513604	44513854	22.5	2.7	7.302e-10	1.404e-07
chr12	124730367	124730617	16.7	2.4	7.526e-10	1.418e-07
chr3	129297288	129297538	26.3	2	6.996e-10	1.429e-07
chr1	231177441	231177691	14.7	2.3	9.698e-10	1.442e-07
