chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr11	113551999	113552249	80.8	-4.7	2.668e-22	2.996e-19
chr1	110336988	110337238	49.6	3.2	2.326e-22	4.074e-19
chr15	31556116	31556366	86.2	-2.7	5.689e-22	6.711e-19
chr9	14395756	14396006	87.8	-3.7	7.595e-22	7.798e-19
chr19	50279108	50279358	66.3	-2.9	5.012e-22	7.897e-19
chr3	126793854	126794104	22	5	2.736e-22	9.251e-19
chr15	82310554	82310804	24.5	4.6	2.989e-22	9.662e-19
chr20	3823141	3823391	30.4	3.1	3.858e-22	1.032e-18
chr8	100150187	100150437	113.1	-3.2	1.428e-21	1.130e-18
chr16	193087	193337	67.2	-2.6	1.171e-21	1.621e-18
chr2	150076415	150076665	23.1	3.7	5.663e-22	1.686e-18
chr3	46655984	46656234	60.8	-4.2	1.919e-21	2.551e-18
chr9	99814155	99814405	23.5	3.7	9.488e-22	2.613e-18
chr10	134148978	134149228	30.8	3.6	1.128e-21	2.613e-18
chr1	156847616	156847866	86.6	-3.3	3.654e-21	3.186e-18
chr13	39975914	39976164	22.7	3.5	1.443e-21	3.201e-18
chr3	151569935	151570185	75.7	-3.3	4.045e-21	3.355e-18
chr9	19748759	19749009	27.5	4.2	1.434e-21	3.670e-18
chr1	117670601	117670851	49.3	-3.8	3.009e-21	4.417e-18
chr2	121832672	121832922	29.8	3.1	1.884e-21	4.664e-18
chr3	49062920	49063170	43.8	2.9	4.638e-21	5.156e-18
chr6	37679702	37679952	63.8	-3.6	5.668e-21	6.276e-18
chr2	158115130	158115380	75.6	-3.2	1.120e-20	8.433e-18
chr7	104584047	104584297	27.7	5.6	3.937e-21	8.979e-18
chr19	1632962	1633212	129.3	-2.2	2.747e-20	1.546e-17
chr2	43380217	43380467	49.8	-3	1.847e-20	1.873e-17
chr16	67228289	67228539	88.3	-2.8	3.083e-20	1.910e-17
chr2	145606094	145606344	21.1	4.3	1.138e-20	2.059e-17
chr1	207818211	207818461	99.5	-2.9	3.137e-20	2.065e-17
chr7	106750420	106750670	67.9	-3.2	2.257e-20	2.065e-17
chr22	25550219	25550469	27.3	3.2	1.003e-20	2.065e-17
chr14	103826957	103827207	76.7	-3.1	3.685e-20	2.364e-17
chr10	111981071	111981321	55.1	-3.7	2.626e-20	2.457e-17
chr11	73916295	73916545	73.2	-3.3	4.277e-20	3.733e-17
chr8	97924083	97924333	41.6	-3.7	3.220e-20	3.995e-17
chr7	28221778	28222028	99.3	-3	6.855e-20	4.073e-17
chr1	111757220	111757470	28.4	3.8	2.331e-20	4.299e-17
chr10	126366768	126367018	70.6	-3.8	5.984e-20	4.883e-17
chr2	16620278	16620528	21.2	3.9	3.773e-20	7.275e-17
chr9	127888378	127888628	32.8	3.9	4.978e-20	8.852e-17
chr3	5020739	5020989	40.1	2.9	7.651e-20	9.773e-17
chr20	44507049	44507299	35.7	-3.3	1.162e-19	1.114e-16
chr1	12145800	12146050	14.3	4.4	6.513e-20	1.145e-16
chr11	127909593	127909843	24.7	4.1	9.774e-20	1.635e-16
chr5	64396762	64397012	118.7	-3.3	4.002e-19	1.659e-16
chr5	37672377	37672627	30	3.3	9.331e-20	1.734e-16
chr8	81777044	81777294	29	4.5	1.205e-19	1.897e-16
chr19	704094	704344	30	3	1.521e-19	2.007e-16
chr1	204641602	204641852	90.8	-2.6	3.969e-19	2.017e-16
chr12	32207086	32207336	52.2	-3.1	2.732e-19	2.025e-16
chr3	169657119	169657369	112.1	-3.5	5.321e-19	2.240e-16
chr14	50810845	50811095	104	-3	4.585e-19	2.240e-16
chr3	126630341	126630591	43	3.5	3.174e-19	2.270e-16
chr1	214593063	214593313	63.3	-2.8	3.643e-19	2.522e-16
chr11	68463104	68463354	22.9	4.2	1.318e-19	2.584e-16
chr3	4061204	4061454	18	4.7	1.782e-19	2.723e-16
chr4	114276852	114277102	24.1	4.8	2.433e-19	2.883e-16
chr20	15509060	15509310	22.9	4.2	2.221e-19	3.367e-16
chr17	72283250	72283500	73.1	-2.7	5.482e-19	3.455e-16
chr6	160452956	160453206	29.8	-4.2	3.140e-19	3.598e-16
chr11	17625866	17626116	32.5	-3.5	3.307e-19	3.748e-16
chr9	100702592	100702842	43.4	-3.2	5.714e-19	4.509e-16
chr7	30951218	30951468	22.2	-3.7	4.336e-19	4.809e-16
chr1	28499231	28499481	23.7	3.1	2.817e-19	4.999e-16
chr4	77222675	77222925	16.5	4.9	4.438e-19	5.189e-16
chr9	134226318	134226568	23	4.2	4.899e-19	5.266e-16
chr8	130705026	130705276	17.8	4.4	4.026e-19	5.614e-16
chr14	106374450	106374700	33.3	2.6	3.944e-19	5.701e-16
chr2	7148172	7148422	25.3	3.5	5.135e-19	6.377e-16
chr17	42325378	42325628	33.5	-4	5.128e-19	6.377e-16
chr6	17962721	17962971	44.5	2.6	1.214e-18	6.877e-16
chr19	41328866	41329116	24.7	3.1	5.736e-19	6.947e-16
chr17	15862545	15862795	28.2	2.6	5.997e-19	7.192e-16
chr6	164463370	164463620	38.6	2.5	9.249e-19	7.213e-16
chr11	3253088	3253338	97.2	-3.2	2.376e-18	8.056e-16
chr21	15643432	15643682	116.3	-3.7	2.437e-18	8.100e-16
chr13	31314424	31314674	22.5	4.1	7.540e-19	8.577e-16
chr7	6218189	6218439	76.3	-3.4	2.376e-18	8.810e-16
chr3	152747196	152747446	63.9	-3.4	1.870e-18	9.571e-16
chr22	36725318	36725568	33.4	2.8	1.195e-18	1.359e-15
chr1	146555993	146556243	21.5	3.4	1.476e-18	1.618e-15
chr2	208368018	208368268	39.2	-3.3	2.437e-18	1.618e-15
chr16	1772197	1772447	22.7	3.2	1.085e-18	1.618e-15
chr1	23851292	23851542	211.8	-2.4	5.900e-18	1.623e-15
chr22	24830548	24830798	24.6	3.2	1.958e-18	1.760e-15
chr1	241690490	241690740	36.5	-3.6	2.773e-18	1.794e-15
chr8	129057247	129057497	41.2	3	3.017e-18	1.929e-15
chr12	2989115	2989365	26.6	-3.6	1.857e-18	1.957e-15
chr10	120458051	120458301	19.5	3.5	2.541e-18	2.208e-15
chr17	73845427	73845677	35.6	-2.9	3.909e-18	2.438e-15
chr8	27219296	27219546	108.3	-3.1	8.014e-18	2.615e-15
chr4	154694554	154694804	79.5	-2.8	9.072e-18	2.650e-15
chr5	159048202	159048452	124.9	-3.2	1.051e-17	2.671e-15
chr17	42360791	42361041	124.5	-2.4	1.067e-17	2.896e-15
chr10	121065617	121065867	40.6	3.1	4.863e-18	2.913e-15
chr19	33162787	33163037	25.6	3.1	3.590e-18	2.948e-15
chr10	91137560	91137810	107.6	-3.4	1.081e-17	3.034e-15
chr21	40356974	40357224	20.6	3.6	4.170e-18	3.371e-15
chr16	84048017	84048267	36.7	2.8	5.973e-18	3.445e-15
chr18	29598463	29598713	29.5	2.6	3.674e-18	3.445e-15
chr17	42324843	42325093	36.1	-3.9	5.315e-18	3.692e-15
chr22	30227566	30227816	47	-2.8	6.488e-18	3.692e-15
chr17	4409601	4409851	26	2.7	4.009e-18	3.753e-15
chr1	234845719	234845969	54.5	-3.3	8.882e-18	3.803e-15
chr10	52352756	52353006	51.8	-3.5	8.951e-18	3.942e-15
chr2	190386431	190386681	18.5	4	4.118e-18	4.108e-15
chr2	74413143	74413393	36.8	2.7	8.112e-18	4.436e-15
chr19	30384623	30384873	17.9	3.5	4.618e-18	4.484e-15
chr11	76798096	76798346	52.3	-2.5	9.768e-18	5.121e-15
chr16	169942	170192	83.2	-2.4	2.008e-17	5.713e-15
chr15	33970883	33971133	17.5	3.9	6.334e-18	6.096e-15
chr14	81889945	81890195	23.8	3	5.190e-18	6.120e-15
chr7	134345241	134345491	71.4	-2.7	1.643e-17	6.716e-15
chr17	57442897	57443147	17.7	4.4	8.007e-18	7.372e-15
chr1	93010337	93010587	21.2	4.7	8.725e-18	8.066e-15
chr17	32198826	32199076	244.4	-2.5	3.516e-17	8.506e-15
chr20	12907128	12907378	17.4	4.2	9.430e-18	8.506e-15
chr3	19979121	19979371	27.7	3.5	1.037e-17	8.681e-15
chr8	21366836	21367086	24.3	3.4	1.285e-17	8.930e-15
chr10	102106693	102106943	30.2	2.6	1.112e-17	9.298e-15
chr20	43104943	43105193	145.1	-2.5	4.941e-17	1.025e-14
chr22	19920172	19920422	175.5	-2.5	4.446e-17	1.034e-14
chr12	127354286	127354536	93.8	-3.6	4.624e-17	1.214e-14
chr10	4983841	4984091	64.1	-2.7	3.346e-17	1.234e-14
chr5	67752554	67752804	75.5	-2.9	5.174e-17	1.341e-14
chr1	95635209	95635459	71.6	-2.5	4.010e-17	1.460e-14
chr3	193973341	193973591	60.8	2.6	4.068e-17	1.461e-14
chr5	67778059	67778309	33	-4	1.982e-17	1.531e-14
chr2	204582779	204583029	12.5	4.7	3.694e-17	1.754e-14
chr13	80096722	80096972	18.2	3.4	2.106e-17	1.754e-14
chr14	68103188	68103438	64.7	-3.7	5.048e-17	1.754e-14
chr7	108245215	108245465	64.7	-4	5.162e-17	1.783e-14
chr8	11641033	11641283	81.3	-2.3	7.658e-17	1.859e-14
chr4	6771090	6771340	56.1	-2.7	5.464e-17	1.878e-14
chr15	68895613	68895863	37.5	-3.3	3.554e-17	1.969e-14
chr5	37182896	37183146	29.3	-4.9	2.811e-17	2.112e-14
chr3	195634626	195634876	276.4	-2.2	1.024e-16	2.130e-14
chr4	184377062	184377312	17.4	3.7	2.668e-17	2.131e-14
chr3	128292762	128293012	35	-3	4.700e-17	2.264e-14
chr12	113728381	113728631	33.3	-2.9	3.172e-17	2.326e-14
chr8	123580167	123580417	28.9	3.3	3.240e-17	2.378e-14
chr11	4403205	4403455	38.8	-3	6.168e-17	2.495e-14
chr8	21916379	21916629	64.1	-2.3	8.352e-17	2.723e-14
chr7	92811290	92811540	30.6	-3.6	3.946e-17	2.767e-14
chr10	45352200	45352450	14.8	4	3.744e-17	2.767e-14
chr7	2400603	2400853	51.4	-3.1	6.509e-17	2.783e-14
chr13	80915378	80915628	19.4	3.5	4.974e-17	2.914e-14
chr3	182675106	182675356	92.2	-2.6	1.464e-16	2.940e-14
chr13	44933773	44934023	23.9	3.1	5.461e-17	3.163e-14
chr1	149291175	149291425	21.7	3.3	5.550e-17	3.197e-14
chr14	103183636	103183886	17.2	3.4	4.411e-17	3.222e-14
chr13	66042802	66043052	17.6	4.6	4.425e-17	3.264e-14
chr2	174939596	174939846	55	-2.9	8.210e-17	3.377e-14
chr15	62386624	62386874	28.7	3.1	5.251e-17	3.487e-14
chr1	108559068	108559318	29.1	3.7	5.191e-17	3.993e-14
chr15	40842198	40842448	42.8	-4.8	1.035e-16	4.178e-14
chr4	124521198	124521448	26.4	2.9	6.338e-17	4.205e-14
chr17	62533705	62533955	34.4	-3.9	6.931e-17	4.482e-14
chr21	43648162	43648412	44.2	3.3	1.160e-16	4.482e-14
chr2	86161315	86161565	27.1	3.7	7.560e-17	4.939e-14
chr7	47306518	47306768	55.8	-2.9	1.614e-16	4.939e-14
chr2	64833546	64833796	51.3	-3.3	1.275e-16	4.999e-14
chr8	12406681	12406931	71.3	-3.6	1.770e-16	5.175e-14
chr8	74432887	74433137	37.5	3.5	1.529e-16	5.487e-14
chr16	71498179	71498429	64.7	-4.2	1.878e-16	5.623e-14
chr5	89940052	89940302	42.4	-3.3	1.528e-16	5.872e-14
chr2	64581990	64582240	18.3	5.2	9.347e-17	6.302e-14
chr4	5824443	5824693	15.5	5	1.314e-16	7.413e-14
chr21	36078733	36078983	16.2	3.9	1.211e-16	7.880e-14
chr8	143742882	143743132	105.8	-2.5	4.508e-16	8.060e-14
chr22	41079136	41079386	26.2	3.2	1.368e-16	8.445e-14
chr11	68166543	68166793	57.8	-2.7	3.197e-16	8.866e-14
chr11	119239389	119239639	56	-2.6	3.228e-16	8.907e-14
chr17	1633525	1633775	149.6	-1.9	5.983e-16	9.235e-14
chr14	31121297	31121547	37.9	-3.8	2.528e-16	9.290e-14
chr15	66972057	66972307	44.5	-2.4	3.568e-16	1.032e-13
chr1	173549297	173549547	66.1	-3.2	3.820e-16	1.065e-13
chr2	202022975	202023225	39.9	2.3	2.712e-16	1.065e-13
chr11	61637316	61637566	53.6	2.4	3.736e-16	1.065e-13
chr18	12315922	12316172	99.4	-2.8	5.601e-16	1.065e-13
chr2	30402037	30402287	102.5	-2.7	5.704e-16	1.086e-13
chr8	49557956	49558206	26.6	-3.9	1.855e-16	1.086e-13
chr10	71882599	71882849	18.9	4.8	2.290e-16	1.142e-13
chr11	117780588	117780838	39.6	-2.7	3.627e-16	1.181e-13
chr3	20106802	20107052	75.3	-2.7	4.717e-16	1.229e-13
chr5	177876186	177876436	22.3	2.9	2.010e-16	1.250e-13
chr12	27170345	27170595	20.1	3.1	2.753e-16	1.307e-13
chr11	45114883	45115133	22	3.3	2.309e-16	1.319e-13
chr6	43940273	43940523	47	-2.6	3.862e-16	1.329e-13
chr2	234126559	234126809	120.8	-2.7	8.714e-16	1.337e-13
chr15	42900332	42900582	27.4	4.1	2.403e-16	1.358e-13
chrX	150801714	150801964	36.5	-3.5	4.344e-16	1.363e-13
chr9	123487358	123487608	16.5	3.7	2.482e-16	1.382e-13
chr2	232478500	232478750	28.3	3	3.154e-16	1.462e-13
chr4	68417977	68418227	27	3	2.690e-16	1.485e-13
chr8	54797200	54797450	23.7	3.6	2.776e-16	1.530e-13
chr5	118395619	118395869	24.3	2.7	3.539e-16	1.619e-13
chr16	56353352	56353602	58.5	-3	6.847e-16	1.709e-13
chr3	20054919	20055169	38.9	-3.1	4.316e-16	1.726e-13
chr11	9307817	9308067	37.8	-3.5	4.540e-16	1.799e-13
chr12	124508924	124509174	45.4	2.6	5.708e-16	1.799e-13
chr17	43410378	43410628	13.4	3.8	5.477e-16	1.799e-13
chr5	67724113	67724363	140.9	-2.3	1.257e-15	1.822e-13
chr6	150284859	150285109	73	-2.4	7.499e-16	1.878e-13
chr12	2611080	2611330	16.8	3.6	3.305e-16	1.890e-13
chr17	32201719	32201969	105.6	-2.8	1.126e-15	1.892e-13
chr2	8755968	8756218	151.4	-2	1.334e-15	1.994e-13
chr6	160683422	160683672	68.8	-2.9	8.178e-16	2.014e-13
chr8	121417015	121417265	80.8	-2.7	1.286e-15	2.170e-13
chr19	45857617	45857867	73.8	-3.1	9.149e-16	2.170e-13
chr2	43952289	43952539	25	2.9	4.330e-16	2.242e-13
chr6	31669760	31670010	47.2	-2.8	9.425e-16	2.242e-13
chr3	170844539	170844789	31.5	-3.5	4.578e-16	2.359e-13
chr14	65521504	65521754	31.2	3	4.591e-16	2.359e-13
chr12	699451	699701	44	-3.3	1.052e-15	2.471e-13
chr5	150845168	150845418	51.4	-2.9	1.029e-15	2.501e-13
chr7	5497579	5497829	32.4	2.4	5.055e-16	2.574e-13
chr1	157244668	157244918	73.6	-3.5	1.151e-15	2.713e-13
chr5	123679273	123679523	17.7	5.8	5.042e-16	2.722e-13
chr2	33202352	33202602	48.3	-2.6	1.197e-15	2.865e-13
chr15	69894118	69894368	40.7	-3.6	7.875e-16	2.874e-13
chr18	43304027	43304277	68.8	-2.5	1.316e-15	2.950e-13
chr4	4325934	4326184	15.8	3.8	5.846e-16	3.073e-13
chr12	2610799	2611049	13.4	4.9	6.418e-16	3.140e-13
chr9	75195182	75195432	71.9	-2.6	1.408e-15	3.237e-13
chr3	88060032	88060282	69.6	-3	1.440e-15	3.297e-13
chr3	156242462	156242712	17.7	4.3	6.489e-16	3.379e-13
chr6	52086168	52086418	14.7	4.2	6.753e-16	3.379e-13
chr20	30258538	30258788	84.6	-2.4	2.156e-15	3.379e-13
chr1	22091181	22091431	20.6	3.9	8.685e-16	3.444e-13
chr5	115827765	115828015	23.4	3.6	9.202e-16	3.662e-13
chr15	80346639	80346889	17.3	3.5	7.383e-16	3.732e-13
chr13	31151512	31151762	19.7	3.2	7.532e-16	3.850e-13
chr12	112824615	112824865	86.7	-2.8	2.595e-15	3.959e-13
chr17	21102709	21102959	22.6	3.3	7.966e-16	4.042e-13
chr1	204146305	204146555	23.3	3.6	8.270e-16	4.179e-13
chr10	61787915	61788165	25	3.1	9.118e-16	4.179e-13
chr17	46129247	46129497	32.6	2.9	1.203e-15	4.664e-13
chr10	110171077	110171327	29.9	2.8	9.985e-16	4.669e-13
chr21	34883234	34883484	42	-3.5	1.686e-15	4.708e-13
chr11	10921140	10921390	60.3	2	2.231e-15	4.826e-13
chr16	17476424	17476674	26.2	2.9	1.147e-15	5.270e-13
chr1	229091472	229091722	18	3.6	1.075e-15	5.297e-13
chr7	92848351	92848601	45.7	-3.4	2.603e-15	5.471e-13
chr1	246945831	246946081	19.7	2.8	1.280e-15	5.799e-13
chr11	108273062	108273312	12.3	4.1	2.101e-15	5.805e-13
chr6	37269923	37270173	118.9	-1.9	4.777e-15	6.112e-13
chr3	126627625	126627875	17.1	4.5	1.288e-15	6.148e-13
chr5	158966720	158966970	132.3	-2.8	4.935e-15	6.148e-13
chr22	40725152	40725402	21	3.1	1.381e-15	6.148e-13
chr6	108899863	108900113	102.8	-2.1	4.447e-15	6.271e-13
chr11	18415894	18416144	34.8	2.1	2.536e-15	6.271e-13
chr8	42516879	42517129	14.3	3.7	1.421e-15	6.512e-13
chr9	136113835	136114085	26.2	2.4	1.560e-15	6.826e-13
chr9	134609170	134609420	22.4	3.6	1.574e-15	6.866e-13
chr16	134821	135071	32.7	2.3	1.890e-15	6.866e-13
chr7	38380978	38381228	26.9	3.1	1.612e-15	6.981e-13
chr20	40037125	40037375	21.2	4.6	2.011e-15	7.201e-13
chr9	3548719	3548969	54.6	-4.2	2.979e-15	7.539e-13
chr2	89166404	89166654	14.5	4.2	2.060e-15	7.626e-13
chr14	105198867	105199117	74	-2.8	3.922e-15	7.677e-13
chr5	168304464	168304714	102.7	-2.4	6.313e-15	7.743e-13
chr11	65403731	65403981	48.1	-2	3.069e-15	7.901e-13
chr20	44513604	44513854	22.5	3.4	1.894e-15	8.029e-13
chr1	229283919	229284169	18.4	3.3	1.780e-15	8.115e-13
chr5	180565338	180565588	29.4	-3.7	2.009e-15	8.483e-13
chr3	128393617	128393867	27.5	3.3	2.050e-15	8.582e-13
chr6	24451958	24452208	62.5	-2.6	4.583e-15	8.629e-13
chr17	4794843	4795093	30	-3.1	2.082e-15	8.760e-13
chr12	112763476	112763726	53.1	-2.7	3.663e-15	8.932e-13
chr9	130673493	130673743	117.9	-2.6	8.690e-15	9.070e-13
chr8	37870750	37871000	22.9	2.9	2.505e-15	1.034e-12
chr11	59534773	59535023	17.9	3.5	2.373e-15	1.054e-12
chr9	124409312	124409562	33.8	2.4	2.383e-15	1.118e-12
chr1	116975859	116976109	59.4	-3.2	6.125e-15	1.135e-12
chr19	15515069	15515319	54.7	-2.2	4.725e-15	1.165e-12
chr5	131649838	131650088	132.1	-2.3	1.147e-14	1.178e-12
chr15	76239568	76239818	46.9	-3.4	6.280e-15	1.221e-12
chr2	70237506	70237756	21.3	3.2	3.242e-15	1.307e-12
chr5	139058730	139058980	20.7	2.8	3.260e-15	1.307e-12
chr7	142510154	142510404	82.7	-2.4	1.131e-14	1.307e-12
chr3	9291254	9291504	23.7	2.5	3.414e-15	1.340e-12
chr9	90418901	90419151	97.2	-2.4	1.069e-14	1.377e-12
chr17	55442871	55443121	83.8	-3.1	1.115e-14	1.419e-12
chr9	71335860	71336110	82	-2.9	1.142e-14	1.461e-12
chr6	511852	512102	38	-3.2	5.831e-15	1.506e-12
chr17	55456879	55457129	23.3	3.3	3.909e-15	1.538e-12
chr14	78906743	78906993	27.3	-3.6	4.131e-15	1.624e-12
chr17	66382692	66382942	35.1	-4.2	5.754e-15	1.654e-12
chr15	45341357	45341607	27.4	3.2	5.109e-15	1.660e-12
chr3	72319270	72319520	74.4	-2.7	9.463e-15	1.680e-12
chr11	2323297	2323547	49.9	1.8	9.240e-15	1.718e-12
chr8	21988690	21988940	26.7	-2.8	4.566e-15	1.763e-12
chr6	32075261	32075511	66.8	-2.4	1.018e-14	1.764e-12
chr17	76744861	76745111	29.5	2.3	4.588e-15	1.777e-12
chr1	26880435	26880685	60.5	-2	1.049e-14	1.887e-12
chr12	53097736	53097986	20.8	3.5	4.638e-15	1.908e-12
chrX	67000602	67000852	14.6	4.4	5.825e-15	1.987e-12
chr15	73024898	73025148	14.5	3.8	5.564e-15	2.103e-12
chr18	42686434	42686684	22.5	4	5.610e-15	2.120e-12
chr17	19246511	19246761	22.3	-2.9	4.289e-15	2.178e-12
chr19	46712362	46712612	36.7	-2.9	8.033e-15	2.219e-12
chr8	22758376	22758626	62.3	-2.9	1.336e-14	2.252e-12
chr6	147197580	147197830	24.6	3.1	7.989e-15	2.479e-12
chrX	109646135	109646385	87.5	-2	2.311e-14	2.479e-12
chr3	49503134	49503384	23.8	2.9	8.061e-15	2.494e-12
chr22	19879125	19879375	17.7	3.6	6.352e-15	2.498e-12
chr7	138809096	138809346	21.7	4.2	5.144e-15	2.559e-12
chr1	211730579	211730829	35	-3.3	1.263e-14	2.599e-12
chr8	58740858	58741108	70.2	-3	1.574e-14	2.711e-12
chr22	36758938	36759188	43.4	-3	1.548e-14	2.711e-12
chr3	58038199	58038449	31.9	3.9	7.591e-15	2.714e-12
chr12	50262922	50263172	26.7	2.4	7.600e-15	2.714e-12
chr12	51235895	51236145	20.6	3.1	8.805e-15	2.725e-12
chr17	56406963	56407213	75.7	1.8	2.496e-14	2.872e-12
chr1	156097018	156097268	64.7	2.4	1.801e-14	2.959e-12
chr9	107877664	107877914	18.4	3.5	7.733e-15	2.959e-12
chr6	26323129	26323379	28.7	2.1	8.502e-15	2.993e-12
chr10	80853496	80853746	35.1	2.3	1.521e-14	3.040e-12
chr7	94250043	94250293	19.4	4.4	1.034e-14	3.050e-12
chr11	44883857	44884107	34.1	3.5	8.836e-15	3.084e-12
chr5	139990813	139991063	12.3	6.1	1.492e-14	3.234e-12
chr13	80025729	80025979	16.4	3.8	9.223e-15	3.253e-12
chr22	30843719	30843969	27.6	-2.6	1.146e-14	3.367e-12
chr8	23980941	23981191	32.8	-2.7	1.182e-14	3.461e-12
chr3	52216229	52216479	29.6	2.9	9.891e-15	3.498e-12
chr12	8969088	8969338	86	-2.7	3.158e-14	3.512e-12
chr19	28284172	28284422	26.6	2.3	1.013e-14	3.538e-12
chr22	38092773	38093023	51.4	2.4	2.272e-14	3.647e-12
chr17	79702841	79703091	35.2	2.3	1.907e-14	3.696e-12
chr19	18401254	18401504	28	3.2	1.067e-14	3.697e-12
chr19	11009999	11010249	295.5	-2.1	4.038e-14	3.772e-12
chr22	24026264	24026514	24.9	-4.6	1.130e-14	3.872e-12
chr2	75518863	75519113	26	-4	1.161e-14	3.980e-12
chr15	89545523	89545773	17.2	3.6	1.135e-14	4.237e-12
chr22	25472447	25472697	21	2.9	1.202e-14	4.418e-12
chr2	241552345	241552595	12.4	4.6	2.128e-14	4.425e-12
chr4	60425909	60426159	12.1	4.1	1.687e-14	4.562e-12
chr4	40227564	40227814	13	4.6	1.397e-14	4.590e-12
chr5	118193509	118193759	16.8	4.1	1.267e-14	4.590e-12
chr6	139855321	139855571	70.7	-2.7	2.909e-14	4.590e-12
chr10	74150518	74150768	23	-3.4	1.369e-14	4.590e-12
chr3	172423028	172423278	102.2	-2.7	4.879e-14	4.651e-12
chr7	3152402	3152652	12.1	4.4	1.528e-14	4.651e-12
chr8	54643886	54644136	15.4	3.1	1.399e-14	4.651e-12
chr11	93530066	93530316	31.2	-4.3	1.682e-14	4.651e-12
chr17	75877706	75877956	20.5	3.7	1.409e-14	4.661e-12
chr15	66923261	66923511	40.7	2.1	1.955e-14	4.745e-12
chr14	93035112	93035362	44.3	2.3	3.055e-14	4.828e-12
chr16	167894	168144	61.4	-2.4	3.142e-14	4.853e-12
chr5	77917079	77917329	46.3	-4.4	3.265e-14	5.118e-12
chr12	51295555	51295805	75.4	-3.1	3.464e-14	5.131e-12
chr10	14227621	14227871	20.4	5.3	1.546e-14	5.432e-12
chr11	12265772	12266022	23	-4.1	1.726e-14	6.051e-12
chr6	99423304	99423554	45.4	-3.1	3.089e-14	6.056e-12
chr8	28347710	28347960	14.1	3.6	2.159e-14	6.264e-12
chr11	85845760	85846010	31.3	2.3	2.356e-14	6.331e-12
chr9	126817080	126817330	20.4	3.8	1.854e-14	6.433e-12
chr17	56406231	56406481	33.3	2.2	2.453e-14	6.558e-12
chr5	14861527	14861777	67	-2.2	4.627e-14	6.663e-12
chr1	110727054	110727304	52.6	-2.8	4.533e-14	6.683e-12
chr17	19423270	19423520	14.4	3.8	2.124e-14	6.743e-12
chr4	70866520	70866770	11	4.3	2.681e-14	7.001e-12
chr1	109740683	109740933	30.7	-2.7	2.218e-14	7.090e-12
chr16	31140182	31140432	31.8	2.8	2.357e-14	7.311e-12
chr6	2124592	2124842	25.3	2.7	2.402e-14	7.546e-12
chr19	4145827	4146077	20.4	4	2.233e-14	7.573e-12
chr2	129252153	129252403	13.9	4.9	2.871e-14	7.751e-12
chr5	126083848	126084098	15.4	3.8	2.806e-14	7.875e-12
chr9	107582685	107582935	31.2	-4.1	2.501e-14	7.875e-12
chr1	16470350	16470600	64.2	-2.1	5.838e-14	8.176e-12
chr2	131951078	131951328	28.1	-3.5	2.747e-14	8.504e-12
chr17	38326648	38326898	25.7	-3.1	2.745e-14	8.504e-12
chr19	45256661	45256911	22.9	3	2.071e-14	8.622e-12
chr8	144698418	144698668	73.3	-2.4	6.433e-14	8.921e-12
chr19	6238221	6238471	27.2	2.8	2.919e-14	8.945e-12
chr19	18259924	18260174	51.2	-2.2	4.984e-14	8.966e-12
chr10	103210140	103210390	46.2	-2.2	6.218e-14	9.131e-12
