chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr10	52310147	52310397	142.4	-4.1	4.317e-20	2.227e-17
chr3	39430203	39430453	93.1	-4.3	3.511e-20	2.256e-17
chr1	2165867	2166117	40	2.9	3.854e-20	2.391e-17
chr2	174924173	174924423	110.3	-3.7	4.060e-20	2.582e-17
chr6	146864639	146864889	28.6	3.6	4.288e-20	2.647e-17
chr5	109039551	109039801	121.9	-5.3	5.967e-20	2.734e-17
chr22	18307278	18307528	136.8	-5.4	5.497e-20	2.734e-17
chr17	4624847	4625097	130	-4.8	6.250e-20	2.849e-17
chr5	173266301	173266551	116	-4.6	6.553e-20	2.972e-17
chr4	103932890	103933140	114.4	-4.8	7.109e-20	3.177e-17
chr17	72283250	72283500	73.1	-4.8	5.358e-20	3.177e-17
chr19	18484712	18484962	113.2	-3.7	9.515e-20	3.177e-17
chr5	72249480	72249730	102	-4.2	4.695e-20	3.249e-17
chr16	66907206	66907456	34.6	2.8	6.011e-20	3.529e-17
chr5	159048202	159048452	124.9	-6.2	1.061e-19	3.663e-17
chr1	40849294	40849544	111.4	-5.1	6.574e-20	3.824e-17
chr8	23351744	23351994	164.7	-3.8	1.173e-19	4.009e-17
chr7	100887451	100887701	135.8	-3.1	8.781e-20	4.116e-17
chr16	85424392	85424642	128.1	-4.2	1.210e-19	4.116e-17
chr17	31224505	31224755	167.4	-3.2	9.497e-20	4.431e-17
chr5	148442765	148443015	184	-4.3	1.041e-19	4.455e-17
chr2	234126559	234126809	120.8	-5.4	1.425e-19	4.755e-17
chr7	28221778	28222028	99.3	-4.5	7.622e-20	5.028e-17
chr4	8200752	8201002	20	4.3	1.050e-19	5.723e-17
chr20	54937892	54938142	147.8	-3.9	1.839e-19	5.723e-17
chr6	108899863	108900113	102.8	-5.1	1.148e-19	6.364e-17
chr1	156864789	156865039	226.3	-3.7	1.593e-19	6.625e-17
chr5	64396762	64397012	118.7	-5.9	2.242e-19	6.880e-17
chr9	124096356	124096606	103.3	-3.4	1.286e-19	7.019e-17
chr8	27219296	27219546	108.3	-4.2	1.295e-19	7.048e-17
chr11	20480798	20481048	96.7	-4.3	1.116e-19	7.092e-17
chr1	230262908	230263158	239.2	-3.5	1.694e-19	7.476e-17
chr10	80787158	80787408	96.1	-3.6	1.414e-19	7.822e-17
chr1	2222098	2222348	26.7	3.7	1.578e-19	8.368e-17
chr2	27664184	27664434	114.5	-4.6	1.915e-19	8.368e-17
chr14	106374450	106374700	33.3	3.1	1.582e-19	8.368e-17
chr1	45103742	45103992	130.3	-4.2	2.177e-19	8.657e-17
chr16	31539044	31539294	99.3	-5.3	1.744e-19	9.164e-17
chr8	11641033	11641283	81.3	-4.8	1.714e-19	9.195e-17
chr14	96011041	96011291	101.2	-4.7	1.767e-19	9.195e-17
chr16	2529541	2529791	91.2	-3.7	1.592e-19	9.685e-17
chr13	42038103	42038353	138	-4	2.315e-19	9.831e-17
chr19	50279108	50279358	66.3	-5	1.955e-19	1.012e-16
chr1	65783623	65783873	116.4	-4.6	2.650e-19	1.116e-16
chr1	68199724	68199974	201.5	-3.2	2.701e-19	1.126e-16
chr8	142567819	142568069	107.2	-4.6	2.303e-19	1.166e-16
chrX	109646135	109646385	87.5	-5.1	2.442e-19	1.232e-16
chr5	131651274	131651524	101.8	-4.5	2.636e-19	1.326e-16
chr2	182170494	182170744	40.8	4	2.957e-19	1.482e-16
chr1	89412665	89412915	90.7	-4.6	3.172e-19	1.584e-16
chr1	204641602	204641852	90.8	-4.5	3.369e-19	1.671e-16
chr7	36323366	36323616	20	5.5	3.598e-19	1.790e-16
chr19	11607673	11607923	108.8	-4.6	3.697e-19	1.877e-16
chr8	21818013	21818263	96.6	-4.5	4.245e-19	2.085e-16
chr5	67663180	67663430	118.9	-4.2	5.241e-19	2.096e-16
chr16	193087	193337	67.2	-4.6	4.575e-19	2.223e-16
chr3	169647982	169648232	114.1	-4.1	5.870e-19	2.328e-16
chr12	96514565	96514815	18	4.6	4.876e-19	2.367e-16
chr1	43418240	43418490	82.1	-4	5.000e-19	2.406e-16
chr3	123066097	123066347	77.7	-4.6	5.035e-19	2.412e-16
chr9	116159592	116159842	161	-4	8.655e-19	2.440e-16
chr4	154694554	154694804	79.5	-4.5	5.020e-19	2.457e-16
chr7	142510154	142510404	82.7	-4.8	5.161e-19	2.516e-16
chr2	74413143	74413393	36.8	4.3	5.397e-19	2.545e-16
chr8	41655059	41655309	143.6	-3	9.783e-19	2.566e-16
chr1	95358500	95358750	101.4	-5.2	4.903e-19	2.691e-16
chr14	65521504	65521754	31.2	3.5	4.169e-19	2.717e-16
chr18	12315922	12316172	99.4	-5	5.871e-19	3.197e-16
chr6	44097831	44098081	130.9	-2.8	1.259e-18	3.252e-16
chr15	43513188	43513438	101.1	-4.7	7.102e-19	3.265e-16
chr19	18267957	18268207	160.9	-2.7	9.182e-19	3.447e-16
chr17	21176312	21176562	111.3	-3.9	7.788e-19	3.561e-16
chr1	227975674	227975924	49.4	3	8.089e-19	3.676e-16
chr4	111170034	111170284	109	-4.8	9.457e-19	4.282e-16
chr11	121287936	121288186	24.6	4.4	9.856e-19	4.282e-16
chr8	49379216	49379466	105.4	-4.4	9.671e-19	4.338e-16
chr19	962276	962526	85.7	-3.9	9.671e-19	4.338e-16
chr10	111909001	111909251	84	-4.9	9.780e-19	4.370e-16
chr19	45256661	45256911	22.9	4.2	1.016e-18	4.427e-16
chr18	74767092	74767342	35.8	3.2	1.117e-18	4.477e-16
chr1	226116183	226116433	151.9	-3.5	1.894e-18	4.675e-16
chr11	876020	876270	116.2	-3.8	1.916e-18	4.713e-16
chr3	184279284	184279534	37.1	2.8	1.105e-18	4.848e-16
chr14	50809440	50809690	172.3	-2.9	1.616e-18	5.323e-16
chr9	100723143	100723393	110.7	-5.4	1.115e-18	5.698e-16
chr10	11205164	11205414	16.6	4.1	1.686e-18	5.854e-16
chr7	139952679	139952929	23.8	5.5	1.363e-18	5.882e-16
chr1	114456936	114457186	112.1	-3.3	2.459e-18	5.918e-16
chr10	80853496	80853746	35.1	3.7	1.423e-18	6.095e-16
chr12	112788993	112789243	152	-3.3	2.633e-18	6.291e-16
chr11	76411578	76411828	137	-3.5	2.786e-18	6.633e-16
chr20	46356350	46356600	23.2	5.5	1.682e-18	6.869e-16
chr2	127402908	127403158	87.3	-3.4	1.629e-18	6.880e-16
chr12	8142736	8142986	28.3	3.4	1.623e-18	6.880e-16
chr9	132949524	132949774	99.1	-4.5	1.422e-18	7.011e-16
chr17	63169641	63169891	198.8	-3.3	2.897e-18	7.168e-16
chr17	72528345	72528595	21.6	4.5	1.853e-18	7.432e-16
chr1	25739821	25740071	86.6	-4	1.821e-18	7.557e-16
chr2	102685851	102686101	93.3	-4	1.812e-18	7.730e-16
chr11	69064820	69065070	26.1	4.2	1.947e-18	7.730e-16
chr1	23840628	23840878	97.1	-5.4	1.896e-18	7.732e-16
chr9	137230414	137230664	112.9	-3.1	2.498e-18	7.732e-16
chr11	3253088	3253338	97.2	-5.1	1.618e-18	7.732e-16
chr14	24592662	24592912	89.2	-4.3	1.610e-18	7.732e-16
chr17	17605906	17606156	101.1	-4.8	2.027e-18	8.213e-16
chrX	49033868	49034118	115.3	-3	3.723e-18	8.413e-16
chr11	12284689	12284939	137.9	-5	2.571e-18	8.530e-16
chr14	50810845	50811095	104	-5.3	2.134e-18	8.560e-16
chr3	46448518	46448768	140.7	-3.1	3.049e-18	9.982e-16
chr3	182675106	182675356	92.2	-5.8	2.499e-18	9.982e-16
chr17	17013305	17013555	82.2	-4.1	2.471e-18	1.013e-15
chrX	71320764	71321014	19.7	5.3	3.445e-18	1.094e-15
chr11	67044421	67044671	36.6	2.8	3.763e-18	1.127e-15
chr20	30294535	30294785	142.3	-3.7	3.599e-18	1.160e-15
chr9	135860258	135860508	79.6	-3.6	2.999e-18	1.177e-15
chr14	51561780	51562030	33.8	4.2	3.137e-18	1.234e-15
chr19	55670332	55670582	98.8	-3.5	3.291e-18	1.282e-15
chr17	32201719	32201969	105.6	-4.3	2.819e-18	1.286e-15
chr10	81046186	81046436	21.9	4	3.647e-18	1.359e-15
chr18	2982902	2983152	115.5	-4.5	4.705e-18	1.370e-15
chr1	203280970	203281220	85.5	-3.4	3.038e-18	1.372e-15
chr2	30402037	30402287	102.5	-5.9	3.499e-18	1.383e-15
chr14	67885647	67885897	102	-3.9	3.971e-18	1.519e-15
chr14	78292432	78292682	124.6	-4.7	5.309e-18	1.526e-15
chr9	90418901	90419151	97.2	-4.8	3.476e-18	1.551e-15
chr12	2025990	2026240	83.3	-5.1	3.539e-18	1.569e-15
chr15	69284132	69284382	115.6	-3.6	7.013e-18	1.569e-15
chr22	45072656	45072906	180.4	-2.7	5.115e-18	1.585e-15
chr4	38674853	38675103	124.4	-3.5	7.857e-18	1.648e-15
chr2	169708377	169708627	116.3	-3.4	5.401e-18	1.654e-15
chr3	52287337	52287587	21	4.8	4.574e-18	1.703e-15
chr17	60770352	60770602	85.7	-4.9	4.670e-18	1.738e-15
chr17	40094453	40094703	152.2	-3.5	9.200e-18	1.905e-15
chr11	46016033	46016283	92	-4.3	5.218e-18	1.929e-15
chr2	268426	268676	70.7	-4.6	5.415e-18	2.009e-15
chr16	71513396	71513646	93.8	-4.6	4.676e-18	2.015e-15
chr7	100491851	100492101	84	-3.5	5.476e-18	2.066e-15
chr11	85885143	85885393	136.3	-3.9	1.032e-17	2.105e-15
chr11	5297075	5297325	101.5	-3.7	5.949e-18	2.165e-15
chr19	16435316	16435566	20.1	3.5	6.300e-18	2.238e-15
chr2	239077205	239077455	82.2	-4	6.293e-18	2.273e-15
chr21	40203500	40203750	17.7	5.2	6.818e-18	2.324e-15
chr15	90701388	90701638	115.8	-3.4	1.184e-17	2.379e-15
chr3	13455656	13455906	29.2	3.4	4.766e-18	2.394e-15
chr7	129649772	129650022	89.3	-4.1	6.534e-18	2.406e-15
chr19	19171035	19171285	93.2	-4.6	6.969e-18	2.479e-15
chr3	126191206	126191456	18.4	3.9	7.285e-18	2.480e-15
chr7	99966860	99967110	23	4.2	5.787e-18	2.480e-15
chr14	105146882	105147132	123.4	-3.5	8.563e-18	2.480e-15
chr5	179220819	179221069	28.6	3.1	7.645e-18	2.688e-15
chr12	52366589	52366839	17.2	5	5.477e-18	2.698e-15
chr1	160979468	160979718	105.3	-4.4	7.857e-18	2.752e-15
chr7	129390012	129390262	89.6	-5.1	8.009e-18	2.798e-15
chr14	73470425	73470675	83	-4.5	8.046e-18	2.886e-15
chr19	49376805	49377055	96.7	-2.8	8.397e-18	3.003e-15
chr9	72147350	72147600	79.2	-4.7	8.771e-18	3.030e-15
chr2	87816157	87816407	118	-4.5	1.168e-17	3.030e-15
chr9	75195182	75195432	71.9	-4.6	8.806e-18	3.030e-15
chr1	156847616	156847866	86.6	-4.1	8.885e-18	3.043e-15
chr2	146450754	146451004	44.5	3.9	9.161e-18	3.136e-15
chr17	75877706	75877956	20.5	4.9	9.269e-18	3.157e-15
chr19	5091123	5091373	87.4	-3.9	9.493e-18	3.230e-15
chr9	132539575	132539825	19.8	4.7	9.675e-18	3.299e-15
chr13	98875203	98875453	78.6	-4.2	8.423e-18	3.343e-15
chr1	38155435	38155685	130.8	-3.8	1.701e-17	3.391e-15
chr2	218956479	218956729	20.3	5.4	1.089e-17	3.585e-15
chr3	193973341	193973591	60.8	3.2	1.106e-17	3.711e-15
chr11	9811491	9811741	71.4	-4.7	1.135e-17	3.822e-15
chr7	38272629	38272879	16	5.8	1.388e-17	4.021e-15
chr5	173116910	173117160	98.3	-4.3	1.181e-17	4.046e-15
chr16	8232802	8233052	91.2	-5.3	1.185e-17	4.049e-15
chr8	2498295	2498545	87.4	-4.6	1.262e-17	4.177e-15
chr2	233956376	233956626	159.3	-3.5	2.326e-17	4.285e-15
chr6	133362222	133362472	106.1	-5.5	1.315e-17	4.319e-15
chrX	154563976	154564226	119.2	-3.5	1.633e-17	4.384e-15
chr3	24227387	24227637	192.6	-3.3	1.798e-17	4.435e-15
chr8	141703715	141703965	114.3	-4.5	1.818e-17	4.471e-15
chr1	33565002	33565252	18.7	4.9	1.611e-17	4.578e-15
chr20	5656176	5656426	113.3	-3.2	2.445e-17	4.689e-15
chr5	133238265	133238515	106.3	-4.5	1.501e-17	4.861e-15
chr17	19174397	19174647	102	-4.9	1.303e-17	4.934e-15
chr19	21810208	21810458	91.2	-3.7	1.578e-17	5.079e-15
chr1	44501606	44501856	254.6	-2.6	2.144e-17	5.187e-15
chr22	37948813	37949063	79.4	-5.2	1.629e-17	5.218e-15
chr16	67794137	67794387	125.6	-3.3	1.999e-17	5.222e-15
chr16	66780691	66780941	22	4.9	1.671e-17	5.349e-15
chr6	25535575	25535825	82.9	-4	1.823e-17	5.795e-15
chr7	6218189	6218439	76.3	-4.5	1.836e-17	5.805e-15
chr1	207823388	207823638	95	-5.3	1.568e-17	5.811e-15
chr17	72459654	72459904	18.6	4	1.321e-17	5.840e-15
chr8	141629094	141629344	149.6	-2.7	2.278e-17	5.891e-15
chr11	75245577	75245827	110.1	-3.5	1.860e-17	6.007e-15
chr6	119645981	119646231	93.2	-3.8	1.924e-17	6.019e-15
chr6	52268526	52268776	70.5	-3.7	1.957e-17	6.105e-15
chr1	43988528	43988778	96.1	-4.4	2.029e-17	6.313e-15
chr11	57415759	57416009	257.6	-3	3.537e-17	6.484e-15
chr19	704094	704344	30	3.6	1.519e-17	6.586e-15
chr8	121417015	121417265	80.8	-5.2	2.154e-17	6.637e-15
chr3	52434243	52434493	80.2	-4	1.923e-17	6.946e-15
chr12	53191006	53191256	94.8	-3.5	2.303e-17	7.283e-15
chr15	83777378	83777628	24.4	3.9	2.061e-17	7.659e-15
chr13	31314424	31314674	22.5	4.5	2.739e-17	8.044e-15
chr11	65346233	65346483	56.3	-3.7	2.665e-17	8.124e-15
chr12	2024903	2025153	105.2	-3	2.770e-17	8.406e-15
chr19	18401254	18401504	28	4.2	2.833e-17	8.408e-15
chr19	42733560	42733810	61.5	-3.8	2.883e-17	8.702e-15
chr14	103826957	103827207	76.7	-4.8	2.944e-17	8.864e-15
chr19	30185517	30185767	24.1	3.3	2.568e-17	9.376e-15
chr14	65311814	65312064	79.1	-3.9	3.147e-17	9.444e-15
chr22	37269757	37270007	21.3	4.2	3.480e-17	1.002e-14
chr1	26868768	26869018	27.7	3.4	3.721e-17	1.011e-14
chr18	29598463	29598713	29.5	3.4	2.484e-17	1.035e-14
chr1	27438580	27438830	16.7	4.4	4.040e-17	1.043e-14
chr6	32075261	32075511	66.8	-4.6	2.557e-17	1.047e-14
chr4	173920290	173920540	95.1	-4.6	3.120e-17	1.082e-14
