chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr9	124409312	124409562	33.8	5	3.090e-24	4.305e-21
chr12	57068547	57068797	35.9	-4.7	2.336e-24	4.305e-21
chr15	50552742	50552992	58.2	4.7	5.291e-24	5.958e-21
chr2	182232198	182232448	25.4	4.3	4.332e-24	6.003e-21
chr1	236063839	236064089	41.4	4.6	5.372e-24	7.290e-21
chr14	93035112	93035362	44.3	3.3	4.781e-24	7.430e-21
chr19	11607673	11607923	108.8	-3.5	8.769e-24	8.176e-21
chr1	231120896	231121146	27.1	3.9	1.003e-23	1.360e-20
chr15	68996871	68997121	43.2	5.5	1.114e-23	1.401e-20
chr19	10727773	10728023	50.5	4.7	1.183e-23	1.417e-20
chr8	8611904	8612154	36.3	-5.5	1.473e-23	2.204e-20
chr13	46917831	46918081	37.6	4.4	1.844e-23	2.554e-20
chr2	43232696	43232946	49.5	3.6	2.657e-23	2.955e-20
chr10	104522927	104523177	38.4	4.5	2.215e-23	2.960e-20
chr10	63525397	63525647	58.8	4.2	3.430e-23	3.033e-20
chr17	56406963	56407213	75.7	2.6	4.615e-23	3.741e-20
chr1	43918760	43919010	41.9	3.7	3.424e-23	4.568e-20
chr9	86958139	86958389	33	5.4	4.445e-23	4.734e-20
chrX	154356316	154356566	28	4.8	4.418e-23	4.928e-20
chr15	70740376	70740626	52.6	3.6	4.919e-23	4.956e-20
chr6	164463370	164463620	38.6	4	4.964e-23	6.268e-20
chr18	13310298	13310548	47.4	5.1	6.524e-23	6.471e-20
chr6	160107843	160108093	32.1	4.2	7.411e-23	6.928e-20
chr8	123580167	123580417	28.9	5.3	7.033e-23	6.928e-20
chr6	41196501	41196751	41.7	-4.2	7.539e-23	7.221e-20
chr2	150076415	150076665	23.1	4.8	7.600e-23	7.622e-20
chr17	34838436	34838686	39.1	3.2	9.876e-23	9.229e-20
chr20	3823141	3823391	30.4	4	1.033e-22	9.577e-20
chr8	21998345	21998595	89.3	-2.8	1.723e-22	1.142e-19
chr2	121832672	121832922	29.8	4.8	1.336e-22	1.189e-19
chr8	11666482	11666732	54.5	-2.6	1.711e-22	1.467e-19
chr7	51444257	51444507	39.6	5.6	1.395e-22	1.504e-19
chr10	96059294	96059544	31.7	5.3	1.844e-22	1.576e-19
chr3	128735528	128735778	42.4	4	1.597e-22	1.654e-19
chr6	17962721	17962971	44.5	3.6	2.072e-22	1.654e-19
chr2	149208653	149208903	25	4.6	2.170e-22	1.773e-19
chr22	43119008	43119258	34.1	5.4	2.183e-22	1.773e-19
chr12	89888252	89888502	31.2	-5	2.577e-22	1.992e-19
chr9	98225014	98225264	34	4.9	2.710e-22	2.152e-19
chr6	84684385	84684635	60.6	3.8	3.594e-22	2.200e-19
chr17	15862255	15862505	28.1	4.5	4.137e-22	3.208e-19
chr2	99351444	99351694	32.3	5.8	4.242e-22	3.284e-19
chr1	23445747	23445997	36.3	-3.5	3.772e-22	3.545e-19
chr16	29674697	29674947	50.8	2.5	6.075e-22	4.502e-19
chr15	62386624	62386874	28.7	4.7	7.114e-22	5.320e-19
chr1	35128712	35128962	20.7	4.6	6.274e-22	5.857e-19
chr3	107725032	107725282	31.4	3.4	7.750e-22	6.109e-19
chr6	2543113	2543363	41	4.5	9.074e-22	6.494e-19
chr2	30848682	30848932	30.7	4.3	9.284e-22	6.547e-19
chr11	78377710	78377960	45	4.2	9.444e-22	6.547e-19
chr12	122884477	122884727	36.4	-2.8	7.767e-22	6.607e-19
chr17	31187222	31187472	44.5	3.5	8.196e-22	6.607e-19
chr3	150444703	150444953	43.1	-3.4	1.092e-21	7.330e-19
chr7	4589353	4589603	33.2	5	1.143e-21	7.383e-19
chr6	3455408	3455658	52.1	-3.2	1.313e-21	8.766e-19
chr14	55221461	55221711	36.8	4.8	1.383e-21	9.096e-19
chr6	53174335	53174585	41.1	3.1	1.269e-21	1.016e-18
chr10	100208236	100208486	34	-4	1.583e-21	1.021e-18
chr1	45504696	45504946	25.7	4.7	1.596e-21	1.029e-18
chr14	55239980	55240230	26.5	3.6	1.644e-21	1.050e-18
chr19	18132247	18132497	51.2	-3.5	1.717e-21	1.080e-18
chr3	156837163	156837413	23.2	4.3	1.813e-21	1.177e-18
chr17	18753269	18753519	34.4	-5	1.913e-21	1.188e-18
chr1	236670678	236670928	30.1	4.8	2.285e-21	1.338e-18
chr16	84986341	84986591	56.7	4.4	2.965e-21	1.396e-18
chr17	3868507	3868757	46.1	3.8	2.326e-21	1.396e-18
chr3	10176206	10176456	29.5	4.5	2.257e-21	1.456e-18
chr10	120850578	120850828	60.8	4	3.217e-21	1.486e-18
chr4	140762713	140762963	35.9	5.4	2.330e-21	1.666e-18
chr1	207020929	207021179	29.3	4.6	2.915e-21	1.676e-18
chr1	31971675	31971925	32.8	4.2	3.125e-21	1.717e-18
chr2	43952289	43952539	25	4.4	3.158e-21	1.876e-18
chr12	54202826	54203076	30.3	4.8	3.149e-21	1.926e-18
chr3	195908752	195909002	41.1	3.3	3.120e-21	2.137e-18
chr6	146166148	146166398	39.3	-4.3	3.288e-21	2.137e-18
chr7	129649772	129650022	89.3	-2.8	5.805e-21	2.306e-18
chr9	139870319	139870569	44.3	3.3	4.623e-21	2.445e-18
chr19	909256	909506	88	-2.9	6.575e-21	2.548e-18
chr22	22108975	22109225	70.7	2.9	6.099e-21	2.548e-18
chr1	22118207	22118457	37.1	4.3	4.930e-21	2.589e-18
chr7	55625473	55625723	34.2	4.4	5.118e-21	2.589e-18
chr6	37102398	37102648	32.7	-4.4	5.073e-21	2.637e-18
chr7	1573551	1573801	52.4	-3.5	5.321e-21	2.680e-18
chr4	68417977	68418227	27	4.6	5.544e-21	2.821e-18
chr9	100944445	100944695	29.5	4.3	5.762e-21	2.821e-18
chr20	31230240	31230490	75.8	3.1	7.458e-21	2.826e-18
chr16	68002510	68002760	42.7	2.8	5.363e-21	3.142e-18
chr11	62608965	62609215	178.9	2.3	1.191e-20	3.167e-18
chr1	53791818	53792068	112.8	2.5	1.008e-20	3.611e-18
chr4	35762552	35762802	54.9	4.9	7.620e-21	3.694e-18
chr1	114922697	114922947	25.8	4.3	8.036e-21	3.795e-18
chr17	17939078	17939328	41.8	3.9	6.481e-21	3.880e-18
chr21	43648162	43648412	44.2	4.3	8.728e-21	4.073e-18
chr10	9867406	9867656	35.7	4.2	7.500e-21	4.168e-18
chr10	19024748	19024998	40.3	4.6	7.184e-21	4.168e-18
chr16	22227762	22228012	62.6	4	1.241e-20	4.537e-18
chr21	43885605	43885855	31.4	4.6	9.846e-21	4.569e-18
chr1	109669478	109669728	22	4.1	9.491e-21	4.656e-18
chr4	331330	331580	49.4	3.1	1.057e-20	4.799e-18
chr2	209436513	209436763	40	4.3	8.887e-21	4.974e-18
chr7	72176043	72176293	27.4	4.5	1.100e-20	4.974e-18
chr19	24269782	24270032	45	3	1.410e-20	6.172e-18
chr2	43154667	43154917	41.3	3.1	1.386e-20	6.182e-18
chr21	47739089	47739339	57.7	-3.5	2.212e-20	7.715e-18
chr11	85845760	85846010	31.3	3.2	1.693e-20	8.114e-18
chr10	103877248	103877498	49.4	2.2	1.943e-20	8.408e-18
chr22	25550219	25550469	27.3	4	2.115e-20	8.921e-18
chr1	29483484	29483734	45.1	3.5	1.953e-20	9.852e-18
chr1	51986086	51986336	78.7	3.1	3.157e-20	9.868e-18
chr2	103276677	103276927	32.1	3.9	2.286e-20	9.868e-18
chr12	92797561	92797811	24.4	4	2.236e-20	1.004e-17
chr1	205126352	205126602	55.9	4	3.221e-20	1.056e-17
chr14	77647195	77647445	39.9	5.1	2.437e-20	1.190e-17
chr17	26313913	26314163	37.9	3.8	2.366e-20	1.207e-17
chr16	84048017	84048267	36.7	4	2.400e-20	1.216e-17
chr16	71514932	71515182	32.6	-4.3	2.881e-20	1.285e-17
chr8	129057247	129057497	41.2	3.8	2.780e-20	1.391e-17
chr3	40543564	40543814	73.4	3.6	4.764e-20	1.494e-17
chr3	73193089	73193339	55.8	4.3	4.717e-20	1.494e-17
chr2	121049491	121049741	37.3	5.3	3.978e-20	1.596e-17
chr13	34401324	34401574	37	-4.9	4.019e-20	1.596e-17
chr20	10652043	10652293	43	3.1	4.060e-20	1.610e-17
chr1	65946736	65946986	57.5	3.1	5.749e-20	1.760e-17
chr8	117196305	117196555	36	5	3.640e-20	1.762e-17
chr1	207242573	207242823	30.8	-4.1	4.624e-20	1.811e-17
chr11	13789088	13789338	37.3	3.4	4.009e-20	1.899e-17
chr6	43954281	43954531	29.8	3.1	4.564e-20	1.904e-17
chr22	26881824	26882074	37.3	-3.5	5.060e-20	1.927e-17
chr13	52761625	52761875	39.4	3.8	5.085e-20	1.934e-17
chr1	145382800	145383050	37.3	3.5	4.412e-20	2.041e-17
chr9	100721245	100721495	47.1	-4.1	5.459e-20	2.041e-17
chr17	16302050	16302300	60.7	-3	6.989e-20	2.041e-17
chr9	130646808	130647058	84.3	2.9	7.865e-20	2.185e-17
chr1	94130113	94130363	48.2	3.6	6.222e-20	2.255e-17
chr12	114087102	114087352	30.5	5.5	6.179e-20	2.255e-17
chr3	67081361	67081611	27.2	3.3	6.225e-20	2.265e-17
chr1	28975438	28975688	44.6	2.8	6.659e-20	2.385e-17
chr1	227975674	227975924	49.4	2.8	6.946e-20	2.510e-17
chr5	131720350	131720600	32	3.1	7.374e-20	2.538e-17
chr7	68884394	68884644	38.9	4.4	5.765e-20	2.546e-17
chr8	33371058	33371308	38	3	7.318e-20	2.601e-17
chr6	52794113	52794363	26.4	3.5	7.684e-20	2.628e-17
chr3	167834108	167834358	44.1	3.3	7.883e-20	2.732e-17
chr3	138594686	138594936	27.3	4.2	7.865e-20	2.739e-17
chr1	153316345	153316595	53.6	3.9	7.187e-20	2.911e-17
chr3	39681442	39681692	23.7	4.5	8.240e-20	2.963e-17
chr3	47446573	47446823	39.2	2.7	8.643e-20	2.963e-17
chr1	50724006	50724256	67.1	4.2	1.132e-19	3.011e-17
chr18	55298973	55299223	25.2	-3.9	8.399e-20	3.026e-17
chr19	1245142	1245392	74.3	-2.5	1.209e-19	3.176e-17
chr22	39538407	39538657	27.6	-4.7	9.319e-20	3.176e-17
chr9	14927096	14927346	38.1	5.3	1.076e-19	3.611e-17
chr5	179434682	179434932	26.6	4.4	1.060e-19	3.694e-17
chr1	26396974	26397224	56.1	4.6	1.580e-19	4.133e-17
chr2	8365078	8365328	28.7	-4.3	1.183e-19	4.133e-17
chr17	35084905	35085155	27.9	3.9	1.262e-19	4.171e-17
chr8	37531144	37531394	47.5	3.3	1.379e-19	4.294e-17
chr8	37749338	37749588	68.8	2.7	1.539e-19	4.459e-17
chr8	126346323	126346573	23.8	4.1	1.317e-19	4.459e-17
chr21	25644833	25645083	37.7	3.4	1.189e-19	4.459e-17
chr5	96077663	96077913	67.2	3.1	1.609e-19	4.621e-17
chr6	3433357	3433607	35.1	-2.9	1.346e-19	5.304e-17
chr11	47347297	47347547	36.1	3	1.726e-19	5.458e-17
chr3	126630341	126630591	43	4.1	1.747e-19	5.520e-17
chr10	103877514	103877764	36.5	2.7	1.472e-19	5.666e-17
chr4	10327779	10328029	40.6	4.7	1.475e-19	5.703e-17
chr5	146596261	146596511	26.7	4	1.919e-19	5.951e-17
chr14	93016269	93016519	39.2	2.9	1.588e-19	6.025e-17
chr9	34158425	34158675	36	-3	1.628e-19	6.207e-17
chr9	127736228	127736478	37.3	4.2	1.773e-19	6.308e-17
chr16	88866418	88866668	42.3	3.3	2.060e-19	6.308e-17
chr6	145207898	145208148	40.7	3.9	2.079e-19	6.326e-17
chr17	15862545	15862795	28.2	4.2	2.166e-19	6.597e-17
chr4	84195140	84195390	31.2	-4.6	2.260e-19	6.783e-17
chr7	24903887	24904137	30.3	3.9	2.390e-19	7.122e-17
chr1	213034120	213034370	49.1	3.3	2.555e-19	7.266e-17
chr15	76239568	76239818	46.9	-3.4	2.450e-19	7.284e-17
chr12	7176232	7176482	34.3	3.5	2.629e-19	7.829e-17
chr4	56984258	56984508	25.4	4	2.763e-19	8.169e-17
chr7	100108419	100108669	23.1	4.5	2.633e-19	8.169e-17
chr10	121065617	121065867	40.6	3.7	2.920e-19	8.527e-17
chr20	3440713	3440963	26.9	3.9	2.780e-19	8.545e-17
chr16	1696044	1696294	53.5	-3.2	3.057e-19	8.585e-17
chr18	13309778	13310028	29.7	5.7	3.147e-19	9.124e-17
chr18	2980427	2980677	32.1	-3.9	3.374e-19	1.050e-16
chr21	15646174	15646424	55.4	-4	3.894e-19	1.059e-16
chr1	19412870	19413120	23.8	-3.6	3.551e-19	1.068e-16
chr1	91277232	91277482	23.8	5.2	3.673e-19	1.082e-16
chr20	30298323	30298573	83.5	-3	5.547e-19	1.169e-16
chr22	29705308	29705558	34.3	3.1	3.902e-19	1.188e-16
chr8	145538708	145538958	70	2.3	5.407e-19	1.197e-16
chr7	134832654	134832904	48.2	-3.8	4.621e-19	1.219e-16
chr9	95057596	95057846	27.8	3.6	4.407e-19	1.219e-16
chr1	65696833	65697083	34.5	3.7	4.685e-19	1.288e-16
chr2	143452994	143453244	31.6	4.3	5.108e-19	1.333e-16
chr4	153551494	153551744	31.3	5.5	5.080e-19	1.333e-16
chr12	106696309	106696559	55	-2.2	4.964e-19	1.333e-16
chr22	32333424	32333674	38.7	3.2	4.125e-19	1.383e-16
chr10	100669863	100670113	114.1	3.1	7.271e-19	1.401e-16
chr17	63224886	63225136	31.1	3.8	5.397e-19	1.461e-16
chr10	28783383	28783633	27.2	5	5.281e-19	1.497e-16
chr5	177876186	177876436	22.3	4	5.498e-19	1.527e-16
chr8	108764002	108764252	30.5	4.8	6.307e-19	1.606e-16
chr2	47306211	47306461	24.6	3.8	6.007e-19	1.651e-16
chr16	17476424	17476674	26.2	4.4	5.986e-19	1.669e-16
chr4	1884607	1884857	49.6	4.1	6.923e-19	1.819e-16
chr8	97656655	97656905	25.6	4.4	6.720e-19	1.859e-16
chr12	122442130	122442380	26.4	4.3	7.678e-19	1.935e-16
chr17	40464799	40465049	74	2.4	8.388e-19	1.950e-16
chr6	41906047	41906297	37.4	2.7	6.676e-19	2.009e-16
chr19	39166918	39167168	46.3	3.9	7.976e-19	2.024e-16
chr19	2739083	2739333	46.4	3.2	8.901e-19	2.173e-16
chr18	2982902	2983152	115.5	-2.7	1.821e-18	2.180e-16
chr15	64814079	64814329	34	4.1	9.041e-19	2.203e-16
chr22	36875135	36875385	26.3	3.2	9.408e-19	2.307e-16
chr5	31898231	31898481	18.4	5	7.864e-19	2.355e-16
chr17	64459151	64459401	24	-3.3	9.160e-19	2.392e-16
chr14	23615728	23615978	25.2	4.5	9.973e-19	2.514e-16
chr8	99466503	99466753	37.5	3.2	8.354e-19	2.553e-16
chr20	641172	641422	49.7	-4.8	1.081e-18	2.559e-16
chr12	122087817	122088067	44	3.7	1.087e-18	2.655e-16
chr8	21823545	21823795	67.7	-2.3	1.314e-18	2.905e-16
chr1	86094894	86095144	39.5	3	1.189e-18	2.912e-16
chr9	127420519	127420769	35.6	3.5	9.807e-19	2.941e-16
chr1	27113413	27113663	48.7	2.3	1.249e-18	3.005e-16
chr10	45671313	45671563	33.9	4	1.250e-18	3.027e-16
chr1	85744584	85744834	30.6	-3	1.190e-18	3.116e-16
chr13	24434098	24434348	28.4	3.2	1.236e-18	3.116e-16
chr12	95494061	95494311	27.5	3.7	1.294e-18	3.250e-16
chr15	64303048	64303298	56.2	4	1.798e-18	3.335e-16
chr19	6238221	6238471	27.2	4.5	1.338e-18	3.335e-16
chr2	26995286	26995536	78.5	-2.7	1.944e-18	3.456e-16
chr1	208108513	208108763	28.3	4.4	1.400e-18	3.466e-16
chr7	73208060	73208310	30.3	3.9	1.636e-18	3.699e-16
chr20	35252811	35253061	24.3	5	1.535e-18	3.821e-16
chr21	43823846	43824096	26.4	3.9	1.660e-18	3.875e-16
chr19	3950887	3951137	33.7	2.7	1.742e-18	3.896e-16
chrX	102356587	102356837	39.5	4.2	1.355e-18	3.896e-16
chr14	56266332	56266582	28	4.5	1.620e-18	3.926e-16
chr9	79245863	79246113	33.6	3.6	1.768e-18	4.060e-16
chr18	2996269	2996519	37.6	-4	1.505e-18	4.282e-16
chr16	71498179	71498429	64.7	-3.6	2.490e-18	4.439e-16
chr1	70005840	70006090	56	3.7	2.214e-18	4.473e-16
chr6	112164877	112165127	48.3	2.9	1.703e-18	4.473e-16
chr7	73702697	73702947	42.6	4.1	1.600e-18	4.473e-16
chr10	61787915	61788165	25	5.2	1.960e-18	4.473e-16
chr13	114238802	114239052	47.5	2.6	2.082e-18	4.473e-16
chr19	55959096	55959346	22.9	3.6	2.051e-18	4.877e-16
chr12	49982728	49982978	25.9	3.2	2.312e-18	5.010e-16
chr21	47862989	47863239	49.8	-3.4	1.977e-18	5.138e-16
chr10	104359525	104359775	41.1	2.9	2.144e-18	5.892e-16
chr5	138568001	138568251	27.3	5.6	2.540e-18	5.954e-16
chr8	37870750	37871000	22.9	4.1	2.630e-18	6.061e-16
chr1	146555993	146556243	21.5	4.8	2.694e-18	6.275e-16
chr17	77776962	77777212	29.6	2.9	2.712e-18	6.456e-16
chr1	248022432	248022682	28.9	-3.4	2.980e-18	6.476e-16
chr2	74413143	74413393	36.8	3.5	3.133e-18	6.802e-16
chr4	46083794	46084044	29.5	5.4	2.979e-18	7.022e-16
chr9	88963431	88963681	47.1	-3.5	3.433e-18	7.215e-16
chr4	153877840	153878090	25.9	-3.8	3.494e-18	7.296e-16
chr14	23067810	23068060	27.1	-3.2	3.475e-18	7.521e-16
chr11	77136525	77136775	24.9	3.5	3.908e-18	8.107e-16
chr1	12508941	12509191	39.2	3.6	3.404e-18	8.472e-16
chr3	196359244	196359494	116.4	2.6	5.870e-18	8.523e-16
chr6	35265432	35265682	35.9	2.7	3.414e-18	8.874e-16
chr12	12595095	12595345	24.3	5.4	3.974e-18	8.895e-16
chr17	56406231	56406481	33.3	3.1	4.024e-18	9.209e-16
chr11	120770477	120770727	26.5	4.4	4.200e-18	9.227e-16
chr1	19536169	19536419	48.1	-2.1	3.799e-18	9.272e-16
chr2	182170494	182170744	40.8	4.1	4.446e-18	9.291e-16
chr4	174382382	174382632	27	3.4	4.495e-18	9.323e-16
chr10	115933942	115934192	156.9	-2.3	8.452e-18	9.351e-16
chr10	15493205	15493455	38.3	4.4	3.922e-18	9.453e-16
chr2	10169212	10169462	57.1	2.7	6.113e-18	9.827e-16
chr1	39381201	39381451	59.9	3.7	6.315e-18	1.018e-15
chr14	105541730	105541980	31.3	3.2	5.290e-18	1.077e-15
chr3	49062920	49063170	43.8	3.2	5.559e-18	1.078e-15
chr12	100831136	100831386	24	4.3	5.002e-18	1.078e-15
chr6	32099371	32099621	45.9	2.7	5.436e-18	1.088e-15
chr1	181110635	181110885	49.8	-2.7	5.594e-18	1.096e-15
chr3	196126482	196126732	22.8	3.4	5.226e-18	1.096e-15
chr8	74432887	74433137	37.5	4.4	5.539e-18	1.110e-15
chr7	157195871	157196121	20.7	4.1	4.825e-18	1.148e-15
chr19	14253592	14253842	41.5	3.5	4.746e-18	1.173e-15
chr10	48432677	48432927	24	3.6	5.686e-18	1.179e-15
chr2	137080055	137080305	30.6	3.9	6.077e-18	1.200e-15
chr1	167835979	167836229	47.2	4.1	6.848e-18	1.292e-15
chr14	94214841	94215091	37.5	3.5	7.301e-18	1.437e-15
chr22	27710381	27710631	38.5	4.9	7.711e-18	1.519e-15
chr5	36442550	36442800	27.8	3.3	8.044e-18	1.529e-15
chr18	43733267	43733517	66.8	2.9	8.729e-18	1.531e-15
chr6	3718718	3718968	33.6	4.8	9.143e-18	1.709e-15
chr3	196949761	196950011	49.9	-3.9	9.309e-18	1.812e-15
chr9	119227454	119227704	44.8	3.9	8.130e-18	1.837e-15
chr20	49990580	49990830	35.9	3.3	7.722e-18	1.846e-15
chr8	65543092	65543342	22	4.8	9.404e-18	1.887e-15
chr6	37079878	37080128	39.6	-3.9	7.983e-18	1.897e-15
chr9	80524292	80524542	36.3	3.7	8.471e-18	1.989e-15
chr1	94344071	94344321	47.5	-2.3	1.066e-17	2.010e-15
chr7	28518279	28518529	22.6	4.4	1.033e-17	2.085e-15
chr9	35798762	35799012	30.3	-3.9	1.206e-17	2.283e-15
chr17	15139539	15139789	26.1	4.4	1.201e-17	2.291e-15
chr1	224058362	224058612	99.5	2.8	1.714e-17	2.342e-15
chr10	26761211	26761461	25.9	4.9	1.188e-17	2.367e-15
chr2	219181372	219181622	35.8	-4.5	1.045e-17	2.405e-15
chr12	120977177	120977427	24.1	-4.2	1.223e-17	2.423e-15
chr1	156227014	156227264	35.3	2.7	1.065e-17	2.460e-15
chr6	10725376	10725626	25.1	3.5	1.428e-17	2.574e-15
chr1	88252621	88252871	26.5	4.3	1.391e-17	2.574e-15
chr8	103603154	103603404	31.2	3.5	1.433e-17	2.672e-15
chr18	9191665	9191915	42.8	2.8	1.177e-17	2.686e-15
chr1	22076385	22076635	35.9	3.7	1.256e-17	2.695e-15
chr2	205889849	205890099	41.8	3.5	1.529e-17	2.809e-15
chr1	27442220	27442470	18.1	4.2	1.201e-17	2.830e-15
chr19	53030451	53030701	34.3	2.9	1.598e-17	2.901e-15
chr3	48341574	48341824	35.7	3.3	1.392e-17	3.105e-15
chr18	9117362	9117612	28.9	-4.1	1.585e-17	3.123e-15
chr1	55013667	55013917	45.6	2.7	1.832e-17	3.159e-15
chrX	15598065	15598315	73.5	2.9	2.234e-17	3.197e-15
chr21	20862904	20863154	32.8	3.3	1.889e-17	3.260e-15
chr14	21179849	21180099	32.6	4.1	1.839e-17	3.283e-15
chr17	48922504	48922754	33.5	-4.5	1.969e-17	3.496e-15
chr20	5761572	5761822	23.4	-3.6	1.880e-17	3.496e-15
chr9	7067250	7067500	43.4	4.3	2.074e-17	3.644e-15
chr1	110407074	110407324	31.5	3.9	2.172e-17	3.686e-15
chr2	28094639	28094889	86.7	3.3	2.911e-17	3.686e-15
chr12	96765293	96765543	30.9	-2.9	2.185e-17	3.699e-15
chr11	11431423	11431673	29.1	3.7	2.171e-17	3.810e-15
chr10	121416323	121416573	58.2	3.2	2.491e-17	3.923e-15
chr22	25472447	25472697	21	4.3	1.803e-17	4.016e-15
chr9	113194663	113194913	26.3	4.1	2.462e-17	4.154e-15
chr15	45341357	45341607	27.4	4.4	2.364e-17	4.154e-15
chr1	117222541	117222791	23.5	4.2	2.338e-17	4.231e-15
chr6	117087741	117087991	22.8	4.7	2.400e-17	4.391e-15
chr15	90652667	90652917	22.5	4.8	2.439e-17	4.391e-15
chr5	53309505	53309755	34.3	-2.6	2.712e-17	4.481e-15
chr20	472890	473140	19.5	3.8	2.051e-17	4.485e-15
chr17	21181906	21182156	80.2	-3.1	3.737e-17	4.572e-15
chr1	207844448	207844698	22.1	-4.5	2.560e-17	4.635e-15
chr15	102041486	102041736	34.4	-3.2	2.740e-17	4.648e-15
chr7	151068432	151068682	22.7	-3.3	2.597e-17	4.677e-15
chr5	173205797	173206047	25.3	-3.5	2.829e-17	4.826e-15
chr7	8273112	8273362	23.9	3.6	2.731e-17	4.826e-15
chr12	120307620	120307870	27.3	-3.5	2.857e-17	4.857e-15
chr15	66923261	66923511	40.7	2.8	2.382e-17	4.962e-15
chr17	14204160	14204410	62.9	3.3	3.813e-17	4.982e-15
chr4	164101364	164101614	22.9	4	2.977e-17	5.194e-15
chr8	11665777	11666027	49.3	-2.1	3.140e-17	5.254e-15
chr15	64142185	64142435	32.1	-3.5	3.081e-17	5.576e-15
chr17	49507320	49507570	29	4.8	3.273e-17	5.907e-15
chr10	76349139	76349389	29	4.7	3.584e-17	5.986e-15
chr1	19235616	19235866	49.2	2.7	3.169e-17	6.109e-15
chr14	105147271	105147521	86.4	-2.5	5.358e-17	6.307e-15
chr7	132141201	132141451	20	4.8	3.431e-17	6.594e-15
chr12	106697046	106697296	40.8	-2.8	4.127e-17	6.753e-15
chr12	121359554	121359804	18	4.5	3.484e-17	6.773e-15
chr8	21828654	21828904	25.2	-2.9	4.285e-17	6.778e-15
chr1	234694179	234694429	49.1	2.9	4.537e-17	7.045e-15
chr9	135674575	135674825	70	3.1	5.532e-17	7.055e-15
chr3	45615640	45615890	32.9	4.3	4.433e-17	7.133e-15
chr14	31354159	31354409	22.4	3.9	4.165e-17	7.133e-15
chr12	122293961	122294211	39.4	-5	4.470e-17	7.170e-15
chr13	115085568	115085818	31.7	2.9	4.101e-17	7.170e-15
chr20	32331557	32331807	17.3	4.4	3.531e-17	7.297e-15
chr5	52549454	52549704	22.7	3.7	4.633e-17	7.745e-15
chr13	37692274	37692524	25.4	4.3	4.638e-17	7.748e-15
chr10	82263844	82264094	52.8	2.4	5.146e-17	7.815e-15
chr15	56612624	56612874	19.6	4.8	4.237e-17	7.867e-15
chr19	12476396	12476646	38.6	3	4.051e-17	7.946e-15
