chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr9	124409312	124409562	33.8	4.3	1.312e-19	2.141e-16
chr19	11607673	11607923	108.8	-3.3	4.245e-19	2.141e-16
chr3	46655984	46656234	60.8	-4	2.073e-19	2.193e-16
chr10	121065617	121065867	40.6	4	1.913e-19	2.236e-16
chr21	15643432	15643682	116.3	-3.8	5.072e-19	2.236e-16
chr9	3548719	3548969	54.6	-4.7	2.095e-19	2.312e-16
chr11	68166543	68166793	57.8	-3	2.334e-19	2.329e-16
chr12	32207086	32207336	52.2	-3.1	2.500e-19	2.550e-16
chr11	2121636	2121886	46.2	-3.3	3.200e-19	3.384e-16
chr2	129230740	129230990	49.5	4.3	3.418e-19	3.523e-16
chr16	167894	168144	61.4	-2.8	4.168e-19	3.934e-16
chr1	45504696	45504946	25.7	4.3	2.875e-19	4.123e-16
chr7	5497579	5497829	32.4	4.2	3.437e-19	4.123e-16
chr5	138568001	138568251	27.3	4.6	4.161e-19	4.927e-16
chr7	132174597	132174847	56.5	4.4	7.739e-19	5.594e-16
chr1	214593063	214593313	63.3	-2.8	8.927e-19	6.352e-16
chr11	61637316	61637566	53.6	3	7.219e-19	6.352e-16
chr6	160452956	160453206	29.8	-4.2	5.954e-19	6.621e-16
chr19	18259924	18260174	51.2	-2.6	7.168e-19	6.621e-16
chr21	43885605	43885855	31.4	4.8	6.573e-19	7.189e-16
chr16	84048017	84048267	36.7	3.6	8.111e-19	7.673e-16
chr7	55625473	55625723	34.2	3.9	7.533e-19	8.044e-16
chr1	207818211	207818461	99.5	-2.8	2.461e-18	9.202e-16
chr5	159048202	159048452	124.9	-3.3	2.680e-18	9.402e-16
chr8	11666482	11666732	54.5	-3	1.282e-18	1.106e-15
chr14	105198867	105199117	74	-3.2	1.746e-18	1.106e-15
chr7	108245215	108245465	64.7	-4.2	2.094e-18	1.319e-15
chr3	126630341	126630591	43	5.4	1.666e-18	1.326e-15
chr21	47739089	47739339	57.7	-3.8	2.179e-18	1.348e-15
chr17	32198826	32199076	244.4	-2.6	4.279e-18	1.378e-15
chr14	93016269	93016519	39.2	3.2	1.752e-18	1.459e-15
chr14	106311802	106312052	31.5	-3.3	1.564e-18	1.495e-15
chr11	119565054	119565304	26.9	3.9	1.890e-18	1.796e-15
chr7	30944258	30944508	46.9	-3.3	3.246e-18	2.597e-15
chr10	80853496	80853746	35.1	3.6	3.385e-18	2.720e-15
chr1	236063839	236064089	41.4	3.9	3.692e-18	2.842e-15
chr22	38092773	38093023	51.4	3.1	3.899e-18	3.026e-15
chr2	121832672	121832922	29.8	5	3.827e-18	3.439e-15
chr19	46712362	46712612	36.7	-3.2	4.621e-18	3.453e-15
chr11	17625866	17626116	32.5	-3.5	3.409e-18	3.502e-15
chr16	84047615	84047865	66.7	3.5	6.426e-18	3.502e-15
chr22	25550219	25550469	27.3	4.4	4.141e-18	3.596e-15
chr8	11641033	11641283	81.3	-2.3	8.673e-18	3.654e-15
chr7	106750420	106750670	67.9	-3	7.399e-18	3.865e-15
chr5	37672377	37672627	30	4.7	5.066e-18	4.258e-15
chr15	66923261	66923511	40.7	2.8	6.169e-18	4.497e-15
chr5	77917079	77917329	46.3	-5	7.013e-18	4.797e-15
chr4	6771090	6771340	56.1	-2.8	9.519e-18	4.860e-15
chr1	22118207	22118457	37.1	4.1	7.136e-18	5.018e-15
chr12	699451	699701	44	-3.6	8.961e-18	5.538e-15
chr12	124508924	124509174	45.4	3	8.829e-18	5.898e-15
chr1	227975674	227975924	49.4	2.8	9.419e-18	5.931e-15
chr3	10176206	10176456	29.5	3.7	6.908e-18	6.319e-15
chr3	151569935	151570185	75.7	-3	2.316e-17	6.322e-15
chr5	158966720	158966970	132.3	-3	2.538e-17	6.475e-15
chr11	3253088	3253338	97.2	-3.1	2.369e-17	6.475e-15
chr20	43104943	43105193	145.1	-2.5	2.549e-17	6.475e-15
chr15	76239568	76239818	46.9	-3.7	1.287e-17	8.255e-15
chr22	39759851	39760101	63.7	2.2	1.821e-17	8.459e-15
chr22	36725318	36725568	33.4	3.1	1.155e-17	8.524e-15
chr17	15862255	15862505	28.1	3.5	1.172e-17	8.776e-15
chr1	117670601	117670851	49.3	-3.4	1.588e-17	8.816e-15
chr14	105147271	105147521	86.4	-2.8	3.477e-17	8.816e-15
chr7	51444257	51444507	39.6	4	1.563e-17	9.377e-15
chr8	143742882	143743132	105.8	-2.6	4.069e-17	1.027e-14
chr17	62533705	62533955	34.4	-4.1	1.251e-17	1.029e-14
chr16	69760267	69760517	40.7	2.6	1.812e-17	1.098e-14
chr9	80524292	80524542	36.3	4	2.074e-17	1.229e-14
chr6	37269923	37270173	118.9	-2	5.474e-17	1.252e-14
chr5	67752554	67752804	75.5	-2.9	3.907e-17	1.312e-14
chr1	95635209	95635459	71.6	-2.5	3.264e-17	1.362e-14
chr5	10589003	10589253	36.7	3.8	2.711e-17	1.572e-14
chr5	118395619	118395869	24.3	4.1	2.417e-17	1.605e-14
chr18	29598463	29598713	29.5	3.3	2.160e-17	1.673e-14
chr3	88060032	88060282	69.6	-3.2	4.124e-17	1.685e-14
chr1	207996081	207996331	99.2	-2.8	7.709e-17	1.772e-14
chr1	226190559	226190809	45.7	3	3.258e-17	1.793e-14
chr15	64303048	64303298	56.2	4	4.427e-17	1.793e-14
chr19	11009999	11010249	295.5	-2.3	8.723e-17	1.854e-14
chr19	41328866	41329116	24.7	3.8	2.986e-17	1.939e-14
chr17	42324843	42325093	36.1	-3.9	3.729e-17	2.040e-14
chr8	74432887	74433137	37.5	4.4	3.964e-17	2.122e-14
chr17	15862545	15862795	28.2	3.2	3.325e-17	2.417e-14
chr19	704094	704344	30	3.5	3.566e-17	2.574e-14
chr12	2989115	2989365	26.6	-3.6	3.661e-17	2.679e-14
chr4	35762552	35762802	54.9	5.4	5.732e-17	2.985e-14
chr17	16282001	16282251	51.2	-3.2	6.351e-17	3.186e-14
chr17	4409601	4409851	26	3.8	4.586e-17	3.223e-14
chr1	156430355	156430605	47	3.1	7.124e-17	3.638e-14
chr10	111981071	111981321	55.1	-3.4	8.408e-17	3.813e-14
chr10	134148978	134149228	30.8	3.7	6.301e-17	3.813e-14
chr1	28975438	28975688	44.6	2.5	8.077e-17	3.969e-14
chr15	40842198	40842448	42.8	-4.9	8.368e-17	4.225e-14
chr8	58740858	58741108	70.2	-3.2	1.201e-16	4.313e-14
chr7	47306518	47306768	55.8	-2.9	1.413e-16	5.042e-14
chr21	43648162	43648412	44.2	3.8	1.111e-16	5.321e-14
chr3	128735528	128735778	42.4	3.3	1.093e-16	5.347e-14
chr17	40464799	40465049	74	2.3	1.525e-16	5.392e-14
chr15	78281694	78281944	77.4	-2.5	2.814e-16	5.613e-14
chr1	111757220	111757470	28.4	4.1	9.356e-17	6.091e-14
chr6	3455408	3455658	52.1	-3.2	1.508e-16	6.422e-14
chr6	2543113	2543363	41	4.8	1.426e-16	6.585e-14
chr2	64833546	64833796	51.3	-3.3	1.966e-16	8.271e-14
chr18	46131780	46132030	60	3.3	2.604e-16	8.875e-14
chr2	89034653	89034903	61	-3.3	2.771e-16	9.220e-14
chr11	114086659	114086909	68.9	3	2.847e-16	9.412e-14
chr12	122087817	122088067	44	3.5	2.210e-16	9.412e-14
chr2	43380217	43380467	49.8	-2.7	2.250e-16	1.002e-13
chr18	21013387	21013637	41.7	-3.1	2.365e-16	1.067e-13
chr2	234126559	234126809	120.8	-2.7	6.450e-16	1.125e-13
chr11	76798096	76798346	52.3	-2.4	2.603e-16	1.139e-13
chr5	67778059	67778309	33	-3.9	1.633e-16	1.263e-13
chr5	169760156	169760406	39.3	2.8	3.028e-16	1.335e-13
chr1	234694179	234694429	49.1	3.3	3.206e-16	1.355e-13
chr6	7975379	7975629	46.7	3.2	3.097e-16	1.355e-13
chr7	2400603	2400853	51.4	-3	3.340e-16	1.421e-13
chr9	127888378	127888628	32.8	4.3	2.837e-16	1.437e-13
chr2	99351444	99351694	32.3	4.7	3.164e-16	1.587e-13
chr1	224688097	224688347	47.1	-4.2	3.873e-16	1.601e-13
chr7	92811290	92811540	30.6	-3.6	3.381e-16	1.715e-13
chr10	52352756	52353006	51.8	-3.3	4.603e-16	1.941e-13
chr3	128292762	128293012	35	-3	4.824e-16	1.987e-13
chr11	5173025	5173275	30.7	3.7	2.760e-16	2.009e-13
chr9	132891469	132891719	35.4	2.9	4.831e-16	2.035e-13
chr7	73208060	73208310	30.3	3.5	4.239e-16	2.082e-13
chr15	31591012	31591262	57.3	-2.6	6.957e-16	2.082e-13
chr6	37250238	37250488	29.9	-4.1	4.384e-16	2.094e-13
chr14	56273805	56274055	36.3	3.5	5.343e-16	2.171e-13
chr15	62386624	62386874	28.7	4.8	3.975e-16	2.197e-13
chr4	68417977	68418227	27	4.2	4.129e-16	2.317e-13
chr3	126793854	126794104	22	4.3	5.624e-16	2.599e-13
chr4	174382382	174382632	27	3.2	5.615e-16	2.626e-13
chr18	12315922	12316172	99.4	-2.7	1.689e-15	2.736e-13
chr13	39975914	39976164	22.7	4.6	6.133e-16	2.812e-13
chr13	52761625	52761875	39.4	3.3	7.197e-16	2.863e-13
chr2	131951078	131951328	28.1	-3.7	6.505e-16	2.981e-13
chr2	137080055	137080305	30.6	4.4	6.632e-16	3.010e-13
chr2	205889849	205890099	41.8	3.7	7.737e-16	3.013e-13
chr3	182675106	182675356	92.2	-2.5	1.930e-15	3.053e-13
chr20	35939485	35939735	24.7	-4.2	6.808e-16	3.058e-13
chr1	55614407	55614657	26.4	-4.1	6.154e-16	3.185e-13
chr14	81889945	81890195	23.8	3.8	7.223e-16	3.185e-13
chr22	39538407	39538657	27.6	-5.3	6.474e-16	3.403e-13
chr17	66382692	66382942	35.1	-4.3	9.625e-16	3.608e-13
chr10	32261475	32261725	47.9	3.6	1.000e-15	3.618e-13
chr1	27113413	27113663	48.7	2.2	1.006e-15	3.623e-13
chr3	167659522	167659772	35.7	4.6	9.888e-16	3.649e-13
chr5	89940052	89940302	42.4	-3.2	9.901e-16	3.649e-13
chr12	112824615	112824865	86.7	-2.8	2.433e-15	3.649e-13
chr17	42325378	42325628	33.5	-3.7	5.706e-16	3.649e-13
chr5	10762931	10763181	71.7	-2.7	1.411e-15	3.670e-13
chr16	17476424	17476674	26.2	4.4	8.501e-16	3.670e-13
chr6	108899863	108900113	102.8	-2.2	1.795e-15	3.712e-13
chr17	56406231	56406481	33.3	2.8	8.064e-16	3.943e-13
chr7	104584047	104584297	27.7	4.8	9.622e-16	4.024e-13
chr5	179434682	179434932	26.6	4	8.335e-16	4.038e-13
chr2	143452994	143453244	31.6	4.2	1.085e-15	4.458e-13
chr10	73526937	73527187	68.2	-2.5	1.752e-15	4.458e-13
chr20	5765487	5765737	50.2	-2.5	1.406e-15	4.458e-13
chr9	98225014	98225264	34	3.9	1.109e-15	4.513e-13
chr9	19748759	19749009	27.5	4.4	9.728e-16	4.703e-13
chr5	169705625	169705875	44.9	3.2	1.395e-15	4.723e-13
chr2	103276677	103276927	32.1	3.7	1.201e-15	4.806e-13
chr6	37271823	37272073	46.4	-2.8	1.569e-15	4.806e-13
chr11	61595247	61595497	44.1	2.2	1.511e-15	4.806e-13
chr11	73916295	73916545	73.2	-2.9	2.113e-15	5.201e-13
chr17	55442871	55443121	83.8	-3.2	2.711e-15	5.264e-13
chr12	41906418	41906668	22.7	-4.4	1.367e-15	5.348e-13
chr8	49792730	49792980	31.1	-4.4	1.376e-15	5.505e-13
chr16	84986341	84986591	56.7	3.6	2.335e-15	5.602e-13
chr11	2323297	2323547	49.9	2.2	1.883e-15	5.619e-13
chr1	28499231	28499481	23.7	4.6	1.488e-15	5.721e-13
chr17	42360791	42361041	124.5	-2.2	4.469e-15	5.779e-13
chr1	157244668	157244918	73.6	-3.5	1.969e-15	5.803e-13
chr15	82310554	82310804	24.5	4.2	1.112e-15	5.859e-13
chr17	1633525	1633775	149.6	-1.8	4.647e-15	5.869e-13
chr10	126366768	126367018	70.6	-3.3	2.587e-15	6.000e-13
chr14	93035112	93035362	44.3	2.8	1.860e-15	6.000e-13
chr4	3081485	3081735	36.2	3	1.854e-15	6.082e-13
chr9	134054420	134054670	33.3	-4.3	1.621e-15	6.082e-13
chr6	112155774	112156024	30.6	-3.2	1.129e-15	6.256e-13
chr10	91137560	91137810	107.6	-3.1	4.828e-15	6.256e-13
chr15	68996871	68997121	43.2	4	2.233e-15	6.340e-13
chr10	110171077	110171327	29.9	3.4	1.485e-15	6.378e-13
chr2	8738475	8738725	67.7	-3.6	2.956e-15	6.756e-13
chr17	4794843	4795093	30	-3.1	1.873e-15	6.827e-13
chr11	8790571	8790821	168	-2.6	5.848e-15	7.006e-13
chr6	161560778	161561028	37.1	-2.4	2.381e-15	7.473e-13
chr3	9291254	9291504	23.7	3.4	1.576e-15	7.842e-13
chr14	77647195	77647445	39.9	5	2.551e-15	7.942e-13
chr6	74132251	74132501	45.7	2.9	2.746e-15	8.101e-13
chr7	157194546	157194796	43.6	3.1	2.950e-15	8.101e-13
chr2	182170494	182170744	40.8	3.4	2.831e-15	8.516e-13
chr5	14483971	14484221	31.1	-4	2.406e-15	8.516e-13
chr21	42485308	42485558	28.7	4.9	2.349e-15	8.516e-13
chr7	72176043	72176293	27.4	3.7	2.469e-15	8.850e-13
chr14	24903334	24903584	58.9	-2.4	4.358e-15	9.540e-13
chr14	105541730	105541980	31.3	3	3.059e-15	1.069e-12
chr19	6238221	6238471	27.2	4.1	2.817e-15	1.141e-12
chr11	93530066	93530316	31.2	-4.5	3.426e-15	1.188e-12
chr12	112763476	112763726	53.1	-2.7	4.404e-15	1.208e-12
chr11	65403731	65403981	48.1	-2.1	4.250e-15	1.221e-12
chr11	85845760	85846010	31.3	2.9	3.124e-15	1.246e-12
chr11	59333599	59333849	44	2.4	4.637e-15	1.258e-12
chr11	10921140	10921390	60.3	2.1	6.087e-15	1.287e-12
chr5	168304464	168304714	102.7	-2.4	1.104e-14	1.303e-12
chr3	72319270	72319520	74.4	-2.8	6.357e-15	1.333e-12
chr4	124521198	124521448	26.4	4.5	3.961e-15	1.333e-12
chr8	8611904	8612154	36.3	-4.7	4.749e-15	1.367e-12
chr6	37079878	37080128	39.6	-5	4.766e-15	1.387e-12
chr8	49557956	49558206	26.6	-3.8	3.533e-15	1.396e-12
chr2	150076415	150076665	23.1	4	4.376e-15	1.444e-12
chr17	33212141	33212391	31.5	4.7	3.757e-15	1.444e-12
chr2	43952289	43952539	25	4.6	4.412e-15	1.479e-12
chr17	63224886	63225136	31.1	3.6	4.602e-15	1.503e-12
chr8	33371058	33371308	38	2.7	5.493e-15	1.551e-12
chr11	68463104	68463354	22.9	4.3	4.832e-15	1.559e-12
chr3	196949761	196950011	49.9	-4.2	6.205e-15	1.599e-12
chr18	13309778	13310028	29.7	5.1	4.966e-15	1.606e-12
chr2	8755968	8756218	151.4	-2	1.498e-14	1.609e-12
chr2	145606094	145606344	21.1	4.7	5.194e-15	1.609e-12
chr6	160107843	160108093	32.1	3.2	4.962e-15	1.616e-12
chr10	61787915	61788165	25	4.3	5.105e-15	1.620e-12
chr3	19979121	19979371	27.7	3.6	5.036e-15	1.629e-12
chr7	28221778	28222028	99.3	-2.6	1.481e-14	1.654e-12
chr11	117780588	117780838	39.6	-2.6	6.568e-15	1.779e-12
chr20	44507049	44507299	35.7	-2.9	6.779e-15	1.781e-12
chr5	85822667	85822917	70.9	3.3	9.179e-15	1.781e-12
chr7	92848351	92848601	45.7	-3.4	6.825e-15	1.781e-12
chr6	2124592	2124842	25.3	4.2	5.082e-15	1.840e-12
chr6	99423304	99423554	45.4	-3.2	7.513e-15	1.923e-12
chr2	232478500	232478750	28.3	3.4	6.285e-15	1.943e-12
chr7	50564764	50565014	36	3.3	7.384e-15	1.953e-12
chr19	8033790	8034040	24.5	-3.4	6.527e-15	1.971e-12
chr1	208108513	208108763	28.3	4.1	6.535e-15	1.999e-12
chr10	111911362	111911612	26.4	-3.9	6.565e-15	2.002e-12
chr19	15515069	15515319	54.7	-2.2	8.628e-15	2.008e-12
chr5	14861527	14861777	67	-2.3	1.115e-14	2.071e-12
chr17	79702841	79703091	35.2	2.6	8.067e-15	2.073e-12
chr2	16620278	16620528	21.2	4.4	7.187e-15	2.080e-12
chr2	7148172	7148422	25.3	3.6	6.983e-15	2.085e-12
chr1	241690490	241690740	36.5	-3.2	8.411e-15	2.159e-12
chr8	21916379	21916629	64.1	-2.2	9.545e-15	2.172e-12
chr14	106374450	106374700	33.3	2.6	7.183e-15	2.172e-12
chr5	67724113	67724363	140.9	-2.2	2.285e-14	2.234e-12
chr9	93927032	93927282	40.5	3.9	8.762e-15	2.234e-12
chr17	21181906	21182156	80.2	-3.1	2.236e-14	2.304e-12
chr1	156847616	156847866	86.6	-2.7	1.618e-14	2.324e-12
chr11	10941797	10942047	29.5	4.1	6.961e-15	2.368e-12
chr15	72564973	72565223	46.2	2.4	1.034e-14	2.391e-12
chrX	52102885	52103135	32.6	-3.2	5.717e-15	2.465e-12
chr19	28284172	28284422	26.6	2.9	8.817e-15	2.552e-12
chr1	32774335	32774585	50.3	-2.6	1.166e-14	2.577e-12
chr18	55298973	55299223	25.2	-3.5	9.074e-15	2.657e-12
chr15	65510382	65510632	68.7	-2.7	1.631e-14	2.866e-12
chr16	85415654	85415904	39.8	2.6	1.179e-14	2.893e-12
chr6	42861731	42861981	31.3	4.1	1.124e-14	3.187e-12
chr6	4911427	4911677	132.6	-2.2	3.421e-14	3.194e-12
chr12	113728381	113728631	33.3	-2.7	1.157e-14	3.275e-12
chr15	79055285	79055535	45.5	-2.6	1.462e-14	3.405e-12
chr6	2858161	2858411	30.6	2.7	1.211e-14	3.408e-12
chr5	37182896	37183146	29.3	-4.5	1.223e-14	3.416e-12
chr2	43390415	43390665	32.9	-3	1.241e-14	3.456e-12
chr18	13310298	13310548	47.4	3.6	1.507e-14	3.509e-12
chr6	112102286	112102536	31.4	-3.3	1.267e-14	3.521e-12
chr1	108559068	108559318	29.1	5	9.048e-15	3.723e-12
chr15	64814079	64814329	34	4.6	9.130e-15	3.745e-12
chr17	15554987	15555237	48.6	2.9	1.752e-14	3.833e-12
chr7	44665223	44665473	64.1	-3.2	1.852e-14	3.896e-12
chr22	31279026	31279276	61.6	-2.3	2.356e-14	3.989e-12
chr1	181110635	181110885	49.8	-2.8	1.844e-14	4.205e-12
chr9	107582685	107582935	31.2	-4.1	1.352e-14	4.281e-12
chr3	167834108	167834358	44.1	2.9	2.095e-14	4.354e-12
chr5	177876186	177876436	22.3	3.9	1.652e-14	4.429e-12
chr8	1708307	1708557	141.7	-2.7	4.969e-14	4.458e-12
chr8	21366836	21367086	24.3	4.5	1.678e-14	4.458e-12
chr16	68798757	68799007	48.2	-3.6	2.093e-14	4.458e-12
chr2	86161315	86161565	27.1	4.3	1.448e-14	4.599e-12
chr9	139870319	139870569	44.3	2.7	2.142e-14	4.769e-12
chr9	126068199	126068449	33	-3.3	1.222e-14	4.823e-12
chr15	65588441	65588691	48.5	2.8	2.414e-14	4.900e-12
chr12	6454665	6454915	33.1	3.4	1.852e-14	4.984e-12
chr7	73702697	73702947	42.6	3.5	2.230e-14	5.121e-12
chr15	69407007	69407257	53	3.3	2.562e-14	5.155e-12
chr6	150284859	150285109	73	-2.3	3.210e-14	5.200e-12
chr11	44883857	44884107	34.1	4.1	1.440e-14	5.587e-12
chr2	70237506	70237756	21.3	4.5	2.168e-14	5.623e-12
chr17	46129247	46129497	32.6	3.2	1.902e-14	5.749e-12
chr2	8944209	8944459	58.4	-2.7	3.803e-14	6.038e-12
chrX	53285058	53285308	23.3	2.9	2.371e-14	6.096e-12
chr14	69445996	69446246	36.1	2.6	2.806e-14	6.298e-12
chr20	3440713	3440963	26.9	4.7	2.417e-14	6.321e-12
chr6	43940273	43940523	47	-2.4	3.140e-14	6.388e-12
chr3	48701099	48701349	34.2	3.1	2.520e-14	6.408e-12
chr6	135644392	135644642	40.2	2.8	3.034e-14	6.458e-12
chr8	81777044	81777294	29	5	1.721e-14	6.488e-12
chr4	8194590	8194840	24.3	4.1	1.929e-14	6.719e-12
chr17	21176312	21176562	111.3	-2	7.574e-14	6.778e-12
chr8	12406681	12406931	71.3	-3.3	4.629e-14	7.209e-12
chr1	146555993	146556243	21.5	4.7	2.930e-14	7.238e-12
chr7	134345241	134345491	71.4	-2.4	4.733e-14	7.370e-12
chr1	109740683	109740933	30.7	-2.8	1.988e-14	7.372e-12
chr8	37870750	37871000	22.9	3.5	3.091e-14	7.619e-12
chr11	45114883	45115133	22	4.5	3.494e-14	8.601e-12
chr9	127420519	127420769	35.6	3.2	4.040e-14	8.647e-12
chr9	100723143	100723393	110.7	-2.3	1.038e-13	8.982e-12
chr20	15509060	15509310	22.9	5.1	3.838e-14	9.300e-12
chr12	69259639	69259889	96.9	-2.5	1.090e-13	9.388e-12
chr13	44933773	44934023	23.9	3.5	2.790e-14	9.403e-12
chr16	224079	224329	29.5	-2.9	3.878e-14	9.437e-12
chr16	71514932	71515182	32.6	-4.5	3.992e-14	9.664e-12
chr18	20960228	20960478	82.6	-3	1.132e-13	9.664e-12
chr1	26880435	26880685	60.5	-2	6.487e-14	9.779e-12
chr20	49306476	49306726	29.6	-2.5	3.539e-14	9.961e-12
chr10	100208236	100208486	34	-3.9	2.835e-14	1.015e-11
chr17	21197942	21198192	179.2	-2	1.303e-13	1.037e-11
chr7	43623014	43623264	106.4	-1.8	8.881e-14	1.044e-11
chr8	21988690	21988940	26.7	-2.7	4.465e-14	1.069e-11
chr6	3348110	3348360	32.6	-2.7	4.496e-14	1.073e-11
chr22	19920172	19920422	175.5	-2.2	1.404e-13	1.107e-11
chr4	114276852	114277102	24.1	4.4	4.807e-14	1.129e-11
chr21	45154026	45154276	49.3	-2.2	5.835e-14	1.140e-11
chr3	128393617	128393867	27.5	4	4.251e-14	1.169e-11
chr1	116975859	116976109	59.4	-3.1	8.105e-14	1.187e-11
chr8	135732448	135732698	41.9	2.9	5.896e-14	1.190e-11
chr2	97018753	97019003	41.6	-2.6	6.082e-14	1.192e-11
chr5	53309505	53309755	34.3	-3.2	5.136e-14	1.195e-11
chr15	42900332	42900582	27.4	5.1	4.414e-14	1.198e-11
chr3	107725032	107725282	31.4	2.8	4.597e-14	1.244e-11
chr8	126346323	126346573	23.8	3.2	5.505e-14	1.265e-11
chr11	127909593	127909843	24.7	3.6	5.583e-14	1.292e-11
chr3	4061204	4061454	18	4.2	5.699e-14	1.306e-11
chr12	95494061	95494311	27.5	3.5	4.871e-14	1.306e-11
chr14	104410084	104410334	70	-3.4	9.367e-14	1.337e-11
chr17	80419843	80420093	114.3	-1.7	1.833e-13	1.390e-11
chr11	9811491	9811741	71.4	-2.7	9.938e-14	1.404e-11
chr2	121049491	121049741	37.3	4.9	7.258e-14	1.408e-11
chr8	21818013	21818263	96.6	-2	1.816e-13	1.462e-11
chr9	75195182	75195432	71.9	-2.5	1.052e-13	1.462e-11
chr5	131649838	131650088	132.1	-2.2	1.936e-13	1.464e-11
chr17	45317448	45317698	32.7	3.1	6.421e-14	1.475e-11
chr18	21656208	21656458	30.6	3.8	4.418e-14	1.477e-11
chr10	120458051	120458301	19.5	4.3	7.055e-14	1.570e-11
chr3	45615640	45615890	32.9	6.8	4.726e-14	1.572e-11
chr6	160683422	160683672	68.8	-2.7	1.149e-13	1.574e-11
