chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr5	148442765	148443015	184	-4.6	6.591e-21	1.986e-16
chr15	74712688	74712938	186.1	-4	8.367e-21	2.455e-16
chr12	108731301	108731551	180	-4.4	4.429e-21	2.480e-16
chr14	23025230	23025480	26.3	4.1	6.633e-20	2.480e-16
chr12	122309484	122309734	190.5	-3.7	4.944e-21	2.666e-16
chr2	8755968	8756218	151.4	-4.3	1.214e-20	3.154e-16
chr21	48026066	48026316	15.4	4.5	9.351e-20	3.184e-16
chr1	151342937	151343187	220.6	-3.4	1.315e-20	3.230e-16
chr12	70017846	70018096	209.3	-4.2	7.120e-21	3.436e-16
chr11	61054911	61055161	175.8	-4.1	1.634e-20	3.808e-16
chr15	31548883	31549133	216.1	-4.3	1.544e-20	4.080e-16
chr17	42343974	42344224	158.8	-4.1	1.513e-20	4.080e-16
chr2	218692413	218692663	244.3	-4.3	1.898e-20	4.896e-16
chr11	64656514	64656764	214.8	-3.7	2.433e-20	5.021e-16
chr11	75246187	75246437	122	-4.1	2.429e-20	5.021e-16
chr17	7553926	7554176	155.4	-3.5	2.913e-20	7.013e-16
chr18	43267191	43267441	21.9	3.5	3.231e-19	9.268e-16
chr17	72459654	72459904	18.6	3.9	4.100e-19	9.469e-16
chr14	50466049	50466299	17.1	4.2	4.047e-19	1.070e-15
chr3	195920816	195921066	199.5	-3	6.508e-20	1.208e-15
chr8	29631369	29631619	12	4.9	1.062e-18	1.662e-15
chr8	23385267	23385517	151.1	-4.2	8.708e-20	1.850e-15
chr5	169720375	169720625	15.5	3.8	9.095e-19	1.877e-15
chr12	68758996	68759246	53.5	2.8	4.387e-19	1.885e-15
chr15	90701388	90701638	115.8	-3.7	1.204e-19	2.027e-15
chr5	173266301	173266551	116	-4.6	1.398e-19	2.311e-15
chr3	143002294	143002544	141	-4.6	1.274e-19	2.421e-15
chr14	103844460	103844710	187.8	-3.9	1.264e-19	2.421e-15
chr7	99966860	99967110	23	4.1	1.130e-18	2.546e-15
chr9	130545507	130545757	24.2	4.7	1.444e-18	3.608e-15
chr4	103932890	103933140	114.4	-4.8	2.716e-19	4.092e-15
chr8	141703715	141703965	114.3	-4.9	3.068e-19	4.574e-15
chr22	40022252	40022502	213	-4.4	3.410e-19	4.999e-15
chr22	24949709	24949959	88.9	-3.3	5.149e-19	5.694e-15
chr5	176075636	176075886	60.1	-4.4	1.345e-18	5.878e-15
chr3	13455656	13455906	29.2	3.3	2.475e-18	5.911e-15
chr11	5305874	5306124	224.2	-4	4.720e-19	6.465e-15
chr16	163479	163729	284.6	-3.1	4.247e-19	6.866e-15
chr19	4130779	4131029	79.6	-4.1	6.580e-19	6.948e-15
chr4	16240093	16240343	11.6	5	6.168e-18	7.331e-15
chr4	51602	51852	24.5	4	5.522e-18	7.672e-15
chr11	71659769	71660019	48.1	-3.4	2.086e-18	7.672e-15
chr14	68762152	68762402	175.6	-4.9	6.073e-19	7.672e-15
chr6	37428033	37428283	138.9	-4.3	3.170e-19	7.963e-15
chr2	127402908	127403158	87.3	-3.5	9.222e-19	8.949e-15
chr6	6704691	6704941	54.7	-4.3	2.764e-18	9.197e-15
chr1	160793142	160793392	98.5	-3.4	1.028e-18	9.660e-15
chr9	132539575	132539825	19.8	4.3	6.254e-18	1.030e-14
chrX	15598065	15598315	73.5	-4.3	1.157e-18	1.034e-14
chr3	50378396	50378646	34.5	2.9	5.702e-18	1.080e-14
chr2	85632810	85633060	13.7	3.9	9.048e-18	1.181e-14
chr1	233248766	233249016	16.5	4.3	8.521e-18	1.274e-14
chr15	74902787	74903037	382.2	-3.2	1.145e-18	1.274e-14
chr9	136036743	136036993	89.9	-4	1.581e-18	1.327e-14
chr8	145538708	145538958	70	-3.1	4.216e-18	1.394e-14
chr19	1207941	1208191	190.9	-3.3	6.462e-19	1.394e-14
chr3	128775731	128775981	143.1	-4.6	1.352e-18	1.421e-14
chr20	46356350	46356600	23.2	4.5	1.289e-17	1.449e-14
chr2	28094639	28094889	86.7	-4.9	2.204e-18	1.789e-14
chr8	49379216	49379466	105.4	-4.5	2.228e-18	1.789e-14
chr10	81046186	81046436	21.9	3.5	1.104e-17	1.789e-14
chr11	61687705	61687955	125.8	-4.2	8.831e-19	1.789e-14
chr16	85089106	85089356	31.9	3.5	1.173e-17	1.979e-14
chr18	43733267	43733517	66.8	-4.8	6.706e-18	2.005e-14
chr11	71706780	71707030	93.7	-4.2	3.075e-18	2.279e-14
chr22	18307278	18307528	136.8	-5.3	2.043e-18	2.330e-14
chr11	46692671	46692921	13.4	5.6	2.708e-17	2.355e-14
chr3	42208490	42208740	118	-4	2.560e-18	2.374e-14
chr17	21197942	21198192	179.2	-3.8	1.267e-18	2.374e-14
chr3	52287337	52287587	21	3.8	1.994e-17	2.487e-14
chr7	7140127	7140377	206.5	-4.1	2.525e-18	2.735e-14
chr8	42342164	42342414	171.9	-4.5	3.068e-18	2.761e-14
chr6	7202346	7202596	26.5	3.4	2.562e-17	3.099e-14
chr17	76588570	76588820	12.2	5.4	4.268e-17	3.459e-14
chr15	89171483	89171733	134.9	-4.2	4.022e-18	3.515e-14
chr1	45296748	45296998	107.5	-3.3	5.268e-18	3.602e-14
chr1	169574093	169574343	18.1	6.7	3.527e-17	3.612e-14
chr8	128972501	128972751	91.1	-3.7	5.740e-18	3.816e-14
chr8	134258146	134258396	15.8	6.7	3.826e-17	3.816e-14
chr9	138843867	138844117	179.7	-3.7	2.280e-18	3.836e-14
chr1	161039604	161039854	17.3	4.2	3.565e-17	3.929e-14
chr13	31287360	31287610	13.4	5.4	5.296e-17	3.929e-14
chr22	19920963	19921213	125.9	-4.9	4.034e-18	3.929e-14
chr5	131649838	131650088	132.1	-4.1	2.451e-18	3.977e-14
chr10	97424302	97424552	107.8	-4.5	6.581e-18	3.992e-14
chr11	876020	876270	116.2	-3.9	2.504e-18	3.992e-14
chr16	50297291	50297541	49.4	-3.7	2.086e-17	4.095e-14
chr7	1502379	1502629	209.4	-3.3	5.283e-18	4.107e-14
chr16	50315937	50316187	27.7	3.6	4.117e-17	4.305e-14
chr1	165615238	165615488	149.5	-3.5	4.925e-18	4.483e-14
chr7	75247186	75247436	21.5	3.8	5.668e-17	4.618e-14
chr4	57937569	57937819	11.2	4.6	7.391e-17	5.009e-14
chr12	53191006	53191256	94.8	-3.7	1.049e-17	6.148e-14
chr22	19384622	19384872	147.4	-3.9	7.013e-18	6.176e-14
chr7	101361023	101361273	11.1	5.5	9.607e-17	6.468e-14
chr17	21199957	21200207	175.6	-3.3	8.987e-18	6.539e-14
chr3	40543564	40543814	73.4	-4.6	1.217e-17	6.728e-14
chr1	19235616	19235866	49.2	-4.4	3.437e-17	6.754e-14
chr17	1101308	1101558	16.1	4.6	9.133e-17	8.202e-14
chr5	131793111	131793361	22.4	3.9	7.350e-17	8.402e-14
chr14	69480789	69481039	13.7	4.1	8.966e-17	8.454e-14
chr1	26868768	26869018	27.7	3.3	8.666e-17	8.727e-14
chr20	4803218	4803468	15.3	3.8	1.083e-16	8.804e-14
chr16	2529541	2529791	91.2	-3.5	1.720e-17	9.288e-14
chr15	70559194	70559444	10.5	4.6	1.351e-16	9.339e-14
chr12	13149207	13149457	76.6	-4.2	1.809e-17	9.575e-14
chr12	112195531	112195781	12.6	4.6	1.630e-16	9.777e-14
chr17	26295236	26295486	134.8	-3.3	7.304e-18	9.777e-14
chr6	16270537	16270787	180.3	-3.8	1.569e-17	1.033e-13
chr9	4852446	4852696	129.6	-4.1	1.710e-17	1.118e-13
chr1	54862781	54863031	108.5	-3.5	2.315e-17	1.181e-13
chr1	11358859	11359109	78.9	-3.9	2.022e-17	1.198e-13
chr21	40203500	40203750	17.7	3.3	1.428e-16	1.209e-13
chr3	133570380	133570630	140.8	-4	1.912e-17	1.216e-13
chr8	139204242	139204492	16.7	6.3	1.740e-16	1.262e-13
chr19	47289620	47289870	233.8	-2.7	2.092e-17	1.312e-13
chr2	233949279	233949529	11	4.6	2.222e-16	1.409e-13
chr2	202652249	202652499	12.5	4.1	2.550e-16	1.448e-13
chr10	30818533	30818783	16.6	3.5	2.066e-16	1.498e-13
chr4	55437479	55437729	66.6	-3.4	8.580e-17	1.611e-13
chr11	66682600	66682850	198.8	-4.3	2.467e-17	1.781e-13
chr17	79881799	79882049	30.9	2.8	1.780e-16	1.781e-13
chr1	203280970	203281220	85.5	-3.3	3.947e-17	1.844e-13
chr7	40591272	40591522	18.7	4.2	2.344e-16	1.844e-13
chr4	48214263	48214513	14.5	3.4	2.764e-16	1.894e-13
chr15	78540286	78540536	89.8	-5.2	3.705e-17	1.997e-13
chr3	183596023	183596273	16.1	3.6	2.756e-16	2.005e-13
chr19	11434842	11435092	15.7	6.1	2.561e-16	2.005e-13
chrX	55041455	55041705	156.5	-4.6	3.476e-17	2.005e-13
chr6	37077688	37077938	143.3	-5.5	3.547e-17	2.023e-13
chr12	127392581	127392831	133.8	-4.3	3.562e-17	2.023e-13
chr2	232100005	232100255	95.4	-4.8	4.842e-17	2.082e-13
chr19	50323570	50323820	103.3	-3.6	4.681e-17	2.082e-13
chr16	15766703	15766953	10.8	4.7	5.067e-16	2.298e-13
chr5	67681887	67682137	136.9	-4.4	4.169e-17	2.298e-13
chr3	128322667	128322917	16.5	3.9	3.989e-16	2.963e-13
chr2	232410243	232410493	22.2	4.8	4.030e-16	2.979e-13
chr12	51783255	51783505	78.6	-4.2	6.936e-17	2.979e-13
chr8	134538897	134539147	15.1	4.1	4.419e-16	3.023e-13
chr15	90578333	90578583	14.5	4.2	4.907e-16	3.043e-13
chr22	19920172	19920422	175.5	-3.7	4.764e-17	3.043e-13
chr1	229690941	229691191	137.1	-4	5.884e-17	3.109e-13
chr10	73506951	73507201	86.1	-3.6	7.677e-17	3.109e-13
chr7	25535020	25535270	97.6	-3.9	7.614e-17	3.146e-13
chr7	66223955	66224205	12.5	5	4.838e-16	3.178e-13
chr12	122227848	122228098	16.1	3.3	4.825e-16	3.178e-13
chr5	173287652	173287902	152.5	-4.1	3.063e-17	3.192e-13
chr9	37922410	37922660	79.2	-5	8.183e-17	3.305e-13
chr9	134531909	134532159	16.6	4.3	4.861e-16	3.347e-13
chr7	106319862	106320112	12.6	5	8.532e-16	3.461e-13
chr5	172229728	172229978	64.8	-3.3	9.099e-17	3.522e-13
chr1	65946736	65946986	57.5	-4.6	2.351e-16	3.573e-13
chr1	226992619	226992869	72.5	-4.4	2.352e-16	3.573e-13
chr2	101840370	101840620	10.6	4.7	9.050e-16	3.573e-13
chr3	53163464	53163714	103.2	-4.1	9.443e-17	3.573e-13
chr9	116159592	116159842	161	-3.9	6.101e-17	3.573e-13
chr5	160044162	160044412	12.2	3.8	5.958e-16	3.682e-13
chr17	42077607	42077857	54	-4	2.883e-16	3.848e-13
chr7	45018645	45018895	22.7	3.5	7.660e-16	3.983e-13
chr8	125928665	125928915	125.7	-5.3	8.848e-17	4.258e-13
chr1	76211071	76211321	13.2	5.2	9.717e-16	4.270e-13
chr12	76982667	76982917	11.8	6.6	9.808e-16	4.287e-13
chr10	13747826	13748076	141.5	-4.7	9.606e-17	4.522e-13
chr5	133238265	133238515	106.3	-4.5	1.080e-16	4.608e-13
chr10	98378949	98379199	180.7	-4.4	4.882e-17	4.608e-13
chr19	15783534	15783784	87.8	-3.7	1.296e-16	4.608e-13
chr19	55670332	55670582	98.8	-3.4	1.250e-16	4.608e-13
chr15	69407007	69407257	53	-4.4	4.430e-16	4.748e-13
chr11	1771859	1772109	74.1	-2.6	3.565e-16	5.037e-13
chr9	139514207	139514457	13.9	3.6	8.838e-16	5.105e-13
chr16	19499265	19499515	155.5	-4.3	1.176e-16	5.347e-13
chr17	27452019	27452269	61.2	-2.9	1.550e-16	5.371e-13
chr6	47388329	47388579	95.2	-4.2	1.559e-16	5.378e-13
chr17	80696164	80696414	52.6	-3.1	4.251e-16	5.491e-13
chr1	156124159	156124409	15.7	3.2	1.053e-15	5.511e-13
chr17	42360791	42361041	124.5	-4.6	1.041e-16	5.511e-13
chr16	67567111	67567361	81.9	-2.8	1.584e-16	5.523e-13
chr5	131651274	131651524	101.8	-4.3	1.605e-16	5.567e-13
chr1	27438580	27438830	16.7	3.4	1.105e-15	5.701e-13
chr3	111030665	111030915	13.4	5.2	1.718e-15	5.969e-13
chr1	31883050	31883300	65.5	-4.7	4.609e-16	6.016e-13
chr7	100130955	100131205	44	-4.4	6.017e-16	6.016e-13
chr8	48513301	48513551	10.8	4.5	1.607e-15	6.016e-13
chr17	36616600	36616850	88.9	-4.5	1.515e-16	6.016e-13
chr16	1870642	1870892	120.7	-3.4	1.560e-16	6.591e-13
chr1	203256563	203256813	14.3	4.4	1.356e-15	6.658e-13
chr19	15404102	15404352	105.5	-3.5	2.196e-16	7.262e-13
chr20	25021204	25021454	85.6	-3.7	2.199e-16	7.278e-13
chr9	92116993	92117243	16.1	4	1.437e-15	7.578e-13
chr3	52434243	52434493	80.2	-3.9	2.408e-16	7.660e-13
chr3	12996784	12997034	215.7	-3	1.889e-16	7.768e-13
chr19	48000677	48000927	60.9	-4	6.089e-16	7.768e-13
chr1	109189435	109189685	14.3	4.8	1.653e-15	7.825e-13
chr19	40837068	40837318	11.8	4.5	2.211e-15	7.825e-13
chr11	118958452	118958702	210.3	-2.4	1.951e-16	7.839e-13
chr14	103822098	103822348	79.3	-4.1	2.532e-16	7.839e-13
chr17	7972427	7972677	11.4	4.1	2.267e-15	7.890e-13
chr19	7402720	7402970	11.4	5.6	2.365e-15	8.154e-13
chr19	10664721	10664971	15	4.1	1.542e-15	8.289e-13
chr11	85862446	85862696	116.8	-4	2.113e-16	8.340e-13
chr22	41935940	41936190	62.5	-4.1	7.064e-16	8.591e-13
chr1	204641602	204641852	90.8	-4.2	2.855e-16	8.609e-13
chr2	28780439	28780689	11.7	5	2.477e-15	8.755e-13
chr1	2165867	2166117	40	2.4	9.672e-16	8.765e-13
chr14	65308537	65308787	54.9	-4	9.013e-16	8.772e-13
chr6	33928744	33928994	45.4	-3.9	7.948e-16	8.869e-13
chr3	42878150	42878400	87.3	-3.4	2.528e-16	8.872e-13
chr16	618742	618992	106.1	-3.5	3.030e-16	8.872e-13
chr18	52473299	52473549	23.2	3.8	2.150e-15	8.872e-13
chr12	57533659	57533909	11.6	4.1	2.705e-15	8.994e-13
chr12	90163023	90163273	11.2	4.3	2.756e-15	9.031e-13
chr11	97834489	97834739	128	-4.2	2.459e-16	9.273e-13
chr19	33119446	33119696	252.2	-3.4	1.245e-16	9.431e-13
chrX	71320764	71321014	19.7	3.2	1.842e-15	9.767e-13
chr9	130673493	130673743	117.9	-4.4	2.739e-16	1.015e-12
chr22	40051069	40051319	49.8	-4.3	9.717e-16	1.040e-12
chr6	146864639	146864889	28.6	2.8	2.001e-15	1.063e-12
chr5	154220399	154220649	52.2	-3.6	1.062e-15	1.073e-12
chr2	60725352	60725602	111.8	-4	3.808e-16	1.086e-12
chr4	11482426	11482676	10.9	5.2	3.674e-15	1.086e-12
chr15	69284132	69284382	115.6	-3.5	3.000e-16	1.086e-12
chr15	83777378	83777628	24.4	3.5	2.099e-15	1.086e-12
chr17	75877706	75877956	20.5	3.3	2.093e-15	1.086e-12
chr22	30902520	30902770	68	-3.8	9.777e-16	1.086e-12
chr9	138842236	138842486	43.5	-3.8	1.197e-15	1.176e-12
chr11	908307	908557	125.4	-3.6	3.308e-16	1.179e-12
chr16	81865398	81865648	12.5	3.6	3.703e-15	1.182e-12
chr17	27192327	27192577	183.5	-3.2	3.336e-16	1.182e-12
chr2	218956479	218956729	20.3	3	2.748e-15	1.201e-12
chr8	8946362	8946612	11.3	4.6	3.852e-15	1.242e-12
chr12	65519860	65520110	136.4	-3.4	3.602e-16	1.259e-12
chr5	96077663	96077913	67.2	-3.7	5.531e-16	1.264e-12
chr10	121416323	121416573	58.2	-4.1	1.214e-15	1.302e-12
chr14	73470425	73470675	83	-4.3	4.162e-16	1.322e-12
chr1	27869138	27869388	243.7	-2.9	3.942e-16	1.345e-12
chr11	75051762	75052012	15.8	3.2	2.898e-15	1.345e-12
chr20	60849662	60849912	69.7	-3.4	1.282e-15	1.354e-12
chr15	31656555	31656805	55.3	-4.7	1.467e-15	1.375e-12
chr16	11822108	11822358	11.3	4.6	5.126e-15	1.497e-12
chr2	217548654	217548904	9.6	4.3	5.559e-15	1.500e-12
chr7	100399852	100400102	35.6	-3.4	1.849e-15	1.544e-12
chr2	27664184	27664434	114.5	-4.3	4.728e-16	1.577e-12
chr17	17605906	17606156	101.1	-4.5	6.253e-16	1.651e-12
chr9	136339382	136339632	11.7	4	5.504e-15	1.683e-12
chr1	94130113	94130363	48.2	-4.1	1.845e-15	1.685e-12
chr6	44097831	44098081	130.9	-2.6	5.142e-16	1.701e-12
chr7	8272633	8272883	60.1	-4.2	1.791e-15	1.798e-12
chr11	119508258	119508508	77.1	-4.5	6.954e-16	1.798e-12
chr1	172425624	172425874	147.9	-3.6	5.563e-16	1.809e-12
chr1	207693525	207693775	167.7	-3.6	5.553e-16	1.810e-12
chr10	69613288	69613538	147	-4.7	5.878e-16	1.902e-12
chr16	57578200	57578450	10.4	4.5	7.230e-15	1.902e-12
chr15	54442542	54442792	10.6	5.5	6.821e-15	1.922e-12
chr14	106324388	106324638	58.5	-3.8	7.818e-16	1.925e-12
chr2	48340386	48340636	11.9	4.1	6.855e-15	1.979e-12
chr17	26854405	26854655	68.1	-4.4	2.094e-15	2.037e-12
chr19	15746280	15746530	10.9	4.9	6.978e-15	2.037e-12
chr22	26143483	26143733	8.9	5	7.946e-15	2.046e-12
chr4	15758067	15758317	19.8	4.1	6.184e-15	2.092e-12
chr10	116399074	116399324	11.6	3.9	7.221e-15	2.092e-12
chr5	140058695	140058945	59.9	-3.6	2.159e-15	2.092e-12
chr5	149434991	149435241	99.3	-3.6	8.806e-16	2.156e-12
chr19	1872418	1872668	52.1	-3	2.512e-15	2.156e-12
chr19	1632962	1633212	129.3	-4.2	3.723e-16	2.330e-12
chr14	37637984	37638234	88.2	-4	1.002e-15	2.374e-12
chr11	5309375	5309625	159.7	-3.2	7.898e-16	2.435e-12
chr11	34230101	34230351	16.8	3.3	6.650e-15	2.439e-12
chr19	38511007	38511257	9.2	4.8	1.027e-14	2.527e-12
chr1	21660772	21661022	23.6	3.4	7.716e-15	2.531e-12
chr15	63790075	63790325	12	4.4	9.713e-15	2.542e-12
chr1	40849294	40849544	111.4	-4.6	9.320e-16	2.590e-12
chr2	197107041	197107291	12.2	6.3	9.812e-15	2.590e-12
chr5	95048136	95048386	66.4	-4	1.317e-15	2.602e-12
chr1	25360468	25360718	12.9	4.9	1.107e-14	2.640e-12
chr19	52239332	52239582	11.4	5.3	9.883e-15	2.714e-12
chr17	17013305	17013555	82.2	-3.8	1.200e-15	2.733e-12
chr20	39620162	39620412	13.5	4	7.266e-15	2.733e-12
chr19	18484712	18484962	113.2	-3.3	9.305e-16	2.757e-12
chr11	57559744	57559994	14	4	8.236e-15	2.819e-12
chr15	65133634	65133884	33.7	2.4	5.890e-15	2.852e-12
chr19	16435316	16435566	20.1	2.7	7.161e-15	2.852e-12
chr1	182205427	182205677	131.7	-4	9.856e-16	2.875e-12
chr5	67724113	67724363	140.9	-4.1	4.891e-16	2.875e-12
chr3	18250448	18250698	12.4	4.5	7.902e-15	2.902e-12
chr14	106326083	106326333	40.2	-3.2	4.337e-15	2.917e-12
chr1	213034120	213034370	49.1	-4.4	3.811e-15	3.020e-12
chr1	118153806	118154056	126.6	-4.3	5.229e-16	3.025e-12
chr1	175379120	175379370	88	-4.3	1.335e-15	3.025e-12
chr11	3899935	3900185	61.2	-3.6	3.474e-15	3.070e-12
chr4	84678307	84678557	138.4	-4.7	1.089e-15	3.079e-12
chr5	172227245	172227495	14.7	4.3	9.348e-15	3.079e-12
chr7	100239123	100239373	83.5	-2.3	1.405e-15	3.127e-12
chr1	2082743	2082993	11.2	5	1.384e-14	3.169e-12
chr1	204953674	204953924	119.1	-3.8	5.583e-16	3.169e-12
chr17	19174397	19174647	102	-4.6	1.482e-15	3.187e-12
chr2	9067794	9068044	63	-4.4	3.987e-15	3.400e-12
chr22	44442454	44442704	152.1	-3.4	6.044e-16	3.400e-12
chr12	52366589	52366839	17.2	3	9.053e-15	3.566e-12
chr11	47631252	47631502	87.5	-5.4	1.643e-15	3.576e-12
chr14	23366630	23366880	82.7	-5.5	1.646e-15	3.576e-12
chr17	40094453	40094703	152.2	-3.4	1.306e-15	3.586e-12
chr19	33651436	33651686	10.2	6.3	1.492e-14	3.586e-12
chr4	7083653	7083903	75	-2.8	4.317e-15	3.615e-12
chr2	12197644	12197894	12.1	4.5	1.519e-14	3.741e-12
chr1	117044188	117044438	151.5	-4.7	1.376e-15	3.745e-12
chr5	169733465	169733715	101.8	-3.3	1.809e-15	3.762e-12
chr19	4455182	4455432	127.2	-3.4	1.394e-15	3.772e-12
chr8	24080369	24080619	45.2	-4.3	5.144e-15	3.809e-12
chr14	73930249	73930499	9.9	4.7	1.757e-14	3.841e-12
chr10	71094171	71094421	83.6	-3.2	1.893e-15	3.891e-12
chr7	77381438	77381688	11	3.8	1.444e-14	3.933e-12
chr20	36788466	36788716	74.2	-4.3	2.250e-15	3.937e-12
chr6	152413154	152413404	105.4	-5.1	1.887e-15	3.942e-12
chr16	30470112	30470362	17.2	3.6	1.103e-14	3.970e-12
chr2	170696729	170696979	61.1	-3.6	5.171e-15	4.168e-12
chr4	86396246	86396496	9.9	5.1	1.945e-14	4.168e-12
chr6	11323925	11324175	12.8	5.6	1.999e-14	4.196e-12
chr7	6261048	6261298	14	3.8	1.384e-14	4.205e-12
chr19	52034833	52035083	12.5	3.8	2.070e-14	4.297e-12
chr6	32099371	32099621	45.9	-4	6.236e-15	4.460e-12
chr22	36801723	36801973	16.9	4	1.312e-14	4.506e-12
chr19	45428754	45429004	10.6	4.8	1.904e-14	4.529e-12
chr1	65783623	65783873	116.4	-4.2	1.767e-15	4.561e-12
chr1	161053303	161053553	11.7	3.7	2.047e-14	4.561e-12
chr11	122727393	122727643	17.8	4.5	1.276e-14	4.645e-12
chr1	45478330	45478580	135.5	-3.1	1.852e-15	4.743e-12
chr11	122627238	122627488	14.1	3.4	1.480e-14	4.777e-12
chr6	30128978	30129228	110.2	-4.2	2.681e-15	5.369e-12
chr12	32200870	32201120	43.2	-3.9	8.004e-15	5.579e-12
chr12	123131387	123131637	9.8	4.1	2.828e-14	5.719e-12
chr6	53174335	53174585	41.1	-3.5	7.849e-15	5.748e-12
chr14	24592662	24592912	89.2	-4	2.936e-15	5.813e-12
chr22	37296371	37296621	14.2	4	1.731e-14	5.861e-12
chr5	175322697	175322947	10.4	4.7	2.682e-14	5.871e-12
chr3	9821597	9821847	14.3	4.7	2.029e-14	5.876e-12
chr1	212810084	212810334	18.1	3.5	1.783e-14	6.030e-12
chr19	8781084	8781334	12.1	4.6	2.672e-14	6.095e-12
chr5	72249480	72249730	102	-3.7	3.151e-15	6.133e-12
chr20	25633623	25633873	80	-3.8	2.775e-15	6.282e-12
chr20	42578899	42579149	14.8	4.1	2.014e-14	6.282e-12
chr2	158117871	158118121	153.2	-3.5	2.652e-15	6.518e-12
chr6	134954193	134954443	9	4.6	3.312e-14	6.526e-12
chr1	29483484	29483734	45.1	-4.1	9.867e-15	6.603e-12
chr3	195603572	195603822	99.8	-3.2	3.535e-15	6.603e-12
chr6	4177145	4177395	53.8	-4.6	9.982e-15	6.661e-12
chr9	38672493	38672743	15.8	3.1	2.352e-14	6.761e-12
chr3	160699104	160699354	13.5	6.4	3.060e-14	6.795e-12
chr7	140022678	140022928	85.5	-4.7	3.605e-15	6.832e-12
chr1	41099709	41099959	63.8	-4.1	9.234e-15	6.846e-12
chr17	74351005	74351255	72.4	-2.8	9.275e-15	6.846e-12
chr7	41921340	41921590	11.2	5.4	3.415e-14	7.034e-12
chr9	132875106	132875356	112.7	-3.7	3.000e-15	7.156e-12
chr19	45414422	45414672	90.1	-3.2	3.311e-15	7.240e-12
chr22	24038488	24038738	9.8	4.4	3.829e-14	7.258e-12
chr7	2684979	2685229	12.4	3.6	3.942e-14	7.414e-12
chr6	10750025	10750275	59.2	-4.1	1.036e-14	7.527e-12
chr5	142178105	142178355	15.1	4.8	2.442e-14	7.736e-12
chr15	89676121	89676371	11.5	4.3	3.646e-14	7.736e-12
chr8	14513212	14513462	8.4	5.7	3.448e-14	7.812e-12
chr16	73188107	73188357	10.2	5.4	3.867e-14	7.901e-12
chr1	182453760	182454010	14.5	3.7	3.080e-14	8.304e-12
chr7	6433008	6433258	113.7	-2.4	3.588e-15	8.304e-12
chr11	6273281	6273531	70	-4.3	4.676e-15	8.304e-12
chr14	21539538	21539788	13.5	3.5	4.494e-14	8.304e-12
chr10	33654820	33655070	9	5.4	3.749e-14	8.364e-12
chr9	123529027	123529277	31.4	-3.3	2.207e-14	8.426e-12
chr17	76438756	76439006	13.3	4.3	4.590e-14	8.426e-12
chr13	31314424	31314674	22.5	3.1	2.282e-14	8.474e-12
chr2	8439003	8439253	13.7	4.4	2.997e-14	8.656e-12
chr2	28731370	28731620	119.2	-3.6	3.891e-15	8.816e-12
chr20	34102415	34102665	60.9	-4.6	5.148e-15	8.966e-12
chr3	128113023	128113273	56.3	-4.2	5.218e-15	9.066e-12
chr2	86416572	86416822	82.4	-4.4	5.194e-15	9.230e-12
chr1	6732675	6732925	121.1	-4	4.159e-15	9.330e-12
chr12	111797414	111797664	9.5	4.6	5.202e-14	9.347e-12
chr1	161481013	161481263	69.5	-4.4	6.715e-15	9.892e-12
chr1	153763594	153763844	12	4	5.164e-14	9.954e-12
chr17	80419843	80420093	114.3	-3.1	3.794e-15	1.010e-11
chr7	127449492	127449742	85.3	-5.1	5.766e-15	1.010e-11
