chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr12	89888252	89888502	31.2	-4.4	2.880e-25	3.453e-22
chr15	78540286	78540536	89.8	4.8	5.651e-25	6.375e-22
chr18	2980427	2980677	32.1	-4.2	4.460e-25	6.375e-22
chr1	16470350	16470600	64.2	3.4	5.263e-25	7.319e-22
chr9	88963431	88963681	47.1	-3.7	6.485e-25	7.753e-22
chr1	45296748	45296998	107.5	2.8	7.207e-25	7.986e-22
chr6	164198347	164198597	131.8	4	1.062e-24	1.006e-21
chr1	6732675	6732925	121.1	4	1.630e-24	1.300e-21
chr6	4177145	4177395	53.8	4.2	1.218e-24	1.305e-21
chr12	281480	281730	128.1	3.4	1.704e-24	1.305e-21
chr6	36315532	36315782	51.4	4.1	1.270e-24	1.376e-21
chr19	12606122	12606372	65.4	3	1.363e-24	1.598e-21
chr1	181121097	181121347	35.6	-4.1	1.705e-24	1.960e-21
chr11	119508258	119508508	77.1	3.9	3.085e-24	2.686e-21
chr19	14008141	14008391	68.5	3.7	2.474e-24	2.686e-21
chr22	41935940	41936190	62.5	3.5	2.454e-24	2.686e-21
chr1	209921125	209921375	93	-2.2	4.169e-24	3.472e-21
chr6	37151044	37151294	72.9	3.7	3.999e-24	4.213e-21
chr8	49379216	49379466	105.4	3.6	6.694e-24	5.326e-21
chr12	57068547	57068797	35.9	-3.8	7.595e-24	6.732e-21
chr20	60849662	60849912	69.7	3	7.225e-24	7.177e-21
chr2	97163933	97164183	122.1	4.2	1.043e-23	7.409e-21
chr8	125928665	125928915	125.7	4.5	1.489e-23	1.031e-20
chr2	86416572	86416822	82.4	4	1.607e-23	1.175e-20
chr7	30936823	30937073	123.7	3.6	2.573e-23	1.499e-20
chr1	54874012	54874262	21.9	-3.7	2.068e-23	1.574e-20
chr19	18132247	18132497	51.2	-3.3	1.761e-23	1.588e-20
chr16	67794137	67794387	125.6	3.1	2.970e-23	1.892e-20
chr11	75246187	75246437	122	2.9	3.508e-23	2.232e-20
chr1	224058362	224058612	99.5	3.7	4.385e-23	2.879e-20
chr19	4130779	4131029	79.6	3.6	4.337e-23	2.879e-20
chr20	51792024	51792274	55	4.2	3.920e-23	2.879e-20
chr17	17207862	17208112	57.2	4	4.158e-23	3.455e-20
chr22	31892215	31892465	122.1	2.9	6.197e-23	3.620e-20
chr1	186081492	186081742	62.1	3.5	4.584e-23	3.668e-20
chr7	129390012	129390262	89.6	3.8	6.769e-23	4.453e-20
chr11	73916295	73916545	73.2	3.6	6.000e-23	4.453e-20
chr2	74757635	74757885	119.3	2.6	1.068e-22	5.158e-20
chr17	36616600	36616850	88.9	3.4	9.366e-23	5.516e-20
chr4	84195140	84195390	31.2	-4.1	7.724e-23	5.535e-20
chr1	65946736	65946986	57.5	3.8	7.613e-23	5.629e-20
chr5	131649838	131650088	132.1	2.9	1.124e-22	5.935e-20
chr20	31230240	31230490	75.8	3.6	1.196e-22	7.196e-20
chr8	22758376	22758626	62.3	4	1.202e-22	7.387e-20
chr8	103911645	103911895	83.7	4.9	1.364e-22	7.387e-20
chr15	69284132	69284382	115.6	3.1	1.691e-22	7.387e-20
chr12	95856925	95857175	85.5	3.7	1.452e-22	7.750e-20
chr19	12895421	12895671	76.5	3.1	1.679e-22	8.854e-20
chr2	62404024	62404274	95.1	3.8	1.757e-22	9.250e-20
chr1	36235482	36235732	106.8	2.9	1.840e-22	9.483e-20
chr1	44197870	44198120	57.9	4.1	1.648e-22	9.519e-20
chr9	130673493	130673743	117.9	3.3	2.540e-22	1.187e-19
chr6	30687887	30688137	62.9	3.5	2.154e-22	1.396e-19
chr20	37576650	37576900	64.5	3.5	2.838e-22	1.586e-19
chr9	32943193	32943443	62.8	4.6	2.621e-22	1.645e-19
chr9	71335860	71336110	82	3.8	3.334e-22	1.645e-19
chr2	28094639	28094889	86.7	4.3	3.909e-22	1.866e-19
chr11	3899935	3900185	61.2	4	4.035e-22	2.161e-19
chr7	73300409	73300659	131.9	3.7	5.908e-22	2.235e-19
chr10	82257443	82257693	111.4	3.2	5.869e-22	2.765e-19
chr8	128972501	128972751	91.1	3	5.655e-22	2.785e-19
chr1	11358859	11359109	78.9	3.6	6.270e-22	2.844e-19
chr1	175379120	175379370	88	4	6.529e-22	2.932e-19
chr9	72147350	72147600	79.2	3.4	7.164e-22	3.094e-19
chr10	97424302	97424552	107.8	3.5	6.994e-22	3.094e-19
chr11	73691719	73691969	64.7	3.5	6.247e-22	3.094e-19
chr15	22833297	22833547	64.3	3.6	5.501e-22	3.094e-19
chr16	50915428	50915678	87.9	3.7	8.377e-22	3.619e-19
chr3	158212572	158212822	64.6	4.3	8.135e-22	4.231e-19
chr14	65511363	65511613	88.2	3.4	1.303e-21	5.572e-19
chr16	67567111	67567361	81.9	2.4	1.364e-21	5.673e-19
chr1	193074497	193074747	71.6	-2.7	1.080e-21	5.755e-19
chr18	43733267	43733517	66.8	3.9	1.105e-21	5.817e-19
chr15	31454220	31454470	63.7	4.5	1.130e-21	5.912e-19
chr3	20106802	20107052	75.3	3.2	1.361e-21	6.192e-19
chr11	65186267	65186517	91.3	-2.9	1.758e-21	7.064e-19
chr1	160979468	160979718	105.3	3.4	1.995e-21	7.944e-19
chr19	39373471	39373721	62.9	4.2	1.636e-21	8.265e-19
chr17	75567639	75567889	83.2	3.6	2.165e-21	8.390e-19
chr16	19492701	19492951	23.9	-3.7	2.372e-21	9.021e-19
chr6	47388329	47388579	95.2	3.3	2.446e-21	9.940e-19
chr12	122510495	122510745	26	-3.5	2.550e-21	9.940e-19
chr1	95358500	95358750	101.4	3.3	2.623e-21	9.993e-19
chr19	53439646	53439896	115.2	3	2.861e-21	9.993e-19
chr3	130547898	130548148	55.7	4.4	2.976e-21	1.241e-18
chr7	1573551	1573801	52.4	-3.2	2.899e-21	1.241e-18
chr6	41984886	41985136	129.6	4	3.804e-21	1.280e-18
chr6	28869729	28869979	40.8	4.2	2.879e-21	1.318e-18
chr12	8969088	8969338	86	3.5	3.413e-21	1.318e-18
chr17	75134080	75134330	30.9	-3.4	3.456e-21	1.318e-18
chr17	19174397	19174647	102	3.5	3.926e-21	1.484e-18
chr3	42878150	42878400	87.3	2.8	4.280e-21	1.504e-18
chr3	52033909	52034159	76.7	3.6	4.301e-21	1.504e-18
chr17	53421873	53422123	61	3.3	3.424e-21	1.520e-18
chr3	40543564	40543814	73.4	4.5	4.225e-21	1.862e-18
chr4	87932844	87933094	23.8	-3.7	6.203e-21	1.983e-18
chr2	9067794	9068044	63	4.4	5.253e-21	2.000e-18
chr5	177554473	177554723	80.1	2.7	7.900e-21	2.832e-18
chr14	65311814	65312064	79.1	3	8.546e-21	2.880e-18
chr19	11849678	11849928	78	3	9.001e-21	2.958e-18
chr1	45103742	45103992	130.3	2.9	1.128e-20	2.979e-18
chr17	80696544	80696794	55.2	4	7.492e-21	3.114e-18
chr21	46274774	46275024	102.8	2.9	8.986e-21	3.114e-18
chr13	38533573	38533823	57.7	3.1	7.739e-21	3.172e-18
chr20	52682266	52682516	79.2	3.8	9.976e-21	3.172e-18
chr8	145538708	145538958	70	2.5	9.480e-21	3.384e-18
chr20	641172	641422	49.7	-4.3	9.511e-21	3.626e-18
chr22	18307278	18307528	136.8	3.4	1.239e-20	3.626e-18
chr8	37749338	37749588	68.8	3.2	9.748e-21	3.666e-18
chr10	126406638	126406888	222.4	3.4	1.287e-20	3.666e-18
chr1	205200208	205200458	17.8	-4.3	1.205e-20	3.830e-18
chr18	9117362	9117612	28.9	-3.9	1.399e-20	4.187e-18
chr13	95253881	95254131	61.2	3.4	1.092e-20	4.239e-18
chr9	100700544	100700794	99.8	3.7	1.323e-20	4.242e-18
chr17	26854405	26854655	68.1	4.1	1.123e-20	4.330e-18
chr17	40792275	40792525	59.4	4	1.135e-20	4.346e-18
chr20	19491318	19491568	72.9	3.7	1.179e-20	4.442e-18
chr14	106311802	106312052	31.5	3.8	1.355e-20	5.093e-18
chr15	40189546	40189796	42.3	5	1.734e-20	5.865e-18
chr1	226548133	226548383	78.4	3.9	2.081e-20	5.972e-18
chr19	1872418	1872668	52.1	2.5	1.653e-20	6.093e-18
chr11	121128061	121128311	54.5	4.6	1.885e-20	6.556e-18
chr5	96077663	96077913	67.2	3.2	1.927e-20	6.662e-18
chr7	30966002	30966252	81.6	3.1	2.350e-20	7.072e-18
chr15	70740376	70740626	52.6	3.6	2.259e-20	7.126e-18
chr12	66254491	66254741	40	4.2	2.108e-20	7.183e-18
chr14	77495025	77495275	51.7	-2.3	2.388e-20	7.685e-18
chr2	197041897	197042147	61.2	3.3	2.218e-20	7.785e-18
chr10	104748778	104749028	47.1	3.6	2.324e-20	7.785e-18
chr22	36764537	36764787	104.4	2.6	2.996e-20	8.088e-18
chr10	45774374	45774624	59.7	3.4	2.471e-20	8.112e-18
chr21	33553816	33554066	65.6	4.7	2.682e-20	8.112e-18
chr15	39432256	39432506	107.8	3	3.260e-20	8.645e-18
chr2	239077205	239077455	82.2	2.8	3.861e-20	1.018e-17
chr19	12405582	12405832	64.6	3.3	3.504e-20	1.183e-17
chr1	29298950	29299200	33	-4.6	3.840e-20	1.234e-17
chr14	52329198	52329448	63.3	4.5	4.147e-20	1.319e-17
chr6	84684385	84684635	60.6	3.8	5.334e-20	1.558e-17
chr4	2796202	2796452	64.4	2.8	5.142e-20	1.697e-17
chr1	88219943	88220193	57.7	3.4	6.357e-20	1.836e-17
chr3	20054919	20055169	38.9	4	6.581e-20	1.890e-17
chr22	32022657	32022907	81.6	3.6	8.516e-20	2.184e-17
chr10	45848639	45848889	39.3	3.8	7.181e-20	2.218e-17
chr10	80787158	80787408	96.1	2.6	8.499e-20	2.277e-17
chr3	88083710	88083960	49.4	3.5	7.678e-20	2.335e-17
chr1	61514610	61514860	45.5	3.3	8.444e-20	2.437e-17
chr5	65263182	65263432	56.4	3.7	8.832e-20	2.454e-17
chr9	100702592	100702842	43.4	3.4	8.809e-20	2.515e-17
chr22	35776987	35777237	36.1	-2.5	8.453e-20	2.527e-17
chr11	962737	962987	47.5	3.9	9.337e-20	2.553e-17
chr9	135874675	135874925	133.8	2.1	1.161e-19	2.581e-17
chr16	83987131	83987381	25.6	-3.1	1.095e-19	2.807e-17
chr1	50724006	50724256	67.1	4.3	9.438e-20	2.886e-17
chr7	150657473	150657723	67.4	3.6	1.083e-19	2.899e-17
chr1	160510002	160510252	153.3	3.2	1.329e-19	2.909e-17
chr11	568465	568715	77.3	2.5	1.239e-19	3.114e-17
chr6	43766608	43766858	54.2	-3.5	1.060e-19	3.187e-17
chr12	122309484	122309734	190.5	2.5	1.536e-19	3.297e-17
chr19	7606001	7606251	69	2.4	1.193e-19	3.372e-17
chr17	74351005	74351255	72.4	2.8	1.178e-19	3.475e-17
chr2	30414726	30414976	85.3	3.3	1.531e-19	3.489e-17
chr7	99659193	99659443	64.1	3.2	1.257e-19	3.708e-17
chr7	1687924	1688174	68.3	3.6	1.346e-19	3.726e-17
chr2	232572936	232573186	120.1	2.5	1.819e-19	3.765e-17
chr3	152798607	152798857	42.6	4.2	1.487e-19	3.765e-17
chr4	10184765	10185015	92.4	3.2	1.601e-19	3.809e-17
chr20	41947533	41947783	88.9	3.7	1.715e-19	3.809e-17
chr20	25633623	25633873	80	3.2	1.864e-19	4.412e-17
chr7	77344225	77344475	20.6	-4.5	2.274e-19	4.929e-17
chr3	128113023	128113273	56.3	3.1	2.173e-19	5.370e-17
chr1	27098238	27098488	53.5	-3.2	1.920e-19	5.383e-17
chr19	12551819	12552069	64.4	4.2	2.090e-19	5.538e-17
chr12	101006558	101006808	51.7	3.4	2.324e-19	5.662e-17
chr13	44972094	44972344	82.8	3.5	2.600e-19	5.662e-17
chr20	2853371	2853621	71.4	2.5	2.056e-19	5.694e-17
chr15	68895613	68895863	37.5	4	2.196e-19	5.735e-17
chr12	89787505	89787755	70.8	4.4	2.404e-19	6.532e-17
chr10	88439223	88439473	55	3.5	3.065e-19	7.295e-17
chr5	168240676	168240926	105.2	2.9	3.526e-19	7.502e-17
chr7	29149070	29149320	36.5	3.8	2.996e-19	7.647e-17
chr9	119082612	119082862	86.9	3.9	3.858e-19	8.068e-17
chr12	118802557	118802807	22	-4.1	3.810e-19	8.433e-17
chr11	47631252	47631502	87.5	2.8	4.298e-19	8.820e-17
chr16	9085958	9086208	24.2	-4.4	4.304e-19	9.208e-17
chr22	30758992	30759242	47.9	2.5	3.734e-19	9.319e-17
chr5	171571394	171571644	66	3	3.579e-19	9.333e-17
chr11	12222751	12223001	78.3	2.9	4.437e-19	9.616e-17
chr4	89739792	89740042	22.7	-3.5	4.550e-19	9.804e-17
chr22	23449238	23449488	90.9	3.3	4.967e-19	1.002e-16
chr5	179245979	179246229	35.7	-3	4.398e-19	1.078e-16
chr5	131651274	131651524	101.8	2.8	6.173e-19	1.235e-16
chr11	66675796	66676046	76.4	2.9	6.388e-19	1.260e-16
chr17	35989300	35989550	29.9	-4.7	6.576e-19	1.331e-16
chr5	176075636	176075886	60.1	3	5.743e-19	1.372e-16
chr22	44365442	44365692	44.9	4.1	5.720e-19	1.372e-16
chr3	20064447	20064697	62.8	3	5.546e-19	1.389e-16
chr1	110727054	110727304	52.6	3.5	6.449e-19	1.527e-16
chr19	33160928	33161178	37	-3.2	7.027e-19	1.531e-16
chr17	7553926	7554176	155.4	2.3	8.559e-19	1.539e-16
chr17	74030554	74030804	78.9	2.2	8.563e-19	1.632e-16
chr1	234680245	234680495	13.9	-4.9	6.385e-19	1.743e-16
chrX	52089974	52090224	21.1	-3.8	9.445e-19	1.766e-16
chr6	86193640	86193890	50.3	4.1	7.821e-19	1.902e-16
chr7	127449492	127449742	85.3	3.1	9.506e-19	1.915e-16
chr15	69894118	69894368	40.7	4.6	8.080e-19	1.949e-16
chr22	33283323	33283573	48.9	3.7	9.169e-19	2.100e-16
chr8	30892255	30892505	95.5	3.1	1.134e-18	2.120e-16
chr6	32099371	32099621	45.9	3.1	9.124e-19	2.174e-16
chr12	120103477	120103727	70.9	3.5	1.026e-18	2.313e-16
chr2	43037471	43037721	91.3	2.5	1.253e-18	2.456e-16
chr19	5091123	5091373	87.4	2.6	1.324e-18	2.456e-16
chr6	26189226	26189476	88.8	2.4	1.383e-18	2.546e-16
chr19	36595076	36595326	41.9	3.7	1.090e-18	2.546e-16
chr7	106647863	106648113	63.8	3.6	1.355e-18	2.764e-16
chr17	72033412	72033662	78.5	4.2	1.517e-18	2.924e-16
chr9	100721245	100721495	47.1	-3.5	1.462e-18	2.958e-16
chr11	71781037	71781287	24.4	-3.6	1.629e-18	3.033e-16
chr7	28221778	28222028	99.3	2.8	1.752e-18	3.149e-16
chr9	116159592	116159842	161	3.1	1.925e-18	3.149e-16
chr3	195774694	195774944	43.2	3.7	1.549e-18	3.188e-16
chr19	8098349	8098599	55.7	3.4	1.415e-18	3.201e-16
chr6	3433357	3433607	35.1	-2.4	1.610e-18	3.446e-16
chr3	16379375	16379625	93.6	3.3	2.071e-18	3.635e-16
chr21	40357628	40357878	73	3.1	1.739e-18	3.693e-16
chr19	55955259	55955509	55.2	4	1.926e-18	3.765e-16
chr15	66972057	66972307	44.5	2.8	1.975e-18	3.847e-16
chr11	1771859	1772109	74.1	2.2	1.852e-18	3.890e-16
chr17	4152882	4153132	64.1	4	1.800e-18	3.965e-16
chr5	141487284	141487534	57	3.7	2.200e-18	4.237e-16
chr11	71749551	71749801	27	-3.1	2.570e-18	4.302e-16
chr1	95581277	95581527	37.8	4.1	2.252e-18	4.304e-16
chr6	26021664	26021914	71	2.7	2.036e-18	4.449e-16
chr11	85862446	85862696	116.8	2.7	3.107e-18	4.816e-16
chr1	43832971	43833221	59.8	2.8	2.458e-18	5.029e-16
chr17	58439310	58439560	66.1	3.1	2.329e-18	5.033e-16
chr22	42576371	42576621	68.3	3.4	2.374e-18	5.111e-16
chr9	77666287	77666537	58	4.6	2.444e-18	5.243e-16
chr3	196359244	196359494	116.4	2.8	3.446e-18	5.272e-16
chr1	180895725	180895975	56.1	3	2.637e-18	5.298e-16
chr7	12762389	12762639	38.9	3.6	2.774e-18	5.300e-16
chr2	7020618	7020868	56.7	3	2.851e-18	5.688e-16
chr2	43380217	43380467	49.8	2.8	3.175e-18	5.829e-16
chr7	6063657	6063907	65	3.9	3.113e-18	6.494e-16
chr5	154220399	154220649	52.2	2.9	3.483e-18	6.837e-16
chr11	4403205	4403455	38.8	3.4	3.640e-18	6.837e-16
chr17	27966413	27966663	54.6	-2.9	3.656e-18	6.837e-16
chr3	52434243	52434493	80.2	2.6	4.268e-18	6.858e-16
chr7	150691695	150691945	55.8	2.8	3.357e-18	6.925e-16
chr1	31883050	31883300	65.5	3.2	3.396e-18	6.936e-16
chr3	13059765	13060015	38.7	2.9	3.985e-18	7.348e-16
chr20	48714880	48715130	73.5	3.2	3.950e-18	7.607e-16
chr7	127627032	127627282	44.7	2.9	4.352e-18	8.352e-16
chr4	129227143	129227393	31.5	4.4	5.009e-18	8.382e-16
chr3	142750778	142751028	16.5	-3.7	5.453e-18	8.924e-16
chr15	82338433	82338683	75.4	3	5.999e-18	9.377e-16
chr8	8932450	8932700	44.8	-3	5.227e-18	9.441e-16
chr9	133411397	133411647	40.7	3.5	5.310e-18	1.006e-15
chr13	114238802	114239052	47.5	2.9	5.831e-18	1.013e-15
chr3	43146233	43146483	74.7	3.5	5.421e-18	1.016e-15
chr22	32599334	32599584	91.1	3.3	6.659e-18	1.023e-15
chr14	91186739	91186989	48.8	4.2	6.640e-18	1.179e-15
chr1	192946508	192946758	45	4.1	7.115e-18	1.326e-15
chr5	158821048	158821298	39	4.3	8.156e-18	1.393e-15
chr17	59252704	59252954	44.2	4.3	8.380e-18	1.474e-15
chr8	37531144	37531394	47.5	3.7	8.619e-18	1.583e-15
chr10	17467963	17468213	150.5	3.4	1.130e-17	1.585e-15
chr12	32184123	32184373	70.9	3.3	8.404e-18	1.615e-15
chr19	12900690	12900940	164.2	2	1.176e-17	1.623e-15
chr3	168193506	168193756	47.9	4.1	8.534e-18	1.629e-15
chr6	44193589	44193839	49.1	2.9	9.513e-18	1.640e-15
chr17	504796	505046	81.6	2.9	1.110e-17	1.659e-15
chr16	72047832	72048082	63.4	2.4	8.862e-18	1.670e-15
chr8	21715960	21716210	76	3.5	1.136e-17	1.673e-15
chr8	12836766	12837016	46	3.9	1.018e-17	1.734e-15
chr1	2517204	2517454	57.9	3	1.118e-17	1.836e-15
chr5	68596421	68596671	34.8	3.3	1.105e-17	1.863e-15
chr19	58090291	58090541	71.9	2.9	1.004e-17	1.863e-15
chr16	2529541	2529791	91.2	2.2	1.306e-17	1.908e-15
chr1	21857780	21858030	36.3	3.6	1.193e-17	1.934e-15
chr6	151550511	151550761	55.4	4.6	1.123e-17	1.960e-15
chrX	68117049	68117299	36.7	3.6	1.215e-17	1.960e-15
chr11	111599877	111600127	42	3.2	1.079e-17	1.977e-15
chr6	42167242	42167492	70.5	3.5	1.084e-17	1.993e-15
chr1	160016369	160016619	74	3.4	1.155e-17	1.996e-15
chr1	153316345	153316595	53.6	4.2	1.220e-17	2.102e-15
chr1	166674749	166674999	38.3	3.8	1.235e-17	2.131e-15
chr16	22293651	22293901	47.3	3.2	1.264e-17	2.175e-15
chr9	111774649	111774899	19.8	-3	1.497e-17	2.175e-15
chr4	153890038	153890288	21.3	-4.4	1.462e-17	2.178e-15
chr6	6886637	6886887	66.1	3.8	1.225e-17	2.189e-15
chr1	185056954	185057204	38.3	3.4	1.408e-17	2.195e-15
chr22	30958379	30958629	55.8	3.9	1.240e-17	2.195e-15
chr5	118666116	118666366	104.4	3	1.652e-17	2.263e-15
chr22	24407622	24407872	100.5	2.5	1.831e-17	2.501e-15
chr3	71377137	71377387	16.6	-5.9	1.868e-17	2.656e-15
chr17	46533228	46533478	29.8	4	1.617e-17	2.706e-15
chr1	40223251	40223501	42.9	4.1	1.649e-17	2.739e-15
chr12	32173924	32174174	48.6	3.2	1.734e-17	2.884e-15
chr4	89931017	89931267	61.6	3.3	1.815e-17	3.177e-15
chr20	42639043	42639293	35.4	4.6	1.836e-17	3.184e-15
chr1	26704964	26705214	164.5	2.1	2.622e-17	3.253e-15
chr16	74545930	74546180	36	4.4	1.986e-17	3.264e-15
chr15	78029892	78030142	40.3	3.9	1.939e-17	3.333e-15
chr3	43719871	43720121	38.3	3.8	2.232e-17	3.465e-15
chr1	203643387	203643637	39.5	-2.9	2.207e-17	3.585e-15
chr16	75599011	75599261	21.4	-3.2	2.526e-17	3.585e-15
chr10	45980458	45980708	16.3	-4.2	2.615e-17	3.590e-15
chr12	47666231	47666481	55	3.7	2.505e-17	3.722e-15
chr17	5095124	5095374	80.5	2.4	2.952e-17	3.858e-15
chr1	70005840	70006090	56	4	2.481e-17	3.968e-15
chr19	38760762	38761012	41.9	4.3	2.704e-17	3.983e-15
chr22	38598449	38598699	53.4	-2.2	2.436e-17	4.079e-15
chr6	37428033	37428283	138.9	2.2	3.387e-17	4.113e-15
chr1	185253849	185254099	120.1	3.3	3.498e-17	4.180e-15
chr22	43403683	43403933	116.5	3.2	3.543e-17	4.278e-15
chr9	19385879	19386129	49.2	3.5	2.610e-17	4.321e-15
chr5	121448951	121449201	39.7	3.2	2.896e-17	4.333e-15
chr9	135674575	135674825	70	3.7	2.790e-17	4.594e-15
chr12	5330026	5330276	86.5	2.9	3.559e-17	4.602e-15
chr3	128775731	128775981	143.1	2.7	3.866e-17	4.602e-15
chr1	203280970	203281220	85.5	2.2	3.653e-17	4.615e-15
chr12	108731301	108731551	180	2.6	3.926e-17	4.648e-15
chr7	47608176	47608426	96.2	3.3	3.744e-17	4.704e-15
chr17	42077607	42077857	54	4.2	3.056e-17	4.719e-15
chr1	15750668	15750918	39.7	3.5	3.300e-17	4.807e-15
chr16	16214730	16214980	70.2	4.1	2.993e-17	4.807e-15
chr17	47856785	47857035	59.5	3	3.141e-17	4.807e-15
chr13	27395902	27396152	46.1	3.4	3.391e-17	4.920e-15
chr2	88549976	88550226	114.9	3.3	4.323e-17	4.954e-15
chr16	21536742	21536992	51.5	3.1	3.267e-17	4.963e-15
chr15	91191842	91192092	52.6	3.3	3.341e-17	5.061e-15
chr6	49750072	49750322	42.1	3.8	3.400e-17	5.114e-15
chr16	16214201	16214451	54.2	3.5	3.617e-17	5.178e-15
chr1	120279907	120280157	45.7	3.3	3.463e-17	5.203e-15
chr20	60810222	60810472	72.9	2.9	3.938e-17	6.167e-15
chr3	10031636	10031886	14.6	-4.1	3.928e-17	6.214e-15
chr6	36997228	36997478	53.7	-2.8	4.189e-17	6.214e-15
chr15	75899127	75899377	38.3	3.1	4.400e-17	6.214e-15
chr3	46544483	46544733	56.8	3.2	4.214e-17	6.221e-15
chr5	172751117	172751367	42.5	3.6	4.369e-17	6.460e-15
chr1	226992619	226992869	72.5	2.6	4.230e-17	6.541e-15
chr9	134055936	134056186	75.4	3.3	4.838e-17	6.545e-15
chr4	56608899	56609149	27.9	-3.2	5.933e-17	6.653e-15
chr22	37638583	37638833	94	2.7	5.604e-17	6.653e-15
chr9	124044220	124044470	20.4	-3	5.890e-17	6.900e-15
chr21	34462112	34462362	50.9	3	4.620e-17	7.052e-15
chr22	22108975	22109225	70.7	2.9	4.684e-17	7.131e-15
chr11	16878814	16879064	42.3	3.2	4.741e-17	7.199e-15
chr11	876020	876270	116.2	2.6	7.089e-17	7.684e-15
chr19	42784518	42784768	75.1	2.1	5.790e-17	7.684e-15
chr17	74844789	74845039	42.4	3.4	5.494e-17	7.860e-15
chr10	121298184	121298434	56.2	2.6	5.326e-17	7.977e-15
chr14	73470425	73470675	83	2.4	7.080e-17	8.212e-15
chr1	204641602	204641852	90.8	2.4	7.058e-17	8.246e-15
chr15	40851549	40851799	52.7	3.8	6.133e-17	8.288e-15
chr9	111772998	111773248	44.5	-2.1	6.323e-17	8.523e-15
chr1	36235069	36235319	59.1	2.6	5.817e-17	8.601e-15
chr11	33966317	33966567	96.7	2.7	7.048e-17	8.678e-15
chr1	21592751	21593001	46.6	3.8	7.081e-17	9.169e-15
chr12	65519860	65520110	136.4	2.4	8.770e-17	9.305e-15
chr6	26240453	26240703	51.4	3	6.675e-17	9.350e-15
chr9	128508383	128508633	93.5	2.4	8.796e-17	1.015e-14
chr22	42342883	42343133	71	2.3	7.706e-17	1.069e-14
chr2	170696729	170696979	61.1	2.8	8.699e-17	1.112e-14
chr9	6896603	6896853	64.4	3.7	8.847e-17	1.129e-14
chr6	110789059	110789309	76.8	2.9	1.019e-16	1.141e-14
chr13	99854777	99855027	46.1	3.2	8.705e-17	1.141e-14
chr11	46017028	46017278	43.9	3	8.714e-17	1.200e-14
chr7	6071910	6072160	71.2	2.8	9.524e-17	1.203e-14
chr1	57684416	57684666	57.4	3.8	8.920e-17	1.214e-14
chr5	149434991	149435241	99.3	2.5	1.093e-16	1.214e-14
chr20	32427489	32427739	56.2	2.6	8.478e-17	1.220e-14
chr11	65667902	65668152	108.4	-1.8	1.095e-16	1.230e-14
chr4	139592771	139593021	48.6	3.3	9.778e-17	1.260e-14
chr5	32285737	32285987	36.8	3.8	1.024e-16	1.275e-14
