chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr6	2543113	2543363	41	5	6.222e-18	8.889e-15
chr9	98225014	98225264	34	4.2	7.828e-18	8.889e-15
chr6	164463370	164463620	38.6	3.9	6.437e-18	9.111e-15
chr8	129057247	129057497	41.2	4.1	6.712e-18	9.111e-15
chr7	4589353	4589603	33.2	4.6	8.750e-18	1.048e-14
chr7	51444257	51444507	39.6	4	8.042e-18	1.088e-14
chr1	94130113	94130363	48.2	3.5	9.154e-18	1.253e-14
chr14	93016269	93016519	39.2	3.1	1.011e-17	1.281e-14
chr2	202022975	202023225	39.9	3.3	1.087e-17	1.338e-14
chr16	50297291	50297541	49.4	2.8	1.077e-17	1.410e-14
chr17	31187222	31187472	44.5	3.2	1.168e-17	1.499e-14
chr14	55239980	55240230	26.5	3.9	1.781e-17	1.908e-14
chr9	100944445	100944695	29.5	4.1	2.279e-17	2.037e-14
chr17	16282001	16282251	51.2	-3	1.853e-17	2.229e-14
chr2	103276677	103276927	32.1	4	2.310e-17	2.304e-14
chr14	55221461	55221711	36.8	4.3	2.340e-17	2.564e-14
chr2	149208653	149208903	25	3.8	2.620e-17	2.580e-14
chr1	226190559	226190809	45.7	3	2.660e-17	2.996e-14
chr2	205889849	205890099	41.8	3.8	3.340e-17	3.585e-14
chr10	4983841	4984091	64.1	-2.5	4.295e-17	3.585e-14
chr2	121832672	121832922	29.8	4.8	4.183e-17	3.870e-14
chr17	56406963	56407213	75.7	2.3	3.240e-17	3.897e-14
chr14	77647195	77647445	39.9	5.2	4.246e-17	4.193e-14
chr7	100399852	100400102	35.6	2.6	4.380e-17	4.222e-14
chr16	84047615	84047865	66.7	3.4	4.768e-17	4.378e-14
chr1	45504696	45504946	25.7	4	5.069e-17	4.443e-14
chr1	227975674	227975924	49.4	2.8	4.759e-17	4.706e-14
chr15	62386624	62386874	28.7	4.9	6.252e-17	5.230e-14
chr1	22118207	22118457	37.1	4	6.137e-17	5.489e-14
chr1	207020929	207021179	29.3	4.1	7.088e-17	6.269e-14
chr6	160107843	160108093	32.1	3.4	7.802e-17	6.269e-14
chr3	167834108	167834358	44.1	3.1	6.898e-17	6.358e-14
chr8	8611904	8612154	36.3	-4.6	7.603e-17	6.517e-14
chr1	35128712	35128962	20.7	3.5	9.642e-17	6.783e-14
chr6	17962721	17962971	44.5	3.1	8.247e-17	7.253e-14
chr18	13310298	13310548	47.4	3.9	8.279e-17	7.253e-14
chr17	15862255	15862505	28.1	3.4	9.796e-17	7.295e-14
chr2	121049491	121049741	37.3	5.4	9.838e-17	7.844e-14
chr1	54598265	54598515	55	3.5	7.925e-17	8.059e-14
chr3	107725032	107725282	31.4	3	1.410e-16	8.603e-14
chr4	68417977	68418227	27	4.2	1.058e-16	8.861e-14
chr20	61062572	61062822	43.9	2.5	1.073e-16	8.885e-14
chr18	46131780	46132030	60	3.3	1.827e-16	1.207e-13
chr2	30848682	30848932	30.7	3.6	1.801e-16	1.222e-13
chr3	156837163	156837413	23.2	3.6	2.034e-16	1.222e-13
chr12	114087102	114087352	30.5	4.8	1.880e-16	1.261e-13
chr2	70026256	70026506	69.6	3.6	2.254e-16	1.329e-13
chr3	126630341	126630591	43	5	1.763e-16	1.362e-13
chr21	43885605	43885855	31.4	4.4	2.767e-16	1.526e-13
chr3	10176206	10176456	29.5	3.5	2.502e-16	1.752e-13
chr5	138568001	138568251	27.3	4.2	2.809e-16	1.752e-13
chr21	43648162	43648412	44.2	3.7	2.778e-16	2.032e-13
chr22	25550219	25550469	27.3	4.2	3.402e-16	2.120e-13
chr11	78377710	78377960	45	3.5	2.518e-16	2.172e-13
chr1	43918760	43919010	41.9	3	3.257e-16	2.177e-13
chr3	128735528	128735778	42.4	3.2	3.386e-16	2.219e-13
chr7	72176043	72176293	27.4	3.8	3.759e-16	2.229e-13
chr22	43119008	43119258	34.1	3.6	3.424e-16	2.229e-13
chr2	43952289	43952539	25	4.7	3.336e-16	2.288e-13
chr18	55298973	55299223	25.2	-3.6	3.313e-16	2.288e-13
chr8	117196305	117196555	36	4.3	3.726e-16	2.426e-13
chr2	68579795	68580045	31.5	2.8	4.401e-16	2.462e-13
chr11	85845760	85846010	31.3	2.9	4.589e-16	2.543e-13
chr4	140762713	140762963	35.9	3.9	4.207e-16	2.567e-13
chr5	146596261	146596511	26.7	3.9	4.884e-16	2.763e-13
chr16	84986341	84986591	56.7	3.7	4.538e-16	3.038e-13
chr1	31971675	31971925	32.8	5.8	6.679e-16	3.092e-13
chr10	121065617	121065867	40.6	3.6	5.080e-16	3.103e-13
chr16	22227762	22228012	62.6	3.5	5.703e-16	3.215e-13
chr15	64814079	64814329	34	4.7	6.314e-16	3.286e-13
chr18	13309778	13310028	29.7	5.2	7.493e-16	3.479e-13
chr2	209436513	209436763	40	3.6	6.356e-16	3.614e-13
chr9	127736228	127736478	37.3	3.8	6.561e-16	3.699e-13
chr12	33741225	33741475	30.8	5.3	8.735e-16	3.806e-13
chr7	55625473	55625723	34.2	3.5	1.042e-15	5.197e-13
chr8	33371058	33371308	38	2.8	9.610e-16	5.283e-13
chr16	70462092	70462342	130.9	2.6	7.941e-16	5.283e-13
chr12	54202826	54203076	30.3	3.5	1.271e-15	5.359e-13
chr12	95494061	95494311	27.5	3.7	1.150e-15	5.551e-13
chr5	173209109	173209359	51.9	-3.2	1.156e-15	6.645e-13
chr4	153551494	153551744	31.3	4.4	1.482e-15	7.183e-13
chr3	39681442	39681692	23.7	3.9	1.542e-15	7.267e-13
chr1	27113413	27113663	48.7	2.2	1.344e-15	7.452e-13
chr2	43232696	43232946	49.5	2.8	1.388e-15	7.576e-13
chr2	143452994	143453244	31.6	4.1	1.634e-15	7.576e-13
chr1	91277232	91277482	23.8	4.1	1.877e-15	7.715e-13
chr19	10727773	10728023	50.5	3.4	1.447e-15	7.894e-13
chr7	100108419	100108669	23.1	4.1	2.167e-15	9.755e-13
chr9	123529027	123529277	31.4	2.4	2.215e-15	9.897e-13
chr5	40052980	40053230	24.6	4.4	1.885e-15	1.006e-12
chr5	179434682	179434932	26.6	3.9	2.231e-15	1.021e-12
chr15	64303048	64303298	56.2	3.7	2.147e-15	1.073e-12
chr11	13789088	13789338	37.3	3	2.234e-15	1.087e-12
chr19	11607673	11607923	108.8	-2.8	1.730e-15	1.087e-12
chr19	909256	909506	88	-2.5	1.962e-15	1.187e-12
chr14	23615728	23615978	25.2	4.7	2.356e-15	1.203e-12
chr13	52761625	52761875	39.4	3.3	2.720e-15	1.268e-12
chr12	12595095	12595345	24.3	4.3	2.474e-15	1.543e-12
chr6	52794113	52794363	26.4	3.1	3.217e-15	1.609e-12
chr20	30298323	30298573	83.5	-2.7	2.927e-15	1.627e-12
chr10	103877248	103877498	49.4	1.9	3.388e-15	1.647e-12
chr5	31898231	31898481	18.4	4.5	3.807e-15	1.666e-12
chr10	61787915	61788165	25	4.3	3.965e-15	1.667e-12
chr10	28783383	28783633	27.2	4.1	4.156e-15	1.670e-12
chr9	139870319	139870569	44.3	2.7	3.538e-15	1.693e-12
chr19	3503053	3503303	153.4	-1.9	4.245e-15	1.693e-12
chr17	63224886	63225136	31.1	3.6	4.393e-15	1.730e-12
chr1	236670678	236670928	30.1	3.5	5.031e-15	1.771e-12
chr20	3440713	3440963	26.9	4.9	3.796e-15	1.775e-12
chr2	74413143	74413393	36.8	3.7	4.123e-15	1.834e-12
chr16	17476424	17476674	26.2	4.2	5.311e-15	1.834e-12
chr1	208108513	208108763	28.3	4.2	5.442e-15	2.117e-12
chr12	122087817	122088067	44	3.4	4.742e-15	2.130e-12
chr6	37250238	37250488	29.9	-3.4	5.672e-15	2.179e-12
chr9	127420519	127420769	35.6	3.3	5.194e-15	2.180e-12
chr17	40464799	40465049	74	2.2	5.695e-15	2.274e-12
chr10	96059294	96059544	31.7	6.1	6.202e-15	2.292e-12
chr4	46083794	46084044	29.5	4.7	5.828e-15	2.390e-12
chr1	109669478	109669728	22	3.2	7.510e-15	2.466e-12
chr5	177876186	177876436	22.3	4	6.740e-15	2.542e-12
chr1	22076385	22076635	35.9	3.6	7.417e-15	3.001e-12
chr13	39975914	39976164	22.7	4.4	8.491e-15	3.105e-12
chr4	103265954	103266204	40.3	2.5	7.753e-15	3.186e-12
chr9	111772998	111773248	44.5	-2.6	7.583e-15	3.231e-12
chr20	35252811	35253061	24.3	4.3	6.462e-15	3.389e-12
chr12	95010216	95010466	21.1	4.1	9.806e-15	3.446e-12
chr9	80524292	80524542	36.3	3.6	8.890e-15	3.455e-12
chr8	97656655	97656905	25.6	3.8	8.644e-15	3.598e-12
chr8	74432887	74433137	37.5	4.1	9.710e-15	3.693e-12
chr1	208046787	208047037	66.7	2.4	1.208e-14	3.746e-12
chr18	74208145	74208395	29.9	3.2	9.892e-15	3.757e-12
chr3	167659522	167659772	35.7	4.4	1.040e-14	4.056e-12
chr11	66675796	66676046	76.4	-2.5	8.896e-15	4.234e-12
chr19	6238221	6238471	27.2	4	1.104e-14	4.441e-12
chr2	137080055	137080305	30.6	4.2	1.222e-14	4.538e-12
chr6	41196501	41196751	41.7	-3.3	1.261e-14	4.610e-12
chr2	47306211	47306461	24.6	3.4	1.462e-14	4.998e-12
chr16	84048017	84048267	36.7	3.1	1.440e-14	5.233e-12
chr3	138594686	138594936	27.3	3.2	1.968e-14	5.759e-12
chr7	73702697	73702947	42.6	3.6	1.678e-14	6.089e-12
chr6	42861731	42861981	31.3	4.1	1.801e-14	6.473e-12
chr8	126346323	126346573	23.8	3.2	2.242e-14	7.323e-12
chr1	156227014	156227264	35.3	2.5	2.060e-14	7.525e-12
chr20	10652043	10652293	43	2.6	2.113e-14	7.525e-12
chr15	65588441	65588691	48.5	2.8	2.090e-14	7.831e-12
chr1	19235616	19235866	49.2	2.5	2.261e-14	8.507e-12
chr9	14927096	14927346	38.1	3.8	2.514e-14	8.754e-12
chr15	76239568	76239818	46.9	-2.9	2.070e-14	9.163e-12
chr6	37018079	37018329	45.9	2.4	2.178e-14	9.542e-12
chr7	157194546	157194796	43.6	3	2.572e-14	9.542e-12
chr16	71514932	71515182	32.6	-3.6	3.473e-14	9.542e-12
chr10	99057720	99057970	25.9	4.3	3.041e-14	9.605e-12
chr6	112155774	112156024	30.6	-2.7	3.120e-14	9.623e-12
chr10	80853496	80853746	35.1	3.2	3.016e-14	1.008e-11
chr10	76349139	76349389	29	4.8	3.392e-14	1.036e-11
chr1	146555993	146556243	21.5	4.7	3.410e-14	1.036e-11
chr8	108764002	108764252	30.5	3.7	3.507e-14	1.039e-11
chr1	26396974	26397224	56.1	3.7	3.470e-14	1.082e-11
chr1	207996081	207996331	99.2	-2.4	2.746e-14	1.082e-11
chr10	104522927	104523177	38.4	3	3.244e-14	1.082e-11
chr12	6454665	6454915	33.1	3.3	4.096e-14	1.082e-11
chr14	56266332	56266582	28	5.6	3.735e-14	1.082e-11
chr21	47739089	47739339	57.7	-2.9	3.456e-14	1.138e-11
chr7	157195871	157196121	20.7	3.7	4.606e-14	1.225e-11
chr12	41906418	41906668	22.7	-3.1	4.454e-14	1.295e-11
chr10	100208236	100208486	34	-3.3	5.314e-14	1.306e-11
chr1	55614407	55614657	26.4	-2.9	5.206e-14	1.500e-11
chr22	36875135	36875385	26.3	2.8	5.939e-14	1.502e-11
chr5	52549454	52549704	22.7	3.8	5.319e-14	1.547e-11
chr4	103605804	103606054	26.1	3.2	5.514e-14	1.581e-11
chr11	10941797	10942047	29.5	3.9	5.117e-14	1.581e-11
chr19	1245142	1245392	74.3	-2.1	4.611e-14	1.581e-11
chr10	110171077	110171327	29.9	3.2	5.816e-14	1.629e-11
chr5	177962257	177962507	63.1	2.2	5.070e-14	1.721e-11
chr8	37870750	37871000	22.9	3.4	6.426e-14	1.748e-11
chr6	35265432	35265682	35.9	2.5	5.930e-14	1.776e-11
chr1	41099709	41099959	63.8	3.2	6.203e-14	1.796e-11
chr7	30944258	30944508	46.9	-2.6	4.738e-14	1.812e-11
chr7	129649772	129650022	89.3	-2.3	4.649e-14	1.812e-11
chr4	56984258	56984508	25.4	3.2	6.583e-14	1.821e-11
chr9	113194663	113194913	26.3	3.7	8.289e-14	1.975e-11
chr22	27710381	27710631	38.5	4.1	7.449e-14	2.204e-11
chr4	1884607	1884857	49.6	3.4	7.468e-14	2.359e-11
chr22	25472447	25472697	21	4	9.845e-14	2.772e-11
chr3	47446573	47446823	39.2	2.2	9.946e-14	2.852e-11
chr7	73208060	73208310	30.3	3.2	9.856e-14	2.852e-11
chr3	195908752	195909002	41.1	2.5	9.997e-14	2.866e-11
chr22	26881824	26882074	37.3	-2.9	1.020e-13	2.898e-11
chr18	21656208	21656458	30.6	3.7	1.172e-13	2.997e-11
chr2	86161315	86161565	27.1	4.1	1.199e-13	3.055e-11
chr3	128292762	128293012	35	-2.5	1.083e-13	3.155e-11
chr4	174382382	174382632	27	3	1.384e-13	3.155e-11
chr9	88742521	88742771	19	3.4	1.182e-13	3.195e-11
chr21	20862904	20863154	32.8	2.9	1.250e-13	3.195e-11
chr10	114437467	114437717	33.4	3.3	1.281e-13	3.196e-11
chr16	71498179	71498429	64.7	-3.1	1.339e-13	3.230e-11
chr19	24269782	24270032	45	2.3	1.096e-13	3.263e-11
chr1	94033043	94033293	21.9	3.7	1.348e-13	3.306e-11
chr14	105541730	105541980	31.3	2.8	1.342e-13	3.306e-11
chr1	43535249	43535499	30.5	2.8	1.346e-13	3.354e-11
chr1	38503250	38503500	21.5	3.7	1.389e-13	3.364e-11
chr7	70034527	70034777	25	4.5	1.153e-13	3.364e-11
chr12	122442130	122442380	26.4	3.2	1.158e-13	3.364e-11
chr2	48679287	48679537	20.7	4	1.301e-13	3.504e-11
chr15	55807806	55808056	19.1	4.1	1.627e-13	3.618e-11
chr16	29674697	29674947	50.8	1.9	1.418e-13	4.022e-11
chr3	184545407	184545657	20.4	3.9	1.645e-13	4.208e-11
chr7	80211210	80211460	18.4	3.9	1.630e-13	4.309e-11
chr6	2124592	2124842	25.3	4	1.862e-13	4.388e-11
chr6	143356087	143356337	24.1	3.8	1.925e-13	4.610e-11
chr12	3792901	3793151	21	3.2	1.995e-13	4.684e-11
chr9	95057596	95057846	27.8	2.9	1.707e-13	4.784e-11
chr3	131514284	131514534	37.5	3.1	1.870e-13	4.820e-11
chr1	8064845	8065095	37.6	3	1.932e-13	5.010e-11
chr12	121359554	121359804	18	4.6	2.131e-13	5.285e-11
chr3	196126482	196126732	22.8	2.9	2.283e-13	5.317e-11
chr5	137824211	137824461	25.6	3.4	2.596e-13	5.317e-11
chr21	43823846	43824096	26.4	3.1	2.589e-13	5.317e-11
chr5	37672377	37672627	30	4	2.127e-13	5.387e-11
chr11	93575689	93575939	36.4	3.7	2.159e-13	5.393e-11
chr17	49507320	49507570	29	4	2.804e-13	5.466e-11
chr17	15862545	15862795	28.2	2.7	2.999e-13	6.050e-11
chr1	45196291	45196541	56.3	2.3	2.859e-13	6.204e-11
chr10	26761211	26761461	25.9	3.6	2.406e-13	6.441e-11
chr15	99356021	99356271	21.8	3.4	3.319e-13	6.619e-11
chr9	19748759	19749009	27.5	4	3.483e-13	6.923e-11
chr3	67081361	67081611	27.2	2.5	3.101e-13	6.963e-11
chr18	9191665	9191915	42.8	2.4	2.860e-13	6.969e-11
chr19	39166918	39167168	46.3	3.2	2.286e-13	7.121e-11
chr20	32331557	32331807	17.3	3.6	3.258e-13	7.121e-11
chr14	39643409	39643659	27.7	3	3.355e-13	7.423e-11
chr18	21013387	21013637	41.7	-2.4	3.171e-13	7.615e-11
chr5	36442550	36442800	27.8	2.8	4.438e-13	8.586e-11
chr9	7067250	7067500	43.4	3.7	2.804e-13	8.586e-11
chr7	6102691	6102941	22.3	-4.7	4.477e-13	8.612e-11
chr18	3512097	3512347	34.8	3.5	3.682e-13	9.044e-11
chr15	70925962	70926212	21.7	4.8	4.745e-13	9.062e-11
chr6	117087741	117087991	22.8	3.7	4.265e-13	9.203e-11
chr10	9867406	9867656	35.7	2.9	3.939e-13	9.226e-11
chr1	87230849	87231099	19.7	3.8	4.067e-13	9.570e-11
chr8	65543092	65543342	22	5.1	4.644e-13	9.916e-11
chr11	59333599	59333849	44	2.2	4.027e-13	9.946e-11
chr15	31556116	31556366	86.2	-1.9	3.530e-13	9.946e-11
chr17	73343095	73343345	26.6	2.9	5.606e-13	1.045e-10
chr1	110407074	110407324	31.5	3.2	5.153e-13	1.085e-10
chr11	3190535	3190785	31.4	2.6	6.185e-13	1.141e-10
chr13	46917831	46918081	37.6	2.8	4.997e-13	1.141e-10
chr16	29954197	29954447	23.4	4	5.584e-13	1.164e-10
chr14	81889945	81890195	23.8	3.4	6.642e-13	1.217e-10
chr5	118395619	118395869	24.3	3.5	7.115e-13	1.299e-10
chr5	142580413	142580663	36.2	3.3	5.870e-13	1.313e-10
chr9	35311976	35312226	20.4	4	5.818e-13	1.313e-10
chr7	68884394	68884644	38.9	3.2	5.915e-13	1.333e-10
chr6	146166148	146166398	39.3	-3.3	6.384e-13	1.420e-10
chr8	54797200	54797450	23.7	4.4	7.206e-13	1.438e-10
chr15	65510382	65510632	68.7	-2.4	7.821e-13	1.511e-10
chr7	5771011	5771261	21.2	3.5	6.887e-13	1.529e-10
chr10	94516129	94516379	20.8	3.8	7.417e-13	1.575e-10
chr14	93195111	93195361	25.7	3	8.891e-13	1.575e-10
chr17	4409601	4409851	26	3.3	6.966e-13	1.645e-10
chr16	167894	168144	61.4	-2	8.766e-13	1.666e-10
chr7	132141201	132141451	20	3.6	7.678e-13	1.671e-10
chr16	58893944	58894194	23.1	3.3	8.572e-13	1.671e-10
chr1	224688097	224688347	47.1	-3.2	7.474e-13	1.742e-10
chr2	24684630	24684880	23.1	3.2	6.158e-13	1.771e-10
chr4	124521198	124521448	26.4	4.1	8.969e-13	1.789e-10
chr6	7975379	7975629	46.7	2.8	7.833e-13	1.789e-10
chr18	33442089	33442339	26.1	3.8	9.262e-13	1.807e-10
chr5	77917079	77917329	46.3	-3.2	8.255e-13	1.890e-10
chr3	188323697	188323947	11.8	3.7	1.117e-12	1.991e-10
chr1	108559068	108559318	29.1	4.6	1.043e-12	2.016e-10
chr10	19024748	19024998	40.3	3.1	9.725e-13	2.060e-10
chr5	111971789	111972039	24.6	3.7	9.118e-13	2.065e-10
chr1	66043046	66043296	20.6	3.6	1.030e-12	2.102e-10
chr1	19412870	19413120	23.8	-3	1.105e-12	2.108e-10
chr6	135439275	135439525	18.4	3.3	1.056e-12	2.163e-10
chr2	182170494	182170744	40.8	3.1	1.054e-12	2.187e-10
chr1	236100499	236100749	27.8	3.5	1.157e-12	2.230e-10
chr6	37079878	37080128	39.6	-3.3	1.056e-12	2.249e-10
chr6	144129086	144129336	24.1	3.9	1.178e-12	2.255e-10
chr2	98584471	98584721	22.3	3.2	1.233e-12	2.353e-10
chr10	48432677	48432927	24	2.8	1.254e-12	2.387e-10
chr17	56406231	56406481	33.3	2.5	1.496e-12	2.457e-10
chr1	28499231	28499481	23.7	4.1	1.559e-12	2.551e-10
chr12	92797561	92797811	24.4	2.7	1.383e-12	2.609e-10
chr9	127888378	127888628	32.8	3.7	1.425e-12	2.629e-10
chr2	97584444	97584694	14.5	4.8	1.478e-12	2.642e-10
chr8	130705026	130705276	17.8	3.5	1.510e-12	2.716e-10
chr13	24434098	24434348	28.4	2.5	1.256e-12	2.716e-10
chr3	54677199	54677449	14.6	-3.9	1.542e-12	2.731e-10
chr6	53174335	53174585	41.1	2.2	1.356e-12	2.777e-10
chr22	38092773	38093023	51.4	2.6	1.299e-12	2.777e-10
chr7	66019280	66019530	22.8	-3.3	1.533e-12	2.822e-10
chr12	50956863	50957113	31.8	3.8	1.609e-12	2.840e-10
chr4	147328854	147329104	15.2	3.8	1.677e-12	2.898e-10
chr11	33906906	33907156	35.1	2.6	1.514e-12	2.981e-10
chr6	3455408	3455658	52.1	-2.4	1.427e-12	3.005e-10
chr10	120850578	120850828	60.8	2.8	1.531e-12	3.056e-10
chr6	43744213	43744463	46.7	-2.7	1.521e-12	3.178e-10
chr19	14337368	14337618	18.4	3.5	1.890e-12	3.293e-10
chr3	60975851	60976101	18.8	3.7	2.130e-12	3.422e-10
chr11	114087046	114087296	23.3	2.8	2.230e-12	3.461e-10
chr10	1655166	1655416	16.4	4.8	2.027e-12	3.476e-10
chr20	30505823	30506073	24.5	5.7	2.114e-12	3.626e-10
chr9	126068199	126068449	33	-2.6	2.485e-12	3.680e-10
chr3	24393316	24393566	22.7	3.4	2.471e-12	3.780e-10
chr3	66615780	66616030	19.2	4	2.043e-12	3.780e-10
chr14	78326313	78326563	26.6	3	2.201e-12	3.808e-10
chr8	101475892	101476142	35.1	3.4	2.087e-12	3.897e-10
chr9	99814155	99814405	23.5	5.4	2.223e-12	3.897e-10
chr7	50564764	50565014	36	2.9	2.138e-12	4.033e-10
chr17	73444695	73444945	21.5	3.3	2.375e-12	4.063e-10
chr15	56612624	56612874	19.6	3.3	2.189e-12	4.101e-10
chr2	102952411	102952661	27.5	4.2	2.414e-12	4.106e-10
chr18	77735074	77735324	33	3	2.870e-12	4.134e-10
chr4	103605522	103605772	26.8	2.5	2.792e-12	4.165e-10
chr5	169760156	169760406	39.3	2.4	2.251e-12	4.165e-10
chr19	23578217	23578467	25.1	3.2	2.098e-12	4.165e-10
chr6	74132251	74132501	45.7	2.6	2.127e-12	4.199e-10
chr1	32959867	32960117	16.6	4.1	2.652e-12	4.259e-10
chr3	13343681	13343931	21.4	2.8	2.417e-12	4.259e-10
chr11	128756438	128756688	20.5	3.2	2.629e-12	4.305e-10
chr19	8033790	8034040	24.5	-2.6	2.547e-12	4.307e-10
chr2	9782921	9783171	17.2	3.5	2.378e-12	4.309e-10
chr3	72641290	72641540	22.8	4.1	1.791e-12	4.316e-10
chr6	46241667	46241917	20.9	4	2.507e-12	4.357e-10
chr12	27170345	27170595	20.1	3.5	2.542e-12	4.406e-10
chr16	68798757	68799007	48.2	-3.1	2.303e-12	4.437e-10
chr11	10921140	10921390	60.3	1.9	2.238e-12	4.448e-10
chr15	90652667	90652917	22.5	3.3	2.772e-12	4.514e-10
chr4	124270627	124270877	40.1	3.3	2.543e-12	4.540e-10
chr21	42485308	42485558	28.7	4.3	2.859e-12	4.540e-10
chr6	33928744	33928994	45.4	2.3	2.430e-12	4.576e-10
chr3	15052739	15052989	32.8	3.3	3.357e-12	4.592e-10
chr5	159775216	159775466	15.2	4.1	3.024e-12	4.722e-10
chr2	12171995	12172245	17.4	4.1	2.794e-12	4.728e-10
chr12	48803725	48803975	16.3	3.7	3.126e-12	4.807e-10
chr6	145207898	145208148	40.7	2.8	2.844e-12	4.969e-10
chr7	134832654	134832904	48.2	-3	2.696e-12	4.969e-10
chr12	7176232	7176482	34.3	2.6	3.125e-12	4.969e-10
chr12	49982728	49982978	25.9	2.5	3.778e-12	5.271e-10
chr3	127847155	127847405	14.5	3.5	3.460e-12	5.305e-10
chr6	84684385	84684635	60.6	2.6	2.781e-12	5.327e-10
chr22	29705308	29705558	34.3	2.3	4.193e-12	5.588e-10
chr7	28518279	28518529	22.6	3.2	2.478e-12	5.650e-10
chr13	29958651	29958901	18.3	3.6	3.427e-12	5.650e-10
chr4	164101364	164101614	22.9	3	4.172e-12	5.732e-10
chr16	29954737	29954987	21.2	4.6	3.510e-12	5.799e-10
chr18	23554730	23554980	16.2	4	3.889e-12	5.799e-10
chr4	7908006	7908256	17.9	4.6	3.709e-12	6.024e-10
chr4	10327779	10328029	40.6	3.2	3.588e-12	6.024e-10
chr4	91083788	91084038	19.5	4.5	3.963e-12	6.024e-10
chr12	699451	699701	44	-2.5	3.399e-12	6.081e-10
chr15	83761262	83761512	33.1	2.9	3.633e-12	6.088e-10
chr5	134607563	134607813	22	3.5	4.124e-12	6.296e-10
chr13	22035369	22035619	16.8	4	3.936e-12	6.457e-10
chr22	40725152	40725402	21	3.7	4.827e-12	6.673e-10
chr3	129297288	129297538	26.3	2.8	5.130e-12	6.855e-10
chr20	472890	473140	19.5	2.9	4.319e-12	6.957e-10
chr10	112534041	112534291	20.8	4.1	5.097e-12	6.994e-10
chr2	88315802	88316052	33.9	2.2	5.569e-12	7.111e-10
chr7	43796441	43796691	19.9	3.2	4.894e-12	7.226e-10
chr3	17988175	17988425	19.3	4	4.512e-12	7.415e-10
chr3	48592712	48592962	19.8	2.8	5.586e-12	7.590e-10
chr8	56765833	56766083	25.6	2.8	5.425e-12	8.080e-10
chr12	120307620	120307870	27.3	-2.9	5.663e-12	8.248e-10
chr11	11431423	11431673	29.1	2.9	6.405e-12	8.373e-10
chr11	93530066	93530316	31.2	-3.1	5.845e-12	8.643e-10
chr9	93927032	93927282	40.5	3.4	5.366e-12	8.665e-10
